company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2010.0,Q3YTD,2010-01-01,2010-09-10,,,,,,,,,,,,,-1000000.0,,,,,,1000000.0,,,,,,,,,,,,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2010.0,Q2,2010-03-27,2010-06-18,2011-07-25 15:43:58+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2010.0,Q2YTD,2010-01-01,2010-06-18,,,,,,,,,,,,,-1000000.0,,,,,,1000000.0,,,,,,,,,,,,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2010.0,Q1,2010-01-01,2010-03-26,2011-05-02 12:14:12+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,,0.0,0.0,,,1000000.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:34:29+00:00,-0.02,-0.02,609000000.0,-0.02,-1000000.0,20000000.0,371000000.0,-16000000.0,-27000000.0,11000000.0,-15000000.0,-1000000.0,-351000000.0,2694000000.0,3000000.0,11000000.0,,,4185000000.0,1102000000.0,529000000.0,,,371000000.0,20000000.0,4405000000.0,4717000000.0,-28000000.0,4366000000.0,750000000.0,750000000.0,750000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2011.0,Q4,2011-09-10,2011-12-31,,-0.02,-0.02,609000000.0,-0.02,-1000000.0,20000000.0,371000000.0,-16000000.0,-27000000.0,11000000.0,-15000000.0,,-351000000.0,2694000000.0,3000000.0,11000000.0,,-1000000.0,4185000000.0,1102000000.0,529000000.0,,,371000000.0,20000000.0,4405000000.0,4717000000.0,-28000000.0,4366000000.0,750000000.0,750000000.0,750000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2011.0,Q3YTD,2011-01-01,2011-09-09,,,,,,,,,,,,,-1000000.0,,,,,,1000000.0,,,,,,,,,,,,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2011.0,Q3TTM,2010-09-11,2011-09-09,,,,,,,,383000000.0,-383000000.0,-383000000.0,,-383000000.0,,-383000000.0,,,,,,,,,,,383000000.0,,,,-383000000.0,-383000000.0,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2011.0,Q2YTD,2011-01-01,2011-06-17,,,,,,,,,,,,,-1000000.0,,,,,,1000000.0,,,,,,,,,,,,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2011.0,Q2TTM,2010-06-19,2011-06-17,,,,,,,,383000000.0,-383000000.0,-383000000.0,,-383000000.0,,-383000000.0,,,,,,,,,,,383000000.0,,,,-383000000.0,-383000000.0,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2011.0,Q1,2011-01-01,2011-03-25,2011-05-02 12:14:12+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,,0.0,0.0,,,1000000.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2011.0,Q1TTM,2010-03-27,2011-03-25,,,,,,,,383000000.0,-383000000.0,-383000000.0,,-383000000.0,,-383000000.0,,,,,,,,,,,383000000.0,,,,-383000000.0,-383000000.0,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2012.0,FY,2012-01-01,2012-12-31,2014-02-26 16:34:29+00:00,0.08,0.08,722000000.0,0.08,31000000.0,23000000.0,373000000.0,63000000.0,-8000000.0,71000000.0,61000000.0,2000000.0,-350000000.0,2830000000.0,-4000000.0,15000000.0,,,4501000000.0,1145000000.0,558000000.0,,,373000000.0,23000000.0,4697000000.0,5055000000.0,23000000.0,4705000000.0,762500000.0,762500000.0,762500000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2012.0,Q4,2012-09-08,2012-12-31,,0.02,-0.05,106000000.0,-0.05,-15000000.0,17000000.0,-1000000.0,-31000000.0,-88000000.0,57000000.0,13000000.0,4000000.0,18000000.0,2498000000.0,-14000000.0,15000000.0,,-48000000.0,-4631000000.0,21789000000.0,14000000.0,,,-1000000.0,17000000.0,9949000000.0,-4631000000.0,-103000000.0,-4613000000.0,762500000.0,762500000.0,762500000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2012.0,Q3YTD,2012-01-01,2012-09-07,,0.06,0.13,616000000.0,0.13,46000000.0,6000000.0,374000000.0,94000000.0,80000000.0,14000000.0,48000000.0,-2000000.0,-368000000.0,332000000.0,10000000.0,,,48000000.0,9132000000.0,-20644000000.0,544000000.0,,,374000000.0,6000000.0,-5252000000.0,9686000000.0,126000000.0,9318000000.0,700000000.0,350000000.0,350000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2012.0,Q3TTM,2011-09-10,2012-09-07,,0.04,0.11,1225000000.0,0.11,45000000.0,26000000.0,745000000.0,78000000.0,53000000.0,25000000.0,33000000.0,-2000000.0,-719000000.0,3026000000.0,13000000.0,11000000.0,,47000000.0,13317000000.0,-19542000000.0,1073000000.0,,,745000000.0,26000000.0,-847000000.0,14403000000.0,98000000.0,13684000000.0,700000000.0,350000000.0,350000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2012.0,Q2,2012-03-24,2012-06-15,2013-08-05 19:30:33+00:00,0.11,0.23,306000000.0,0.23,24000000.0,6000000.0,188000000.0,166000000.0,160000000.0,6000000.0,83000000.0,1000000.0,-182000000.0,-1024000000.0,12000000.0,,,82000000.0,4890000000.0,-4550000000.0,284000000.0,,,188000000.0,6000000.0,-5268000000.0,5186000000.0,184000000.0,5004000000.0,754500000.0,360900000.0,360900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2012.0,Q2YTD,2012-01-01,2012-06-15,,0.11,0.23,306000000.0,0.23,24000000.0,6000000.0,188000000.0,166000000.0,160000000.0,6000000.0,83000000.0,1000000.0,-182000000.0,-1024000000.0,12000000.0,,,82000000.0,4890000000.0,-14638000000.0,284000000.0,,,188000000.0,6000000.0,-5268000000.0,5186000000.0,184000000.0,5004000000.0,754500000.0,360900000.0,360900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2012.0,Q2TTM,2011-06-18,2012-06-15,,0.09,0.21,915000000.0,0.21,23000000.0,26000000.0,559000000.0,150000000.0,133000000.0,17000000.0,68000000.0,1000000.0,-533000000.0,1670000000.0,15000000.0,11000000.0,,81000000.0,9075000000.0,-13536000000.0,813000000.0,,,559000000.0,26000000.0,-863000000.0,9903000000.0,156000000.0,9370000000.0,754500000.0,360900000.0,360900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2012.0,Q1TTM,2011-03-26,2012-03-23,,-0.02,-0.02,609000000.0,-0.02,-1000000.0,20000000.0,371000000.0,-16000000.0,-27000000.0,11000000.0,-15000000.0,,-351000000.0,2694000000.0,3000000.0,11000000.0,,-1000000.0,4185000000.0,1102000000.0,529000000.0,,,371000000.0,20000000.0,4405000000.0,4717000000.0,-28000000.0,4366000000.0,,,
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,FY,2013-01-01,2013-12-31,2016-02-22 15:18:24+00:00,0.43,0.43,697000000.0,0.42,21000000.0,4000000.0,304000000.0,325000000.0,210000000.0,115000000.0,317000000.0,8000000.0,-300000000.0,2741000000.0,19000000.0,,,,4820000000.0,1216000000.0,346000000.0,,,304000000.0,4000000.0,4654000000.0,5185000000.0,231000000.0,4885000000.0,737200000.0,737200000.0,754800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,Q4,2013-10-01,2013-12-31,,0.16,0.16,178000000.0,0.15,2000000.0,1000000.0,60000000.0,126000000.0,58000000.0,68000000.0,123000000.0,3000000.0,-59000000.0,696000000.0,-19000000.0,,,,1245000000.0,320000000.0,87000000.0,,,60000000.0,1000000.0,1194000000.0,1313000000.0,60000000.0,1254000000.0,737200000.0,737200000.0,754800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.27,0.27,519000000.0,0.27,19000000.0,3000000.0,244000000.0,199000000.0,152000000.0,47000000.0,194000000.0,5000000.0,-241000000.0,2045000000.0,38000000.0,,,,3575000000.0,896000000.0,259000000.0,,,244000000.0,3000000.0,3460000000.0,3872000000.0,171000000.0,3631000000.0,633300000.0,633300000.0,633300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 17:06:15+00:00,0.03,0.03,175000000.0,0.03,11000000.0,1000000.0,65000000.0,18000000.0,2000000.0,16000000.0,19000000.0,-1000000.0,-64000000.0,682000000.0,-2000000.0,,,,1135000000.0,275000000.0,76000000.0,,,65000000.0,1000000.0,1132000000.0,1209000000.0,13000000.0,1145000000.0,633300000.0,633300000.0,633300000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 14:37:22+00:00,0.16,0.16,171000000.0,0.16,15000000.0,1000000.0,103000000.0,121000000.0,116000000.0,5000000.0,119000000.0,2000000.0,-102000000.0,700000000.0,28000000.0,,,,1309000000.0,323000000.0,90000000.0,,,103000000.0,1000000.0,1194000000.0,1427000000.0,131000000.0,1325000000.0,743800000.0,743800000.0,743800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.24,0.24,344000000.0,0.24,8000000.0,2000000.0,179000000.0,181000000.0,150000000.0,31000000.0,175000000.0,6000000.0,-177000000.0,1363000000.0,40000000.0,,,,2440000000.0,621000000.0,183000000.0,,,179000000.0,2000000.0,2328000000.0,2663000000.0,158000000.0,2486000000.0,743800000.0,743800000.0,743800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,Q2TTM,2012-06-16,2013-06-30,,0.21,0.09,760000000.0,0.09,15000000.0,19000000.0,364000000.0,78000000.0,-18000000.0,96000000.0,153000000.0,7000000.0,-345000000.0,5217000000.0,24000000.0,15000000.0,,-82000000.0,2051000000.0,16404000000.0,457000000.0,,,364000000.0,19000000.0,12293000000.0,2532000000.0,-3000000.0,2187000000.0,743800000.0,743800000.0,743800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,Q1TTM,2012-03-24,2013-03-31,,0.16,0.16,895000000.0,0.16,24000000.0,24000000.0,449000000.0,123000000.0,26000000.0,97000000.0,117000000.0,6000000.0,-425000000.0,3493000000.0,8000000.0,15000000.0,,,5632000000.0,1443000000.0,651000000.0,,,449000000.0,24000000.0,5831000000.0,6291000000.0,50000000.0,5866000000.0,700000000.0,700000000.0,700000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 15:48:38+00:00,0.08,0.08,173000000.0,0.08,-7000000.0,1000000.0,76000000.0,60000000.0,34000000.0,26000000.0,56000000.0,4000000.0,-75000000.0,663000000.0,12000000.0,,,,1131000000.0,298000000.0,93000000.0,,,76000000.0,1000000.0,1134000000.0,1236000000.0,27000000.0,1161000000.0,700000000.0,700000000.0,700000000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 13:44:55+00:00,0.97,0.97,693000000.0,0.96,14000000.0,4000000.0,207000000.0,741000000.0,741000000.0,,732000000.0,9000000.0,-203000000.0,2792000000.0,264000000.0,,,,4998000000.0,1142000000.0,323000000.0,,,207000000.0,4000000.0,4627000000.0,5585000000.0,755000000.0,5382000000.0,754600000.0,754600000.0,762500000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q4,2014-10-01,2014-12-31,,0.33,0.33,169000000.0,0.32,-3000000.0,1000000.0,43000000.0,252000000.0,252000000.0,,254000000.0,-2000000.0,-42000000.0,687000000.0,158000000.0,,,,1235000000.0,298000000.0,52000000.0,,,43000000.0,1000000.0,1154000000.0,1445000000.0,249000000.0,1403000000.0,754600000.0,754600000.0,762500000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.64,0.64,524000000.0,0.64,17000000.0,3000000.0,164000000.0,489000000.0,489000000.0,,478000000.0,11000000.0,-161000000.0,2105000000.0,106000000.0,,,,3763000000.0,844000000.0,271000000.0,,,164000000.0,3000000.0,3473000000.0,4140000000.0,506000000.0,3979000000.0,757900000.0,757900000.0,757900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.8,0.8,702000000.0,0.79,19000000.0,4000000.0,224000000.0,615000000.0,547000000.0,68000000.0,601000000.0,14000000.0,-220000000.0,2801000000.0,87000000.0,,,,5008000000.0,1164000000.0,358000000.0,,,224000000.0,4000000.0,4667000000.0,5453000000.0,566000000.0,5233000000.0,757900000.0,757900000.0,757900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 13:41:58+00:00,0.19,0.19,178000000.0,0.19,6000000.0,1000000.0,51000000.0,145000000.0,145000000.0,,144000000.0,1000000.0,-50000000.0,699000000.0,-1000000.0,,,,1214000000.0,215000000.0,80000000.0,,,51000000.0,1000000.0,1092000000.0,1293000000.0,151000000.0,1243000000.0,757900000.0,757900000.0,757900000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.45,0.45,346000000.0,0.45,11000000.0,2000000.0,113000000.0,344000000.0,344000000.0,,334000000.0,10000000.0,-111000000.0,1406000000.0,107000000.0,,,,2549000000.0,629000000.0,191000000.0,,,113000000.0,2000000.0,2381000000.0,2847000000.0,355000000.0,2736000000.0,738100000.0,738100000.0,738100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.64,0.64,699000000.0,0.63,24000000.0,4000000.0,238000000.0,488000000.0,404000000.0,84000000.0,476000000.0,12000000.0,-234000000.0,2784000000.0,86000000.0,,,,4929000000.0,1224000000.0,354000000.0,,,238000000.0,4000000.0,4707000000.0,5369000000.0,428000000.0,5135000000.0,738100000.0,738100000.0,738100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 15:43:23+00:00,0.21,0.21,174000000.0,0.21,15000000.0,1000000.0,55000000.0,159000000.0,159000000.0,,155000000.0,4000000.0,-54000000.0,718000000.0,3000000.0,,,,1336000000.0,314000000.0,95000000.0,,,55000000.0,1000000.0,1206000000.0,1434000000.0,174000000.0,1380000000.0,738100000.0,738100000.0,738100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 12:13:34+00:00,0.24,0.24,172000000.0,0.24,-4000000.0,1000000.0,58000000.0,185000000.0,185000000.0,,179000000.0,6000000.0,-57000000.0,688000000.0,104000000.0,,,,1213000000.0,315000000.0,96000000.0,,,58000000.0,1000000.0,1175000000.0,1413000000.0,181000000.0,1356000000.0,745800000.0,745800000.0,745800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.59,0.59,696000000.0,0.58,24000000.0,4000000.0,286000000.0,450000000.0,361000000.0,89000000.0,440000000.0,10000000.0,-282000000.0,2766000000.0,111000000.0,,,,4902000000.0,1233000000.0,349000000.0,,,286000000.0,4000000.0,4695000000.0,5362000000.0,385000000.0,5080000000.0,745800000.0,745800000.0,745800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 19:14:10+00:00,0.74,0.74,708000000.0,0.74,9000000.0,4000000.0,227000000.0,565000000.0,565000000.0,,558000000.0,7000000.0,-223000000.0,2809000000.0,166000000.0,,,,5033000000.0,1202000000.0,317000000.0,,,227000000.0,4000000.0,4719000000.0,5516000000.0,574000000.0,5293000000.0,754100000.0,754100000.0,754100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q4,2015-10-01,2015-12-31,,0.22,0.22,357000000.0,0.22,5000000.0,2000000.0,60000000.0,-37000000.0,-37000000.0,,-39000000.0,2000000.0,-58000000.0,695000000.0,81000000.0,,,,1248000000.0,329000000.0,78000000.0,,,60000000.0,2000000.0,1381000000.0,1407000000.0,-32000000.0,1349000000.0,754100000.0,754100000.0,754100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q3,2015-07-01,2015-09-30,2016-11-02 17:06:09+00:00,0.11,0.11,,0.11,,,46000000.0,289000000.0,289000000.0,,287000000.0,2000000.0,-46000000.0,698000000.0,4000000.0,,,,1207000000.0,254000000.0,76000000.0,,,46000000.0,,952000000.0,1287000000.0,289000000.0,1241000000.0,2609100000.0,2609100000.0,2609100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.52,0.52,351000000.0,0.52,4000000.0,2000000.0,167000000.0,602000000.0,602000000.0,,597000000.0,5000000.0,-165000000.0,2114000000.0,85000000.0,,,,3785000000.0,873000000.0,239000000.0,,,167000000.0,2000000.0,3338000000.0,4109000000.0,606000000.0,3944000000.0,2609100000.0,2609100000.0,2609100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.85,0.85,520000000.0,0.84,1000000.0,3000000.0,210000000.0,854000000.0,854000000.0,,851000000.0,3000000.0,-207000000.0,2801000000.0,243000000.0,,,,5020000000.0,1171000000.0,291000000.0,,,210000000.0,3000000.0,4492000000.0,5554000000.0,855000000.0,5347000000.0,2609100000.0,2609100000.0,2609100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 14:02:20+00:00,0.28,0.28,178000000.0,0.28,13000000.0,1000000.0,72000000.0,214000000.0,214000000.0,,212000000.0,2000000.0,-71000000.0,727000000.0,76000000.0,,,,1357000000.0,312000000.0,82000000.0,,,72000000.0,1000000.0,1217000000.0,1515000000.0,227000000.0,1444000000.0,757100000.0,757100000.0,757100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.41,0.41,351000000.0,0.41,4000000.0,2000000.0,121000000.0,313000000.0,313000000.0,,310000000.0,3000000.0,-119000000.0,1416000000.0,81000000.0,,,,2578000000.0,619000000.0,163000000.0,,,121000000.0,2000000.0,2386000000.0,2822000000.0,317000000.0,2703000000.0,757100000.0,757100000.0,757100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.93,0.93,698000000.0,0.92,7000000.0,4000000.0,215000000.0,710000000.0,710000000.0,,708000000.0,2000000.0,-211000000.0,2802000000.0,238000000.0,,,,5027000000.0,1132000000.0,295000000.0,,,215000000.0,4000000.0,4632000000.0,5560000000.0,717000000.0,5349000000.0,757100000.0,757100000.0,757100000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:50:37+00:00,0.13,0.13,173000000.0,0.13,-9000000.0,1000000.0,49000000.0,99000000.0,99000000.0,,98000000.0,1000000.0,-48000000.0,689000000.0,5000000.0,,,,1221000000.0,307000000.0,81000000.0,,,49000000.0,1000000.0,1169000000.0,1307000000.0,90000000.0,1259000000.0,753800000.0,753800000.0,753800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.86,0.86,694000000.0,0.85,9000000.0,4000000.0,198000000.0,655000000.0,655000000.0,,651000000.0,4000000.0,-194000000.0,2793000000.0,165000000.0,,,,5006000000.0,1134000000.0,308000000.0,,,198000000.0,4000000.0,4621000000.0,5479000000.0,664000000.0,5285000000.0,753800000.0,753800000.0,753800000.0
Host Hotels & Resorts Inc,HST,N6EL63S0K3PB1YFTDI24,1070750,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 21:12:06+00:00,1.03,1.03,724000000.0,1.02,40000000.0,3000000.0,154000000.0,771000000.0,771000000.0,,762000000.0,9000000.0,-151000000.0,382000000.0,4000000.0,274000000.0,,,5091000000.0,3640000000.0,339000000.0,,,154000000.0,3000000.0,4746000000.0,5434000000.0,811000000.0,5283000000.0,739800000.0,739800000.0,747100000.0
