company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commonequity,customerandotherreceivables,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,tradingaccountsecurities,treasurystock
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,FY,,2014-12-31,2016-02-25 16:10:38+00:00,-13005000.0,8543000.0,1156566000.0,583000.0,,752127000.0,1766282000.0,,21589000.0,-167692000.0,20631000.0,43551000.0,13622000.0,49000000.0,1854800000.0,975869000.0,975869000.0,975869000.0,865309000.0,1854800000.0,57803000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q3,,2014-09-30,2014-11-04 16:06:08+00:00,-9593000.0,7476000.0,1158169000.0,714000.0,,752160000.0,1712828000.0,,60266000.0,-168628000.0,17727000.0,43807000.0,14817000.0,,1781284000.0,952773000.0,952773000.0,952773000.0,813694000.0,1781284000.0,,-27175000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q2,,2014-06-30,2014-08-05 08:55:54+00:00,-12057000.0,6959000.0,1120994000.0,543000.0,,752191000.0,1674264000.0,,58525000.0,-172162000.0,20112000.0,35040000.0,15348000.0,8000000.0,1740291000.0,909600000.0,909600000.0,909600000.0,815343000.0,1740291000.0,,-27175000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2014.0,Q1,,2014-03-31,2014-05-06 16:05:59+00:00,-8331000.0,6260000.0,1097355000.0,860000.0,,577223000.0,1585374000.0,,50514000.0,-169516000.0,16822000.0,27095000.0,14535000.0,115000000.0,1643008000.0,892333000.0,892333000.0,892333000.0,736140000.0,1643008000.0,,-27175000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,FY,,2015-12-31,2017-02-27 16:53:37+00:00,-14415000.0,7020000.0,1388710000.0,929000.0,,748643000.0,2026507000.0,0.0,21846000.0,-171980000.0,22854000.0,47839000.0,18171000.0,79000000.0,2118822000.0,1202315000.0,1202315000.0,1202315000.0,898336000.0,2118822000.0,62520000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q3,,2015-09-30,2015-11-04 09:05:46+00:00,-19108000.0,6067000.0,1338018000.0,814000.0,,752028000.0,2021359000.0,,21387000.0,-168871000.0,26901000.0,47146000.0,16698000.0,114000000.0,2106812000.0,1150039000.0,1150039000.0,1150039000.0,940075000.0,2106812000.0,57185000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q2,,2015-06-30,2015-08-04 16:06:01+00:00,-14571000.0,6617000.0,1332032000.0,811000.0,,752061000.0,1958972000.0,,78552000.0,-168963000.0,22567000.0,37259000.0,15742000.0,96000000.0,2044952000.0,1121323000.0,1121323000.0,1121323000.0,907887000.0,2044952000.0,,-27175000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2015.0,Q1,,2015-03-31,2015-05-04 16:06:59+00:00,-16992000.0,10312000.0,1308020000.0,728000.0,,752095000.0,1891833000.0,,79305000.0,-172078000.0,24997000.0,33324000.0,16987000.0,63000000.0,1982178000.0,1091775000.0,1091775000.0,1091775000.0,873416000.0,1982178000.0,,-27175000.0
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2016.0,FY,,2016-12-31,2018-02-27 16:22:19+00:00,-21475000.0,23685000.0,2349031000.0,1223000.0,16500000.0,1400552000.0,3707604000.0,0.0,41672000.0,-239062000.0,22715000.0,75132000.0,18091000.0,253000000.0,3857984000.0,2088494000.0,2088494000.0,2088494000.0,1751399000.0,3857984000.0,67300000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2016.0,Q3,,2016-09-30,2016-11-04 16:17:20+00:00,-27932000.0,,2344045000.0,747000.0,,1397253000.0,3688973000.0,58000.0,75583000.0,-214703000.0,29244000.0,62155000.0,17996000.0,240000000.0,3831970000.0,2101410000.0,2101410000.0,2101468000.0,1728652000.0,3848116000.0,66667000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2016.0,Q2,,2016-06-30,2016-08-05 16:19:18+00:00,-30863000.0,901897000.0,2339538000.0,1045000.0,,1197975000.0,2435773000.0,268000.0,20581000.0,-167901000.0,30085000.0,37160000.0,20191000.0,,3426453000.0,2140774000.0,2140774000.0,2141042000.0,1265220000.0,3426453000.0,67157000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2016.0,Q1,,2016-03-31,2016-05-04 16:16:42+00:00,-26511000.0,6373000.0,1664943000.0,659000.0,,748790000.0,2353127000.0,428000.0,24339000.0,-176429000.0,34984000.0,38065000.0,24213000.0,141000000.0,2449483000.0,1462003000.0,1462003000.0,1462431000.0,962839000.0,2449483000.0,64985000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2017.0,FY,,2017-12-31,2019-02-26 16:19:48+00:00,-7587000.0,9167000.0,2363637000.0,1397000.0,,1621763000.0,3697096000.0,0.0,152614000.0,-327727000.0,9374000.0,92941000.0,19373000.0,105000000.0,3876774000.0,2028323000.0,2028323000.0,2028323000.0,1829078000.0,3876774000.0,,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2017.0,Q3,,2017-09-30,2017-11-03 16:24:11+00:00,-18814000.0,6096000.0,2361346000.0,869000.0,16500000.0,1401572000.0,3704541000.0,0.0,22097000.0,-300423000.0,20419000.0,73597000.0,17638000.0,329000000.0,3884335000.0,2042109000.0,2042109000.0,2042109000.0,1824588000.0,3884335000.0,134232000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2017.0,Q2,,2017-06-30,2017-08-04 16:07:42+00:00,-19616000.0,7998000.0,2362045000.0,1022000.0,16500000.0,1401232000.0,3711344000.0,0.0,21283000.0,-288129000.0,21546000.0,66134000.0,16459000.0,331000000.0,3890671000.0,2054300000.0,2054300000.0,2054300000.0,1819912000.0,3890671000.0,132524000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2017.0,Q1,,2017-03-31,2017-05-04 16:18:05+00:00,-19853000.0,,2354863000.0,1296000.0,16500000.0,1400891000.0,3713610000.0,0.0,32362000.0,-262508000.0,21333000.0,45787000.0,18120000.0,299000000.0,3852814000.0,2072502000.0,2072502000.0,2072502000.0,1767011000.0,3857633000.0,89046000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2018.0,FY,,2018-12-31,2020-02-25 17:31:00+00:00,-6875000.0,13560000.0,2372623000.0,1006000.0,,1623122000.0,3694258000.0,0.0,183388000.0,-308011000.0,9191000.0,87446000.0,23716000.0,91000000.0,3892212000.0,2057737000.0,2057737000.0,2057737000.0,1810759000.0,3892212000.0,,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2018.0,Q3,,2018-09-30,2018-11-01 16:16:54+00:00,-7104000.0,13282000.0,2370795000.0,742000.0,,1622945000.0,3675617000.0,0.0,163193000.0,-354130000.0,9128000.0,79194000.0,20506000.0,128000000.0,3869334000.0,2009561000.0,2009561000.0,2009561000.0,1839267000.0,3869334000.0,,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2018.0,Q2,,2018-06-30,2018-08-02 16:16:49+00:00,-7204000.0,7327000.0,2369408000.0,994000.0,,1622551000.0,3675667000.0,0.0,45756000.0,-348764000.0,10080000.0,83254000.0,20644000.0,113000000.0,3862969000.0,2013440000.0,2013440000.0,2013440000.0,1828885000.0,3862969000.0,133225000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2018.0,Q1,,2018-03-31,2018-05-03 16:16:32+00:00,-7310000.0,7778000.0,2365136000.0,900000.0,,1622157000.0,3681129000.0,0.0,46001000.0,-338489000.0,10347000.0,69227000.0,17846000.0,130000000.0,3868914000.0,2019337000.0,2019337000.0,2019337000.0,1831731000.0,3868914000.0,133106000.0,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2019.0,FY,,2019-12-31,2020-05-08 16:17:14+00:00,-5958000.0,17458000.0,2377190000.0,1302000.0,,1893122000.0,3993140000.0,0.0,221064000.0,-238338000.0,11699000.0,103942000.0,26307000.0,65000000.0,4232964000.0,2132894000.0,2132894000.0,2132894000.0,2073763000.0,4232964000.0,,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2019.0,Q3,,2019-09-30,2019-10-31 16:17:16+00:00,-12376000.0,32742000.0,4517789000.0,2248000.0,,3785280000.0,3227469000.0,0.0,5115021000.0,-234777000.0,20842000.0,198674000.0,52048000.0,50000000.0,8377480000.0,4270636000.0,4270636000.0,4270636000.0,4054796000.0,8377480000.0,,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2019.0,Q2,,2019-06-30,2019-08-01 16:45:30+00:00,-6417000.0,46058000.0,2374859000.0,1041000.0,,1869083000.0,3788030000.0,0.0,183148000.0,-326522000.0,9411000.0,90344000.0,24019000.0,,4034777000.0,2041920000.0,2041920000.0,2041920000.0,1968838000.0,4034777000.0,,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2019.0,Q1,,2019-03-31,2019-05-02 16:17:06+00:00,-6646000.0,8875000.0,2374019000.0,1807000.0,,1623548000.0,3745860000.0,0.0,185761000.0,-320482000.0,9907000.0,77513000.0,23944000.0,177000000.0,3958803000.0,2046891000.0,2046891000.0,2046891000.0,1887968000.0,3958803000.0,,
Life Storage Inc,LSI,W9EE01AFDDF9DQCQZC68,944314,2020.0,Q1,,2020-03-31,2020-05-08 16:17:14+00:00,-5729000.0,20720000.0,2399780000.0,918000.0,,1893603000.0,4100726000.0,0.0,216925000.0,-246332000.0,13244000.0,81295000.0,20428000.0,183000000.0,4339289000.0,2147719000.0,2147719000.0,2147719000.0,2171142000.0,4339289000.0,,
