company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2009.0,Q1,2009-01-01,2009-03-31,2010-05-05 15:10:47+00:00,4994000.0,0.04,0.04,,0.04,,-755000.0,163589000.0,6927000.0,6927000.0,,6927000.0,,45216000.0,369058000.0,-1422000.0,,71037000.0,20730000.0,58489000.0,45216000.0,323842000.0,124000.0,2715000.0,318839000.0,5003000.0,1169000.0,6172000.0,369058000.0,173200000.0,180347000.0,182373000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2010.0,Q3YTD,2010-01-01,2010-09-30,,11267000.0,0.99,0.99,,0.96,,35193000.0,531855000.0,182685000.0,182685000.0,,182685000.0,,160052000.0,1344938000.0,-523000.0,,244644000.0,922000.0,188828000.0,160052000.0,1184886000.0,,11031000.0,977516000.0,207370000.0,10508000.0,217878000.0,1344938000.0,186800000.0,186558000.0,191004000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2010.0,Q3TTM,2009-10-01,2010-09-30,,16971000.0,1.48,1.48,,1.43,,28245000.0,711956000.0,270833000.0,270833000.0,,270833000.0,,212667000.0,1796098000.0,-930000.0,,311562000.0,4568000.0,253156000.0,212667000.0,1583431000.0,-243000.0,14547000.0,1298213000.0,285218000.0,13860000.0,299078000.0,1796098000.0,186800000.0,186558000.0,191004000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 16:22:16+00:00,3334000.0,0.47,0.47,,0.46,,-602000.0,174734000.0,87779000.0,87779000.0,,87779000.0,0.0,57798000.0,472233000.0,2062000.0,,87399000.0,87000.0,67404000.0,57798000.0,414435000.0,,3638000.0,332958000.0,81477000.0,5700000.0,87177000.0,472233000.0,186800000.0,186558000.0,191004000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2010.0,Q2YTD,2010-01-01,2010-06-30,,7933000.0,0.52,0.52,,0.5,,35795000.0,357121000.0,94906000.0,94906000.0,,94906000.0,,102254000.0,872705000.0,-2585000.0,,157245000.0,835000.0,121424000.0,102254000.0,770451000.0,,7393000.0,644558000.0,125893000.0,4808000.0,130701000.0,872705000.0,182900000.0,185256000.0,189278000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2010.0,Q2TTM,2009-07-01,2010-06-30,,18748000.0,1.3,1.3,,1.26,,37149000.0,705455000.0,236477000.0,236477000.0,,236477000.0,,200287000.0,1724907000.0,-1341000.0,,293028000.0,4542000.0,243006000.0,200287000.0,1524620000.0,-158000.0,14968000.0,1264779000.0,259841000.0,13785000.0,273626000.0,1724907000.0,182900000.0,185256000.0,189278000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 14:34:55+00:00,3776000.0,0.26,0.26,,0.25,,27136000.0,186601000.0,47557000.0,47557000.0,,47557000.0,,53555000.0,458433000.0,-2962000.0,,79543000.0,335000.0,60805000.0,53555000.0,404878000.0,,3837000.0,331060000.0,73818000.0,875000.0,74693000.0,458433000.0,182900000.0,185256000.0,189278000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2010.0,Q1TTM,2009-04-01,2010-03-31,,20135000.0,1.27,1.27,,1.24,,12289000.0,685984000.0,231439000.0,231439000.0,,231439000.0,,190793000.0,1659302000.0,2331000.0,,288645000.0,6243000.0,241753000.0,190793000.0,1468509000.0,-124000.0,15524000.0,1242760000.0,225749000.0,17979000.0,243728000.0,1659302000.0,182100000.0,184018000.0,188842000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 14:28:58+00:00,4157000.0,0.26,0.26,,0.25,,8659000.0,170520000.0,47349000.0,47349000.0,,47349000.0,0.0,48699000.0,414272000.0,377000.0,,77702000.0,500000.0,60619000.0,48699000.0,365573000.0,,3556000.0,313498000.0,52075000.0,3933000.0,56008000.0,414272000.0,182100000.0,184018000.0,188842000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 14:23:50+00:00,16390000.0,1.9,1.9,,1.87,,74867000.0,885066000.0,355630000.0,355630000.0,,356322000.0,-692000.0,293599000.0,2206392000.0,-288000.0,,380674000.0,24000.0,213673000.0,293599000.0,1912793000.0,,13819000.0,1495827000.0,416966000.0,13531000.0,430497000.0,2206392000.0,187500000.0,187315000.0,190641000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2012.0,Q4,2012-10-01,2012-12-31,,9050000.0,0.61,0.61,,0.6,,35207000.0,287097000.0,114029000.0,114029000.0,,114029000.0,,117368000.0,739996000.0,1940000.0,,122208000.0,,58852000.0,117368000.0,622628000.0,312000.0,2187000.0,477207000.0,145421000.0,3815000.0,149236000.0,739996000.0,186500000.0,186722000.0,189129000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2012.0,FY,2012-01-01,2012-12-31,2015-02-19 15:40:23+00:00,34549000.0,1.89,1.89,,1.86,,57682000.0,1060829000.0,352547000.0,352547000.0,,352547000.0,,404137000.0,2586123000.0,9611000.0,,450571000.0,0.0,245259000.0,404137000.0,2181986000.0,312000.0,10152000.0,1791208000.0,390778000.0,19451000.0,410229000.0,2586123000.0,186500000.0,186722000.0,189129000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 14:33:01+00:00,9838000.0,0.42,0.42,,0.41,,12653000.0,263136000.0,78245000.0,78245000.0,,78245000.0,,106068000.0,641422000.0,6424000.0,,114713000.0,,65252000.0,106068000.0,535354000.0,,2059000.0,452939000.0,82415000.0,8483000.0,90898000.0,641422000.0,186300000.0,186864000.0,189671000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2012.0,Q3YTD,2012-01-01,2012-09-30,,25499000.0,1.28,1.28,,1.26,,22475000.0,773732000.0,238518000.0,238518000.0,,238518000.0,,286769000.0,1846127000.0,7671000.0,,328363000.0,,186407000.0,286769000.0,1559358000.0,,7965000.0,1314001000.0,245357000.0,15636000.0,260993000.0,1846127000.0,186300000.0,186864000.0,189671000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 14:40:47+00:00,5194000.0,0.49,0.49,,0.49,,-6461000.0,262139000.0,92006000.0,92006000.0,,92006000.0,,94358000.0,615210000.0,525000.0,,110028000.0,,61299000.0,94358000.0,520852000.0,,2828000.0,438660000.0,82192000.0,3353000.0,85545000.0,615210000.0,187800000.0,186372000.0,189279000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2012.0,Q2YTD,2012-01-01,2012-06-30,,15661000.0,0.86,0.86,,0.85,,9822000.0,510596000.0,160273000.0,160273000.0,,160273000.0,,180701000.0,1204705000.0,1247000.0,,213650000.0,,121155000.0,180701000.0,1024004000.0,,5906000.0,861062000.0,162942000.0,7153000.0,170095000.0,1204705000.0,187800000.0,186372000.0,189279000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 13:56:05+00:00,10467000.0,0.37,0.37,,0.36,,16283000.0,248457000.0,68267000.0,68267000.0,,68267000.0,,86343000.0,589495000.0,722000.0,,103622000.0,,59856000.0,86343000.0,503152000.0,,3078000.0,422402000.0,80750000.0,3800000.0,84550000.0,589495000.0,184500000.0,185730000.0,188884000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,FY,2013-01-01,2013-12-31,2016-02-18 14:13:18+00:00,41668000.0,1.82,1.82,,1.8,,48367000.0,1216680000.0,339523000.0,339523000.0,,339523000.0,,502795000.0,2918434000.0,-893000.0,,516338000.0,0.0,260236000.0,502795000.0,2415639000.0,128000.0,8194000.0,2034922000.0,380717000.0,7173000.0,387890000.0,2918434000.0,186600000.0,186672000.0,188245000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q4,2013-10-01,2013-12-31,,10346000.0,0.75,0.75,,0.73,,23374000.0,301486000.0,138644000.0,138644000.0,,138644000.0,,136708000.0,802420000.0,-928000.0,,126498000.0,,66528000.0,136708000.0,665712000.0,40000.0,2132000.0,504858000.0,160854000.0,1164000.0,162018000.0,802420000.0,186600000.0,186672000.0,188245000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q3YTD,2013-01-01,2013-09-30,,31322000.0,1.07,1.07,,1.07,,24993000.0,915194000.0,200879000.0,200879000.0,,200879000.0,,366087000.0,2116014000.0,35000.0,,389840000.0,,193708000.0,366087000.0,1749927000.0,88000.0,6062000.0,1530064000.0,219863000.0,6009000.0,225872000.0,2116014000.0,187100000.0,187459000.0,188980000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q3TTM,2012-10-01,2013-09-30,,40372000.0,1.68,1.68,,1.67,,60200000.0,1202291000.0,314908000.0,314908000.0,,314908000.0,,483455000.0,2856010000.0,1975000.0,,512048000.0,,252560000.0,483455000.0,2372555000.0,400000.0,8249000.0,2007271000.0,365284000.0,9824000.0,375108000.0,2856010000.0,187100000.0,187459000.0,188980000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 16:52:25+00:00,10386000.0,0.41,0.41,,0.41,,14075000.0,300416000.0,76730000.0,76730000.0,,76730000.0,,123933000.0,712731000.0,1400000.0,,127049000.0,0.0,63580000.0,123933000.0,588798000.0,41000.0,2079000.0,501431000.0,87367000.0,3438000.0,90805000.0,712731000.0,187100000.0,187459000.0,188980000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q2YTD,2013-01-01,2013-06-30,,20936000.0,0.66,0.66,,0.66,,10918000.0,614778000.0,124149000.0,124149000.0,,124149000.0,,242154000.0,1403283000.0,-1365000.0,,262791000.0,,130128000.0,242154000.0,1161129000.0,47000.0,3983000.0,1028633000.0,132496000.0,2571000.0,135067000.0,1403283000.0,189600000.0,187229000.0,188486000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q2TTM,2012-07-01,2013-06-30,,39824000.0,1.69,1.69,,1.67,,58778000.0,1165011000.0,316423000.0,316423000.0,,316423000.0,,465590000.0,2784701000.0,6999000.0,,499712000.0,,254232000.0,465590000.0,2319111000.0,359000.0,8229000.0,1958779000.0,360332000.0,14869000.0,375201000.0,2784701000.0,189600000.0,187229000.0,188486000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q2,2013-04-01,2013-06-30,2014-08-05 13:32:14+00:00,10518000.0,0.34,0.34,,0.34,,12802000.0,317096000.0,64461000.0,64461000.0,,64461000.0,,127240000.0,730384000.0,-599000.0,,132299000.0,0.0,67343000.0,127240000.0,603144000.0,47000.0,2021000.0,527256000.0,75888000.0,1375000.0,77263000.0,730384000.0,189600000.0,187229000.0,188486000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q1TTM,2012-04-01,2013-03-31,,34500000.0,1.84,1.84,,1.82,,39515000.0,1110054000.0,343968000.0,343968000.0,,343968000.0,,432708000.0,2669527000.0,8123000.0,,477441000.0,,248188000.0,432708000.0,2236819000.0,312000.0,9036000.0,1870183000.0,366636000.0,16847000.0,383483000.0,2669527000.0,186500000.0,186658000.0,189011000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:04:23+00:00,10418000.0,0.32,0.32,,0.32,,-1884000.0,297682000.0,59688000.0,59688000.0,,59688000.0,,114914000.0,672899000.0,-766000.0,,130492000.0,0.0,62785000.0,114914000.0,557985000.0,,1962000.0,501377000.0,56608000.0,1196000.0,57804000.0,672899000.0,186500000.0,186658000.0,189011000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 15:20:26+00:00,39577000.0,1.48,1.48,,1.47,6321000.0,23983000.0,1280265000.0,251723000.0,251723000.0,,251723000.0,,620219000.0,3142856000.0,-7694000.0,0.0,553817000.0,20424000.0,319922000.0,620219000.0,2522637000.0,28332000.0,9421000.0,2220326000.0,302311000.0,-26605000.0,275706000.0,3142856000.0,170100000.0,169879000.0,171270000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q4,2014-10-01,2014-12-31,,6722000.0,0.56,0.56,,0.56,6321000.0,12473000.0,323978000.0,95228000.0,95228000.0,,95228000.0,,174652000.0,851483000.0,-1692000.0,,141947000.0,3139000.0,77316000.0,174652000.0,676831000.0,10731000.0,2716000.0,559423000.0,117408000.0,-9707000.0,107701000.0,851483000.0,170100000.0,169879000.0,171270000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q3,2014-07-01,2014-09-30,2015-11-04 10:42:53+00:00,9956000.0,0.29,0.29,,0.29,,690000.0,318252000.0,47532000.0,47532000.0,,47532000.0,,135985000.0,758994000.0,-2235000.0,,137877000.0,3124000.0,95203000.0,135985000.0,623009000.0,10551000.0,2411000.0,564412000.0,58597000.0,-10375000.0,48222000.0,758994000.0,163900000.0,164229000.0,165713000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q3YTD,2014-01-01,2014-09-30,,32855000.0,0.95,0.95,,0.95,,11510000.0,956287000.0,156495000.0,156495000.0,,156495000.0,,445567000.0,2291373000.0,-6002000.0,,411870000.0,17285000.0,242606000.0,445567000.0,1845806000.0,17601000.0,6705000.0,1660903000.0,184903000.0,-16898000.0,168005000.0,2291373000.0,163900000.0,164229000.0,165713000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q3TTM,2013-10-01,2014-09-30,,43201000.0,1.8,1.8,,1.8,,34884000.0,1257773000.0,295139000.0,295139000.0,,295139000.0,,582275000.0,3093793000.0,-6930000.0,,538368000.0,17285000.0,309134000.0,582275000.0,2511518000.0,17641000.0,8837000.0,2165761000.0,345757000.0,-15734000.0,330023000.0,3093793000.0,163900000.0,164229000.0,165713000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q2YTD,2014-01-01,2014-06-30,,22899000.0,0.64,0.64,,0.64,,10820000.0,638035000.0,108963000.0,108963000.0,,108963000.0,,309582000.0,1532379000.0,-3767000.0,,273993000.0,14161000.0,147403000.0,309582000.0,1222797000.0,7050000.0,4294000.0,1096491000.0,126306000.0,-6523000.0,119783000.0,1532379000.0,171000000.0,169973000.0,170891000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q2TTM,2013-07-01,2014-06-30,,43631000.0,1.91,1.91,,1.91,,48269000.0,1239937000.0,324337000.0,324337000.0,,324337000.0,,570223000.0,3047530000.0,-3295000.0,,527540000.0,14161000.0,277511000.0,570223000.0,2477307000.0,7131000.0,8505000.0,2102780000.0,374527000.0,-1921000.0,372606000.0,3047530000.0,171000000.0,169973000.0,170891000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 15:49:19+00:00,10445000.0,0.31,0.31,,0.31,,-1996000.0,321539000.0,53024000.0,53024000.0,,53024000.0,,175256000.0,781560000.0,1452000.0,,140375000.0,4511000.0,75015000.0,175256000.0,606304000.0,6984000.0,2141000.0,551885000.0,54419000.0,-3391000.0,51028000.0,781560000.0,171000000.0,169973000.0,170891000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q1TTM,2013-04-01,2014-03-31,,43704000.0,1.82,1.82,,1.82,,63067000.0,1235494000.0,335774000.0,335774000.0,,335774000.0,,522207000.0,2996354000.0,-5346000.0,,519464000.0,9650000.0,269839000.0,522207000.0,2474147000.0,194000.0,8385000.0,2078151000.0,395996000.0,2845000.0,398841000.0,2996354000.0,186500000.0,183997000.0,185681000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 13:30:48+00:00,12454000.0,0.3,0.3,,0.3,,12816000.0,316496000.0,55939000.0,55939000.0,,55939000.0,,134326000.0,750819000.0,-5219000.0,,133618000.0,9650000.0,72388000.0,134326000.0,616493000.0,66000.0,2153000.0,544606000.0,71887000.0,-3132000.0,68755000.0,750819000.0,186500000.0,183997000.0,185681000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 10:57:07+00:00,30341000.0,2.01,2.01,,1.99,67137000.0,-50549000.0,1005802000.0,319361000.0,215133000.0,104228000.0,319361000.0,,474040000.0,2646154000.0,-5730000.0,,480957000.0,98661000.0,286424000.0,474040000.0,2172114000.0,44153000.0,11675000.0,1969322000.0,202792000.0,-38208000.0,164584000.0,2646154000.0,158900000.0,158874000.0,160362000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q3,2015-07-01,2015-09-30,2016-11-04 13:53:49+00:00,12534000.0,0.35,0.35,,0.35,64404000.0,-2567000.0,293587000.0,55925000.0,55925000.0,,55925000.0,,146254000.0,813270000.0,-2369000.0,0.0,139128000.0,13766000.0,79799000.0,146254000.0,667016000.0,11075000.0,3004000.0,603218000.0,63798000.0,-10440000.0,53358000.0,813270000.0,159800000.0,160359000.0,161777000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q3YTD,2015-01-01,2015-09-30,,32967000.0,1.17,1.17,,1.17,64404000.0,11595000.0,896250000.0,188087000.0,188087000.0,,188087000.0,,411236000.0,2370831000.0,-13480000.0,,423972000.0,62251000.0,241697000.0,411611000.0,1959220000.0,33196000.0,8679000.0,1721541000.0,237679000.0,-37997000.0,199682000.0,2370831000.0,159800000.0,160359000.0,161777000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q3TTM,2014-10-01,2015-09-30,,39689000.0,1.77,1.77,,1.77,70725000.0,24068000.0,1220228000.0,283315000.0,283315000.0,,283315000.0,,585888000.0,3222314000.0,-15172000.0,,565919000.0,65390000.0,319013000.0,586263000.0,2636051000.0,43927000.0,11395000.0,2280964000.0,355087000.0,-47704000.0,307383000.0,3222314000.0,159800000.0,160359000.0,161777000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 17:03:48+00:00,10992000.0,0.64,0.64,,0.64,,7452000.0,296258000.0,103275000.0,103275000.0,,103275000.0,,132751000.0,796759000.0,-3262000.0,0.0,140203000.0,14534000.0,79872000.0,132751000.0,664008000.0,11001000.0,2841000.0,541859000.0,122149000.0,-11422000.0,110727000.0,796759000.0,161400000.0,161085000.0,162027000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q2YTD,2015-01-01,2015-06-30,,20433000.0,0.82,0.82,,0.82,,14162000.0,602663000.0,132162000.0,132162000.0,,132162000.0,,264982000.0,1557561000.0,-11111000.0,,284844000.0,48485000.0,161898000.0,265357000.0,1292204000.0,22121000.0,5675000.0,1118323000.0,173881000.0,-27557000.0,146324000.0,1557561000.0,161400000.0,161085000.0,162027000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q2TTM,2014-07-01,2015-06-30,,37111000.0,1.71,1.71,,1.71,6321000.0,27325000.0,1244893000.0,274922000.0,274922000.0,,274922000.0,,575619000.0,3168038000.0,-15038000.0,,564668000.0,54748000.0,334417000.0,575994000.0,2592044000.0,43403000.0,10802000.0,2242158000.0,349886000.0,-47639000.0,302247000.0,3168038000.0,161400000.0,161085000.0,162027000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 10:38:39+00:00,9441000.0,0.18,0.18,,0.18,,6710000.0,306405000.0,28887000.0,28887000.0,,28887000.0,,132231000.0,760802000.0,-7849000.0,0.0,144641000.0,33951000.0,82026000.0,132606000.0,628196000.0,11120000.0,2834000.0,576464000.0,51732000.0,-16135000.0,35597000.0,760802000.0,160500000.0,160323000.0,162036000.0
Citrix Systems Inc,CTXS,HCTKJGUQOPZ5NBK7NP58,877890,2015.0,Q1TTM,2014-04-01,2015-03-31,,36564000.0,1.4,1.4,,1.4,6321000.0,17877000.0,1270174000.0,224671000.0,224671000.0,,224671000.0,,618124000.0,3152839000.0,-10324000.0,,564840000.0,44725000.0,329560000.0,618499000.0,2534340000.0,39386000.0,10102000.0,2252184000.0,282156000.0,-39608000.0,242548000.0,3152839000.0,160500000.0,160323000.0,162036000.0
