company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 07:42:00+00:00,65000000.0,0.6,0.6,0.4,743000000.0,0.6,,273000000.0,,215000000.0,215000000.0,214000000.0,1000000.0,2179000000.0,4599000000.0,-15000000.0,,11000000.0,751000000.0,2179000000.0,2420000000.0,347000000.0,,1570000000.0,850000000.0,-362000000.0,488000000.0,4599000000.0,356700000.0,352900000.0,357000000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2011.0,Q3,2011-07-01,2011-09-30,2011-10-27 07:32:00+00:00,9000000.0,1.09,1.09,0.48,750000000.0,1.08,,241000000.0,,356000000.0,356000000.0,356000000.0,0.0,2286000000.0,4911000000.0,-22000000.0,,21000000.0,843000000.0,2286000000.0,2625000000.0,383000000.0,,1623000000.0,1002000000.0,-405000000.0,597000000.0,4911000000.0,326600000.0,323800000.0,329100000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 11:40:21+00:00,110000000.0,6.97,6.97,2.24,3154000000.0,6.9,,1177000000.0,1816000000.0,2159000000.0,2159000000.0,2155000000.0,4000000.0,6137000000.0,21386000000.0,497000000.0,,115000000.0,5609000000.0,6137000000.0,15249000000.0,,-1606000000.0,10804000000.0,4445000000.0,-1109000000.0,3336000000.0,21386000000.0,309200000.0,307800000.0,312400000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 07:36:17+00:00,31000000.0,2.64,2.64,0.56,789000000.0,2.6,,379000000.0,,809000000.0,809000000.0,808000000.0,1000000.0,2499000000.0,5363000000.0,496000000.0,,32000000.0,918000000.0,2499000000.0,2864000000.0,,-402000000.0,1770000000.0,1094000000.0,94000000.0,1188000000.0,5363000000.0,306100000.0,305700000.0,310200000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 09:47:20+00:00,126000000.0,6.76,6.76,2.6,3155000000.0,6.7,,1085000000.0,2048000000.0,1954000000.0,1954000000.0,1954000000.0,0.0,6450000000.0,22120000000.0,11000000.0,,119000000.0,5642000000.0,6450000000.0,15670000000.0,,-1552000000.0,11090000000.0,4580000000.0,-1541000000.0,3039000000.0,22120000000.0,289100000.0,287600000.0,291700000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2013.0,Q4,2013-10-01,2013-12-31,,31000000.0,1.9,1.9,0.65,784000000.0,1.88,,257000000.0,551000000.0,540000000.0,540000000.0,540000000.0,,1602000000.0,5577000000.0,1000000.0,,38000000.0,1398000000.0,1602000000.0,3975000000.0,,-377000000.0,2802000000.0,1173000000.0,-376000000.0,797000000.0,5577000000.0,289100000.0,287600000.0,291700000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2013.0,Q3YTD,2013-01-01,2013-09-30,,95000000.0,4.86,4.86,1.95,2371000000.0,4.82,,828000000.0,1497000000.0,1414000000.0,1414000000.0,1414000000.0,,4848000000.0,16543000000.0,10000000.0,,81000000.0,4244000000.0,4848000000.0,11695000000.0,,-1175000000.0,8288000000.0,3407000000.0,-1165000000.0,2242000000.0,16543000000.0,286000000.0,285000000.0,289000000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 07:12:07+00:00,32000000.0,1.86,1.86,0.65,790000000.0,1.84,,249000000.0,528000000.0,532000000.0,532000000.0,532000000.0,0.0,1604000000.0,5518000000.0,0.0,,23000000.0,1381000000.0,1604000000.0,3914000000.0,,-379000000.0,2754000000.0,1160000000.0,-379000000.0,781000000.0,5518000000.0,286000000.0,285000000.0,289000000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2013.0,Q2YTD,2013-01-01,2013-06-30,,63000000.0,3.0,3.0,1.3,1581000000.0,2.98,,579000000.0,969000000.0,882000000.0,882000000.0,882000000.0,,3244000000.0,11025000000.0,10000000.0,,58000000.0,2863000000.0,3244000000.0,7781000000.0,,-796000000.0,5534000000.0,2247000000.0,-786000000.0,1461000000.0,11025000000.0,291500000.0,289600000.0,293300000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 07:16:08+00:00,31000000.0,1.65,1.65,0.65,792000000.0,1.64,,319000000.0,496000000.0,481000000.0,481000000.0,481000000.0,0.0,1597000000.0,5550000000.0,11000000.0,,27000000.0,1420000000.0,1597000000.0,3953000000.0,,-398000000.0,2766000000.0,1187000000.0,-387000000.0,800000000.0,5550000000.0,291500000.0,289600000.0,293300000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 07:22:03+00:00,32000000.0,1.35,1.35,0.65,789000000.0,1.34,,260000000.0,473000000.0,401000000.0,401000000.0,401000000.0,0.0,1647000000.0,5475000000.0,-1000000.0,,31000000.0,1443000000.0,1647000000.0,3828000000.0,,-398000000.0,2768000000.0,1060000000.0,-399000000.0,661000000.0,5475000000.0,297000000.0,295100000.0,299400000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,FY,2014-01-01,2014-12-31,2016-02-12 09:47:20+00:00,135000000.0,7.21,7.21,3.0,3236000000.0,7.17,,1217000000.0,2192000000.0,2031000000.0,2031000000.0,2031000000.0,0.0,6824000000.0,22812000000.0,35000000.0,,225000000.0,5568000000.0,6824000000.0,15988000000.0,,-1419000000.0,11356000000.0,4632000000.0,-1384000000.0,3248000000.0,22812000000.0,281700000.0,279300000.0,283000000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q4,2014-10-01,2014-12-31,,34000000.0,1.96,1.96,0.75,842000000.0,1.95,,326000000.0,537000000.0,554000000.0,554000000.0,554000000.0,,1705000000.0,5790000000.0,7000000.0,,38000000.0,1408000000.0,1705000000.0,4085000000.0,,-353000000.0,2859000000.0,1226000000.0,-346000000.0,880000000.0,5790000000.0,281700000.0,279300000.0,283000000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 07:18:59+00:00,33000000.0,1.77,1.77,0.75,824000000.0,1.76,,304000000.0,556000000.0,499000000.0,499000000.0,499000000.0,0.0,1727000000.0,5714000000.0,5000000.0,,46000000.0,1377000000.0,1727000000.0,3987000000.0,,-353000000.0,2836000000.0,1151000000.0,-348000000.0,803000000.0,5714000000.0,281900000.0,279800000.0,283500000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q3YTD,2014-01-01,2014-09-30,,101000000.0,5.25,5.25,2.25,2394000000.0,5.22,,891000000.0,1655000000.0,1477000000.0,1477000000.0,1477000000.0,,5119000000.0,17022000000.0,28000000.0,,187000000.0,4160000000.0,5119000000.0,11903000000.0,,-1066000000.0,8497000000.0,3406000000.0,-1038000000.0,2368000000.0,17022000000.0,281900000.0,279800000.0,283500000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q3TTM,2013-10-01,2014-09-30,,132000000.0,7.15,7.15,2.9,3178000000.0,7.1,,1148000000.0,2206000000.0,2017000000.0,2017000000.0,2017000000.0,,6721000000.0,22599000000.0,29000000.0,,225000000.0,5558000000.0,6721000000.0,15878000000.0,,-1443000000.0,11299000000.0,4579000000.0,-1414000000.0,3165000000.0,22599000000.0,281900000.0,279800000.0,283500000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 07:21:38+00:00,35000000.0,1.77,1.77,0.75,795000000.0,1.76,,323000000.0,544000000.0,499000000.0,499000000.0,499000000.0,0.0,1712000000.0,5726000000.0,8000000.0,,61000000.0,1416000000.0,1712000000.0,4014000000.0,,-349000000.0,2851000000.0,1163000000.0,-341000000.0,822000000.0,5726000000.0,281900000.0,278800000.0,282400000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q2YTD,2014-01-01,2014-06-30,,68000000.0,3.48,3.48,1.5,1570000000.0,3.46,,587000000.0,1099000000.0,978000000.0,978000000.0,978000000.0,,3392000000.0,11308000000.0,23000000.0,,141000000.0,2783000000.0,3392000000.0,7916000000.0,,-713000000.0,5661000000.0,2255000000.0,-690000000.0,1565000000.0,11308000000.0,281900000.0,278800000.0,282400000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q2TTM,2013-07-01,2014-06-30,,131000000.0,7.24,7.24,2.8,3144000000.0,7.18,,1093000000.0,2178000000.0,2050000000.0,2050000000.0,2050000000.0,,6598000000.0,22403000000.0,24000000.0,,202000000.0,5562000000.0,6598000000.0,15805000000.0,,-1469000000.0,11217000000.0,4588000000.0,-1445000000.0,3143000000.0,22403000000.0,281900000.0,278800000.0,282400000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 07:21:04+00:00,33000000.0,1.71,1.71,0.75,775000000.0,1.7,,264000000.0,555000000.0,479000000.0,479000000.0,479000000.0,0.0,1680000000.0,5582000000.0,15000000.0,,80000000.0,1367000000.0,1680000000.0,3902000000.0,,-364000000.0,2810000000.0,1092000000.0,-349000000.0,743000000.0,5582000000.0,280100000.0,277800000.0,281800000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2014.0,Q1TTM,2013-04-01,2014-03-31,,127000000.0,7.12,7.12,2.7,3141000000.0,7.06,,1089000000.0,2130000000.0,2032000000.0,2032000000.0,2032000000.0,,6483000000.0,22227000000.0,27000000.0,,168000000.0,5566000000.0,6483000000.0,15744000000.0,,-1518000000.0,11132000000.0,4612000000.0,-1491000000.0,3121000000.0,22227000000.0,280100000.0,277800000.0,281800000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q4,2015-10-01,2015-12-31,,34000000.0,1.71,1.71,0.75,922000000.0,1.7,,290000000.0,616000000.0,486000000.0,486000000.0,486000000.0,,1873000000.0,6072000000.0,3000000.0,,51000000.0,1451000000.0,1873000000.0,4199000000.0,,-352000000.0,3074000000.0,1125000000.0,-349000000.0,776000000.0,6072000000.0,285400000.0,282600000.0,285900000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,FY,2015-01-01,2015-12-31,2016-02-12 09:47:20+00:00,136000000.0,6.46,6.46,3.75,3560000000.0,6.44,,1144000000.0,2379000000.0,1844000000.0,1844000000.0,1844000000.0,0.0,7484000000.0,23697000000.0,150000000.0,,203000000.0,5696000000.0,7484000000.0,16213000000.0,,-1401000000.0,11974000000.0,4239000000.0,-1251000000.0,2988000000.0,23697000000.0,285400000.0,282600000.0,285900000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q3YTD,2015-01-01,2015-09-30,,102000000.0,4.75,4.75,3.0,2638000000.0,4.74,,854000000.0,1763000000.0,1358000000.0,1358000000.0,1358000000.0,,5611000000.0,17625000000.0,147000000.0,,152000000.0,4245000000.0,5611000000.0,12014000000.0,,-1049000000.0,8900000000.0,3114000000.0,-902000000.0,2212000000.0,17625000000.0,285600000.0,283000000.0,286300000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q3TTM,2014-10-01,2015-09-30,,136000000.0,6.71,6.71,3.75,3480000000.0,6.69,,1180000000.0,2300000000.0,1912000000.0,1912000000.0,1912000000.0,,7316000000.0,23415000000.0,154000000.0,,190000000.0,5653000000.0,7316000000.0,16099000000.0,,-1402000000.0,11759000000.0,4340000000.0,-1248000000.0,3092000000.0,23415000000.0,285600000.0,283000000.0,286300000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q3,2015-07-01,2015-09-30,2015-10-29 07:18:59+00:00,34000000.0,1.53,1.53,0.75,901000000.0,1.53,,223000000.0,608000000.0,437000000.0,437000000.0,437000000.0,0.0,1898000000.0,5922000000.0,10000000.0,,44000000.0,1436000000.0,1898000000.0,4024000000.0,,-351000000.0,3023000000.0,1001000000.0,-341000000.0,660000000.0,5922000000.0,285600000.0,283000000.0,286300000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q2YTD,2015-01-01,2015-06-30,,68000000.0,3.22,3.22,2.25,1737000000.0,3.21,,631000000.0,1155000000.0,921000000.0,921000000.0,921000000.0,,3713000000.0,11703000000.0,137000000.0,,108000000.0,2809000000.0,3713000000.0,7990000000.0,,-698000000.0,5877000000.0,2113000000.0,-561000000.0,1552000000.0,11703000000.0,285800000.0,282700000.0,285800000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q2TTM,2014-07-01,2015-06-30,,135000000.0,6.95,6.95,3.75,3403000000.0,6.92,,1261000000.0,2248000000.0,1974000000.0,1974000000.0,1974000000.0,,7145000000.0,23207000000.0,149000000.0,,192000000.0,5594000000.0,7145000000.0,16062000000.0,,-1404000000.0,11572000000.0,4490000000.0,-1255000000.0,3235000000.0,23207000000.0,285800000.0,282700000.0,285800000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q2,2015-04-01,2015-06-30,2015-07-30 07:21:38+00:00,34000000.0,1.62,1.62,0.75,885000000.0,1.62,,343000000.0,596000000.0,463000000.0,463000000.0,463000000.0,0.0,1895000000.0,5926000000.0,127000000.0,,82000000.0,1405000000.0,1895000000.0,4031000000.0,,-350000000.0,3002000000.0,1029000000.0,-223000000.0,806000000.0,5926000000.0,285800000.0,282700000.0,285800000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 07:28:05+00:00,34000000.0,1.6,1.6,1.5,852000000.0,1.59,,288000000.0,559000000.0,458000000.0,458000000.0,458000000.0,0.0,1818000000.0,5777000000.0,10000000.0,,26000000.0,1404000000.0,1818000000.0,3959000000.0,,-348000000.0,2875000000.0,1084000000.0,-338000000.0,746000000.0,5777000000.0,286300000.0,281500000.0,284900000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2015.0,Q1TTM,2014-04-01,2015-03-31,,136000000.0,7.1,7.1,3.75,3313000000.0,7.06,,1241000000.0,2196000000.0,2010000000.0,2010000000.0,2010000000.0,,6962000000.0,23007000000.0,30000000.0,,171000000.0,5605000000.0,6962000000.0,16045000000.0,,-1403000000.0,11421000000.0,4624000000.0,-1373000000.0,3251000000.0,23007000000.0,286300000.0,281500000.0,284900000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2016.0,Q1TTM,2015-04-01,2016-03-31,,136000000.0,6.59,6.59,3.0,3648000000.0,6.57,,1168000000.0,2433000000.0,1880000000.0,1880000000.0,1880000000.0,,7643000000.0,24111000000.0,151000000.0,,217000000.0,5734000000.0,7643000000.0,16468000000.0,,-1403000000.0,12168000000.0,4300000000.0,-1252000000.0,3048000000.0,24111000000.0,285500000.0,283800000.0,286900000.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2016.0,Q1,2016-01-01,2016-03-31,2016-04-28 07:28:05+00:00,34000000.0,1.73,1.73,0.75,940000000.0,1.72,,312000000.0,613000000.0,494000000.0,494000000.0,494000000.0,0.0,1977000000.0,6191000000.0,11000000.0,,40000000.0,1442000000.0,1977000000.0,4214000000.0,,-350000000.0,3069000000.0,1145000000.0,-339000000.0,806000000.0,6191000000.0,285500000.0,283800000.0,286900000.0
