company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2008.0,FY,2008-01-01,2008-12-31,2011-02-18 11:48:45+00:00,-685000000.0,262000000.0,2826000000.0,,-5152000000.0,7182000000.0,4057000000.0,-4140000000.0,5300000000.0,4057000000.0,-4140000000.0,5300000000.0,5217000000.0,-7963000000.0,-7963000000.0,15327000000.0,0.0,67000000.0,0.0,,-3522000000.0,-3125000000.0,0.0,,,
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2009.0,Q4,2009-10-01,2009-12-31,,,-183000000.0,-2105000000.0,-6000000.0,-631000000.0,-12286000000.0,6476000000.0,2272000000.0,-3805000000.0,6476000000.0,2272000000.0,-3805000000.0,4943000000.0,-769000000.0,-769000000.0,-117000000.0,-2000000.0,-9000000.0,10856000000.0,,2287000000.0,7908000000.0,,,,
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2009.0,Q3,2009-07-01,2009-09-30,,,64000000.0,713000000.0,-11000000.0,150000000.0,2215000000.0,-489000000.0,-767000000.0,1234000000.0,-489000000.0,-767000000.0,1234000000.0,-22000000.0,268000000.0,268000000.0,39000000.0,2000000.0,2000000.0,,,-758000000.0,-2706000000.0,,,,
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-04 07:35:32+00:00,,183000000.0,2105000000.0,6000000.0,631000000.0,12286000000.0,-6476000000.0,-2272000000.0,3805000000.0,-6476000000.0,-2272000000.0,3805000000.0,-4943000000.0,769000000.0,769000000.0,117000000.0,2000000.0,9000000.0,-10856000000.0,,-2287000000.0,-7908000000.0,,,,
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2009.0,Q2,2009-04-01,2009-06-30,,,62000000.0,701000000.0,8000000.0,324000000.0,1457000000.0,-552000000.0,-746000000.0,1430000000.0,-552000000.0,-746000000.0,1430000000.0,132000000.0,317000000.0,317000000.0,26000000.0,,6000000.0,,,-760000000.0,-2009000000.0,,,,
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-05 07:26:49+00:00,,119000000.0,1392000000.0,17000000.0,481000000.0,10071000000.0,-5987000000.0,-1505000000.0,2571000000.0,-5987000000.0,-1505000000.0,2571000000.0,-4921000000.0,501000000.0,501000000.0,78000000.0,0.0,7000000.0,-10856000000.0,,-1529000000.0,-5202000000.0,,,,
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 07:41:27+00:00,,57000000.0,691000000.0,9000000.0,157000000.0,8614000000.0,-5435000000.0,-759000000.0,1141000000.0,-5435000000.0,-759000000.0,1141000000.0,-5053000000.0,184000000.0,184000000.0,52000000.0,0.0,1000000.0,-10856000000.0,,-769000000.0,-3193000000.0,,,,
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2010.0,Q4,2010-10-01,2010-12-31,,,168000000.0,2961000000.0,48000000.0,554000000.0,1872000000.0,-347000000.0,-2872000000.0,5218000000.0,-347000000.0,-2872000000.0,5218000000.0,1999000000.0,1313000000.0,1313000000.0,222000000.0,132000000.0,10000000.0,-576000000.0,,-2930000000.0,-1303000000.0,-472000000.0,,,
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2010.0,FY,2010-01-01,2010-12-31,2013-02-15 12:24:41+00:00,,168000000.0,2961000000.0,48000000.0,554000000.0,1872000000.0,-347000000.0,-2872000000.0,5218000000.0,-347000000.0,-2872000000.0,5218000000.0,1999000000.0,1313000000.0,1313000000.0,222000000.0,132000000.0,10000000.0,-576000000.0,0.0,-2930000000.0,-1303000000.0,-472000000.0,,,0.0
Time Warner Cable Inc ,TWC,B1WXCWLJVJXMWJX6O298,1377013,2010.0,Q3TTM,2009-10-01,2010-09-30,,,-183000000.0,-2105000000.0,-6000000.0,-631000000.0,-12286000000.0,6476000000.0,2272000000.0,-3805000000.0,6476000000.0,2272000000.0,-3805000000.0,4943000000.0,-769000000.0,-769000000.0,-117000000.0,-2000000.0,-9000000.0,10856000000.0,,2287000000.0,7908000000.0,,,,
