company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2016.0,Q2,,2016-06-30,2016-07-27 13:49:16+00:00,2370000000.0,1005000000.0,-826000000.0,,810000000.0,0.0,10185000000.0,,18000000.0,107000000.0,5862000000.0,,6531000000.0,10257000000.0,129000000.0,459000000.0,9107000000.0,-29000000.0,994000000.0,76000000.0,4533000000.0,905000000.0,129000000.0,52000000.0,,,,313000000.0,1060000000.0,,,186000000.0,271000000.0,-2984000000.0,186000000.0,25853000000.0,6375000000.0,2930000000.0,2663000000.0,6375000000.0,6346000000.0,19507000000.0,25853000000.0,13816000000.0,16844000000.0,0.0,
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2016.0,Q1,,2016-03-31,2016-04-27 14:52:03+00:00,2251000000.0,913000000.0,-774000000.0,,692000000.0,0.0,10163000000.0,,28000000.0,101000000.0,5890000000.0,,6597000000.0,10255000000.0,127000000.0,469000000.0,9098000000.0,-32000000.0,1031000000.0,77000000.0,4593000000.0,897000000.0,124000000.0,38000000.0,,,,297000000.0,1092000000.0,,,193000000.0,281000000.0,-3152000000.0,193000000.0,25721000000.0,6237000000.0,2738000000.0,2545000000.0,6237000000.0,6205000000.0,19516000000.0,25721000000.0,13885000000.0,16971000000.0,0.0,
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2017.0,FY,,2017-12-31,2018-10-24 11:25:44+00:00,1416000000.0,1005000000.0,-741000000.0,,570000000.0,0.0,10301000000.0,366000000.0,36000000.0,12000000.0,5190000000.0,,6276000000.0,6556000000.0,,,353000000.0,3000000.0,1668000000.0,111000000.0,931000000.0,,,169000000.0,622000000.0,,,291000000.0,920000000.0,,,127000000.0,100000000.0,-6981000000.0,46000000.0,14228000000.0,1688000000.0,2007000000.0,2462000000.0,1688000000.0,1691000000.0,12537000000.0,14228000000.0,11868000000.0,10075000000.0,0.0,-891000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2017.0,Q3,,2017-09-30,2017-10-26 12:06:53+00:00,1911000000.0,928000000.0,-820000000.0,,670000000.0,0.0,10276000000.0,,5000000.0,73000000.0,5183000000.0,,6239000000.0,6564000000.0,,,346000000.0,1000000.0,974000000.0,82000000.0,1650000000.0,,,46000000.0,,0.0,0.0,468000000.0,1554000000.0,0.0,0.0,130000000.0,126000000.0,-7384000000.0,49000000.0,14223000000.0,1447000000.0,1905000000.0,2033000000.0,1447000000.0,1448000000.0,12775000000.0,14223000000.0,11972000000.0,10742000000.0,0.0,-625000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2017.0,Q2,,2017-06-30,2017-07-26 16:11:20+00:00,1879000000.0,921000000.0,-867000000.0,,784000000.0,0.0,10248000000.0,,0.0,62000000.0,5164000000.0,,6234000000.0,6572000000.0,,,338000000.0,0.0,983000000.0,82000000.0,1673000000.0,,,46000000.0,,0.0,0.0,452000000.0,1537000000.0,0.0,0.0,123000000.0,125000000.0,-7514000000.0,48000000.0,14269000000.0,1515000000.0,1999000000.0,1989000000.0,1515000000.0,1515000000.0,12754000000.0,14269000000.0,11932000000.0,10765000000.0,0.0,-352000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2017.0,Q1,,2017-03-31,2017-05-02 11:35:09+00:00,1798000000.0,911000000.0,-918000000.0,,862000000.0,0.0,10217000000.0,,0.0,128000000.0,5135000000.0,,6217000000.0,6588000000.0,,,341000000.0,-2000000.0,920000000.0,82000000.0,1723000000.0,,,43000000.0,,0.0,0.0,443000000.0,1493000000.0,0.0,0.0,129000000.0,124000000.0,-7631000000.0,41000000.0,14287000000.0,1598000000.0,2069000000.0,1967000000.0,1598000000.0,1596000000.0,12691000000.0,14287000000.0,11877000000.0,10724000000.0,0.0,-70000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2018.0,FY,,2018-12-31,2020-02-11 11:17:12+00:00,1549000000.0,1150000000.0,-782000000.0,0.0,403000000.0,0.0,10375000000.0,350000000.0,,,5160000000.0,0.0,6156000000.0,7266000000.0,,,367000000.0,7000000.0,1795000000.0,90000000.0,898000000.0,,,189000000.0,700000000.0,,,239000000.0,863000000.0,,,160000000.0,81000000.0,-6417000000.0,16000000.0,13995000000.0,551000000.0,1983000000.0,2615000000.0,551000000.0,558000000.0,13437000000.0,13995000000.0,11645000000.0,10822000000.0,0.0,-2625000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2018.0,Q3,,2018-09-30,2018-10-24 11:25:44+00:00,1358000000.0,1051000000.0,-746000000.0,,621000000.0,0.0,10352000000.0,299000000.0,39000000.0,18000000.0,5170000000.0,,6185000000.0,7559000000.0,,,361000000.0,6000000.0,1720000000.0,111000000.0,980000000.0,,,79000000.0,723000000.0,,,281000000.0,891000000.0,,,166000000.0,79000000.0,-6580000000.0,15000000.0,14143000000.0,574000000.0,2035000000.0,2413000000.0,574000000.0,580000000.0,13563000000.0,14143000000.0,11747000000.0,11150000000.0,0.0,-2452000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2018.0,Q2,,2018-06-30,2018-07-25 11:29:34+00:00,1312000000.0,1041000000.0,-742000000.0,,423000000.0,0.0,10324000000.0,308000000.0,11000000.0,22000000.0,5174000000.0,,6190000000.0,7564000000.0,,,351000000.0,5000000.0,1695000000.0,111000000.0,908000000.0,,,136000000.0,725000000.0,,,316000000.0,881000000.0,,,151000000.0,82000000.0,-6697000000.0,11000000.0,13986000000.0,555000000.0,1844000000.0,2378000000.0,555000000.0,560000000.0,13426000000.0,13986000000.0,11791000000.0,11048000000.0,0.0,-2330000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2018.0,Q1,,2018-03-31,2018-04-26 11:40:34+00:00,1344000000.0,980000000.0,-680000000.0,,610000000.0,0.0,10291000000.0,342000000.0,0.0,63000000.0,5211000000.0,,6258000000.0,6558000000.0,,,358000000.0,5000000.0,1669000000.0,111000000.0,901000000.0,,,184000000.0,692000000.0,,,314000000.0,897000000.0,,,161000000.0,73000000.0,-6868000000.0,47000000.0,14260000000.0,1742000000.0,2008000000.0,2488000000.0,1742000000.0,1747000000.0,12513000000.0,14260000000.0,11894000000.0,10025000000.0,0.0,-1001000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,FY,,2019-12-31,2020-05-07 11:26:34+00:00,1703000000.0,1261000000.0,-840000000.0,1037000000.0,538000000.0,0.0,10492000000.0,332000000.0,,,5159000000.0,,6078000000.0,7956000000.0,,,380000000.0,10000000.0,1887000000.0,100000000.0,795000000.0,,,72000000.0,799000000.0,,,1147000000.0,883000000.0,,,130000000.0,92000000.0,-5965000000.0,37000000.0,14957000000.0,-482000000.0,2093000000.0,2871000000.0,-482000000.0,-472000000.0,15429000000.0,14957000000.0,12484000000.0,12558000000.0,0.0,-4169000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q3,,2019-09-30,2019-10-23 11:16:40+00:00,1784000000.0,1193000000.0,-848000000.0,1004000000.0,719000000.0,0.0,10463000000.0,290000000.0,,,5137000000.0,,6901000000.0,7767000000.0,,,380000000.0,9000000.0,1838000000.0,146000000.0,873000000.0,,,138000000.0,788000000.0,,,248000000.0,884000000.0,,,115000000.0,90000000.0,-6097000000.0,38000000.0,15067000000.0,-208000000.0,2255000000.0,2900000000.0,-208000000.0,-199000000.0,15266000000.0,15067000000.0,12432000000.0,12366000000.0,0.0,-3726000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q2,,2019-06-30,2019-07-24 11:20:22+00:00,1657000000.0,1190000000.0,-806000000.0,1066000000.0,635000000.0,0.0,10422000000.0,298000000.0,,,5157000000.0,,6982000000.0,7772000000.0,,,418000000.0,7000000.0,1808000000.0,146000000.0,861000000.0,,,190000000.0,788000000.0,,,222000000.0,876000000.0,,,117000000.0,83000000.0,-6342000000.0,37000000.0,15140000000.0,-30000000.0,2215000000.0,2780000000.0,-30000000.0,-23000000.0,15163000000.0,15140000000.0,12507000000.0,12383000000.0,0.0,-3304000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2019.0,Q1,,2019-03-31,2019-05-01 11:17:44+00:00,1679000000.0,1102000000.0,-798000000.0,1103000000.0,382000000.0,0.0,10377000000.0,323000000.0,,,5162000000.0,,7037000000.0,7330000000.0,,,412000000.0,8000000.0,1817000000.0,146000000.0,850000000.0,,,173000000.0,757000000.0,,,220000000.0,851000000.0,,,140000000.0,79000000.0,-6558000000.0,35000000.0,14853000000.0,100000000.0,1876000000.0,2794000000.0,100000000.0,108000000.0,14745000000.0,14853000000.0,12565000000.0,11951000000.0,0.0,-2921000000.0
Hilton Worldwide Holdings Inc,HLT,549300HVGPK36ICB0B89,1585689,2020.0,Q1,,2020-03-31,2020-05-07 11:26:34+00:00,1460000000.0,1111000000.0,-899000000.0,966000000.0,1734000000.0,0.0,10446000000.0,242000000.0,,,5146000000.0,,5954000000.0,9455000000.0,,,356000000.0,10000000.0,2366000000.0,116000000.0,750000000.0,,,95000000.0,477000000.0,,,1067000000.0,935000000.0,,,138000000.0,71000000.0,-5999000000.0,41000000.0,15788000000.0,-914000000.0,3149000000.0,2220000000.0,-914000000.0,-904000000.0,16692000000.0,15788000000.0,12283000000.0,14472000000.0,0.0,-4462000000.0
