company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2007.0,FY,2006-10-01,2007-09-30,2010-01-21 17:05:45+00:00,-339528000.0,441104000.0,19971000.0,15041000.0,-282515000.0,,130679000.0,-726029000.0,-1018148000.0,1229947000.0,,,-726029000.0,-1018148000.0,1229947000.0,-488807000.0,890033000.0,841519000.0,48514000.0,229839000.0,55118000.0,-85922000.0,10382000.0,-239810000.0,-34048000.0,-578621000.0,-221892000.0,-450124000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2008.0,Q4,2008-07-01,2008-09-30,,135000.0,119027000.0,,-12134000.0,32548000.0,,21365000.0,-137858000.0,-206493000.0,412483000.0,286000.0,-24857000.0,-137858000.0,-206207000.0,387626000.0,94569000.0,282175000.0,240849000.0,41326000.0,20059000.0,8620000.0,22181000.0,63142000.0,-69510000.0,-1817000.0,-226992000.0,-2721000.0,-95612000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2008.0,FY,2007-10-01,2008-09-30,2010-11-24 16:38:04+00:00,-41259000.0,471963000.0,,748000.0,-32515000.0,,85396000.0,-585828000.0,-776854000.0,1617787000.0,,,-585828000.0,-776854000.0,1617787000.0,318995000.0,1126996000.0,1077754000.0,49242000.0,100585000.0,64335000.0,-38491000.0,63142000.0,-278506000.0,-51987000.0,-645117000.0,-7052000.0,-450001000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2008.0,Q3YTD,2007-10-01,2008-06-30,2009-08-10 12:23:18+00:00,-41394000.0,352936000.0,,12882000.0,-65063000.0,,64031000.0,-447970000.0,-570361000.0,1205304000.0,-286000.0,24857000.0,-447970000.0,-570647000.0,1230161000.0,224426000.0,844821000.0,836905000.0,7916000.0,80526000.0,55715000.0,-60672000.0,,-208996000.0,-50170000.0,-418125000.0,-4331000.0,-354389000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2009.0,Q4,2009-07-01,2009-09-30,,,112358000.0,51022000.0,4350000.0,230342000.0,,13364000.0,-241710000.0,-353101000.0,610338000.0,127000.0,-9778000.0,-241710000.0,-352974000.0,600560000.0,62643000.0,317220000.0,260048000.0,57172000.0,7590000.0,2497000.0,50917000.0,52417000.0,-78969000.0,-115164000.0,-340716000.0,-22000.0,-178580000.0,840000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2009.0,FY,2008-10-01,2009-09-30,2011-11-23 15:10:52+00:00,,464604000.0,51022000.0,-390000.0,-60037000.0,,772831000.0,-79696000.0,-1067050000.0,1658486000.0,,,-79696000.0,-1067050000.0,1658486000.0,563767000.0,1231603000.0,1167345000.0,64258000.0,86574000.0,14667000.0,-85900000.0,52417000.0,-316877000.0,-338228000.0,-694784000.0,-311000.0,-550006000.0,840000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2009.0,Q3YTD,2008-10-01,2009-06-30,2010-08-04 14:27:03+00:00,0.0,352246000.0,,-4740000.0,-290379000.0,,759467000.0,162014000.0,-713949000.0,1048148000.0,-127000.0,9778000.0,162014000.0,-714076000.0,1057926000.0,501124000.0,914383000.0,907297000.0,7086000.0,78984000.0,12170000.0,-136817000.0,,-237908000.0,-223064000.0,-354068000.0,-289000.0,-371426000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2009.0,Q3TTM,2008-07-01,2009-06-30,,135000.0,471273000.0,,-16874000.0,-257831000.0,,780832000.0,24156000.0,-920442000.0,1460631000.0,159000.0,-15079000.0,24156000.0,-920283000.0,1445552000.0,595693000.0,1196558000.0,1148146000.0,48412000.0,99043000.0,20790000.0,-114636000.0,63142000.0,-307418000.0,-224881000.0,-581060000.0,-3010000.0,-467038000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2009.0,Q3,2009-04-01,2009-06-30,,,118453000.0,,7750000.0,45933000.0,,748221000.0,641567000.0,-394437000.0,525604000.0,42000.0,8363000.0,641567000.0,-394395000.0,533967000.0,788889000.0,341026000.0,338704000.0,2322000.0,22514000.0,2537000.0,-56559000.0,-1246000.0,-79202000.0,-206832000.0,-131046000.0,-81000.0,-29908000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2009.0,Q2YTD,2008-10-01,2009-03-31,2010-05-06 14:22:38+00:00,0.0,233793000.0,,-12490000.0,-336312000.0,,11246000.0,-479553000.0,-319512000.0,522544000.0,-169000.0,1415000.0,-479553000.0,-319681000.0,523959000.0,-287765000.0,573357000.0,568593000.0,4764000.0,56470000.0,9633000.0,-80258000.0,1246000.0,-158706000.0,-16232000.0,-223022000.0,-208000.0,-341518000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2009.0,Q2,2009-01-01,2009-03-31,,,117334000.0,,-8374000.0,-142177000.0,,10318000.0,-112016000.0,-190506000.0,257040000.0,,,-112016000.0,-190506000.0,257040000.0,-54907000.0,261289000.0,259174000.0,2115000.0,22709000.0,5931000.0,-29258000.0,-1051000.0,-76604000.0,-7407000.0,-153841000.0,6536000.0,-58197000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2010.0,Q4,2010-07-01,2010-09-30,,,112847000.0,259990000.0,8720000.0,118027000.0,,14329000.0,-266503000.0,182627000.0,472688000.0,3013000.0,-80073000.0,-266503000.0,185640000.0,392615000.0,465883000.0,396695000.0,231557000.0,165138000.0,10257000.0,4291000.0,39401000.0,145411000.0,-85369000.0,146879000.0,-299156000.0,247000.0,-200001000.0,35513000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2010.0,FY,2009-10-01,2010-09-30,2012-11-21 14:40:48+00:00,-281367000.0,491416000.0,259990000.0,5790000.0,-98775000.0,,50093000.0,-1222687000.0,-693628000.0,1586859000.0,,,-1222687000.0,-693628000.0,1586859000.0,-178255000.0,1317610000.0,1114844000.0,202766000.0,79374000.0,23202000.0,-81636000.0,145411000.0,-345713000.0,,-626128000.0,-200269000.0,-750000000.0,35513000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2010.0,Q3YTD,2009-10-01,2010-06-30,2011-08-02 16:16:14+00:00,-281367000.0,378569000.0,,-2930000.0,-216802000.0,,35764000.0,-956184000.0,-876255000.0,1114171000.0,-3013000.0,80073000.0,-956184000.0,-879268000.0,1194244000.0,-644138000.0,920915000.0,883287000.0,37628000.0,69117000.0,18911000.0,-121037000.0,,-260344000.0,-146879000.0,-326972000.0,-200516000.0,-549999000.0,
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2010.0,Q3TTM,2009-07-01,2010-06-30,,-281367000.0,490927000.0,51022000.0,1420000.0,13540000.0,,49128000.0,-1197894000.0,-1229356000.0,1724509000.0,-2886000.0,70295000.0,-1197894000.0,-1232242000.0,1794804000.0,-581495000.0,1238135000.0,1143335000.0,94800000.0,76707000.0,21408000.0,-70120000.0,52417000.0,-339313000.0,-262043000.0,-667688000.0,-200538000.0,-728579000.0,840000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2010.0,Q3,2010-04-01,2010-06-30,,,129557000.0,,-2758000.0,26293000.0,,4506000.0,-178556000.0,-405723000.0,466660000.0,-1254000.0,41049000.0,-178556000.0,-406977000.0,507709000.0,-80582000.0,306908000.0,294160000.0,12748000.0,16650000.0,1320000.0,-36077000.0,,-86112000.0,-146879000.0,-99134000.0,1729000.0,-99999000.0,-123633000.0
