company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2010.0,Q1,2009-10-01,2009-12-31,2011-02-08 17:12:03+00:00,1.33,1.33,0.37,1.3,119025000.0,316376000.0,304093000.0,12283000.0,316376000.0,894324000.0,1868818000.0,,,-2354000.0,,,99151000.0,,445673000.0,894324000.0,974494000.0,12987000.0,8789000.0,544824000.0,429670000.0,-6552000.0,423118000.0,1868818000.0,237900000.0,237900000.0,243400000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2010.0,Q1TTM,2009-01-01,2009-12-31,,6.45,5.16,1.36,5.03,418140000.0,1235911000.0,1162019000.0,73892000.0,1235911000.0,3409726000.0,7137621000.0,,,-15615000.0,,,406404000.0,,1720451000.0,3409726000.0,3727895000.0,45552000.0,40286000.0,2126855000.0,1601040000.0,-20881000.0,1580159000.0,7137621000.0,237360000.0,237360000.0,237360000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q4,2011-07-01,2011-09-30,,1.38,1.38,0.41,1.35,92096000.0,299986000.0,254122000.0,45864000.0,299986000.0,916328000.0,1868083000.0,,,1436000.0,,,121228000.0,,466136000.0,916328000.0,951755000.0,22315000.0,1706000.0,587364000.0,365391000.0,-19173000.0,346218000.0,1868083000.0,221175000.0,221175000.0,221175000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,FY,2010-10-01,2011-09-30,2013-11-27 15:09:01+00:00,5.75,5.75,1.64,5.62,417000000.0,1271000000.0,1201000000.0,70000000.0,1271000000.0,3625000000.0,7584000000.0,,,-7000000.0,,,470000000.0,,1824000000.0,3625000000.0,3959000000.0,84000000.0,43000000.0,2294000000.0,1666000000.0,-48000000.0,1618000000.0,7584000000.0,221175000.0,221175000.0,221175000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q3,2011-04-01,2011-06-30,2012-08-06 14:09:38+00:00,1.57,1.57,0.41,1.53,113630000.0,343058000.0,321540000.0,21518000.0,343058000.0,922652000.0,1951889000.0,,,-1318000.0,,,114078000.0,,467968000.0,922652000.0,1029237000.0,22211000.0,11508000.0,582046000.0,447191000.0,-12021000.0,435170000.0,1951889000.0,218500000.0,218500000.0,224200000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q3YTD,2010-10-01,2011-06-30,,4.37,4.37,1.23,4.27,324904000.0,971014000.0,946878000.0,24136000.0,971014000.0,2708672000.0,5715917000.0,,,-8436000.0,,,348772000.0,,1357864000.0,2708672000.0,3007245000.0,61685000.0,41294000.0,1706636000.0,1300609000.0,-28827000.0,1271782000.0,5715917000.0,218500000.0,218500000.0,224200000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q3TTM,2010-07-01,2011-06-30,,6.08,6.08,1.6,5.93,413046000.0,1367709000.0,1178435000.0,189274000.0,1367709000.0,3494730000.0,7341164000.0,,,-7151000.0,,,464148000.0,,1765579000.0,3494730000.0,3846434000.0,73963000.0,55888000.0,2229727000.0,1616707000.0,-25226000.0,1591481000.0,7341164000.0,218500000.0,218500000.0,224200000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q2,2011-01-01,2011-03-31,2012-05-03 13:32:37+00:00,1.41,1.41,0.41,1.38,117399000.0,312019000.0,311062000.0,957000.0,312019000.0,920589000.0,1922023000.0,,,-2522000.0,,,119152000.0,,441942000.0,920589000.0,1001434000.0,23921000.0,14564000.0,561094000.0,440340000.0,-11879000.0,428461000.0,1922023000.0,221300000.0,221300000.0,226100000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q2YTD,2010-10-01,2011-03-31,,2.8,2.8,0.82,2.74,211274000.0,627956000.0,625338000.0,2618000.0,627956000.0,1786020000.0,3764028000.0,,,-7118000.0,,,234694000.0,,889896000.0,1786020000.0,1978008000.0,39474000.0,29786000.0,1124590000.0,853418000.0,-16806000.0,836612000.0,3764028000.0,221300000.0,221300000.0,226100000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q2TTM,2010-04-01,2011-03-31,,5.83,5.83,1.56,5.69,418629000.0,1331559000.0,1151055000.0,180504000.0,1331559000.0,3455512000.0,7220186000.0,,,-4431000.0,,,458117000.0,,1714079000.0,3455512000.0,3764674000.0,64837000.0,46474000.0,2172196000.0,1592478000.0,-22794000.0,1569684000.0,7220186000.0,221300000.0,221300000.0,226100000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q1,2010-10-01,2010-12-31,2012-02-07 12:24:08+00:00,1.39,1.39,0.41,1.36,93875000.0,315937000.0,314276000.0,1661000.0,315937000.0,865431000.0,1842005000.0,,,-4596000.0,,,115542000.0,,447954000.0,865431000.0,976574000.0,15553000.0,15222000.0,563496000.0,413078000.0,-4927000.0,408151000.0,1842005000.0,227300000.0,227300000.0,232300000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2011.0,Q1TTM,2010-01-01,2010-12-31,,5.68,5.68,1.52,5.55,426747000.0,1317171000.0,1125027000.0,192144000.0,1317171000.0,3399415000.0,7097572000.0,,,-1745000.0,,,439158000.0,,1693213000.0,3399415000.0,3698157000.0,53829000.0,41562000.0,2132371000.0,1565786000.0,-14012000.0,1551774000.0,7097572000.0,227300000.0,227300000.0,232300000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q4,2012-07-01,2012-09-30,,1.43,1.43,0.45,1.4,87741000.0,289116000.0,274751000.0,14365000.0,289116000.0,965956000.0,1966789000.0,,,-3391000.0,,,128033000.0,,483905000.0,965956000.0,1000833000.0,35633000.0,11621000.0,611938000.0,388895000.0,-27403000.0,361492000.0,1966789000.0,205460000.0,205460000.0,205460000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,FY,2011-10-01,2012-09-30,2014-11-26 12:46:40+00:00,5.69,5.69,1.8,5.59,363000000.0,1170000000.0,1110000000.0,60000000.0,1170000000.0,3755000000.0,7708000000.0,,,-1000000.0,,,472000000.0,,1923000000.0,3755000000.0,3953000000.0,135000000.0,50000000.0,2395000000.0,1558000000.0,-86000000.0,1472000000.0,7708000000.0,205460000.0,205460000.0,205460000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q3,2012-04-01,2012-06-30,2013-08-05 15:09:48+00:00,1.62,1.62,0.45,1.59,106960000.0,326866000.0,311581000.0,15285000.0,326866000.0,947395000.0,1980530000.0,,,-1881000.0,,,114987000.0,,469130000.0,947395000.0,1033135000.0,34849000.0,6253000.0,584117000.0,449018000.0,-30477000.0,418541000.0,1980530000.0,201800000.0,201800000.0,205600000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q3YTD,2011-10-01,2012-06-30,,4.26,4.26,1.35,4.19,275259000.0,880884000.0,835249000.0,45635000.0,880884000.0,2789044000.0,5741211000.0,,,2391000.0,,,343967000.0,,1439095000.0,2789044000.0,2952167000.0,99367000.0,38379000.0,1783062000.0,1169105000.0,-58597000.0,1110508000.0,5741211000.0,201800000.0,201800000.0,205600000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q3TTM,2011-07-01,2012-06-30,,5.64,5.64,1.76,5.54,367355000.0,1180870000.0,1089371000.0,91499000.0,1180870000.0,3705372000.0,7609294000.0,,,3827000.0,,,465195000.0,,1905231000.0,3705372000.0,3903922000.0,121682000.0,40085000.0,2370426000.0,1534496000.0,-77770000.0,1456726000.0,7609294000.0,201800000.0,201800000.0,205600000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q2,2012-01-01,2012-03-31,2013-05-09 13:22:48+00:00,1.41,1.41,0.45,1.39,94401000.0,291033000.0,275124000.0,15909000.0,291033000.0,941184000.0,1928961000.0,,,4657000.0,,,116753000.0,,487694000.0,941184000.0,987777000.0,35140000.0,16678000.0,604447000.0,383330000.0,-13805000.0,369525000.0,1928961000.0,206400000.0,206400000.0,209400000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q2YTD,2011-10-01,2012-03-31,,2.64,2.64,0.9,2.6,168299000.0,554018000.0,523668000.0,30350000.0,554018000.0,1841649000.0,3760681000.0,,,4272000.0,,,228980000.0,,969965000.0,1841649000.0,1919032000.0,64518000.0,32126000.0,1198945000.0,720087000.0,-28120000.0,691967000.0,3760681000.0,206400000.0,206400000.0,209400000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q2TTM,2011-04-01,2012-03-31,,5.59,5.59,1.72,5.48,374025000.0,1197062000.0,1099330000.0,97732000.0,1197062000.0,3680629000.0,7580653000.0,,,4390000.0,,,464286000.0,,1904069000.0,3680629000.0,3900024000.0,109044000.0,45340000.0,2368355000.0,1532669000.0,-59314000.0,1473355000.0,7580653000.0,206400000.0,206400000.0,209400000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q1,2011-10-01,2011-12-31,2013-02-07 14:44:44+00:00,1.23,1.23,0.45,1.21,73898000.0,262985000.0,248544000.0,14441000.0,262985000.0,900465000.0,1831720000.0,,,-385000.0,,,112227000.0,,482271000.0,900465000.0,931255000.0,29378000.0,15448000.0,594498000.0,336757000.0,-14315000.0,322442000.0,1831720000.0,213800000.0,213800000.0,217300000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2012.0,Q1TTM,2011-01-01,2011-12-31,,5.59,5.59,1.68,5.47,397023000.0,1218048000.0,1135268000.0,82780000.0,1218048000.0,3660034000.0,7573715000.0,,,-2789000.0,,,466685000.0,,1858317000.0,3660034000.0,3913681000.0,97825000.0,43226000.0,2325002000.0,1589679000.0,-57388000.0,1532291000.0,7573715000.0,213800000.0,213800000.0,217300000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q4,2013-07-01,2013-09-30,,0.48,0.48,0.49,0.45,-30000000.0,90000000.0,91000000.0,-1000000.0,90000000.0,1014000000.0,2101000000.0,,1000000.0,3000000.0,1000000.0,,133000000.0,,877000000.0,1014000000.0,1087000000.0,33000000.0,14000000.0,1010000000.0,76000000.0,-16000000.0,60000000.0,2101000000.0,195157000.0,195157000.0,195157000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,FY,2012-10-01,2013-09-30,2014-11-26 12:46:40+00:00,6.63,6.63,1.98,6.49,236000000.0,1293000000.0,929000000.0,364000000.0,1293000000.0,3883000000.0,8054000000.0,,,9000000.0,,,494000000.0,,2422000000.0,3883000000.0,4171000000.0,138000000.0,40000000.0,2916000000.0,1254000000.0,-89000000.0,1165000000.0,8054000000.0,195157000.0,195157000.0,195157000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q3YTD,2012-10-01,2013-06-30,,6.15,6.15,1.49,6.04,266000000.0,1203000000.0,838000000.0,365000000.0,1203000000.0,2869000000.0,5953000000.0,,,6000000.0,,,361000000.0,,1545000000.0,2869000000.0,3084000000.0,105000000.0,26000000.0,1906000000.0,1178000000.0,-73000000.0,1105000000.0,5953000000.0,194879000.0,194879000.0,194879000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q3TTM,2012-07-01,2013-06-30,,7.58,7.58,1.93,7.44,353741000.0,1492116000.0,1112751000.0,379365000.0,1492116000.0,3834956000.0,7919789000.0,,,2609000.0,,,489033000.0,,2028905000.0,3834956000.0,4084833000.0,140633000.0,37621000.0,2517938000.0,1566895000.0,-100403000.0,1466492000.0,7919789000.0,194879000.0,194879000.0,194879000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q3,2013-04-01,2013-06-30,2014-08-04 12:14:57+00:00,1.55,1.55,0.495,1.52,87000000.0,302000000.0,292000000.0,10000000.0,302000000.0,993000000.0,2053000000.0,,,3000000.0,,,121000000.0,,534000000.0,993000000.0,1060000000.0,35000000.0,6000000.0,655000000.0,405000000.0,-26000000.0,379000000.0,2053000000.0,194879000.0,194879000.0,194879000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q2,2013-01-01,2013-03-31,2014-05-05 15:07:54+00:00,1.42,1.42,0.495,1.39,84000000.0,276000000.0,276000000.0,0.0,276000000.0,982000000.0,2000000000.0,,,2000000.0,,,122000000.0,,515000000.0,982000000.0,1018000000.0,35000000.0,12000000.0,637000000.0,381000000.0,-21000000.0,360000000.0,2000000000.0,194400000.0,194400000.0,198600000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q2YTD,2012-10-01,2013-03-31,,4.6,4.6,0.99,4.52,179000000.0,901000000.0,546000000.0,355000000.0,901000000.0,1876000000.0,3900000000.0,,,3000000.0,,,240000000.0,,1011000000.0,1876000000.0,2024000000.0,70000000.0,20000000.0,1251000000.0,773000000.0,-47000000.0,726000000.0,3900000000.0,194400000.0,194400000.0,198600000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q2TTM,2012-04-01,2013-03-31,,7.65,7.65,1.89,7.51,373701000.0,1516982000.0,1132332000.0,384650000.0,1516982000.0,3789351000.0,7847319000.0,,,-2272000.0,,,483020000.0,,1964035000.0,3789351000.0,4057968000.0,140482000.0,37874000.0,2447055000.0,1610913000.0,-104880000.0,1506033000.0,7847319000.0,194400000.0,194400000.0,198600000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q1,2012-10-01,2012-12-31,2014-02-10 14:12:41+00:00,3.18,3.18,0.495,3.13,95000000.0,625000000.0,270000000.0,355000000.0,625000000.0,894000000.0,1900000000.0,,,1000000.0,,,118000000.0,,496000000.0,894000000.0,1006000000.0,35000000.0,8000000.0,614000000.0,392000000.0,-26000000.0,366000000.0,1900000000.0,196500000.0,196500000.0,199700000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2013.0,Q1TTM,2012-01-01,2012-12-31,,7.64,7.64,1.85,7.51,384102000.0,1532015000.0,1131456000.0,400559000.0,1532015000.0,3748535000.0,7776280000.0,,,385000.0,,,477773000.0,,1936729000.0,3748535000.0,4027745000.0,140622000.0,42552000.0,2414502000.0,1613243000.0,-97685000.0,1515558000.0,7776280000.0,196500000.0,196500000.0,199700000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,FY,2013-10-01,2014-09-30,2016-11-23 11:50:03+00:00,6.13,6.13,2.18,5.99,337000000.0,1185000000.0,1185000000.0,,1185000000.0,4145000000.0,8446000000.0,,,5000000.0,,,550000000.0,0.0,2145000000.0,4145000000.0,4301000000.0,135000000.0,46000000.0,2695000000.0,1606000000.0,-84000000.0,1522000000.0,8446000000.0,193299000.0,193299000.0,193299000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q4,2014-07-01,2014-09-30,,1.56,1.56,0.55,1.52,76000000.0,301000000.0,301000000.0,,301000000.0,1100000000.0,2202000000.0,,,1000000.0,,,140000000.0,,561000000.0,1100000000.0,1102000000.0,35000000.0,10000000.0,701000000.0,402000000.0,-24000000.0,377000000.0,2202000000.0,193299000.0,193299000.0,193299000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q3YTD,2013-10-01,2014-06-30,,4.57,4.57,1.64,4.47,261000000.0,884000000.0,884000000.0,,884000000.0,3045000000.0,6244000000.0,,,4000000.0,,,410000000.0,,1584000000.0,3045000000.0,3199000000.0,100000000.0,36000000.0,1994000000.0,1204000000.0,-60000000.0,1145000000.0,6244000000.0,193054000.0,193054000.0,193054000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q3TTM,2013-07-01,2014-06-30,,5.05,5.05,2.13,4.92,231000000.0,974000000.0,975000000.0,-1000000.0,974000000.0,4059000000.0,8345000000.0,,,7000000.0,,,543000000.0,,2461000000.0,4059000000.0,4286000000.0,133000000.0,50000000.0,3004000000.0,1280000000.0,-76000000.0,1205000000.0,8345000000.0,193054000.0,193054000.0,193054000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q3,2014-04-01,2014-06-30,2015-08-06 11:52:25+00:00,1.69,1.69,0.545,1.65,97000000.0,326000000.0,326000000.0,,326000000.0,1046000000.0,2157000000.0,,,-2000000.0,,,137000000.0,,528000000.0,1046000000.0,1111000000.0,33000000.0,12000000.0,665000000.0,445000000.0,-23000000.0,423000000.0,2157000000.0,193054000.0,193054000.0,193054000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q2,2014-01-01,2014-03-31,2015-05-08 11:26:03+00:00,1.48,1.48,0.545,1.45,76000000.0,287000000.0,287000000.0,,287000000.0,1019000000.0,2072000000.0,,,5000000.0,,,147000000.0,,525000000.0,1019000000.0,1053000000.0,33000000.0,10000000.0,672000000.0,381000000.0,-18000000.0,363000000.0,2072000000.0,193609000.0,193609000.0,193609000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q2YTD,2013-10-01,2014-03-31,,2.88,2.88,1.09,2.82,164000000.0,558000000.0,558000000.0,,558000000.0,1999000000.0,4087000000.0,,,6000000.0,,,273000000.0,,1056000000.0,1999000000.0,2088000000.0,67000000.0,24000000.0,1329000000.0,759000000.0,-37000000.0,722000000.0,4087000000.0,193609000.0,193609000.0,193609000.0
Becton Dickinson and Co,BDX,ICE2EP6D98PQUILVRZ91,10795,2014.0,Q2TTM,2013-04-01,2014-03-31,,4.91,4.91,2.08,4.79,221000000.0,950000000.0,941000000.0,9000000.0,950000000.0,4006000000.0,8241000000.0,,,12000000.0,,,527000000.0,,2467000000.0,4006000000.0,4235000000.0,135000000.0,44000000.0,2994000000.0,1240000000.0,-79000000.0,1161000000.0,8241000000.0,193609000.0,193609000.0,193609000.0
