company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
International Game Technology PLC,IGT,,1619762,2010.0,Q3,2010-04-01,2010-06-30,2011-08-10 13:10:03+00:00,,0.31,0.06,18000000.0,0.31,,-100000.0,92100000.0,96300000.0,-4200000.0,92100000.0,206900000.0,474900000.0,3700000.0,,,48400000.0,,81500000.0,206900000.0,268000000.0,42700000.0,15100000.0,147900000.0,120100000.0,-23900000.0,96200000.0,474900000.0,,297000000.0,298900000.0
International Game Technology PLC,IGT,,1619762,2010.0,Q2YTD,2009-10-01,2010-03-31,,0.25,0.25,0.12,38100000.0,0.25,,55400000.0,74000000.0,101100000.0,-27100000.0,74000000.0,434200000.0,1001900000.0,-700000.0,,,96500000.0,53100000.0,172000000.0,434200000.0,567700000.0,82200000.0,31400000.0,359700000.0,208000000.0,-51500000.0,156500000.0,1001900000.0,,295900000.0,297300000.0
International Game Technology PLC,IGT,,1619762,2010.0,Q2TTM,2009-04-01,2010-03-31,,0.36,0.36,0.24,76300000.0,0.36,78000000.0,90200000.0,106000000.0,155000000.0,-49000000.0,106000000.0,828000000.0,1943400000.0,-12900000.0,,,184000000.0,58500000.0,348500000.0,828000000.0,1115400000.0,173700000.0,61700000.0,745300000.0,370100000.0,-124900000.0,245200000.0,1943400000.0,,295900000.0,297300000.0
International Game Technology PLC,IGT,,1619762,2010.0,Q2,2010-01-01,2010-03-31,2011-05-11 17:28:19+00:00,,,0.06,18700000.0,,,15600000.0,700000.0,25700000.0,-25000000.0,700000.0,214900000.0,486800000.0,600000.0,,,51100000.0,53100000.0,84700000.0,214900000.0,271900000.0,39000000.0,15400000.0,207600000.0,64300000.0,-23000000.0,41300000.0,486800000.0,,295900000.0,297300000.0
International Game Technology PLC,IGT,,1619762,2010.0,Q1TTM,2009-01-01,2009-12-31,,0.47,0.47,0.24,77000000.0,0.47,78000000.0,92300000.0,138900000.0,162900000.0,-24000000.0,138900000.0,828800000.0,1932300000.0,-15000000.0,,,185700000.0,13700000.0,373100000.0,828800000.0,1103500000.0,166900000.0,61100000.0,727500000.0,376000000.0,-120800000.0,255200000.0,1932300000.0,293200000.0,295100000.0,297400000.0
International Game Technology PLC,IGT,,1619762,2010.0,Q1,2009-10-01,2009-12-31,2011-02-09 16:51:26+00:00,,0.25,0.06,19400000.0,0.25,,39800000.0,73300000.0,75400000.0,-2100000.0,73300000.0,219300000.0,515100000.0,-1300000.0,,,45400000.0,,87300000.0,219300000.0,295800000.0,43200000.0,16000000.0,152100000.0,143700000.0,-28500000.0,115200000.0,515100000.0,,295100000.0,297400000.0
International Game Technology PLC,IGT,,1619762,2011.0,FY,2010-10-01,2011-09-30,2013-11-26 16:29:29+00:00,0.95,0.95,0.24,69700000.0,0.94,,135600000.0,283600000.0,292300000.0,-8700000.0,283600000.0,396700000.0,1957000000.0,2600000.0,421900000.0,,194700000.0,15800000.0,353300000.0,396700000.0,1560300000.0,130800000.0,51200000.0,1055400000.0,504900000.0,-77000000.0,427900000.0,1957000000.0,298500000.0,298200000.0,299800000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q4,2011-07-01,2011-09-30,,,0.18,0.06,18100000.0,0.17,,38900000.0,53400000.0,60000000.0,-6600000.0,53400000.0,242000000.0,539800000.0,1200000.0,,,48600000.0,15800000.0,99500000.0,242000000.0,297800000.0,29300000.0,11200000.0,182000000.0,115800000.0,-16900000.0,98900000.0,539800000.0,,298200000.0,299800000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q3YTD,2010-10-01,2011-06-30,,,0.77,0.18,51600000.0,0.77,,96700000.0,230200000.0,232300000.0,-2100000.0,230200000.0,576600000.0,1417200000.0,1400000.0,,,146100000.0,,253800000.0,576600000.0,840600000.0,101500000.0,40000000.0,451500000.0,389100000.0,-60100000.0,329000000.0,1417200000.0,,299200000.0,300700000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q3TTM,2010-07-01,2011-06-30,,,0.83,0.24,69800000.0,0.83,,126700000.0,250100000.0,254500000.0,-4400000.0,250100000.0,765400000.0,1857600000.0,-20900000.0,,,190600000.0,15300000.0,330700000.0,765400000.0,1092200000.0,138300000.0,54600000.0,606400000.0,485800000.0,-104600000.0,381200000.0,1857600000.0,,299200000.0,300700000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q3,2011-04-01,2011-06-30,2012-08-08 15:46:24+00:00,,0.29,0.06,16800000.0,0.29,,29900000.0,86900000.0,91800000.0,-4900000.0,86900000.0,200400000.0,489000000.0,-1900000.0,,,48500000.0,,82500000.0,200400000.0,288600000.0,30500000.0,13300000.0,147800000.0,140800000.0,-19100000.0,121700000.0,489000000.0,,299200000.0,300700000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q2,2011-01-01,2011-03-31,2012-05-09 15:33:49+00:00,0.23,0.23,0.06,16700000.0,0.23,,37100000.0,69600000.0,67700000.0,1900000.0,69600000.0,194400000.0,477000000.0,-1000000.0,,,48700000.0,,89100000.0,194400000.0,282600000.0,35600000.0,13300000.0,154500000.0,128100000.0,-23300000.0,104800000.0,477000000.0,302600000.0,298400000.0,299900000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q2YTD,2010-10-01,2011-03-31,,0.48,0.48,0.12,34800000.0,0.48,,66800000.0,143300000.0,140500000.0,2800000.0,143300000.0,376200000.0,928200000.0,3300000.0,,,97600000.0,,171300000.0,376200000.0,552000000.0,71000000.0,26700000.0,303700000.0,248300000.0,-41000000.0,207300000.0,928200000.0,302600000.0,298400000.0,299900000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q2TTM,2010-04-01,2011-03-31,,0.23,0.85,0.24,71000000.0,0.85,,96700000.0,255300000.0,259000000.0,-3700000.0,255300000.0,771900000.0,1843500000.0,-15300000.0,,,190500000.0,15300000.0,329700000.0,771900000.0,1071600000.0,150500000.0,56400000.0,606500000.0,465100000.0,-109400000.0,355700000.0,1843500000.0,302600000.0,298400000.0,299900000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q1TTM,2010-01-01,2010-12-31,,,0.62,0.24,73000000.0,0.62,,75200000.0,186400000.0,217000000.0,-30600000.0,186400000.0,792400000.0,1853300000.0,-13700000.0,,,192900000.0,68400000.0,325300000.0,792400000.0,1060900000.0,153900000.0,58500000.0,659600000.0,401300000.0,-109100000.0,292200000.0,1853300000.0,,297600000.0,298800000.0
International Game Technology PLC,IGT,,1619762,2011.0,Q1,2010-10-01,2010-12-31,2012-02-08 16:54:03+00:00,,0.25,0.06,18100000.0,0.25,,29700000.0,73700000.0,72800000.0,900000.0,73700000.0,181800000.0,451200000.0,4300000.0,,,48900000.0,,82200000.0,181800000.0,269400000.0,35400000.0,13400000.0,149200000.0,120200000.0,-17700000.0,102500000.0,451200000.0,,297600000.0,298800000.0
International Game Technology PLC,IGT,,1619762,2012.0,FY,2011-10-01,2012-09-30,2014-11-25 15:04:11+00:00,0.85,0.85,0.24,76900000.0,0.85,,93100000.0,245900000.0,249700000.0,-3800000.0,245900000.0,444500000.0,2150700000.0,-2000000.0,468600000.0,,217000000.0,111600000.0,410400000.0,444500000.0,1706200000.0,122200000.0,45300000.0,1284500000.0,421700000.0,-78900000.0,342800000.0,2150700000.0,289300000.0,288800000.0,290400000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q4,2012-07-01,2012-09-30,,,0.31,0.06,21100000.0,0.32,,2700000.0,88100000.0,90100000.0,-2000000.0,88100000.0,261700000.0,631200000.0,4400000.0,,,59700000.0,73900000.0,106500000.0,261700000.0,369500000.0,31400000.0,11500000.0,261200000.0,108300000.0,-15500000.0,92800000.0,631200000.0,,288800000.0,290400000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q3YTD,2011-10-01,2012-06-30,,,0.54,0.18,55800000.0,0.53,,90400000.0,157800000.0,159600000.0,-1800000.0,157800000.0,651400000.0,1519500000.0,-6400000.0,,,157300000.0,37700000.0,303900000.0,651400000.0,868100000.0,90800000.0,33800000.0,554700000.0,313400000.0,-63400000.0,250000000.0,1519500000.0,,292700000.0,294300000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q3TTM,2011-07-01,2012-06-30,,,0.72,0.24,73900000.0,0.7,,129300000.0,211200000.0,219600000.0,-8400000.0,211200000.0,893400000.0,2059300000.0,-5200000.0,,,205900000.0,53500000.0,403400000.0,893400000.0,1165900000.0,120100000.0,45000000.0,736700000.0,429200000.0,-80300000.0,348900000.0,2059300000.0,,292700000.0,294300000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q3,2012-04-01,2012-06-30,2013-08-02 19:52:40+00:00,,0.16,0.06,21100000.0,0.16,,27200000.0,46600000.0,46900000.0,-300000.0,46600000.0,230200000.0,532800000.0,-1600000.0,,,55100000.0,26000000.0,104900000.0,230200000.0,302600000.0,30800000.0,11000000.0,207100000.0,95500000.0,-21400000.0,74100000.0,532800000.0,,292700000.0,294300000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q2,2012-01-01,2012-03-31,2013-05-08 15:48:37+00:00,0.21,0.21,0.06,19300000.0,0.21,,34400000.0,61900000.0,62400000.0,-500000.0,61900000.0,211800000.0,541200000.0,-2000000.0,15800000.0,,55300000.0,11700000.0,109300000.0,211800000.0,329400000.0,30000000.0,10800000.0,211400000.0,118000000.0,-21200000.0,96800000.0,541200000.0,294800000.0,296700000.0,298100000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q2YTD,2011-10-01,2012-03-31,,,0.38,0.12,34700000.0,0.37,,63200000.0,111200000.0,112700000.0,-1500000.0,111200000.0,421200000.0,986700000.0,-4800000.0,,,102200000.0,11700000.0,199000000.0,421200000.0,565500000.0,60000000.0,22800000.0,347600000.0,217900000.0,-42000000.0,175900000.0,986700000.0,,296700000.0,298100000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q2TTM,2011-04-01,2012-03-31,,,0.85,0.24,69600000.0,0.83,,132000000.0,251500000.0,264500000.0,-13000000.0,251500000.0,863600000.0,2015500000.0,-5500000.0,,,199300000.0,27500000.0,381000000.0,863600000.0,1151900000.0,119800000.0,47300000.0,677400000.0,474500000.0,-78000000.0,396500000.0,2015500000.0,,296700000.0,298100000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q1TTM,2011-01-01,2011-12-31,,,0.87,0.24,67000000.0,0.85,,134700000.0,259200000.0,269800000.0,-10600000.0,259200000.0,830400000.0,1951300000.0,-4500000.0,,,192700000.0,15800000.0,360800000.0,830400000.0,1120900000.0,125400000.0,49800000.0,636300000.0,484600000.0,-80100000.0,404500000.0,1951300000.0,,297300000.0,299000000.0
International Game Technology PLC,IGT,,1619762,2012.0,Q1,2011-10-01,2011-12-31,2013-02-06 16:45:17+00:00,,0.17,0.06,15400000.0,0.16,,28800000.0,49300000.0,50300000.0,-1000000.0,49300000.0,193600000.0,445500000.0,-2800000.0,,,46900000.0,,89700000.0,193600000.0,251900000.0,30000000.0,12000000.0,152000000.0,99900000.0,-20800000.0,79100000.0,445500000.0,,297300000.0,299000000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q4,2013-07-01,2013-09-30,,,0.24,0.1,19400000.0,0.25,,36200000.0,63500000.0,63500000.0,,63500000.0,275900000.0,632300000.0,-3300000.0,,,62700000.0,15800000.0,135100000.0,275900000.0,356400000.0,30900000.0,10500000.0,233000000.0,123400000.0,-23700000.0,99700000.0,632300000.0,,262600000.0,265200000.0
International Game Technology PLC,IGT,,1619762,2013.0,FY,2012-10-01,2013-09-30,2014-11-25 15:04:11+00:00,,1.04,0.34,77400000.0,1.03,,129600000.0,272700000.0,272700000.0,0.0,272700000.0,997200000.0,2341600000.0,-12800000.0,,,235000000.0,77500000.0,460400000.0,997200000.0,1344400000.0,123400000.0,44400000.0,850300000.0,494100000.0,-91800000.0,402300000.0,2341600000.0,,262600000.0,265200000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q3YTD,2012-10-01,2013-06-30,,,0.8,0.24,58000000.0,0.78,,93400000.0,209200000.0,209200000.0,,209200000.0,721300000.0,1709300000.0,-9500000.0,,,172300000.0,61700000.0,325300000.0,721300000.0,988000000.0,92500000.0,33900000.0,617300000.0,370700000.0,-68100000.0,302600000.0,1709300000.0,,260600000.0,263200000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q3TTM,2012-07-01,2013-06-30,,,1.11,0.3,79100000.0,1.1,,96100000.0,297300000.0,299300000.0,-2000000.0,297300000.0,983000000.0,2340500000.0,-5100000.0,,,232000000.0,135600000.0,431800000.0,983000000.0,1357500000.0,123900000.0,45400000.0,878500000.0,479000000.0,-83600000.0,395400000.0,2340500000.0,,260600000.0,263200000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q3,2013-04-01,2013-06-30,2014-08-06 11:50:48+00:00,,0.25,0.09,19300000.0,0.25,,31600000.0,65700000.0,65700000.0,,65700000.0,241800000.0,579000000.0,-6700000.0,,,59800000.0,20700000.0,114400000.0,241800000.0,337200000.0,30500000.0,11500000.0,214200000.0,123000000.0,-25700000.0,97300000.0,579000000.0,,260600000.0,263200000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q2YTD,2012-10-01,2013-03-31,,,0.55,0.15,38700000.0,0.53,,61800000.0,143500000.0,143500000.0,,143500000.0,479500000.0,1130300000.0,-2800000.0,,,112500000.0,41000000.0,210900000.0,479500000.0,650800000.0,62000000.0,22400000.0,403100000.0,247700000.0,-42400000.0,205300000.0,1130300000.0,,263600000.0,265600000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q2TTM,2012-04-01,2013-03-31,,,1.02,0.27,80900000.0,1.01,,91700000.0,278200000.0,280500000.0,-2300000.0,278200000.0,971400000.0,2294300000.0,,,,227300000.0,140900000.0,422300000.0,971400000.0,1322900000.0,124200000.0,44900000.0,871400000.0,451500000.0,-79300000.0,372200000.0,2294300000.0,,263600000.0,265600000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q2,2013-01-01,2013-03-31,2014-05-07 15:12:06+00:00,,0.3,0.08,19700000.0,0.29,,29400000.0,78200000.0,78200000.0,,78200000.0,258700000.0,600000000.0,-2500000.0,,,58100000.0,23500000.0,110700000.0,258700000.0,341300000.0,30300000.0,11100000.0,212000000.0,129300000.0,-21700000.0,107600000.0,600000000.0,,263600000.0,265600000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q1TTM,2012-01-01,2012-12-31,,,0.93,0.25,80500000.0,0.93,,96700000.0,261900000.0,264700000.0,-2800000.0,261900000.0,940300000.0,2235500000.0,500000.0,,,224500000.0,129100000.0,420900000.0,940300000.0,1295200000.0,123900000.0,44600000.0,855000000.0,440200000.0,-78800000.0,361400000.0,2235500000.0,,265900000.0,267900000.0
International Game Technology PLC,IGT,,1619762,2013.0,Q1,2012-10-01,2012-12-31,2014-02-05 12:49:22+00:00,,0.25,0.07,19000000.0,0.24,,32400000.0,65300000.0,65300000.0,,65300000.0,220800000.0,530300000.0,-300000.0,,,54400000.0,17500000.0,100200000.0,220800000.0,309500000.0,31700000.0,11300000.0,191100000.0,118400000.0,-20700000.0,97700000.0,530300000.0,,265900000.0,267900000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q4,2014-07-01,2014-09-30,,,0.3,0.11,16500000.0,0.29,,38300000.0,70900000.0,70900000.0,,70900000.0,209400000.0,536500000.0,-3600000.0,,,52600000.0,24800000.0,110000000.0,209400000.0,327100000.0,19600000.0,9200000.0,203900000.0,123200000.0,-14000000.0,109200000.0,536500000.0,,248600000.0,250500000.0
International Game Technology PLC,IGT,,1619762,2014.0,FY,2013-10-01,2014-09-30,2014-11-25 15:04:11+00:00,,1.0,0.44,66200000.0,0.99,,73400000.0,247900000.0,247900000.0,0.0,247900000.0,843500000.0,2058100000.0,-8200000.0,,,224800000.0,59800000.0,455200000.0,843500000.0,1214600000.0,119500000.0,40400000.0,806000000.0,408600000.0,-87300000.0,321300000.0,2058100000.0,,248600000.0,250500000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q3YTD,2013-10-01,2014-06-30,,,0.7,0.33,49700000.0,0.7,,35100000.0,177000000.0,177000000.0,,177000000.0,634100000.0,1521600000.0,-4600000.0,,,172200000.0,35000000.0,345200000.0,634100000.0,887500000.0,99900000.0,31200000.0,602100000.0,285400000.0,-73300000.0,212100000.0,1521600000.0,,247000000.0,247900000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q3TTM,2013-07-01,2014-06-30,,,0.94,0.43,69100000.0,0.95,,71300000.0,240500000.0,240500000.0,,240500000.0,910000000.0,2153900000.0,-7900000.0,,,234900000.0,50800000.0,480300000.0,910000000.0,1243900000.0,130800000.0,41700000.0,835100000.0,408800000.0,-97000000.0,311800000.0,2153900000.0,,247000000.0,247900000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q3,2014-04-01,2014-06-30,2014-08-06 11:50:48+00:00,,0.29,0.11,16400000.0,0.29,,22000000.0,72100000.0,72100000.0,,72100000.0,182700000.0,467600000.0,700000.0,,,53400000.0,2200000.0,103300000.0,182700000.0,284900000.0,26600000.0,10400000.0,175300000.0,109600000.0,-15500000.0,94100000.0,467600000.0,,247000000.0,247900000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q2YTD,2013-10-01,2014-03-31,,,0.41,0.22,33300000.0,0.41,,13100000.0,104900000.0,104900000.0,,104900000.0,451400000.0,1054000000.0,-5300000.0,,,118800000.0,32800000.0,241900000.0,451400000.0,602600000.0,73300000.0,20800000.0,426800000.0,175800000.0,-57800000.0,118000000.0,1054000000.0,,247700000.0,248600000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q2TTM,2013-04-01,2014-03-31,,,0.9,0.41,72000000.0,0.91,,80900000.0,234100000.0,234100000.0,,234100000.0,969100000.0,2265300000.0,-15300000.0,,,241300000.0,69300000.0,491400000.0,969100000.0,1296200000.0,134700000.0,42800000.0,874000000.0,422200000.0,-107200000.0,315000000.0,2265300000.0,,247700000.0,248600000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q2,2014-01-01,2014-03-31,2014-05-07 15:12:06+00:00,,0.1,0.11,16600000.0,0.1,,16800000.0,25700000.0,25700000.0,,25700000.0,220000000.0,512800000.0,-3400000.0,,,58500000.0,21500000.0,124100000.0,220000000.0,292800000.0,36900000.0,10700000.0,220700000.0,72100000.0,-29600000.0,42500000.0,512800000.0,,247700000.0,248600000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q1,2013-10-01,2013-12-31,2015-02-06 17:35:10+00:00,0.31,0.31,0.11,16700000.0,0.31,,-3700000.0,79200000.0,79200000.0,,79200000.0,116700000.0,541200000.0,-1900000.0,114700000.0,,60300000.0,11300000.0,117800000.0,116700000.0,424500000.0,36400000.0,10100000.0,320800000.0,103700000.0,-28200000.0,75500000.0,541200000.0,255500000.0,252600000.0,255300000.0
International Game Technology PLC,IGT,,1619762,2014.0,Q1TTM,2013-01-01,2013-12-31,,,1.1,0.38,75100000.0,1.1,,93500000.0,286600000.0,286600000.0,,286600000.0,1007800000.0,2352500000.0,-14400000.0,,,240900000.0,71300000.0,478000000.0,1007800000.0,1344700000.0,128100000.0,43200000.0,865300000.0,479400000.0,-99300000.0,380100000.0,2352500000.0,,252600000.0,255300000.0
International Game Technology PLC,IGT,,1619762,2015.0,Q1TTM,2014-01-01,2014-12-31,,,0.83,0.44,63200000.0,0.82,,93800000.0,203700000.0,203700000.0,,203700000.0,804300000.0,1967500000.0,-6100000.0,,,221800000.0,63900000.0,445900000.0,804300000.0,1163200000.0,104400000.0,39600000.0,794800000.0,368400000.0,-70900000.0,297500000.0,1967500000.0,,247600000.0,249900000.0
International Game Technology PLC,IGT,,1619762,2015.0,Q1,2014-10-01,2014-12-31,2015-02-06 17:35:10+00:00,,0.14,0.11,13700000.0,0.14,,16700000.0,35000000.0,35000000.0,,35000000.0,192200000.0,450600000.0,200000.0,,,57300000.0,15400000.0,108500000.0,192200000.0,258400000.0,21300000.0,9300000.0,194900000.0,63500000.0,-11800000.0,51700000.0,450600000.0,,247600000.0,249900000.0
