company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,retainedearnings,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2014.0,Q1,,2014-03-31,2014-05-12 06:11:31+00:00,34071000.0,516057000.0,372896000.0,2600913000.0,21000.0,0.0,2042946000.0,40039000.0,,,11884574000.0,28250000.0,3674434000.0,,9283661000.0,1386577000.0,1358000.0,531637000.0,,,21125000.0,117366000.0,69701000.0,17956000.0,1832873000.0,9978168000.0,3861187000.0,575431000.0,938604000.0,3861187000.0,3861187000.0,6116981000.0,9978168000.0,119076000.0,5178377000.0,-14632000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2015.0,FY,,2015-12-31,2017-02-22 16:35:17+00:00,13200000.0,394580000.0,228523000.0,5047810000.0,228550000.0,0.0,4628519000.0,,,,16024757000.0,25693000.0,3332188000.0,,10976947000.0,1630373000.0,652498000.0,354697000.0,,,309101000.0,140344000.0,15585000.0,38922000.0,2345641000.0,12641876000.0,6942551000.0,1314550000.0,596420000.0,6942551000.0,6942551000.0,5699325000.0,12641876000.0,350379000.0,5102905000.0,-31609000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2015.0,Q3,,2015-09-30,2015-11-05 16:17:30+00:00,26801000.0,449893000.0,303331000.0,4681106000.0,20000.0,0.0,3818794000.0,,197632000.0,,15843381000.0,26059000.0,3822274000.0,,11162275000.0,1409684000.0,581436000.0,500890000.0,,,207553000.0,133168000.0,60994000.0,39332000.0,2346429000.0,12527562000.0,6133782000.0,1070681000.0,1028654000.0,6133782000.0,6133782000.0,6393780000.0,12527562000.0,294606000.0,5365126000.0,-31441000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2015.0,Q2,,2015-06-30,2015-07-30 16:18:48+00:00,44895000.0,509453000.0,472424000.0,4353015000.0,280000.0,0.0,3802258000.0,,115781000.0,,15329451000.0,26424000.0,3582465000.0,,10976436000.0,1389702000.0,351360000.0,466029000.0,,,185927000.0,144533000.0,63497000.0,40599000.0,2166770000.0,12153976000.0,5938147000.0,901692000.0,1099129000.0,5938147000.0,5938147000.0,6215829000.0,12153976000.0,275848000.0,5116700000.0,-30881000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2015.0,Q1,,2015-03-31,2015-05-05 16:17:33+00:00,23573000.0,620911000.0,665922000.0,4053199000.0,21000.0,0.0,3784725000.0,,166447000.0,,14741784000.0,26789000.0,3377147000.0,,10688585000.0,1423273000.0,495803000.0,368835000.0,,,271516000.0,139600000.0,65980000.0,37541000.0,2287253000.0,12207146000.0,6042349000.0,1154276000.0,1224777000.0,6042349000.0,6042349000.0,6164797000.0,12207146000.0,364285000.0,4940020000.0,-29629000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,FY,,2016-12-31,2017-11-01 16:31:50+00:00,28000000.0,458000000.0,359000000.0,7390000000.0,53000000.0,0.0,6783000000.0,0.0,0.0,,18692000000.0,24000000.0,2741000000.0,,11302000000.0,766000000.0,4000000.0,366000000.0,,,236000000.0,236000000.0,11000000.0,31000000.0,884000000.0,12119000000.0,7623000000.0,546000000.0,753000000.0,7623000000.0,7623000000.0,4496000000.0,12119000000.0,271000000.0,3743000000.0,-44000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q3,,2016-09-30,2016-11-09 09:02:38+00:00,22398000.0,410216000.0,326184000.0,7403505000.0,1158939000.0,0.0,6229729000.0,,,,16950536000.0,24597000.0,2740847000.0,,9547031000.0,862766000.0,119175000.0,224066000.0,,,268118000.0,199790000.0,12078000.0,30480000.0,1008330000.0,11570634000.0,7194583000.0,1718810000.0,572648000.0,7194583000.0,7194583000.0,4376051000.0,11570634000.0,304793000.0,3803403000.0,-43476000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q2,,2016-06-30,2016-08-03 16:34:41+00:00,20172000.0,363588000.0,279362000.0,7107852000.0,481230000.0,0.0,4887552000.0,,,,16674296000.0,24963000.0,3333532000.0,,9566444000.0,890324000.0,230779000.0,276056000.0,,,184973000.0,198465000.0,13247000.0,36393000.0,1059476000.0,10901617000.0,5903706000.0,1111990000.0,575590000.0,5903706000.0,5903706000.0,4997911000.0,10901617000.0,223183000.0,4422321000.0,-43322000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2016.0,Q1,,2016-03-31,2016-05-05 16:18:49+00:00,20751000.0,360243000.0,267235000.0,6830070000.0,466821000.0,0.0,4874678000.0,,,,16399960000.0,25328000.0,3332854000.0,,9569890000.0,1046796000.0,527769000.0,316962000.0,,,288320000.0,143151000.0,14416000.0,33734000.0,1325161000.0,11286521000.0,6158772000.0,1388567000.0,604948000.0,6158772000.0,6158772000.0,5127749000.0,11286521000.0,328064000.0,4522801000.0,-41067000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,FY,,2017-12-31,2018-10-31 16:30:33+00:00,43000000.0,543000000.0,330000000.0,8460000000.0,0.0,0.0,7142000000.0,,,0.0,21501000000.0,26000000.0,2691000000.0,14000000.0,13041000000.0,687000000.0,,792000000.0,,,60000000.0,274000000.0,13000000.0,35000000.0,1840000000.0,13732000000.0,8915000000.0,592000000.0,1165000000.0,8915000000.0,8915000000.0,4817000000.0,13732000000.0,99000000.0,3652000000.0,-67000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q3,,2017-09-30,2017-11-01 16:31:50+00:00,36000000.0,494000000.0,381000000.0,8167000000.0,0.0,0.0,7125000000.0,0.0,0.0,,20986000000.0,24000000.0,2738000000.0,,12819000000.0,1150000000.0,4000000.0,393000000.0,,,90000000.0,153000000.0,14000000.0,37000000.0,1573000000.0,13482000000.0,8631000000.0,535000000.0,810000000.0,8631000000.0,8631000000.0,4851000000.0,13482000000.0,128000000.0,4041000000.0,-67000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q2,,2017-06-30,2017-08-03 16:19:07+00:00,26000000.0,468000000.0,446000000.0,7904000000.0,662000000.0,0.0,7108000000.0,,,,19944000000.0,24000000.0,2741000000.0,,12040000000.0,1212000000.0,135000000.0,294000000.0,,,208000000.0,143000000.0,15000000.0,39000000.0,1686000000.0,13591000000.0,8729000000.0,1304000000.0,766000000.0,8729000000.0,8729000000.0,4862000000.0,13591000000.0,247000000.0,4096000000.0,-65000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2017.0,Q1,,2017-03-31,2017-05-04 16:36:15+00:00,35000000.0,487000000.0,445000000.0,7667000000.0,771000000.0,0.0,7061000000.0,,,,19496000000.0,24000000.0,2741000000.0,,11829000000.0,1122000000.0,55000000.0,300000000.0,,,103000000.0,144000000.0,10000000.0,40000000.0,1534000000.0,13319000000.0,8532000000.0,1353000000.0,780000000.0,8532000000.0,8532000000.0,4787000000.0,13319000000.0,137000000.0,4007000000.0,-63000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,FY,,2018-12-31,2020-02-19 16:09:53+00:00,50000000.0,831000000.0,574000000.0,9701000000.0,0.0,0.0,14773000000.0,,,2224000000.0,32014000000.0,19000000.0,4194000000.0,35000000.0,22313000000.0,1808000000.0,484000000.0,732000000.0,,,319000000.0,168000000.0,10000000.0,59000000.0,4126000000.0,26294000000.0,18768000000.0,1409000000.0,1356000000.0,18768000000.0,18768000000.0,7526000000.0,26294000000.0,2572000000.0,6170000000.0,-131000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q3,,2018-09-30,2018-10-31 16:30:33+00:00,44000000.0,907000000.0,548000000.0,9362000000.0,24000000.0,0.0,14749000000.0,,,2246000000.0,31257000000.0,20000000.0,4143000000.0,36000000.0,21895000000.0,1431000000.0,,1284000000.0,,,10000000.0,528000000.0,11000000.0,61000000.0,2613000000.0,25210000000.0,17232000000.0,1028000000.0,1876000000.0,17232000000.0,17232000000.0,7978000000.0,25210000000.0,2287000000.0,6102000000.0,-130000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q2,,2018-06-30,2018-08-02 16:25:30+00:00,51000000.0,655000000.0,354000000.0,8962000000.0,55000000.0,0.0,7177000000.0,,,,22753000000.0,21000000.0,2371000000.0,17000000.0,13791000000.0,981000000.0,173000000.0,841000000.0,,,19000000.0,304000000.0,12000000.0,50000000.0,2812000000.0,14793000000.0,9891000000.0,950000000.0,1246000000.0,9891000000.0,9891000000.0,4902000000.0,14793000000.0,52000000.0,3656000000.0,-98000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2018.0,Q1,,2018-03-31,2018-05-02 16:27:23+00:00,33000000.0,652000000.0,307000000.0,8658000000.0,0.0,0.0,7159000000.0,,,,22269000000.0,22000000.0,2370000000.0,11000000.0,13611000000.0,941000000.0,23000000.0,769000000.0,,,17000000.0,223000000.0,12000000.0,33000000.0,2675000000.0,14381000000.0,9738000000.0,719000000.0,1109000000.0,9738000000.0,9738000000.0,4643000000.0,14381000000.0,51000000.0,3534000000.0,-96000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,FY,,2019-12-31,2020-05-01 16:08:55+00:00,53000000.0,888000000.0,386000000.0,7895000000.0,70000000.0,0.0,14608000000.0,,,1917000000.0,29222000000.0,17000000.0,3955000000.0,30000000.0,21327000000.0,1654000000.0,6000000.0,743000000.0,,,409000000.0,159000000.0,7000000.0,61000000.0,3320000000.0,24732000000.0,17782000000.0,1055000000.0,1182000000.0,17782000000.0,17782000000.0,6950000000.0,24732000000.0,2350000000.0,5768000000.0,-146000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q3,,2019-09-30,2019-10-30 16:06:05+00:00,66000000.0,798000000.0,471000000.0,7477000000.0,0.0,0.0,14840000000.0,,,2141000000.0,28905000000.0,17000000.0,4349000000.0,30000000.0,21428000000.0,1783000000.0,201000000.0,734000000.0,930000000.0,69000000.0,521000000.0,149000000.0,8000000.0,58000000.0,3817000000.0,26132000000.0,18511000000.0,2017000000.0,1340000000.0,18511000000.0,18511000000.0,7621000000.0,26132000000.0,2687000000.0,6281000000.0,-146000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q2,,2019-06-30,2019-08-01 16:07:02+00:00,55000000.0,761000000.0,506000000.0,11479000000.0,0.0,0.0,14820000000.0,,,2222000000.0,33695000000.0,18000000.0,4350000000.0,33000000.0,22216000000.0,1561000000.0,12000000.0,842000000.0,,,153000000.0,205000000.0,9000000.0,54000000.0,3284000000.0,25478000000.0,17959000000.0,860000000.0,1403000000.0,17959000000.0,17959000000.0,7519000000.0,25478000000.0,2402000000.0,6116000000.0,-145000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2019.0,Q1,,2019-03-31,2019-05-01 16:12:02+00:00,61000000.0,943000000.0,605000000.0,10138000000.0,0.0,0.0,14797000000.0,,,2229000000.0,32909000000.0,18000000.0,4567000000.0,34000000.0,22771000000.0,1612000000.0,1000000.0,994000000.0,,,114000000.0,270000000.0,9000000.0,49000000.0,3406000000.0,26168000000.0,18059000000.0,1027000000.0,1660000000.0,18059000000.0,18059000000.0,8109000000.0,26168000000.0,2370000000.0,6449000000.0,-144000000.0
Concho Resources Inc,CXO,SYHS7HRDXLL4I0IQ8776,1358071,2020.0,Q1,,2020-03-31,2020-05-01 16:08:55+00:00,80000000.0,770000000.0,382000000.0,16182000000.0,165000000.0,0.0,14526000000.0,,,0.0,27093000000.0,17000000.0,3956000000.0,25000000.0,10911000000.0,87000000.0,1241000000.0,584000000.0,,,420000000.0,146000000.0,6000000.0,59000000.0,-5997000000.0,13614000000.0,8379000000.0,2260000000.0,1046000000.0,8379000000.0,8379000000.0,5235000000.0,13614000000.0,443000000.0,4189000000.0,-150000000.0
