company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2010.0,Q2YTD,2010-01-02,2010-06-18,2011-07-15 10:43:55+00:00,-20000000.0,81000000.0,27000000.0,54000000.0,,-468000000.0,-69000000.0,522000000.0,-468000000.0,-69000000.0,522000000.0,-15000000.0,202000000.0,202000000.0,212000000.0,,24000000.0,,-14000000.0,-9000000.0,-64000000.0,-508000000.0,0.0,,
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2010.0,Q2TTM,2009-06-20,2010-06-18,,-45000000.0,185000000.0,124000000.0,73000000.0,,-1003000000.0,-65000000.0,1043000000.0,-1003000000.0,-65000000.0,1043000000.0,-25000000.0,-161000000.0,-161000000.0,895000000.0,,94000000.0,,-16000000.0,-23000000.0,-128000000.0,-1060000000.0,,16000000.0,21000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2010.0,Q2,2010-03-27,2010-06-18,,-4000000.0,42000000.0,101000000.0,37000000.0,,-335000000.0,-45000000.0,362000000.0,-335000000.0,-45000000.0,362000000.0,-18000000.0,119000000.0,119000000.0,100000000.0,,4000000.0,,-14000000.0,-6000000.0,-39000000.0,-358000000.0,,,
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2010.0,Q1,2010-01-02,2010-03-26,2011-04-22 12:12:07+00:00,-16000000.0,39000000.0,-74000000.0,17000000.0,,-133000000.0,-24000000.0,160000000.0,-133000000.0,-24000000.0,160000000.0,3000000.0,83000000.0,83000000.0,112000000.0,,20000000.0,,0.0,-3000000.0,-25000000.0,-150000000.0,0.0,,
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2010.0,Q1TTM,2009-03-28,2010-03-26,,-50000000.0,185000000.0,115000000.0,42000000.0,-31000000.0,-823000000.0,-52000000.0,825000000.0,-823000000.0,-52000000.0,825000000.0,-50000000.0,-245000000.0,-245000000.0,770000000.0,,114000000.0,,-32000000.0,-27000000.0,-122000000.0,-802000000.0,,16000000.0,17000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q4,2011-09-10,2011-12-30,,-20000000.0,28000000.0,-42000000.0,25000000.0,57000000.0,-220000000.0,-102000000.0,204000000.0,-220000000.0,-102000000.0,204000000.0,-118000000.0,141000000.0,141000000.0,77000000.0,,-35000000.0,,-34000000.0,-12000000.0,-55000000.0,-68000000.0,-200000000.0,,20000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q3TTM,2010-09-11,2011-09-09,,-75000000.0,173000000.0,211000000.0,219000000.0,612000000.0,-878000000.0,-248000000.0,1123000000.0,-878000000.0,-248000000.0,1123000000.0,-3000000.0,230000000.0,230000000.0,509000000.0,,-25000000.0,,-114000000.0,-85000000.0,-288000000.0,-313000000.0,-1282000000.0,,225000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q3,2011-06-18,2011-09-09,,-7000000.0,40000000.0,201000000.0,37000000.0,241000000.0,-382000000.0,81000000.0,404000000.0,-382000000.0,81000000.0,404000000.0,103000000.0,-179000000.0,-179000000.0,342000000.0,,104000000.0,,-36000000.0,-1000000.0,-37000000.0,-67000000.0,-557000000.0,,22000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q3YTD,2011-01-01,2011-09-09,2012-10-04 11:15:09+00:00,-54000000.0,116000000.0,182000000.0,99000000.0,397000000.0,-1025000000.0,-145000000.0,885000000.0,-1025000000.0,-145000000.0,885000000.0,-285000000.0,57000000.0,57000000.0,530000000.0,,-2000000.0,,-100000000.0,-71000000.0,-128000000.0,-196000000.0,-1225000000.0,,110000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q2YTD,2011-01-01,2011-06-17,2012-07-12 11:12:08+00:00,-47000000.0,76000000.0,-19000000.0,62000000.0,156000000.0,-643000000.0,-226000000.0,481000000.0,-643000000.0,-226000000.0,481000000.0,-388000000.0,236000000.0,236000000.0,188000000.0,,-106000000.0,,-64000000.0,-70000000.0,-91000000.0,-129000000.0,-668000000.0,,88000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q2TTM,2010-06-19,2011-06-17,,-83000000.0,173000000.0,160000000.0,206000000.0,371000000.0,-672000000.0,-421000000.0,1110000000.0,-672000000.0,-421000000.0,1110000000.0,17000000.0,492000000.0,492000000.0,285000000.0,,-134000000.0,,-93000000.0,-90000000.0,-334000000.0,-431000000.0,-725000000.0,,220000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q2,2011-03-26,2011-06-17,,-10000000.0,41000000.0,127000000.0,17000000.0,114000000.0,-321000000.0,-48000000.0,342000000.0,-321000000.0,-48000000.0,342000000.0,-27000000.0,135000000.0,135000000.0,39000000.0,,-90000000.0,,-32000000.0,-5000000.0,-29000000.0,-52000000.0,-368000000.0,,86000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q1TTM,2010-03-27,2011-03-25,,-77000000.0,174000000.0,134000000.0,226000000.0,257000000.0,-686000000.0,-418000000.0,1130000000.0,-686000000.0,-418000000.0,1130000000.0,26000000.0,476000000.0,476000000.0,346000000.0,,-40000000.0,,-75000000.0,-91000000.0,-344000000.0,-737000000.0,-357000000.0,,134000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q4,2012-09-08,2012-12-28,,-219000000.0,2000000.0,-16000000.0,98000000.0,420000000.0,174000000.0,-372000000.0,181000000.0,174000000.0,-372000000.0,181000000.0,-17000000.0,181000000.0,181000000.0,14000000.0,,-58000000.0,,-81000000.0,-3000000.0,-121000000.0,-2000000.0,-261000000.0,,29000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,FY,2011-12-31,2012-12-28,2015-02-19 12:08:23+00:00,-271000000.0,102000000.0,135000000.0,179000000.0,1120000000.0,-418000000.0,-585000000.0,989000000.0,-418000000.0,-585000000.0,989000000.0,-14000000.0,571000000.0,571000000.0,181000000.0,,-82000000.0,,-191000000.0,-15000000.0,-437000000.0,-381000000.0,-1145000000.0,,220000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q3YTD,2011-12-31,2012-09-07,2013-10-31 11:17:21+00:00,-52000000.0,100000000.0,151000000.0,81000000.0,700000000.0,-592000000.0,-213000000.0,808000000.0,-592000000.0,-213000000.0,808000000.0,3000000.0,390000000.0,390000000.0,167000000.0,,-24000000.0,,-110000000.0,-12000000.0,-316000000.0,-379000000.0,-884000000.0,,191000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q3TTM,2011-09-10,2012-09-07,,-72000000.0,128000000.0,109000000.0,106000000.0,757000000.0,-812000000.0,-315000000.0,1012000000.0,-812000000.0,-315000000.0,1012000000.0,-115000000.0,531000000.0,531000000.0,244000000.0,,-59000000.0,,-144000000.0,-24000000.0,-371000000.0,-447000000.0,-1084000000.0,,211000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q3,2012-06-16,2012-09-07,,-33000000.0,33000000.0,165000000.0,33000000.0,-37000000.0,-397000000.0,6000000.0,391000000.0,-397000000.0,6000000.0,391000000.0,,143000000.0,143000000.0,50000000.0,,17000000.0,,-43000000.0,,-59000000.0,-16000000.0,-334000000.0,,81000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q2TTM,2011-06-18,2012-06-15,,-46000000.0,135000000.0,145000000.0,110000000.0,1035000000.0,-797000000.0,-240000000.0,1025000000.0,-797000000.0,-240000000.0,1025000000.0,-12000000.0,209000000.0,209000000.0,536000000.0,,28000000.0,,-137000000.0,-25000000.0,-349000000.0,-498000000.0,-1307000000.0,,152000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q2,2012-03-24,2012-06-15,,-9000000.0,38000000.0,65000000.0,18000000.0,147000000.0,-393000000.0,-84000000.0,292000000.0,-393000000.0,-84000000.0,292000000.0,-185000000.0,143000000.0,143000000.0,46000000.0,,-32000000.0,,-33000000.0,-10000000.0,-60000000.0,-111000000.0,-414000000.0,,27000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q2YTD,2011-12-31,2012-06-15,2013-08-01 11:42:22+00:00,-19000000.0,67000000.0,-14000000.0,48000000.0,737000000.0,-195000000.0,-219000000.0,417000000.0,-195000000.0,-219000000.0,417000000.0,3000000.0,247000000.0,247000000.0,117000000.0,,-41000000.0,,-67000000.0,-12000000.0,-257000000.0,-363000000.0,-550000000.0,,110000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q1,2011-12-31,2012-03-23,2013-05-02 11:27:32+00:00,-10000000.0,29000000.0,-79000000.0,30000000.0,590000000.0,198000000.0,-135000000.0,125000000.0,198000000.0,-135000000.0,125000000.0,188000000.0,104000000.0,104000000.0,71000000.0,,-9000000.0,,-34000000.0,-2000000.0,-197000000.0,-252000000.0,-136000000.0,,83000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q1TTM,2011-03-26,2012-03-23,,-47000000.0,138000000.0,207000000.0,109000000.0,1002000000.0,-725000000.0,-204000000.0,1075000000.0,-725000000.0,-204000000.0,1075000000.0,146000000.0,201000000.0,201000000.0,529000000.0,,-30000000.0,,-136000000.0,-20000000.0,-318000000.0,-439000000.0,-1261000000.0,,211000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,FY,2012-12-29,2013-12-31,2016-02-18 12:08:18+00:00,-173000000.0,127000000.0,148000000.0,199000000.0,656000000.0,-583000000.0,-519000000.0,1140000000.0,-583000000.0,-519000000.0,1140000000.0,38000000.0,626000000.0,626000000.0,239000000.0,,-46000000.0,,-196000000.0,-81000000.0,-296000000.0,-408000000.0,-834000000.0,,77000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q4,2013-10-01,2013-12-31,,-137000000.0,35000000.0,66000000.0,58000000.0,43000000.0,-143000000.0,-210000000.0,335000000.0,-143000000.0,-210000000.0,335000000.0,-18000000.0,151000000.0,151000000.0,83000000.0,,47000000.0,,-52000000.0,-65000000.0,-70000000.0,-2000000.0,-190000000.0,,15000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q3TTM,2012-09-08,2013-09-30,,-255000000.0,94000000.0,66000000.0,239000000.0,1033000000.0,-266000000.0,-681000000.0,986000000.0,-266000000.0,-681000000.0,986000000.0,39000000.0,656000000.0,656000000.0,170000000.0,,-151000000.0,,-225000000.0,-19000000.0,-347000000.0,-408000000.0,-905000000.0,,91000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q3,2013-07-01,2013-09-30,,-10000000.0,34000000.0,-9000000.0,71000000.0,60000000.0,-69000000.0,-90000000.0,195000000.0,-69000000.0,-90000000.0,195000000.0,36000000.0,160000000.0,160000000.0,10000000.0,,-21000000.0,,-51000000.0,,-78000000.0,-3000000.0,-146000000.0,,19000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q3YTD,2012-12-29,2013-09-30,2014-10-29 12:15:01+00:00,-36000000.0,92000000.0,82000000.0,141000000.0,613000000.0,-440000000.0,-309000000.0,805000000.0,-440000000.0,-309000000.0,805000000.0,56000000.0,475000000.0,475000000.0,156000000.0,,-93000000.0,,-144000000.0,-16000000.0,-226000000.0,-406000000.0,-644000000.0,,62000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q2TTM,2012-06-16,2013-06-30,,-278000000.0,93000000.0,240000000.0,201000000.0,936000000.0,-594000000.0,-585000000.0,1182000000.0,-594000000.0,-585000000.0,1182000000.0,3000000.0,639000000.0,639000000.0,210000000.0,,-113000000.0,,-217000000.0,-19000000.0,-328000000.0,-421000000.0,-1093000000.0,,153000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q2,2013-04-01,2013-06-30,,-12000000.0,33000000.0,197000000.0,29000000.0,-169000000.0,-474000000.0,-131000000.0,492000000.0,-474000000.0,-131000000.0,492000000.0,-113000000.0,179000000.0,179000000.0,83000000.0,,-62000000.0,,-52000000.0,-2000000.0,-78000000.0,-1000000.0,-281000000.0,,23000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q2YTD,2012-12-29,2013-06-30,2014-09-05 13:20:43+00:00,-26000000.0,58000000.0,91000000.0,70000000.0,553000000.0,-371000000.0,-219000000.0,610000000.0,-371000000.0,-219000000.0,610000000.0,20000000.0,315000000.0,315000000.0,146000000.0,,-72000000.0,,-93000000.0,-16000000.0,-148000000.0,-403000000.0,-498000000.0,,43000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q1TTM,2012-03-24,2013-03-31,,-275000000.0,98000000.0,108000000.0,190000000.0,1252000000.0,-513000000.0,-538000000.0,982000000.0,-513000000.0,-538000000.0,982000000.0,-69000000.0,603000000.0,603000000.0,173000000.0,,-83000000.0,,-198000000.0,-27000000.0,-310000000.0,-531000000.0,-1226000000.0,,157000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q1,2012-12-29,2013-03-31,2014-04-30 11:07:29+00:00,-14000000.0,25000000.0,-106000000.0,41000000.0,722000000.0,103000000.0,-88000000.0,118000000.0,103000000.0,-88000000.0,118000000.0,133000000.0,136000000.0,136000000.0,63000000.0,,-10000000.0,,-41000000.0,-14000000.0,-70000000.0,-402000000.0,-217000000.0,,20000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,FY,2014-01-01,2014-12-31,2017-02-21 15:55:33+00:00,-249000000.0,148000000.0,263000000.0,178000000.0,629000000.0,-933000000.0,-313000000.0,1224000000.0,-933000000.0,-313000000.0,1224000000.0,-22000000.0,753000000.0,753000000.0,60000000.0,,-122000000.0,,-223000000.0,,-411000000.0,-7000000.0,-1510000000.0,0.0,469000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q4,2014-10-01,2014-12-31,,-18000000.0,32000000.0,149000000.0,49000000.0,254000000.0,-311000000.0,-9000000.0,274000000.0,-311000000.0,-9000000.0,274000000.0,-46000000.0,197000000.0,197000000.0,-104000000.0,,-5000000.0,,-56000000.0,7000000.0,-144000000.0,-2000000.0,-556000000.0,,151000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 11:49:02+00:00,-231000000.0,116000000.0,114000000.0,129000000.0,375000000.0,-622000000.0,-304000000.0,950000000.0,-622000000.0,-304000000.0,950000000.0,24000000.0,556000000.0,556000000.0,164000000.0,,-117000000.0,,-167000000.0,-7000000.0,-267000000.0,-5000000.0,-954000000.0,0.0,318000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q3TTM,2013-10-01,2014-09-30,,-368000000.0,151000000.0,180000000.0,187000000.0,418000000.0,-765000000.0,-514000000.0,1285000000.0,-765000000.0,-514000000.0,1285000000.0,6000000.0,707000000.0,707000000.0,247000000.0,,-70000000.0,,-219000000.0,-72000000.0,-337000000.0,-7000000.0,-1144000000.0,,333000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q3,2014-07-01,2014-09-30,,-19000000.0,33000000.0,3000000.0,30000000.0,125000000.0,-202000000.0,-121000000.0,281000000.0,-202000000.0,-121000000.0,281000000.0,-42000000.0,192000000.0,192000000.0,53000000.0,,2000000.0,,-58000000.0,-2000000.0,-111000000.0,-2000000.0,-297000000.0,,9000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q2TTM,2013-07-01,2014-06-30,,-359000000.0,152000000.0,168000000.0,228000000.0,353000000.0,-632000000.0,-483000000.0,1199000000.0,-632000000.0,-483000000.0,1199000000.0,84000000.0,675000000.0,675000000.0,204000000.0,,-93000000.0,,-212000000.0,-70000000.0,-304000000.0,-8000000.0,-993000000.0,,343000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q2,2014-04-01,2014-06-30,,-14000000.0,47000000.0,178000000.0,42000000.0,101000000.0,-254000000.0,-225000000.0,487000000.0,-254000000.0,-225000000.0,487000000.0,8000000.0,192000000.0,192000000.0,70000000.0,,-120000000.0,,-59000000.0,-4000000.0,-95000000.0,-1000000.0,-337000000.0,,8000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 11:49:31+00:00,-212000000.0,83000000.0,111000000.0,99000000.0,250000000.0,-420000000.0,-183000000.0,669000000.0,-420000000.0,-183000000.0,669000000.0,66000000.0,364000000.0,364000000.0,111000000.0,,-119000000.0,,-109000000.0,-5000000.0,-156000000.0,-3000000.0,-657000000.0,0.0,309000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q1TTM,2013-04-01,2014-03-31,,-357000000.0,138000000.0,187000000.0,215000000.0,83000000.0,-852000000.0,-389000000.0,1204000000.0,-852000000.0,-389000000.0,1204000000.0,-37000000.0,662000000.0,662000000.0,217000000.0,,-35000000.0,,-205000000.0,-68000000.0,-287000000.0,-8000000.0,-937000000.0,,358000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 11:31:27+00:00,-198000000.0,36000000.0,-67000000.0,57000000.0,149000000.0,-166000000.0,42000000.0,182000000.0,-166000000.0,42000000.0,182000000.0,58000000.0,172000000.0,172000000.0,41000000.0,,1000000.0,,-50000000.0,-1000000.0,-61000000.0,-2000000.0,-320000000.0,,301000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,FY,2015-01-01,2015-12-31,2018-02-15 15:50:50+00:00,-258000000.0,139000000.0,327000000.0,40000000.0,790000000.0,-1890000000.0,367000000.0,1515000000.0,-1890000000.0,367000000.0,1515000000.0,-8000000.0,859000000.0,859000000.0,190000000.0,-85000000.0,44000000.0,,-253000000.0,,-305000000.0,-465000000.0,-1917000000.0,121000000.0,765000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q4,2015-10-01,2015-12-31,,-32000000.0,32000000.0,215000000.0,1000000.0,,-428000000.0,-6000000.0,435000000.0,-428000000.0,-6000000.0,435000000.0,1000000.0,202000000.0,202000000.0,-14000000.0,-85000000.0,-19000000.0,,-64000000.0,,-87000000.0,-184000000.0,-96000000.0,,132000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-09 12:46:28+00:00,-226000000.0,107000000.0,112000000.0,39000000.0,790000000.0,-1462000000.0,373000000.0,1080000000.0,-1462000000.0,373000000.0,1080000000.0,-9000000.0,657000000.0,657000000.0,204000000.0,,63000000.0,,-189000000.0,,-218000000.0,-281000000.0,-1821000000.0,121000000.0,633000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q3TTM,2014-10-01,2015-09-30,,-244000000.0,139000000.0,261000000.0,88000000.0,1044000000.0,-1773000000.0,364000000.0,1354000000.0,-1773000000.0,364000000.0,1354000000.0,-55000000.0,854000000.0,854000000.0,100000000.0,,58000000.0,,-245000000.0,7000000.0,-362000000.0,-283000000.0,-2377000000.0,121000000.0,784000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q3,2015-07-01,2015-09-30,,-18000000.0,31000000.0,37000000.0,8000000.0,654000000.0,-394000000.0,21000000.0,328000000.0,-394000000.0,21000000.0,328000000.0,-45000000.0,210000000.0,210000000.0,50000000.0,,60000000.0,,-65000000.0,,-59000000.0,-277000000.0,-714000000.0,,38000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 12:26:44+00:00,-208000000.0,76000000.0,75000000.0,31000000.0,136000000.0,-1068000000.0,352000000.0,752000000.0,-1068000000.0,352000000.0,752000000.0,36000000.0,447000000.0,447000000.0,154000000.0,,3000000.0,,-124000000.0,,-159000000.0,-4000000.0,-1107000000.0,121000000.0,595000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q2TTM,2014-07-01,2015-06-30,,-245000000.0,141000000.0,227000000.0,110000000.0,515000000.0,-1581000000.0,222000000.0,1307000000.0,-1581000000.0,222000000.0,1307000000.0,-52000000.0,836000000.0,836000000.0,103000000.0,,,,-238000000.0,5000000.0,-414000000.0,-8000000.0,-1960000000.0,121000000.0,755000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q2,2015-04-01,2015-06-30,,-11000000.0,32000000.0,117000000.0,14000000.0,-110000000.0,-844000000.0,374000000.0,490000000.0,-844000000.0,374000000.0,490000000.0,20000000.0,240000000.0,240000000.0,101000000.0,,7000000.0,,-68000000.0,,-84000000.0,-2000000.0,-678000000.0,121000000.0,341000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 13:03:52+00:00,-197000000.0,44000000.0,-42000000.0,17000000.0,246000000.0,-224000000.0,-22000000.0,262000000.0,-224000000.0,-22000000.0,262000000.0,16000000.0,207000000.0,207000000.0,53000000.0,,-4000000.0,,-56000000.0,,-75000000.0,-2000000.0,-429000000.0,,254000000.0
