company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentemployeebenefitliabilities,customerdeposits,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2011.0,Q1,,2011-03-25,2011-04-22 12:12:07+00:00,557000000.0,2000000.0,,144000000.0,3592000000.0,,241000000.0,635000000.0,,875000000.0,802000000.0,2720000000.0,313000000.0,1459000000.0,1412000000.0,,,919000000.0,,1216000000.0,944000000.0,107000000.0,1094000000.0,,224000000.0,2231000000.0,104000000.0,3310000000.0,137000000.0,8760000000.0,1386000000.0,2999000000.0,2423000000.0,1386000000.0,1386000000.0,7374000000.0,8760000000.0,4349000000.0,4951000000.0,-5518000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,FY,,2012-12-28,2014-02-20 13:27:51+00:00,569000000.0,-44000000.0,,88000000.0,2590000000.0,,280000000.0,745000000.0,593000000.0,874000000.0,1115000000.0,2528000000.0,216000000.0,,1539000000.0,,1428000000.0,676000000.0,,180000000.0,1028000000.0,22000000.0,459000000.0,0.0,267000000.0,898000000.0,57000000.0,3509000000.0,407000000.0,6342000000.0,-1285000000.0,1475000000.0,2773000000.0,-1285000000.0,-1285000000.0,7627000000.0,6342000000.0,3328000000.0,4854000000.0,-7340000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q3,,2012-09-07,2012-10-04 11:15:09+00:00,594000000.0,-49000000.0,,105000000.0,2520000000.0,,146000000.0,668000000.0,514000000.0,874000000.0,898000000.0,2101000000.0,217000000.0,11000000.0,1421000000.0,,1434000000.0,851000000.0,,171000000.0,841000000.0,10000000.0,506000000.0,,275000000.0,936000000.0,45000000.0,3434000000.0,408000000.0,5865000000.0,-1296000000.0,1158000000.0,2690000000.0,-1296000000.0,-1296000000.0,7161000000.0,5865000000.0,3286000000.0,4471000000.0,-7201000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q2,,2012-06-15,2012-07-12 11:12:08+00:00,592000000.0,-53000000.0,,105000000.0,2469000000.0,,181000000.0,633000000.0,508000000.0,874000000.0,846000000.0,2153000000.0,223000000.0,12000000.0,1383000000.0,,1468000000.0,846000000.0,,197000000.0,939000000.0,70000000.0,502000000.0,,283000000.0,868000000.0,48000000.0,3335000000.0,407000000.0,6007000000.0,-1124000000.0,1355000000.0,2642000000.0,-1124000000.0,-1124000000.0,7131000000.0,6007000000.0,3269000000.0,4489000000.0,-6875000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2012.0,Q1,,2012-03-23,2012-04-19 11:15:14+00:00,579000000.0,-38000000.0,,290000000.0,2443000000.0,,230000000.0,602000000.0,,875000000.0,852000000.0,1772000000.0,268000000.0,12000000.0,1367000000.0,,,849000000.0,,223000000.0,863000000.0,7000000.0,970000000.0,,273000000.0,2341000000.0,62000000.0,3249000000.0,755000000.0,6171000000.0,-848000000.0,1464000000.0,2906000000.0,-848000000.0,-848000000.0,7019000000.0,6171000000.0,3340000000.0,4113000000.0,-6502000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,FY,,2013-12-31,2015-02-19 12:08:23+00:00,557000000.0,-44000000.0,,126000000.0,2721000000.0,,252000000.0,817000000.0,666000000.0,874000000.0,1131000000.0,3147000000.0,222000000.0,,1543000000.0,,1475000000.0,647000000.0,,142000000.0,1081000000.0,27000000.0,629000000.0,350000000.0,332000000.0,912000000.0,67000000.0,3837000000.0,6000000.0,6794000000.0,-1415000000.0,1903000000.0,2675000000.0,-1415000000.0,-1415000000.0,8209000000.0,6794000000.0,3348000000.0,5534000000.0,-7929000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q3,,2013-09-30,2013-10-31 11:17:21+00:00,496000000.0,-49000000.0,,144000000.0,2675000000.0,,217000000.0,733000000.0,583000000.0,874000000.0,1115000000.0,3104000000.0,228000000.0,,1489000000.0,,1450000000.0,671000000.0,,137000000.0,972000000.0,24000000.0,558000000.0,232000000.0,320000000.0,913000000.0,57000000.0,3763000000.0,52000000.0,6480000000.0,-1409000000.0,1646000000.0,2422000000.0,-1409000000.0,-1409000000.0,7889000000.0,6480000000.0,3345000000.0,5467000000.0,-7798000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q2,,2013-06-30,2013-08-01 11:42:22+00:00,554000000.0,-54000000.0,,108000000.0,2583000000.0,,206000000.0,770000000.0,586000000.0,874000000.0,1117000000.0,3037000000.0,228000000.0,,1634000000.0,,1459000000.0,665000000.0,,152000000.0,1006000000.0,24000000.0,507000000.0,,303000000.0,907000000.0,60000000.0,3662000000.0,50000000.0,6377000000.0,-1493000000.0,1404000000.0,2467000000.0,-1493000000.0,-1493000000.0,7870000000.0,6377000000.0,3339000000.0,5403000000.0,-7684000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2013.0,Q1,,2013-03-31,2013-05-02 11:27:32+00:00,517000000.0,-46000000.0,,221000000.0,2547000000.0,,247000000.0,698000000.0,590000000.0,874000000.0,1119000000.0,3206000000.0,230000000.0,11000000.0,1574000000.0,,1440000000.0,673000000.0,,170000000.0,1080000000.0,11000000.0,504000000.0,,257000000.0,896000000.0,56000000.0,3549000000.0,49000000.0,6523000000.0,-1377000000.0,1626000000.0,2358000000.0,-1377000000.0,-1377000000.0,7900000000.0,6523000000.0,3323000000.0,5542000000.0,-7427000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,FY,,2014-12-31,2016-02-18 12:08:18+00:00,605000000.0,-70000000.0,,104000000.0,2807000000.0,,,799000000.0,677000000.0,894000000.0,1351000000.0,3447000000.0,224000000.0,,1460000000.0,,1657000000.0,819000000.0,,215000000.0,1100000000.0,109000000.0,633000000.0,233000000.0,260000000.0,891000000.0,64000000.0,4286000000.0,324000000.0,6833000000.0,-2200000000.0,1610000000.0,3038000000.0,-2200000000.0,-2200000000.0,9033000000.0,6833000000.0,3763000000.0,5995000000.0,-9223000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q3,,2014-09-30,2014-10-29 12:15:01+00:00,612000000.0,-53000000.0,,150000000.0,2758000000.0,,207000000.0,759000000.0,657000000.0,894000000.0,1342000000.0,3521000000.0,234000000.0,,1736000000.0,,1561000000.0,597000000.0,,215000000.0,1030000000.0,111000000.0,703000000.0,0.0,277000000.0,869000000.0,54000000.0,4156000000.0,7000000.0,6847000000.0,-1842000000.0,1552000000.0,2738000000.0,-1842000000.0,-1842000000.0,8689000000.0,6847000000.0,3559000000.0,5951000000.0,-8703000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q2,,2014-06-30,2014-09-05 13:20:43+00:00,617000000.0,-39000000.0,,192000000.0,2712000000.0,,202000000.0,771000000.0,659000000.0,894000000.0,1334000000.0,3397000000.0,229000000.0,,1647000000.0,,1555000000.0,617000000.0,,220000000.0,1057000000.0,28000000.0,636000000.0,0.0,352000000.0,908000000.0,58000000.0,4030000000.0,7000000.0,6830000000.0,-1720000000.0,1537000000.0,2690000000.0,-1720000000.0,-1720000000.0,8550000000.0,6830000000.0,3646000000.0,5860000000.0,-8423000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2014.0,Q1,,2014-03-31,2014-04-30 11:07:29+00:00,616000000.0,-41000000.0,,184000000.0,2669000000.0,,235000000.0,732000000.0,661000000.0,874000000.0,1126000000.0,3295000000.0,222000000.0,,1569000000.0,,1512000000.0,627000000.0,,141000000.0,1035000000.0,52000000.0,580000000.0,0.0,541000000.0,887000000.0,59000000.0,3917000000.0,7000000.0,6665000000.0,-1625000000.0,1565000000.0,2596000000.0,-1625000000.0,-1625000000.0,8290000000.0,6665000000.0,3531000000.0,5694000000.0,-8170000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,FY,,2015-12-31,2017-02-21 15:55:33+00:00,593000000.0,-196000000.0,,96000000.0,2826000000.0,,,861000000.0,952000000.0,943000000.0,1451000000.0,3807000000.0,165000000.0,,1029000000.0,,1622000000.0,672000000.0,16000000.0,215000000.0,1103000000.0,30000000.0,527000000.0,78000000.0,223000000.0,994000000.0,77000000.0,4878000000.0,300000000.0,6082000000.0,-3590000000.0,1384000000.0,3233000000.0,-3590000000.0,-3590000000.0,9672000000.0,6082000000.0,3669000000.0,6439000000.0,-11098000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q3,,2015-09-30,2015-10-29 11:49:02+00:00,577000000.0,-120000000.0,,95000000.0,2796000000.0,,257000000.0,779000000.0,930000000.0,970000000.0,1450000000.0,3689000000.0,174000000.0,,985000000.0,,1531000000.0,450000000.0,,154000000.0,1144000000.0,30000000.0,608000000.0,139000000.0,247000000.0,1013000000.0,58000000.0,4740000000.0,615000000.0,6153000000.0,-3589000000.0,1723000000.0,3509000000.0,-3589000000.0,-3589000000.0,9742000000.0,6153000000.0,3445000000.0,6233000000.0,-11005000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q2,,2015-06-30,2015-07-30 11:49:31+00:00,640000000.0,-88000000.0,,140000000.0,2786000000.0,,309000000.0,806000000.0,833000000.0,962000000.0,1452000000.0,3303000000.0,216000000.0,,987000000.0,,1607000000.0,397000000.0,,154000000.0,1188000000.0,56000000.0,624000000.0,145000000.0,247000000.0,927000000.0,68000000.0,4573000000.0,614000000.0,6321000000.0,-3033000000.0,1906000000.0,3517000000.0,-3033000000.0,-3033000000.0,9354000000.0,6321000000.0,3428000000.0,5837000000.0,-10304000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2015.0,Q1,,2015-03-31,2015-04-30 11:31:27+00:00,604000000.0,-90000000.0,,120000000.0,2745000000.0,,311000000.0,759000000.0,675000000.0,894000000.0,1395000000.0,3703000000.0,217000000.0,,1446000000.0,,1706000000.0,469000000.0,,154000000.0,1172000000.0,116000000.0,667000000.0,45000000.0,400000000.0,901000000.0,64000000.0,4401000000.0,325000000.0,6803000000.0,-2537000000.0,1828000000.0,3030000000.0,-2537000000.0,-2537000000.0,9340000000.0,6803000000.0,3529000000.0,6310000000.0,-9593000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2016.0,FY,,2016-12-31,2018-02-15 15:50:50+00:00,687000000.0,-497000000.0,,858000000.0,5813000000.0,,,1174000000.0,1866000000.0,7598000000.0,,8197000000.0,728000000.0,,2335000000.0,,2675000000.0,116000000.0,1020000000.0,245000000.0,1695000000.0,,1111000000.0,588000000.0,9747000000.0,1744000000.0,230000000.0,6501000000.0,309000000.0,24140000000.0,5357000000.0,3371000000.0,5147000000.0,5357000000.0,5357000000.0,18783000000.0,24140000000.0,18434000000.0,13636000000.0,-6460000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2016.0,Q3,,2016-09-30,2016-11-09 12:46:28+00:00,667000000.0,-169000000.0,,1078000000.0,5745000000.0,,,1136000000.0,1860000000.0,7175000000.0,10048000000.0,8506000000.0,830000000.0,,2411000000.0,,2538000000.0,92000000.0,1308000000.0,240000000.0,1705000000.0,65000000.0,1250000000.0,771000000.0,419000000.0,1580000000.0,168000000.0,6375000000.0,316000000.0,25002000000.0,5841000000.0,3787000000.0,5229000000.0,5841000000.0,5841000000.0,19161000000.0,25002000000.0,18804000000.0,13932000000.0,-6110000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2016.0,Q2,,2016-06-30,2016-07-28 12:26:44+00:00,621000000.0,-173000000.0,,679000000.0,2792000000.0,,,756000000.0,992000000.0,947000000.0,1473000000.0,4057000000.0,179000000.0,,1056000000.0,,1720000000.0,586000000.0,,227000000.0,1152000000.0,26000000.0,572000000.0,31000000.0,223000000.0,1091000000.0,71000000.0,5185000000.0,303000000.0,6650000000.0,-3462000000.0,1959000000.0,3244000000.0,-3462000000.0,-3462000000.0,10112000000.0,6650000000.0,3635000000.0,6868000000.0,-11266000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2016.0,Q1,,2016-03-31,2016-04-28 13:03:52+00:00,597000000.0,-177000000.0,,99000000.0,2756000000.0,,,779000000.0,1013000000.0,946000000.0,1468000000.0,3859000000.0,169000000.0,,1042000000.0,,1641000000.0,620000000.0,,218000000.0,1143000000.0,25000000.0,558000000.0,78000000.0,234000000.0,1041000000.0,79000000.0,5025000000.0,300000000.0,6121000000.0,-3667000000.0,1424000000.0,3247000000.0,-3667000000.0,-3667000000.0,9788000000.0,6121000000.0,3655000000.0,6541000000.0,-11271000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2017.0,FY,,2017-12-31,2019-03-01 12:09:20+00:00,783000000.0,-17000000.0,,383000000.0,5775000000.0,2121000000.0,,1214000000.0,,9207000000.0,,7840000000.0,734000000.0,,1793000000.0,,3402000000.0,93000000.0,605000000.0,142000000.0,1973000000.0,,1291000000.0,149000000.0,9137000000.0,2610000000.0,235000000.0,7242000000.0,398000000.0,23846000000.0,3582000000.0,2740000000.0,5807000000.0,3582000000.0,3582000000.0,20264000000.0,23846000000.0,19313000000.0,14457000000.0,-9418000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2017.0,Q3,,2017-09-30,2017-11-08 13:28:18+00:00,733000000.0,-49000000.0,,508000000.0,5749000000.0,,,1133000000.0,1959000000.0,9182000000.0,,8271000000.0,720000000.0,,1894000000.0,,2824000000.0,110000000.0,927000000.0,228000000.0,1914000000.0,,1385000000.0,297000000.0,9158000000.0,2094000000.0,225000000.0,7310000000.0,398000000.0,24236000000.0,4512000000.0,2944000000.0,5608000000.0,4512000000.0,4512000000.0,19724000000.0,24236000000.0,19398000000.0,14116000000.0,-8498000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2017.0,Q2,,2017-06-30,2017-08-08 14:23:36+00:00,650000000.0,-156000000.0,,498000000.0,5717000000.0,,,1054000000.0,1948000000.0,8582000000.0,,7911000000.0,762000000.0,,2102000000.0,,2801000000.0,119000000.0,994000000.0,275000000.0,1804000000.0,,1309000000.0,285000000.0,9211000000.0,1911000000.0,243000000.0,7040000000.0,402000000.0,23881000000.0,4901000000.0,2830000000.0,5363000000.0,4901000000.0,4901000000.0,18980000000.0,23881000000.0,18949000000.0,13617000000.0,-7700000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2017.0,Q1,,2017-03-31,2017-05-09 12:07:40+00:00,661000000.0,-312000000.0,,738000000.0,5716000000.0,,,1034000000.0,1948000000.0,7802000000.0,,8161000000.0,745000000.0,,2109000000.0,,2662000000.0,119000000.0,891000000.0,267000000.0,1752000000.0,,1271000000.0,400000000.0,9762000000.0,1820000000.0,231000000.0,6750000000.0,309000000.0,23925000000.0,5168000000.0,3121000000.0,5223000000.0,5168000000.0,5168000000.0,18757000000.0,23925000000.0,18695000000.0,13534000000.0,-6986000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2018.0,FY,,2018-12-31,2020-02-27 11:40:50+00:00,767000000.0,-391000000.0,,316000000.0,5819000000.0,2529000000.0,,1345000000.0,,9039000000.0,,8514000000.0,732000000.0,,1956000000.0,,3663000000.0,171000000.0,485000000.0,125000000.0,2133000000.0,,963000000.0,8000000.0,8967000000.0,2372000000.0,249000000.0,8982000000.0,833000000.0,23696000000.0,2225000000.0,2706000000.0,6437000000.0,2225000000.0,2225000000.0,21471000000.0,23696000000.0,19034000000.0,15034000000.0,-12185000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2018.0,Q3,,2018-09-30,2018-11-06 11:43:01+00:00,759000000.0,-309000000.0,,373000000.0,5778000000.0,2305000000.0,,1253000000.0,,9067000000.0,,8710000000.0,689000000.0,,1967000000.0,,3949000000.0,171000000.0,551000000.0,122000000.0,2175000000.0,,1117000000.0,13000000.0,9014000000.0,2248000000.0,242000000.0,8705000000.0,617000000.0,23833000000.0,2324000000.0,2803000000.0,6051000000.0,2324000000.0,2324000000.0,21509000000.0,23833000000.0,19063000000.0,15458000000.0,-11850000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2018.0,Q2,,2018-06-30,2018-08-07 11:54:54+00:00,834000000.0,-244000000.0,,366000000.0,5733000000.0,0.0,,1176000000.0,2177000000.0,9103000000.0,,8375000000.0,638000000.0,,1958000000.0,,645000000.0,171000000.0,567000000.0,121000000.0,2174000000.0,,1101000000.0,13000000.0,9036000000.0,5512000000.0,264000000.0,8363000000.0,616000000.0,23844000000.0,2841000000.0,2817000000.0,5904000000.0,2841000000.0,2841000000.0,21003000000.0,23844000000.0,19069000000.0,15099000000.0,-11011000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2018.0,Q1,,2018-03-31,2018-05-10 09:50:00+00:00,766000000.0,141000000.0,,701000000.0,5690000000.0,,,1163000000.0,2238000000.0,9270000000.0,,7858000000.0,754000000.0,,1791000000.0,,3674000000.0,172000000.0,634000000.0,147000000.0,2098000000.0,,1314000000.0,121000000.0,9198000000.0,2283000000.0,232000000.0,7898000000.0,988000000.0,24484000000.0,3566000000.0,3152000000.0,6469000000.0,3566000000.0,3566000000.0,20918000000.0,24484000000.0,19541000000.0,14449000000.0,-10163000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2019.0,FY,,2019-12-31,2020-02-27 11:40:50+00:00,720000000.0,-361000000.0,,225000000.0,5805000000.0,2258000000.0,,1339000000.0,,9048000000.0,,9963000000.0,577000000.0,,1904000000.0,,4300000000.0,154000000.0,290000000.0,117000000.0,2395000000.0,,1383000000.0,255000000.0,10124000000.0,3118000000.0,252000000.0,9644000000.0,977000000.0,25051000000.0,703000000.0,3127000000.0,6677000000.0,703000000.0,703000000.0,24348000000.0,25051000000.0,20020000000.0,17671000000.0,-14385000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2019.0,Q3,,2019-09-30,2019-11-05 14:32:59+00:00,813000000.0,-504000000.0,,276000000.0,5778000000.0,2185000000.0,,1207000000.0,,8990000000.0,,10552000000.0,580000000.0,,1960000000.0,,4238000000.0,169000000.0,291000000.0,109000000.0,2394000000.0,,1306000000.0,,10104000000.0,3155000000.0,230000000.0,9522000000.0,227000000.0,24812000000.0,838000000.0,2900000000.0,5738000000.0,838000000.0,838000000.0,23974000000.0,24812000000.0,19952000000.0,18236000000.0,-13958000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2019.0,Q2,,2019-06-30,2019-08-06 13:22:17+00:00,927000000.0,-326000000.0,,284000000.0,5734000000.0,2157000000.0,,1067000000.0,,9067000000.0,,10185000000.0,580000000.0,,1945000000.0,,4298000000.0,171000000.0,359000000.0,97000000.0,2328000000.0,,1244000000.0,,10164000000.0,3187000000.0,257000000.0,9292000000.0,229000000.0,24893000000.0,1240000000.0,2869000000.0,5624000000.0,1240000000.0,1240000000.0,23653000000.0,24893000000.0,20079000000.0,18029000000.0,-13460000000.0
Marriott International Inc,MAR,225YDZ14ZO8E1TXUSU86,1048286,2019.0,Q1,,2019-03-31,2019-05-10 06:03:18+00:00,745000000.0,-360000000.0,,258000000.0,5711000000.0,2625000000.0,,1039000000.0,,9053000000.0,,10025000000.0,584000000.0,,1961000000.0,,3631000000.0,171000000.0,441000000.0,124000000.0,2218000000.0,,1208000000.0,,10118000000.0,3198000000.0,259000000.0,9219000000.0,231000000.0,24746000000.0,1603000000.0,2735000000.0,5848000000.0,1603000000.0,1603000000.0,23143000000.0,24746000000.0,20050000000.0,17295000000.0,-12967000000.0
