company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 15:07:08+00:00,-1.25,-1.25,0.25,126000000.0,-1.25,60000000.0,-176000000.0,-266000000.0,-266000000.0,,-264000000.0,-2000000.0,978000000.0,2550000000.0,330000000.0,1762000000.0,,,13000000.0,82000000.0,189000000.0,978000000.0,1572000000.0,92000000.0,-20000000.0,2232000000.0,-660000000.0,218000000.0,-442000000.0,2550000000.0,211200000.0,211298000.0,211298000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q4,2010-10-01,2010-12-31,,0.51,0.51,0.05,,0.52,,-206000000.0,171000000.0,172000000.0,-1000000.0,171000000.0,,1092000000.0,1380000000.0,,-67000000.0,,,10000000.0,126000000.0,164000000.0,1092000000.0,288000000.0,96000000.0,7000000.0,233000000.0,55000000.0,-89000000.0,-34000000.0,1380000000.0,320300000.0,319976000.0,321096000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 15:42:18+00:00,4.0,4.0,26.61,,3.99,,-1192000000.0,1283000000.0,1274000000.0,9000000.0,1281000000.0,2000000.0,4831000000.0,5954000000.0,,-163000000.0,,,34000000.0,148000000.0,650000000.0,4831000000.0,1123000000.0,452000000.0,80000000.0,669000000.0,454000000.0,-372000000.0,82000000.0,5954000000.0,320300000.0,319976000.0,321096000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.49,3.49,26.56,,3.47,,-986000000.0,1112000000.0,1102000000.0,10000000.0,1110000000.0,2000000.0,3739000000.0,4574000000.0,,-96000000.0,,,24000000.0,22000000.0,486000000.0,3739000000.0,835000000.0,356000000.0,73000000.0,436000000.0,399000000.0,-283000000.0,116000000.0,4574000000.0,317000000.0,317369000.0,318360000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.66,2.66,26.61,-389000000.0,2.64,-215000000.0,-1062000000.0,931000000.0,964000000.0,-33000000.0,935000000.0,-4000000.0,5407000000.0,1496000000.0,-405000000.0,-5093000000.0,,,37000000.0,513000000.0,678000000.0,5407000000.0,-3911000000.0,405000000.0,154000000.0,-4469000000.0,558000000.0,-656000000.0,-98000000.0,1496000000.0,317000000.0,317369000.0,318360000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q3,2010-07-01,2010-09-30,2011-11-04 13:23:34+00:00,3.52,3.52,26.46,,3.5,,-1028000000.0,1116000000.0,1112000000.0,4000000.0,1116000000.0,0.0,1193000000.0,1514000000.0,,-24000000.0,,,8000000.0,16000000.0,161000000.0,1193000000.0,321000000.0,95000000.0,19000000.0,161000000.0,160000000.0,-76000000.0,84000000.0,1514000000.0,317000000.0,317369000.0,318360000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q2YTD,2010-01-01,2010-06-30,,-0.03,-0.03,0.1,,-0.03,,42000000.0,-4000000.0,-10000000.0,6000000.0,-6000000.0,2000000.0,2546000000.0,3060000000.0,,-72000000.0,,,16000000.0,6000000.0,325000000.0,2546000000.0,514000000.0,261000000.0,54000000.0,275000000.0,239000000.0,-207000000.0,32000000.0,3060000000.0,200000000.0,211600000.0,212103000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q2TTM,2009-07-01,2010-06-30,,-0.86,-0.86,0.2,-255000000.0,-0.86,-133000000.0,1000000.0,-190000000.0,-153000000.0,-37000000.0,-181000000.0,-9000000.0,5179000000.0,2796000000.0,-405000000.0,-3906000000.0,,,39000000.0,564000000.0,664000000.0,5179000000.0,-2383000000.0,526000000.0,135000000.0,-3027000000.0,644000000.0,-796000000.0,-152000000.0,2796000000.0,200000000.0,211600000.0,212103000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 13:33:53+00:00,0.07,0.07,0.05,,0.07,,4000000.0,14000000.0,8000000.0,6000000.0,14000000.0,0.0,1314000000.0,1641000000.0,,-2000000.0,,,8000000.0,4000000.0,162000000.0,1314000000.0,327000000.0,155000000.0,12000000.0,172000000.0,155000000.0,-143000000.0,12000000.0,1641000000.0,200000000.0,211600000.0,212103000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q1TTM,2009-04-01,2010-03-31,,-1.43,-1.43,0.4,-126000000.0,-1.43,-60000000.0,-35000000.0,-320000000.0,-277000000.0,-43000000.0,-301000000.0,-19000000.0,4915000000.0,3937000000.0,-330000000.0,-2464000000.0,,,46000000.0,606000000.0,655000000.0,4915000000.0,-978000000.0,476000000.0,129000000.0,-1343000000.0,365000000.0,-677000000.0,-312000000.0,3937000000.0,200000000.0,211440000.0,211440000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:22:37+00:00,-0.1,-0.1,0.05,,-0.1,,38000000.0,-18000000.0,-18000000.0,,-20000000.0,2000000.0,1232000000.0,1419000000.0,,-70000000.0,,,8000000.0,2000000.0,163000000.0,1232000000.0,187000000.0,106000000.0,42000000.0,103000000.0,84000000.0,-64000000.0,20000000.0,1419000000.0,200000000.0,211440000.0,211440000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q4,2011-10-01,2011-12-31,,0.13,0.13,0.15,,0.12,,-10000000.0,65000000.0,65000000.0,,65000000.0,,1317000000.0,1615000000.0,,-22000000.0,,,9000000.0,31000000.0,149000000.0,1317000000.0,298000000.0,88000000.0,12000000.0,167000000.0,131000000.0,-76000000.0,55000000.0,1615000000.0,533900000.0,537534000.0,539879000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 17:29:52+00:00,0.62,0.62,0.6,,0.61,,-62000000.0,331000000.0,319000000.0,12000000.0,331000000.0,0.0,5120000000.0,6216000000.0,,-212000000.0,,0.0,30000000.0,83000000.0,601000000.0,5120000000.0,1096000000.0,384000000.0,47000000.0,502000000.0,594000000.0,-337000000.0,257000000.0,6216000000.0,533900000.0,537534000.0,539879000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 13:40:39+00:00,0.29,0.29,0.15,,0.29,,-104000000.0,157000000.0,133000000.0,24000000.0,157000000.0,,1283000000.0,1569000000.0,,3000000.0,,,7000000.0,41000000.0,135000000.0,1283000000.0,286000000.0,86000000.0,15000000.0,186000000.0,100000000.0,-71000000.0,29000000.0,1569000000.0,541400000.0,537969000.0,539827000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.49,0.49,0.45,,0.49,,-52000000.0,266000000.0,254000000.0,12000000.0,266000000.0,,3803000000.0,4601000000.0,,-190000000.0,,,21000000.0,52000000.0,452000000.0,3803000000.0,798000000.0,296000000.0,35000000.0,335000000.0,463000000.0,-261000000.0,202000000.0,4601000000.0,541400000.0,537969000.0,539827000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.0,1.0,0.5,,1.01,,-258000000.0,437000000.0,426000000.0,11000000.0,437000000.0,,4895000000.0,5981000000.0,,-257000000.0,,,31000000.0,178000000.0,616000000.0,4895000000.0,1086000000.0,392000000.0,42000000.0,568000000.0,518000000.0,-350000000.0,168000000.0,5981000000.0,541400000.0,537969000.0,539827000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.2,0.2,0.3,,0.2,,52000000.0,109000000.0,121000000.0,-12000000.0,109000000.0,,2520000000.0,3032000000.0,,-193000000.0,,,14000000.0,11000000.0,317000000.0,2520000000.0,512000000.0,210000000.0,20000000.0,149000000.0,363000000.0,-190000000.0,173000000.0,3032000000.0,500000000.0,538599000.0,541095000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.23,4.23,26.81,,4.22,,-1182000000.0,1396000000.0,1405000000.0,-9000000.0,1396000000.0,,4805000000.0,5926000000.0,,-284000000.0,,,32000000.0,153000000.0,642000000.0,4805000000.0,1121000000.0,401000000.0,46000000.0,543000000.0,578000000.0,-355000000.0,223000000.0,5926000000.0,500000000.0,538599000.0,541095000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 15:02:08+00:00,0.02,0.02,0.15,,0.02,,-4000000.0,10000000.0,23000000.0,-13000000.0,10000000.0,,1343000000.0,1610000000.0,,-19000000.0,,,7000000.0,7000000.0,145000000.0,1343000000.0,267000000.0,117000000.0,9000000.0,140000000.0,127000000.0,-108000000.0,19000000.0,1610000000.0,500000000.0,538599000.0,541095000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q1TTM,2010-04-01,2011-03-31,,4.28,4.28,26.71,,4.27,,-1174000000.0,1400000000.0,1390000000.0,10000000.0,1400000000.0,,4776000000.0,5957000000.0,,-267000000.0,,,33000000.0,150000000.0,659000000.0,4776000000.0,1181000000.0,439000000.0,49000000.0,575000000.0,606000000.0,-390000000.0,216000000.0,5957000000.0,550000000.0,537140000.0,540476000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 12:11:25+00:00,0.18,0.18,0.15,,0.18,,56000000.0,99000000.0,98000000.0,1000000.0,99000000.0,,1177000000.0,1422000000.0,,-174000000.0,,,7000000.0,4000000.0,172000000.0,1177000000.0,245000000.0,93000000.0,11000000.0,9000000.0,236000000.0,-82000000.0,154000000.0,1422000000.0,550000000.0,537140000.0,540476000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q4,2012-10-01,2012-12-31,,0.25,0.25,0.17,,0.25,,-5000000.0,142000000.0,70000000.0,72000000.0,143000000.0,-1000000.0,763000000.0,930000000.0,,-31000000.0,,,9000000.0,,50000000.0,763000000.0,167000000.0,84000000.0,10000000.0,28000000.0,139000000.0,-74000000.0,65000000.0,930000000.0,542300000.0,539140000.0,542310000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 16:36:22+00:00,0.71,0.71,0.62,,0.71,,10000000.0,384000000.0,312000000.0,72000000.0,385000000.0,-1000000.0,4993000000.0,5989000000.0,,-178000000.0,,0.0,32000000.0,26000000.0,498000000.0,4993000000.0,996000000.0,344000000.0,48000000.0,378000000.0,618000000.0,-296000000.0,322000000.0,5989000000.0,542300000.0,539140000.0,542310000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.46,0.46,0.45,,0.46,,15000000.0,242000000.0,242000000.0,,242000000.0,,4230000000.0,5059000000.0,,-147000000.0,,,23000000.0,26000000.0,448000000.0,4230000000.0,829000000.0,260000000.0,38000000.0,350000000.0,479000000.0,-222000000.0,257000000.0,5059000000.0,531800000.0,539094000.0,542311000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.59,0.59,0.6,,0.58,,5000000.0,307000000.0,307000000.0,,307000000.0,,5547000000.0,6674000000.0,,-169000000.0,,,32000000.0,57000000.0,597000000.0,5547000000.0,1127000000.0,348000000.0,50000000.0,517000000.0,610000000.0,-298000000.0,312000000.0,6674000000.0,531800000.0,539094000.0,542311000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 16:00:42+00:00,0.22,0.22,0.15,,0.22,,13000000.0,117000000.0,117000000.0,,117000000.0,,1424000000.0,1772000000.0,,-28000000.0,,0.0,8000000.0,10000000.0,156000000.0,1424000000.0,348000000.0,87000000.0,15000000.0,146000000.0,202000000.0,-72000000.0,130000000.0,1772000000.0,531800000.0,539094000.0,542311000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.24,0.24,0.3,,0.24,,2000000.0,125000000.0,125000000.0,,125000000.0,,2806000000.0,3287000000.0,,-119000000.0,,,15000000.0,16000000.0,292000000.0,2806000000.0,481000000.0,173000000.0,23000000.0,204000000.0,277000000.0,-150000000.0,127000000.0,3287000000.0,525000000.0,537966000.0,540033000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.66,0.66,0.6,,0.65,,-112000000.0,347000000.0,323000000.0,24000000.0,347000000.0,,5406000000.0,6471000000.0,,-138000000.0,,,31000000.0,88000000.0,576000000.0,5406000000.0,1065000000.0,347000000.0,50000000.0,557000000.0,508000000.0,-297000000.0,211000000.0,6471000000.0,525000000.0,537966000.0,540033000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q2,2012-04-01,2012-06-30,2013-07-31 18:58:42+00:00,0.16,0.16,0.15,,0.16,,17000000.0,84000000.0,84000000.0,,84000000.0,,1516000000.0,1793000000.0,,-53000000.0,,0.0,8000000.0,4000000.0,142000000.0,1516000000.0,277000000.0,86000000.0,11000000.0,101000000.0,176000000.0,-75000000.0,101000000.0,1793000000.0,525000000.0,537966000.0,540033000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 16:50:43+00:00,0.08,0.08,0.15,,0.08,,-15000000.0,41000000.0,41000000.0,,41000000.0,,1290000000.0,1494000000.0,,-66000000.0,,,7000000.0,12000000.0,150000000.0,1290000000.0,204000000.0,87000000.0,12000000.0,103000000.0,101000000.0,-75000000.0,26000000.0,1494000000.0,512500000.0,537368000.0,539728000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.52,0.52,0.6,,0.51,,-133000000.0,273000000.0,262000000.0,11000000.0,273000000.0,,5233000000.0,6288000000.0,,-104000000.0,,,30000000.0,91000000.0,579000000.0,5233000000.0,1055000000.0,378000000.0,48000000.0,596000000.0,459000000.0,-330000000.0,129000000.0,6288000000.0,512500000.0,537368000.0,539728000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q4,2013-10-01,2013-12-31,,0.07,0.07,0.59,,0.07,,-272000000.0,54000000.0,16000000.0,38000000.0,43000000.0,,1251000000.0,1572000000.0,,-3000000.0,,11000000.0,10000000.0,369000000.0,103000000.0,1251000000.0,321000000.0,113000000.0,15000000.0,479000000.0,-158000000.0,-98000000.0,-256000000.0,1572000000.0,568400000.0,566329000.0,571239000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,FY,2013-01-01,2013-12-31,2015-02-13 16:36:22+00:00,0.95,0.95,0.81,,0.95,,-171000000.0,563000000.0,491000000.0,72000000.0,540000000.0,0.0,5716000000.0,7254000000.0,,-35000000.0,,23000000.0,33000000.0,377000000.0,529000000.0,5716000000.0,1538000000.0,369000000.0,55000000.0,904000000.0,634000000.0,-314000000.0,320000000.0,7254000000.0,568400000.0,566329000.0,571239000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.88,0.88,0.22,,0.88,,101000000.0,509000000.0,475000000.0,34000000.0,497000000.0,,4465000000.0,5682000000.0,,-32000000.0,,12000000.0,23000000.0,8000000.0,426000000.0,4465000000.0,1217000000.0,256000000.0,40000000.0,425000000.0,792000000.0,-216000000.0,576000000.0,5682000000.0,581500000.0,582828000.0,587179000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.13,1.13,0.39,,1.13,,96000000.0,651000000.0,545000000.0,106000000.0,640000000.0,-1000000.0,5228000000.0,6612000000.0,,-63000000.0,,12000000.0,32000000.0,8000000.0,476000000.0,5228000000.0,1384000000.0,340000000.0,50000000.0,453000000.0,931000000.0,-290000000.0,641000000.0,6612000000.0,581500000.0,582828000.0,587179000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 15:09:05+00:00,0.27,0.27,0.22,,0.27,,24000000.0,167000000.0,146000000.0,21000000.0,157000000.0,,1479000000.0,1857000000.0,,-4000000.0,,10000000.0,8000000.0,1000000.0,130000000.0,1479000000.0,378000000.0,94000000.0,21000000.0,135000000.0,243000000.0,-73000000.0,170000000.0,1857000000.0,581500000.0,582828000.0,587179000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.61,0.61,,,0.61,,77000000.0,342000000.0,329000000.0,13000000.0,340000000.0,,2986000000.0,3825000000.0,,-28000000.0,,2000000.0,15000000.0,7000000.0,296000000.0,2986000000.0,839000000.0,162000000.0,19000000.0,290000000.0,549000000.0,-143000000.0,406000000.0,3825000000.0,560000000.0,552855000.0,557588000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.08,1.08,0.32,,1.08,,85000000.0,601000000.0,516000000.0,85000000.0,600000000.0,-1000000.0,5173000000.0,6527000000.0,,-87000000.0,,2000000.0,32000000.0,17000000.0,502000000.0,5173000000.0,1354000000.0,333000000.0,44000000.0,464000000.0,890000000.0,-289000000.0,601000000.0,6527000000.0,560000000.0,552855000.0,557588000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q2,2013-04-01,2013-06-30,2014-08-04 16:24:21+00:00,0.35,0.35,,,0.35,,36000000.0,198000000.0,185000000.0,13000000.0,196000000.0,,1453000000.0,1874000000.0,,-10000000.0,,2000000.0,8000000.0,3000000.0,127000000.0,1453000000.0,421000000.0,80000000.0,8000000.0,128000000.0,293000000.0,-72000000.0,221000000.0,1874000000.0,560000000.0,552855000.0,557588000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.89,0.89,0.47,,0.89,,66000000.0,487000000.0,415000000.0,72000000.0,488000000.0,-1000000.0,5236000000.0,6446000000.0,,-130000000.0,,,32000000.0,18000000.0,517000000.0,5236000000.0,1210000000.0,339000000.0,47000000.0,437000000.0,773000000.0,-292000000.0,481000000.0,6446000000.0,553800000.0,545234000.0,550785000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 17:27:11+00:00,0.26,0.26,,,0.26,,41000000.0,144000000.0,144000000.0,,144000000.0,,1533000000.0,1951000000.0,,-18000000.0,,0.0,7000000.0,4000000.0,169000000.0,1533000000.0,418000000.0,82000000.0,11000000.0,162000000.0,256000000.0,-71000000.0,185000000.0,1951000000.0,553800000.0,545234000.0,550785000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:07:27+00:00,3.2,3.2,1.02,,3.18,,71000000.0,1826000000.0,616000000.0,1210000000.0,1782000000.0,,4183000000.0,5489000000.0,,-148000000.0,,44000000.0,20000000.0,44000000.0,403000000.0,4183000000.0,1306000000.0,338000000.0,38000000.0,319000000.0,987000000.0,-300000000.0,687000000.0,5489000000.0,556900000.0,556705000.0,560899000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q4,2014-10-01,2014-12-31,,0.24,0.24,0.29,,0.25,,-77000000.0,177000000.0,-35000000.0,212000000.0,166000000.0,,-181000000.0,-126000000.0,,15000000.0,,11000000.0,1000000.0,7000000.0,71000000.0,-181000000.0,55000000.0,84000000.0,11000000.0,94000000.0,-39000000.0,-73000000.0,-112000000.0,-126000000.0,556900000.0,556705000.0,560899000.0
Weyerhaeuser Co,WY,08IRJODWFYBI7QWRGS31,106535,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 13:33:37+00:00,2.17,2.17,0.29,,2.15,,39000000.0,1164000000.0,198000000.0,966000000.0,1153000000.0,,1504000000.0,1915000000.0,,-23000000.0,,11000000.0,5000000.0,10000000.0,101000000.0,1504000000.0,411000000.0,88000000.0,7000000.0,93000000.0,318000000.0,-81000000.0,237000000.0,1915000000.0,531300000.0,531913000.0,536012000.0
