company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,otherrevenue,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 17:00:09+00:00,0.0,0.0,0.14,250000000.0,0.0,,96000000.0,201000000.0,150000000.0,51000000.0,155000000.0,46000000.0,1091000000.0,1932000000.0,46000000.0,0.0,,0.0,,180000000.0,1137000000.0,795000000.0,174000000.0,55000000.0,430000000.0,365000000.0,-119000000.0,246000000.0,1932000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q4,2012-10-01,2012-12-31,,0.26,0.26,0.37,409000000.0,0.26,,-26000000.0,488000000.0,476000000.0,12000000.0,220000000.0,268000000.0,-198000000.0,630000000.0,79000000.0,-24000000.0,-13000000.0,2449000000.0,,1837000000.0,-119000000.0,3198000000.0,406000000.0,-85000000.0,2233000000.0,965000000.0,-515000000.0,450000000.0,3079000000.0,1211500000.0,1211500000.0,1211500000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,FY,2012-01-01,2012-12-31,2015-02-23 06:07:55+00:00,0.26,0.26,1.4,1419000000.0,0.26,0.0,139000000.0,427000000.0,1204000000.0,-777000000.0,315000000.0,112000000.0,3057000000.0,7524000000.0,286000000.0,-4000000.0,-13000000.0,2449000000.0,,2631000000.0,3343000000.0,6630000000.0,1399000000.0,153000000.0,4037000000.0,2593000000.0,-1250000000.0,1343000000.0,9973000000.0,1211500000.0,1211500000.0,1211500000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 16:14:14+00:00,0.0,0.0,0.36,403000000.0,0.0,,60000000.0,255000000.0,386000000.0,-131000000.0,200000000.0,55000000.0,1345000000.0,2870000000.0,88000000.0,16000000.0,,,,182000000.0,1433000000.0,1437000000.0,523000000.0,101000000.0,585000000.0,852000000.0,-406000000.0,446000000.0,2870000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q3YTD,2012-01-01,2012-09-30,,,,1.03,1010000000.0,,,165000000.0,-61000000.0,728000000.0,-789000000.0,95000000.0,-156000000.0,3255000000.0,6894000000.0,207000000.0,20000000.0,,,,794000000.0,3462000000.0,3432000000.0,993000000.0,238000000.0,1804000000.0,1628000000.0,-735000000.0,893000000.0,6894000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q3TTM,2011-10-01,2012-09-30,,0.68,0.68,1.34,1289000000.0,0.68,,277000000.0,232000000.0,956000000.0,-724000000.0,250000000.0,-18000000.0,4310000000.0,7243000000.0,247000000.0,24000000.0,,1576000000.0,,904000000.0,4557000000.0,4262000000.0,1151000000.0,291000000.0,2193000000.0,2069000000.0,-836000000.0,1233000000.0,8819000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 20:19:07+00:00,0.0,0.0,0.35,333000000.0,0.0,,9000000.0,-243000000.0,37000000.0,-280000000.0,-126000000.0,-117000000.0,1024000000.0,2167000000.0,69000000.0,5000000.0,,,,481000000.0,1093000000.0,1074000000.0,291000000.0,72000000.0,814000000.0,260000000.0,-214000000.0,46000000.0,2167000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q2YTD,2012-01-01,2012-06-30,,,,0.67,607000000.0,,,105000000.0,-316000000.0,342000000.0,-658000000.0,-105000000.0,-211000000.0,1910000000.0,4024000000.0,119000000.0,4000000.0,,,,612000000.0,2029000000.0,1995000000.0,470000000.0,137000000.0,1219000000.0,776000000.0,-329000000.0,447000000.0,4024000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q2TTM,2011-07-01,2012-06-30,,0.68,0.68,1.28,1167000000.0,0.68,,283000000.0,61000000.0,599000000.0,-538000000.0,202000000.0,-141000000.0,4278000000.0,6495000000.0,196000000.0,9000000.0,,1575000000.0,,831000000.0,4474000000.0,3596000000.0,804000000.0,79000000.0,1998000000.0,1598000000.0,-716000000.0,882000000.0,8070000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q1,2012-01-01,2012-03-31,2013-05-03 17:01:16+00:00,0.0,0.0,0.32,274000000.0,0.0,,96000000.0,-73000000.0,305000000.0,-378000000.0,21000000.0,-94000000.0,886000000.0,1857000000.0,50000000.0,-1000000.0,,,,131000000.0,936000000.0,921000000.0,179000000.0,65000000.0,405000000.0,516000000.0,-115000000.0,401000000.0,1857000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.68,0.68,1.23,1092000000.0,0.68,,361000000.0,386000000.0,604000000.0,-218000000.0,460000000.0,-74000000.0,4564000000.0,6280000000.0,178000000.0,9000000.0,,1588000000.0,,460000000.0,4742000000.0,3126000000.0,687000000.0,69000000.0,1552000000.0,1574000000.0,-609000000.0,965000000.0,7868000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 07:26:20+00:00,1.15,1.15,1.6,1806000000.0,1.15,-98000000.0,742000000.0,2692000000.0,2696000000.0,,1193000000.0,1499000000.0,5253000000.0,10282000000.0,395000000.0,238000000.0,-1000000.0,3788000000.0,0.0,2725000000.0,5648000000.0,8422000000.0,1675000000.0,885000000.0,4432000000.0,3990000000.0,-552000000.0,3438000000.0,14070000000.0,1037400000.0,1036000000.0,1036000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q4,2013-10-01,2013-12-31,,1.15,1.15,0.41,482000000.0,1.15,-98000000.0,67000000.0,704000000.0,706000000.0,-2000000.0,338000000.0,366000000.0,326000000.0,803000000.0,100000000.0,235000000.0,-421000000.0,3069000000.0,,2326000000.0,426000000.0,3446000000.0,428000000.0,-191000000.0,2289000000.0,1157000000.0,-384000000.0,773000000.0,3872000000.0,1037400000.0,1036000000.0,1036000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q3,2013-07-01,2013-09-30,2013-10-30 16:14:14+00:00,0.0,0.0,0.41,467000000.0,0.0,,171000000.0,551000000.0,551000000.0,0.0,286000000.0,265000000.0,2060000000.0,3756000000.0,95000000.0,0.0,,,,93000000.0,2155000000.0,1601000000.0,418000000.0,99000000.0,560000000.0,1041000000.0,-319000000.0,722000000.0,3756000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q3YTD,2013-01-01,2013-09-30,,,,1.19,1324000000.0,,,675000000.0,1988000000.0,1990000000.0,-2000000.0,855000000.0,1133000000.0,4927000000.0,9479000000.0,295000000.0,3000000.0,420000000.0,719000000.0,,399000000.0,5222000000.0,4976000000.0,1247000000.0,1076000000.0,2143000000.0,2833000000.0,-168000000.0,2665000000.0,10198000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.26,0.26,1.56,1733000000.0,0.26,,649000000.0,2476000000.0,2466000000.0,10000000.0,1075000000.0,1401000000.0,4729000000.0,10109000000.0,374000000.0,-21000000.0,407000000.0,3168000000.0,,2236000000.0,5103000000.0,8174000000.0,1653000000.0,991000000.0,4376000000.0,3798000000.0,-683000000.0,3115000000.0,13277000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q2,2013-04-01,2013-06-30,2013-08-02 20:19:07+00:00,0.0,0.0,0.4,442000000.0,0.0,,225000000.0,781000000.0,781000000.0,0.0,277000000.0,504000000.0,1897000000.0,3382000000.0,102000000.0,7000000.0,,,,166000000.0,1999000000.0,1383000000.0,427000000.0,651000000.0,608000000.0,775000000.0,231000000.0,1006000000.0,3382000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q2YTD,2013-01-01,2013-06-30,,,,0.78,857000000.0,,,504000000.0,1437000000.0,1439000000.0,-2000000.0,569000000.0,868000000.0,2867000000.0,5723000000.0,200000000.0,3000000.0,420000000.0,719000000.0,,306000000.0,3067000000.0,3375000000.0,829000000.0,977000000.0,1583000000.0,1792000000.0,151000000.0,1943000000.0,6442000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.26,0.26,1.51,1669000000.0,0.26,,538000000.0,2180000000.0,2301000000.0,-121000000.0,989000000.0,1191000000.0,4014000000.0,9223000000.0,367000000.0,-5000000.0,407000000.0,3168000000.0,,2325000000.0,4381000000.0,8010000000.0,1758000000.0,993000000.0,4401000000.0,3609000000.0,-770000000.0,2839000000.0,12391000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 18:52:48+00:00,0.0,0.0,0.38,415000000.0,0.0,,279000000.0,656000000.0,658000000.0,-2000000.0,292000000.0,364000000.0,970000000.0,2341000000.0,98000000.0,-4000000.0,420000000.0,719000000.0,,140000000.0,1068000000.0,1992000000.0,402000000.0,326000000.0,975000000.0,1017000000.0,-80000000.0,937000000.0,3060000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.26,0.26,1.46,1560000000.0,0.26,,322000000.0,1156000000.0,1557000000.0,-401000000.0,586000000.0,570000000.0,3141000000.0,8008000000.0,334000000.0,-7000000.0,407000000.0,3168000000.0,,2640000000.0,3475000000.0,7701000000.0,1622000000.0,414000000.0,4607000000.0,3094000000.0,-1215000000.0,1879000000.0,11176000000.0,,0.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 16:47:08+00:00,0.89,0.89,1.74,2040000000.0,0.89,274000000.0,648000000.0,2443000000.0,2443000000.0,,1026000000.0,1417000000.0,6278000000.0,11765000000.0,418000000.0,35000000.0,1000000.0,4461000000.0,0.0,2767000000.0,6696000000.0,9530000000.0,1798000000.0,406000000.0,5082000000.0,4448000000.0,-1357000000.0,3091000000.0,16226000000.0,1152800000.0,1137000000.0,1137000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q4,2014-10-01,2014-12-31,,0.02,0.02,0.48,522000000.0,0.02,267000000.0,24000000.0,566000000.0,566000000.0,,126000000.0,440000000.0,1383000000.0,2931000000.0,92000000.0,12000000.0,5000000.0,1020000000.0,,726000000.0,1475000000.0,2476000000.0,478000000.0,100000000.0,1520000000.0,956000000.0,-366000000.0,590000000.0,3951000000.0,1152800000.0,1137000000.0,1137000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q3,2014-07-01,2014-09-30,2015-10-23 15:54:01+00:00,0.32,0.32,0.43,520000000.0,0.32,0.0,246000000.0,779000000.0,779000000.0,,329000000.0,450000000.0,1642000000.0,3093000000.0,105000000.0,18000000.0,0.0,1198000000.0,,692000000.0,1747000000.0,2544000000.0,432000000.0,107000000.0,1212000000.0,1332000000.0,-307000000.0,1025000000.0,4291000000.0,1028000000.0,1028000000.0,1028000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.87,0.87,1.26,1518000000.0,0.87,7000000.0,624000000.0,1877000000.0,1877000000.0,,900000000.0,977000000.0,4895000000.0,8834000000.0,326000000.0,23000000.0,-4000000.0,3441000000.0,,2041000000.0,5221000000.0,7054000000.0,1320000000.0,306000000.0,3562000000.0,3492000000.0,-991000000.0,2501000000.0,12275000000.0,1028000000.0,1028000000.0,1028000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.02,2.02,1.67,2000000000.0,2.02,-91000000.0,691000000.0,2581000000.0,2583000000.0,2000000.0,1238000000.0,1343000000.0,5221000000.0,9637000000.0,426000000.0,258000000.0,-425000000.0,6510000000.0,,4367000000.0,5647000000.0,10500000000.0,1748000000.0,115000000.0,5851000000.0,4649000000.0,-1375000000.0,3274000000.0,16147000000.0,1028000000.0,1028000000.0,1028000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.55,0.55,0.83,998000000.0,0.55,7000000.0,378000000.0,1098000000.0,1098000000.0,,571000000.0,527000000.0,3253000000.0,5741000000.0,221000000.0,5000000.0,-4000000.0,2243000000.0,,1349000000.0,3474000000.0,4510000000.0,888000000.0,199000000.0,2350000000.0,2160000000.0,-684000000.0,1476000000.0,7984000000.0,1028000000.0,1028000000.0,1028000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.7,1.7,1.65,1947000000.0,1.7,-91000000.0,616000000.0,2353000000.0,2355000000.0,2000000.0,1195000000.0,1158000000.0,5639000000.0,10300000000.0,416000000.0,240000000.0,-425000000.0,5312000000.0,,3768000000.0,6055000000.0,9557000000.0,1734000000.0,107000000.0,5199000000.0,4358000000.0,-1387000000.0,2971000000.0,15612000000.0,1028000000.0,1028000000.0,1028000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q2,2014-04-01,2014-06-30,2015-07-24 16:08:47+00:00,0.27,0.27,0.42,502000000.0,0.27,7000000.0,178000000.0,497000000.0,497000000.0,,284000000.0,213000000.0,1610000000.0,2815000000.0,111000000.0,2000000.0,0.0,1122000000.0,,694000000.0,1721000000.0,2216000000.0,440000000.0,100000000.0,1203000000.0,1013000000.0,-338000000.0,675000000.0,3937000000.0,1028000000.0,1028000000.0,1028000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.43,1.43,1.63,1887000000.0,1.43,-98000000.0,663000000.0,2637000000.0,2639000000.0,2000000.0,1188000000.0,1449000000.0,5926000000.0,10867000000.0,407000000.0,245000000.0,-425000000.0,4190000000.0,,3240000000.0,6333000000.0,8724000000.0,1721000000.0,658000000.0,4604000000.0,4120000000.0,-818000000.0,3302000000.0,15057000000.0,1029000000.0,1029000000.0,1029000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 07:06:44+00:00,0.28,0.28,0.41,496000000.0,0.28,0.0,200000000.0,601000000.0,601000000.0,,287000000.0,314000000.0,1643000000.0,2926000000.0,110000000.0,3000000.0,-4000000.0,1121000000.0,,655000000.0,1753000000.0,2294000000.0,448000000.0,99000000.0,1147000000.0,1147000000.0,-346000000.0,801000000.0,4047000000.0,1029000000.0,1029000000.0,1029000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 17:10:00+00:00,0.1,0.1,1.605,2309000000.0,0.1,2069000000.0,564000000.0,208000000.0,208000000.0,,227000000.0,-45000000.0,4059000000.0,11129000000.0,439000000.0,-8000000.0,-3000000.0,3274000000.0,26000000.0,3083000000.0,4498000000.0,9905000000.0,2051000000.0,384000000.0,7458000000.0,2447000000.0,-1675000000.0,772000000.0,14403000000.0,2270000000.0,2187000000.0,2193000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q4,2015-10-01,2015-12-31,,-0.33,-0.33,0.16,584000000.0,-0.33,1580000000.0,43000000.0,-736000000.0,-736000000.0,,-721000000.0,-41000000.0,778000000.0,2975000000.0,100000000.0,-2000000.0,2000000.0,661000000.0,26000000.0,836000000.0,878000000.0,2758000000.0,527000000.0,80000000.0,3002000000.0,-244000000.0,-449000000.0,-693000000.0,3636000000.0,2270000000.0,2187000000.0,2193000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q3,2015-07-01,2015-09-30,2016-10-21 16:34:30+00:00,0.08,0.08,0.51,617000000.0,0.08,385000000.0,108000000.0,183000000.0,183000000.0,,186000000.0,-3000000.0,1106000000.0,2759000000.0,108000000.0,-4000000.0,-2000000.0,948000000.0,0.0,772000000.0,1214000000.0,2493000000.0,540000000.0,114000000.0,1772000000.0,721000000.0,-430000000.0,291000000.0,3707000000.0,2325000000.0,2203000000.0,2203000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.43,0.43,1.45,1725000000.0,0.43,489000000.0,521000000.0,944000000.0,944000000.0,,948000000.0,-4000000.0,3281000000.0,8154000000.0,339000000.0,-6000000.0,-5000000.0,2613000000.0,,2247000000.0,3620000000.0,7147000000.0,1524000000.0,304000000.0,4456000000.0,2691000000.0,-1226000000.0,1465000000.0,10767000000.0,2325000000.0,2203000000.0,2203000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.45,0.45,1.93,2247000000.0,0.45,756000000.0,545000000.0,1510000000.0,1510000000.0,,1074000000.0,436000000.0,4664000000.0,11085000000.0,431000000.0,6000000.0,,3633000000.0,,2973000000.0,5095000000.0,9623000000.0,2002000000.0,404000000.0,5976000000.0,3647000000.0,-1592000000.0,2055000000.0,14718000000.0,2325000000.0,2203000000.0,2203000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q2,2015-04-01,2015-06-30,2016-07-22 16:09:36+00:00,0.15,0.15,0.49,570000000.0,0.15,50000000.0,189000000.0,342000000.0,342000000.0,,333000000.0,9000000.0,1085000000.0,2640000000.0,116000000.0,-3000000.0,-4000000.0,823000000.0,0.0,754000000.0,1201000000.0,2262000000.0,472000000.0,114000000.0,1370000000.0,892000000.0,-361000000.0,531000000.0,3463000000.0,2220000000.0,2175000000.0,2187000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.35,0.35,0.94,1108000000.0,0.35,104000000.0,413000000.0,761000000.0,761000000.0,,762000000.0,-1000000.0,2175000000.0,5395000000.0,231000000.0,-2000000.0,-3000000.0,1665000000.0,,1475000000.0,2406000000.0,4654000000.0,984000000.0,190000000.0,2684000000.0,1970000000.0,-796000000.0,1174000000.0,7060000000.0,2220000000.0,2175000000.0,2187000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.69,0.69,1.85,2150000000.0,0.69,371000000.0,683000000.0,2106000000.0,2106000000.0,,1217000000.0,889000000.0,5200000000.0,11419000000.0,428000000.0,28000000.0,2000000.0,3883000000.0,,2893000000.0,5628000000.0,9674000000.0,1894000000.0,397000000.0,5416000000.0,4258000000.0,-1469000000.0,2789000000.0,15302000000.0,2220000000.0,2175000000.0,2187000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q1,2015-01-01,2015-03-31,2016-04-22 15:33:02+00:00,0.2,0.2,0.45,538000000.0,0.2,54000000.0,224000000.0,419000000.0,419000000.0,,429000000.0,-10000000.0,1090000000.0,2755000000.0,115000000.0,1000000.0,1000000.0,842000000.0,0.0,721000000.0,1205000000.0,2392000000.0,512000000.0,76000000.0,1314000000.0,1078000000.0,-435000000.0,643000000.0,3597000000.0,2141000000.0,2141000000.0,2151000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.81,0.81,1.78,2082000000.0,0.81,328000000.0,672000000.0,2261000000.0,2261000000.0,,1168000000.0,1093000000.0,5725000000.0,11594000000.0,423000000.0,33000000.0,6000000.0,4182000000.0,,2833000000.0,6148000000.0,9628000000.0,1862000000.0,383000000.0,5249000000.0,4379000000.0,-1446000000.0,2933000000.0,15776000000.0,2141000000.0,2141000000.0,2151000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2016.0,FY,2016-01-01,2016-12-31,2019-02-08 17:34:43+00:00,0.25,0.25,0.5,2209000000.0,0.25,387000000.0,917000000.0,721000000.0,721000000.0,,552000000.0,13000000.0,3429000000.0,13058000000.0,421000000.0,19000000.0,-1000000.0,,156000000.0,3075000000.0,3850000000.0,9208000000.0,1806000000.0,-113000000.0,5670000000.0,3538000000.0,-1900000000.0,1638000000.0,13058000000.0,2230000000.0,2208000000.0,2208000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2016.0,Q4,2016-10-01,2016-12-31,,0.08,0.08,0.13,557000000.0,0.08,80000000.0,173000000.0,215000000.0,215000000.0,,170000000.0,6000000.0,975000000.0,5164000000.0,97000000.0,10000000.0,-1000000.0,-1775000000.0,39000000.0,781000000.0,1072000000.0,2317000000.0,422000000.0,-100000000.0,1417000000.0,900000000.0,-512000000.0,388000000.0,3389000000.0,2230000000.0,2208000000.0,2208000000.0
