company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,FY,,2014-12-31,2016-02-16 07:26:20+00:00,1588000000.0,1641000000.0,1420000000.0,,-17000000.0,315000000.0,0.0,36199000000.0,,56000000.0,,24654000000.0,,2302000000.0,40097000000.0,6036000000.0,459000000.0,38564000000.0,350000000.0,2164000000.0,5651000000.0,,,,1281000000.0,,,637000000.0,,2090000000.0,,,,-2106000000.0,2717000000.0,,83049000000.0,34076000000.0,3752000000.0,6362000000.0,34076000000.0,34426000000.0,48623000000.0,83049000000.0,40733000000.0,42261000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q3,,2014-09-30,2014-10-29 16:14:22+00:00,1543000000.0,,1814000000.0,,-50000000.0,472000000.0,,14371000000.0,,222000000.0,,24642000000.0,,2337000000.0,35636000000.0,6041000000.0,461000000.0,38100000000.0,16224000000.0,2023000000.0,,4605000000.0,,1696000000.0,635000000.0,,,421000000.0,,2512000000.0,,,,-1776000000.0,2307000000.0,,77118000000.0,12545000000.0,3486000000.0,6085000000.0,12645000000.0,28769000000.0,48349000000.0,77118000000.0,35532000000.0,42264000000.0,100000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2014.0,Q2,,2014-06-30,2014-07-30 19:05:39+00:00,1501000000.0,,1763000000.0,,-68000000.0,363000000.0,,14349000000.0,,329000000.0,,24653000000.0,,2367000000.0,34521000000.0,5862000000.0,460000000.0,37607000000.0,16035000000.0,2147000000.0,,4554000000.0,,1633000000.0,582000000.0,,,600000000.0,,2508000000.0,,,,-1661000000.0,2623000000.0,,76364000000.0,12620000000.0,3367000000.0,6487000000.0,12720000000.0,28655000000.0,47709000000.0,76364000000.0,35390000000.0,41222000000.0,100000000.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,FY,,2015-12-31,2017-02-10 16:47:08+00:00,1192000000.0,1315000000.0,1357000000.0,,-461000000.0,229000000.0,0.0,41683000000.0,,40000000.0,,23790000000.0,,3551000000.0,42406000000.0,6040000000.0,407000000.0,40547000000.0,284000000.0,2230000000.0,5323000000.0,,,,773000000.0,,,695000000.0,,2029000000.0,,,60000000.0,-6103000000.0,821000000.0,,84104000000.0,35119000000.0,2824000000.0,4065000000.0,35119000000.0,35403000000.0,48701000000.0,84104000000.0,40733000000.0,44636000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q3,,2015-09-30,2015-10-23 15:54:01+00:00,1226000000.0,1404000000.0,1399000000.0,,-328000000.0,179000000.0,0.0,40084000000.0,,50000000.0,,24952000000.0,,3619000000.0,41630000000.0,5943000000.0,445000000.0,40608000000.0,328000000.0,2014000000.0,5327000000.0,,,,989000000.0,,,563000000.0,,2161000000.0,,,,-4242000000.0,3003000000.0,,85677000000.0,35514000000.0,3067000000.0,6191000000.0,35514000000.0,35842000000.0,49835000000.0,85677000000.0,42002000000.0,43644000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q2,,2015-06-30,2015-07-24 16:08:47+00:00,1293000000.0,1349000000.0,1383000000.0,,-291000000.0,163000000.0,0.0,38813000000.0,,56000000.0,,24965000000.0,,3677000000.0,41399000000.0,6028000000.0,474000000.0,40586000000.0,333000000.0,2207000000.0,5409000000.0,,,,894000000.0,,,669000000.0,,2009000000.0,,,,-3350000000.0,3154000000.0,,85610000000.0,35172000000.0,2936000000.0,6499000000.0,35172000000.0,35505000000.0,50105000000.0,85610000000.0,42088000000.0,43606000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2015.0,Q1,,2015-03-31,2015-04-28 07:06:44+00:00,1393000000.0,1420000000.0,1418000000.0,,-193000000.0,259000000.0,,37861000000.0,,56000000.0,,24907000000.0,,3762000000.0,41824000000.0,6011000000.0,453000000.0,40289000000.0,330000000.0,2197000000.0,5545000000.0,,,,1101000000.0,,,538000000.0,,2361000000.0,,,,-2639000000.0,3435000000.0,,86164000000.0,35029000000.0,3289000000.0,6784000000.0,35029000000.0,35359000000.0,50805000000.0,86164000000.0,42586000000.0,44021000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2016.0,FY,,2016-12-31,2018-02-09 17:10:00+00:00,1257000000.0,1370000000.0,1346000000.0,,-661000000.0,684000000.0,0.0,41761000000.0,,180000000.0,,22152000000.0,,3318000000.0,37354000000.0,7027000000.0,357000000.0,38705000000.0,371000000.0,2225000000.0,4352000000.0,,,,535000000.0,,,625000000.0,,1522000000.0,,,103000000.0,-6669000000.0,2696000000.0,,80305000000.0,34431000000.0,3229000000.0,5924000000.0,34431000000.0,34802000000.0,45503000000.0,80305000000.0,38371000000.0,39579000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2016.0,Q3,,2016-09-30,2016-10-21 16:34:30+00:00,1192000000.0,1282000000.0,1125000000.0,,-557000000.0,357000000.0,0.0,41723000000.0,,,278000000.0,22163000000.0,,3384000000.0,38518000000.0,7358000000.0,325000000.0,38780000000.0,362000000.0,2074000000.0,4595000000.0,,,,511000000.0,,,505000000.0,,1961000000.0,,,888000000.0,-6560000000.0,2944000000.0,,81604000000.0,34606000000.0,3363000000.0,6044000000.0,34606000000.0,34968000000.0,46636000000.0,81604000000.0,39461000000.0,40592000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2016.0,Q2,,2016-06-30,2016-07-22 16:09:36+00:00,1087000000.0,1278000000.0,1430000000.0,,-554000000.0,180000000.0,0.0,41718000000.0,,,,23802000000.0,,3440000000.0,40201000000.0,6202000000.0,361000000.0,41199000000.0,362000000.0,2077000000.0,4975000000.0,,,,651000000.0,,,630000000.0,,2229000000.0,,,,-6053000000.0,3419000000.0,,84317000000.0,35111000000.0,2470000000.0,6566000000.0,35111000000.0,35473000000.0,48844000000.0,84317000000.0,40648000000.0,42278000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2016.0,Q1,,2016-03-31,2016-04-22 15:33:02+00:00,1017000000.0,1203000000.0,1171000000.0,,-414000000.0,175000000.0,0.0,41700000000.0,,,,23801000000.0,,3496000000.0,42105000000.0,6035000000.0,364000000.0,41042000000.0,366000000.0,2182000000.0,5103000000.0,,,,739000000.0,,,506000000.0,,2271000000.0,,,,-6106000000.0,1702000000.0,,84229000000.0,35180000000.0,2481000000.0,4396000000.0,35180000000.0,35546000000.0,48683000000.0,84229000000.0,40706000000.0,44287000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,FY,,2017-12-31,2019-02-08 17:34:43+00:00,1340000000.0,1448000000.0,1136000000.0,,-541000000.0,264000000.0,0.0,41931000000.0,,165000000.0,256000000.0,22162000000.0,,3099000000.0,35015000000.0,7298000000.0,424000000.0,40155000000.0,1488000000.0,2735000000.0,2044000000.0,,,,352000000.0,,,621000000.0,,1582000000.0,,0.0,62000000.0,-7754000000.0,2828000000.0,,79055000000.0,33636000000.0,2715000000.0,6181000000.0,33636000000.0,35124000000.0,43931000000.0,79055000000.0,36185000000.0,37750000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q3,,2017-09-30,2017-10-20 16:36:45+00:00,1358000000.0,1194000000.0,1218000000.0,,-469000000.0,539000000.0,0.0,42123000000.0,,20000000.0,,22164000000.0,,3153000000.0,35116000000.0,7484000000.0,428000000.0,39867000000.0,1299000000.0,2537000000.0,3432000000.0,,,,351000000.0,,,442000000.0,,1638000000.0,,,81000000.0,-6429000000.0,3156000000.0,,80351000000.0,35225000000.0,2613000000.0,6174000000.0,35225000000.0,36524000000.0,43827000000.0,80351000000.0,37871000000.0,37653000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q2,,2017-06-30,2017-07-24 06:27:37+00:00,1353000000.0,1184000000.0,1213000000.0,,-483000000.0,452000000.0,0.0,42114000000.0,,169000000.0,,22159000000.0,,3208000000.0,35100000000.0,7442000000.0,438000000.0,39423000000.0,1065000000.0,2526000000.0,3619000000.0,,,,417000000.0,,,573000000.0,,1626000000.0,,,66000000.0,-6482000000.0,3224000000.0,,80203000000.0,35149000000.0,2726000000.0,6363000000.0,35149000000.0,36214000000.0,43989000000.0,80203000000.0,38054000000.0,37626000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2017.0,Q1,,2017-03-31,2017-04-21 16:15:58+00:00,1214000000.0,1263000000.0,1103000000.0,,-593000000.0,396000000.0,0.0,41778000000.0,,177000000.0,,22154000000.0,,3263000000.0,35464000000.0,7136000000.0,380000000.0,39023000000.0,360000000.0,2635000000.0,4064000000.0,,,,369000000.0,,,444000000.0,,1478000000.0,,,90000000.0,-6540000000.0,3928000000.0,,79793000000.0,34645000000.0,2675000000.0,6689000000.0,34645000000.0,35005000000.0,44788000000.0,79793000000.0,38095000000.0,38099000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,FY,,2018-12-31,2020-02-11 19:42:37+00:00,1337000000.0,1498000000.0,894000000.0,,-330000000.0,3280000000.0,0.0,41724000000.0,,,483000000.0,21965000000.0,,2880000000.0,33936000000.0,7481000000.0,385000000.0,37897000000.0,853000000.0,2176000000.0,1566000000.0,,,,508000000.0,876000000.0,,579000000.0,,1355000000.0,,666000000.0,51000000.0,-7716000000.0,3388000000.0,0.0,78866000000.0,33678000000.0,5722000000.0,7557000000.0,33678000000.0,34531000000.0,43669000000.0,78866000000.0,35247000000.0,36112000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q3,,2018-09-30,2018-10-19 16:26:29+00:00,1307000000.0,1384000000.0,1446000000.0,,-495000000.0,3459000000.0,0.0,41726000000.0,,161000000.0,,21965000000.0,,2935000000.0,35268000000.0,7432000000.0,383000000.0,37795000000.0,1779000000.0,2407000000.0,1874000000.0,,,,278000000.0,,,399000000.0,,1296000000.0,,633000000.0,101000000.0,-7744000000.0,2337000000.0,,79063000000.0,33487000000.0,5766000000.0,5489000000.0,33487000000.0,35266000000.0,43164000000.0,79063000000.0,35502000000.0,37675000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q2,,2018-06-30,2018-07-20 16:54:24+00:00,1269000000.0,1357000000.0,1394000000.0,,-690000000.0,271000000.0,0.0,41718000000.0,,163000000.0,,22153000000.0,,2989000000.0,35366000000.0,7293000000.0,420000000.0,39905000000.0,1459000000.0,2495000000.0,1953000000.0,,,,347000000.0,,,584000000.0,,1388000000.0,,581000000.0,76000000.0,-7993000000.0,2132000000.0,,78315000000.0,33035000000.0,2634000000.0,5379000000.0,33035000000.0,34494000000.0,43240000000.0,78315000000.0,35776000000.0,37861000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2018.0,Q1,,2018-03-31,2018-04-23 19:01:36+00:00,1221000000.0,1349000000.0,1305000000.0,,-667000000.0,294000000.0,0.0,41699000000.0,,163000000.0,,22157000000.0,,3044000000.0,35543000000.0,7420000000.0,442000000.0,40333000000.0,1468000000.0,2381000000.0,1886000000.0,,,,311000000.0,,,409000000.0,,1543000000.0,,523000000.0,69000000.0,-7365000000.0,2494000000.0,,79011000000.0,33667000000.0,2628000000.0,5429000000.0,33667000000.0,35135000000.0,43353000000.0,79011000000.0,36050000000.0,37924000000.0,0.0
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,FY,,2019-12-31,2020-04-28 17:47:04+00:00,914000000.0,1379000000.0,797000000.0,,-333000000.0,185000000.0,0.0,41768000000.0,,,364000000.0,21451000000.0,,2676000000.0,31915000000.0,7759000000.0,371000000.0,36419000000.0,344000000.0,2253000000.0,857000000.0,,,,354000000.0,,,548000000.0,,1757000000.0,,803000000.0,24000000.0,-7693000000.0,2477000000.0,925000000.0,74157000000.0,33742000000.0,3238000000.0,5100000000.0,33742000000.0,34086000000.0,39268000000.0,74157000000.0,34500000000.0,34168000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q3,,2019-09-30,2019-10-18 17:48:56+00:00,916000000.0,1273000000.0,760000000.0,,-384000000.0,241000000.0,0.0,41750000000.0,,,384000000.0,21964000000.0,,2729000000.0,32111000000.0,8387000000.0,405000000.0,37934000000.0,841000000.0,2719000000.0,1324000000.0,,,,419000000.0,,,360000000.0,,2228000000.0,,801000000.0,27000000.0,-7733000000.0,4406000000.0,,76931000000.0,33633000000.0,2365000000.0,6826000000.0,33633000000.0,34474000000.0,41656000000.0,76931000000.0,36632000000.0,34830000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q2,,2019-06-30,2019-07-19 16:12:31+00:00,900000000.0,1227000000.0,876000000.0,,-448000000.0,213000000.0,0.0,41757000000.0,,,298000000.0,21964000000.0,,2782000000.0,33005000000.0,8124000000.0,450000000.0,37840000000.0,846000000.0,2772000000.0,1487000000.0,,,,374000000.0,,,531000000.0,,2198000000.0,,775000000.0,36000000.0,-7671000000.0,3054000000.0,,76695000000.0,33638000000.0,2300000000.0,5659000000.0,33638000000.0,34484000000.0,41436000000.0,76695000000.0,36555000000.0,35777000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2019.0,Q1,,2019-03-31,2019-04-22 20:04:52+00:00,1012000000.0,1310000000.0,870000000.0,,-508000000.0,221000000.0,0.0,41739000000.0,,,289000000.0,21965000000.0,,2826000000.0,33328000000.0,7770000000.0,429000000.0,37782000000.0,844000000.0,2794000000.0,1647000000.0,,,,253000000.0,,,336000000.0,,2040000000.0,,705000000.0,49000000.0,-7619000000.0,2502000000.0,,76292000000.0,33612000000.0,2262000000.0,5009000000.0,33612000000.0,34456000000.0,41131000000.0,76292000000.0,36248000000.0,36122000000.0,
Kinder Morgan Inc,KMI,549300WR7IX8XE0TBO16,1506307,2020.0,Q1,,2020-03-31,2020-04-28 17:47:04+00:00,752000000.0,1186000000.0,684000000.0,,-62000000.0,360000000.0,0.0,41736000000.0,,,295000000.0,20851000000.0,,2616000000.0,1450000000.0,7886000000.0,307000000.0,36041000000.0,358000000.0,2260000000.0,845000000.0,,,,661000000.0,,,337000000.0,,2195000000.0,29955000000.0,793000000.0,582000000.0,-8568000000.0,3540000000.0,0.0,73530000000.0,33106000000.0,3096000000.0,5608000000.0,33106000000.0,33464000000.0,39273000000.0,73530000000.0,34393000000.0,33665000000.0,
