company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2010.0,Q1,2009-12-01,2010-02-28,2011-04-01 10:56:32+00:00,,23100000.0,,-12100000.0,-92600000.0,,28900000.0,8400000.0,-8800000.0,-5100000.0,8400000.0,-8800000.0,-5100000.0,-17600000.0,67900000.0,67900000.0,-3500000.0,14000000.0,,-34400000.0,-9000000.0,-100000.0,0.0,200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q4,2011-09-01,2011-11-30,,-402200000.0,25100000.0,,-4100000.0,95900000.0,,217200000.0,191700000.0,-440200000.0,254300000.0,191700000.0,-440200000.0,254300000.0,1700000.0,131800000.0,131800000.0,1500000.0,12500000.0,,-37100000.0,-37900000.0,-800000.0,-100000.0,-100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,FY,2010-12-01,2011-11-30,2014-01-29 12:37:52+00:00,-441400000.0,98300000.0,,12800000.0,-137100000.0,,468700000.0,187800000.0,-537500000.0,340000000.0,187800000.0,-537500000.0,340000000.0,3100000.0,374200000.0,374200000.0,4600000.0,58000000.0,,-148500000.0,-96700000.0,-101100000.0,-89300000.0,600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q3TTM,2010-09-01,2011-08-31,,-86100000.0,98200000.0,,33500000.0,-154900000.0,,251500000.0,-152300000.0,-180600000.0,328000000.0,-152300000.0,-180600000.0,328000000.0,28600000.0,376100000.0,376100000.0,8600000.0,73200000.0,,-145900000.0,-95300000.0,-197600000.0,-133500000.0,800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q3,2011-06-01,2011-08-31,,-39200000.0,24700000.0,,600000.0,-66300000.0,,141500000.0,18500000.0,-64200000.0,49400000.0,18500000.0,-64200000.0,49400000.0,4300000.0,92000000.0,92000000.0,-1000000.0,14400000.0,,-37100000.0,-25400000.0,-100300000.0,,400000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q3YTD,2010-12-01,2011-08-31,2012-09-28 09:27:19+00:00,-39200000.0,73200000.0,,16900000.0,-233000000.0,,251500000.0,-3900000.0,-97300000.0,85700000.0,-3900000.0,-97300000.0,85700000.0,1400000.0,242400000.0,242400000.0,3100000.0,45500000.0,,-111400000.0,-58800000.0,-100300000.0,-89200000.0,700000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q2TTM,2010-06-01,2011-05-31,,-46900000.0,97700000.0,,48500000.0,-131800000.0,,81900000.0,-251700000.0,-130600000.0,358600000.0,-251700000.0,-130600000.0,358600000.0,24800000.0,386400000.0,386400000.0,6300000.0,75000000.0,,-143500000.0,-90000000.0,-99800000.0,-165300000.0,6300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q2,2011-03-01,2011-05-31,,,24800000.0,,12400000.0,-47600000.0,,16400000.0,-45600000.0,-18900000.0,59400000.0,-45600000.0,-18900000.0,59400000.0,7300000.0,73600000.0,73600000.0,8600000.0,14000000.0,,-37100000.0,-19200000.0,,-38900000.0,300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q2YTD,2010-12-01,2011-05-31,2012-07-02 11:52:47+00:00,,48500000.0,,16300000.0,-166700000.0,,110000000.0,-22400000.0,-33100000.0,36300000.0,-22400000.0,-33100000.0,36300000.0,-2900000.0,150400000.0,150400000.0,4100000.0,31100000.0,,-74300000.0,-33400000.0,,-89200000.0,300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q1,2010-12-01,2011-02-28,2012-04-02 09:50:43+00:00,,23700000.0,,3900000.0,-119100000.0,,93600000.0,23200000.0,-14200000.0,-23100000.0,23200000.0,-14200000.0,-23100000.0,-10200000.0,76800000.0,76800000.0,-4500000.0,17100000.0,,-37200000.0,-14200000.0,,-50300000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2011.0,Q1TTM,2010-03-01,2011-02-28,,-46900000.0,95700000.0,,30600000.0,-108600000.0,,64700000.0,-246300000.0,-135100000.0,369500000.0,-246300000.0,-135100000.0,369500000.0,18700000.0,379100000.0,379100000.0,3300000.0,76700000.0,,-141000000.0,-94200000.0,-113900000.0,-132800000.0,6000000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q4,2012-09-01,2012-11-30,,,26000000.0,,2900000.0,21200000.0,,-11300000.0,-147300000.0,-47500000.0,198700000.0,-147300000.0,-47500000.0,198700000.0,6800000.0,148500000.0,148500000.0,3000000.0,15800000.0,,-41100000.0,-48100000.0,-76700000.0,-34000000.0,600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,FY,2011-12-01,2012-11-30,2015-01-29 15:39:34+00:00,0.0,102800000.0,,3400000.0,-70700000.0,,800000.0,-324300000.0,-109000000.0,455000000.0,-324300000.0,-109000000.0,455000000.0,25100000.0,407800000.0,407800000.0,15100000.0,53100000.0,,-164700000.0,-110300000.0,-81300000.0,-132200000.0,1300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q3TTM,2011-09-01,2012-08-31,,-402200000.0,101900000.0,,-3600000.0,4000000.0,,229300000.0,14700000.0,-501700000.0,510600000.0,14700000.0,-501700000.0,510600000.0,20000000.0,391100000.0,391100000.0,13600000.0,49800000.0,,-160700000.0,-100100000.0,-5400000.0,-98300000.0,600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q3,2012-06-01,2012-08-31,,,26200000.0,,2200000.0,-19300000.0,,-13200000.0,-76700000.0,-26600000.0,111900000.0,-76700000.0,-26600000.0,111900000.0,10800000.0,104400000.0,104400000.0,600000.0,7700000.0,,-41200000.0,-27000000.0,-400000.0,-29600000.0,400000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q3YTD,2011-12-01,2012-08-31,2013-09-27 09:11:04+00:00,0.0,76800000.0,,500000.0,-91900000.0,,12100000.0,-177000000.0,-61500000.0,256300000.0,-177000000.0,-61500000.0,256300000.0,18300000.0,259300000.0,259300000.0,12100000.0,37300000.0,,-123600000.0,-62200000.0,-4600000.0,-98200000.0,700000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q2TTM,2011-06-01,2012-05-31,,-441400000.0,100400000.0,,-5200000.0,-43000000.0,,384000000.0,109900000.0,-539300000.0,448100000.0,109900000.0,-539300000.0,448100000.0,13500000.0,378700000.0,378700000.0,12000000.0,56500000.0,,-156600000.0,-98500000.0,-105300000.0,-68700000.0,600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q2,2012-03-01,2012-05-31,,,24800000.0,,-3900000.0,3700000.0,,-38900000.0,-91000000.0,-20000000.0,121900000.0,-91000000.0,-20000000.0,121900000.0,7000000.0,80400000.0,80400000.0,13000000.0,15200000.0,,-41000000.0,-20100000.0,,-26300000.0,100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q2YTD,2011-12-01,2012-05-31,2013-06-28 09:01:09+00:00,0.0,50600000.0,,-1700000.0,-72600000.0,,25300000.0,-100300000.0,-34900000.0,144400000.0,-100300000.0,-34900000.0,144400000.0,7500000.0,154900000.0,154900000.0,11500000.0,29600000.0,,-82400000.0,-35200000.0,-4200000.0,-68600000.0,300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q1TTM,2011-03-01,2012-02-29,,-441400000.0,100400000.0,,11100000.0,-94300000.0,,439300000.0,155300000.0,-538200000.0,385600000.0,155300000.0,-538200000.0,385600000.0,13800000.0,371900000.0,371900000.0,7600000.0,55300000.0,,-152700000.0,-97600000.0,-105300000.0,-81300000.0,800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2012.0,Q1,2011-12-01,2012-02-29,2013-04-02 09:39:29+00:00,0.0,25800000.0,,2200000.0,-76300000.0,,64200000.0,-9300000.0,-14900000.0,22500000.0,-9300000.0,-14900000.0,22500000.0,500000.0,74500000.0,74500000.0,-1500000.0,14400000.0,,-41400000.0,-15100000.0,-4200000.0,-42300000.0,200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,FY,2012-12-01,2013-11-30,2016-01-28 16:22:09+00:00,-142300000.0,106000000.0,,4400000.0,-70500000.0,,318100000.0,-245900000.0,-239700000.0,465200000.0,-245900000.0,-239700000.0,465200000.0,-16000000.0,389000000.0,389000000.0,40700000.0,44700000.0,,-179900000.0,-99900000.0,-251400000.0,-177400000.0,2500000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q4,2013-09-01,2013-11-30,,-12300000.0,29100000.0,,900000.0,41200000.0,,71900000.0,-264800000.0,-57700000.0,237800000.0,-264800000.0,-57700000.0,237800000.0,-83800000.0,130000000.0,130000000.0,37500000.0,11900000.0,,-44900000.0,-45900000.0,-218400000.0,-85300000.0,500000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q3TTM,2012-09-01,2013-08-31,,-130000000.0,102900000.0,,6400000.0,-90500000.0,,234900000.0,-128400000.0,-229500000.0,426100000.0,-128400000.0,-229500000.0,426100000.0,74600000.0,407500000.0,407500000.0,6200000.0,48600000.0,,-176100000.0,-102100000.0,-109700000.0,-126100000.0,2600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q3,2013-06-01,2013-08-31,,-13300000.0,25200000.0,,-700000.0,-34400000.0,,87300000.0,13300000.0,-32600000.0,94700000.0,13300000.0,-32600000.0,94700000.0,74700000.0,104400000.0,104400000.0,-500000.0,3000000.0,,-44900000.0,-19400000.0,-32100000.0,,100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q3YTD,2012-12-01,2013-08-31,2014-10-02 13:04:18+00:00,-130000000.0,76900000.0,,3500000.0,-111700000.0,,246200000.0,18900000.0,-182000000.0,227400000.0,18900000.0,-182000000.0,227400000.0,67800000.0,259000000.0,259000000.0,3200000.0,32800000.0,,-135000000.0,-54000000.0,-33000000.0,-92100000.0,2000000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q2TTM,2012-06-01,2013-05-31,,-116700000.0,103900000.0,,9300000.0,-75400000.0,,134400000.0,-218400000.0,-223500000.0,443300000.0,-218400000.0,-223500000.0,443300000.0,10700000.0,407500000.0,407500000.0,7300000.0,53300000.0,,-172400000.0,-109700000.0,-78000000.0,-155700000.0,2900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q2,2013-03-01,2013-05-31,,-115900000.0,25500000.0,,500000.0,-7500000.0,,98100000.0,40000000.0,-138100000.0,101100000.0,40000000.0,-138100000.0,101100000.0,3500000.0,78600000.0,78600000.0,4500000.0,19300000.0,,-45000000.0,-22200000.0,-500000.0,-31900000.0,
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q2YTD,2012-12-01,2013-05-31,2014-06-27 09:53:33+00:00,-116700000.0,51700000.0,,4200000.0,-77300000.0,,158900000.0,5600000.0,-149400000.0,132700000.0,5600000.0,-149400000.0,132700000.0,-6900000.0,154600000.0,154600000.0,3700000.0,29800000.0,,-90100000.0,-34600000.0,-900000.0,-92100000.0,1900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q1TTM,2012-03-01,2013-02-28,,-800000.0,103200000.0,,4900000.0,-64200000.0,,-2600000.0,-349400000.0,-105400000.0,464100000.0,-349400000.0,-105400000.0,464100000.0,14200000.0,409300000.0,409300000.0,15800000.0,49200000.0,,-168400000.0,-107600000.0,-77500000.0,-150100000.0,3000000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2013.0,Q1,2012-12-01,2013-02-28,2014-03-26 14:38:21+00:00,-800000.0,26200000.0,,3700000.0,-69800000.0,,60800000.0,-34400000.0,-11300000.0,31600000.0,-34400000.0,-11300000.0,31600000.0,-10400000.0,76000000.0,76000000.0,-800000.0,10500000.0,,-45100000.0,-12400000.0,-400000.0,-60200000.0,1900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,FY,2013-12-01,2014-11-30,2017-01-25 16:49:00+00:00,0.0,102700000.0,0.0,-8800000.0,-48100000.0,,57700000.0,-348900000.0,-131600000.0,503600000.0,-348900000.0,-131600000.0,503600000.0,14300000.0,437900000.0,437900000.0,11100000.0,31700000.0,0.0,-192400000.0,-132700000.0,-1600000.0,-244300000.0,1100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q4,2014-09-01,2014-11-30,,,24600000.0,,-6600000.0,51700000.0,,-82000000.0,-183300000.0,-54400000.0,227800000.0,-183300000.0,-54400000.0,227800000.0,-16500000.0,148000000.0,148000000.0,3500000.0,12500000.0,,-47700000.0,-54700000.0,-200000.0,-65900000.0,300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q3YTD,2013-12-01,2014-08-31,2015-10-05 17:15:51+00:00,0.0,78100000.0,,-2200000.0,-99800000.0,,139700000.0,-165600000.0,-77200000.0,275800000.0,-165600000.0,-77200000.0,275800000.0,30800000.0,289900000.0,289900000.0,7600000.0,19200000.0,,-144700000.0,-78000000.0,-1400000.0,-178400000.0,800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q3TTM,2013-09-01,2014-08-31,,-12300000.0,107200000.0,,-1300000.0,-58600000.0,,211600000.0,-430400000.0,-134900000.0,513600000.0,-430400000.0,-134900000.0,513600000.0,-53000000.0,419900000.0,419900000.0,45100000.0,31100000.0,,-189600000.0,-123900000.0,-219800000.0,-263700000.0,1300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q3,2014-06-01,2014-08-31,,,24600000.0,,1000000.0,-48200000.0,,45400000.0,-51800000.0,-30500000.0,93700000.0,-51800000.0,-30500000.0,93700000.0,12400000.0,122900000.0,122900000.0,-5600000.0,3100000.0,,-48000000.0,-30600000.0,-200000.0,-52100000.0,100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q2TTM,2013-06-01,2014-05-31,,-25600000.0,107800000.0,,-3000000.0,-44800000.0,,253500000.0,-365300000.0,-137000000.0,514600000.0,-365300000.0,-137000000.0,514600000.0,9300000.0,401400000.0,401400000.0,50200000.0,31000000.0,,-186500000.0,-112700000.0,-251700000.0,-211600000.0,1300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q2,2014-03-01,2014-05-31,,,26700000.0,,500000.0,-17500000.0,,25900000.0,-85200000.0,-28700000.0,105400000.0,-85200000.0,-28700000.0,105400000.0,-8000000.0,84500000.0,84500000.0,11700000.0,7200000.0,,-48100000.0,-28900000.0,-800000.0,-69400000.0,200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q2YTD,2013-12-01,2014-05-31,2015-07-01 17:29:46+00:00,0.0,53500000.0,,-3200000.0,-51600000.0,,94300000.0,-113800000.0,-46700000.0,182100000.0,-113800000.0,-46700000.0,182100000.0,18400000.0,167000000.0,167000000.0,13200000.0,16100000.0,,-96700000.0,-47400000.0,-1200000.0,-126300000.0,700000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q1TTM,2013-03-01,2014-02-28,,-141500000.0,106600000.0,,-3000000.0,-34800000.0,,325700000.0,-240100000.0,-246400000.0,510300000.0,-240100000.0,-246400000.0,510300000.0,20800000.0,395500000.0,395500000.0,43000000.0,43100000.0,,-183400000.0,-106000000.0,-251400000.0,-174100000.0,1100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2014.0,Q1,2013-12-01,2014-02-28,2015-03-31 16:28:56+00:00,,26800000.0,,-3700000.0,-34100000.0,,68400000.0,-28600000.0,-18000000.0,76700000.0,-28600000.0,-18000000.0,76700000.0,26400000.0,82500000.0,82500000.0,1500000.0,8900000.0,,-48600000.0,-18500000.0,-400000.0,-56900000.0,500000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,FY,2014-12-01,2015-11-30,2018-01-25 16:59:25+00:00,-210900000.0,105900000.0,0.0,-16200000.0,36600000.0,0.0,247000000.0,-199600000.0,-338900000.0,590000000.0,-199600000.0,-338900000.0,590000000.0,35300000.0,401600000.0,401600000.0,45900000.0,33100000.0,0.0,-204900000.0,-128400000.0,-129000000.0,-145800000.0,400000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q4,2015-09-01,2015-11-30,,,27200000.0,,2000000.0,68400000.0,,32400000.0,-212900000.0,-58300000.0,273400000.0,-212900000.0,-58300000.0,273400000.0,4200000.0,149200000.0,149200000.0,28600000.0,7000000.0,,-51200000.0,-58400000.0,-127600000.0,-73500000.0,100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q3YTD,2014-12-01,2015-08-31,2016-10-03 19:02:40+00:00,-210900000.0,78700000.0,,-18200000.0,-31800000.0,,214600000.0,13300000.0,-280600000.0,316600000.0,13300000.0,-280600000.0,316600000.0,31100000.0,252400000.0,252400000.0,17300000.0,26100000.0,0.0,-153700000.0,-70000000.0,-1400000.0,-72300000.0,300000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q3TTM,2014-09-01,2015-08-31,,-210900000.0,103300000.0,,-24800000.0,19900000.0,,132600000.0,-170000000.0,-335000000.0,544400000.0,-170000000.0,-335000000.0,544400000.0,14600000.0,400400000.0,400400000.0,20800000.0,38600000.0,,-201400000.0,-124700000.0,-1600000.0,-138200000.0,600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q3,2015-06-01,2015-08-31,,-99400000.0,26200000.0,,-8900000.0,3400000.0,,66400000.0,23600000.0,-126500000.0,130700000.0,23600000.0,-126500000.0,130700000.0,18900000.0,97600000.0,97600000.0,3500000.0,11900000.0,,-51200000.0,-27300000.0,-1100000.0,-2400000.0,200000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q2YTD,2014-12-01,2015-05-31,2016-06-30 17:43:32+00:00,-111500000.0,52500000.0,,-9300000.0,-35200000.0,,148200000.0,-10300000.0,-154100000.0,185900000.0,-10300000.0,-154100000.0,185900000.0,12200000.0,154800000.0,154800000.0,13800000.0,14200000.0,,-102500000.0,-42700000.0,-300000.0,-69900000.0,100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q2TTM,2014-06-01,2015-05-31,,-111500000.0,101700000.0,,-14900000.0,-31700000.0,,111600000.0,-245400000.0,-239000000.0,507400000.0,-245400000.0,-239000000.0,507400000.0,8100000.0,425700000.0,425700000.0,11700000.0,29800000.0,,-198200000.0,-128000000.0,-700000.0,-187900000.0,500000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q2,2015-03-01,2015-05-31,,-111500000.0,27600000.0,,2400000.0,-38200000.0,,107300000.0,53900000.0,-138600000.0,90000000.0,53900000.0,-138600000.0,90000000.0,7700000.0,84300000.0,84300000.0,16300000.0,2900000.0,,-51200000.0,-27200000.0,-100000.0,-5000000.0,100000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q1,2014-12-01,2015-02-28,2016-03-29 16:05:51+00:00,,24900000.0,,-11700000.0,3000000.0,,40900000.0,-64200000.0,-15500000.0,95900000.0,-64200000.0,-15500000.0,95900000.0,4500000.0,70500000.0,70500000.0,-2500000.0,11300000.0,,-51300000.0,-15500000.0,-200000.0,-64900000.0,0.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2015.0,Q1TTM,2014-03-01,2015-02-28,,,100800000.0,,-16800000.0,-11000000.0,,30200000.0,-384500000.0,-129100000.0,522800000.0,-384500000.0,-129100000.0,522800000.0,-7600000.0,425900000.0,425900000.0,7100000.0,34100000.0,,-195100000.0,-129700000.0,-1400000.0,-252300000.0,600000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,FY,2015-12-01,2016-11-30,2019-01-24 20:24:46+00:00,-120600000.0,108700000.0,4200000.0,-13700000.0,-27500000.0,0.0,257700000.0,-371500000.0,-267100000.0,658300000.0,-371500000.0,-267100000.0,658100000.0,5800000.0,472300000.0,472300000.0,104800000.0,33300000.0,1400000.0,-217800000.0,-153800000.0,-202000000.0,-242700000.0,1700000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q4,2016-09-01,2016-11-30,,-4400000.0,26400000.0,4200000.0,-6900000.0,65900000.0,,-162200000.0,-279300000.0,-65300000.0,335900000.0,-279300000.0,-65300000.0,335700000.0,-15800000.0,157400000.0,157400000.0,86200000.0,900000.0,,-54200000.0,-65900000.0,,-63800000.0,800000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q3YTD,2015-12-01,2016-08-31,2017-09-28 17:27:17+00:00,-116200000.0,82300000.0,,-6800000.0,-93400000.0,0.0,419900000.0,-92200000.0,-201800000.0,322400000.0,-92200000.0,-201800000.0,322400000.0,21600000.0,314900000.0,314900000.0,18600000.0,32400000.0,1400000.0,-163600000.0,-87900000.0,-202000000.0,-178900000.0,900000.0
McCormick & Company Inc,MKC,549300JQQA6MQ4OJP259,63754,2016.0,Q3TTM,2015-09-01,2016-08-31,,-116200000.0,109500000.0,,-4800000.0,-25000000.0,,452300000.0,-305100000.0,-260100000.0,595800000.0,-305100000.0,-260100000.0,595800000.0,25800000.0,464100000.0,464100000.0,47200000.0,39400000.0,1400000.0,-214800000.0,-146300000.0,-329600000.0,-252400000.0,1000000.0
