company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 16:15:59+00:00,-1542666000.0,24384000.0,403172000.0,29500000.0,,-326317000.0,12003000.0,1322445000.0,-470877000.0,-856137000.0,1935306000.0,-470877000.0,-856137000.0,1935306000.0,608292000.0,1765448000.0,1765448000.0,68619000.0,13000000.0,5847000.0,,-989225000.0,-518830000.0,-520353000.0,-75071000.0,-754029000.0,1687578000.0,2787000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2008.0,Q4,2008-09-28,2008-12-31,,1135000.0,18367000.0,125193000.0,,-3335000.0,718812000.0,769000.0,,-309418000.0,-166266000.0,1179813000.0,-309418000.0,-166266000.0,1179813000.0,700794000.0,163893000.0,163893000.0,153548000.0,,-1000.0,,-187555000.0,-70730000.0,-212828000.0,-6356000.0,-116276000.0,107654000.0,8504000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2008.0,FY,2008-01-01,2008-12-31,2011-02-28 13:52:14+00:00,-1826030000.0,69423000.0,479484000.0,,-3335000.0,-383731000.0,1996690000.0,989715000.0,1783145000.0,-3320686000.0,2502063000.0,1783145000.0,-3320686000.0,2502063000.0,961187000.0,2144911000.0,2144911000.0,191976000.0,10600000.0,17571000.0,,-933126000.0,-1010136000.0,-1018980000.0,-156774000.0,-123960000.0,499709000.0,17180000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2008.0,Q3,2008-06-29,2008-09-27,,-235348000.0,18990000.0,123059000.0,,,-466121000.0,1356000.0,,-391953000.0,-1239602000.0,494011000.0,-391953000.0,-1239602000.0,494011000.0,-1137544000.0,810803000.0,810803000.0,7280000.0,1400000.0,2000.0,,-264973000.0,-701898000.0,-304483000.0,-122052000.0,-7684000.0,,2125000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2008.0,Q3YTD,2008-01-01,2008-09-27,2009-11-10 10:52:03+00:00,-1827165000.0,51056000.0,354291000.0,,,-1102543000.0,1995921000.0,989715000.0,2092563000.0,-3154420000.0,1322250000.0,2092563000.0,-3154420000.0,1322250000.0,260393000.0,1981018000.0,1981018000.0,38428000.0,10600000.0,17572000.0,,-745571000.0,-939406000.0,-806152000.0,-150418000.0,-7684000.0,392055000.0,8676000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2008.0,Q2YTD,2008-01-01,2008-06-28,2009-08-11 11:16:49+00:00,-1591817000.0,32066000.0,231232000.0,,,-636422000.0,1994565000.0,989715000.0,2484516000.0,-1914818000.0,828239000.0,2484516000.0,-1914818000.0,828239000.0,1397937000.0,1170215000.0,1170215000.0,31148000.0,9200000.0,17570000.0,,-480598000.0,-237508000.0,-501669000.0,-28366000.0,,392055000.0,6551000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,FY,2009-01-01,2009-12-31,2012-02-28 11:36:31+00:00,-32720000.0,72388000.0,494035000.0,,9103000.0,706943000.0,3716000.0,,-820034000.0,-700412000.0,1173194000.0,-820034000.0,-700412000.0,1173194000.0,-338149000.0,-237178000.0,-237178000.0,137006000.0,-3100000.0,,,-633342000.0,-324952000.0,-390500000.0,-187308000.0,,36389000.0,11371000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,Q4,2009-10-04,2009-12-31,,-8006000.0,18250000.0,126069000.0,,1420000.0,-31927000.0,160000.0,,-116568000.0,-48476000.0,222934000.0,-116568000.0,-48476000.0,222934000.0,59310000.0,86427000.0,86427000.0,24115000.0,100000.0,,,-115142000.0,-3268000.0,-74476000.0,-1686000.0,,36389000.0,885000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,Q3TTM,2008-09-28,2009-10-03,,-23579000.0,72505000.0,493159000.0,,4348000.0,1457682000.0,4325000.0,,-1012884000.0,-818202000.0,2130073000.0,-1012884000.0,-818202000.0,2130073000.0,303335000.0,-159712000.0,-159712000.0,266439000.0,-3200000.0,-1000.0,,-705755000.0,-392414000.0,-528852000.0,-191978000.0,-116276000.0,107654000.0,18990000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,Q3,2009-07-05,2009-10-03,,,18137000.0,125491000.0,,3511000.0,157558000.0,2038000.0,,-222240000.0,-201111000.0,317308000.0,-222240000.0,-201111000.0,317308000.0,-102532000.0,-5311000.0,-5311000.0,21433000.0,-2500000.0,,,-213850000.0,-127391000.0,-75596000.0,-7928000.0,,,1876000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,Q3YTD,2009-01-01,2009-10-03,2010-11-10 08:28:17+00:00,-24714000.0,54138000.0,367966000.0,,7683000.0,738870000.0,3556000.0,0.0,-703466000.0,-651936000.0,950260000.0,-703466000.0,-651936000.0,950260000.0,-397459000.0,-323605000.0,-323605000.0,112891000.0,-3200000.0,0.0,,-518200000.0,-321684000.0,-316024000.0,-185622000.0,,0.0,10486000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,Q2TTM,2008-06-29,2009-07-04,,-258927000.0,73358000.0,490727000.0,,837000.0,834003000.0,3643000.0,,-1182597000.0,-1856693000.0,2306776000.0,-1182597000.0,-1856693000.0,2306776000.0,-731677000.0,656402000.0,656402000.0,252286000.0,700000.0,1000.0,,-756878000.0,-966921000.0,-757739000.0,-306102000.0,-123960000.0,107654000.0,19239000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,Q2,2009-04-05,2009-07-04,,-24714000.0,17859000.0,122776000.0,,4320000.0,562708000.0,490000.0,,-144381000.0,-318625000.0,618810000.0,-144381000.0,-318625000.0,618810000.0,160124000.0,-127769000.0,-127769000.0,43236000.0,,,,-144497000.0,-185825000.0,-114462000.0,-374000.0,,,6376000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,Q2YTD,2009-01-01,2009-07-04,2010-08-11 17:12:01+00:00,-24714000.0,36001000.0,242475000.0,,4172000.0,581312000.0,1518000.0,,-481226000.0,-450825000.0,632952000.0,-481226000.0,-450825000.0,632952000.0,-294927000.0,-318294000.0,-318294000.0,91458000.0,-700000.0,,,-304350000.0,-194293000.0,-240428000.0,-177694000.0,,,8610000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2009.0,Q1,2009-01-01,2009-04-04,2010-05-11 15:13:07+00:00,,18142000.0,119699000.0,,-148000.0,18604000.0,1028000.0,,-336845000.0,-132200000.0,14142000.0,-336845000.0,-132200000.0,14142000.0,-455051000.0,-190525000.0,-190525000.0,48222000.0,-700000.0,,,-159853000.0,-8468000.0,-125966000.0,-177320000.0,,,2234000.0
Nucor Corp,NUE,549300GGJCRSI2TIEJ46,73309,2010.0,Q4,2010-10-03,2010-12-31,,97000.0,17077000.0,127040000.0,,919000.0,488022000.0,1039000.0,610218000.0,484981000.0,-1661140000.0,650553000.0,484981000.0,-1661140000.0,650553000.0,-524687000.0,8887000.0,8887000.0,9527000.0,800000.0,83885000.0,,-127076000.0,-1687469000.0,-100354000.0,,,36755000.0,5946000.0
