company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2010.0,Q2TTM,2009-07-05,2010-07-03,,-49529000.0,58077000.0,113424000.0,,-25083000.0,403814000.0,138080000.0,-300317000.0,-856190000.0,-161052000.0,1197314000.0,,,-856190000.0,-161052000.0,1197314000.0,154989000.0,557995000.0,557995000.0,,64004000.0,11243000.0,-16898000.0,-263005000.0,-94625000.0,-17173000.0,-425018000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2010.0,Q2,2010-04-04,2010-07-03,,-11571000.0,13774000.0,25089000.0,,-14890000.0,-65159000.0,23096000.0,-2837000.0,-246887000.0,-41012000.0,124346000.0,,,-246887000.0,-41012000.0,124346000.0,-178443000.0,111490000.0,111490000.0,,39152000.0,1089000.0,-1471000.0,-65116000.0,-27970000.0,-3209000.0,-199910000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2010.0,Q1,2010-01-03,2010-04-03,2011-05-12 15:01:56+00:00,-29812000.0,13673000.0,27396000.0,,-19046000.0,-41334000.0,52394000.0,2837000.0,-128386000.0,-49637000.0,184154000.0,,,-128386000.0,-49637000.0,184154000.0,-12915000.0,163459000.0,163459000.0,,20960000.0,1669000.0,-2486000.0,-66224000.0,-17339000.0,-1061000.0,-118001000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2010.0,Q1TTM,2009-04-05,2010-04-03,,-42827000.0,58505000.0,118568000.0,,-1345000.0,463862000.0,114984000.0,-233075000.0,-608387000.0,-141064000.0,1193002000.0,,,-608387000.0,-141064000.0,1193002000.0,442206000.0,521483000.0,521483000.0,,30584000.0,10571000.0,-12022000.0,-262940000.0,-86215000.0,-14692000.0,-223235000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,FY,2011-01-02,2011-12-31,2013-02-27 16:09:00+00:00,-2285299000.0,71532000.0,127203000.0,0.0,15406000.0,-178445000.0,134012000.0,1149274000.0,912245000.0,-2460033000.0,1078923000.0,,,912245000.0,-2460033000.0,1081371000.0,-451011000.0,890393000.0,890393000.0,,168240000.0,-19287000.0,-3840000.0,-285722000.0,-170894000.0,-58612000.0,-7420000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q4,2011-10-02,2011-12-31,,-6800000.0,24886000.0,41805000.0,,-1795000.0,619049000.0,24341000.0,-876981000.0,-1024599000.0,-80081000.0,1107756000.0,,,-1024491000.0,-80081000.0,1110204000.0,3837000.0,257994000.0,257994000.0,,164022000.0,-41324000.0,-560000.0,-79445000.0,-72721000.0,-50711000.0,-479000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q3YTD,2011-01-02,2011-10-01,2012-11-07 14:59:19+00:00,-2278499000.0,46646000.0,85398000.0,0.0,17201000.0,-797494000.0,109671000.0,2026255000.0,1936844000.0,-2379952000.0,-28833000.0,,,1936736000.0,-2379952000.0,-28833000.0,-454848000.0,632399000.0,632399000.0,,4218000.0,22037000.0,-3280000.0,-206277000.0,-98173000.0,-7901000.0,-6941000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q3,2011-07-01,2011-10-01,,-2213680000.0,15982000.0,28307000.0,,-13100000.0,-325124000.0,25826000.0,2020003000.0,1975637000.0,-2250004000.0,13488000.0,,,1975529000.0,-2250004000.0,13488000.0,-274087000.0,301412000.0,301412000.0,,-7089000.0,7319000.0,-2173000.0,-69095000.0,-34151000.0,-6641000.0,-1775000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q3TTM,2010-10-03,2011-10-01,,-2286128000.0,61443000.0,120617000.0,,17691000.0,-467474000.0,166723000.0,2024461000.0,1828847000.0,-2435727000.0,523825000.0,,,1828739000.0,-2435727000.0,523825000.0,-65472000.0,687708000.0,687708000.0,,121531000.0,27356000.0,-13378000.0,-274559000.0,-136221000.0,-18561000.0,-96573000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q2YTD,2011-01-02,2011-06-30,2012-08-08 16:22:37+00:00,-64819000.0,30664000.0,57091000.0,0.0,30301000.0,-472370000.0,83845000.0,6252000.0,-38793000.0,-129948000.0,-42321000.0,,,-38793000.0,-129948000.0,-42321000.0,-180761000.0,330987000.0,330987000.0,,11307000.0,14718000.0,-1107000.0,-137182000.0,-64022000.0,-1260000.0,-5166000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q2TTM,2010-07-04,2011-06-30,,-75336000.0,59776000.0,121443000.0,,46957000.0,-395366000.0,146087000.0,6252000.0,-406352000.0,-219779000.0,650461000.0,,,-406352000.0,-219779000.0,650461000.0,71287000.0,629550000.0,629550000.0,,235058000.0,20559000.0,-14090000.0,-270123000.0,-130353000.0,-210034000.0,-99093000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q2,2011-04-03,2011-06-30,,-57563000.0,15819000.0,26995000.0,,6771000.0,-230323000.0,37809000.0,2825000.0,-25162000.0,-33638000.0,-9456000.0,,,-25162000.0,-33638000.0,-9456000.0,-61485000.0,129567000.0,129567000.0,,48486000.0,6334000.0,54340000.0,-68707000.0,-30415000.0,-710000.0,-2713000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q1,2011-01-02,2011-04-02,2012-05-09 16:58:36+00:00,-7256000.0,14845000.0,30096000.0,,23530000.0,-242047000.0,46036000.0,3427000.0,-13631000.0,-96310000.0,-32865000.0,,,-13631000.0,-96310000.0,-32865000.0,-119276000.0,201420000.0,201420000.0,,-37179000.0,8384000.0,-55447000.0,-68475000.0,-33607000.0,-550000.0,-2453000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2011.0,Q1TTM,2010-04-04,2011-04-02,,-29344000.0,57731000.0,119537000.0,,25296000.0,-230202000.0,131374000.0,590000.0,-628077000.0,-227153000.0,784263000.0,,,-628077000.0,-227153000.0,784263000.0,-45671000.0,611473000.0,611473000.0,,225724000.0,15314000.0,-69901000.0,-266532000.0,-127908000.0,-212533000.0,-296290000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,FY,2012-01-01,2012-12-29,2014-02-26 15:07:48+00:00,-32640000.0,88987000.0,148969000.0,72519000.0,4039000.0,-36651000.0,62770000.0,0.0,-802515000.0,-220291000.0,1275000000.0,,,-802515000.0,-220291000.0,1275000000.0,256233000.0,1086138000.0,1086138000.0,,-12443000.0,47213000.0,-8230000.0,-333229000.0,-251940000.0,-271987000.0,-307282000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q4,2012-09-30,2012-12-29,,-18381000.0,26832000.0,44341000.0,4000000.0,2098000.0,863876000.0,17102000.0,-459173000.0,-800790000.0,-80845000.0,1172395000.0,,,-800790000.0,-80845000.0,1172395000.0,292858000.0,334168000.0,334168000.0,,-96822000.0,7758000.0,-4801000.0,-95709000.0,-61663000.0,-269908000.0,-860000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-11-06 10:32:02+00:00,-14259000.0,62155000.0,104628000.0,68519000.0,1941000.0,-900527000.0,45668000.0,459173000.0,-1725000.0,-139446000.0,102605000.0,,,-1725000.0,-139446000.0,102605000.0,-36625000.0,751970000.0,751970000.0,,84379000.0,39455000.0,-3429000.0,-237520000.0,-190277000.0,-2079000.0,-306422000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q3,2012-07-01,2012-09-29,,-6467000.0,21888000.0,34124000.0,255000.0,4646000.0,-505334000.0,38488000.0,59007000.0,24761000.0,-84792000.0,29476000.0,,,24761000.0,-84792000.0,29476000.0,-25909000.0,381318000.0,381318000.0,,97480000.0,14212000.0,-7283000.0,-78939000.0,-71297000.0,-681000.0,-7326000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q3TTM,2011-10-02,2012-09-29,,-21059000.0,87041000.0,146433000.0,68519000.0,146000.0,-281478000.0,70009000.0,-417808000.0,-1026324000.0,-219527000.0,1210361000.0,,,-1026216000.0,-219527000.0,1212809000.0,-32788000.0,1009964000.0,1009964000.0,,248401000.0,-1869000.0,-3989000.0,-316965000.0,-262998000.0,-52790000.0,-306901000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 16:19:33+00:00,-7792000.0,40267000.0,70504000.0,68264000.0,-2705000.0,-395193000.0,7180000.0,400166000.0,-26486000.0,-54654000.0,73129000.0,,,-26486000.0,-54654000.0,73129000.0,-10716000.0,370652000.0,370652000.0,,-13101000.0,25243000.0,3854000.0,-158581000.0,-118980000.0,-1398000.0,-299096000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2228272000.0,81135000.0,140616000.0,68264000.0,-17600000.0,-101268000.0,57347000.0,1543188000.0,924552000.0,-2384739000.0,1194373000.0,,,924552000.0,-2384739000.0,1196821000.0,-280966000.0,930058000.0,930058000.0,,143832000.0,-8762000.0,1121000.0,-307121000.0,-225852000.0,-58750000.0,-301350000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q2,2012-04-01,2012-06-30,,5578000.0,22428000.0,35440000.0,68264000.0,-5408000.0,-46272000.0,7180000.0,2571000.0,-152510000.0,-22485000.0,185266000.0,,,-152510000.0,-22485000.0,185266000.0,4863000.0,155425000.0,155425000.0,,18245000.0,3188000.0,-2487000.0,-78657000.0,-93840000.0,-700000.0,-86092000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 13:24:16+00:00,-13370000.0,17839000.0,35064000.0,,2703000.0,-348921000.0,,397595000.0,126024000.0,-32169000.0,-112137000.0,,,126024000.0,-32169000.0,-112137000.0,-15579000.0,215227000.0,215227000.0,,-31346000.0,22055000.0,6341000.0,-79924000.0,-25140000.0,-698000.0,-213004000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2012.0,Q1TTM,2011-04-03,2012-03-31,,-2291413000.0,74526000.0,132171000.0,,-5421000.0,-285319000.0,87976000.0,1543442000.0,1051900000.0,-2395892000.0,999651000.0,,,1051900000.0,-2395892000.0,1002099000.0,-347314000.0,904200000.0,904200000.0,,174073000.0,-5616000.0,57948000.0,-297171000.0,-162427000.0,-58760000.0,-217971000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,FY,2012-12-30,2013-12-28,2015-03-03 16:39:25+00:00,-53989000.0,95463000.0,157810000.0,0.0,7005000.0,-46429000.0,,57061000.0,-983831000.0,-350273000.0,1506041000.0,,,-983831000.0,-350273000.0,1506041000.0,178942000.0,1210119000.0,1210119000.0,,89078000.0,48140000.0,-25131000.0,-402136000.0,-271153000.0,-404872000.0,-282024000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q4,2013-09-29,2013-12-28,,-12066000.0,27343000.0,44821000.0,,9933000.0,673948000.0,,-431697000.0,-542171000.0,-94985000.0,1087965000.0,,,-542171000.0,-94985000.0,1087965000.0,460742000.0,367667000.0,367667000.0,,-25814000.0,6194000.0,-15235000.0,-115346000.0,-67684000.0,-2731000.0,1409000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q3YTD,2012-12-30,2013-09-28,2014-11-04 15:45:34+00:00,-41923000.0,68120000.0,112989000.0,,-2928000.0,-720377000.0,,488758000.0,-441660000.0,-255288000.0,418076000.0,,,-441660000.0,-255288000.0,418076000.0,-281800000.0,842452000.0,842452000.0,,114892000.0,41946000.0,-9896000.0,-286790000.0,-203469000.0,-402141000.0,-283433000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q3TTM,2012-09-30,2013-09-28,,-60304000.0,94952000.0,157330000.0,4000000.0,-830000.0,143499000.0,17102000.0,29585000.0,-1242450000.0,-336133000.0,1590471000.0,,,-1242450000.0,-336133000.0,1590471000.0,11058000.0,1176620000.0,1176620000.0,,18070000.0,49704000.0,-14697000.0,-382499000.0,-265132000.0,-672049000.0,-284293000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q3,2013-06-30,2013-09-28,,-13208000.0,24993000.0,39401000.0,,1680000.0,-477068000.0,,427906000.0,-65982000.0,-66812000.0,126663000.0,,,-65982000.0,-66812000.0,126663000.0,-4451000.0,433761000.0,433761000.0,,105576000.0,4013000.0,-5589000.0,-95330000.0,-48015000.0,-400724000.0,-1847000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q2YTD,2012-12-30,2013-06-29,2014-08-05 15:33:35+00:00,-28715000.0,43127000.0,73588000.0,,-4608000.0,-243309000.0,,60852000.0,-375678000.0,-188476000.0,291413000.0,,,-375678000.0,-188476000.0,291413000.0,-277349000.0,408691000.0,408691000.0,,9316000.0,37933000.0,-4307000.0,-191460000.0,-155454000.0,-1417000.0,-281586000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q2TTM,2012-07-01,2013-06-29,,-53563000.0,91847000.0,152053000.0,4255000.0,2136000.0,115233000.0,55590000.0,-339314000.0,-1151707000.0,-354113000.0,1493284000.0,,,-1151707000.0,-354113000.0,1493284000.0,-10400000.0,1124177000.0,1124177000.0,,9974000.0,59903000.0,-16391000.0,-366108000.0,-288414000.0,-272006000.0,-289772000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q2,2013-03-31,2013-06-29,,-18168000.0,44719000.0,37098000.0,,-2871000.0,-552868000.0,,-108902000.0,-183716000.0,-73477000.0,279739000.0,,,-183716000.0,-73477000.0,279739000.0,19675000.0,679108000.0,679108000.0,,71682000.0,13711000.0,-2082000.0,-95197000.0,-53227000.0,6888000.0,-216000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q1,2012-12-30,2013-03-30,2014-05-07 14:08:01+00:00,-10547000.0,-1592000.0,36490000.0,,-1737000.0,309559000.0,,169754000.0,-191962000.0,-114999000.0,11674000.0,,,-191962000.0,-114999000.0,11674000.0,-297024000.0,-270417000.0,-270417000.0,,-62366000.0,24222000.0,-2225000.0,-96263000.0,-102227000.0,-8305000.0,-281370000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2013.0,Q1TTM,2012-04-01,2013-03-30,,-29817000.0,69556000.0,150395000.0,72519000.0,-401000.0,621829000.0,62770000.0,-227841000.0,-1120501000.0,-303121000.0,1398811000.0,,,-1120501000.0,-303121000.0,1398811000.0,-25212000.0,600494000.0,600494000.0,,-43463000.0,49380000.0,-16796000.0,-349568000.0,-329027000.0,-279594000.0,-375648000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,FY,2013-12-29,2015-01-03,2016-03-02 14:38:12+00:00,-67943000.0,,274883000.0,,-65461000.0,-119682000.0,,39630000.0,-1107421000.0,-329255000.0,1697629000.0,,,-1107421000.0,-329255000.0,1697629000.0,195492000.0,1047505000.0,1047505000.0,,494923000.0,64437000.0,-27235000.0,-478933000.0,-234077000.0,-4760000.0,-727795000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q4,2014-09-28,2015-01-03,,-1128000.0,,74364000.0,,-50515000.0,838062000.0,,-607589000.0,-730651000.0,-74222000.0,1330783000.0,,,-730651000.0,-74222000.0,1330783000.0,475395000.0,122101000.0,122101000.0,,296256000.0,16651000.0,-10623000.0,-138243000.0,-62471000.0,-1211000.0,-259000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q3YTD,2013-12-29,2014-09-27,2015-11-06 14:48:39+00:00,-66815000.0,,200519000.0,,-14946000.0,-957744000.0,,647219000.0,-376770000.0,-255033000.0,366846000.0,,,-376770000.0,-255033000.0,366846000.0,-279903000.0,925404000.0,925404000.0,,198667000.0,47786000.0,-16612000.0,-340690000.0,-171606000.0,-3549000.0,-727536000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q3TTM,2013-09-29,2014-09-27,,-78881000.0,-68120000.0,340803000.0,,-5013000.0,-268040000.0,,215522000.0,-918941000.0,-350018000.0,1454811000.0,,,-918941000.0,-350018000.0,1454811000.0,180839000.0,1293071000.0,1293071000.0,,157097000.0,53980000.0,-31847000.0,-456036000.0,-239290000.0,-6280000.0,-726127000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q3,2014-06-29,2014-09-27,,-10773000.0,,69318000.0,,-10449000.0,-511103000.0,,80571000.0,-24755000.0,-91446000.0,147259000.0,,,-24755000.0,-91446000.0,147259000.0,20609000.0,470529000.0,470529000.0,,118515000.0,8591000.0,-4911000.0,-113065000.0,-75762000.0,-852000.0,
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q2YTD,2013-12-29,2014-06-28,2015-08-07 15:44:26+00:00,-56042000.0,,131201000.0,,-4497000.0,-446641000.0,,566648000.0,-352015000.0,-163587000.0,219587000.0,,,-352015000.0,-163587000.0,219587000.0,-300512000.0,454875000.0,454875000.0,,80152000.0,39195000.0,-11701000.0,-227625000.0,-95844000.0,-2697000.0,-727536000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q2TTM,2013-06-30,2014-06-28,,-81316000.0,-43127000.0,310886000.0,,7116000.0,-234005000.0,,562857000.0,-960168000.0,-325384000.0,1434215000.0,,,-960168000.0,-325384000.0,1434215000.0,155779000.0,1256303000.0,1256303000.0,,144158000.0,49402000.0,-32525000.0,-438301000.0,-211543000.0,-406152000.0,-727974000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q2,2014-03-30,2014-06-28,,-11388000.0,,67184000.0,,-1505000.0,-36289000.0,,324062000.0,14245000.0,-64454000.0,205933000.0,,,14245000.0,-64454000.0,205933000.0,154219000.0,157682000.0,157682000.0,,17356000.0,7422000.0,-6531000.0,-112849000.0,-46535000.0,9368000.0,-213758000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q1,2013-12-29,2014-03-29,2015-05-12 14:30:34+00:00,-44654000.0,,64017000.0,,-2992000.0,-410352000.0,,242586000.0,-366260000.0,-99133000.0,13654000.0,,,-366260000.0,-99133000.0,13654000.0,-454731000.0,297193000.0,297193000.0,,62796000.0,31773000.0,-5170000.0,-114776000.0,-49309000.0,-12065000.0,-513778000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2014.0,Q1TTM,2013-03-31,2014-03-29,,-88096000.0,1592000.0,280800000.0,,5750000.0,-750584000.0,,129893000.0,-1158129000.0,-334407000.0,1508021000.0,,,-1158129000.0,-334407000.0,1508021000.0,21235000.0,1777729000.0,1777729000.0,,198484000.0,55691000.0,-28076000.0,-420649000.0,-218235000.0,-408632000.0,-514432000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2015.0,FY,2015-01-04,2016-01-02,2017-03-01 11:56:45+00:00,-63283000.0,,272075000.0,0.0,-66683000.0,-273727000.0,,463133000.0,-840215000.0,-322822000.0,1203430000.0,,,-840215000.0,-322822000.0,1203430000.0,-26290000.0,1231593000.0,1231593000.0,,-26511000.0,,-5038000.0,-565275000.0,-254501000.0,-5450000.0,-732623000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2015.0,Q4,2015-10-04,2016-01-02,,-10230000.0,,73771000.0,,-31726000.0,977573000.0,,-828181000.0,-987271000.0,-85638000.0,1483641000.0,,,-987271000.0,-85638000.0,1483641000.0,379006000.0,312209000.0,312209000.0,,120088000.0,,-8188000.0,-157591000.0,-67220000.0,-812000.0,-687000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2015.0,Q3YTD,2015-01-04,2015-10-03,2016-11-03 16:21:17+00:00,-53053000.0,,198304000.0,0.0,-34957000.0,-1251300000.0,,1291314000.0,147056000.0,-237184000.0,-280211000.0,,,147056000.0,-237184000.0,-280211000.0,-405296000.0,919384000.0,919384000.0,,-146599000.0,,3150000.0,-407684000.0,-187281000.0,-4638000.0,-731936000.0
