company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,extraordinaryincome,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2008.0,Q3,2008-06-29,2008-09-27,2009-11-10 12:19:53+00:00,0.0,2.14,2.14,0.58,0.0,2.1,0.0,0.0,0.0,92608000.0,0.0,,0.0,0.0,0.0,0.0,0.0,2206627000.0,0.0,-234051000.0,-1677000.0,1227577000.0,0.0,0.0,0.0,0.0,0.0,627839000.0,0.0,2206627000.0,24310000.0,1435000.0,1855416000.0,351211000.0,-24552000.0,326659000.0,2206627000.0,0.0,109106000.0,111258000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2008.0,Q2,2008-03-30,2008-06-28,2009-08-11 15:59:11+00:00,0.0,0.96,0.96,0.58,0.0,0.94,0.0,0.0,0.0,41509000.0,0.0,,0.0,0.0,0.0,0.0,0.0,1677482000.0,0.0,-104018000.0,3113000.0,942763000.0,0.0,0.0,0.0,0.0,0.0,570863000.0,0.0,1677482000.0,23007000.0,1565000.0,1513626000.0,163856000.0,-18329000.0,145527000.0,1677482000.0,0.0,108711000.0,110985000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2008.0,FY,2006-12-31,2007-12-29,2010-03-03 15:53:40+00:00,,5.36,5.36,2.23,,5.22,,,0.0,292832000.0,,592246000.0,613871000.0,-21625000.0,591621000.0,625000.0,4080022000.0,7219359000.0,,,4074000.0,,,,,,,2173896000.0,4080022000.0,3139337000.0,72122000.0,9310000.0,2173896000.0,965441000.0,-58738000.0,906703000.0,7219359000.0,110400000.0,110400000.0,113300000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2009.0,FY,2009-01-04,2010-01-02,2012-02-29 15:03:48+00:00,,4.18,4.18,2.37,,4.13,,,121953000.0,196215000.0,,458458000.0,458458000.0,,461271000.0,-2813000.0,4025122000.0,7220286000.0,,,1528000.0,,,,,,,2336394000.0,4025122000.0,3195164000.0,85902000.0,2230000.0,2458347000.0,736817000.0,-82144000.0,654673000.0,7220286000.0,110400000.0,110400000.0,111700000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2009.0,Q4,2009-10-04,2010-01-02,,,0.6,0.6,0.6,,0.6,,,121953000.0,50872000.0,,64985000.0,64985000.0,,66885000.0,-1900000.0,1028946000.0,1915369000.0,,,-1620000.0,,,,,,,626730000.0,1028946000.0,886423000.0,20743000.0,480000.0,748683000.0,137740000.0,-21883000.0,115857000.0,1915369000.0,110400000.0,110400000.0,111700000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2009.0,Q3,2009-07-05,2009-10-03,2010-11-10 14:05:46+00:00,,1.97,1.97,0.59,,1.94,,,0.0,79430000.0,,218061000.0,218061000.0,,217920000.0,141000.0,1165843000.0,2093806000.0,,,505000.0,,,,,,,610072000.0,1165843000.0,927963000.0,21325000.0,420000.0,610072000.0,317891000.0,-20400000.0,297491000.0,2093806000.0,110600000.0,110881000.0,112145000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2009.0,Q3YTD,2007-12-30,2009-10-03,,,3.58,3.58,1.77,,3.53,,,,145343000.0,,393473000.0,393473000.0,,394386000.0,-913000.0,2996176000.0,5304917000.0,,,3148000.0,,,,,,,1709664000.0,2996176000.0,2308741000.0,65159000.0,1750000.0,1709664000.0,599077000.0,-60261000.0,538816000.0,5304917000.0,110600000.0,110881000.0,112145000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2009.0,Q2,2009-04-05,2009-07-04,2010-08-11 09:40:38+00:00,,0.69,0.69,0.59,,0.68,,,0.0,24900000.0,,74978000.0,74978000.0,,75527000.0,-549000.0,833693000.0,1485637000.0,,,1394000.0,,,,,,,532206000.0,833693000.0,651944000.0,21819000.0,565000.0,532206000.0,119738000.0,-19860000.0,99878000.0,1485637000.0,109500000.0,110243000.0,111241000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2009.0,Q2YTD,2007-12-30,2009-07-04,,,1.61,1.61,1.18,,1.59,,,,65913000.0,,175412000.0,175412000.0,,176466000.0,-1054000.0,1830333000.0,3211111000.0,,,2643000.0,,,,,,,1099592000.0,1830333000.0,1380778000.0,43834000.0,1330000.0,1099592000.0,281186000.0,-39861000.0,241325000.0,3211111000.0,109500000.0,110243000.0,111241000.0
VF Corp,VFC,CWAJJ9DJ5Z7P057HV541,103379,2009.0,Q1,2009-01-04,2009-04-04,2010-05-12 16:34:07+00:00,,0.92,0.92,0.59,,0.91,,,,41013000.0,,100434000.0,100434000.0,,100939000.0,-505000.0,996640000.0,1725474000.0,,,1249000.0,,,,,,,567386000.0,996640000.0,728834000.0,22015000.0,765000.0,567386000.0,161448000.0,-20001000.0,141447000.0,1725474000.0,109700000.0,109992000.0,111028000.0
