company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 12:58:47+00:00,0.88,0.88,0.3325,207000000.0,0.88,304000000.0,444000000.0,444000000.0,,444000000.0,2742000000.0,3920000000.0,,,27000000.0,44000000.0,,,2742000000.0,1178000000.0,145000000.0,-61000000.0,251000000.0,927000000.0,-179000000.0,748000000.0,3920000000.0,504500000.0,505986000.0,506548000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q4,2010-10-01,2010-12-31,,0.56,0.56,0.34,239000000.0,0.55,203000000.0,282000000.0,290000000.0,-8000000.0,282000000.0,1882000000.0,2745000000.0,,,22000000.0,35000000.0,,,1882000000.0,863000000.0,116000000.0,-2000000.0,274000000.0,589000000.0,-96000000.0,493000000.0,2745000000.0,506100000.0,505985000.0,507045000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,FY,2010-01-01,2010-12-31,2013-02-25 21:47:38+00:00,3.09,3.09,1.37,955000000.0,3.08,1059000000.0,1564000000.0,1557000000.0,7000000.0,1564000000.0,7765000000.0,11793000000.0,,,162000000.0,136000000.0,,,7765000000.0,4028000000.0,472000000.0,-11000000.0,1091000000.0,2937000000.0,-321000000.0,2616000000.0,11793000000.0,506100000.0,505985000.0,507045000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.53,2.53,1.03,716000000.0,2.53,856000000.0,1282000000.0,1267000000.0,15000000.0,1282000000.0,5883000000.0,9048000000.0,,,140000000.0,101000000.0,,,5883000000.0,3165000000.0,356000000.0,-9000000.0,817000000.0,2348000000.0,-225000000.0,2123000000.0,9048000000.0,506300000.0,505945000.0,506968000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.22,3.22,1.36,901000000.0,3.22,1017000000.0,1631000000.0,1618000000.0,13000000.0,1631000000.0,7552000000.0,11563000000.0,,,137000000.0,134000000.0,,,7552000000.0,4011000000.0,470000000.0,-8000000.0,1035000000.0,2976000000.0,-341000000.0,2635000000.0,11563000000.0,506300000.0,505945000.0,506968000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q3,2010-07-01,2010-09-30,2011-11-01 17:26:16+00:00,1.12,1.12,0.3425,260000000.0,1.12,371000000.0,567000000.0,547000000.0,20000000.0,567000000.0,1852000000.0,3114000000.0,,,70000000.0,31000000.0,,,1852000000.0,1262000000.0,120000000.0,-3000000.0,291000000.0,971000000.0,-53000000.0,918000000.0,3114000000.0,506300000.0,505945000.0,506968000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.41,1.41,0.69,456000000.0,1.41,485000000.0,715000000.0,720000000.0,-5000000.0,715000000.0,4031000000.0,5934000000.0,,,70000000.0,70000000.0,,,4031000000.0,1903000000.0,236000000.0,-6000000.0,526000000.0,1377000000.0,-172000000.0,1205000000.0,5934000000.0,509100000.0,506109000.0,507091000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q2TTM,2009-07-01,2010-06-30,,3.07,3.07,1.35,865000000.0,3.07,983000000.0,1552000000.0,1559000000.0,-7000000.0,1552000000.0,7562000000.0,11489000000.0,,,97000000.0,133000000.0,,,7562000000.0,3927000000.0,479000000.0,-5000000.0,998000000.0,2929000000.0,-387000000.0,2542000000.0,11489000000.0,509100000.0,506109000.0,507091000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 15:37:18+00:00,0.44,0.44,0.3425,229000000.0,0.44,124000000.0,224000000.0,222000000.0,2000000.0,224000000.0,1673000000.0,2361000000.0,,,40000000.0,28000000.0,,,1673000000.0,688000000.0,120000000.0,-5000000.0,257000000.0,431000000.0,-85000000.0,346000000.0,2361000000.0,509100000.0,506109000.0,507091000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q1TTM,2009-04-01,2010-03-31,,3.24,3.24,1.34,839000000.0,3.24,1099000000.0,1639000000.0,1648000000.0,-9000000.0,1639000000.0,7583000000.0,11688000000.0,,,105000000.0,131000000.0,,,7583000000.0,4105000000.0,492000000.0,-1000000.0,970000000.0,3135000000.0,-388000000.0,2747000000.0,11688000000.0,506200000.0,505950000.0,507147000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 16:40:59+00:00,0.97,0.97,0.3425,227000000.0,0.97,361000000.0,491000000.0,498000000.0,-7000000.0,491000000.0,2358000000.0,3573000000.0,,,30000000.0,42000000.0,,,2358000000.0,1215000000.0,116000000.0,-1000000.0,269000000.0,946000000.0,-87000000.0,859000000.0,3573000000.0,506200000.0,505950000.0,507147000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q4,2011-10-01,2011-12-31,,0.72,0.72,0.34,237000000.0,0.71,220000000.0,360000000.0,360000000.0,,360000000.0,1659000000.0,2636000000.0,,,-6000000.0,31000000.0,,,1659000000.0,977000000.0,114000000.0,-9000000.0,268000000.0,709000000.0,-129000000.0,580000000.0,2636000000.0,506100000.0,505949000.0,506982000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 17:26:36+00:00,2.97,2.97,1.37,976000000.0,2.96,977000000.0,1503000000.0,1407000000.0,96000000.0,1503000000.0,7228000000.0,11079000000.0,,,139000000.0,133000000.0,,,7228000000.0,3851000000.0,475000000.0,-22000000.0,1109000000.0,2742000000.0,-358000000.0,2384000000.0,11079000000.0,506100000.0,505949000.0,506982000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.25,2.25,1.03,739000000.0,2.25,757000000.0,1143000000.0,1047000000.0,96000000.0,1143000000.0,5569000000.0,8443000000.0,,,145000000.0,102000000.0,,,5569000000.0,2874000000.0,361000000.0,-13000000.0,841000000.0,2033000000.0,-229000000.0,1804000000.0,8443000000.0,506900000.0,505909000.0,506999000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q3TTM,2010-10-01,2011-09-30,,2.81,2.81,1.37,978000000.0,2.8,960000000.0,1425000000.0,1337000000.0,88000000.0,1425000000.0,7451000000.0,11188000000.0,,,167000000.0,137000000.0,,,7451000000.0,3737000000.0,477000000.0,-15000000.0,1115000000.0,2622000000.0,-325000000.0,2297000000.0,11188000000.0,506900000.0,505909000.0,506999000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q3,2011-07-01,2011-09-30,2012-11-02 14:56:25+00:00,0.58,0.58,0.3425,263000000.0,0.58,201000000.0,294000000.0,265000000.0,29000000.0,294000000.0,1770000000.0,2620000000.0,,,35000000.0,31000000.0,,,1770000000.0,850000000.0,117000000.0,-8000000.0,294000000.0,556000000.0,-90000000.0,466000000.0,2620000000.0,506900000.0,505909000.0,506999000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.67,1.67,0.69,476000000.0,1.67,556000000.0,849000000.0,782000000.0,67000000.0,849000000.0,3799000000.0,5823000000.0,,,110000000.0,71000000.0,,,3799000000.0,2024000000.0,244000000.0,-5000000.0,547000000.0,1477000000.0,-139000000.0,1338000000.0,5823000000.0,512700000.0,505988000.0,506761000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q2TTM,2010-07-01,2011-06-30,,3.35,3.35,1.37,975000000.0,3.34,1130000000.0,1698000000.0,1619000000.0,79000000.0,1698000000.0,7533000000.0,11682000000.0,,,202000000.0,137000000.0,,,7533000000.0,4149000000.0,480000000.0,-10000000.0,1112000000.0,3037000000.0,-288000000.0,2749000000.0,11682000000.0,512700000.0,505988000.0,506761000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 17:05:04+00:00,0.63,0.63,0.3425,235000000.0,0.63,227000000.0,323000000.0,320000000.0,3000000.0,323000000.0,1585000000.0,2469000000.0,,,44000000.0,28000000.0,,,1585000000.0,884000000.0,117000000.0,-1000000.0,263000000.0,621000000.0,-74000000.0,547000000.0,2469000000.0,512700000.0,505988000.0,506761000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q1TTM,2010-04-01,2011-03-31,,3.16,3.16,1.37,969000000.0,3.15,1027000000.0,1599000000.0,1521000000.0,78000000.0,1599000000.0,7621000000.0,11574000000.0,,,198000000.0,137000000.0,,,7621000000.0,3953000000.0,483000000.0,-14000000.0,1106000000.0,2847000000.0,-299000000.0,2548000000.0,11574000000.0,505800000.0,505979000.0,507132000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 17:26:38+00:00,1.04,1.04,0.3425,241000000.0,1.04,329000000.0,526000000.0,462000000.0,64000000.0,526000000.0,2214000000.0,3354000000.0,,,66000000.0,43000000.0,,,2214000000.0,1140000000.0,127000000.0,-4000000.0,284000000.0,856000000.0,-65000000.0,791000000.0,3354000000.0,505800000.0,505979000.0,507132000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q4,2012-10-01,2012-12-31,,0.44,0.44,0.36,257000000.0,0.44,137000000.0,224000000.0,224000000.0,,224000000.0,1656000000.0,2406000000.0,,,10000000.0,25000000.0,,,1656000000.0,750000000.0,113000000.0,-4000000.0,282000000.0,468000000.0,-107000000.0,361000000.0,2406000000.0,506000000.0,505933000.0,507086000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,FY,2012-01-01,2012-12-31,2014-02-26 17:26:36+00:00,2.52,2.52,1.42,1054000000.0,2.51,736000000.0,1275000000.0,1275000000.0,0.0,1275000000.0,6351000000.0,9781000000.0,,,174000000.0,98000000.0,,,6351000000.0,3430000000.0,423000000.0,-18000000.0,1152000000.0,2278000000.0,-267000000.0,2011000000.0,9781000000.0,506000000.0,505933000.0,507086000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.08,2.08,1.07,797000000.0,2.07,599000000.0,1051000000.0,1051000000.0,,1051000000.0,4695000000.0,7375000000.0,,,164000000.0,73000000.0,,,4695000000.0,2680000000.0,310000000.0,-14000000.0,870000000.0,1810000000.0,-160000000.0,1650000000.0,7375000000.0,502900000.0,505914000.0,507111000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.8,2.8,1.41,1034000000.0,2.78,819000000.0,1411000000.0,1411000000.0,,1411000000.0,6354000000.0,10011000000.0,,,158000000.0,104000000.0,,,6354000000.0,3657000000.0,424000000.0,-23000000.0,1138000000.0,2519000000.0,-289000000.0,2230000000.0,10011000000.0,502900000.0,505914000.0,507111000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q3,2012-07-01,2012-09-30,2013-10-30 18:34:23+00:00,0.69,0.69,0.355,286000000.0,0.68,241000000.0,347000000.0,347000000.0,,347000000.0,1498000000.0,2402000000.0,,,102000000.0,24000000.0,,,1498000000.0,904000000.0,106000000.0,-2000000.0,310000000.0,594000000.0,-6000000.0,588000000.0,2402000000.0,502900000.0,505914000.0,507111000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.39,1.39,0.71,511000000.0,1.39,358000000.0,704000000.0,704000000.0,,704000000.0,3197000000.0,4973000000.0,,,62000000.0,49000000.0,,,3197000000.0,1776000000.0,204000000.0,-12000000.0,560000000.0,1216000000.0,-154000000.0,1062000000.0,4973000000.0,502400000.0,505903000.0,506969000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.69,2.69,1.4,1011000000.0,2.68,779000000.0,1358000000.0,1329000000.0,29000000.0,1358000000.0,6626000000.0,10229000000.0,,,91000000.0,111000000.0,,,6626000000.0,3603000000.0,435000000.0,-29000000.0,1122000000.0,2481000000.0,-373000000.0,2108000000.0,10229000000.0,502400000.0,505903000.0,506969000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 17:32:04+00:00,0.42,0.42,0.355,255000000.0,0.42,146000000.0,211000000.0,211000000.0,,211000000.0,1390000000.0,2098000000.0,,,34000000.0,20000000.0,,,1390000000.0,708000000.0,103000000.0,-7000000.0,275000000.0,433000000.0,-76000000.0,357000000.0,2098000000.0,502400000.0,505903000.0,506969000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.9,2.9,1.38,991000000.0,2.89,860000000.0,1470000000.0,1438000000.0,32000000.0,1470000000.0,6821000000.0,10600000000.0,,,101000000.0,119000000.0,,,6821000000.0,3779000000.0,449000000.0,-23000000.0,1110000000.0,2669000000.0,-371000000.0,2298000000.0,10600000000.0,508200000.0,506010000.0,507029000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 18:07:26+00:00,0.97,0.97,0.355,256000000.0,0.97,212000000.0,493000000.0,493000000.0,,493000000.0,1807000000.0,2875000000.0,,,28000000.0,29000000.0,,,1807000000.0,1068000000.0,101000000.0,-5000000.0,285000000.0,783000000.0,-78000000.0,705000000.0,2875000000.0,508200000.0,506010000.0,507029000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 21:14:33+00:00,2.46,2.46,1.44,1178000000.0,2.45,812000000.0,1243000000.0,1243000000.0,,1243000000.0,6423000000.0,9968000000.0,,,170000000.0,68000000.0,,,6423000000.0,3545000000.0,402000000.0,-12000000.0,1246000000.0,2299000000.0,-244000000.0,2055000000.0,9968000000.0,505300000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q4,2013-10-01,2013-12-31,,0.4,0.4,0.36,292000000.0,0.39,104000000.0,200000000.0,200000000.0,,200000000.0,1643000000.0,2318000000.0,,,43000000.0,18000000.0,,,1643000000.0,675000000.0,99000000.0,-5000000.0,310000000.0,365000000.0,-61000000.0,304000000.0,2318000000.0,505300000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.06,2.06,1.08,886000000.0,2.06,708000000.0,1043000000.0,1043000000.0,,1043000000.0,4780000000.0,7650000000.0,,,127000000.0,50000000.0,,,4780000000.0,2870000000.0,303000000.0,-7000000.0,936000000.0,1934000000.0,-183000000.0,1751000000.0,7650000000.0,506500000.0,505858000.0,507694000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.5,2.5,1.43,1143000000.0,2.5,845000000.0,1267000000.0,1267000000.0,,1267000000.0,6436000000.0,10056000000.0,,,137000000.0,75000000.0,,,6436000000.0,3620000000.0,416000000.0,-11000000.0,1218000000.0,2402000000.0,-290000000.0,2112000000.0,10056000000.0,506500000.0,505858000.0,507694000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 17:28:28+00:00,0.77,0.77,0.36,313000000.0,0.77,270000000.0,390000000.0,390000000.0,,390000000.0,1514000000.0,2554000000.0,,,51000000.0,15000000.0,,,1514000000.0,1040000000.0,100000000.0,-3000000.0,328000000.0,712000000.0,-52000000.0,660000000.0,2554000000.0,506500000.0,505858000.0,507694000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.29,1.29,0.72,573000000.0,1.29,438000000.0,653000000.0,653000000.0,,653000000.0,3266000000.0,5096000000.0,,,76000000.0,35000000.0,,,3266000000.0,1830000000.0,203000000.0,-4000000.0,608000000.0,1222000000.0,-131000000.0,1091000000.0,5096000000.0,504500000.0,505900000.0,507381000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.42,2.42,1.43,1116000000.0,2.41,816000000.0,1224000000.0,1224000000.0,,1224000000.0,6420000000.0,9904000000.0,,,188000000.0,84000000.0,,,6420000000.0,3484000000.0,422000000.0,-10000000.0,1200000000.0,2284000000.0,-244000000.0,2040000000.0,9904000000.0,504500000.0,505900000.0,507381000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 15:50:17+00:00,0.66,0.66,0.36,283000000.0,0.66,218000000.0,333000000.0,333000000.0,,333000000.0,1401000000.0,2310000000.0,,,42000000.0,14000000.0,,,1401000000.0,909000000.0,101000000.0,-2000000.0,297000000.0,612000000.0,-61000000.0,551000000.0,2310000000.0,504500000.0,505900000.0,507381000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.18,2.18,1.42,1088000000.0,2.17,744000000.0,1102000000.0,1102000000.0,,1102000000.0,6409000000.0,9692000000.0,,,180000000.0,90000000.0,,,6409000000.0,3283000000.0,424000000.0,-15000000.0,1178000000.0,2105000000.0,-259000000.0,1846000000.0,9692000000.0,507900000.0,505942000.0,507220000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 19:13:49+00:00,0.63,0.63,0.36,290000000.0,0.63,220000000.0,320000000.0,320000000.0,,320000000.0,1865000000.0,2786000000.0,,,34000000.0,21000000.0,,,1865000000.0,921000000.0,102000000.0,-2000000.0,311000000.0,610000000.0,-70000000.0,540000000.0,2786000000.0,507900000.0,505942000.0,507220000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 17:28:47+00:00,3.0,3.0,1.48,1227000000.0,2.99,938000000.0,1518000000.0,1518000000.0,,1518000000.0,7036000000.0,10886000000.0,,,242000000.0,,,,7036000000.0,3850000000.0,389000000.0,-20000000.0,1227000000.0,2623000000.0,-167000000.0,2456000000.0,10886000000.0,506000000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q4,2014-10-01,2014-12-31,,0.94,0.94,0.37,308000000.0,0.94,305000000.0,476000000.0,476000000.0,,476000000.0,1658000000.0,2773000000.0,,,78000000.0,,,,1658000000.0,1115000000.0,98000000.0,-6000000.0,308000000.0,807000000.0,-26000000.0,781000000.0,2773000000.0,506000000.0,506000000.0,508000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 17:26:21+00:00,0.88,0.88,0.37,318000000.0,0.87,261000000.0,444000000.0,444000000.0,,444000000.0,1577000000.0,2641000000.0,,,69000000.0,,,,1577000000.0,1064000000.0,100000000.0,-10000000.0,318000000.0,746000000.0,-41000000.0,705000000.0,2641000000.0,504500000.0,506000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.06,2.06,1.11,919000000.0,2.05,633000000.0,1042000000.0,1042000000.0,,1042000000.0,5378000000.0,8113000000.0,,,164000000.0,,,,5378000000.0,2735000000.0,291000000.0,-14000000.0,919000000.0,1816000000.0,-141000000.0,1675000000.0,8113000000.0,504500000.0,506000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.46,2.46,1.47,1211000000.0,2.44,737000000.0,1242000000.0,1242000000.0,,1242000000.0,7021000000.0,10431000000.0,,,207000000.0,18000000.0,,,7021000000.0,3410000000.0,390000000.0,-19000000.0,1229000000.0,2181000000.0,-202000000.0,1979000000.0,10431000000.0,504500000.0,506000000.0,507000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.18,1.18,0.74,601000000.0,1.18,372000000.0,598000000.0,598000000.0,,598000000.0,3801000000.0,5472000000.0,,,95000000.0,,,,3801000000.0,1671000000.0,191000000.0,-4000000.0,601000000.0,1070000000.0,-100000000.0,970000000.0,5472000000.0,504800000.0,506000000.0,508000000.0
