company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othertaxespayable,prepaidexpenses,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q2,,2011-06-30,2011-08-03 15:37:18+00:00,1018000000.0,1390000000.0,7162000000.0,-179000000.0,1371000000.0,,159000000.0,0.0,4812000000.0,107000000.0,192000000.0,25000000.0,16000000.0,24056000000.0,142000000.0,7063000000.0,1654000000.0,359000000.0,16894000000.0,2000000.0,,5344000000.0,1147000000.0,,,946000000.0,746000000.0,294000000.0,149000000.0,,6297000000.0,223000000.0,,446000000.0,,6077000000.0,1485000000.0,28789000000.0,10109000000.0,3786000000.0,3530000000.0,10109000000.0,10111000000.0,18678000000.0,28789000000.0,8109000000.0,15148000000.0,,-601000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2011.0,Q1,,2011-03-31,2011-05-05 16:40:59+00:00,1067000000.0,1715000000.0,7050000000.0,-187000000.0,1400000000.0,,900000000.0,,4813000000.0,106000000.0,328000000.0,102000000.0,16000000.0,23698000000.0,135000000.0,7697000000.0,1630000000.0,365000000.0,16648000000.0,2000000.0,,5221000000.0,1329000000.0,,,763000000.0,799000000.0,293000000.0,198000000.0,,6475000000.0,281000000.0,,102000000.0,,5928000000.0,1211000000.0,29370000000.0,9957000000.0,4466000000.0,3483000000.0,9957000000.0,9959000000.0,19411000000.0,29370000000.0,8256000000.0,15928000000.0,,-597000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,FY,,2012-12-31,2014-02-26 17:26:36+00:00,1304000000.0,1383000000.0,7666000000.0,-388000000.0,1383000000.0,,379000000.0,0.0,4833000000.0,122000000.0,276000000.0,89000000.0,16000000.0,27402000000.0,34000000.0,6687000000.0,1324000000.0,422000000.0,19736000000.0,1000000.0,,6706000000.0,2161000000.0,,,1126000000.0,656000000.0,,91000000.0,,6746000000.0,230000000.0,,283000000.0,,6942000000.0,1515000000.0,31725000000.0,10780000000.0,3869000000.0,3777000000.0,10780000000.0,10781000000.0,20944000000.0,31725000000.0,8120000000.0,17167000000.0,,-607000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q3,,2012-09-30,2012-11-02 14:56:25+00:00,1012000000.0,1259000000.0,7628000000.0,-322000000.0,1336000000.0,,780000000.0,,4836000000.0,122000000.0,148000000.0,216000000.0,16000000.0,26731000000.0,57000000.0,7334000000.0,1314000000.0,416000000.0,19103000000.0,2000000.0,,6224000000.0,1745000000.0,,,1101000000.0,595000000.0,,119000000.0,,6238000000.0,220000000.0,,274000000.0,,6898000000.0,975000000.0,30706000000.0,10806000000.0,3978000000.0,3039000000.0,10806000000.0,10808000000.0,19898000000.0,30706000000.0,7625000000.0,16859000000.0,,-606000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q2,,2012-06-30,2012-08-02 17:05:04+00:00,898000000.0,1151000000.0,7455000000.0,-310000000.0,1309000000.0,,765000000.0,0.0,4829000000.0,123000000.0,106000000.0,88000000.0,16000000.0,26045000000.0,52000000.0,7336000000.0,1294000000.0,403000000.0,18590000000.0,2000000.0,,6091000000.0,1739000000.0,,,1118000000.0,621000000.0,,98000000.0,,6250000000.0,205000000.0,,397000000.0,,6730000000.0,988000000.0,30142000000.0,10644000000.0,3940000000.0,2816000000.0,10644000000.0,10646000000.0,19496000000.0,30142000000.0,7612000000.0,16680000000.0,,-605000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2012.0,Q1,,2012-03-31,2012-05-02 17:26:38+00:00,1030000000.0,1222000000.0,7363000000.0,-293000000.0,1329000000.0,,931000000.0,0.0,4823000000.0,119000000.0,16000000.0,317000000.0,16000000.0,25596000000.0,136000000.0,7259000000.0,1276000000.0,375000000.0,18233000000.0,2000000.0,,5847000000.0,1728000000.0,,,1102000000.0,779000000.0,,115000000.0,,6380000000.0,105000000.0,,315000000.0,,6699000000.0,748000000.0,30002000000.0,10624000000.0,3961000000.0,3108000000.0,10624000000.0,10626000000.0,19376000000.0,30002000000.0,7808000000.0,16268000000.0,,-605000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,FY,,2013-12-31,2015-02-25 18:45:07+00:00,1222000000.0,1503000000.0,8068000000.0,-95000000.0,1335000000.0,,493000000.0,0.0,4861000000.0,119000000.0,133000000.0,37000000.0,16000000.0,29713000000.0,33000000.0,7862000000.0,1313000000.0,479000000.0,21645000000.0,1000000.0,,7287000000.0,1216000000.0,0.0,,917000000.0,749000000.0,,95000000.0,,5901000000.0,150000000.0,,89000000.0,,7457000000.0,841000000.0,32522000000.0,11608000000.0,3614000000.0,3063000000.0,11608000000.0,11609000000.0,20913000000.0,32522000000.0,7263000000.0,17850000000.0,,-615000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q3,,2013-09-30,2013-10-30 18:34:23+00:00,1024000000.0,1280000000.0,8127000000.0,-338000000.0,1308000000.0,,448000000.0,0.0,4852000000.0,118000000.0,256000000.0,131000000.0,16000000.0,29206000000.0,52000000.0,7476000000.0,1320000000.0,450000000.0,21079000000.0,1000000.0,,6990000000.0,1984000000.0,,,1097000000.0,838000000.0,,114000000.0,,6402000000.0,278000000.0,,210000000.0,,7439000000.0,1010000000.0,32610000000.0,11338000000.0,3741000000.0,3235000000.0,11338000000.0,11339000000.0,21271000000.0,32610000000.0,7790000000.0,18036000000.0,,-615000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q2,,2013-06-30,2013-07-30 17:32:04+00:00,1046000000.0,1390000000.0,7954000000.0,-362000000.0,1319000000.0,,164000000.0,0.0,4842000000.0,121000000.0,258000000.0,77000000.0,16000000.0,28515000000.0,41000000.0,7442000000.0,1323000000.0,435000000.0,20561000000.0,1000000.0,,6853000000.0,1989000000.0,,,1056000000.0,752000000.0,,97000000.0,,6503000000.0,301000000.0,,312000000.0,,7231000000.0,965000000.0,32059000000.0,11096000000.0,3615000000.0,3058000000.0,11096000000.0,11097000000.0,20962000000.0,32059000000.0,7883000000.0,17904000000.0,,-615000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2013.0,Q1,,2013-03-31,2013-04-30 18:07:26+00:00,1078000000.0,1722000000.0,7807000000.0,-355000000.0,1355000000.0,,420000000.0,,4833000000.0,125000000.0,264000000.0,102000000.0,16000000.0,27932000000.0,37000000.0,7009000000.0,1320000000.0,436000000.0,20125000000.0,1000000.0,,6764000000.0,1994000000.0,,,727000000.0,717000000.0,,114000000.0,,6558000000.0,237000000.0,,87000000.0,,7080000000.0,1270000000.0,31712000000.0,10946000000.0,3656000000.0,3406000000.0,10946000000.0,10947000000.0,20765000000.0,31712000000.0,7931000000.0,17359000000.0,,-612000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,FY,,2014-12-31,2016-02-25 21:14:33+00:00,1178000000.0,1538000000.0,8607000000.0,-283000000.0,1457000000.0,,402000000.0,0.0,4876000000.0,121000000.0,222000000.0,194000000.0,16000000.0,32196000000.0,84000000.0,8215000000.0,1331000000.0,484000000.0,23589000000.0,1000000.0,64000000.0,7511000000.0,2295000000.0,580000000.0,,1365000000.0,1007000000.0,,95000000.0,,5504000000.0,145000000.0,,108000000.0,,8227000000.0,883000000.0,35287000000.0,12185000000.0,4119000000.0,3478000000.0,12185000000.0,12186000000.0,23101000000.0,35287000000.0,7579000000.0,19623000000.0,,-635000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q3,,2014-09-30,2014-10-30 17:28:28+00:00,1111000000.0,1495000000.0,8492000000.0,-99000000.0,1295000000.0,,703000000.0,0.0,4873000000.0,120000000.0,142000000.0,168000000.0,16000000.0,31328000000.0,102000000.0,8389000000.0,1309000000.0,495000000.0,22836000000.0,1000000.0,,7481000000.0,1593000000.0,401000000.0,,836000000.0,1046000000.0,,117000000.0,,5637000000.0,169000000.0,,175000000.0,,7938000000.0,574000000.0,34147000000.0,12083000000.0,3846000000.0,3136000000.0,12083000000.0,12084000000.0,22063000000.0,34147000000.0,7465000000.0,18927000000.0,,-629000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q2,,2014-06-30,2014-08-01 15:50:17+00:00,1104000000.0,1532000000.0,8399000000.0,-73000000.0,1258000000.0,,570000000.0,0.0,4865000000.0,122000000.0,205000000.0,93000000.0,16000000.0,30709000000.0,90000000.0,7932000000.0,1315000000.0,476000000.0,22310000000.0,1000000.0,,7427000000.0,1606000000.0,409000000.0,,762000000.0,954000000.0,,95000000.0,,5766000000.0,170000000.0,,249000000.0,,7681000000.0,1095000000.0,33700000000.0,11843000000.0,3794000000.0,3463000000.0,11843000000.0,11844000000.0,21856000000.0,33700000000.0,7596000000.0,18393000000.0,,-630000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2014.0,Q1,,2014-03-31,2014-05-01 19:13:49+00:00,1116000000.0,1971000000.0,8219000000.0,-87000000.0,1270000000.0,,655000000.0,0.0,4856000000.0,134000000.0,225000000.0,311000000.0,16000000.0,30152000000.0,48000000.0,7802000000.0,1321000000.0,475000000.0,21933000000.0,1000000.0,,7334000000.0,1619000000.0,418000000.0,,472000000.0,898000000.0,,112000000.0,,5737000000.0,144000000.0,,55000000.0,,7656000000.0,786000000.0,33326000000.0,11799000000.0,3853000000.0,3357000000.0,11799000000.0,11800000000.0,21526000000.0,33326000000.0,7540000000.0,18169000000.0,,-626000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,FY,,2015-12-31,2017-02-27 17:28:47+00:00,1369000000.0,1265000000.0,8955000000.0,-295000000.0,1269000000.0,,394000000.0,0.0,4915000000.0,128000000.0,305000000.0,42000000.0,16000000.0,35494000000.0,102000000.0,8834000000.0,1233000000.0,513000000.0,26539000000.0,1000000.0,171000000.0,8378000000.0,2204000000.0,495000000.0,,882000000.0,842000000.0,,96000000.0,,5485000000.0,208000000.0,,135000000.0,,9117000000.0,1098000000.0,37535000000.0,13066000000.0,3494000000.0,3575000000.0,13066000000.0,13067000000.0,24468000000.0,37535000000.0,7502000000.0,20893000000.0,,-671000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q3,,2015-09-30,2015-10-30 17:26:21+00:00,1046000000.0,1402000000.0,9020000000.0,-299000000.0,1395000000.0,,271000000.0,0.0,4894000000.0,126000000.0,28000000.0,204000000.0,16000000.0,34625000000.0,122000000.0,8132000000.0,1235000000.0,472000000.0,25605000000.0,1000000.0,165000000.0,7959000000.0,2221000000.0,601000000.0,,825000000.0,979000000.0,,123000000.0,,5476000000.0,179000000.0,,180000000.0,26000000.0,9005000000.0,1126000000.0,36424000000.0,12933000000.0,3204000000.0,3604000000.0,12933000000.0,12934000000.0,23490000000.0,36424000000.0,7615000000.0,19886000000.0,,-667000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q2,,2015-06-30,2015-07-31 17:07:09+00:00,1156000000.0,1373000000.0,8796000000.0,-277000000.0,1409000000.0,,597000000.0,0.0,4883000000.0,128000000.0,23000000.0,162000000.0,16000000.0,33603000000.0,101000000.0,8689000000.0,1273000000.0,466000000.0,24807000000.0,1000000.0,165000000.0,7860000000.0,2245000000.0,602000000.0,,896000000.0,940000000.0,,96000000.0,,5621000000.0,194000000.0,,272000000.0,,8764000000.0,625000000.0,36212000000.0,12707000000.0,3627000000.0,3107000000.0,12707000000.0,12708000000.0,23504000000.0,36212000000.0,7778000000.0,20397000000.0,,-663000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2015.0,Q1,,2015-03-31,2015-05-01 18:35:59+00:00,1006000000.0,1689000000.0,8827000000.0,-270000000.0,1499000000.0,,1008000000.0,0.0,4873000000.0,130000000.0,31000000.0,430000000.0,16000000.0,32805000000.0,87000000.0,8090000000.0,1287000000.0,483000000.0,23978000000.0,1000000.0,,7651000000.0,2255000000.0,592000000.0,,868000000.0,943000000.0,,119000000.0,,5708000000.0,152000000.0,,80000000.0,,8616000000.0,994000000.0,35827000000.0,12557000000.0,4159000000.0,3622000000.0,12557000000.0,12558000000.0,23269000000.0,35827000000.0,7690000000.0,19647000000.0,,-662000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,FY,,2016-12-31,2018-02-26 09:22:03+00:00,1459000000.0,1421000000.0,10051000000.0,-263000000.0,1245000000.0,,423000000.0,0.0,4936000000.0,132000000.0,78000000.0,31000000.0,16000000.0,39337000000.0,98000000.0,10895000000.0,1050000000.0,561000000.0,29286000000.0,,104000000.0,8838000000.0,2472000000.0,589000000.0,,695000000.0,669000000.0,,97000000.0,,5673000000.0,214000000.0,,76000000.0,,9174000000.0,888000000.0,40070000000.0,13130000000.0,3254000000.0,3276000000.0,13130000000.0,13130000000.0,26940000000.0,40070000000.0,7530000000.0,23664000000.0,,-717000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q3,,2016-09-30,2016-10-31 17:28:00+00:00,1363000000.0,1211000000.0,9421000000.0,-218000000.0,1289000000.0,,450000000.0,0.0,4928000000.0,132000000.0,23000000.0,214000000.0,16000000.0,38225000000.0,154000000.0,10697000000.0,1066000000.0,591000000.0,28804000000.0,0.0,177000000.0,8858000000.0,2110000000.0,509000000.0,,789000000.0,713000000.0,,127000000.0,,5553000000.0,254000000.0,,145000000.0,,9480000000.0,255000000.0,39488000000.0,13476000000.0,3209000000.0,2804000000.0,13476000000.0,13476000000.0,26012000000.0,39488000000.0,7475000000.0,23208000000.0,,-714000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q2,,2016-06-30,2016-07-29 17:16:29+00:00,1308000000.0,1190000000.0,9271000000.0,-252000000.0,1260000000.0,,648000000.0,0.0,4919000000.0,128000000.0,4000000.0,107000000.0,16000000.0,37285000000.0,131000000.0,10273000000.0,1218000000.0,554000000.0,28014000000.0,1000000.0,183000000.0,8716000000.0,2135000000.0,513000000.0,,822000000.0,812000000.0,,103000000.0,,5481000000.0,222000000.0,,271000000.0,,9360000000.0,662000000.0,39045000000.0,13318000000.0,3489000000.0,3120000000.0,13318000000.0,13319000000.0,25726000000.0,39045000000.0,7542000000.0,22606000000.0,,-709000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2016.0,Q1,,2016-03-31,2016-04-29 19:14:47+00:00,1192000000.0,1285000000.0,9119000000.0,-269000000.0,1286000000.0,,592000000.0,0.0,4908000000.0,130000000.0,4000000.0,155000000.0,16000000.0,36393000000.0,112000000.0,9676000000.0,1234000000.0,533000000.0,27274000000.0,1000000.0,184000000.0,8553000000.0,2162000000.0,506000000.0,,760000000.0,768000000.0,,123000000.0,,5537000000.0,188000000.0,,89000000.0,,9381000000.0,574000000.0,38126000000.0,13318000000.0,3263000000.0,2942000000.0,13318000000.0,13319000000.0,24807000000.0,38126000000.0,7589000000.0,21865000000.0,,-702000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,FY,,2017-12-31,2019-02-27 19:35:09+00:00,1694000000.0,1644000000.0,9434000000.0,-229000000.0,4329000000.0,,313000000.0,0.0,4961000000.0,129000000.0,127000000.0,48000000.0,16000000.0,41590000000.0,114000000.0,12068000000.0,932000000.0,577000000.0,31797000000.0,,,5415000000.0,2663000000.0,686000000.0,,533000000.0,1402000000.0,,103000000.0,,5859000000.0,226000000.0,,118000000.0,,9878000000.0,792000000.0,42716000000.0,13847000000.0,3312000000.0,4168000000.0,13847000000.0,13847000000.0,28869000000.0,42716000000.0,7607000000.0,24701000000.0,,-763000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q3,,2017-09-30,2017-10-31 17:09:14+00:00,1305000000.0,1198000000.0,9383000000.0,-204000000.0,1236000000.0,,278000000.0,0.0,4938000000.0,132000000.0,127000000.0,146000000.0,16000000.0,39916000000.0,88000000.0,11274000000.0,936000000.0,588000000.0,30533000000.0,,0.0,9104000000.0,2392000000.0,599000000.0,,690000000.0,660000000.0,,136000000.0,,5904000000.0,196000000.0,,200000000.0,,9140000000.0,1452000000.0,41157000000.0,13124000000.0,3081000000.0,3831000000.0,13124000000.0,13124000000.0,28033000000.0,41157000000.0,7543000000.0,24202000000.0,,-750000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q2,,2017-06-30,2017-07-28 16:57:44+00:00,1293000000.0,1231000000.0,9157000000.0,-226000000.0,1221000000.0,,430000000.0,0.0,4929000000.0,134000000.0,9000000.0,46000000.0,16000000.0,38794000000.0,120000000.0,11621000000.0,961000000.0,577000000.0,29637000000.0,,111000000.0,8947000000.0,2420000000.0,600000000.0,,668000000.0,692000000.0,,99000000.0,,5891000000.0,233000000.0,,273000000.0,,8962000000.0,900000000.0,40524000000.0,12918000000.0,3188000000.0,3164000000.0,12918000000.0,12918000000.0,27606000000.0,40524000000.0,7699000000.0,24442000000.0,,-747000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2017.0,Q1,,2017-03-31,2017-04-28 17:25:55+00:00,1245000000.0,1421000000.0,10850000000.0,-242000000.0,1262000000.0,,193000000.0,0.0,4920000000.0,135000000.0,9000000.0,172000000.0,16000000.0,40195000000.0,106000000.0,10898000000.0,1001000000.0,566000000.0,29345000000.0,,113000000.0,8747000000.0,2442000000.0,595000000.0,,471000000.0,613000000.0,,131000000.0,,5772000000.0,199000000.0,,56000000.0,,9070000000.0,815000000.0,39664000000.0,13005000000.0,2716000000.0,3111000000.0,13005000000.0,13005000000.0,26659000000.0,39664000000.0,7603000000.0,23548000000.0,,-743000000.0
Public Service Enterprise Group Inc,PEG,PUSS41EMO3E6XXNV3U28,788784,2018.0,FY,,2018-12-31,2020-02-26 17:15:29+00:00,2999000000.0,3668000000.0,19497000000.0,-697000000.0,9160000000.0,0.0,238000000.0,0.0,9181000000.0,272000000.0,262000000.0,26000000.0,32000000.0,88402000000.0,286000000.0,24643000000.0,1252000000.0,1140000000.0,68561000000.0,,0.0,11488000000.0,3413000000.0,624000000.0,0.0,1495000000.0,1771000000.0,,215000000.0,0.0,11353000000.0,486000000.0,,118000000.0,,23561000000.0,3319000000.0,89029000000.0,31237000000.0,6921000000.0,8602000000.0,31237000000.0,31237000000.0,57792000000.0,89029000000.0,13547000000.0,49190000000.0,,-808000000.0
