company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,fedfundsandrepointerestexpense,fedfundsandrepointerestincome,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstonetincometocommon,othergains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q3TTM,2009-10-01,2010-09-30,,51288000.0,-0.72,-0.72,-0.4,954232000.0,-209000.0,-0.72,-1634000.0,-1890000.0,-492210000.0,471611000.0,831202000.0,5458228000.0,620202000.0,169854000.0,-232917000.0,-232917000.0,-332464000.0,11515000.0,4764787000.0,1148400000.0,179321000.0,,88032000.0,,,69000000.0,1306975000.0,2719104000.0,362439000.0,,,3112792000.0,,2777202000.0,,40282000.0,1613082000.0,6377869000.0,5816158000.0,3439036000.0,-725127000.0,8203823000.0,90538000.0,,494100000.0,495501000.0,498802000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q2,2010-04-01,2010-06-30,2011-08-09 14:02:57+00:00,13000000.0,-0.11,-0.11,0.01,225000000.0,,-0.11,2000000.0,,-50000000.0,106000000.0,195000000.0,1351000000.0,162000000.0,44000000.0,15000000.0,15000000.0,12000000.0,3000000.0,1178000000.0,290000000.0,166000000.0,,,,,,324000000.0,680000000.0,150000000.0,,,662000000.0,,682000000.0,,3000000.0,392000000.0,1570000000.0,1503000000.0,952000000.0,-35000000.0,2130000000.0,24000000.0,,-109100000.0,495351000.0,498499000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q2YTD,2010-01-01,2010-06-30,,26000000.0,-0.57,-0.57,0.02,458000000.0,,-0.57,3000000.0,,-244000000.0,209000000.0,399000000.0,2701000000.0,327000000.0,78000000.0,-144000000.0,-144000000.0,-149000000.0,5000000.0,2350000000.0,571000000.0,160000000.0,,,,,,628000000.0,1281000000.0,187000000.0,,,1524000000.0,,1374000000.0,,6000000.0,794000000.0,3144000000.0,2864000000.0,1650000000.0,-388000000.0,4000000000.0,44000000.0,,-109100000.0,495351000.0,498499000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q2TTM,2009-07-01,2010-06-30,,52029000.0,-1.65,-1.65,-0.4,1075224000.0,-176000.0,-1.65,-2174000.0,-1495000.0,-842266000.0,450315000.0,822194000.0,5519832000.0,653844000.0,165011000.0,-704128000.0,-704128000.0,-733405000.0,10245000.0,4664245000.0,1133311000.0,161147000.0,,19032000.0,,,,1298383000.0,2555625000.0,363032000.0,,,3631721000.0,,2734239000.0,,40252000.0,1767146000.0,6431391000.0,5746005000.0,3167087000.0,-1546394000.0,7831332000.0,91036000.0,,-109100000.0,495351000.0,498499000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 08:40:01+00:00,13000000.0,-0.46,-0.46,0.01,233000000.0,,-0.46,1000000.0,,-194000000.0,103000000.0,204000000.0,1350000000.0,165000000.0,34000000.0,-159000000.0,-159000000.0,-161000000.0,2000000.0,1172000000.0,281000000.0,-6000000.0,,,,,,304000000.0,601000000.0,37000000.0,,,862000000.0,,692000000.0,,3000000.0,402000000.0,1574000000.0,1361000000.0,698000000.0,-353000000.0,1870000000.0,20000000.0,,350000000.0,495000000.0,498000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q1TTM,2009-04-01,2010-03-31,,52984000.0,-1.95,-1.95,-0.31,1249127000.0,-113000.0,-1.95,-1733000.0,-937000.0,-941223000.0,476753000.0,823937000.0,5638283000.0,690524000.0,151275000.0,-898992000.0,-898992000.0,-909833000.0,10841000.0,4575902000.0,1119682000.0,52330000.0,,,,,,1390156000.0,2757679000.0,300932000.0,,,3931902000.0,,2755948000.0,,40845000.0,1978763000.0,6554665000.0,5770977000.0,3286762000.0,-1840215000.0,7862664000.0,93495000.0,,350000000.0,495000000.0,498000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q4,2011-10-01,2011-12-31,,9000000.0,0.13,0.13,-0.19,139000000.0,,0.14,,,-57000000.0,142000000.0,197000000.0,1332000000.0,102000000.0,59000000.0,80000000.0,80000000.0,220000000.0,6000000.0,1294000000.0,303000000.0,96000000.0,,-146000000.0,,,-4000000.0,589000000.0,-42000000.0,137000000.0,,220000000.0,327000000.0,,350000000.0,,8000000.0,249000000.0,1543000000.0,1667000000.0,723000000.0,23000000.0,2017000000.0,14000000.0,531000000.0,688300000.0,523995000.0,527618000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 17:26:29+00:00,43000000.0,0.94,0.94,-0.12,624000000.0,,0.94,,,79000000.0,547000000.0,791000000.0,5312000000.0,449000000.0,184000000.0,660000000.0,660000000.0,647000000.0,13000000.0,5065000000.0,1187000000.0,365000000.0,,,,,,1765000000.0,1978000000.0,261000000.0,,300000000.0,1513000000.0,,2494000000.0,,43000000.0,1116000000.0,6181000000.0,6234000000.0,3421000000.0,739000000.0,8486000000.0,78000000.0,531000000.0,688300000.0,523995000.0,527618000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 17:11:06+00:00,11000000.0,0.4,0.4,0.05,154000000.0,,0.39,,,45000000.0,126000000.0,200000000.0,1317000000.0,110000000.0,41000000.0,214000000.0,214000000.0,215000000.0,-1000000.0,1263000000.0,298000000.0,68000000.0,,,,,,427000000.0,709000000.0,61000000.0,,80000000.0,347000000.0,,642000000.0,,11000000.0,275000000.0,1538000000.0,1560000000.0,903000000.0,259000000.0,2166000000.0,21000000.0,,537500000.0,531928000.0,535395000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q3YTD,2011-01-01,2011-09-30,,34000000.0,0.81,0.81,0.07,485000000.0,,0.8,,,136000000.0,405000000.0,594000000.0,3980000000.0,347000000.0,125000000.0,580000000.0,580000000.0,427000000.0,7000000.0,3771000000.0,884000000.0,269000000.0,,146000000.0,,,,1176000000.0,2020000000.0,124000000.0,,80000000.0,1186000000.0,,2144000000.0,,35000000.0,867000000.0,4638000000.0,4567000000.0,2698000000.0,716000000.0,6469000000.0,64000000.0,,537500000.0,531928000.0,535395000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q3TTM,2010-10-01,2011-09-30,,46000000.0,1.03,1.03,0.08,673000000.0,,1.02,-5000000.0,,181000000.0,566000000.0,796000000.0,5350000000.0,453000000.0,181000000.0,773000000.0,773000000.0,405000000.0,15000000.0,5037000000.0,1192000000.0,495000000.0,,353000000.0,,,-69000000.0,1709000000.0,2734000000.0,217000000.0,,345000000.0,1698000000.0,,2425000000.0,,75000000.0,1196000000.0,6233000000.0,6115000000.0,3730000000.0,954000000.0,8767000000.0,87000000.0,,537500000.0,531928000.0,535395000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 17:11:45+00:00,12000000.0,0.33,0.33,0.01,162000000.0,,0.33,,,58000000.0,154000000.0,204000000.0,1321000000.0,113000000.0,46000000.0,179000000.0,179000000.0,174000000.0,1000000.0,1259000000.0,295000000.0,85000000.0,,4000000.0,,,,378000000.0,669000000.0,63000000.0,,,392000000.0,,748000000.0,,12000000.0,287000000.0,1546000000.0,1542000000.0,912000000.0,237000000.0,2171000000.0,21000000.0,,527300000.0,531792000.0,535416000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q2YTD,2011-01-01,2011-06-30,,23000000.0,0.41,0.41,0.02,331000000.0,,0.41,,,91000000.0,279000000.0,394000000.0,2663000000.0,237000000.0,84000000.0,366000000.0,366000000.0,212000000.0,8000000.0,2508000000.0,586000000.0,201000000.0,,146000000.0,,,,749000000.0,1311000000.0,63000000.0,,,839000000.0,,1502000000.0,,24000000.0,592000000.0,3100000000.0,3007000000.0,1795000000.0,457000000.0,4303000000.0,43000000.0,,527300000.0,531792000.0,535416000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q2TTM,2010-07-01,2011-06-30,,48000000.0,0.8,0.8,0.04,733000000.0,,0.8,-3000000.0,,150000000.0,588000000.0,811000000.0,5399000000.0,490000000.0,183000000.0,716000000.0,716000000.0,274000000.0,20000000.0,5012000000.0,1188000000.0,405000000.0,,422000000.0,,,,1632000000.0,2877000000.0,246000000.0,,265000000.0,1966000000.0,,2492000000.0,,67000000.0,1287000000.0,6299000000.0,6054000000.0,3874000000.0,866000000.0,8886000000.0,89000000.0,,527300000.0,531792000.0,535416000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q1TTM,2010-04-01,2011-03-31,,49000000.0,0.36,0.36,0.04,796000000.0,,0.36,-1000000.0,,42000000.0,540000000.0,802000000.0,5429000000.0,539000000.0,181000000.0,552000000.0,552000000.0,112000000.0,22000000.0,4931000000.0,1183000000.0,486000000.0,,418000000.0,,,,1578000000.0,2888000000.0,333000000.0,,265000000.0,2236000000.0,,2426000000.0,,58000000.0,1392000000.0,6323000000.0,6015000000.0,3914000000.0,594000000.0,8845000000.0,92000000.0,,475000000.0,499669000.0,503503000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,FY,2012-01-01,2012-12-31,2014-02-24 17:26:29+00:00,46000000.0,3.62,3.62,0.2,429000000.0,,3.59,,,773000000.0,583000000.0,655000000.0,5147000000.0,299000000.0,184000000.0,1984000000.0,1984000000.0,1958000000.0,26000000.0,5102000000.0,1257000000.0,2185000000.0,,,,,,1844000000.0,2093000000.0,156000000.0,,233000000.0,1395000000.0,,2603000000.0,,37000000.0,765000000.0,5867000000.0,6323000000.0,5373000000.0,2757000000.0,10475000000.0,65000000.0,512000000.0,540900000.0,534149000.0,538061000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q4,2012-10-01,2012-12-31,,24000000.0,0.66,0.66,0.05,86000000.0,,0.65,,,62000000.0,46000000.0,137000000.0,1242000000.0,55000000.0,50000000.0,361000000.0,361000000.0,377000000.0,5000000.0,1246000000.0,322000000.0,66000000.0,,-21000000.0,,,,344000000.0,391000000.0,89000000.0,,54000000.0,328000000.0,,627000000.0,,9000000.0,150000000.0,1396000000.0,1510000000.0,1015000000.0,423000000.0,2261000000.0,17000000.0,512000000.0,540900000.0,534149000.0,538061000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q3YTD,2012-01-01,2012-09-30,,22000000.0,2.96,2.96,0.15,343000000.0,,2.94,,,711000000.0,537000000.0,518000000.0,3905000000.0,244000000.0,134000000.0,1623000000.0,1623000000.0,1581000000.0,21000000.0,3856000000.0,935000000.0,2119000000.0,,21000000.0,,,,1500000000.0,1702000000.0,67000000.0,,179000000.0,1067000000.0,,1976000000.0,,28000000.0,615000000.0,4471000000.0,4813000000.0,4358000000.0,2334000000.0,8214000000.0,48000000.0,,535700000.0,534506000.0,538699000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q3TTM,2011-10-01,2012-09-30,,31000000.0,3.09,3.09,-0.04,482000000.0,,3.08,,,654000000.0,679000000.0,715000000.0,5237000000.0,346000000.0,193000000.0,1703000000.0,1703000000.0,1801000000.0,27000000.0,5150000000.0,1238000000.0,2215000000.0,,-125000000.0,,,,2089000000.0,1660000000.0,204000000.0,,399000000.0,1394000000.0,,2326000000.0,,36000000.0,864000000.0,6014000000.0,6480000000.0,5081000000.0,2357000000.0,10231000000.0,62000000.0,531000000.0,535700000.0,534506000.0,538699000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q2YTD,2012-01-01,2012-06-30,,22000000.0,0.97,0.97,0.1,245000000.0,,0.96,,,160000000.0,267000000.0,374000000.0,2619000000.0,178000000.0,59000000.0,537000000.0,537000000.0,515000000.0,12000000.0,2585000000.0,623000000.0,159000000.0,,10000000.0,,,,900000000.0,1390000000.0,65000000.0,,112000000.0,617000000.0,,1306000000.0,,18000000.0,441000000.0,3026000000.0,3087000000.0,1816000000.0,697000000.0,4401000000.0,33000000.0,,1588200000.0,533964000.0,537495000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q2TTM,2011-07-01,2012-06-30,,42000000.0,1.5,1.5,-0.04,538000000.0,,1.49,,,148000000.0,535000000.0,771000000.0,5268000000.0,390000000.0,159000000.0,831000000.0,831000000.0,950000000.0,17000000.0,5142000000.0,1224000000.0,323000000.0,,-136000000.0,,,,1916000000.0,2057000000.0,263000000.0,,412000000.0,1291000000.0,,2298000000.0,,37000000.0,965000000.0,6107000000.0,6314000000.0,3442000000.0,979000000.0,8584000000.0,68000000.0,531000000.0,1588200000.0,533964000.0,537495000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q1TTM,2011-04-01,2012-03-31,,43000000.0,1.32,1.32,-0.08,582000000.0,,1.32,,,115000000.0,552000000.0,795000000.0,5295000000.0,413000000.0,173000000.0,733000000.0,733000000.0,854000000.0,16000000.0,5127000000.0,1205000000.0,324000000.0,,-137000000.0,,,,1884000000.0,2007000000.0,261000000.0,,352000000.0,1383000000.0,,2392000000.0,,39000000.0,1034000000.0,6161000000.0,6310000000.0,3414000000.0,848000000.0,8541000000.0,71000000.0,531000000.0,532600000.0,533100000.0,536407000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:12:49+00:00,23000000.0,2.43,2.43,0.35,291000000.0,,2.41,,,322000000.0,623000000.0,579000000.0,4740000000.0,210000000.0,135000000.0,1361000000.0,1361000000.0,1344000000.0,17000000.0,4853000000.0,1275000000.0,184000000.0,,,,,,1729000000.0,1889000000.0,,,181000000.0,553000000.0,,2488000000.0,,34000000.0,535000000.0,5388000000.0,5831000000.0,3214000000.0,1683000000.0,8067000000.0,69000000.0,518000000.0,553100000.0,534283000.0,539093000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q4,2013-10-01,2013-12-31,,5000000.0,0.14,0.78,0.3,67000000.0,,0.77,,,138000000.0,165000000.0,150000000.0,1176000000.0,54000000.0,40000000.0,427000000.0,427000000.0,450000000.0,13000000.0,1213000000.0,323000000.0,58000000.0,,-36000000.0,,,,321000000.0,459000000.0,,,41000000.0,100000000.0,,631000000.0,,9000000.0,130000000.0,1343000000.0,1361000000.0,813000000.0,565000000.0,2026000000.0,17000000.0,131000000.0,533700000.0,534283000.0,539093000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q3YTD,2013-01-01,2013-09-30,,18000000.0,2.29,1.65,0.05,224000000.0,,1.64,,,184000000.0,458000000.0,429000000.0,3564000000.0,156000000.0,95000000.0,934000000.0,934000000.0,894000000.0,4000000.0,3640000000.0,952000000.0,126000000.0,,36000000.0,,,,1408000000.0,1430000000.0,,,140000000.0,453000000.0,,1857000000.0,,25000000.0,405000000.0,4045000000.0,4470000000.0,2401000000.0,1118000000.0,6041000000.0,52000000.0,387000000.0,572700000.0,533829000.0,538850000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q3TTM,2012-10-01,2013-09-30,,42000000.0,2.95,2.31,0.1,310000000.0,,2.29,,,246000000.0,504000000.0,566000000.0,4806000000.0,211000000.0,145000000.0,1295000000.0,1295000000.0,1271000000.0,9000000.0,4886000000.0,1274000000.0,192000000.0,,15000000.0,,,,1752000000.0,1821000000.0,89000000.0,,194000000.0,781000000.0,,2484000000.0,,34000000.0,555000000.0,5441000000.0,5980000000.0,3416000000.0,1541000000.0,8302000000.0,69000000.0,899000000.0,572700000.0,533829000.0,538850000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 16:03:48+00:00,6000000.0,0.33,0.33,-0.1,70000000.0,,0.33,,,-133000000.0,167000000.0,143000000.0,1178000000.0,52000000.0,34000000.0,196000000.0,196000000.0,189000000.0,7000000.0,1208000000.0,321000000.0,33000000.0,,,,,,713000000.0,347000000.0,,,45000000.0,95000000.0,,611000000.0,,9000000.0,131000000.0,1339000000.0,1730000000.0,680000000.0,63000000.0,1888000000.0,18000000.0,133000000.0,572700000.0,533829000.0,538850000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q2YTD,2013-01-01,2013-06-30,,24000000.0,1.96,1.32,0.15,154000000.0,,1.31,,,317000000.0,582000000.0,286000000.0,2386000000.0,104000000.0,122000000.0,738000000.0,738000000.0,705000000.0,-3000000.0,2432000000.0,1262000000.0,186000000.0,,36000000.0,,,0.0,1390000000.0,2166000000.0,,,190000000.0,716000000.0,,2492000000.0,,16000000.0,274000000.0,2706000000.0,5480000000.0,3442000000.0,1055000000.0,8306000000.0,34000000.0,508000000.0,536800000.0,535172000.0,539763000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q2TTM,2012-07-01,2013-06-30,,-10000000.0,0.99,0.35,0.05,-91000000.0,,0.35,,,314000000.0,24000000.0,-88000000.0,-233000000.0,-74000000.0,2000000.0,402000000.0,402000000.0,190000000.0,-15000000.0,-153000000.0,8000000.0,-66000000.0,,227000000.0,,,,-487000000.0,-307000000.0,-130000000.0,,-17000000.0,-259000000.0,,-60000000.0,,-2000000.0,-167000000.0,-320000000.0,-694000000.0,-95000000.0,716000000.0,-248000000.0,1000000.0,254000000.0,536800000.0,535172000.0,539763000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q1TTM,2012-04-01,2013-03-31,,-5000000.0,0.82,0.18,,-48000000.0,,0.17,,,904000000.0,-1000000.0,-51000000.0,-125000000.0,-37000000.0,3000000.0,98000000.0,98000000.0,95000000.0,-16000000.0,-90000000.0,3000000.0,-31000000.0,,19000000.0,812000000.0,,,-150000000.0,-105000000.0,,,2000000.0,-105000000.0,,-41000000.0,,,-85000000.0,-175000000.0,-188000000.0,-13000000.0,190000000.0,-103000000.0,1000000.0,124000000.0,796900000.0,536000000.0,540000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 08:55:41+00:00,25000000.0,3.26,3.26,0.7,235000000.0,,3.23,,,493000000.0,701000000.0,613000000.0,4695000000.0,270000000.0,134000000.0,1785000000.0,1785000000.0,1774000000.0,11000000.0,4840000000.0,1250000000.0,272000000.0,,,,,,1416000000.0,1927000000.0,,,142000000.0,342000000.0,,2576000000.0,,39000000.0,544000000.0,5384000000.0,5543000000.0,3323000000.0,2278000000.0,8163000000.0,76000000.0,423000000.0,544200000.0,527500000.0,533391000.0
