company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q4,2010-10-01,2010-12-31,,66000000.0,468000000.0,1537000000.0,203000000.0,,-590000000.0,,,,-1443000000.0,2295000000.0,371000000.0,-1443000000.0,2295000000.0,371000000.0,1223000000.0,2700000000.0,192000000.0,192000000.0,-510000000.0,-2306000000.0,,-57000000.0,1010000000.0,-3051000000.0,-96000000.0,-1780000000.0,,,5442000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 16:24:58+00:00,,,,600000000.0,,1624000000.0,0.0,500000000.0,,-3675000000.0,-3014000000.0,3847000000.0,-3675000000.0,-3014000000.0,3847000000.0,-2842000000.0,-1518000000.0,14000000.0,14000000.0,-668000000.0,1011000000.0,,-202000000.0,2277000000.0,-22445000000.0,-156000000.0,-3466000000.0,0.0,0.0,19587000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q3TTM,2009-10-01,2010-09-30,,77000000.0,-61000000.0,2367000000.0,843882000.0,,3224999000.0,265000.0,500440000.0,,-1472775000.0,-4703228000.0,5173668000.0,-1472775000.0,-4703228000.0,5173668000.0,-1002335000.0,1016915000.0,-231917000.0,-231917000.0,-2486878000.0,1459726000.0,,-269685000.0,3746582000.0,-36078154000.0,-207326000.0,-4180560000.0,,124000.0,31582252000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q3,2010-07-01,2010-09-30,,,,,196000000.0,,815000000.0,,,,2572000000.0,-4691000000.0,1481000000.0,2572000000.0,-4691000000.0,1481000000.0,-638000000.0,1676000000.0,158000000.0,158000000.0,-345000000.0,2146000000.0,,-67000000.0,657000000.0,-9764000000.0,-67000000.0,-1183000000.0,,,5140000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 14:02:57+00:00,,,,404000000.0,,809000000.0,0.0,500000000.0,,-6247000000.0,1677000000.0,2366000000.0,-6247000000.0,1677000000.0,2366000000.0,-2204000000.0,-3194000000.0,-144000000.0,-144000000.0,-323000000.0,-1135000000.0,,-135000000.0,1620000000.0,-12681000000.0,-89000000.0,-2283000000.0,,0.0,14447000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q2,2010-04-01,2010-06-30,,,,,404000000.0,,809000000.0,,500000000.0,,-6247000000.0,1677000000.0,2366000000.0,-6247000000.0,1677000000.0,2366000000.0,-2204000000.0,-3194000000.0,-144000000.0,-144000000.0,-323000000.0,-1135000000.0,,-135000000.0,1620000000.0,-12681000000.0,-89000000.0,-2283000000.0,,,14447000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 08:40:01+00:00,,,,198000000.0,,453000000.0,0.0,0.0,,-5154000000.0,3137000000.0,1330000000.0,-5154000000.0,3137000000.0,1330000000.0,-687000000.0,-3113000000.0,-159000000.0,-159000000.0,-66000000.0,-1048000000.0,,-67000000.0,904000000.0,-1570000000.0,-48000000.0,-926000000.0,,0.0,4755000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2010.0,Q1TTM,2009-04-01,2010-03-31,,77000000.0,-61000000.0,2367000000.0,929015000.0,,4002305000.0,1830000000.0,440000.0,,-9086218000.0,2228285000.0,6107336000.0,-9086218000.0,2228285000.0,6107336000.0,-750597000.0,-222912000.0,-898992000.0,-898992000.0,-2593075000.0,-3298865000.0,-2072094000.0,-297567000.0,4591083000.0,-25872380000.0,-212874000.0,-6869314000.0,,-228000000.0,30385633000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 17:26:29+00:00,44000000.0,69000000.0,1138000000.0,760000000.0,,1648000000.0,1017000000.0,1749000000.0,103000000.0,4834000000.0,-10242000000.0,4539000000.0,4834000000.0,-10242000000.0,4539000000.0,-869000000.0,4878000000.0,660000000.0,660000000.0,-739000000.0,6650000000.0,,-131000000.0,2166000000.0,-29471000000.0,-131000000.0,-4571000000.0,-11000000.0,-4850000000.0,19360000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q4,2011-10-01,2011-12-31,,44000000.0,69000000.0,1138000000.0,197000000.0,,58000000.0,,710000000.0,103000000.0,4373000000.0,-6164000000.0,803000000.0,4373000000.0,-6164000000.0,800000000.0,-991000000.0,1671000000.0,80000000.0,80000000.0,-146000000.0,5234000000.0,,-29000000.0,570000000.0,-8769000000.0,-53000000.0,-3316000000.0,,,2658000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 17:11:06+00:00,0.0,0.0,0.0,563000000.0,,1590000000.0,1017000000.0,1039000000.0,0.0,461000000.0,-4078000000.0,3736000000.0,461000000.0,-4078000000.0,3739000000.0,122000000.0,3207000000.0,580000000.0,580000000.0,-593000000.0,1416000000.0,,-102000000.0,1596000000.0,-20702000000.0,-78000000.0,-1255000000.0,-11000000.0,-4850000000.0,16702000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q3TTM,2010-10-01,2011-09-30,,66000000.0,468000000.0,1537000000.0,766000000.0,,1000000000.0,1017000000.0,1039000000.0,,-982000000.0,-1783000000.0,4107000000.0,-982000000.0,-1783000000.0,4110000000.0,1345000000.0,5907000000.0,772000000.0,772000000.0,-1103000000.0,-890000000.0,,-159000000.0,2606000000.0,-23753000000.0,-174000000.0,-3035000000.0,-11000000.0,-4850000000.0,22144000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q3,2011-07-01,2011-09-30,,-24000000.0,,,191000000.0,,-21000000.0,,,,2461000000.0,-4389000000.0,638000000.0,2461000000.0,-4389000000.0,641000000.0,-1287000000.0,1330000000.0,214000000.0,214000000.0,-218000000.0,1254000000.0,,-27000000.0,496000000.0,-6972000000.0,-69000000.0,-85000000.0,-11000000.0,,2652000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 17:11:45+00:00,24000000.0,0.0,0.0,372000000.0,,1611000000.0,1017000000.0,1039000000.0,0.0,-2000000000.0,311000000.0,3098000000.0,-2000000000.0,311000000.0,3098000000.0,1409000000.0,1877000000.0,366000000.0,366000000.0,-375000000.0,162000000.0,,-75000000.0,1100000000.0,-13730000000.0,-9000000.0,-1170000000.0,0.0,-4850000000.0,14050000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q2TTM,2010-07-01,2011-06-30,,90000000.0,468000000.0,1537000000.0,771000000.0,,1836000000.0,,,,4247000000.0,-2085000000.0,4950000000.0,-871000000.0,-2085000000.0,4950000000.0,1994000000.0,,716000000.0,716000000.0,-1230000000.0,-5118000000.0,,,2767000000.0,-26545000000.0,-172000000.0,,,,24632000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q2,2011-04-01,2011-06-30,,12000000.0,,,186000000.0,,492000000.0,1000000.0,,,-248000000.0,-375000000.0,1193000000.0,-248000000.0,-375000000.0,1193000000.0,570000000.0,936000000.0,179000000.0,179000000.0,-206000000.0,-139000000.0,,-8000000.0,530000000.0,-3326000000.0,-8000000.0,-1038000000.0,,,2959000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 17:18:13+00:00,12000000.0,0.0,0.0,186000000.0,,1119000000.0,1016000000.0,1039000000.0,0.0,-1752000000.0,686000000.0,1905000000.0,-1752000000.0,686000000.0,1905000000.0,839000000.0,941000000.0,187000000.0,187000000.0,-169000000.0,301000000.0,,-67000000.0,570000000.0,-10404000000.0,-1000000.0,-132000000.0,0.0,-4850000000.0,11091000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q1TTM,2010-04-01,2011-03-31,,78000000.0,468000000.0,1537000000.0,989000000.0,,2153000000.0,1016000000.0,-3707000000.0,,-6870000000.0,-33000000.0,6123000000.0,-6870000000.0,-33000000.0,6123000000.0,-780000000.0,2123000000.0,393000000.0,393000000.0,-1347000000.0,-994000000.0,,-326000000.0,3857000000.0,-14970000000.0,-1000000.0,-132000000.0,,-4850000000.0,15190000000.0,-252000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,FY,2012-01-01,2012-12-31,2014-02-24 17:26:29+00:00,35000000.0,608000000.0,774000000.0,757000000.0,,142000000.0,0.0,4000000000.0,438000000.0,-3005000000.0,4743000000.0,2010000000.0,-3005000000.0,4743000000.0,2010000000.0,3748000000.0,4394000000.0,1984000000.0,1984000000.0,-3156000000.0,-5946000000.0,,-119000000.0,2248000000.0,-12226000000.0,-206000000.0,-5772000000.0,0.0,0.0,17175000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q4,2012-10-01,2012-12-31,,9000000.0,608000000.0,774000000.0,190000000.0,,287000000.0,,,438000000.0,762000000.0,786000000.0,1102000000.0,762000000.0,786000000.0,1102000000.0,2650000000.0,5090000000.0,360000000.0,360000000.0,-100000000.0,-3323000000.0,,-30000000.0,356000000.0,-4726000000.0,-38000000.0,-1413000000.0,,,5550000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 17:11:13+00:00,26000000.0,,,567000000.0,,-145000000.0,,4000000000.0,,-3767000000.0,3957000000.0,908000000.0,-3767000000.0,3957000000.0,908000000.0,1098000000.0,-696000000.0,1624000000.0,1624000000.0,-3056000000.0,-2623000000.0,,-89000000.0,1892000000.0,-7500000000.0,-168000000.0,-4359000000.0,0.0,,11625000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q3TTM,2011-10-01,2012-09-30,,70000000.0,69000000.0,1138000000.0,764000000.0,,-87000000.0,,4710000000.0,103000000.0,606000000.0,-2207000000.0,1711000000.0,606000000.0,-2207000000.0,1708000000.0,107000000.0,975000000.0,1704000000.0,1704000000.0,-3202000000.0,2611000000.0,,-118000000.0,2462000000.0,-16269000000.0,-221000000.0,-7675000000.0,,,14283000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q3,2012-07-01,2012-09-30,,9000000.0,,,185000000.0,,294000000.0,,,,-4273000000.0,3085000000.0,56000000.0,-4273000000.0,3085000000.0,56000000.0,-1132000000.0,-1177000000.0,1087000000.0,1087000000.0,-2375000000.0,-699000000.0,,-29000000.0,856000000.0,-1728000000.0,-56000000.0,-2368000000.0,,,4869000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 16:49:30+00:00,17000000.0,,,382000000.0,,-439000000.0,,4000000000.0,,506000000.0,872000000.0,852000000.0,506000000.0,872000000.0,852000000.0,2230000000.0,481000000.0,537000000.0,537000000.0,-681000000.0,-1924000000.0,,-60000000.0,1036000000.0,-5772000000.0,-112000000.0,-1991000000.0,0.0,,6756000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q2TTM,2011-07-01,2012-06-30,,37000000.0,69000000.0,1138000000.0,770000000.0,,-402000000.0,,4710000000.0,103000000.0,7340000000.0,-9681000000.0,2293000000.0,7340000000.0,-9681000000.0,2293000000.0,-48000000.0,3482000000.0,831000000.0,831000000.0,-1045000000.0,4564000000.0,,-116000000.0,2102000000.0,-21513000000.0,-234000000.0,-5392000000.0,-11000000.0,,12066000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q2,2012-04-01,2012-06-30,,17000000.0,,,382000000.0,,-439000000.0,,4000000000.0,,506000000.0,872000000.0,852000000.0,506000000.0,872000000.0,852000000.0,2230000000.0,481000000.0,537000000.0,537000000.0,-681000000.0,-1924000000.0,,-60000000.0,1036000000.0,-5772000000.0,-112000000.0,-1991000000.0,,,6756000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:17:23+00:00,8000000.0,,,192000000.0,,-542000000.0,,1000000000.0,,1157000000.0,213000000.0,102000000.0,1157000000.0,213000000.0,102000000.0,1472000000.0,2110000000.0,260000000.0,260000000.0,-353000000.0,-1889000000.0,,-30000000.0,537000000.0,-2288000000.0,-48000000.0,-34000000.0,,,2549000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q1TTM,2011-04-01,2012-03-31,,40000000.0,69000000.0,1138000000.0,766000000.0,,-13000000.0,1000000.0,1710000000.0,103000000.0,7743000000.0,-10715000000.0,2736000000.0,7743000000.0,-10715000000.0,2736000000.0,-236000000.0,6047000000.0,733000000.0,733000000.0,-923000000.0,4460000000.0,,-94000000.0,2133000000.0,-21355000000.0,-178000000.0,-4473000000.0,-11000000.0,,10818000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,FY,2013-01-01,2013-12-31,2016-02-23 16:12:49+00:00,53000000.0,267000000.0,533000000.0,708000000.0,0.0,1499000000.0,17000000.0,1564000000.0,0.0,1739000000.0,-8943000000.0,4210000000.0,1739000000.0,-8943000000.0,4210000000.0,-2994000000.0,-2557000000.0,1361000000.0,1361000000.0,-130000000.0,3245000000.0,0.0,-225000000.0,719000000.0,-17627000000.0,-200000000.0,-155000000.0,-150000000.0,,8884000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q4,2013-10-01,2013-12-31,,13000000.0,267000000.0,533000000.0,166000000.0,,554000000.0,17000000.0,817000000.0,,3253000000.0,-3901000000.0,1625000000.0,3253000000.0,-3901000000.0,1625000000.0,977000000.0,876000000.0,427000000.0,427000000.0,343000000.0,1734000000.0,,-63000000.0,122000000.0,-6355000000.0,-96000000.0,-78000000.0,-50000000.0,,2550000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q3TTM,2012-10-01,2013-09-30,,49000000.0,608000000.0,774000000.0,732000000.0,,1232000000.0,,747000000.0,438000000.0,-752000000.0,-4256000000.0,3687000000.0,-752000000.0,-4256000000.0,3687000000.0,-1321000000.0,1657000000.0,1294000000.0,1294000000.0,-573000000.0,-1812000000.0,,-192000000.0,953000000.0,-15998000000.0,-142000000.0,-1490000000.0,-100000000.0,,11884000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q3,2013-07-01,2013-09-30,,24000000.0,,,177000000.0,,1203000000.0,,138000000.0,,191000000.0,-1925000000.0,1861000000.0,191000000.0,-1925000000.0,1861000000.0,127000000.0,1264000000.0,196000000.0,196000000.0,82000000.0,-1120000000.0,,-63000000.0,179000000.0,-3589000000.0,-61000000.0,22000000.0,-50000000.0,,1725000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:03:48+00:00,40000000.0,,,542000000.0,0.0,945000000.0,,747000000.0,,-1514000000.0,-5042000000.0,2585000000.0,-1514000000.0,-5042000000.0,2585000000.0,-3971000000.0,-3433000000.0,934000000.0,934000000.0,-473000000.0,1511000000.0,0.0,-162000000.0,597000000.0,-11272000000.0,-104000000.0,-77000000.0,-100000000.0,,6334000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 16:26:54+00:00,16000000.0,,,365000000.0,0.0,-258000000.0,,609000000.0,,-1705000000.0,-3117000000.0,724000000.0,-1705000000.0,-3117000000.0,724000000.0,-4098000000.0,-4697000000.0,738000000.0,738000000.0,-555000000.0,2631000000.0,0.0,-99000000.0,418000000.0,-7683000000.0,-43000000.0,-99000000.0,-50000000.0,,4609000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1000000.0,,,-17000000.0,,181000000.0,,-3391000000.0,,-2211000000.0,-3989000000.0,-128000000.0,-2211000000.0,-3989000000.0,-128000000.0,-6328000000.0,-5178000000.0,201000000.0,201000000.0,126000000.0,4555000000.0,,-39000000.0,-618000000.0,-1911000000.0,69000000.0,1892000000.0,-50000000.0,,-2147000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q2,2013-04-01,2013-06-30,,8000000.0,,,181000000.0,,-397000000.0,,597000000.0,,-376000000.0,-1530000000.0,103000000.0,-376000000.0,-1530000000.0,103000000.0,-1803000000.0,-2296000000.0,380000000.0,380000000.0,-245000000.0,1491000000.0,,-63000000.0,176000000.0,-3838000000.0,-15000000.0,-55000000.0,-50000000.0,,2323000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 16:41:25+00:00,8000000.0,,,184000000.0,,139000000.0,,12000000.0,,-1329000000.0,-1587000000.0,621000000.0,-1329000000.0,-1587000000.0,621000000.0,-2295000000.0,-2401000000.0,358000000.0,358000000.0,-310000000.0,1140000000.0,,-36000000.0,242000000.0,-3845000000.0,-28000000.0,-44000000.0,0.0,,2286000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q1TTM,2012-04-01,2013-03-31,,,,,,,,,,,-1329000000.0,-1587000000.0,621000000.0,-1329000000.0,-1587000000.0,621000000.0,-2295000000.0,,0.0,,,,,,,,,,,,,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 08:55:41+00:00,67000000.0,599000000.0,534000000.0,693000000.0,193000000.0,-3557000000.0,,2574000000.0,496000000.0,13399000000.0,-9273000000.0,-1160000000.0,13399000000.0,-9273000000.0,-1160000000.0,2966000000.0,10808000000.0,1785000000.0,1785000000.0,-512000000.0,441000000.0,-130000000.0,-409000000.0,364000000.0,-20893000000.0,-147000000.0,-53000000.0,-458000000.0,,11704000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q4,2014-10-01,2014-12-31,,17000000.0,599000000.0,534000000.0,189000000.0,,-2364000000.0,-12000000.0,,496000000.0,3141000000.0,-1514000000.0,-1723000000.0,3141000000.0,-1514000000.0,-1723000000.0,-96000000.0,4060000000.0,394000000.0,394000000.0,-37000000.0,-1192000000.0,-130000000.0,-115000000.0,78000000.0,-6089000000.0,-51000000.0,14000000.0,-110000000.0,,4756000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q3TTM,2013-10-01,2014-09-30,,63000000.0,267000000.0,533000000.0,670000000.0,193000000.0,-639000000.0,29000000.0,3391000000.0,,13511000000.0,-11660000000.0,2188000000.0,13511000000.0,-11660000000.0,2188000000.0,4039000000.0,7624000000.0,1818000000.0,1818000000.0,-132000000.0,3367000000.0,,-357000000.0,408000000.0,-21159000000.0,-192000000.0,-145000000.0,-398000000.0,,9498000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q3,2014-07-01,2014-09-30,,17000000.0,,,176000000.0,,-1323000000.0,12000000.0,-130000000.0,,3994000000.0,-1943000000.0,-585000000.0,3994000000.0,-1943000000.0,-585000000.0,1466000000.0,3222000000.0,576000000.0,576000000.0,-127000000.0,1248000000.0,76000000.0,-115000000.0,96000000.0,-6235000000.0,-36000000.0,-28000000.0,-215000000.0,,4252000000.0,
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 16:09:09+00:00,50000000.0,,,504000000.0,193000000.0,-1193000000.0,12000000.0,2574000000.0,,10258000000.0,-7759000000.0,563000000.0,10258000000.0,-7759000000.0,563000000.0,3062000000.0,6748000000.0,1391000000.0,1391000000.0,-475000000.0,1633000000.0,,-294000000.0,286000000.0,-14804000000.0,-96000000.0,-67000000.0,-348000000.0,,6948000000.0,
