company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,bankersacceptances,cashandequivalents,commonequity,customerandotherreceivables,fedfundspurchased,fedfundssold,goodwill,intangibleassets,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,loansheldforsale,longtermdebt,netloansandleases,netpremisesandequipment,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherlongtermliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q2,,2011-06-30,2011-08-09 14:02:57+00:00,2744000000.0,1668000000.0,,5633000000.0,9880000000.0,,939000000.0,1134000000.0,6343000000.0,1539000000.0,94330000000.0,20000000.0,114913000000.0,2052000000.0,13693000000.0,112169000000.0,1536000000.0,,30591000000.0,7945000000.0,7916000000.0,8745000000.0,5044000000.0,172173000000.0,19488000000.0,19660000000.0,19660000000.0,152513000000.0,172173000000.0,172000000.0,33802000000.0,-805000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2011.0,Q1,,2011-03-31,2011-05-06 08:40:01+00:00,2854000000.0,1425000000.0,,5216000000.0,9874000000.0,,1150000000.0,981000000.0,6324000000.0,1659000000.0,95464000000.0,20000000.0,114932000000.0,2165000000.0,14663000000.0,112078000000.0,1575000000.0,,28521000000.0,7918000000.0,6802000000.0,8575000000.0,4971000000.0,170794000000.0,19051000000.0,19223000000.0,19223000000.0,151571000000.0,170794000000.0,172000000.0,32858000000.0,-823000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,FY,,2012-12-31,2014-02-24 17:26:29+00:00,2174000000.0,309000000.0,,7134000000.0,9724000000.0,,617000000.0,1101000000.0,6369000000.0,956000000.0,92835000000.0,22000000.0,121470000000.0,3399000000.0,9357000000.0,119296000000.0,1564000000.0,,39481000000.0,5421000000.0,5290000000.0,10817000000.0,4877000000.0,173442000000.0,20260000000.0,20985000000.0,20985000000.0,152457000000.0,173442000000.0,725000000.0,28180000000.0,-590000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q3,,2012-09-30,2012-11-07 17:11:06+00:00,2239000000.0,504000000.0,,4655000000.0,9745000000.0,,680000000.0,930000000.0,6369000000.0,896000000.0,89634000000.0,22000000.0,121817000000.0,5205000000.0,10765000000.0,119578000000.0,1578000000.0,,37592000000.0,6100000000.0,5970000000.0,10491000000.0,8141000000.0,173181000000.0,20124000000.0,20399000000.0,20399000000.0,152782000000.0,173181000000.0,275000000.0,27848000000.0,-616000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q2,,2012-06-30,2012-08-01 17:11:45+00:00,2300000000.0,1743000000.0,,5781000000.0,9768000000.0,,847000000.0,937000000.0,6376000000.0,939000000.0,91009000000.0,21000000.0,124560000000.0,3123000000.0,13076000000.0,122260000000.0,1578000000.0,,37394000000.0,6506000000.0,6682000000.0,9443000000.0,8681000000.0,178257000000.0,20293000000.0,20568000000.0,20568000000.0,157689000000.0,178257000000.0,275000000.0,30736000000.0,-661000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2012.0,Q1,,2012-03-31,2012-05-04 17:18:13+00:00,2348000000.0,1674000000.0,,5019000000.0,9793000000.0,,908000000.0,941000000.0,6344000000.0,1155000000.0,93261000000.0,21000000.0,122691000000.0,2749000000.0,11894000000.0,120343000000.0,1561000000.0,,36771000000.0,6454000000.0,6492000000.0,9198000000.0,8659000000.0,178226000000.0,19966000000.0,20241000000.0,20241000000.0,157985000000.0,178226000000.0,275000000.0,33639000000.0,-699000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,FY,,2013-12-31,2015-02-24 16:32:27+00:00,2044000000.0,-289000000.0,,4258000000.0,9665000000.0,,1192000000.0,983000000.0,6369000000.0,1334000000.0,90959000000.0,22000000.0,127877000000.0,1699000000.0,10700000000.0,125833000000.0,1565000000.0,,38800000000.0,5690000000.0,4715000000.0,11936000000.0,7547000000.0,175335000000.0,20697000000.0,21422000000.0,21422000000.0,153913000000.0,175335000000.0,725000000.0,27582000000.0,-615000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q3,,2013-09-30,2013-11-08 17:11:13+00:00,2071000000.0,-316000000.0,,3041000000.0,9667000000.0,,934000000.0,1222000000.0,6369000000.0,1287000000.0,89877000000.0,23000000.0,124340000000.0,2462000000.0,9985000000.0,122269000000.0,1515000000.0,,39006000000.0,5232000000.0,4852000000.0,11573000000.0,6053000000.0,171777000000.0,20345000000.0,21070000000.0,21070000000.0,150707000000.0,171777000000.0,725000000.0,28357000000.0,-579000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q2,,2013-06-30,2013-08-08 16:49:30+00:00,2125000000.0,-283000000.0,,3027000000.0,9676000000.0,,420000000.0,1111000000.0,6369000000.0,1244000000.0,89620000000.0,21000000.0,122031000000.0,3647000000.0,9818000000.0,119906000000.0,1506000000.0,,37999000000.0,5502000000.0,4988000000.0,11447000000.0,7694000000.0,171546000000.0,20282000000.0,21007000000.0,21007000000.0,150539000000.0,171546000000.0,725000000.0,29213000000.0,-558000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2013.0,Q1,,2013-03-31,2013-05-07 17:17:23+00:00,2152000000.0,185000000.0,,4787000000.0,9682000000.0,,605000000.0,1154000000.0,6369000000.0,1076000000.0,91322000000.0,21000000.0,120804000000.0,3193000000.0,9331000000.0,118652000000.0,1541000000.0,,38593000000.0,5569000000.0,5367000000.0,11133000000.0,6023000000.0,172435000000.0,20469000000.0,21194000000.0,21194000000.0,151241000000.0,172435000000.0,725000000.0,30073000000.0,-531000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,FY,,2014-12-31,2016-02-23 16:12:49+00:00,1937000000.0,-122000000.0,,7047000000.0,9639000000.0,,1276000000.0,1160000000.0,6337000000.0,1219000000.0,99471000000.0,22000000.0,133112000000.0,,13022000000.0,131175000000.0,1508000000.0,,41096000000.0,5656000000.0,4548000000.0,13295000000.0,7910000000.0,190328000000.0,21780000000.0,23005000000.0,23005000000.0,167323000000.0,190328000000.0,1225000000.0,36204000000.0,-1032000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q3,,2014-09-30,2014-11-07 16:03:48+00:00,1968000000.0,-177000000.0,,7178000000.0,9640000000.0,,1000000000.0,1125000000.0,6337000000.0,1320000000.0,93965000000.0,22000000.0,132151000000.0,1739000000.0,12942000000.0,130183000000.0,1504000000.0,,42542000000.0,5466000000.0,4728000000.0,13020000000.0,9372000000.0,186818000000.0,21544000000.0,22269000000.0,22269000000.0,164549000000.0,186818000000.0,725000000.0,31944000000.0,-939000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q2,,2014-06-30,2014-08-06 16:26:54+00:00,2003000000.0,-59000000.0,,5681000000.0,9635000000.0,,1053000000.0,1156000000.0,6337000000.0,1277000000.0,92394000000.0,22000000.0,129744000000.0,4046000000.0,13155000000.0,127741000000.0,1518000000.0,,40891000000.0,5625000000.0,4873000000.0,12560000000.0,8062000000.0,182559000000.0,21406000000.0,22131000000.0,22131000000.0,160428000000.0,182559000000.0,725000000.0,29156000000.0,-730000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2014.0,Q1,,2014-03-31,2014-05-07 16:41:25+00:00,2040000000.0,-200000000.0,,6978000000.0,9657000000.0,,1269000000.0,907000000.0,6377000000.0,1282000000.0,93164000000.0,22000000.0,129196000000.0,1488000000.0,11565000000.0,127156000000.0,1550000000.0,,39792000000.0,5632000000.0,4525000000.0,12278000000.0,7410000000.0,179542000000.0,21092000000.0,21817000000.0,21817000000.0,157725000000.0,179542000000.0,725000000.0,28150000000.0,-643000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,FY,,2015-12-31,2017-02-24 08:55:41+00:00,1752000000.0,-460000000.0,,4299000000.0,9644000000.0,,1949000000.0,1277000000.0,6337000000.0,1325000000.0,107558000000.0,23000000.0,136442000000.0,,8462000000.0,134690000000.0,1502000000.0,,42272000000.0,5582000000.0,4461000000.0,14686000000.0,2678000000.0,190817000000.0,22212000000.0,23437000000.0,23437000000.0,167380000000.0,190817000000.0,1225000000.0,35782000000.0,-1658000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q3,,2015-09-30,2015-11-06 16:09:09+00:00,1786000000.0,-88000000.0,,3788000000.0,9637000000.0,,1329000000.0,1105000000.0,6337000000.0,1282000000.0,104884000000.0,23000000.0,133560000000.0,,8444000000.0,131774000000.0,1430000000.0,,41487000000.0,5458000000.0,4615000000.0,14341000000.0,2613000000.0,187036000000.0,22439000000.0,23664000000.0,23664000000.0,163372000000.0,187036000000.0,1225000000.0,35839000000.0,-1451000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q2,,2015-06-30,2015-08-05 16:09:39+00:00,1834000000.0,-294000000.0,,5915000000.0,9630000000.0,,1011000000.0,1350000000.0,6337000000.0,1416000000.0,102164000000.0,23000000.0,132538000000.0,2457000000.0,10109000000.0,130704000000.0,1448000000.0,,42773000000.0,5657000000.0,4472000000.0,13944000000.0,5106000000.0,188858000000.0,21998000000.0,23223000000.0,23223000000.0,165635000000.0,188858000000.0,1225000000.0,33551000000.0,-1282000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2015.0,Q1,,2015-03-31,2015-05-07 16:04:55+00:00,1893000000.0,-65000000.0,,6483000000.0,9624000000.0,,1299000000.0,1233000000.0,6337000000.0,1193000000.0,102047000000.0,22000000.0,132380000000.0,3404000000.0,13012000000.0,130487000000.0,1494000000.0,,42376000000.0,5872000000.0,4604000000.0,13600000000.0,3283000000.0,189881000000.0,22035000000.0,23260000000.0,23260000000.0,166621000000.0,189881000000.0,1225000000.0,33356000000.0,-1124000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,FY,,2016-12-31,2019-02-22 16:06:44+00:00,1709000000.0,-821000000.0,,,,,,,6337000000.0,1657000000.0,,,,,,-1709000000.0,,25662000000.0,,,,,,6285000000.0,-3269000000.0,-2044000000.0,23618000000.0,,23618000000.0,1225000000.0,,-2448000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q3,,2016-09-30,2016-11-04 16:04:14+00:00,1743000000.0,115000000.0,,8019000000.0,9559000000.0,,2226000000.0,1697000000.0,6337000000.0,1131000000.0,115007000000.0,24000000.0,141532000000.0,,11866000000.0,139789000000.0,1510000000.0,,43835000000.0,6096000000.0,5035000000.0,15681000000.0,2673000000.0,205091000000.0,23224000000.0,24449000000.0,24449000000.0,180642000000.0,205091000000.0,1225000000.0,40488000000.0,-2131000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q2,,2016-06-30,2016-08-04 16:06:37+00:00,1774000000.0,233000000.0,,4134000000.0,9553000000.0,,1352000000.0,1107000000.0,6337000000.0,1075000000.0,110285000000.0,24000000.0,141656000000.0,,12264000000.0,139882000000.0,1474000000.0,,42466000000.0,6205000000.0,4556000000.0,15353000000.0,3505000000.0,198892000000.0,23239000000.0,24464000000.0,24464000000.0,174428000000.0,198892000000.0,1225000000.0,38654000000.0,-1900000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2016.0,Q1,,2016-03-31,2016-05-04 16:06:54+00:00,1770000000.0,21000000.0,,3074000000.0,9567000000.0,,1497000000.0,1229000000.0,6337000000.0,1198000000.0,109905000000.0,24000000.0,139746000000.0,,8514000000.0,137976000000.0,1481000000.0,,42256000000.0,5690000000.0,4486000000.0,14999000000.0,3447000000.0,194158000000.0,22828000000.0,24053000000.0,24053000000.0,170105000000.0,194158000000.0,1225000000.0,37149000000.0,-1759000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q3,,2017-09-30,2017-11-03 16:03:37+00:00,1772000000.0,-735000000.0,,7071000000.0,9535000000.0,,3118000000.0,1182000000.0,6338000000.0,1706000000.0,118753000000.0,25000000.0,144264000000.0,,11280000000.0,142492000000.0,1616000000.0,,43984000000.0,7225000000.0,4264000000.0,17021000000.0,2331000000.0,208252000000.0,22547000000.0,24522000000.0,24522000000.0,183730000000.0,208252000000.0,1975000000.0,40597000000.0,-3274000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q2,,2017-06-30,2017-08-04 16:03:07+00:00,1731000000.0,-777000000.0,,6968000000.0,9523000000.0,,3007000000.0,1249000000.0,6338000000.0,1689000000.0,115867000000.0,24000000.0,144268000000.0,,10511000000.0,142537000000.0,1594000000.0,,44006000000.0,7009000000.0,5212000000.0,16701000000.0,4143000000.0,207223000000.0,22502000000.0,24477000000.0,24477000000.0,182746000000.0,207223000000.0,1975000000.0,39815000000.0,-2945000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2017.0,Q1,,2017-03-31,2017-05-04 16:06:28+00:00,1714000000.0,-867000000.0,,6957000000.0,9516000000.0,,1037000000.0,1292000000.0,6338000000.0,1729000000.0,119416000000.0,25000000.0,143529000000.0,,10496000000.0,141815000000.0,1543000000.0,,43437000000.0,6700000000.0,4113000000.0,16322000000.0,3659000000.0,205642000000.0,22259000000.0,23484000000.0,23484000000.0,182158000000.0,205642000000.0,1225000000.0,39243000000.0,-2712000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,FY,,2018-12-31,2019-08-02 16:04:52+00:00,1615000000.0,-1420000000.0,,5791000000.0,9575000000.0,,2141000000.0,1679000000.0,6331000000.0,2062000000.0,121819000000.0,25000000.0,151839000000.0,,15072000000.0,150224000000.0,2024000000.0,,40770000000.0,8991000000.0,4830000000.0,19522000000.0,6631000000.0,215543000000.0,22255000000.0,24280000000.0,24280000000.0,191263000000.0,215543000000.0,2025000000.0,38416000000.0,-5422000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q3,,2018-09-30,2018-11-02 16:07:07+00:00,1623000000.0,-1874000000.0,,6206000000.0,9554000000.0,,3354000000.0,1374000000.0,6331000000.0,2140000000.0,118508000000.0,25000000.0,147215000000.0,,14289000000.0,145592000000.0,1555000000.0,,41870000000.0,9432000000.0,4530000000.0,19111000000.0,4586000000.0,211276000000.0,22114000000.0,24139000000.0,24139000000.0,187137000000.0,211276000000.0,2025000000.0,38621000000.0,-4677000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q2,,2018-06-30,2018-08-03 16:04:32+00:00,1650000000.0,-1679000000.0,,5858000000.0,9532000000.0,,1251000000.0,1365000000.0,6331000000.0,2036000000.0,116693000000.0,25000000.0,144935000000.0,,11995000000.0,143285000000.0,1538000000.0,,44755000000.0,8792000000.0,4458000000.0,18616000000.0,4037000000.0,207505000000.0,22291000000.0,24316000000.0,24316000000.0,183189000000.0,207505000000.0,2025000000.0,38275000000.0,-4178000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q1,,2018-03-31,2018-05-04 16:03:19+00:00,1694000000.0,-1522000000.0,,5851000000.0,9512000000.0,,1189000000.0,1428000000.0,6331000000.0,1996000000.0,118885000000.0,25000000.0,142618000000.0,,10692000000.0,140924000000.0,1628000000.0,,43494000000.0,8279000000.0,3973000000.0,18107000000.0,2383000000.0,204885000000.0,22244000000.0,24269000000.0,24269000000.0,180616000000.0,204885000000.0,2025000000.0,38423000000.0,-3853000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q3,,2019-09-30,2019-10-31 16:39:47+00:00,1699000000.0,-149000000.0,,7844000000.0,9542000000.0,,254000000.0,1314000000.0,6331000000.0,1648000000.0,127311000000.0,26000000.0,158455000000.0,,20369000000.0,156756000000.0,1985000000.0,,40360000000.0,10996000000.0,5695000000.0,20664000000.0,6890000000.0,227368000000.0,24464000000.0,26489000000.0,26489000000.0,200879000000.0,227368000000.0,2025000000.0,40468000000.0,-5593000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q2,,2019-06-30,2019-08-02 16:04:52+00:00,1681000000.0,-401000000.0,,3752000000.0,9518000000.0,,314000000.0,1251000000.0,6331000000.0,1796000000.0,121282000000.0,25000000.0,156589000000.0,,20200000000.0,154908000000.0,1963000000.0,,39850000000.0,10936000000.0,5570000000.0,20319000000.0,9210000000.0,222288000000.0,23837000000.0,25862000000.0,25862000000.0,196426000000.0,222288000000.0,2025000000.0,41326000000.0,-5599000000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q1,,2019-03-31,2019-05-06 08:38:15+00:00,1643000000.0,-966000000.0,,4521000000.0,9491000000.0,,1169000000.0,1386000000.0,6331000000.0,1963000000.0,121807000000.0,25000000.0,155233000000.0,,17395000000.0,153590000000.0,1997000000.0,,40345000000.0,10719000000.0,5665000000.0,19882000000.0,9221000000.0,220425000000.0,22798000000.0,24823000000.0,24823000000.0,195602000000.0,220425000000.0,2025000000.0,39893000000.0,-5609000000.0
