company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2009.0,Q3,2009-07-01,2009-09-30,,488000000.0,,24000000.0,-28000000.0,,38000000.0,-22000000.0,-839000000.0,1012000000.0,-122000000.0,203000000.0,-22000000.0,-961000000.0,1215000000.0,256000000.0,382000000.0,382000000.0,,170000000.0,11000000.0,,,-71000000.0,,-862000000.0,,,2000000.0,21000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 12:04:37+00:00,1134000000.0,,5000000.0,-2123000000.0,,1512000000.0,1383000000.0,-2939000000.0,1923000000.0,-254000000.0,154000000.0,1383000000.0,-3193000000.0,2077000000.0,272000000.0,-3692000000.0,-3692000000.0,,6604000000.0,14000000.0,,,-142000000.0,,-2945000000.0,-1000000.0,,4000000.0,2000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2009.0,Q2TTM,2008-07-01,2009-06-30,,2719000000.0,,-92000000.0,-4300000000.0,,1634000000.0,865000000.0,-7618000000.0,5291000000.0,-643000000.0,1008000000.0,865000000.0,-8261000000.0,6299000000.0,-1189000000.0,-8781000000.0,-7976000000.0,-805000000.0,14848000000.0,31000000.0,280000000.0,,-285000000.0,,-7918000000.0,-102000000.0,-413000000.0,9000000.0,11000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2009.0,Q2,2009-04-01,2009-06-30,,504000000.0,,16000000.0,50000000.0,,325000000.0,372000000.0,-1016000000.0,913000000.0,-147000000.0,117000000.0,372000000.0,-1163000000.0,1030000000.0,255000000.0,190000000.0,190000000.0,,169000000.0,8000000.0,,,-72000000.0,,-1019000000.0,111000000.0,,2000000.0,1000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 11:47:28+00:00,630000000.0,,-11000000.0,-2173000000.0,,1187000000.0,1011000000.0,-1923000000.0,1010000000.0,-107000000.0,37000000.0,1011000000.0,-2030000000.0,1047000000.0,17000000.0,-3882000000.0,-3882000000.0,,6435000000.0,6000000.0,,,-70000000.0,,-1926000000.0,-112000000.0,,2000000.0,1000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q4,2010-10-01,2010-12-31,,489000000.0,,12000000.0,-161000000.0,,,-207000000.0,-1654000000.0,1110000000.0,-101000000.0,132000000.0,-207000000.0,-1755000000.0,1242000000.0,-708000000.0,562000000.0,478000000.0,84000000.0,304000000.0,102000000.0,15000000.0,,-70000000.0,-145000000.0,-1683000000.0,,-239000000.0,-20000000.0,179000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,FY,2010-01-01,2010-12-31,2013-02-21 12:19:56+00:00,1930000000.0,,17000000.0,437000000.0,,,-3104000000.0,-2309000000.0,5022000000.0,2197000000.0,456000000.0,-3104000000.0,-112000000.0,5478000000.0,2279000000.0,4550000000.0,2333000000.0,2217000000.0,322000000.0,127000000.0,2000000.0,,-281000000.0,-145000000.0,-6476000000.0,-1782000000.0,-1168000000.0,,4310000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q3TTM,2009-10-01,2010-09-30,,1927000000.0,,19000000.0,875000000.0,,63000000.0,-3057000000.0,-1732000000.0,5209000000.0,2175000000.0,472000000.0,-3057000000.0,443000000.0,5681000000.0,3086000000.0,4819000000.0,2412000000.0,2407000000.0,-5000000.0,50000000.0,-30000000.0,,-282000000.0,,-5865000000.0,-1959000000.0,-929000000.0,21000000.0,4142000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q3,2010-07-01,2010-09-30,,463000000.0,,14000000.0,233000000.0,,,-564000000.0,-1581000000.0,1293000000.0,1869000000.0,51000000.0,-564000000.0,288000000.0,1344000000.0,1082000000.0,2090000000.0,429000000.0,1661000000.0,168000000.0,4000000.0,-13000000.0,,-69000000.0,,-1572000000.0,,-499000000.0,2000000.0,2000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-02 17:26:08+00:00,1441000000.0,,5000000.0,598000000.0,,,-2897000000.0,-655000000.0,3912000000.0,2298000000.0,324000000.0,-2897000000.0,1643000000.0,4236000000.0,2987000000.0,3988000000.0,1855000000.0,2133000000.0,18000000.0,25000000.0,-13000000.0,,-211000000.0,,-4793000000.0,-1782000000.0,-929000000.0,20000000.0,4131000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q2TTM,2009-07-01,2010-06-30,,1952000000.0,,29000000.0,614000000.0,,101000000.0,-2515000000.0,-990000000.0,4928000000.0,184000000.0,624000000.0,-2515000000.0,-806000000.0,5552000000.0,2260000000.0,3111000000.0,2365000000.0,746000000.0,-3000000.0,57000000.0,-17000000.0,,-284000000.0,,-5155000000.0,-1959000000.0,-430000000.0,21000000.0,4161000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q2,2010-04-01,2010-06-30,,489000000.0,,-27000000.0,120000000.0,,,-1080000000.0,908000000.0,1278000000.0,536000000.0,119000000.0,-1080000000.0,1444000000.0,1397000000.0,1734000000.0,706000000.0,352000000.0,354000000.0,317000000.0,10000000.0,,,-70000000.0,,-1974000000.0,-590000000.0,-430000000.0,10000000.0,2872000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-04 17:20:44+00:00,978000000.0,,-9000000.0,365000000.0,,,-2333000000.0,926000000.0,2619000000.0,429000000.0,273000000.0,-2333000000.0,1355000000.0,2892000000.0,1905000000.0,1898000000.0,1426000000.0,472000000.0,-150000000.0,21000000.0,,,-142000000.0,0.0,-3221000000.0,-1782000000.0,-430000000.0,18000000.0,4129000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q1TTM,2009-04-01,2010-03-31,,1967000000.0,,72000000.0,544000000.0,,426000000.0,-1063000000.0,-2914000000.0,4563000000.0,-499000000.0,622000000.0,-1063000000.0,-3413000000.0,5185000000.0,781000000.0,2595000000.0,2203000000.0,392000000.0,-151000000.0,55000000.0,-17000000.0,,-286000000.0,,-4200000000.0,-1258000000.0,,13000000.0,1290000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 16:38:48+00:00,489000000.0,,18000000.0,245000000.0,,,-1253000000.0,18000000.0,1341000000.0,-107000000.0,154000000.0,-1253000000.0,-89000000.0,1495000000.0,171000000.0,1192000000.0,1074000000.0,118000000.0,-467000000.0,11000000.0,0.0,,-72000000.0,,-1247000000.0,-1192000000.0,0.0,8000000.0,1257000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q4,2011-10-01,2011-12-31,,2248000000.0,,6000000.0,556000000.0,,530000000.0,118000000.0,-2181000000.0,2019000000.0,-16000000.0,-9000000.0,118000000.0,-2197000000.0,2010000000.0,-63000000.0,507000000.0,521000000.0,-14000000.0,-1306000000.0,2000000.0,-6000000.0,,-69000000.0,-940000000.0,-2019000000.0,,-345000000.0,668000000.0,116000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 13:43:31+00:00,2248000000.0,,-4000000.0,2024000000.0,,5947000000.0,1691000000.0,-8792000000.0,6246000000.0,3146000000.0,-22000000.0,1691000000.0,-5646000000.0,6224000000.0,2265000000.0,4704000000.0,2134000000.0,2570000000.0,-160000000.0,114000000.0,-29000000.0,,-278000000.0,-6691000000.0,-7534000000.0,-1760000000.0,-2332000000.0,5333000000.0,129000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q3TTM,2010-10-01,2011-09-30,,489000000.0,,2000000.0,1307000000.0,,5417000000.0,1366000000.0,-8265000000.0,5337000000.0,3061000000.0,119000000.0,1366000000.0,-5204000000.0,5456000000.0,1620000000.0,4759000000.0,2091000000.0,2668000000.0,1450000000.0,214000000.0,-8000000.0,,-279000000.0,-5896000000.0,-7198000000.0,-1760000000.0,-2226000000.0,4645000000.0,192000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q3,2011-07-01,2011-09-30,,-1056000000.0,,-42000000.0,275000000.0,,3077000000.0,555000000.0,358000000.0,1397000000.0,-8000000.0,7000000.0,555000000.0,350000000.0,1404000000.0,2267000000.0,1038000000.0,1040000000.0,-2000000.0,1138000000.0,4000000.0,9000000.0,,-69000000.0,-1231000000.0,-1795000000.0,-1760000000.0,-697000000.0,3367000000.0,8000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 14:57:14+00:00,,,-10000000.0,1468000000.0,,5417000000.0,1573000000.0,-6611000000.0,4227000000.0,3162000000.0,-13000000.0,1573000000.0,-3449000000.0,4214000000.0,2328000000.0,4197000000.0,1613000000.0,2584000000.0,1146000000.0,112000000.0,-23000000.0,,-209000000.0,-5751000000.0,-5515000000.0,-1760000000.0,-1987000000.0,4665000000.0,13000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q2TTM,2010-07-01,2011-06-30,,2008000000.0,,58000000.0,1265000000.0,,2340000000.0,247000000.0,-10204000000.0,5233000000.0,4938000000.0,163000000.0,247000000.0,-5266000000.0,5396000000.0,435000000.0,5811000000.0,1480000000.0,4331000000.0,480000000.0,214000000.0,-30000000.0,,-279000000.0,-4665000000.0,-6975000000.0,,-2028000000.0,1280000000.0,186000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q2,2011-04-01,2011-06-30,,550000000.0,,12000000.0,1111000000.0,,1143000000.0,498000000.0,-3647000000.0,1564000000.0,3222000000.0,-14000000.0,498000000.0,-425000000.0,1550000000.0,1635000000.0,2743000000.0,184000000.0,2559000000.0,-281000000.0,11000000.0,-28000000.0,,-72000000.0,-2884000000.0,-1893000000.0,,-584000000.0,1153000000.0,5000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-01 17:07:07+00:00,1056000000.0,,32000000.0,1193000000.0,,2340000000.0,1018000000.0,-6969000000.0,2830000000.0,3170000000.0,-20000000.0,1018000000.0,-3799000000.0,2810000000.0,61000000.0,3159000000.0,573000000.0,2586000000.0,8000000.0,108000000.0,-32000000.0,,-140000000.0,-4520000000.0,-3720000000.0,,-1290000000.0,1298000000.0,5000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q1TTM,2010-04-01,2011-03-31,,1947000000.0,,19000000.0,274000000.0,,1197000000.0,-1331000000.0,-5649000000.0,4947000000.0,2252000000.0,296000000.0,-1331000000.0,-3397000000.0,5243000000.0,534000000.0,3774000000.0,1648000000.0,2126000000.0,1078000000.0,213000000.0,-2000000.0,,-277000000.0,-1781000000.0,-7056000000.0,-590000000.0,-1874000000.0,137000000.0,3053000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 14:35:06+00:00,506000000.0,,20000000.0,82000000.0,,1197000000.0,520000000.0,-3322000000.0,1266000000.0,-52000000.0,-6000000.0,520000000.0,-3374000000.0,1260000000.0,-1574000000.0,416000000.0,389000000.0,27000000.0,289000000.0,97000000.0,-4000000.0,,-68000000.0,-1636000000.0,-1827000000.0,,-706000000.0,145000000.0,
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q4,2012-10-01,2012-12-31,,731000000.0,,-8000000.0,-263000000.0,,-2000000.0,274000000.0,-2109000000.0,1143000000.0,-1000000.0,,274000000.0,-2110000000.0,1143000000.0,-701000000.0,-357000000.0,-357000000.0,,1032000000.0,-3000000.0,-4000000.0,,-82000000.0,-1137000000.0,-1997000000.0,361000000.0,,958000000.0,71000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 17:03:04+00:00,2811000000.0,,23000000.0,-165000000.0,,3213000000.0,1629000000.0,-7583000000.0,4930000000.0,57000000.0,26000000.0,1629000000.0,-7526000000.0,4956000000.0,-918000000.0,-206000000.0,-185000000.0,-21000000.0,2469000000.0,27000000.0,14000000.0,,-324000000.0,-4106000000.0,-8225000000.0,-1287000000.0,,3266000000.0,1468000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q3TTM,2011-10-01,2012-09-30,,4328000000.0,,37000000.0,654000000.0,,3745000000.0,1473000000.0,-7655000000.0,5806000000.0,42000000.0,17000000.0,1473000000.0,-7613000000.0,5823000000.0,-280000000.0,658000000.0,693000000.0,-35000000.0,131000000.0,32000000.0,12000000.0,,-311000000.0,-3909000000.0,-8247000000.0,-1648000000.0,-345000000.0,2976000000.0,1513000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q3,2012-07-01,2012-09-30,,716000000.0,,-7000000.0,-321000000.0,,,527000000.0,-2644000000.0,1361000000.0,,,527000000.0,-2644000000.0,1361000000.0,-763000000.0,-719000000.0,-719000000.0,,1685000000.0,7000000.0,4000000.0,,-80000000.0,-1498000000.0,-1961000000.0,600000000.0,,278000000.0,533000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 15:27:04+00:00,2080000000.0,,31000000.0,98000000.0,,3215000000.0,1355000000.0,-5474000000.0,3787000000.0,58000000.0,26000000.0,1355000000.0,-5416000000.0,3813000000.0,-217000000.0,151000000.0,172000000.0,-21000000.0,1437000000.0,30000000.0,18000000.0,,-242000000.0,-2969000000.0,-6228000000.0,-1648000000.0,,2308000000.0,1397000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q2TTM,2011-07-01,2012-06-30,,2556000000.0,,2000000.0,1250000000.0,,6822000000.0,1501000000.0,-4653000000.0,5842000000.0,34000000.0,24000000.0,1501000000.0,-4619000000.0,5866000000.0,2750000000.0,2415000000.0,2452000000.0,-37000000.0,-416000000.0,29000000.0,17000000.0,,-300000000.0,-3642000000.0,-8081000000.0,-4008000000.0,-1042000000.0,6065000000.0,988000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q2,2012-04-01,2012-06-30,,684000000.0,,29000000.0,589000000.0,,2108000000.0,-220000000.0,-962000000.0,1426000000.0,,,-220000000.0,-962000000.0,1426000000.0,273000000.0,477000000.0,477000000.0,,-324000000.0,2000000.0,15000000.0,,-82000000.0,-644000000.0,-2179000000.0,-2248000000.0,,982000000.0,864000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 14:57:18+00:00,1364000000.0,,38000000.0,419000000.0,,3215000000.0,828000000.0,-2830000000.0,2426000000.0,58000000.0,26000000.0,828000000.0,-2772000000.0,2452000000.0,546000000.0,870000000.0,891000000.0,-21000000.0,-248000000.0,23000000.0,14000000.0,,-162000000.0,-1471000000.0,-4267000000.0,-2248000000.0,,2030000000.0,864000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q1TTM,2011-04-01,2012-03-31,,2422000000.0,,-15000000.0,1772000000.0,,5857000000.0,2219000000.0,-7338000000.0,5980000000.0,3256000000.0,10000000.0,2219000000.0,-4082000000.0,5990000000.0,4112000000.0,4681000000.0,2159000000.0,2522000000.0,-373000000.0,38000000.0,-26000000.0,,-290000000.0,-5882000000.0,-7795000000.0,-1760000000.0,-1626000000.0,6236000000.0,129000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 15:56:16+00:00,680000000.0,,9000000.0,-170000000.0,,1107000000.0,1048000000.0,-1868000000.0,1000000000.0,58000000.0,26000000.0,1048000000.0,-1810000000.0,1026000000.0,273000000.0,393000000.0,414000000.0,-21000000.0,76000000.0,21000000.0,-1000000.0,,-80000000.0,-827000000.0,-2088000000.0,,,1048000000.0,
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,FY,2013-01-01,2013-12-31,2016-02-17 13:00:59+00:00,2780000000.0,,-28000000.0,-30000000.0,,2237000000.0,20000000.0,-3999000000.0,5436000000.0,,,20000000.0,-3999000000.0,5436000000.0,1429000000.0,-20000000.0,-20000000.0,,2706000000.0,3000000.0,-3000000.0,,-348000000.0,-1076000000.0,-6758000000.0,-1872000000.0,,3419000000.0,419000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q4,2013-10-01,2013-12-31,,711000000.0,,-19000000.0,191000000.0,,2232000000.0,1850000000.0,-1522000000.0,1437000000.0,,,1850000000.0,-1522000000.0,1437000000.0,1746000000.0,207000000.0,207000000.0,,328000000.0,2000000.0,-86000000.0,,-89000000.0,,-1539000000.0,-295000000.0,,,103000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q3TTM,2012-10-01,2013-09-30,,2800000000.0,,-17000000.0,-484000000.0,,3000000.0,-1556000000.0,-4586000000.0,5142000000.0,-1000000.0,,-1556000000.0,-4587000000.0,5142000000.0,-1018000000.0,-584000000.0,-584000000.0,,3410000000.0,-2000000.0,79000000.0,,-341000000.0,-2213000000.0,-7216000000.0,-1216000000.0,,4377000000.0,387000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q3,2013-07-01,2013-09-30,,691000000.0,,25000000.0,278000000.0,,,-171000000.0,-498000000.0,1601000000.0,,,-171000000.0,-498000000.0,1601000000.0,957000000.0,429000000.0,429000000.0,,203000000.0,,1000000.0,,-89000000.0,,-1650000000.0,-82000000.0,,869000000.0,282000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 12:01:51+00:00,2069000000.0,,-9000000.0,-221000000.0,,5000000.0,-1830000000.0,-2477000000.0,3999000000.0,,,-1830000000.0,-2477000000.0,3999000000.0,-317000000.0,-227000000.0,-227000000.0,,2378000000.0,1000000.0,83000000.0,,-259000000.0,-1076000000.0,-5219000000.0,-1577000000.0,,3419000000.0,316000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q2TTM,2012-07-01,2013-06-30,,2825000000.0,,-49000000.0,-1083000000.0,,3000000.0,-858000000.0,-6732000000.0,4902000000.0,-1000000.0,,-858000000.0,-6733000000.0,4902000000.0,-2738000000.0,-1732000000.0,-1732000000.0,,4892000000.0,5000000.0,82000000.0,,-332000000.0,-3711000000.0,-7527000000.0,-534000000.0,,3786000000.0,638000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q2,2013-04-01,2013-06-30,,674000000.0,,-22000000.0,279000000.0,,-503000000.0,-2089000000.0,-1197000000.0,1396000000.0,,,-2089000000.0,-1197000000.0,1396000000.0,-1912000000.0,683000000.0,683000000.0,,-240000000.0,-2000000.0,85000000.0,,-89000000.0,-205000000.0,-1643000000.0,-1495000000.0,,561000000.0,5000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 16:50:04+00:00,1378000000.0,,-34000000.0,-499000000.0,,5000000.0,-1659000000.0,-1979000000.0,2398000000.0,,,-1659000000.0,-1979000000.0,2398000000.0,-1274000000.0,-656000000.0,-656000000.0,,2175000000.0,1000000.0,82000000.0,,-170000000.0,-1076000000.0,-3569000000.0,-1495000000.0,,2550000000.0,34000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q1TTM,2012-04-01,2013-03-31,,2835000000.0,,2000000.0,-773000000.0,,2614000000.0,1011000000.0,-6497000000.0,4932000000.0,-1000000.0,,1011000000.0,-6498000000.0,4932000000.0,-553000000.0,-1938000000.0,-1938000000.0,,4808000000.0,9000000.0,12000000.0,,-325000000.0,-4150000000.0,-8063000000.0,-1287000000.0,,4207000000.0,1497000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:20:28+00:00,704000000.0,,-12000000.0,-778000000.0,,508000000.0,430000000.0,-782000000.0,1002000000.0,,,430000000.0,-782000000.0,1002000000.0,638000000.0,-1339000000.0,-1339000000.0,,2415000000.0,3000000.0,-3000000.0,,-81000000.0,-871000000.0,-1926000000.0,,,1989000000.0,29000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2014.0,FY,2014-01-01,2014-12-31,2017-02-15 12:02:34+00:00,3319000000.0,5120000000.0,-29000000.0,1844000000.0,416000000.0,5425000000.0,-2394000000.0,-8184000000.0,6021000000.0,,,-2394000000.0,-8184000000.0,6021000000.0,-4586000000.0,1691000000.0,1691000000.0,,-833000000.0,,89000000.0,,-621000000.0,,-13450000000.0,-7614000000.0,,57000000.0,
