company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depletionexpense,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q2YTD,2010-01-01,2010-06-30,,63000000.0,4.26,4.26,0.32,852000000.0,63000000.0,4.24,,,775000000.0,1898000000.0,1426000000.0,472000000.0,1898000000.0,,1533000000.0,5407000000.0,26000000.0,309000000.0,45000000.0,,,-8000000.0,268000000.0,1533000000.0,3919000000.0,197000000.0,,1547000000.0,2372000000.0,-171000000.0,2201000000.0,5452000000.0,440000000.0,440000000.0,440000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q2TTM,2009-07-01,2010-06-30,,63000000.0,6.89,6.89,0.96,1970000000.0,-81000000.0,6.88,,,1173000000.0,3064000000.0,2365000000.0,699000000.0,3064000000.0,,2921000000.0,9483000000.0,140000000.0,424000000.0,262000000.0,,,97000000.0,580000000.0,2921000000.0,6824000000.0,373000000.0,,3053000000.0,3771000000.0,-233000000.0,3538000000.0,9745000000.0,440000000.0,440000000.0,440000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q2,2010-04-01,2010-06-30,2011-08-04 17:20:44+00:00,,1.59,1.59,0.16,426000000.0,63000000.0,1.58,,,261000000.0,706000000.0,352000000.0,354000000.0,706000000.0,,722000000.0,2187000000.0,22000000.0,197000000.0,45000000.0,,,-8000000.0,130000000.0,722000000.0,1510000000.0,111000000.0,,808000000.0,702000000.0,-89000000.0,613000000.0,2232000000.0,440000000.0,440000000.0,440000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q1TTM,2009-04-01,2010-03-31,,63000000.0,6.01,6.01,0.8,1974000000.0,-70000000.0,6.0,,,1021000000.0,2672000000.0,2203000000.0,469000000.0,2672000000.0,,2839000000.0,9105000000.0,94000000.0,319000000.0,230000000.0,,,105000000.0,623000000.0,2839000000.0,6496000000.0,352000000.0,,3014000000.0,3482000000.0,-258000000.0,3224000000.0,9335000000.0,441000000.0,441000000.0,441000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 16:38:48+00:00,63000000.0,2.67,2.67,0.16,426000000.0,,2.66,,,514000000.0,1192000000.0,1074000000.0,118000000.0,1192000000.0,,811000000.0,3220000000.0,4000000.0,112000000.0,,,,0.0,138000000.0,811000000.0,2409000000.0,86000000.0,,739000000.0,1670000000.0,-82000000.0,1588000000.0,3220000000.0,441000000.0,441000000.0,441000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q4,2011-10-01,2011-12-31,,,1.31,1.31,-0.33,-1622000000.0,2248000000.0,1.3,,,273000000.0,507000000.0,521000000.0,-14000000.0,507000000.0,,911000000.0,2681000000.0,75000000.0,88000000.0,-105000000.0,,,,171000000.0,911000000.0,1665000000.0,61000000.0,,885000000.0,780000000.0,14000000.0,794000000.0,2576000000.0,412000000.0,412000000.0,412000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 13:43:31+00:00,,11.29,11.29,,,2248000000.0,11.25,,,2156000000.0,4704000000.0,2134000000.0,2570000000.0,4704000000.0,,3567000000.0,10564000000.0,-13000000.0,424000000.0,881000000.0,,,-2000000.0,574000000.0,3567000000.0,7878000000.0,331000000.0,,3244000000.0,4634000000.0,-344000000.0,4290000000.0,11445000000.0,412000000.0,412000000.0,412000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q3YTD,2011-01-01,2011-09-30,,,9.98,9.98,0.33,1622000000.0,,9.95,,,1883000000.0,4197000000.0,1613000000.0,2584000000.0,4197000000.0,,2656000000.0,7883000000.0,-88000000.0,336000000.0,986000000.0,,,-2000000.0,403000000.0,2656000000.0,6213000000.0,270000000.0,,2359000000.0,3854000000.0,-358000000.0,3496000000.0,8869000000.0,410000000.0,410000000.0,410000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q3TTM,2010-10-01,2011-09-30,,-63000000.0,11.26,11.26,0.17,373000000.0,1801000000.0,11.23,,,2073000000.0,4759000000.0,2091000000.0,2668000000.0,4759000000.0,,3418000000.0,9461000000.0,-156000000.0,235000000.0,1543000000.0,,,,567000000.0,3418000000.0,7586000000.0,353000000.0,,2913000000.0,4673000000.0,-509000000.0,4164000000.0,11004000000.0,410000000.0,410000000.0,410000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q3,2011-07-01,2011-09-30,2012-11-07 14:57:14+00:00,,2.51,2.51,,566000000.0,,2.5,,,498000000.0,1038000000.0,1040000000.0,-2000000.0,1038000000.0,,990000000.0,2764000000.0,-61000000.0,108000000.0,738000000.0,,,-3000000.0,138000000.0,990000000.0,2512000000.0,104000000.0,,809000000.0,1703000000.0,-165000000.0,1538000000.0,3502000000.0,410000000.0,410000000.0,410000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q2YTD,2011-01-01,2011-06-30,,,7.47,7.47,0.33,1056000000.0,,7.45,,,1385000000.0,3159000000.0,573000000.0,2586000000.0,3159000000.0,,1666000000.0,5119000000.0,-27000000.0,228000000.0,248000000.0,,,1000000.0,265000000.0,1666000000.0,3701000000.0,166000000.0,,1550000000.0,2151000000.0,-193000000.0,1958000000.0,5367000000.0,417000000.0,417000000.0,417000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q2TTM,2010-07-01,2011-06-30,,-63000000.0,13.56,13.56,0.17,204000000.0,1867000000.0,13.52,,,1845000000.0,5811000000.0,1480000000.0,4331000000.0,5811000000.0,,3179000000.0,8841000000.0,-86000000.0,299000000.0,1014000000.0,,,66000000.0,560000000.0,3179000000.0,6676000000.0,332000000.0,,2933000000.0,3743000000.0,-418000000.0,3325000000.0,9855000000.0,417000000.0,417000000.0,417000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 17:07:07+00:00,,6.5,6.5,0.17,550000000.0,,6.48,,,1194000000.0,2743000000.0,184000000.0,2559000000.0,2743000000.0,,909000000.0,2804000000.0,-37000000.0,120000000.0,416000000.0,,,6000000.0,135000000.0,909000000.0,2311000000.0,85000000.0,,811000000.0,1500000000.0,-122000000.0,1378000000.0,3220000000.0,417000000.0,417000000.0,417000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q1TTM,2010-04-01,2011-03-31,,-63000000.0,8.65,8.65,0.16,80000000.0,1930000000.0,8.62,,,912000000.0,3774000000.0,1648000000.0,2126000000.0,3774000000.0,,2992000000.0,8224000000.0,-27000000.0,376000000.0,643000000.0,,,52000000.0,555000000.0,2992000000.0,5875000000.0,358000000.0,,2930000000.0,2945000000.0,-385000000.0,2560000000.0,8867000000.0,423000000.0,423000000.0,423000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 14:35:06+00:00,,0.97,0.97,0.16,506000000.0,,0.97,,,191000000.0,416000000.0,389000000.0,27000000.0,416000000.0,,757000000.0,2315000000.0,10000000.0,108000000.0,-168000000.0,,,-5000000.0,130000000.0,757000000.0,1390000000.0,81000000.0,,739000000.0,651000000.0,-71000000.0,580000000.0,2147000000.0,423000000.0,423000000.0,423000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q4,2012-10-01,2012-12-31,,,-0.87,-0.87,-0.4,,731000000.0,-0.87,,896000000.0,-144000000.0,-357000000.0,-357000000.0,,-357000000.0,,933000000.0,2402000000.0,25000000.0,108000000.0,178000000.0,-13000000.0,,74000000.0,303000000.0,933000000.0,1647000000.0,74000000.0,,2099000000.0,-452000000.0,-49000000.0,-501000000.0,2580000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 17:03:04+00:00,,-0.52,-0.52,,,2811000000.0,-0.52,,2024000000.0,-132000000.0,-206000000.0,-185000000.0,-21000000.0,-206000000.0,,3320000000.0,8808000000.0,-21000000.0,414000000.0,693000000.0,-13000000.0,,74000000.0,797000000.0,3320000000.0,6181000000.0,370000000.0,,6107000000.0,74000000.0,-391000000.0,-317000000.0,9501000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q3YTD,2012-01-01,2012-09-30,,,0.35,0.35,0.4,,2080000000.0,0.35,,1128000000.0,12000000.0,151000000.0,172000000.0,-21000000.0,151000000.0,,2387000000.0,6406000000.0,-46000000.0,306000000.0,515000000.0,,,,494000000.0,2387000000.0,4534000000.0,296000000.0,,4008000000.0,526000000.0,-342000000.0,184000000.0,6921000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q3TTM,2011-10-01,2012-09-30,,,1.66,1.66,0.07,-1622000000.0,4328000000.0,1.65,,1128000000.0,285000000.0,658000000.0,693000000.0,-35000000.0,658000000.0,,3298000000.0,9087000000.0,29000000.0,394000000.0,410000000.0,,,,665000000.0,3298000000.0,6199000000.0,357000000.0,,4893000000.0,1306000000.0,-328000000.0,978000000.0,9497000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q3,2012-07-01,2012-09-30,2013-11-06 15:27:04+00:00,,-1.8,-1.8,,,716000000.0,-1.8,,1128000000.0,-442000000.0,-719000000.0,-719000000.0,,-719000000.0,,826000000.0,2160000000.0,8000000.0,104000000.0,-295000000.0,,,,150000000.0,826000000.0,1039000000.0,110000000.0,,2098000000.0,-1059000000.0,-102000000.0,-1161000000.0,1865000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q2YTD,2012-01-01,2012-06-30,,,2.15,2.15,0.4,,1364000000.0,2.15,,,454000000.0,870000000.0,891000000.0,-21000000.0,870000000.0,,1561000000.0,4246000000.0,-54000000.0,202000000.0,810000000.0,,,,344000000.0,1561000000.0,3495000000.0,186000000.0,,1910000000.0,1585000000.0,-240000000.0,1345000000.0,5056000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q2TTM,2011-07-01,2012-06-30,,,5.97,5.97,0.07,-1056000000.0,3612000000.0,5.95,,,1225000000.0,2415000000.0,2452000000.0,-37000000.0,2415000000.0,,3462000000.0,9691000000.0,-40000000.0,398000000.0,1443000000.0,,,-3000000.0,653000000.0,3462000000.0,7672000000.0,351000000.0,,3604000000.0,4068000000.0,-391000000.0,3677000000.0,11134000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 14:57:18+00:00,,1.18,1.18,0.2,,684000000.0,1.18,,,257000000.0,477000000.0,477000000.0,,477000000.0,,722000000.0,1894000000.0,-44000000.0,100000000.0,665000000.0,,,,176000000.0,722000000.0,1837000000.0,99000000.0,,960000000.0,877000000.0,-143000000.0,734000000.0,2559000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q1TTM,2011-04-01,2012-03-31,,,11.29,11.29,0.04,-506000000.0,2928000000.0,11.25,,,2162000000.0,4681000000.0,2159000000.0,2522000000.0,4681000000.0,,3649000000.0,10601000000.0,-33000000.0,418000000.0,1194000000.0,,,3000000.0,612000000.0,3649000000.0,8146000000.0,337000000.0,,3455000000.0,4691000000.0,-370000000.0,4321000000.0,11795000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 15:56:16+00:00,,0.97,0.97,0.2,,680000000.0,0.97,,,197000000.0,393000000.0,414000000.0,-21000000.0,393000000.0,,839000000.0,2352000000.0,-10000000.0,102000000.0,145000000.0,,,,168000000.0,839000000.0,1658000000.0,87000000.0,,950000000.0,708000000.0,-97000000.0,611000000.0,2497000000.0,400000000.0,400000000.0,400000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,FY,2013-01-01,2013-12-31,2016-02-17 13:00:59+00:00,,-0.06,-0.06,,,2780000000.0,-0.06,,1976000000.0,169000000.0,-20000000.0,-20000000.0,,-20000000.0,,3821000000.0,10588000000.0,-1000000.0,461000000.0,-191000000.0,9000000.0,,54000000.0,729000000.0,3821000000.0,6576000000.0,417000000.0,,6009000000.0,567000000.0,-418000000.0,149000000.0,10397000000.0,333300000.0,333300000.0,333300000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q4,2013-10-01,2013-12-31,,,0.53,0.53,-0.42,,711000000.0,0.55,,16000000.0,268000000.0,207000000.0,207000000.0,,207000000.0,,1009000000.0,2720000000.0,-5000000.0,108000000.0,-96000000.0,-3000000.0,,4000000.0,188000000.0,1009000000.0,1615000000.0,111000000.0,,1024000000.0,591000000.0,-116000000.0,475000000.0,2624000000.0,333300000.0,333300000.0,333300000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q3YTD,2013-01-01,2013-09-30,,,-0.59,-0.59,0.42,,2069000000.0,-0.61,,1960000000.0,-99000000.0,-227000000.0,-227000000.0,,-227000000.0,,2812000000.0,7868000000.0,4000000.0,353000000.0,-95000000.0,12000000.0,,50000000.0,541000000.0,2812000000.0,4961000000.0,306000000.0,,4985000000.0,-24000000.0,-302000000.0,-326000000.0,7773000000.0,402000000.0,402000000.0,402000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q3TTM,2012-10-01,2013-09-30,,,-1.46,-1.46,0.02,,2800000000.0,-1.48,,2856000000.0,-243000000.0,-584000000.0,-584000000.0,,-584000000.0,,3745000000.0,10270000000.0,29000000.0,461000000.0,83000000.0,-1000000.0,,124000000.0,844000000.0,3745000000.0,6608000000.0,380000000.0,,7084000000.0,-476000000.0,-351000000.0,-827000000.0,10353000000.0,402000000.0,402000000.0,402000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q3,2013-07-01,2013-09-30,2014-11-05 12:01:51+00:00,,1.06,1.06,,,691000000.0,1.05,,7000000.0,210000000.0,429000000.0,429000000.0,,429000000.0,,983000000.0,2855000000.0,6000000.0,115000000.0,-141000000.0,11000000.0,,4000000.0,170000000.0,983000000.0,1731000000.0,100000000.0,,998000000.0,733000000.0,-94000000.0,639000000.0,2714000000.0,402000000.0,402000000.0,402000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q2YTD,2013-01-01,2013-06-30,,,-1.65,-1.65,0.42,,1378000000.0,-1.66,,1953000000.0,-309000000.0,-656000000.0,-656000000.0,,-656000000.0,,1829000000.0,5013000000.0,-2000000.0,238000000.0,46000000.0,1000000.0,,46000000.0,371000000.0,1829000000.0,3230000000.0,206000000.0,,3987000000.0,-757000000.0,-208000000.0,-965000000.0,5059000000.0,402000000.0,402000000.0,402000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q2TTM,2012-07-01,2013-06-30,,,-4.32,-4.32,0.02,,2825000000.0,-4.33,,3977000000.0,-895000000.0,-1732000000.0,-1732000000.0,,-1732000000.0,,3588000000.0,9575000000.0,31000000.0,450000000.0,-71000000.0,-12000000.0,,120000000.0,824000000.0,3588000000.0,5916000000.0,390000000.0,,8184000000.0,-2268000000.0,-359000000.0,-2627000000.0,9504000000.0,402000000.0,402000000.0,402000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 16:50:04+00:00,,1.69,1.69,0.22,,674000000.0,1.68,,40000000.0,314000000.0,683000000.0,683000000.0,,683000000.0,,941000000.0,2722000000.0,,125000000.0,366000000.0,1000000.0,,8000000.0,199000000.0,941000000.0,2147000000.0,103000000.0,,1047000000.0,1100000000.0,-103000000.0,997000000.0,3088000000.0,402000000.0,402000000.0,402000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q1TTM,2012-04-01,2013-03-31,,,-4.83,-4.83,,,2835000000.0,-4.83,,3937000000.0,-952000000.0,-1938000000.0,-1938000000.0,,-1938000000.0,,3369000000.0,8747000000.0,-13000000.0,425000000.0,228000000.0,-13000000.0,,112000000.0,801000000.0,3369000000.0,5606000000.0,386000000.0,,8097000000.0,-2491000000.0,-399000000.0,-2890000000.0,8975000000.0,402000000.0,402000000.0,402000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:20:28+00:00,,-3.34,-3.34,0.2,,704000000.0,-3.34,,1913000000.0,-623000000.0,-1339000000.0,-1339000000.0,,-1339000000.0,,888000000.0,2291000000.0,-2000000.0,113000000.0,-320000000.0,,,38000000.0,172000000.0,888000000.0,1083000000.0,103000000.0,,2940000000.0,-1857000000.0,-105000000.0,-1962000000.0,1971000000.0,402000000.0,402000000.0,402000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2014.0,FY,2014-01-01,2014-12-31,2017-02-15 12:02:34+00:00,,3.93,3.93,,,3319000000.0,3.91,,1953000000.0,2368000000.0,1691000000.0,1691000000.0,,1607000000.0,84000000.0,9147000000.0,17577000000.0,-113000000.0,535000000.0,1989000000.0,-1072000000.0,,46000000.0,940000000.0,9147000000.0,10419000000.0,526000000.0,,5721000000.0,4698000000.0,-639000000.0,4059000000.0,19566000000.0,405000000.0,405000000.0,405000000.0
Devon Energy Corp,DVN,54930042348RKR3ZPN35,1090012,2014.0,Q4,2014-10-01,2014-12-31,,,-1.0,-1.0,-0.46,,910000000.0,-0.99,,1953000000.0,670000000.0,-379000000.0,-379000000.0,,-408000000.0,29000000.0,2291000000.0,4035000000.0,-2000000.0,108000000.0,1960000000.0,,,2000000.0,271000000.0,2291000000.0,3704000000.0,167000000.0,,3244000000.0,460000000.0,-169000000.0,291000000.0,5995000000.0,405000000.0,405000000.0,405000000.0
