company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 14:21:25+00:00,-821700000.0,-97400000.0,282400000.0,291800000.0,557800000.0,-352800000.0,65100000.0,745600000.0,152300000.0,-2286500000.0,941000000.0,152300000.0,-2286500000.0,941000000.0,-1193200000.0,833500000.0,833500000.0,-100000.0,815600000.0,-174200000.0,-319200000.0,-659500000.0,-1295700000.0,-745300000.0,-409500000.0,664600000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2008.0,Q4,2008-10-01,2008-12-31,,1200000.0,-7500000.0,119200000.0,341400000.0,158700000.0,81000000.0,,718500000.0,333800000.0,-1318600000.0,-247000000.0,333800000.0,-1318600000.0,-247000000.0,-1231800000.0,-1420700000.0,-1420700000.0,941500000.0,70100000.0,-951300000.0,-88900000.0,-75200000.0,-573600000.0,-365900000.0,,280300000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2008.0,FY,2008-01-01,2008-12-31,2011-03-01 07:00:44+00:00,-315300000.0,-91900000.0,119200000.0,341400000.0,583200000.0,-1695400000.0,17600000.0,4033400000.0,3110300000.0,-2742900000.0,-1261100000.0,3110300000.0,-2742900000.0,-1261100000.0,-893700000.0,-1318400000.0,-1318400000.0,1261400000.0,107200000.0,-921100000.0,-349500000.0,-440600000.0,-1934100000.0,-682200000.0,-16200000.0,868200000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2008.0,Q3,2008-07-01,2008-09-30,,-4100000.0,-34700000.0,,,134300000.0,-1719200000.0,9300000.0,2108000000.0,2014100000.0,-256700000.0,-1554100000.0,2014100000.0,-256700000.0,-1554100000.0,203300000.0,-222100000.0,-222100000.0,287600000.0,37600000.0,214200000.0,-89000000.0,-82700000.0,-491000000.0,-35600000.0,-16200000.0,106900000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 13:29:18+00:00,-316500000.0,-84400000.0,,,424500000.0,-1776400000.0,17600000.0,3314900000.0,2776500000.0,-1424300000.0,-1014100000.0,2776500000.0,-1424300000.0,-1014100000.0,338100000.0,102300000.0,102300000.0,319900000.0,37100000.0,30200000.0,-260600000.0,-365400000.0,-1360500000.0,-316300000.0,-16200000.0,587900000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-07 15:37:28+00:00,-312400000.0,-49700000.0,,,290200000.0,-57200000.0,8300000.0,1206900000.0,762400000.0,-1167600000.0,540000000.0,762400000.0,-1167600000.0,540000000.0,134800000.0,324400000.0,324400000.0,32300000.0,-500000.0,-184000000.0,-171600000.0,-282700000.0,-869500000.0,-280700000.0,,481000000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,Q4,2009-10-01,2009-12-31,,1931800000.0,69000000.0,57100000.0,369500000.0,204600000.0,2753800000.0,9500000.0,14600000.0,-784600000.0,3066800000.0,415200000.0,-784600000.0,3066800000.0,415200000.0,2697400000.0,4427400000.0,4427400000.0,-7039600000.0,-131300000.0,1414300000.0,-51700000.0,-35700000.0,-286500000.0,-625700000.0,,42900000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,FY,2009-01-01,2009-12-31,2012-02-29 12:36:35+00:00,-242700000.0,115200000.0,57100000.0,369500000.0,651400000.0,4631000000.0,33900000.0,148800000.0,-1828600000.0,675600000.0,4390800000.0,-1828600000.0,675600000.0,4390800000.0,3237800000.0,4503400000.0,4503400000.0,-5510200000.0,1124800000.0,2378400000.0,-241200000.0,-385200000.0,-1529700000.0,-2894900000.0,,454800000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,Q3TTM,2008-10-01,2009-09-30,,-2173300000.0,38700000.0,119200000.0,341400000.0,605500000.0,1958200000.0,24400000.0,852700000.0,-710200000.0,-3709800000.0,3728600000.0,-710200000.0,-3709800000.0,3728600000.0,-691400000.0,-1344700000.0,-1344700000.0,2470900000.0,1326200000.0,12800000.0,-278400000.0,-424700000.0,-1816800000.0,-2635100000.0,,692200000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,Q3,2009-07-01,2009-09-30,,-20800000.0,-9000000.0,,,149300000.0,468800000.0,10800000.0,13400000.0,-737000000.0,-493200000.0,1011200000.0,-737000000.0,-493200000.0,1011200000.0,-219000000.0,167400000.0,167400000.0,234700000.0,-201700000.0,-38500000.0,-49200000.0,-116100000.0,-434100000.0,-510300000.0,,116300000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 15:00:53+00:00,-2174500000.0,46200000.0,,,446800000.0,1877200000.0,24400000.0,134200000.0,-1044000000.0,-2391200000.0,3975600000.0,-1044000000.0,-2391200000.0,3975600000.0,540400000.0,76000000.0,76000000.0,1529400000.0,1256100000.0,964100000.0,-189500000.0,-349500000.0,-1243200000.0,-2269200000.0,,411900000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,Q2TTM,2008-07-01,2009-06-30,,-2156600000.0,13000000.0,119200000.0,341400000.0,590500000.0,-229800000.0,22900000.0,2947300000.0,2040900000.0,-3473300000.0,1163300000.0,2040900000.0,-3473300000.0,1163300000.0,-269100000.0,-1734200000.0,-1734200000.0,2523800000.0,1565500000.0,265500000.0,-318200000.0,-391300000.0,-1873700000.0,-2160400000.0,-16200000.0,682800000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,Q2,2009-04-01,2009-06-30,,-1287400000.0,32600000.0,,,148900000.0,1029000000.0,7800000.0,-199700000.0,71000000.0,-1630700000.0,1974600000.0,71000000.0,-1630700000.0,1974600000.0,414900000.0,28300000.0,28300000.0,735800000.0,890800000.0,24200000.0,-51300000.0,-98000000.0,-417000000.0,-576600000.0,,147500000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 10:58:11+00:00,-2153700000.0,55200000.0,,,297500000.0,1408400000.0,13600000.0,120800000.0,-307000000.0,-1898000000.0,2964400000.0,-307000000.0,-1898000000.0,2964400000.0,759400000.0,-91400000.0,-91400000.0,1294700000.0,1457800000.0,1002600000.0,-140300000.0,-233400000.0,-809100000.0,-1758900000.0,,295600000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 13:38:41+00:00,-866300000.0,22600000.0,,,148600000.0,379400000.0,5800000.0,320500000.0,-378000000.0,-267300000.0,989800000.0,-378000000.0,-267300000.0,989800000.0,344500000.0,-119700000.0,-119700000.0,558900000.0,567000000.0,978400000.0,-89000000.0,-135400000.0,-392100000.0,-1182300000.0,,148100000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q4,2010-10-01,2010-12-31,,135900000.0,130600000.0,1044200000.0,289500000.0,138900000.0,576800000.0,2600000.0,550000000.0,379100000.0,-177700000.0,531900000.0,379100000.0,-177700000.0,531900000.0,733300000.0,168100000.0,168100000.0,-482500000.0,-57400000.0,-165700000.0,-47800000.0,,-298100000.0,-68300000.0,,150200000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,FY,2010-01-01,2010-12-31,2012-02-29 12:36:35+00:00,-445800000.0,352900000.0,1044200000.0,289500000.0,519500000.0,-1556200000.0,14000000.0,550000000.0,-477600000.0,-1445200000.0,511300000.0,-477600000.0,-1445200000.0,511300000.0,-1411500000.0,-931800000.0,-931800000.0,2126900000.0,-133800000.0,-193100000.0,-196500000.0,,-1050300000.0,-711300000.0,,244000000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q3TTM,2009-10-01,2010-09-30,,1350100000.0,291300000.0,57100000.0,369500000.0,585200000.0,620800000.0,20900000.0,14600000.0,-1641300000.0,1799300000.0,394600000.0,-1641300000.0,1799300000.0,394600000.0,552600000.0,3327500000.0,3327500000.0,-4430200000.0,-207700000.0,1386900000.0,-200400000.0,-35700000.0,-1038700000.0,-1268700000.0,,136700000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q3,2010-07-01,2010-09-30,,-179800000.0,137100000.0,,,123000000.0,-1163900000.0,2600000.0,,-41400000.0,-452600000.0,186000000.0,-41400000.0,-452600000.0,186000000.0,-308000000.0,-1375000000.0,-1375000000.0,2464800000.0,1100000.0,-18200000.0,-49500000.0,,-327200000.0,4400000.0,,72600000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-07 11:06:23+00:00,-581700000.0,222300000.0,,,380600000.0,-2133000000.0,11400000.0,,-856700000.0,-1267500000.0,-20600000.0,-856700000.0,-1267500000.0,-20600000.0,-2144800000.0,-1099900000.0,-1099900000.0,2609400000.0,-76400000.0,-27400000.0,-148700000.0,,-752200000.0,-643000000.0,,93800000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q2TTM,2009-07-01,2010-06-30,,1509100000.0,145200000.0,57100000.0,369500000.0,611500000.0,2253500000.0,29100000.0,28000000.0,-2336900000.0,1758700000.0,1219800000.0,-2336900000.0,1758700000.0,1219800000.0,641600000.0,4869900000.0,4869900000.0,-6660300000.0,-410500000.0,1366600000.0,-200100000.0,-151800000.0,-1145600000.0,-1783400000.0,,180400000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q2,2010-04-01,2010-06-30,,-398500000.0,61800000.0,,,125700000.0,13400000.0,-2200000.0,-2600000.0,-110600000.0,-580800000.0,356800000.0,-110600000.0,-580800000.0,356800000.0,-334600000.0,83800000.0,83800000.0,72100000.0,-38400000.0,55400000.0,-49600000.0,,-234100000.0,-17800000.0,,-3600000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 09:28:14+00:00,-401900000.0,85200000.0,,,257600000.0,-969100000.0,8800000.0,,-815300000.0,-814900000.0,-206600000.0,-815300000.0,-814900000.0,-206600000.0,-1836800000.0,275100000.0,275100000.0,144600000.0,-77500000.0,-9200000.0,-99200000.0,,-425000000.0,-647400000.0,,21200000.0
CONSTELLATION ENERGY GROUP INC,CEG,,1004440,2010.0,Q1TTM,2009-04-01,2010-03-31,,620200000.0,116000000.0,57100000.0,369500000.0,634700000.0,3269100000.0,39100000.0,-169100000.0,-2155300000.0,708800000.0,2837600000.0,-2155300000.0,708800000.0,2837600000.0,1391100000.0,4814400000.0,4814400000.0,-5996600000.0,518700000.0,1335400000.0,-201800000.0,-249800000.0,-1328500000.0,-2342200000.0,,331500000.0
