company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,aoci,cashandequivalents,claimsandclaimexpenses,commonequity,deferredacquisitioncost,goodwill,intangibleassets,longtermdebt,otherassets,otherlongtermliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock,unearnedpremiumscredit,unearnedpremiumsdebit
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2011.0,Q1,,2011-03-31,2011-04-21 06:45:28+00:00,736000000.0,1272000000.0,239000000.0,51440000000.0,20370000000.0,1801000000.0,3365000000.0,482000000.0,6611000000.0,29191000000.0,5058000000.0,19538000000.0,5784000000.0,105252000000.0,25177000000.0,25243000000.0,25243000000.0,80009000000.0,105252000000.0,66000000.0,62859000000.0,-16003000000.0,11116000000.0,6579000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2012.0,FY,,2012-12-31,2014-02-13 07:11:29+00:00,752000000.0,2236000000.0,330000000.0,50922000000.0,21161000000.0,1792000000.0,3365000000.0,381000000.0,6350000000.0,25552000000.0,5868000000.0,21352000000.0,5152000000.0,104938000000.0,25405000000.0,25405000000.0,25405000000.0,79533000000.0,104938000000.0,,66038000000.0,-19344000000.0,11241000000.0,6728000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2012.0,Q3,,2012-09-30,2012-10-18 07:08:37+00:00,705000000.0,2536000000.0,220000000.0,50258000000.0,21085000000.0,1860000000.0,3365000000.0,393000000.0,6350000000.0,25373000000.0,5943000000.0,21226000000.0,5365000000.0,105445000000.0,25905000000.0,25905000000.0,25905000000.0,79540000000.0,105445000000.0,,66502000000.0,-18942000000.0,11624000000.0,7027000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2012.0,Q2,,2012-06-30,2012-07-19 07:10:15+00:00,751000000.0,2130000000.0,230000000.0,50793000000.0,20970000000.0,1839000000.0,3365000000.0,405000000.0,6349000000.0,25369000000.0,5374000000.0,20541000000.0,5316000000.0,104330000000.0,25049000000.0,25049000000.0,25049000000.0,79281000000.0,104330000000.0,,65300000000.0,-18592000000.0,11449000000.0,7071000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2012.0,Q1,,2012-03-31,2012-04-19 07:21:35+00:00,717000000.0,2039000000.0,258000000.0,50973000000.0,20851000000.0,1801000000.0,3365000000.0,417000000.0,6606000000.0,25943000000.0,5409000000.0,20223000000.0,5774000000.0,104866000000.0,24872000000.0,24872000000.0,24872000000.0,79994000000.0,104866000000.0,,65526000000.0,-18241000000.0,11232000000.0,6839000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2013.0,FY,,2013-12-31,2015-02-12 07:04:17+00:00,734000000.0,810000000.0,294000000.0,50895000000.0,21500000000.0,1804000000.0,3634000000.0,351000000.0,6346000000.0,25170000000.0,5299000000.0,24291000000.0,4626000000.0,103812000000.0,24796000000.0,24796000000.0,24796000000.0,79016000000.0,103812000000.0,,64899000000.0,-21805000000.0,11850000000.0,6926000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2013.0,Q3,,2013-09-30,2013-10-22 07:05:51+00:00,673000000.0,705000000.0,295000000.0,49153000000.0,21425000000.0,1802000000.0,3365000000.0,347000000.0,6346000000.0,26265000000.0,5771000000.0,23485000000.0,4888000000.0,102685000000.0,24811000000.0,24811000000.0,24811000000.0,77874000000.0,102685000000.0,,62810000000.0,-20804000000.0,11716000000.0,7128000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2013.0,Q2,,2013-06-30,2013-07-23 07:07:47+00:00,734000000.0,720000000.0,308000000.0,49620000000.0,21367000000.0,1802000000.0,3365000000.0,358000000.0,5852000000.0,24608000000.0,5138000000.0,22806000000.0,4843000000.0,101900000000.0,24890000000.0,24890000000.0,24890000000.0,77010000000.0,101900000000.0,,63544000000.0,-20003000000.0,11557000000.0,7181000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2013.0,Q1,,2013-03-31,2013-04-23 07:08:20+00:00,686000000.0,1926000000.0,243000000.0,50018000000.0,21300000000.0,1795000000.0,3365000000.0,370000000.0,5851000000.0,25048000000.0,5743000000.0,22072000000.0,5283000000.0,103897000000.0,25596000000.0,25596000000.0,25596000000.0,78301000000.0,103897000000.0,,65393000000.0,-19702000000.0,11406000000.0,6997000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2014.0,FY,,2014-12-31,2016-02-11 07:00:41+00:00,685000000.0,880000000.0,374000000.0,49850000000.0,21843000000.0,1835000000.0,3611000000.0,304000000.0,6349000000.0,15660000000.0,5506000000.0,27251000000.0,4362000000.0,103078000000.0,24836000000.0,24836000000.0,24836000000.0,78242000000.0,103078000000.0,,64373000000.0,-25138000000.0,12175000000.0,16236000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2014.0,Q3,,2014-09-30,2014-10-21 07:11:17+00:00,663000000.0,1300000000.0,367000000.0,50402000000.0,21764000000.0,1890000000.0,3621000000.0,316000000.0,6348000000.0,25807000000.0,5412000000.0,26394000000.0,4858000000.0,104522000000.0,25321000000.0,25321000000.0,25321000000.0,79201000000.0,104522000000.0,,64571000000.0,-24137000000.0,12181000000.0,7287000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2014.0,Q2,,2014-06-30,2014-07-22 07:12:27+00:00,710000000.0,1562000000.0,311000000.0,50856000000.0,21694000000.0,1879000000.0,3634000000.0,328000000.0,6347000000.0,25035000000.0,5219000000.0,25662000000.0,4768000000.0,104811000000.0,25532000000.0,25532000000.0,25532000000.0,79279000000.0,104811000000.0,,65563000000.0,-23386000000.0,12089000000.0,7351000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2014.0,Q1,,2014-03-31,2014-04-22 07:21:23+00:00,686000000.0,1127000000.0,260000000.0,50588000000.0,21603000000.0,1836000000.0,3624000000.0,339000000.0,6347000000.0,25027000000.0,5164000000.0,25167000000.0,4731000000.0,104134000000.0,25387000000.0,25387000000.0,25387000000.0,78747000000.0,104134000000.0,,65209000000.0,-22510000000.0,11917000000.0,7153000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,FY,,2015-12-31,2017-02-16 07:07:39+00:00,642000000.0,-157000000.0,380000000.0,48295000000.0,22172000000.0,1849000000.0,3573000000.0,279000000.0,6344000000.0,16095000000.0,5306000000.0,29945000000.0,4374000000.0,100184000000.0,23598000000.0,23598000000.0,23598000000.0,76586000000.0,100184000000.0,,61363000000.0,-28362000000.0,12267000000.0,16003000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q3,,2015-09-30,2015-10-20 07:08:53+00:00,613000000.0,32000000.0,344000000.0,48596000000.0,22099000000.0,1904000000.0,3579000000.0,280000000.0,6743000000.0,25652000000.0,5625000000.0,29263000000.0,4829000000.0,102110000000.0,24033000000.0,24033000000.0,24033000000.0,78077000000.0,102110000000.0,,62390000000.0,-27361000000.0,12284000000.0,7348000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q2,,2015-06-30,2015-07-21 07:06:40+00:00,655000000.0,169000000.0,317000000.0,48833000000.0,22039000000.0,1891000000.0,3594000000.0,284000000.0,6350000000.0,24616000000.0,5306000000.0,28524000000.0,4901000000.0,101664000000.0,24121000000.0,24121000000.0,24121000000.0,77543000000.0,101664000000.0,,62761000000.0,-26611000000.0,12153000000.0,7546000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2015.0,Q1,,2015-03-31,2015-04-21 07:15:51+00:00,628000000.0,769000000.0,308000000.0,48994000000.0,21982000000.0,1847000000.0,3590000000.0,292000000.0,6349000000.0,25033000000.0,5666000000.0,27906000000.0,4881000000.0,102691000000.0,24847000000.0,24847000000.0,24847000000.0,77844000000.0,102691000000.0,,63635000000.0,-25810000000.0,11954000000.0,7358000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,FY,,2016-12-31,2018-02-15 07:04:51+00:00,630000000.0,-755000000.0,307000000.0,47949000000.0,22614000000.0,1923000000.0,3580000000.0,268000000.0,6437000000.0,16692000000.0,5427000000.0,32196000000.0,4609000000.0,100245000000.0,23221000000.0,23221000000.0,23221000000.0,77024000000.0,100245000000.0,,61247000000.0,-30834000000.0,12602000000.0,15598000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q3,,2016-09-30,2016-10-20 07:10:33+00:00,586000000.0,660000000.0,269000000.0,48168000000.0,22419000000.0,1975000000.0,3585000000.0,271000000.0,6436000000.0,16130000000.0,6027000000.0,31443000000.0,4580000000.0,102787000000.0,24439000000.0,24439000000.0,24439000000.0,78348000000.0,102787000000.0,,63780000000.0,-30083000000.0,13137000000.0,16191000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q2,,2016-06-30,2016-07-21 07:08:37+00:00,627000000.0,965000000.0,265000000.0,47953000000.0,22349000000.0,1954000000.0,3588000000.0,274000000.0,6436000000.0,15332000000.0,5881000000.0,30921000000.0,4541000000.0,102446000000.0,24714000000.0,24714000000.0,24714000000.0,77732000000.0,102446000000.0,,64063000000.0,-29521000000.0,12921000000.0,16343000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2016.0,Q1,,2016-03-31,2016-04-21 07:09:19+00:00,599000000.0,414000000.0,361000000.0,48640000000.0,22269000000.0,1899000000.0,3588000000.0,275000000.0,6344000000.0,15810000000.0,5342000000.0,30454000000.0,4419000000.0,101680000000.0,24166000000.0,24166000000.0,24166000000.0,77514000000.0,101680000000.0,,62695000000.0,-28971000000.0,12769000000.0,16453000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,FY,,2017-12-31,2019-02-14 08:46:39+00:00,606000000.0,-343000000.0,344000000.0,49650000000.0,22886000000.0,2025000000.0,3951000000.0,342000000.0,6571000000.0,17069000000.0,5567000000.0,33462000000.0,4775000000.0,103483000000.0,23731000000.0,23731000000.0,23731000000.0,79752000000.0,103483000000.0,,63147000000.0,-32274000000.0,13189000000.0,16004000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q3,,2017-09-30,2017-10-19 07:09:28+00:00,568000000.0,-285000000.0,379000000.0,49750000000.0,22836000000.0,2077000000.0,3946000000.0,345000000.0,6921000000.0,17938000000.0,5475000000.0,33110000000.0,4757000000.0,104311000000.0,23738000000.0,23738000000.0,23738000000.0,80573000000.0,104311000000.0,,62758000000.0,-31923000000.0,13670000000.0,16300000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q2,,2017-06-30,2017-07-20 07:06:44+00:00,602000000.0,-344000000.0,328000000.0,48574000000.0,22781000000.0,2051000000.0,3589000000.0,264000000.0,6920000000.0,17068000000.0,5201000000.0,33016000000.0,4700000000.0,102669000000.0,23858000000.0,23858000000.0,23858000000.0,78811000000.0,102669000000.0,,62607000000.0,-31595000000.0,13416000000.0,16160000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2017.0,Q1,,2017-03-31,2017-04-20 07:08:20+00:00,575000000.0,-615000000.0,249000000.0,48320000000.0,22724000000.0,1987000000.0,3584000000.0,266000000.0,6438000000.0,16610000000.0,4965000000.0,32623000000.0,4668000000.0,101246000000.0,23612000000.0,23612000000.0,23612000000.0,77634000000.0,101246000000.0,,62019000000.0,-31120000000.0,13243000000.0,15956000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,FY,,2018-12-31,2020-02-13 06:52:02+00:00,624000000.0,-1859000000.0,373000000.0,50668000000.0,23144000000.0,2120000000.0,3937000000.0,345000000.0,6564000000.0,16548000000.0,5478000000.0,35204000000.0,4785000000.0,104233000000.0,22894000000.0,22894000000.0,22894000000.0,81339000000.0,104233000000.0,,63832000000.0,-33595000000.0,13844000000.0,16454000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q3,,2018-09-30,2018-10-18 07:08:11+00:00,583000000.0,-2003000000.0,359000000.0,50430000000.0,23089000000.0,2186000000.0,3958000000.0,351000000.0,6564000000.0,17435000000.0,5652000000.0,34799000000.0,4887000000.0,104390000000.0,22460000000.0,22460000000.0,22460000000.0,81930000000.0,104390000000.0,,62850000000.0,-33425000000.0,14397000000.0,16668000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q2,,2018-06-30,2018-07-19 07:07:07+00:00,610000000.0,-1688000000.0,415000000.0,49961000000.0,23040000000.0,2161000000.0,3931000000.0,356000000.0,6464000000.0,16348000000.0,5494000000.0,34296000000.0,4830000000.0,103523000000.0,22623000000.0,22623000000.0,22623000000.0,80900000000.0,103523000000.0,,62960000000.0,-33025000000.0,14151000000.0,16742000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2018.0,Q1,,2018-03-31,2018-04-24 07:11:47+00:00,567000000.0,-1322000000.0,397000000.0,49810000000.0,22995000000.0,2086000000.0,3959000000.0,341000000.0,6963000000.0,17019000000.0,5167000000.0,33981000000.0,4835000000.0,103676000000.0,22979000000.0,22979000000.0,22979000000.0,80697000000.0,103676000000.0,,62696000000.0,-32675000000.0,13922000000.0,16611000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,FY,,2019-12-31,2020-04-21 07:04:56+00:00,618000000.0,640000000.0,494000000.0,51849000000.0,23469000000.0,2273000000.0,3961000000.0,330000000.0,6558000000.0,17054000000.0,6186000000.0,36977000000.0,4619000000.0,110122000000.0,25943000000.0,25943000000.0,25943000000.0,84179000000.0,110122000000.0,,68559000000.0,-35143000000.0,14967000000.0,16833000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q3,,2019-09-30,2019-10-22 07:09:31+00:00,575000000.0,625000000.0,508000000.0,51612000000.0,23432000000.0,2321000000.0,3929000000.0,329000000.0,6558000000.0,17015000000.0,6177000000.0,36317000000.0,4802000000.0,110241000000.0,25607000000.0,25607000000.0,25607000000.0,84634000000.0,110241000000.0,,68423000000.0,-34767000000.0,15485000000.0,17141000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q2,,2019-06-30,2019-07-23 07:09:56+00:00,615000000.0,206000000.0,416000000.0,51073000000.0,23372000000.0,2281000000.0,3943000000.0,335000000.0,6558000000.0,16009000000.0,5715000000.0,36135000000.0,4776000000.0,108572000000.0,25321000000.0,25321000000.0,25321000000.0,83251000000.0,108572000000.0,,67578000000.0,-34392000000.0,15129000000.0,17395000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2019.0,Q1,,2019-03-31,2019-04-18 07:07:52+00:00,591000000.0,-682000000.0,357000000.0,50718000000.0,23243000000.0,2190000000.0,3949000000.0,341000000.0,7057000000.0,16755000000.0,5563000000.0,35795000000.0,4811000000.0,107246000000.0,24340000000.0,24340000000.0,24340000000.0,82906000000.0,107246000000.0,,65900000000.0,-34016000000.0,14757000000.0,17163000000.0
Travelers Companies Inc,TRV,549300Y650407RU8B149,86312,2020.0,Q1,,2020-03-31,2020-04-21 07:04:56+00:00,567000000.0,-49000000.0,544000000.0,51957000000.0,23542000000.0,2298000000.0,3915000000.0,322000000.0,6559000000.0,16167000000.0,5487000000.0,37325000000.0,4654000000.0,109436000000.0,25204000000.0,25204000000.0,25204000000.0,84232000000.0,109436000000.0,,68239000000.0,-35614000000.0,15575000000.0,17384000000.0
