company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q1,,2011-04-01,2011-04-20 17:21:26+00:00,1024000000.0,1068000000.0,174000000.0,8445000000.0,-760000000.0,491000000.0,534000000.0,368000000.0,174000000.0,93000000.0,336000000.0,32360000000.0,7637000000.0,1140000000.0,237000000.0,23915000000.0,14000000.0,7182000000.0,102000000.0,92000000.0,351000000.0,1289000000.0,9134000000.0,503000000.0,56000000.0,27577000000.0,8742000000.0,2171000000.0,2222000000.0,8742000000.0,8756000000.0,18821000000.0,27577000000.0,1491000000.0,16599000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q3,,2012-09-28,2012-10-16 17:06:55+00:00,1197000000.0,1163000000.0,,9088000000.0,-833000000.0,319000000.0,693000000.0,1051000000.0,134000000.0,261000000.0,416000000.0,35020000000.0,8257000000.0,1195000000.0,264000000.0,25932000000.0,15000000.0,8018000000.0,104000000.0,341000000.0,410000000.0,1284000000.0,8798000000.0,806000000.0,35000000.0,29930000000.0,9016000000.0,2393000000.0,3021000000.0,9016000000.0,9031000000.0,20899000000.0,29930000000.0,1605000000.0,17878000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q2,,2012-06-29,2012-07-19 10:47:34+00:00,1055000000.0,1136000000.0,,8984000000.0,-849000000.0,327000000.0,642000000.0,1051000000.0,172000000.0,228000000.0,434000000.0,34616000000.0,8581000000.0,1183000000.0,256000000.0,25632000000.0,14000000.0,7896000000.0,125000000.0,350000000.0,402000000.0,1315000000.0,8679000000.0,508000000.0,41000000.0,29589000000.0,8881000000.0,2372000000.0,2575000000.0,8881000000.0,8895000000.0,20694000000.0,29589000000.0,1585000000.0,18119000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q1,,2012-03-30,2012-04-19 11:36:37+00:00,1205000000.0,1161000000.0,,8861000000.0,-866000000.0,337000000.0,627000000.0,1044000000.0,178000000.0,134000000.0,392000000.0,34002000000.0,8623000000.0,1178000000.0,251000000.0,25141000000.0,13000000.0,7799000000.0,112000000.0,360000000.0,399000000.0,1330000000.0,8313000000.0,502000000.0,139000000.0,29186000000.0,8491000000.0,2468000000.0,2593000000.0,8491000000.0,8504000000.0,20682000000.0,29186000000.0,1577000000.0,18089000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,FY,,2013-12-27,2015-02-11 11:14:51+00:00,957000000.0,1052000000.0,151000000.0,9893000000.0,-523000000.0,,592000000.0,1070000000.0,155000000.0,91000000.0,587000000.0,37184000000.0,9022000000.0,1298000000.0,252000000.0,27291000000.0,21000000.0,8662000000.0,64000000.0,105000000.0,591000000.0,1170000000.0,9936000000.0,533000000.0,487000000.0,31782000000.0,10483000000.0,2602000000.0,2424000000.0,10483000000.0,10504000000.0,21278000000.0,31782000000.0,1889000000.0,18854000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q3,,2013-09-27,2013-10-16 15:30:15+00:00,1078000000.0,981000000.0,149000000.0,9691000000.0,-886000000.0,,591000000.0,1064000000.0,148000000.0,138000000.0,511000000.0,36637000000.0,8787000000.0,1241000000.0,267000000.0,26946000000.0,20000000.0,8387000000.0,85000000.0,111000000.0,556000000.0,1650000000.0,9670000000.0,264000000.0,128000000.0,30943000000.0,9848000000.0,2200000000.0,2251000000.0,9848000000.0,9868000000.0,21075000000.0,30943000000.0,1797000000.0,18824000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q2,,2013-06-28,2013-07-17 16:16:48+00:00,1022000000.0,946000000.0,,9550000000.0,-902000000.0,299000000.0,614000000.0,1063000000.0,144000000.0,111000000.0,452000000.0,36149000000.0,8811000000.0,1228000000.0,264000000.0,26599000000.0,19000000.0,8313000000.0,118000000.0,269000000.0,565000000.0,1378000000.0,9482000000.0,564000000.0,403000000.0,30881000000.0,9643000000.0,2489000000.0,2418000000.0,9643000000.0,9662000000.0,21219000000.0,30881000000.0,1793000000.0,18801000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q1,,2013-03-29,2013-04-16 16:04:21+00:00,1043000000.0,976000000.0,,9386000000.0,-919000000.0,323000000.0,705000000.0,1058000000.0,133000000.0,206000000.0,376000000.0,35674000000.0,8846000000.0,1215000000.0,283000000.0,26288000000.0,18000000.0,8202000000.0,103000000.0,277000000.0,516000000.0,1393000000.0,9191000000.0,572000000.0,367000000.0,30586000000.0,9330000000.0,2567000000.0,2474000000.0,9330000000.0,9348000000.0,21238000000.0,30586000000.0,1731000000.0,18764000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,FY,,2014-12-26,2016-02-10 11:48:55+00:00,845000000.0,1129000000.0,142000000.0,10759000000.0,-666000000.0,,669000000.0,1084000000.0,141000000.0,163000000.0,613000000.0,39343000000.0,9514000000.0,1356000000.0,273000000.0,28584000000.0,24000000.0,8858000000.0,68000000.0,116000000.0,541000000.0,1398000000.0,10734000000.0,228000000.0,292000000.0,33053000000.0,11152000000.0,2572000000.0,2107000000.0,11152000000.0,11176000000.0,21877000000.0,33053000000.0,1897000000.0,19770000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q3,,2014-09-26,2014-10-15 15:25:44+00:00,986000000.0,1123000000.0,151000000.0,10539000000.0,-483000000.0,,479000000.0,1075000000.0,128000000.0,249000000.0,507000000.0,38533000000.0,9387000000.0,1345000000.0,276000000.0,27994000000.0,23000000.0,8742000000.0,95000000.0,108000000.0,608000000.0,1121000000.0,10527000000.0,230000000.0,575000000.0,32623000000.0,11119000000.0,2676000000.0,2231000000.0,11119000000.0,11142000000.0,21481000000.0,32623000000.0,1953000000.0,19250000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q2,,2014-06-27,2014-07-15 16:10:41+00:00,900000000.0,1062000000.0,151000000.0,10325000000.0,-492000000.0,,573000000.0,1070000000.0,123000000.0,229000000.0,490000000.0,38010000000.0,8410000000.0,1331000000.0,275000000.0,27685000000.0,22000000.0,8728000000.0,123000000.0,128000000.0,587000000.0,1136000000.0,10304000000.0,899000000.0,216000000.0,31975000000.0,10882000000.0,2372000000.0,2797000000.0,10882000000.0,10904000000.0,21071000000.0,31975000000.0,1918000000.0,18274000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q1,,2014-03-28,2014-04-16 15:55:37+00:00,975000000.0,1073000000.0,149000000.0,10110000000.0,-507000000.0,,475000000.0,1069000000.0,143000000.0,246000000.0,404000000.0,37604000000.0,9021000000.0,1314000000.0,259000000.0,27494000000.0,21000000.0,8658000000.0,91000000.0,113000000.0,583000000.0,1144000000.0,10062000000.0,325000000.0,248000000.0,31680000000.0,10624000000.0,2289000000.0,2212000000.0,10624000000.0,10645000000.0,21035000000.0,31680000000.0,1897000000.0,18823000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2015.0,FY,,2015-12-25,2017-02-14 09:41:29+00:00,764000000.0,982000000.0,131000000.0,11400000000.0,-665000000.0,,628000000.0,1079000000.0,,108000000.0,490000000.0,41574000000.0,10515000000.0,1394000000.0,350000000.0,30174000000.0,16000000.0,9179000000.0,70000000.0,439000000.0,337000000.0,1431000000.0,11238000000.0,20000000.0,810000000.0,34745000000.0,11652000000.0,2840000000.0,1952000000.0,11652000000.0,11668000000.0,23077000000.0,34745000000.0,1731000000.0,21125000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2015.0,Q3,,2015-09-25,2015-10-14 16:27:36+00:00,842000000.0,1003000000.0,146000000.0,11206000000.0,-645000000.0,,541000000.0,1095000000.0,137000000.0,282000000.0,447000000.0,40843000000.0,10088000000.0,1376000000.0,309000000.0,29637000000.0,15000000.0,8957000000.0,87000000.0,187000000.0,500000000.0,1388000000.0,11195000000.0,18000000.0,425000000.0,34015000000.0,11645000000.0,2502000000.0,1922000000.0,11645000000.0,11660000000.0,22355000000.0,34015000000.0,1876000000.0,20433000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2015.0,Q2,,2015-06-26,2015-07-15 15:18:14+00:00,772000000.0,1022000000.0,146000000.0,11063000000.0,-656000000.0,,438000000.0,1102000000.0,132000000.0,243000000.0,480000000.0,40313000000.0,10107000000.0,1366000000.0,295000000.0,29250000000.0,14000000.0,8897000000.0,102000000.0,119000000.0,492000000.0,1418000000.0,11117000000.0,18000000.0,680000000.0,33777000000.0,11563000000.0,2669000000.0,1778000000.0,11563000000.0,11577000000.0,22200000000.0,33777000000.0,1858000000.0,20422000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2015.0,Q1,,2015-03-27,2015-04-15 11:03:26+00:00,858000000.0,1103000000.0,141000000.0,10952000000.0,-668000000.0,,561000000.0,1088000000.0,146000000.0,288000000.0,410000000.0,39824000000.0,9513000000.0,1353000000.0,291000000.0,28872000000.0,23000000.0,8886000000.0,99000000.0,113000000.0,479000000.0,1386000000.0,10895000000.0,228000000.0,257000000.0,33161000000.0,11315000000.0,2457000000.0,2038000000.0,11315000000.0,11338000000.0,21823000000.0,33161000000.0,1832000000.0,19785000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2016.0,FY,,2016-12-30,2018-02-07 14:01:18+00:00,806000000.0,938000000.0,115000000.0,12077000000.0,-640000000.0,,603000000.0,1066000000.0,,129000000.0,545000000.0,43227000000.0,10962000000.0,1459000000.0,407000000.0,31150000000.0,15000000.0,9596000000.0,122000000.0,114000000.0,318000000.0,1122000000.0,11253000000.0,331000000.0,417000000.0,35414000000.0,11679000000.0,2487000000.0,2040000000.0,11679000000.0,11694000000.0,23720000000.0,35414000000.0,1777000000.0,21680000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2016.0,Q3,,2016-09-23,2016-10-12 16:34:13+00:00,859000000.0,925000000.0,124000000.0,11938000000.0,-639000000.0,,603000000.0,1062000000.0,,90000000.0,450000000.0,42720000000.0,9888000000.0,1433000000.0,397000000.0,30782000000.0,14000000.0,9505000000.0,86000000.0,109000000.0,303000000.0,1355000000.0,11233000000.0,631000000.0,152000000.0,34681000000.0,11656000000.0,2163000000.0,2263000000.0,11656000000.0,11670000000.0,23011000000.0,34681000000.0,1736000000.0,20748000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2016.0,Q2,,2016-06-24,2016-07-14 16:21:10+00:00,766000000.0,912000000.0,133000000.0,11738000000.0,-649000000.0,,566000000.0,1062000000.0,,137000000.0,464000000.0,42345000000.0,9905000000.0,1413000000.0,399000000.0,30607000000.0,13000000.0,9355000000.0,89000000.0,150000000.0,302000000.0,1383000000.0,11199000000.0,632000000.0,262000000.0,34550000000.0,11612000000.0,2228000000.0,2282000000.0,11612000000.0,11625000000.0,22925000000.0,34550000000.0,1715000000.0,20643000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2016.0,Q1,,2016-03-25,2016-04-13 15:32:57+00:00,815000000.0,917000000.0,130000000.0,11572000000.0,-658000000.0,,731000000.0,1068000000.0,132000000.0,170000000.0,398000000.0,41865000000.0,10516000000.0,1402000000.0,370000000.0,30293000000.0,13000000.0,9396000000.0,83000000.0,159000000.0,307000000.0,1400000000.0,11183000000.0,20000000.0,375000000.0,34610000000.0,11593000000.0,2608000000.0,1692000000.0,11593000000.0,11606000000.0,23004000000.0,34610000000.0,1709000000.0,21312000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2017.0,Q3,,2017-09-30,2017-10-18 12:08:26+00:00,905000000.0,981000000.0,122000000.0,12526000000.0,-561000000.0,,591000000.0,1121000000.0,,322000000.0,601000000.0,44105000000.0,11788000000.0,1506000000.0,392000000.0,31579000000.0,15000000.0,9789000000.0,95000000.0,106000000.0,316000000.0,1019000000.0,10327000000.0,19000000.0,113000000.0,35573000000.0,10887000000.0,2172000000.0,2075000000.0,10887000000.0,10902000000.0,24671000000.0,35573000000.0,1822000000.0,22596000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2017.0,Q2,,2017-06-30,2017-07-19 15:45:34+00:00,810000000.0,1015000000.0,115000000.0,12324000000.0,-569000000.0,,620000000.0,1123000000.0,,95000000.0,506000000.0,43751000000.0,11806000000.0,1487000000.0,428000000.0,31427000000.0,14000000.0,9737000000.0,90000000.0,127000000.0,317000000.0,1045000000.0,11033000000.0,19000000.0,477000000.0,35861000000.0,11587000000.0,2630000000.0,1672000000.0,11587000000.0,11601000000.0,24260000000.0,35861000000.0,1804000000.0,22588000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2017.0,Q1,,2017-03-31,2017-04-20 11:14:36+00:00,898000000.0,943000000.0,114000000.0,12140000000.0,-634000000.0,,930000000.0,1093000000.0,,302000000.0,445000000.0,43399000000.0,10963000000.0,1469000000.0,415000000.0,31259000000.0,13000000.0,9648000000.0,85000000.0,187000000.0,324000000.0,1155000000.0,11197000000.0,331000000.0,287000000.0,35712000000.0,11656000000.0,2660000000.0,2277000000.0,11656000000.0,11669000000.0,24043000000.0,35712000000.0,1793000000.0,21766000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2018.0,FY,,2018-12-31,2020-02-12 16:22:04+00:00,949000000.0,1010000000.0,113000000.0,12807000000.0,-661000000.0,,858000000.0,1067000000.0,,106000000.0,550000000.0,44805000000.0,14739000000.0,1779000000.0,263000000.0,31998000000.0,17000000.0,6690000000.0,181000000.0,179000000.0,387000000.0,805000000.0,12157000000.0,18000000.0,253000000.0,36729000000.0,12563000000.0,2565000000.0,1915000000.0,12563000000.0,12580000000.0,24149000000.0,36729000000.0,2166000000.0,22234000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2018.0,Q3,,2018-09-30,2018-10-16 17:49:10+00:00,982000000.0,1090000000.0,110000000.0,12614000000.0,-574000000.0,,663000000.0,973000000.0,,166000000.0,517000000.0,44485000000.0,13754000000.0,1764000000.0,283000000.0,31871000000.0,16000000.0,6584000000.0,133000000.0,151000000.0,442000000.0,844000000.0,13320000000.0,18000000.0,615000000.0,36861000000.0,13719000000.0,2784000000.0,1944000000.0,13719000000.0,13735000000.0,23126000000.0,36861000000.0,2206000000.0,21182000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2018.0,Q2,,2018-06-30,2018-07-17 17:49:10+00:00,852000000.0,1036000000.0,114000000.0,12459000000.0,-581000000.0,,1320000000.0,986000000.0,,123000000.0,486000000.0,44306000000.0,13769000000.0,1741000000.0,326000000.0,31847000000.0,14000000.0,6532000000.0,116000000.0,138000000.0,455000000.0,868000000.0,13604000000.0,19000000.0,83000000.0,36924000000.0,14009000000.0,2881000000.0,1732000000.0,14009000000.0,14023000000.0,22901000000.0,36924000000.0,2196000000.0,21169000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2018.0,Q1,,2018-03-31,2018-04-18 16:51:40+00:00,905000000.0,1045000000.0,106000000.0,12355000000.0,-585000000.0,,1980000000.0,1090000000.0,,274000000.0,443000000.0,44103000000.0,13768000000.0,1714000000.0,369000000.0,31748000000.0,13000000.0,6485000000.0,138000000.0,144000000.0,435000000.0,904000000.0,13873000000.0,19000000.0,10000000.0,37439000000.0,14378000000.0,3542000000.0,1891000000.0,14378000000.0,14391000000.0,23048000000.0,37439000000.0,2149000000.0,21157000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2019.0,FY,,2019-12-31,2020-04-22 17:49:10+00:00,1043000000.0,986000000.0,100000000.0,12932000000.0,-675000000.0,,958000000.0,1119000000.0,,69000000.0,489000000.0,45100000000.0,15993000000.0,1879000000.0,261000000.0,32168000000.0,15000000.0,6961000000.0,77000000.0,205000000.0,932000000.0,1289000000.0,11404000000.0,245000000.0,996000000.0,38257000000.0,11848000000.0,3278000000.0,2151000000.0,11848000000.0,11863000000.0,26394000000.0,38257000000.0,2811000000.0,24243000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2019.0,Q3,,2019-09-30,2019-10-16 18:01:54+00:00,1101000000.0,1101000000.0,110000000.0,12934000000.0,-648000000.0,,1521000000.0,1096000000.0,,155000000.0,486000000.0,45012000000.0,15992000000.0,1849000000.0,235000000.0,32078000000.0,15000000.0,6882000000.0,66000000.0,208000000.0,908000000.0,1237000000.0,11416000000.0,745000000.0,1037000000.0,38795000000.0,11864000000.0,3960000000.0,2805000000.0,11864000000.0,11879000000.0,26916000000.0,38795000000.0,2757000000.0,24111000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2019.0,Q2,,2019-06-30,2019-07-16 17:54:06+00:00,989000000.0,1111000000.0,110000000.0,12737000000.0,-655000000.0,,853000000.0,1088000000.0,,133000000.0,412000000.0,44756000000.0,15522000000.0,1822000000.0,222000000.0,32019000000.0,14000000.0,6791000000.0,122000000.0,164000000.0,897000000.0,1268000000.0,11843000000.0,245000000.0,878000000.0,37924000000.0,12276000000.0,3186000000.0,2053000000.0,12276000000.0,12290000000.0,25634000000.0,37924000000.0,2719000000.0,23581000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2019.0,Q1,,2019-03-31,2019-04-16 17:43:07+00:00,1019000000.0,1106000000.0,112000000.0,12838000000.0,-659000000.0,,1188000000.0,1076000000.0,,193000000.0,406000000.0,44826000000.0,15748000000.0,1793000000.0,241000000.0,31988000000.0,17000000.0,6743000000.0,122000000.0,178000000.0,894000000.0,1292000000.0,12011000000.0,18000000.0,822000000.0,38154000000.0,12428000000.0,3479000000.0,1926000000.0,12428000000.0,12445000000.0,25709000000.0,38154000000.0,2687000000.0,23783000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2020.0,Q1,,2020-03-31,2020-04-22 17:49:10+00:00,1058000000.0,1008000000.0,99000000.0,12877000000.0,-672000000.0,,1995000000.0,1131000000.0,,269000000.0,345000000.0,45065000000.0,16477000000.0,1901000000.0,257000000.0,32188000000.0,17000000.0,6991000000.0,74000000.0,185000000.0,924000000.0,1267000000.0,11412000000.0,255000000.0,487000000.0,38834000000.0,11871000000.0,3821000000.0,2211000000.0,11871000000.0,11888000000.0,26946000000.0,38834000000.0,2825000000.0,24735000000.0
