company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2010.0,Q3,2010-06-26,2010-09-24,2011-10-26 14:21:53+00:00,0.36,0.36,0.08,232000000.0,0.36,288000000.0,414000000.0,414000000.0,,414000000.0,369000000.0,2666000000.0,8000000.0,,,1240000000.0,369000000.0,2297000000.0,131000000.0,,1472000000.0,825000000.0,-123000000.0,702000000.0,2666000000.0,1150000000.0,1134000000.0,1145000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2010.0,Q3YTD,2009-12-26,2010-09-24,,1.0,1.0,0.24,690000000.0,1.0,712000000.0,1133000000.0,1133000000.0,,1133000000.0,1664000000.0,7820000000.0,28000000.0,,,3241000000.0,1664000000.0,6156000000.0,408000000.0,,3931000000.0,2225000000.0,-380000000.0,1845000000.0,7820000000.0,1150000000.0,1134000000.0,1145000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2010.0,Q3TTM,2009-09-26,2010-09-24,,1.27,1.27,0.32,915000000.0,1.27,864000000.0,1435000000.0,1435000000.0,,1435000000.0,523000000.0,10140000000.0,43000000.0,,,5900000000.0,523000000.0,9617000000.0,546000000.0,,6815000000.0,2802000000.0,-503000000.0,2299000000.0,10140000000.0,1150000000.0,1134000000.0,1145000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2010.0,Q2,2010-03-27,2010-06-25,2011-07-21 14:00:53+00:00,0.36,0.36,0.08,230000000.0,0.36,228000000.0,414000000.0,414000000.0,,414000000.0,393000000.0,2663000000.0,9000000.0,,,1272000000.0,393000000.0,2270000000.0,135000000.0,,1502000000.0,768000000.0,-126000000.0,642000000.0,2663000000.0,1150000000.0,1149492000.0,1159173000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2010.0,Q2YTD,2009-12-26,2010-06-25,,0.63,0.63,0.16,458000000.0,0.63,424000000.0,719000000.0,719000000.0,,719000000.0,1295000000.0,5154000000.0,20000000.0,,,2001000000.0,1295000000.0,3859000000.0,277000000.0,,2459000000.0,1400000000.0,-257000000.0,1143000000.0,5154000000.0,1150000000.0,1149492000.0,1159173000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2010.0,Q2TTM,2009-06-27,2010-06-25,,1.14,1.14,0.31,910000000.0,1.14,746000000.0,1311000000.0,1311000000.0,,1311000000.0,969000000.0,9763000000.0,41000000.0,,,5313000000.0,969000000.0,8794000000.0,555000000.0,,6223000000.0,2571000000.0,-514000000.0,2057000000.0,9763000000.0,1150000000.0,1149492000.0,1159173000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2010.0,Q1,2009-12-26,2010-03-26,2011-04-20 17:21:26+00:00,0.78,0.78,0.24,228000000.0,0.78,196000000.0,305000000.0,305000000.0,,305000000.0,902000000.0,2491000000.0,11000000.0,,,729000000.0,902000000.0,1589000000.0,142000000.0,,957000000.0,632000000.0,-131000000.0,501000000.0,2491000000.0,391000000.0,391079000.0,394323000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2010.0,Q1TTM,2009-03-28,2010-03-26,,3.07,3.07,0.9,907000000.0,3.07,684000000.0,1202000000.0,1179000000.0,23000000.0,1202000000.0,1303000000.0,9285000000.0,42000000.0,,,4695000000.0,1303000000.0,7982000000.0,559000000.0,,5602000000.0,2380000000.0,-517000000.0,1863000000.0,9285000000.0,391000000.0,391079000.0,394323000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,FY,2011-01-01,2011-12-30,2014-02-12 16:15:05+00:00,1.71,1.71,0.45,976000000.0,1.7,1086000000.0,1854000000.0,1854000000.0,,1854000000.0,2047000000.0,11795000000.0,22000000.0,,,5302000000.0,2047000000.0,9748000000.0,552000000.0,,6278000000.0,3470000000.0,-530000000.0,2940000000.0,11795000000.0,1084200000.0,1083000000.0,1089000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q4,2011-10-01,2011-12-30,,0.45,0.45,0.12,236000000.0,0.45,275000000.0,489000000.0,489000000.0,,489000000.0,515000000.0,3003000000.0,11000000.0,,,1359000000.0,515000000.0,2488000000.0,140000000.0,,1595000000.0,893000000.0,-129000000.0,764000000.0,3003000000.0,1084200000.0,1083000000.0,1089000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.27,1.27,0.33,740000000.0,1.27,811000000.0,1365000000.0,1365000000.0,,1365000000.0,1532000000.0,8792000000.0,11000000.0,,,3943000000.0,1532000000.0,7260000000.0,412000000.0,,4683000000.0,2577000000.0,-401000000.0,2176000000.0,8792000000.0,1079100000.0,1071000000.0,1077000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q3TTM,2010-09-25,2011-09-30,,1.68,1.68,0.42,997000000.0,1.68,1082000000.0,1795000000.0,1795000000.0,,1795000000.0,1454000000.0,11608000000.0,15000000.0,,,5734000000.0,1454000000.0,10154000000.0,561000000.0,,6731000000.0,3423000000.0,-546000000.0,2877000000.0,11608000000.0,1079100000.0,1071000000.0,1077000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q3,2011-07-02,2011-09-30,2012-10-16 17:06:55+00:00,0.43,0.43,0.12,251000000.0,0.43,282000000.0,464000000.0,464000000.0,,464000000.0,507000000.0,2963000000.0,6000000.0,,,1327000000.0,507000000.0,2456000000.0,138000000.0,,1578000000.0,878000000.0,-132000000.0,746000000.0,2963000000.0,1079100000.0,1071000000.0,1077000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q2YTD,2011-01-01,2011-07-01,,0.82,0.82,0.21,489000000.0,0.82,529000000.0,901000000.0,901000000.0,,901000000.0,1025000000.0,5829000000.0,5000000.0,,,2616000000.0,1025000000.0,4804000000.0,274000000.0,,3105000000.0,1699000000.0,-269000000.0,1430000000.0,5829000000.0,1100000000.0,1102000000.0,1109000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q2TTM,2010-06-26,2011-07-01,,1.58,1.58,0.38,978000000.0,1.58,1088000000.0,1745000000.0,1745000000.0,,1745000000.0,1316000000.0,11311000000.0,17000000.0,,,5647000000.0,1316000000.0,9995000000.0,554000000.0,,6625000000.0,3370000000.0,-537000000.0,2833000000.0,11311000000.0,1100000000.0,1102000000.0,1109000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q2,2011-04-02,2011-07-01,2012-07-19 10:47:34+00:00,0.46,0.46,0.12,246000000.0,0.46,286000000.0,506000000.0,506000000.0,,506000000.0,526000000.0,3019000000.0,0.0,,,1321000000.0,526000000.0,2493000000.0,134000000.0,,1567000000.0,926000000.0,-134000000.0,792000000.0,3019000000.0,1100000000.0,1102000000.0,1109000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q1TTM,2010-03-27,2011-04-01,,1.49,1.49,0.34,962000000.0,1.49,1030000000.0,1653000000.0,1653000000.0,,1653000000.0,1183000000.0,10955000000.0,26000000.0,,,5598000000.0,1183000000.0,9772000000.0,555000000.0,,6560000000.0,3212000000.0,-529000000.0,2683000000.0,10955000000.0,1097200000.0,1108000000.0,1115000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2011.0,Q1,2011-01-01,2011-04-01,2012-04-19 11:36:37+00:00,0.36,0.36,0.09,243000000.0,0.35,243000000.0,395000000.0,395000000.0,,395000000.0,499000000.0,2810000000.0,5000000.0,,,1295000000.0,499000000.0,2311000000.0,140000000.0,,1538000000.0,773000000.0,-135000000.0,638000000.0,2810000000.0,1097200000.0,1108000000.0,1115000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q4,2012-09-29,2012-12-28,,0.43,0.43,0.14,271000000.0,0.43,278000000.0,447000000.0,447000000.0,,447000000.0,518000000.0,2891000000.0,59000000.0,,,1291000000.0,518000000.0,2373000000.0,145000000.0,,1562000000.0,811000000.0,-86000000.0,725000000.0,2891000000.0,1035000000.0,1038000000.0,1040000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,FY,2011-12-31,2012-12-28,2015-02-11 11:14:51+00:00,1.8,1.8,0.54,1059000000.0,1.79,1108000000.0,1863000000.0,1863000000.0,,1863000000.0,2064000000.0,11763000000.0,73000000.0,,,5176000000.0,2064000000.0,9699000000.0,566000000.0,,6235000000.0,3464000000.0,-493000000.0,2971000000.0,11763000000.0,1035000000.0,1038000000.0,1040000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q3YTD,2011-12-31,2012-09-28,,1.36,1.36,0.4,788000000.0,1.36,830000000.0,1416000000.0,1416000000.0,,1416000000.0,1546000000.0,8872000000.0,14000000.0,,,3885000000.0,1546000000.0,7326000000.0,421000000.0,,4673000000.0,2653000000.0,-407000000.0,2246000000.0,8872000000.0,1034100000.0,1038000000.0,1040000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q3TTM,2011-10-01,2012-09-28,,1.84,1.84,0.52,1024000000.0,1.84,1105000000.0,1905000000.0,1905000000.0,,1905000000.0,2061000000.0,11875000000.0,25000000.0,,,5244000000.0,2061000000.0,9814000000.0,561000000.0,,6268000000.0,3546000000.0,-536000000.0,3010000000.0,11875000000.0,1034100000.0,1038000000.0,1040000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q3,2012-06-30,2012-09-28,2013-10-16 15:30:15+00:00,0.44,0.44,0.14,268000000.0,0.44,266000000.0,455000000.0,455000000.0,,455000000.0,493000000.0,2894000000.0,5000000.0,,,1279000000.0,493000000.0,2401000000.0,138000000.0,,1547000000.0,854000000.0,-133000000.0,721000000.0,2894000000.0,1034100000.0,1038000000.0,1040000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q2YTD,2011-12-31,2012-06-29,,0.92,0.92,0.26,520000000.0,0.92,564000000.0,961000000.0,961000000.0,,961000000.0,1053000000.0,5978000000.0,9000000.0,,,2606000000.0,1053000000.0,4925000000.0,283000000.0,,3126000000.0,1799000000.0,-274000000.0,1525000000.0,5978000000.0,1044900000.0,1041000000.0,1043000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q2TTM,2011-07-02,2012-06-29,,1.84,1.84,0.5,1007000000.0,1.84,1121000000.0,1914000000.0,1914000000.0,,1914000000.0,2075000000.0,11944000000.0,26000000.0,,,5292000000.0,2075000000.0,9869000000.0,561000000.0,,6299000000.0,3570000000.0,-535000000.0,3035000000.0,11944000000.0,1044900000.0,1041000000.0,1043000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q2,2012-03-31,2012-06-29,2013-07-17 16:16:48+00:00,0.49,0.49,0.14,263000000.0,0.49,297000000.0,512000000.0,512000000.0,,512000000.0,512000000.0,3012000000.0,5000000.0,,,1294000000.0,512000000.0,2500000000.0,139000000.0,,1557000000.0,943000000.0,-134000000.0,809000000.0,3012000000.0,1044900000.0,1041000000.0,1043000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q1TTM,2011-04-02,2012-03-30,,1.82,1.82,0.49,990000000.0,1.82,1110000000.0,1908000000.0,1908000000.0,,1908000000.0,2089000000.0,11951000000.0,21000000.0,,,5319000000.0,2089000000.0,9862000000.0,556000000.0,,6309000000.0,3553000000.0,-535000000.0,3018000000.0,11951000000.0,1044200000.0,1047000000.0,1049000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2012.0,Q1,2011-12-31,2012-03-30,2013-04-16 16:04:21+00:00,0.43,0.43,0.12,257000000.0,0.43,267000000.0,449000000.0,449000000.0,,449000000.0,541000000.0,2966000000.0,4000000.0,,,1312000000.0,541000000.0,2425000000.0,144000000.0,,1569000000.0,856000000.0,-140000000.0,716000000.0,2966000000.0,1044200000.0,1047000000.0,1049000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,FY,2012-12-29,2013-12-27,2016-02-10 11:48:55+00:00,1.83,1.83,0.59,1104000000.0,1.83,1058000000.0,1864000000.0,1864000000.0,,1864000000.0,2036000000.0,12026000000.0,11000000.0,,,5413000000.0,2036000000.0,9990000000.0,562000000.0,,6517000000.0,3473000000.0,-551000000.0,2922000000.0,12026000000.0,1018600000.0,1019000000.0,1019000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q4,2013-09-28,2013-12-27,,0.42,0.42,0.15,281000000.0,0.42,248000000.0,426000000.0,426000000.0,,426000000.0,503000000.0,3032000000.0,,,,1435000000.0,503000000.0,2529000000.0,139000000.0,,1716000000.0,813000000.0,-139000000.0,674000000.0,3032000000.0,1018600000.0,1019000000.0,1019000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q3YTD,2012-12-29,2013-09-27,,1.41,1.41,0.44,823000000.0,1.41,810000000.0,1438000000.0,1438000000.0,,1438000000.0,1533000000.0,8994000000.0,11000000.0,,,3978000000.0,1533000000.0,7461000000.0,423000000.0,,4801000000.0,2660000000.0,-412000000.0,2248000000.0,8994000000.0,1011100000.0,1017000000.0,1018000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q3TTM,2012-09-29,2013-09-27,,1.85,1.85,0.58,1094000000.0,1.85,1088000000.0,1885000000.0,1885000000.0,,1885000000.0,2051000000.0,11885000000.0,70000000.0,,,5269000000.0,2051000000.0,9834000000.0,568000000.0,,6363000000.0,3471000000.0,-498000000.0,2973000000.0,11885000000.0,1011100000.0,1017000000.0,1018000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q3,2013-06-29,2013-09-27,2014-10-15 15:25:44+00:00,0.45,0.45,0.15,277000000.0,0.45,254000000.0,455000000.0,455000000.0,,455000000.0,501000000.0,2985000000.0,5000000.0,,,1367000000.0,501000000.0,2484000000.0,136000000.0,,1644000000.0,840000000.0,-131000000.0,709000000.0,2985000000.0,1011100000.0,1017000000.0,1018000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q2YTD,2012-12-29,2013-06-28,,0.96,0.96,0.29,546000000.0,0.96,556000000.0,983000000.0,983000000.0,,983000000.0,1032000000.0,6009000000.0,6000000.0,,,2611000000.0,1032000000.0,4977000000.0,287000000.0,,3157000000.0,1820000000.0,-281000000.0,1539000000.0,6009000000.0,1021600000.0,1022000000.0,1023000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q2TTM,2012-06-30,2013-06-28,,1.84,1.84,0.57,1085000000.0,1.84,1100000000.0,1885000000.0,1885000000.0,,1885000000.0,2043000000.0,11794000000.0,70000000.0,,,5181000000.0,2043000000.0,9751000000.0,570000000.0,,6266000000.0,3485000000.0,-500000000.0,2985000000.0,11794000000.0,1021600000.0,1022000000.0,1023000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q2,2013-03-30,2013-06-28,2014-07-15 16:10:41+00:00,0.51,0.51,0.15,276000000.0,0.51,288000000.0,521000000.0,521000000.0,,521000000.0,493000000.0,3046000000.0,9000000.0,,,1337000000.0,493000000.0,2553000000.0,140000000.0,,1613000000.0,940000000.0,-131000000.0,809000000.0,3046000000.0,1021600000.0,1022000000.0,1023000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q1TTM,2012-03-31,2013-03-29,,1.84,1.84,0.56,1072000000.0,1.84,1109000000.0,1876000000.0,1876000000.0,,1876000000.0,2062000000.0,11760000000.0,66000000.0,,,5138000000.0,2062000000.0,9698000000.0,569000000.0,,6210000000.0,3488000000.0,-503000000.0,2985000000.0,11760000000.0,1026700000.0,1022000000.0,1023000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2013.0,Q1,2012-12-29,2013-03-29,2014-04-16 15:55:37+00:00,0.45,0.45,0.14,270000000.0,0.45,268000000.0,462000000.0,462000000.0,,462000000.0,539000000.0,2963000000.0,-3000000.0,,,1274000000.0,539000000.0,2424000000.0,147000000.0,,1544000000.0,880000000.0,-150000000.0,730000000.0,2963000000.0,1026700000.0,1022000000.0,1023000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,FY,2013-12-28,2014-12-26,2017-02-14 09:41:29+00:00,1.93,1.93,0.63,1151000000.0,1.92,1117000000.0,1927000000.0,1927000000.0,,1927000000.0,2044000000.0,12669000000.0,-24000000.0,,,5861000000.0,2044000000.0,10625000000.0,545000000.0,,7012000000.0,3613000000.0,-569000000.0,3044000000.0,12669000000.0,998400000.0,1001000000.0,1002000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q4,2014-09-27,2014-12-26,,0.49,0.49,0.16,290000000.0,0.48,284000000.0,491000000.0,491000000.0,,491000000.0,468000000.0,3192000000.0,7000000.0,,,1533000000.0,468000000.0,2724000000.0,133000000.0,,1823000000.0,901000000.0,-126000000.0,775000000.0,3192000000.0,998400000.0,1001000000.0,1002000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q3,2014-06-28,2014-09-26,2015-10-14 16:27:36+00:00,0.51,0.51,0.16,291000000.0,0.51,304000000.0,509000000.0,509000000.0,,509000000.0,499000000.0,3221000000.0,-26000000.0,,,1455000000.0,499000000.0,2722000000.0,137000000.0,,1746000000.0,976000000.0,-163000000.0,813000000.0,3221000000.0,998000000.0,999000000.0,999000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q3YTD,2013-12-28,2014-09-26,,1.44,1.44,0.47,861000000.0,1.44,833000000.0,1436000000.0,1436000000.0,,1436000000.0,1576000000.0,9477000000.0,-31000000.0,,,4328000000.0,1576000000.0,7901000000.0,412000000.0,,5189000000.0,2712000000.0,-443000000.0,2269000000.0,9477000000.0,998000000.0,999000000.0,999000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q3TTM,2013-09-28,2014-09-26,,1.86,1.86,0.62,1142000000.0,1.86,1081000000.0,1862000000.0,1862000000.0,,1862000000.0,2079000000.0,12509000000.0,-31000000.0,,,5763000000.0,2079000000.0,10430000000.0,551000000.0,,6905000000.0,3525000000.0,-582000000.0,2943000000.0,12509000000.0,998000000.0,999000000.0,999000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q2,2014-03-29,2014-06-27,2015-07-15 15:18:14+00:00,0.53,0.53,0.16,287000000.0,0.53,321000000.0,529000000.0,529000000.0,,529000000.0,530000000.0,3244000000.0,-12000000.0,,,1430000000.0,530000000.0,2714000000.0,135000000.0,,1717000000.0,997000000.0,-147000000.0,850000000.0,3244000000.0,998100000.0,1003000000.0,1003000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q2YTD,2013-12-28,2014-06-27,,0.93,0.93,0.31,570000000.0,0.93,529000000.0,927000000.0,927000000.0,,927000000.0,1077000000.0,6256000000.0,-5000000.0,,,2873000000.0,1077000000.0,5179000000.0,275000000.0,,3443000000.0,1736000000.0,-280000000.0,1456000000.0,6256000000.0,998100000.0,1003000000.0,1003000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q2TTM,2013-06-29,2014-06-27,,1.8,1.8,0.61,1128000000.0,1.8,1031000000.0,1808000000.0,1808000000.0,,1808000000.0,2081000000.0,12273000000.0,,,,5675000000.0,2081000000.0,10192000000.0,550000000.0,,6803000000.0,3389000000.0,-550000000.0,2839000000.0,12273000000.0,998100000.0,1003000000.0,1003000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q1,2013-12-28,2014-03-28,2015-04-15 11:03:26+00:00,0.4,0.4,0.15,283000000.0,0.4,208000000.0,398000000.0,398000000.0,,398000000.0,547000000.0,3012000000.0,7000000.0,,,1443000000.0,547000000.0,2465000000.0,140000000.0,,1726000000.0,739000000.0,-133000000.0,606000000.0,3012000000.0,995000000.0,1008000000.0,1008000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2014.0,Q1TTM,2013-03-30,2014-03-28,,1.79,1.79,0.6,1117000000.0,1.79,998000000.0,1800000000.0,1800000000.0,,1800000000.0,2044000000.0,12075000000.0,21000000.0,,,5582000000.0,2044000000.0,10031000000.0,555000000.0,,6699000000.0,3332000000.0,-534000000.0,2798000000.0,12075000000.0,995000000.0,1008000000.0,1008000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2015.0,FY,2014-12-27,2015-12-25,2018-02-07 14:01:18+00:00,2.0,2.0,0.7,1208000000.0,2.0,1170000000.0,1968000000.0,1968000000.0,,1968000000.0,1413000000.0,11811000000.0,98000000.0,-40000000.0,0.0,5646000000.0,1413000000.0,10398000000.0,544000000.0,,6814000000.0,3584000000.0,-446000000.0,3138000000.0,11811000000.0,984000000.0,983000000.0,984000000.0
CSX Corp,CSX,549300JVQR4N1MMP3Q88,277948,2015.0,Q3,2015-06-27,2015-09-25,2016-10-12 16:34:13+00:00,0.52,0.52,0.18,302000000.0,0.52,292000000.0,507000000.0,507000000.0,,507000000.0,337000000.0,2939000000.0,,,,1367000000.0,337000000.0,2602000000.0,136000000.0,,1669000000.0,933000000.0,-136000000.0,799000000.0,2939000000.0,975000000.0,981000000.0,982000000.0
