company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q3,,2012-03-30,2012-05-09 10:59:27+00:00,2774000000.0,2377000000.0,1031000000.0,-4000000.0,3377000000.0,0.0,2153000000.0,,1851000000.0,840000000.0,2013000000.0,,1282000000.0,4171000000.0,409000000.0,,,203000000.0,546000000.0,5267000000.0,730000000.0,,14510000000.0,7416000000.0,7445000000.0,4535000000.0,7416000000.0,7416000000.0,7094000000.0,14510000000.0,2894000000.0,2559000000.0,0.0,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q2,,2011-12-30,2012-01-27 15:02:09+00:00,883000000.0,747000000.0,488000000.0,-14000000.0,3924000000.0,0.0,1153000000.0,,151000000.0,63000000.0,50000000.0,,466000000.0,2091000000.0,261000000.0,,,104000000.0,282000000.0,4784000000.0,181000000.0,,7807000000.0,5923000000.0,5398000000.0,1552000000.0,5923000000.0,5923000000.0,1884000000.0,7807000000.0,318000000.0,332000000.0,0.0,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q1,,2011-09-30,2011-10-28 17:02:51+00:00,1708000000.0,1356000000.0,483000000.0,-24000000.0,3675000000.0,0.0,1108000000.0,,151000000.0,67000000.0,100000000.0,,645000000.0,2209000000.0,250000000.0,,,114000000.0,290000000.0,4639000000.0,163000000.0,,8467000000.0,5723000000.0,5926000000.0,2354000000.0,5723000000.0,5723000000.0,2744000000.0,8467000000.0,332000000.0,390000000.0,0.0,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,FY,,2013-06-28,2014-08-14 19:40:13+00:00,1990000000.0,1793000000.0,594000000.0,-35000000.0,4309000000.0,0.0,2191000000.0,453000000.0,1954000000.0,605000000.0,1725000000.0,,1188000000.0,3700000000.0,308000000.0,706000000.0,,179000000.0,445000000.0,6749000000.0,230000000.0,0.0,14036000000.0,7893000000.0,7598000000.0,3973000000.0,7893000000.0,7893000000.0,6143000000.0,14036000000.0,2738000000.0,2170000000.0,0.0,-1012000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q3,,2013-03-29,2013-05-03 16:47:06+00:00,2037000000.0,1700000000.0,959000000.0,20000000.0,4060000000.0,0.0,2235000000.0,,1954000000.0,656000000.0,1783000000.0,,1197000000.0,3803000000.0,383000000.0,,,174000000.0,495000000.0,7073000000.0,230000000.0,,13927000000.0,8423000000.0,7340000000.0,3226000000.0,8423000000.0,8423000000.0,5504000000.0,13927000000.0,2784000000.0,2278000000.0,0.0,-905000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q2,,2012-12-28,2013-02-01 16:02:18+00:00,2185000000.0,1732000000.0,853000000.0,8000000.0,3816000000.0,0.0,2227000000.0,,1907000000.0,709000000.0,1840000000.0,,1204000000.0,3938000000.0,423000000.0,,,200000000.0,516000000.0,6744000000.0,288000000.0,,13929000000.0,8247000000.0,7175000000.0,3326000000.0,8247000000.0,8247000000.0,5682000000.0,13929000000.0,2816000000.0,2356000000.0,0.0,-732000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q1,,2012-09-28,2012-11-02 17:26:04+00:00,2545000000.0,1951000000.0,920000000.0,14000000.0,3537000000.0,0.0,2227000000.0,,1944000000.0,746000000.0,1898000000.0,,1304000000.0,4027000000.0,394000000.0,,,269000000.0,542000000.0,6470000000.0,230000000.0,,14172000000.0,8037000000.0,7186000000.0,3695000000.0,8037000000.0,8037000000.0,6135000000.0,14172000000.0,2959000000.0,2440000000.0,0.0,-674000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,FY,,2014-06-27,2015-08-21 17:13:13+00:00,1971000000.0,1989000000.0,531000000.0,12000000.0,4804000000.0,0.0,2334000000.0,460000000.0,2559000000.0,454000000.0,2313000000.0,,1226000000.0,3293000000.0,417000000.0,758000000.0,,473000000.0,499000000.0,8066000000.0,125000000.0,284000000.0,15499000000.0,8842000000.0,8720000000.0,3845000000.0,8842000000.0,8842000000.0,6657000000.0,15499000000.0,3486000000.0,2812000000.0,0.0,-1570000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q3,,2014-03-28,2014-05-02 19:37:22+00:00,1902000000.0,1802000000.0,566000000.0,-4000000.0,4569000000.0,0.0,2317000000.0,409000000.0,2558000000.0,539000000.0,2344000000.0,,1277000000.0,3406000000.0,362000000.0,745000000.0,,523000000.0,473000000.0,7845000000.0,125000000.0,296000000.0,15332000000.0,8768000000.0,8306000000.0,3747000000.0,8768000000.0,8768000000.0,6564000000.0,15332000000.0,3620000000.0,2817000000.0,0.0,-1390000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q2,,2013-12-27,2014-01-31 14:57:33+00:00,2106000000.0,1959000000.0,596000000.0,-49000000.0,4655000000.0,0.0,2265000000.0,456000000.0,2555000000.0,607000000.0,1610000000.0,,1293000000.0,3509000000.0,381000000.0,732000000.0,,323000000.0,473000000.0,7541000000.0,730000000.0,,15282000000.0,8579000000.0,8288000000.0,4620000000.0,8579000000.0,8579000000.0,6703000000.0,15282000000.0,3485000000.0,2083000000.0,0.0,-1178000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q1,,2013-09-27,2013-10-29 12:54:54+00:00,2061000000.0,1791000000.0,529000000.0,-19000000.0,4869000000.0,0.0,2208000000.0,388000000.0,2051000000.0,616000000.0,1668000000.0,,1244000000.0,3638000000.0,357000000.0,719000000.0,,240000000.0,458000000.0,7183000000.0,730000000.0,,14806000000.0,8253000000.0,8261000000.0,4427000000.0,8253000000.0,8253000000.0,6553000000.0,14806000000.0,2907000000.0,2126000000.0,0.0,-1119000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,FY,,2015-07-03,2016-08-26 21:44:04+00:00,1881000000.0,1532000000.0,620000000.0,-20000000.0,5024000000.0,0.0,2431000000.0,330000000.0,2766000000.0,332000000.0,2149000000.0,0.0,1368000000.0,2965000000.0,327000000.0,0.0,,594000000.0,564000000.0,9107000000.0,407000000.0,262000000.0,15170000000.0,9219000000.0,8513000000.0,3238000000.0,9219000000.0,9219000000.0,5951000000.0,15170000000.0,3692000000.0,2713000000.0,0.0,-2299000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q3,,2015-04-03,2015-05-11 19:36:55+00:00,2020000000.0,1696000000.0,659000000.0,-3000000.0,4812000000.0,0.0,2372000000.0,398000000.0,2745000000.0,400000000.0,2203000000.0,,1322000000.0,3051000000.0,371000000.0,0.0,0.0,551000000.0,529000000.0,9004000000.0,141000000.0,228000000.0,15176000000.0,9226000000.0,8429000000.0,3218000000.0,9226000000.0,9226000000.0,5950000000.0,15176000000.0,3696000000.0,2732000000.0,,-2147000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q2,,2015-01-02,2015-02-10 17:18:29+00:00,2071000000.0,1880000000.0,642000000.0,-32000000.0,4902000000.0,0.0,2321000000.0,451000000.0,2566000000.0,359000000.0,2250000000.0,,1282000000.0,3099000000.0,355000000.0,0.0,0.0,455000000.0,518000000.0,8738000000.0,125000000.0,241000000.0,15139000000.0,9082000000.0,8660000000.0,3289000000.0,9082000000.0,9082000000.0,6057000000.0,15139000000.0,3380000000.0,2768000000.0,,-1945000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q1,,2014-10-03,2014-11-04 16:52:43+00:00,2016000000.0,1915000000.0,567000000.0,-14000000.0,5159000000.0,0.0,2288000000.0,438000000.0,2559000000.0,406000000.0,2281000000.0,,1272000000.0,3202000000.0,422000000.0,772000000.0,,495000000.0,490000000.0,8394000000.0,125000000.0,222000000.0,15652000000.0,8963000000.0,8990000000.0,3918000000.0,8963000000.0,8963000000.0,6689000000.0,15652000000.0,3460000000.0,2771000000.0,0.0,-1705000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,FY,,2016-07-01,2017-08-28 21:32:48+00:00,2056000000.0,1461000000.0,1167000000.0,103000000.0,8151000000.0,0.0,4432000000.0,392000000.0,9951000000.0,5034000000.0,13660000000.0,1171000000.0,2129000000.0,3503000000.0,616000000.0,2995000000.0,,619000000.0,1108000000.0,8848000000.0,339000000.0,227000000.0,32862000000.0,11145000000.0,12584000000.0,6949000000.0,11145000000.0,11145000000.0,21717000000.0,32862000000.0,16775000000.0,14768000000.0,0.0,-2238000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q3,,2016-04-01,2016-05-09 17:11:22+00:00,1571000000.0,1254000000.0,725000000.0,32000000.0,5887000000.0,0.0,2457000000.0,282000000.0,2766000000.0,268000000.0,2000000000.0,,1227000000.0,2687000000.0,226000000.0,,0.0,486000000.0,557000000.0,9363000000.0,203000000.0,146000000.0,14947000000.0,9609000000.0,8740000000.0,2781000000.0,9609000000.0,9609000000.0,5338000000.0,14947000000.0,3520000000.0,2557000000.0,,-2243000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q2,,2016-01-01,2016-02-10 16:51:57+00:00,1806000000.0,1650000000.0,649000000.0,-8000000.0,5363000000.0,0.0,2424000000.0,315000000.0,2766000000.0,292000000.0,2062000000.0,,1238000000.0,2801000000.0,200000000.0,32000000.0,0.0,659000000.0,602000000.0,9407000000.0,443000000.0,497000000.0,15466000000.0,9557000000.0,8948000000.0,3245000000.0,9557000000.0,9557000000.0,5909000000.0,15466000000.0,3717000000.0,2664000000.0,,-2266000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2016.0,Q1,,2015-10-02,2015-11-09 20:05:56+00:00,1799000000.0,1616000000.0,669000000.0,-44000000.0,5081000000.0,0.0,2410000000.0,336000000.0,2766000000.0,319000000.0,2109000000.0,,1260000000.0,2890000000.0,351000000.0,,0.0,631000000.0,585000000.0,9273000000.0,427000000.0,347000000.0,15261000000.0,9336000000.0,8655000000.0,3231000000.0,9336000000.0,9336000000.0,5925000000.0,15261000000.0,3716000000.0,2694000000.0,,-2303000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,FY,,2017-06-30,2018-08-24 16:45:52+00:00,2350000000.0,1948000000.0,1255000000.0,-58000000.0,6354000000.0,0.0,4509000000.0,506000000.0,10014000000.0,3823000000.0,12918000000.0,1340000000.0,2341000000.0,3033000000.0,413000000.0,,,594000000.0,1180000000.0,8633000000.0,233000000.0,,29860000000.0,11418000000.0,11056000000.0,4344000000.0,11418000000.0,11418000000.0,18442000000.0,29860000000.0,15771000000.0,14098000000.0,0.0,-1666000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q3,,2017-03-31,2017-05-08 17:18:58+00:00,2379000000.0,1948000000.0,1269000000.0,-96000000.0,5652000000.0,,4480000000.0,480000000.0,10012000000.0,4144000000.0,12907000000.0,1291000000.0,2254000000.0,3099000000.0,434000000.0,0.0,,589000000.0,1201000000.0,8507000000.0,181000000.0,25000000.0,29448000000.0,11031000000.0,10313000000.0,4309000000.0,11031000000.0,11031000000.0,18417000000.0,29448000000.0,16036000000.0,14108000000.0,0.0,-1860000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q2,,2016-12-30,2017-02-07 16:17:46+00:00,2187000000.0,2004000000.0,1191000000.0,-197000000.0,4940000000.0,,4577000000.0,581000000.0,10005000000.0,4469000000.0,12944000000.0,1082000000.0,2085000000.0,3238000000.0,416000000.0,0.0,,575000000.0,1211000000.0,8411000000.0,129000000.0,161000000.0,28975000000.0,10732000000.0,9606000000.0,4088000000.0,10732000000.0,10732000000.0,18243000000.0,28975000000.0,16131000000.0,14155000000.0,0.0,-2059000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2017.0,Q1,,2016-09-30,2016-11-08 16:50:04+00:00,2136000000.0,2023000000.0,1153000000.0,115000000.0,4077000000.0,0.0,4495000000.0,552000000.0,9967000000.0,4791000000.0,13055000000.0,1217000000.0,2109000000.0,3359000000.0,666000000.0,0.0,,553000000.0,1261000000.0,8329000000.0,78000000.0,248000000.0,29010000000.0,10775000000.0,9123000000.0,3919000000.0,10775000000.0,10775000000.0,18235000000.0,29010000000.0,16528000000.0,14316000000.0,0.0,-2164000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,FY,,2018-06-29,2019-08-27 14:53:35+00:00,2524000000.0,2197000000.0,1274000000.0,-39000000.0,5005000000.0,0.0,4257000000.0,479000000.0,10075000000.0,2680000000.0,10993000000.0,2105000000.0,2944000000.0,3095000000.0,492000000.0,,,642000000.0,2255000000.0,8757000000.0,179000000.0,,29235000000.0,11531000000.0,10638000000.0,4456000000.0,11531000000.0,11531000000.0,17704000000.0,29235000000.0,15502000000.0,13248000000.0,0.0,-1444000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q3,,2018-03-30,2018-05-07 18:27:39+00:00,2416000000.0,2011000000.0,1210000000.0,46000000.0,4963000000.0,0.0,4280000000.0,509000000.0,10079000000.0,2956000000.0,11076000000.0,2160000000.0,2670000000.0,3011000000.0,500000000.0,,,634000000.0,2369000000.0,8155000000.0,124000000.0,20000000.0,29004000000.0,11300000000.0,10164000000.0,4259000000.0,11300000000.0,11300000000.0,17704000000.0,29004000000.0,15829000000.0,13445000000.0,0.0,-1181000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q2,,2017-12-29,2018-02-05 21:42:38+00:00,2171000000.0,2052000000.0,1385000000.0,-46000000.0,6272000000.0,0.0,4413000000.0,523000000.0,10076000000.0,3230000000.0,11777000000.0,1845000000.0,2281000000.0,3054000000.0,485000000.0,,,522000000.0,2438000000.0,8250000000.0,274000000.0,23000000.0,29840000000.0,11272000000.0,11113000000.0,4353000000.0,11272000000.0,11272000000.0,18568000000.0,29840000000.0,15673000000.0,14215000000.0,0.0,-1345000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2018.0,Q1,,2017-09-29,2017-11-06 21:17:15+00:00,2292000000.0,2101000000.0,1451000000.0,-59000000.0,6886000000.0,0.0,4399000000.0,468000000.0,10073000000.0,3545000000.0,12873000000.0,1462000000.0,2302000000.0,3048000000.0,496000000.0,,,557000000.0,1104000000.0,9229000000.0,258000000.0,35000000.0,30505000000.0,12059000000.0,11820000000.0,4469000000.0,12059000000.0,12059000000.0,18446000000.0,30505000000.0,15637000000.0,13977000000.0,0.0,-1510000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,FY,,2019-06-28,2020-05-08 16:08:44+00:00,1898000000.0,1204000000.0,1296000000.0,-68000000.0,3455000000.0,0.0,3854000000.0,347000000.0,10076000000.0,1711000000.0,10246000000.0,2791000000.0,3283000000.0,2843000000.0,535000000.0,,,472000000.0,2340000000.0,7449000000.0,276000000.0,,26370000000.0,9967000000.0,8477000000.0,3817000000.0,9967000000.0,9967000000.0,16403000000.0,26370000000.0,15050000000.0,12586000000.0,0.0,-1268000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q3,,2019-03-29,2019-05-06 21:39:00+00:00,1889000000.0,1223000000.0,1645000000.0,-55000000.0,3682000000.0,0.0,3894000000.0,402000000.0,10075000000.0,1918000000.0,10309000000.0,2403000000.0,3440000000.0,3031000000.0,557000000.0,,,584000000.0,2178000000.0,7799000000.0,276000000.0,,26913000000.0,10214000000.0,8902000000.0,4212000000.0,10214000000.0,10214000000.0,16699000000.0,26913000000.0,14980000000.0,12487000000.0,0.0,-1424000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q2,,2018-12-28,2019-02-04 20:16:04+00:00,2235000000.0,1715000000.0,1526000000.0,-35000000.0,4013000000.0,0.0,4065000000.0,345000000.0,10074000000.0,2148000000.0,10370000000.0,2318000000.0,3427000000.0,3077000000.0,587000000.0,,,580000000.0,2307000000.0,8532000000.0,244000000.0,,27939000000.0,10912000000.0,9742000000.0,4350000000.0,10912000000.0,10912000000.0,17027000000.0,27939000000.0,15120000000.0,12677000000.0,0.0,-1650000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2019.0,Q1,,2018-09-28,2018-11-05 20:47:13+00:00,2367000000.0,2219000000.0,1305000000.0,-76000000.0,4646000000.0,0.0,4088000000.0,500000000.0,10072000000.0,2404000000.0,10930000000.0,2028000000.0,3119000000.0,3054000000.0,587000000.0,,,576000000.0,2015000000.0,9172000000.0,213000000.0,,28705000000.0,11375000000.0,10571000000.0,4385000000.0,11375000000.0,11375000000.0,17330000000.0,28705000000.0,15080000000.0,12945000000.0,0.0,-1809000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q3,,2020-04-03,2020-05-08 16:08:44+00:00,2183000000.0,1978000000.0,1569000000.0,-183000000.0,2943000000.0,0.0,3746000000.0,433000000.0,10066000000.0,1126000000.0,9343000000.0,2157000000.0,3091000000.0,2735000000.0,541000000.0,,,872000000.0,2452000000.0,6578000000.0,286000000.0,,25509000000.0,9243000000.0,8553000000.0,4471000000.0,9243000000.0,9243000000.0,16266000000.0,25509000000.0,14221000000.0,11795000000.0,0.0,-898000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q2,,2020-01-03,2020-02-10 17:35:04+00:00,2100000000.0,1791000000.0,1559000000.0,-110000000.0,3137000000.0,0.0,3734000000.0,537000000.0,10069000000.0,1311000000.0,9547000000.0,2321000000.0,3122000000.0,2722000000.0,577000000.0,,,810000000.0,2452000000.0,6717000000.0,286000000.0,,25860000000.0,9379000000.0,8627000000.0,4482000000.0,9379000000.0,9379000000.0,16481000000.0,25860000000.0,14511000000.0,11999000000.0,0.0,-962000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2020.0,Q1,,2019-10-04,2019-11-12 17:21:18+00:00,2231000000.0,1448000000.0,1374000000.0,-90000000.0,3248000000.0,0.0,3731000000.0,432000000.0,10090000000.0,1514000000.0,9961000000.0,2629000000.0,3287000000.0,2796000000.0,517000000.0,,,751000000.0,2465000000.0,7012000000.0,251000000.0,,26280000000.0,9566000000.0,8500000000.0,4288000000.0,9566000000.0,9566000000.0,16714000000.0,26280000000.0,14984000000.0,12426000000.0,0.0,-1087000000.0
