company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2011.0,Q2YTD,2010-07-03,2010-12-31,2012-01-27 15:02:09+00:00,,,6000000.0,3000000.0,301000000.0,,135000000.0,24000000.0,,,-69000000.0,-450000000.0,895000000.0,-69000000.0,-450000000.0,895000000.0,376000000.0,422000000.0,422000000.0,37000000.0,7000000.0,,,,,-450000000.0,-50000000.0,-50000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2011.0,Q1TTM,2009-10-03,2010-10-01,,-253000000.0,,9000000.0,7000000.0,539000000.0,,2000000.0,66000000.0,,,-86000000.0,-1010000000.0,1898000000.0,-86000000.0,-1010000000.0,1898000000.0,802000000.0,1291000000.0,1291000000.0,66000000.0,-14000000.0,,,,,-761000000.0,-88000000.0,-50000000.0,,4000000.0,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2011.0,Q1,2010-07-03,2010-10-01,2011-10-28 17:02:51+00:00,,,2000000.0,1000000.0,150000000.0,,24000000.0,2000000.0,,,-66000000.0,-200000000.0,390000000.0,-66000000.0,-200000000.0,390000000.0,124000000.0,197000000.0,197000000.0,19000000.0,7000000.0,,,,,-200000000.0,-25000000.0,-50000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q4,2012-03-31,2012-06-29,,15000000.0,,6000000.0,15000000.0,339000000.0,5000000.0,-47000000.0,33000000.0,,,-1070000000.0,-233000000.0,1129000000.0,-1070000000.0,-233000000.0,1129000000.0,-169000000.0,745000000.0,745000000.0,92000000.0,59000000.0,,,,,-324000000.0,-558000000.0,-604000000.0,,,76000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,FY,2011-07-02,2012-06-29,2014-08-14 19:40:13+00:00,-3526000000.0,,16000000.0,22000000.0,825000000.0,-1000000.0,358000000.0,74000000.0,2775000000.0,,819000000.0,-4167000000.0,3067000000.0,819000000.0,-4167000000.0,3067000000.0,-282000000.0,1612000000.0,1612000000.0,272000000.0,67000000.0,0.0,,0.0,0.0,-717000000.0,-1493000000.0,-604000000.0,,0.0,76000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q3TTM,2011-04-02,2012-03-30,,-3556000000.0,,10000000.0,9000000.0,636000000.0,-6000000.0,529000000.0,64000000.0,2775000000.0,,1870000000.0,-4102000000.0,2385000000.0,1870000000.0,-4102000000.0,2385000000.0,147000000.0,1025000000.0,1025000000.0,195000000.0,-3000000.0,,,,,-546000000.0,-966000000.0,,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q3,2011-12-31,2012-03-30,,-3541000000.0,,2000000.0,6000000.0,188000000.0,-6000000.0,507000000.0,18000000.0,2775000000.0,,1932000000.0,-3681000000.0,1208000000.0,1932000000.0,-3681000000.0,1208000000.0,-547000000.0,483000000.0,483000000.0,30000000.0,11000000.0,,,,,-140000000.0,-872000000.0,,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q3YTD,2011-07-02,2012-03-30,2013-05-03 16:47:06+00:00,-3541000000.0,,10000000.0,7000000.0,486000000.0,-6000000.0,405000000.0,41000000.0,2775000000.0,,1889000000.0,-3934000000.0,1938000000.0,1889000000.0,-3934000000.0,1938000000.0,-113000000.0,867000000.0,867000000.0,180000000.0,8000000.0,,,,,-393000000.0,-935000000.0,,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q2TTM,2011-01-01,2011-12-30,,-15000000.0,,12000000.0,4000000.0,599000000.0,,21000000.0,57000000.0,,,-80000000.0,-596000000.0,1490000000.0,-80000000.0,-596000000.0,1490000000.0,814000000.0,688000000.0,688000000.0,182000000.0,-18000000.0,,,,,-581000000.0,-119000000.0,,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q2,2011-10-01,2011-12-30,,,,6000000.0,,140000000.0,,-40000000.0,21000000.0,,,-10000000.0,-119000000.0,378000000.0,-10000000.0,-119000000.0,378000000.0,249000000.0,145000000.0,145000000.0,133000000.0,1000000.0,,,,,-119000000.0,-32000000.0,,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q2YTD,2011-07-02,2011-12-30,2013-02-01 16:02:18+00:00,,,8000000.0,1000000.0,298000000.0,,-102000000.0,23000000.0,,,-43000000.0,-253000000.0,730000000.0,-43000000.0,-253000000.0,730000000.0,434000000.0,384000000.0,384000000.0,150000000.0,-3000000.0,,,,,-253000000.0,-63000000.0,,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q1TTM,2010-10-02,2011-09-30,,-15000000.0,,10000000.0,6000000.0,610000000.0,,172000000.0,58000000.0,,,-73000000.0,-727000000.0,1617000000.0,-73000000.0,-727000000.0,1617000000.0,817000000.0,768000000.0,768000000.0,67000000.0,-19000000.0,,,,,-712000000.0,-112000000.0,,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2012.0,Q1,2011-07-02,2011-09-30,2012-11-02 17:26:04+00:00,,,2000000.0,1000000.0,158000000.0,,-62000000.0,2000000.0,,,-33000000.0,-134000000.0,352000000.0,-33000000.0,-134000000.0,352000000.0,185000000.0,239000000.0,239000000.0,17000000.0,-4000000.0,,,,,-134000000.0,-31000000.0,,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q4,2013-03-30,2013-06-28,,,,24000000.0,33000000.0,302000000.0,,614000000.0,62000000.0,,,-299000000.0,-136000000.0,684000000.0,-299000000.0,-136000000.0,684000000.0,249000000.0,-265000000.0,-265000000.0,33000000.0,-9000000.0,17000000.0,,-60000000.0,-17000000.0,-136000000.0,-57000000.0,-235000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,FY,2012-06-30,2013-06-28,2015-08-21 17:13:13+00:00,-1000000.0,,146000000.0,49000000.0,1233000000.0,,750000000.0,185000000.0,0.0,,-1048000000.0,-970000000.0,3119000000.0,-1048000000.0,-970000000.0,3119000000.0,1101000000.0,980000000.0,980000000.0,156000000.0,20000000.0,0.0,,-181000000.0,-17000000.0,-952000000.0,-230000000.0,-842000000.0,,0.0,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q3TTM,2012-03-31,2013-03-29,,14000000.0,,128000000.0,31000000.0,1270000000.0,5000000.0,89000000.0,156000000.0,,,-1819000000.0,-1067000000.0,3564000000.0,-1819000000.0,-1067000000.0,3564000000.0,683000000.0,1990000000.0,1990000000.0,215000000.0,88000000.0,-17000000.0,,-121000000.0,,-1140000000.0,-731000000.0,-1211000000.0,,,76000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q3,2012-12-29,2013-03-29,,26000000.0,,27000000.0,-5000000.0,309000000.0,,-10000000.0,37000000.0,,,-319000000.0,-164000000.0,727000000.0,-319000000.0,-164000000.0,727000000.0,244000000.0,391000000.0,391000000.0,37000000.0,2000000.0,-2000000.0,,,,-188000000.0,-115000000.0,-243000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q3YTD,2012-06-30,2013-03-29,2014-05-02 19:37:22+00:00,-1000000.0,,122000000.0,16000000.0,931000000.0,,136000000.0,123000000.0,0.0,,-749000000.0,-834000000.0,2435000000.0,-749000000.0,-834000000.0,2435000000.0,852000000.0,1245000000.0,1245000000.0,123000000.0,29000000.0,-17000000.0,,-121000000.0,0.0,-816000000.0,-173000000.0,-607000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q2TTM,2011-12-31,2012-12-28,,-3553000000.0,,103000000.0,42000000.0,1149000000.0,-1000000.0,606000000.0,137000000.0,2775000000.0,,432000000.0,-4584000000.0,4045000000.0,432000000.0,-4584000000.0,4045000000.0,-108000000.0,2082000000.0,2082000000.0,208000000.0,97000000.0,-15000000.0,,-121000000.0,,-1092000000.0,-1488000000.0,-968000000.0,,,76000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q2,2012-09-29,2012-12-28,,-18000000.0,,58000000.0,8000000.0,309000000.0,,81000000.0,51000000.0,,,-214000000.0,-279000000.0,772000000.0,-214000000.0,-279000000.0,772000000.0,279000000.0,335000000.0,335000000.0,47000000.0,2000000.0,-15000000.0,,-121000000.0,,-246000000.0,,-146000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q2YTD,2012-06-30,2012-12-28,2014-01-31 14:57:33+00:00,-27000000.0,,95000000.0,21000000.0,622000000.0,,146000000.0,86000000.0,0.0,,-430000000.0,-670000000.0,1708000000.0,-430000000.0,-670000000.0,1708000000.0,608000000.0,854000000.0,854000000.0,86000000.0,27000000.0,-15000000.0,,-121000000.0,,-628000000.0,-58000000.0,-364000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q1TTM,2011-10-01,2012-09-28,,-3535000000.0,,51000000.0,34000000.0,980000000.0,-1000000.0,485000000.0,107000000.0,2775000000.0,,636000000.0,-4424000000.0,3651000000.0,636000000.0,-4424000000.0,3651000000.0,-138000000.0,1892000000.0,1892000000.0,294000000.0,96000000.0,,,,,-965000000.0,-1520000000.0,-822000000.0,,,76000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2013.0,Q1,2012-06-30,2012-09-28,2013-10-29 12:54:54+00:00,-9000000.0,,37000000.0,13000000.0,313000000.0,,65000000.0,35000000.0,0.0,,-216000000.0,-391000000.0,936000000.0,-216000000.0,-391000000.0,936000000.0,329000000.0,519000000.0,519000000.0,39000000.0,25000000.0,0.0,,0.0,,-382000000.0,-58000000.0,-218000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,FY,2013-06-29,2014-06-27,2016-08-26 21:44:04+00:00,-823000000.0,0.0,141000000.0,46000000.0,1244000000.0,0.0,-238000000.0,187000000.0,2992000000.0,,-385000000.0,-1936000000.0,2816000000.0,-385000000.0,-1936000000.0,2816000000.0,495000000.0,1617000000.0,1617000000.0,193000000.0,28000000.0,4000000.0,,-259000000.0,-561000000.0,-628000000.0,-2517000000.0,-816000000.0,0.0,72000000.0,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q4,2014-03-29,2014-06-27,,,,3000000.0,11000000.0,308000000.0,,13000000.0,62000000.0,,,-297000000.0,-180000000.0,712000000.0,-297000000.0,-180000000.0,712000000.0,235000000.0,317000000.0,317000000.0,74000000.0,14000000.0,,,-70000000.0,-91000000.0,-161000000.0,-31000000.0,-272000000.0,,72000000.0,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q3TTM,2013-03-30,2014-03-28,,-823000000.0,,162000000.0,68000000.0,1238000000.0,,363000000.0,187000000.0,2992000000.0,,-387000000.0,-1892000000.0,2788000000.0,-387000000.0,-1892000000.0,2788000000.0,509000000.0,1035000000.0,1035000000.0,152000000.0,5000000.0,21000000.0,,-249000000.0,-487000000.0,-603000000.0,-2543000000.0,-779000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q3,2013-12-28,2014-03-28,,,,16000000.0,11000000.0,307000000.0,,-46000000.0,28000000.0,2492000000.0,,-153000000.0,-631000000.0,698000000.0,-153000000.0,-631000000.0,698000000.0,-86000000.0,375000000.0,375000000.0,62000000.0,13000000.0,,,-71000000.0,-470000000.0,-161000000.0,-2371000000.0,-244000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q3YTD,2013-06-29,2014-03-28,2015-05-11 19:36:55+00:00,-823000000.0,,138000000.0,35000000.0,936000000.0,,-251000000.0,125000000.0,2992000000.0,,-88000000.0,-1756000000.0,2104000000.0,-88000000.0,-1756000000.0,2104000000.0,260000000.0,1300000000.0,1300000000.0,119000000.0,14000000.0,4000000.0,,-189000000.0,-470000000.0,-467000000.0,-2486000000.0,-544000000.0,,0.0,0.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q2TTM,2012-12-29,2013-12-27,,-797000000.0,,173000000.0,52000000.0,1240000000.0,,399000000.0,196000000.0,500000000.0,,-553000000.0,-1425000000.0,2817000000.0,-553000000.0,-1425000000.0,2817000000.0,839000000.0,1051000000.0,1051000000.0,127000000.0,-6000000.0,19000000.0,,-178000000.0,-17000000.0,-630000000.0,-287000000.0,-778000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q2,2013-09-28,2013-12-27,,-560000000.0,,59000000.0,13000000.0,317000000.0,,-94000000.0,75000000.0,,,-175000000.0,-765000000.0,726000000.0,-175000000.0,-765000000.0,726000000.0,-214000000.0,430000000.0,430000000.0,73000000.0,16000000.0,-35000000.0,,-59000000.0,,-170000000.0,-57000000.0,-150000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q2YTD,2013-06-29,2013-12-27,2015-02-10 17:18:29+00:00,-823000000.0,,122000000.0,24000000.0,629000000.0,,-205000000.0,97000000.0,500000000.0,,65000000.0,-1125000000.0,1406000000.0,65000000.0,-1125000000.0,1406000000.0,346000000.0,925000000.0,925000000.0,57000000.0,1000000.0,4000000.0,,-118000000.0,0.0,-306000000.0,-115000000.0,-300000000.0,,0.0,0.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q1TTM,2012-09-29,2013-09-27,,-255000000.0,,172000000.0,47000000.0,1232000000.0,,574000000.0,172000000.0,500000000.0,,-592000000.0,-939000000.0,2863000000.0,-592000000.0,-939000000.0,2863000000.0,1332000000.0,956000000.0,956000000.0,101000000.0,-20000000.0,39000000.0,,-240000000.0,-17000000.0,-706000000.0,-230000000.0,-774000000.0,,,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2014.0,Q1,2013-06-29,2013-09-27,2014-11-04 16:52:43+00:00,-263000000.0,,63000000.0,11000000.0,312000000.0,,-111000000.0,22000000.0,500000000.0,,240000000.0,-360000000.0,680000000.0,240000000.0,-360000000.0,680000000.0,560000000.0,495000000.0,495000000.0,-16000000.0,-15000000.0,39000000.0,,-59000000.0,0.0,-136000000.0,-58000000.0,-150000000.0,,0.0,
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,FY,2014-06-28,2015-07-03,2017-08-28 21:32:48+00:00,-257000000.0,0.0,47000000.0,45000000.0,1114000000.0,0.0,-602000000.0,212000000.0,255000000.0,,-1069000000.0,-953000000.0,2242000000.0,-1069000000.0,-953000000.0,2242000000.0,220000000.0,1465000000.0,1465000000.0,265000000.0,-45000000.0,5000000.0,,-396000000.0,-857000000.0,-612000000.0,-125000000.0,-970000000.0,0.0,768000000.0,0.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q4,2015-04-04,2015-07-03,,-10000000.0,,8000000.0,12000000.0,250000000.0,,-141000000.0,66000000.0,255000000.0,,-35000000.0,-241000000.0,488000000.0,-35000000.0,-241000000.0,488000000.0,212000000.0,220000000.0,220000000.0,159000000.0,-11000000.0,-1000000.0,,-116000000.0,-170000000.0,-156000000.0,-31000000.0,-198000000.0,,103000000.0,-7000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q3YTD,2014-06-28,2015-04-03,2016-05-09 17:11:22+00:00,-247000000.0,,39000000.0,33000000.0,864000000.0,,-461000000.0,146000000.0,,,-1034000000.0,-712000000.0,1754000000.0,-1034000000.0,-712000000.0,1754000000.0,8000000.0,1245000000.0,1245000000.0,106000000.0,-34000000.0,6000000.0,,-280000000.0,-687000000.0,-456000000.0,-94000000.0,-772000000.0,,665000000.0,7000000.0
Western Digital Corp,WDC,549300QQXOOYEF89IC56,106040,2015.0,Q3TTM,2014-03-29,2015-04-03,,-247000000.0,,42000000.0,44000000.0,1172000000.0,,-448000000.0,208000000.0,,,-1331000000.0,-892000000.0,2466000000.0,-1331000000.0,-892000000.0,2466000000.0,243000000.0,1562000000.0,1562000000.0,180000000.0,-20000000.0,6000000.0,,-350000000.0,-778000000.0,-617000000.0,-125000000.0,-1044000000.0,,737000000.0,7000000.0
