company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2008.0,FY,2007-07-01,2008-06-28,2010-08-25 16:13:05+00:00,,463687000.0,1171000.0,100704000.0,,3409000.0,-11255000.0,83320000.0,,-1230261000.0,445440000.0,923361000.0,-1230261000.0,445440000.0,923361000.0,141949000.0,783055000.0,783055000.0,50857000.0,23253000.0,,,-162300000.0,-174720000.0,-235000.0,-1336599000.0,782460000.0,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2009.0,FY,2008-06-29,2009-06-27,2010-08-25 16:13:05+00:00,,336091000.0,2014000.0,123014000.0,,-2883000.0,-16704000.0,7363000.0,,-440083000.0,-264729000.0,809152000.0,-440083000.0,-264729000.0,809152000.0,101457000.0,623369000.0,623369000.0,79473000.0,6625000.0,-127700000.0,,,-137029000.0,-285000.0,-453786000.0,,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2009.0,Q3YTD,2008-06-29,2009-03-28,2010-05-05 17:21:35+00:00,-14507000.0,,,91823000.0,,-8012000.0,-88124000.0,1703000.0,1896000.0,-449315000.0,-229267000.0,541270000.0,-449315000.0,-229267000.0,538956000.0,-147638000.0,477576000.0,477576000.0,59995000.0,1157000.0,,,,-214760000.0,-285000.0,-453786000.0,,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2009.0,Q2,2008-09-28,2008-12-27,,-5981000.0,,,30401000.0,,-5442000.0,-18100000.0,2116000.0,1896000.0,-99628000.0,-135819000.0,255532000.0,-99628000.0,-135819000.0,255532000.0,14643000.0,216906000.0,216906000.0,26325000.0,-289000.0,,,,-129838000.0,,-103351000.0,,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2009.0,Q2YTD,2008-06-29,2008-12-27,2010-02-03 16:37:20+00:00,-14507000.0,,,61092000.0,,-5364000.0,-129947000.0,2116000.0,1896000.0,-398706000.0,-202696000.0,332014000.0,-398706000.0,-202696000.0,332014000.0,-274752000.0,362717000.0,362717000.0,38152000.0,1354000.0,,0.0,,-188189000.0,-285000.0,-403787000.0,,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2009.0,Q1,2008-06-29,2008-09-27,2009-11-04 16:16:15+00:00,-8526000.0,,,30691000.0,,78000.0,-111847000.0,,,-299078000.0,-66877000.0,76482000.0,-299078000.0,-66877000.0,76482000.0,-289395000.0,145811000.0,145811000.0,11827000.0,1643000.0,,0.0,,-58351000.0,-285000.0,-300436000.0,,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q4,2010-03-28,2010-07-03,,,364156000.0,1499000.0,0.0,,3306000.0,0.0,106331000.0,,-366593000.0,75454000.0,181525000.0,-366593000.0,75454000.0,181525000.0,-106308000.0,195527000.0,195527000.0,-14002000.0,71483000.0,204878000.0,-94324000.0,-229860000.0,-29496000.0,-85000.0,-449998000.0,129932000.0,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,FY,2009-06-28,2010-07-03,2012-08-22 17:22:52+00:00,-1200000.0,364156000.0,1499000.0,126744000.0,,7374000.0,86536000.0,213296000.0,,-1019899000.0,-182244000.0,990877000.0,-1019899000.0,-182244000.0,990877000.0,-203892000.0,734940000.0,734940000.0,42657000.0,19302000.0,,-94324000.0,-229860000.0,-81116000.0,-8175000.0,-1149998000.0,129932000.0,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q3YTD,2009-06-28,2010-03-27,2010-05-05 17:21:35+00:00,-1200000.0,,,94011000.0,,4068000.0,138429000.0,106965000.0,,-653306000.0,-257698000.0,812551000.0,-653306000.0,-257698000.0,809352000.0,-97584000.0,539413000.0,539413000.0,40698000.0,-52181000.0,-204878000.0,,,-51620000.0,-8090000.0,-700000000.0,,
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q3TTM,2009-03-29,2010-03-27,,13307000.0,336091000.0,2014000.0,125202000.0,,9197000.0,209849000.0,112625000.0,-1896000.0,-644074000.0,-293160000.0,1080433000.0,-644074000.0,-293160000.0,1079548000.0,151511000.0,685206000.0,685206000.0,60176000.0,-46713000.0,-332578000.0,,,26111000.0,-8090000.0,-700000000.0,,
