company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q3,,2012-03-31,2012-05-09 17:05:45+00:00,107394000.0,169467000.0,514992000.0,44057000.0,929670000.0,0.0,2278984000.0,,,364691000.0,,22607000.0,,475364000.0,602685000.0,,,,185047000.0,,257946000.0,400128000.0,,-384139000.0,847000.0,,2984870000.0,1938902000.0,1759548000.0,623233000.0,1938902000.0,1938902000.0,1045968000.0,2984870000.0,622637000.0,422735000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q2,,2011-12-31,2012-02-08 17:06:34+00:00,136731000.0,212041000.0,673461000.0,66038000.0,1085595000.0,0.0,2175123000.0,,,351988000.0,,23165000.0,,429031000.0,595829000.0,,,,169339000.0,,257062000.0,397998000.0,,-372435000.0,804000.0,,3100885000.0,1868726000.0,1896006000.0,810996000.0,1868726000.0,1868726000.0,1232159000.0,3100885000.0,609050000.0,421163000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q1,,2011-10-01,2011-11-09 16:34:18+00:00,144244000.0,153061000.0,486329000.0,61730000.0,845719000.0,0.0,2109744000.0,,,351978000.0,,23264000.0,,519586000.0,586914000.0,,,,168526000.0,,250038000.0,406938000.0,,-354971000.0,800000.0,2256000.0,2878078000.0,1816503000.0,1689148000.0,631373000.0,1816503000.0,1816503000.0,1061575000.0,2878078000.0,602016000.0,430202000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,FY,,2013-06-29,2014-08-15 16:20:19+00:00,178857000.0,175477000.0,543153000.0,-12246000.0,1062785000.0,0.0,2523288000.0,111118000.0,,345039000.0,9788000.0,485000.0,197340000.0,524706000.0,694771000.0,,84845000.0,,86799000.0,,129167000.0,399744000.0,37956000.0,-101884000.0,500000.0,72106000.0,3531897000.0,2409158000.0,2070947000.0,722510000.0,2409158000.0,2409158000.0,1122739000.0,3531897000.0,766179000.0,400229000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q3,,2013-03-30,2013-05-07 17:10:42+00:00,137143000.0,177139000.0,455248000.0,10126000.0,876359000.0,0.0,2462069000.0,,,359680000.0,,485000.0,103655000.0,515915000.0,686597000.0,,,,272642000.0,,227997000.0,413157000.0,,-228230000.0,22122000.0,52136000.0,3272120000.0,2243965000.0,1894191000.0,614513000.0,2243965000.0,2243965000.0,1028155000.0,3272120000.0,691332000.0,413642000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q2,,2012-12-29,2013-02-05 17:14:31+00:00,152571000.0,223041000.0,594140000.0,37234000.0,858657000.0,0.0,2427989000.0,,,386699000.0,,485000.0,99732000.0,493659000.0,701273000.0,,,,273010000.0,,243358000.0,427676000.0,,-382891000.0,22225000.0,,3279429000.0,2082332000.0,1848367000.0,768936000.0,2082332000.0,2082332000.0,1197097000.0,3279429000.0,729789000.0,428161000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q1,,2012-09-29,2012-11-07 17:13:57+00:00,132997000.0,178307000.0,575627000.0,58684000.0,760755000.0,0.0,2361585000.0,,,416455000.0,,985000.0,,598128000.0,687475000.0,,,,231397000.0,,278861000.0,425397000.0,,-426176000.0,22279000.0,,3151378000.0,1994093000.0,1768587000.0,730903000.0,1994093000.0,1994093000.0,1157285000.0,3151378000.0,695316000.0,426382000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,FY,,2014-06-28,2015-08-14 16:20:46+00:00,153900000.0,198600000.0,518700000.0,-8700000.0,591900000.0,0.0,2648800000.0,112600000.0,,361400000.0,9800000.0,0.0,484500000.0,526200000.0,713900000.0,,111600000.0,,103700000.0,,126700000.0,429400000.0,45500000.0,-219500000.0,140500000.0,276700000.0,3663100000.0,2420600000.0,1855200000.0,813100000.0,2420600000.0,2420600000.0,1242500000.0,3663100000.0,1094000000.0,429400000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q3,,2014-03-29,2014-05-06 17:05:53+00:00,109798000.0,197744000.0,467663000.0,-16303000.0,463463000.0,0.0,2607730000.0,74085000.0,,363417000.0,,,479295000.0,583743000.0,742021000.0,,,,159613000.0,,205800000.0,403397000.0,,-202148000.0,210485000.0,311441000.0,3580622000.0,2389279000.0,1790089000.0,787946000.0,2389279000.0,2389279000.0,1191343000.0,3580622000.0,1048512000.0,403397000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q2,,2013-12-28,2014-02-05 17:06:07+00:00,135128000.0,228631000.0,567282000.0,-24227000.0,568228000.0,0.0,2580114000.0,,,357853000.0,,,456169000.0,553026000.0,748336000.0,,61704000.0,,207184000.0,,132079000.0,410195000.0,,-125160000.0,485000.0,230607000.0,3543817000.0,2430727000.0,1787676000.0,702895000.0,2430727000.0,2430727000.0,1113090000.0,3543817000.0,1007805000.0,410195000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q1,,2013-09-28,2013-11-06 17:14:11+00:00,164844000.0,177975000.0,542084000.0,-6765000.0,714617000.0,0.0,2539094000.0,109147000.0,,372876000.0,,485000.0,316642000.0,637214000.0,720891000.0,,,,46757000.0,,204916000.0,400906000.0,46227000.0,-153758000.0,500000.0,140128000.0,3487390000.0,2378571000.0,1872065000.0,707428000.0,2378571000.0,2378571000.0,1108819000.0,3487390000.0,894434000.0,401391000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,FY,,2015-06-27,2016-08-19 16:09:17+00:00,222800000.0,219500000.0,600600000.0,-77700000.0,1291800000.0,0.0,2757200000.0,98400000.0,,434200000.0,359900000.0,879100000.0,406000000.0,485100000.0,732600000.0,,115800000.0,,104600000.0,,111900000.0,463200000.0,73100000.0,-189600000.0,11300000.0,234000000.0,4666900000.0,2489900000.0,2506500000.0,834700000.0,2489900000.0,2489900000.0,2177000000.0,4666900000.0,1427800000.0,1342300000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q3,,2015-03-28,2015-05-06 17:01:20+00:00,165300000.0,196900000.0,518200000.0,-74300000.0,1782000000.0,0.0,2722500000.0,94000000.0,,315600000.0,,889200000.0,399700000.0,456900000.0,668400000.0,,,,129000000.0,,231000000.0,392200000.0,,-107900000.0,7500000.0,239200000.0,4512700000.0,2540300000.0,2898000000.0,691000000.0,2540300000.0,2540300000.0,1972400000.0,4512700000.0,946300000.0,1281400000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q2,,2014-12-27,2015-02-04 16:15:07+00:00,160500000.0,228500000.0,534900000.0,-70300000.0,836300000.0,0.0,2691200000.0,99200000.0,,315500000.0,,,464600000.0,447200000.0,684000000.0,,,,107600000.0,,205700000.0,383800000.0,,-102900000.0,20000000.0,228600000.0,3617200000.0,2518000000.0,1947400000.0,715400000.0,2518000000.0,2518000000.0,1099200000.0,3617200000.0,985800000.0,383800000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q1,,2014-09-27,2014-11-06 08:56:11+00:00,173700000.0,209000000.0,473800000.0,-35600000.0,660900000.0,0.0,2669000000.0,88900000.0,,339400000.0,,,467700000.0,597400000.0,701200000.0,,,,136000000.0,,223900000.0,413400000.0,,-193300000.0,170000000.0,246600000.0,3671000000.0,2440100000.0,1938800000.0,817500000.0,2440100000.0,2440100000.0,1230900000.0,3671000000.0,1031000000.0,413400000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2016.0,FY,,2016-07-02,2017-08-18 16:29:30+00:00,186700000.0,245200000.0,625000000.0,-72900000.0,859000000.0,0.0,2859900000.0,13600000.0,,502400000.0,346800000.0,861200000.0,558600000.0,459200000.0,919500000.0,,248800000.0,,77500000.0,,143700000.0,521900000.0,58000000.0,-104100000.0,15000000.0,460400000.0,4892700000.0,2682900000.0,2172900000.0,826700000.0,2682900000.0,2682900000.0,2209800000.0,4892700000.0,1800300000.0,1383100000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2016.0,Q3,,2016-03-26,2016-05-04 16:38:52+00:00,174600000.0,263200000.0,541900000.0,-92100000.0,821600000.0,0.0,2809200000.0,92700000.0,,453400000.0,349800000.0,868500000.0,567900000.0,464100000.0,823200000.0,,,,85900000.0,,217100000.0,451100000.0,76800000.0,-91700000.0,15000000.0,460800000.0,4676500000.0,2625400000.0,2265100000.0,731500000.0,2625400000.0,2625400000.0,2051100000.0,4676500000.0,1588200000.0,1319600000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2016.0,Q2,,2015-12-26,2016-02-03 16:25:07+00:00,147700000.0,303600000.0,541300000.0,-108300000.0,843800000.0,0.0,2786000000.0,83600000.0,,437100000.0,350700000.0,872000000.0,515100000.0,438500000.0,784400000.0,,,,53000000.0,,214800000.0,460400000.0,85800000.0,-110400000.0,15000000.0,493300000.0,4603700000.0,2567300000.0,2301600000.0,704000000.0,2567300000.0,2567300000.0,2036400000.0,4603700000.0,1517700000.0,1332400000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2016.0,Q1,,2015-09-26,2015-11-04 16:26:35+00:00,215700000.0,246900000.0,520300000.0,-103100000.0,966000000.0,0.0,2763400000.0,79400000.0,,436300000.0,354000000.0,875600000.0,480400000.0,574700000.0,727400000.0,,,,89200000.0,,204700000.0,454300000.0,85200000.0,-186800000.0,15000000.0,310200000.0,4554400000.0,2473500000.0,2351600000.0,751000000.0,2473500000.0,2473500000.0,2080900000.0,4554400000.0,1475400000.0,1329900000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2017.0,FY,,2017-07-01,2018-08-16 16:25:01+00:00,194600000.0,268000000.0,559200000.0,-86900000.0,2672900000.0,0.0,2981100000.0,41500000.0,,480500000.0,340800000.0,1579500000.0,75100000.0,469700000.0,691400000.0,0.0,170500000.0,63300000.0,31900000.0,,120000000.0,433100000.0,58600000.0,107700000.0,0.0,410700000.0,5831600000.0,3001900000.0,3953300000.0,753800000.0,3001900000.0,3001900000.0,2829700000.0,5831600000.0,1186900000.0,2075900000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2017.0,Q3,,2017-04-01,2017-05-10 16:54:13+00:00,129200000.0,203400000.0,507100000.0,-93800000.0,1394500000.0,0.0,2934600000.0,58000000.0,,481100000.0,342900000.0,591800000.0,104400000.0,478700000.0,661200000.0,,176400000.0,,,,125400000.0,541000000.0,137600000.0,51100000.0,0.0,497400000.0,4661000000.0,2891900000.0,2769600000.0,636300000.0,2891900000.0,2891900000.0,1769100000.0,4661000000.0,1230200000.0,1132800000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2017.0,Q2,,2016-12-31,2017-02-08 16:28:06+00:00,152500000.0,269600000.0,562700000.0,-115700000.0,1309700000.0,0.0,2903100000.0,45500000.0,,467300000.0,344600000.0,591600000.0,110100000.0,464900000.0,641200000.0,,228300000.0,,,,121500000.0,560800000.0,149800000.0,23700000.0,0.0,526200000.0,4678700000.0,2811100000.0,2765700000.0,715200000.0,2811100000.0,2811100000.0,1867600000.0,4678700000.0,1271800000.0,1152400000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2017.0,Q1,,2016-10-01,2016-11-09 17:01:26+00:00,173500000.0,245100000.0,523700000.0,-67600000.0,1000000000.0,0.0,2877400000.0,,,505900000.0,345100000.0,591400000.0,74400000.0,546800000.0,774600000.0,,248800000.0,,114000000.0,,130600000.0,567500000.0,66100000.0,-81300000.0,0.0,533200000.0,4584600000.0,2728500000.0,2505200000.0,697200000.0,2728500000.0,2728500000.0,1856100000.0,4584600000.0,1304800000.0,1158900000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2018.0,FY,,2018-06-30,2019-08-15 17:11:03+00:00,264300000.0,314100000.0,673200000.0,-82800000.0,1243400000.0,0.0,3208400000.0,25800000.0,,1484300000.0,1732900000.0,1599900000.0,0.0,673800000.0,885400000.0,222400000.0,24300000.0,206200000.0,86300000.0,,118800000.0,467000000.0,82600000.0,119000000.0,700000.0,6600000.0,6678300000.0,3244600000.0,2432600000.0,938200000.0,3244600000.0,3244600000.0,3433700000.0,6678300000.0,3360300000.0,2495500000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2018.0,Q3,,2018-03-31,2018-05-09 16:32:11+00:00,221900000.0,292300000.0,637500000.0,-46400000.0,1031700000.0,0.0,3179900000.0,99600000.0,,1513500000.0,1740300000.0,1599500000.0,100000.0,714300000.0,889400000.0,270900000.0,32000000.0,240100000.0,,,124400000.0,479400000.0,143800000.0,4500000.0,700000.0,6600000.0,6588000000.0,3138000000.0,2288300000.0,860100000.0,3138000000.0,3138000000.0,3450000000.0,6588000000.0,3410300000.0,2589900000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2018.0,Q2,,2017-12-30,2018-02-07 06:25:30+00:00,234800000.0,347800000.0,696000000.0,-72300000.0,2065000000.0,0.0,3060500000.0,45600000.0,,1400800000.0,1746900000.0,1887500000.0,27300000.0,666200000.0,877000000.0,277200000.0,26200000.0,173400000.0,,,120700000.0,462300000.0,130900000.0,-38800000.0,800600000.0,26800000.0,7481200000.0,2949400000.0,3282300000.0,1731400000.0,2949400000.0,2949400000.0,4531800000.0,7481200000.0,3321900000.0,2800400000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2018.0,Q1,,2017-09-30,2017-11-09 09:09:29+00:00,292700000.0,302700000.0,641600000.0,-81300000.0,1373300000.0,0.0,3027200000.0,65000000.0,,1410200000.0,1753100000.0,1888200000.0,70000000.0,852800000.0,860800000.0,,204100000.0,,,,133900000.0,891300000.0,130900000.0,-5900000.0,800600000.0,297600000.0,7454400000.0,2940000000.0,3022300000.0,1734900000.0,2940000000.0,2940000000.0,4514400000.0,7454400000.0,3571300000.0,2779500000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2019.0,FY,,2019-06-29,2020-05-06 16:37:49+00:00,243600000.0,298100000.0,673600000.0,-83200000.0,969200000.0,0.0,3305000000.0,55800000.0,,1516200000.0,1711900000.0,1601900000.0,,778300000.0,938800000.0,155900000.0,19400000.0,234100000.0,91000000.0,,134200000.0,454000000.0,99800000.0,291600000.0,800000.0,264600000.0,6877300000.0,3513400000.0,2556800000.0,918000000.0,3513400000.0,3513400000.0,3363900000.0,6877300000.0,3381700000.0,2445900000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2019.0,Q3,,2019-03-30,2019-05-09 16:05:18+00:00,260600000.0,285700000.0,659000000.0,-90500000.0,1075300000.0,0.0,3281500000.0,40900000.0,76300000.0,1504100000.0,1716800000.0,1601500000.0,100000.0,811100000.0,921600000.0,155900000.0,26000000.0,245300000.0,99500000.0,,138900000.0,439400000.0,87900000.0,340200000.0,700000.0,262000000.0,6969900000.0,3531200000.0,2662400000.0,996600000.0,3531200000.0,3531200000.0,3438700000.0,6969900000.0,3385900000.0,2442100000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2019.0,Q2,,2018-12-29,2019-02-07 16:58:26+00:00,299100000.0,360500000.0,781300000.0,-91500000.0,1237000000.0,0.0,3259200000.0,58100000.0,,1503400000.0,1721900000.0,1601000000.0,100000.0,732400000.0,896000000.0,233300000.0,31800000.0,243100000.0,95400000.0,,137600000.0,472400000.0,86900000.0,320700000.0,700000.0,258200000.0,7119300000.0,3488400000.0,2828500000.0,1081100000.0,3488400000.0,3488400000.0,3630900000.0,7119300000.0,3394800000.0,2549800000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2019.0,Q1,,2018-09-29,2018-11-08 16:16:36+00:00,292900000.0,283100000.0,605800000.0,-88100000.0,904700000.0,0.0,3234000000.0,92800000.0,,1485000000.0,1728500000.0,1600500000.0,,820900000.0,888300000.0,217700000.0,22800000.0,225500000.0,98400000.0,,111200000.0,450600000.0,109100000.0,163700000.0,700000.0,158500000.0,6703300000.0,3309600000.0,2467500000.0,899400000.0,3309600000.0,3309600000.0,3393700000.0,6703300000.0,3347500000.0,2494300000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2020.0,Q3,,2020-03-28,2020-05-06 16:37:49+00:00,200100000.0,190400000.0,573900000.0,-96700000.0,742600000.0,0.0,3348800000.0,35100000.0,,1298500000.0,1381100000.0,1587200000.0,,852900000.0,818700000.0,147000000.0,35900000.0,204600000.0,95100000.0,353400000.0,2076900000.0,2112200000.0,60200000.0,-699000000.0,11500000.0,155600000.0,7743000000.0,2553100000.0,2131900000.0,1138900000.0,2553100000.0,2553100000.0,5189900000.0,7743000000.0,4792400000.0,4051000000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2020.0,Q2,,2019-12-28,2020-02-06 16:16:44+00:00,252400000.0,363500000.0,670100000.0,-85000000.0,896900000.0,0.0,3336100000.0,43300000.0,,1511300000.0,1649800000.0,1598000000.0,,748300000.0,886300000.0,150000000.0,36100000.0,230500000.0,124400000.0,329800000.0,2105200000.0,2146900000.0,65200000.0,71300000.0,0.0,269800000.0,8700100000.0,3322400000.0,2511400000.0,1252300000.0,3322400000.0,3322400000.0,5377700000.0,8700100000.0,5302400000.0,4125400000.0,0.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2020.0,Q1,,2019-09-28,2019-11-07 16:48:44+00:00,254300000.0,313100000.0,628800000.0,-96000000.0,522100000.0,0.0,3317200000.0,52600000.0,,1511600000.0,1651500000.0,1597300000.0,,880200000.0,889300000.0,152900000.0,28700000.0,196900000.0,104400000.0,328900000.0,2165100000.0,2204100000.0,65200000.0,-134300000.0,0.0,266300000.0,8450100000.0,3086900000.0,2203900000.0,1212000000.0,3086900000.0,3086900000.0,5363200000.0,8450100000.0,5356900000.0,4151200000.0,0.0
