company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q3,2009-12-27,2010-03-27,2010-05-05 17:21:35+00:00,0.51,0.51,,0.5,,91590000.0,157636000.0,157636000.0,,157636000.0,215094000.0,830669000.0,,366453000.0,215094000.0,615575000.0,-104000.0,,366453000.0,249122000.0,104000.0,249226000.0,830669000.0,309100000.0,309249000.0,313960000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q3YTD,2009-06-28,2010-03-27,,1.71,1.71,,1.69,,313413000.0,539413000.0,539413000.0,,539413000.0,720419000.0,2657111000.0,,1083486000.0,720419000.0,1936692000.0,380000.0,,1083486000.0,853206000.0,-380000.0,852826000.0,2657111000.0,309100000.0,309249000.0,313960000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q3TTM,2009-03-29,2010-03-27,,2.17,2.17,,2.13,,380029000.0,685206000.0,685206000.0,,685206000.0,950845000.0,3434855000.0,,1426117000.0,950845000.0,2484010000.0,3437000.0,10779000.0,1426117000.0,1057893000.0,7342000.0,1065235000.0,3434855000.0,309100000.0,309249000.0,313960000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q2,2009-09-27,2009-12-26,2010-02-03 16:37:20+00:00,0.76,0.76,,0.75,,139999000.0,240950000.0,240950000.0,,240950000.0,294066000.0,1065005000.0,,390102000.0,294066000.0,770939000.0,-112000.0,,390102000.0,380837000.0,112000.0,380949000.0,1065005000.0,317000000.0,317458000.0,321381000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q2YTD,2009-06-28,2009-12-26,,1.2,1.2,,1.19,,221823000.0,381777000.0,381777000.0,,381777000.0,505325000.0,1826442000.0,,717033000.0,505325000.0,1321117000.0,484000.0,,717033000.0,604084000.0,-484000.0,603600000.0,1826442000.0,317000000.0,317458000.0,321381000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q2TTM,2008-12-28,2009-12-26,,2.02,2.02,,1.99,,358836000.0,642429000.0,642429000.0,,642429000.0,950627000.0,3344125000.0,,1399350000.0,950627000.0,2393498000.0,3662000.0,10779000.0,1399350000.0,994148000.0,7117000.0,1001265000.0,3344125000.0,317000000.0,317458000.0,321381000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q1,2009-06-28,2009-09-26,2009-11-04 16:16:15+00:00,0.44,0.44,,0.44,,81824000.0,140827000.0,140827000.0,,140827000.0,211259000.0,761437000.0,,326931000.0,211259000.0,550178000.0,596000.0,,326931000.0,223247000.0,-596000.0,222651000.0,761437000.0,320100000.0,318286000.0,321115000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2010.0,Q1TTM,2008-09-28,2009-09-26,,1.93,1.93,,1.91,,350826000.0,618385000.0,618385000.0,,618385000.0,924781000.0,3239376000.0,,1352921000.0,924781000.0,2314595000.0,3242000.0,10779000.0,1352921000.0,961674000.0,7537000.0,969211000.0,3239376000.0,320100000.0,318286000.0,321115000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q4,2011-04-03,2011-07-02,,0.7,0.7,0.68,0.67,,108204000.0,202481000.0,202481000.0,,202481000.0,291136000.0,1031675000.0,-1668000.0,428447000.0,291136000.0,740539000.0,-1031000.0,-770000.0,428447000.0,312092000.0,-4475000.0,310685000.0,1031675000.0,294600000.0,294877000.0,301558000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,FY,2010-07-04,2011-07-02,2013-08-22 16:15:49+00:00,2.99,2.99,0.68,2.92,,420419000.0,880800000.0,880800000.0,,880800000.0,1134966000.0,4158507000.0,-4736000.0,1718617000.0,1134966000.0,3023541000.0,-1031000.0,,1718617000.0,1304924000.0,-3705000.0,1301219000.0,4158507000.0,294600000.0,294877000.0,301558000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q3,2011-01-02,2011-04-02,2011-05-11 16:31:11+00:00,0.63,0.63,,0.62,,66980000.0,186015000.0,186015000.0,,186015000.0,259051000.0,950706000.0,,437818000.0,259051000.0,691655000.0,,292000.0,437818000.0,253837000.0,292000.0,252995000.0,950706000.0,295300000.0,294841000.0,301620000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q3YTD,2010-07-04,2011-04-02,,2.29,2.29,,2.25,,312215000.0,678319000.0,678319000.0,,678319000.0,843830000.0,3126832000.0,,1290170000.0,843830000.0,2283002000.0,,770000.0,1290170000.0,992832000.0,770000.0,990534000.0,3126832000.0,295300000.0,294841000.0,301620000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q3TTM,2010-03-28,2011-04-02,,2.94,2.94,,2.89,,421994000.0,873846000.0,873846000.0,,873846000.0,1097356000.0,4077357000.0,,1690204000.0,1097356000.0,2980001000.0,-380000.0,8731000.0,1690204000.0,1289797000.0,9111000.0,1295840000.0,4077357000.0,295300000.0,294841000.0,301620000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q2,2010-10-03,2011-01-01,2011-02-09 17:10:57+00:00,1.02,1.02,,1.0,,149013000.0,303428000.0,303428000.0,,303428000.0,349281000.0,1264457000.0,,461841000.0,349281000.0,915176000.0,,230000.0,461841000.0,453335000.0,230000.0,452441000.0,1264457000.0,297500000.0,297214000.0,304655000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q2YTD,2010-07-04,2011-01-01,,1.66,1.66,,1.63,,245235000.0,492304000.0,492304000.0,,492304000.0,584779000.0,2176126000.0,,852352000.0,584779000.0,1591347000.0,,478000.0,852352000.0,738995000.0,478000.0,737539000.0,2176126000.0,297500000.0,297214000.0,304655000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q2TTM,2009-12-27,2011-01-01,,2.82,2.82,,2.77,,446604000.0,845467000.0,845467000.0,,845467000.0,1053399000.0,3957320000.0,,1618839000.0,1053399000.0,2903921000.0,-484000.0,8439000.0,1618839000.0,1285082000.0,8923000.0,1292071000.0,3957320000.0,297500000.0,297214000.0,304655000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q1,2010-07-04,2010-10-02,2010-11-08 16:17:54+00:00,0.64,0.64,,0.63,,96222000.0,188876000.0,188876000.0,,188876000.0,235498000.0,911669000.0,,390511000.0,235498000.0,676171000.0,,248000.0,390511000.0,285660000.0,248000.0,285098000.0,911669000.0,295100000.0,296304000.0,301249000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2011.0,Q1TTM,2009-09-27,2010-10-02,,2.56,2.56,,2.52,,437590000.0,782989000.0,782989000.0,,782989000.0,998184000.0,3757868000.0,,1547100000.0,998184000.0,2759684000.0,-596000.0,8209000.0,1547100000.0,1212584000.0,8805000.0,1220579000.0,3757868000.0,295100000.0,296304000.0,301249000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q4,2012-04-01,2012-06-30,,0.88,0.88,0.98,0.85,,98679000.0,251430000.0,251430000.0,,251430000.0,317044000.0,1155191000.0,-1886000.0,486517000.0,317044000.0,838147000.0,-479000.0,-114000.0,486517000.0,351630000.0,-1521000.0,350109000.0,1155191000.0,288600000.0,288284000.0,294129000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,FY,2011-07-03,2012-06-30,2014-08-15 16:20:19+00:00,3.6,3.6,0.98,3.53,,466753000.0,1038910000.0,1038910000.0,,1038910000.0,1297102000.0,4763180000.0,-7046000.0,1954089000.0,1297102000.0,3466078000.0,-720000.0,,1954089000.0,1511989000.0,-6326000.0,1505663000.0,4763180000.0,288600000.0,288284000.0,294129000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q3,2012-01-01,2012-03-31,2012-05-09 17:05:45+00:00,0.78,0.78,,0.77,,110818000.0,225002000.0,225002000.0,,225002000.0,290914000.0,1108981000.0,-1929000.0,480575000.0,290914000.0,818067000.0,-257000.0,,480575000.0,337492000.0,-1672000.0,335820000.0,1108981000.0,288500000.0,287569000.0,293496000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q3YTD,2011-07-03,2012-03-31,,2.72,2.72,,2.68,,368074000.0,787480000.0,787480000.0,,787480000.0,980058000.0,3607989000.0,-5160000.0,1467572000.0,980058000.0,2627931000.0,-241000.0,114000.0,1467572000.0,1160359000.0,-4805000.0,1155554000.0,3607989000.0,288500000.0,287569000.0,293496000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q3TTM,2011-04-03,2012-03-31,,3.42,3.42,0.68,3.35,,476278000.0,989961000.0,989961000.0,,989961000.0,1271194000.0,4639664000.0,-9896000.0,1896019000.0,1271194000.0,3368470000.0,-1272000.0,-656000.0,1896019000.0,1472451000.0,-9280000.0,1466239000.0,4639664000.0,288500000.0,287569000.0,293496000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q2,2011-10-02,2011-12-31,2012-02-08 17:06:34+00:00,1.2,1.2,,1.18,,151635000.0,347495000.0,347495000.0,,347495000.0,403438000.0,1448649000.0,-1755000.0,544310000.0,403438000.0,1045211000.0,16000.0,,544310000.0,500901000.0,-1771000.0,499130000.0,1448649000.0,289600000.0,289812000.0,295509000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q2YTD,2011-07-03,2011-12-31,,1.94,1.94,,1.91,,257256000.0,562478000.0,562478000.0,,562478000.0,689144000.0,2499008000.0,-3231000.0,986997000.0,689144000.0,1809864000.0,16000.0,114000.0,986997000.0,822867000.0,-3133000.0,819734000.0,2499008000.0,289600000.0,289812000.0,295509000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q2TTM,2011-01-02,2011-12-31,,3.27,3.27,0.68,3.2,,432440000.0,950974000.0,950974000.0,,950974000.0,1239331000.0,4481389000.0,-7967000.0,1853262000.0,1239331000.0,3242058000.0,-1015000.0,-364000.0,1853262000.0,1388796000.0,-7316000.0,1383414000.0,4481389000.0,289600000.0,289812000.0,295509000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q1,2011-07-03,2011-10-01,2011-11-09 16:34:18+00:00,0.74,0.74,,0.73,,105621000.0,214983000.0,214983000.0,,214983000.0,285706000.0,1050359000.0,-1476000.0,442687000.0,285706000.0,764653000.0,,114000.0,442687000.0,321966000.0,-1362000.0,320604000.0,1050359000.0,290500000.0,289778000.0,296068000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2012.0,Q1TTM,2010-10-03,2011-10-01,,3.09,3.09,0.68,3.02,,429818000.0,906907000.0,906907000.0,,906907000.0,1185174000.0,4297197000.0,-6212000.0,1770793000.0,1185174000.0,3112023000.0,-1031000.0,-134000.0,1770793000.0,1341230000.0,-5315000.0,1336725000.0,4297197000.0,290500000.0,289778000.0,296068000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q4,2013-03-31,2013-06-29,,0.78,0.78,0.64,0.77,,96414000.0,221343000.0,221343000.0,,221343000.0,335278000.0,1222688000.0,-1043000.0,569656000.0,335278000.0,887410000.0,-1046000.0,,569656000.0,317754000.0,3000.0,317757000.0,1222688000.0,282600000.0,282494000.0,286307000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,FY,2012-07-01,2013-06-29,2014-08-15 16:20:19+00:00,3.66,3.66,1.24,3.61,,486106000.0,1034420000.0,1034420000.0,,1034420000.0,1377242000.0,5075390000.0,-6384000.0,2173607000.0,1377242000.0,3698148000.0,-2369000.0,,2173607000.0,1524541000.0,-4015000.0,1520526000.0,5075390000.0,282600000.0,282494000.0,286307000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q3,2012-12-30,2013-03-30,2013-05-07 17:10:42+00:00,0.85,0.85,0.3,0.84,,108818000.0,238932000.0,238932000.0,,238932000.0,307390000.0,1187578000.0,-1764000.0,531695000.0,307390000.0,880188000.0,-1021000.0,,531695000.0,348493000.0,-743000.0,347750000.0,1187578000.0,281100000.0,280818000.0,284624000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q3YTD,2012-07-01,2013-03-30,,2.88,2.88,0.6,2.84,,389692000.0,813077000.0,813077000.0,,813077000.0,1041964000.0,3852702000.0,-5341000.0,1603951000.0,1041964000.0,2810738000.0,-1323000.0,,1603951000.0,1206787000.0,-4018000.0,1202769000.0,3852702000.0,281100000.0,280818000.0,284624000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q3TTM,2012-04-01,2013-03-30,,3.76,3.76,1.58,3.69,,488371000.0,1064507000.0,1064507000.0,,1064507000.0,1359008000.0,5007893000.0,-7227000.0,2090468000.0,1359008000.0,3648885000.0,-1802000.0,-114000.0,2090468000.0,1558417000.0,-5539000.0,1552878000.0,5007893000.0,281100000.0,280818000.0,284624000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q2,2012-09-30,2012-12-29,2013-02-05 17:14:31+00:00,1.25,1.25,0.3,1.23,,172574000.0,352764000.0,352764000.0,,352764000.0,418392000.0,1503774000.0,-1505000.0,558805000.0,418392000.0,1085382000.0,-266000.0,,558805000.0,526577000.0,-1239000.0,525338000.0,1503774000.0,282200000.0,282693000.0,286223000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q2YTD,2012-07-01,2012-12-29,,2.03,2.03,0.3,2.0,,280874000.0,574145000.0,574145000.0,,574145000.0,734574000.0,2665124000.0,-3577000.0,1072256000.0,734574000.0,1930550000.0,-302000.0,,1072256000.0,858294000.0,-3275000.0,855019000.0,2665124000.0,282200000.0,282693000.0,286223000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q2TTM,2012-01-01,2012-12-29,,3.69,3.69,1.28,3.62,,490371000.0,1050577000.0,1050577000.0,,1050577000.0,1342532000.0,4929296000.0,-7392000.0,2039348000.0,1342532000.0,3586764000.0,-1038000.0,-114000.0,2039348000.0,1547416000.0,-6468000.0,1540948000.0,4929296000.0,282200000.0,282693000.0,286223000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q1,2012-07-01,2012-09-29,2012-11-07 17:13:57+00:00,0.78,0.78,,0.77,,108300000.0,221381000.0,221381000.0,,221381000.0,316182000.0,1161350000.0,-2072000.0,513451000.0,316182000.0,845168000.0,-36000.0,,513451000.0,331717000.0,-2036000.0,329681000.0,1161350000.0,283800000.0,284569000.0,288497000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2013.0,Q1TTM,2011-10-02,2012-09-29,,3.64,3.64,0.98,3.57,,469432000.0,1045308000.0,1045308000.0,,1045308000.0,1327578000.0,4874171000.0,-7642000.0,2024853000.0,1327578000.0,3546593000.0,-756000.0,-114000.0,2024853000.0,1521740000.0,-7000000.0,1514740000.0,4874171000.0,283800000.0,284569000.0,288497000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,FY,2013-06-30,2014-06-28,2016-08-19 16:09:17+00:00,2.81,2.81,1.35,2.79,,341000000.0,781300000.0,781300000.0,,781300000.0,1509200000.0,4806200000.0,,2176900000.0,1509200000.0,3297000000.0,-2200000.0,,2176900000.0,1120100000.0,2200000.0,1122300000.0,4806200000.0,278000000.0,277800000.0,280400000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q4,2014-03-30,2014-06-28,,0.28,0.28,0.34,0.28,,25123000.0,75239000.0,75239000.0,,75239000.0,429781000.0,1136190000.0,-6000.0,606595000.0,429781000.0,706409000.0,-554000.0,,606595000.0,99814000.0,548000.0,100362000.0,1136190000.0,278000000.0,277800000.0,280400000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q3,2013-12-29,2014-03-29,2014-05-06 17:05:53+00:00,0.69,0.69,0.3375,0.68,,70040000.0,190740000.0,190740000.0,,190740000.0,318287000.0,1099626000.0,,518630000.0,318287000.0,781339000.0,1929000.0,,518630000.0,262709000.0,-1929000.0,260780000.0,1099626000.0,276400000.0,276107000.0,278750000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q3YTD,2013-06-30,2014-03-29,,2.53,2.53,1.01,2.51,,315877000.0,706061000.0,706061000.0,,706061000.0,1079419000.0,3670010000.0,6000.0,1570305000.0,1079419000.0,2590591000.0,-1646000.0,,1570305000.0,1020286000.0,1652000.0,1021938000.0,3670010000.0,276400000.0,276107000.0,278750000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q3TTM,2013-03-31,2014-03-29,,3.31,3.31,1.65,3.28,,412291000.0,927404000.0,927404000.0,,927404000.0,1414697000.0,4892698000.0,-1037000.0,2139961000.0,1414697000.0,3478001000.0,-2692000.0,,2139961000.0,1338040000.0,1655000.0,1339695000.0,4892698000.0,276400000.0,276107000.0,278750000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q2,2013-09-29,2013-12-28,2014-02-05 17:06:07+00:00,1.07,1.07,0.3375,1.06,,140458000.0,297438000.0,297438000.0,,297438000.0,436945000.0,1419624000.0,,546736000.0,436945000.0,982679000.0,-1953000.0,,546736000.0,435943000.0,1953000.0,437896000.0,1419624000.0,278000000.0,279085000.0,281534000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q2YTD,2013-06-30,2013-12-28,,1.84,1.84,0.68,1.83,,245837000.0,515321000.0,515321000.0,,515321000.0,761132000.0,2570384000.0,6000.0,1051675000.0,761132000.0,1809252000.0,-3575000.0,,1051675000.0,757577000.0,3581000.0,761158000.0,2570384000.0,278000000.0,279085000.0,281534000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q2TTM,2012-12-30,2013-12-28,,3.47,3.47,1.62,3.44,,451069000.0,975596000.0,975596000.0,,975596000.0,1403800000.0,4980650000.0,-2801000.0,2153026000.0,1403800000.0,3576850000.0,-5642000.0,,2153026000.0,1423824000.0,2841000.0,1426665000.0,4980650000.0,278000000.0,279085000.0,281534000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q1,2013-06-30,2013-09-28,2013-11-06 17:14:11+00:00,0.77,0.77,0.3375,0.77,,105379000.0,217883000.0,217883000.0,,217883000.0,324187000.0,1150760000.0,6000.0,504939000.0,324187000.0,826573000.0,-1622000.0,,504939000.0,321634000.0,1628000.0,323262000.0,1150760000.0,283000000.0,281433000.0,284513000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2014.0,Q1TTM,2012-09-30,2013-09-28,,3.65,3.65,1.58,3.61,,483185000.0,1030922000.0,1030922000.0,,1030922000.0,1385247000.0,5064800000.0,-4306000.0,2165095000.0,1385247000.0,3679553000.0,-3955000.0,,2165095000.0,1514458000.0,-351000.0,1514107000.0,5064800000.0,283000000.0,281433000.0,284513000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,FY,2014-06-29,2015-06-27,2017-08-18 16:29:30+00:00,1.46,1.46,1.35,1.45,,209200000.0,402400000.0,402400000.0,,402400000.0,1283000000.0,4191600000.0,,2290600000.0,1283000000.0,2908600000.0,6400000.0,,2290600000.0,618000000.0,-6400000.0,611600000.0,4191600000.0,275600000.0,275700000.0,277200000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q4,2015-03-29,2015-06-27,,0.04,0.04,0.34,0.04,,20800000.0,11700000.0,11700000.0,,11700000.0,316400000.0,1004100000.0,,648900000.0,316400000.0,687700000.0,6300000.0,,648900000.0,38800000.0,-6300000.0,32500000.0,1004100000.0,275600000.0,275700000.0,277200000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q3,2014-12-28,2015-03-28,2016-05-04 16:38:52+00:00,0.32,0.32,0.3375,0.32,,34700000.0,88100000.0,88100000.0,,88100000.0,263800000.0,929300000.0,,541500000.0,263800000.0,665500000.0,1200000.0,,541500000.0,124000000.0,-1200000.0,122800000.0,929300000.0,275300000.0,275900000.0,277400000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q3YTD,2014-06-29,2015-03-28,,1.42,1.42,1.01,1.41,,188400000.0,390700000.0,390700000.0,,390700000.0,966600000.0,3187500000.0,,1641700000.0,966600000.0,2220900000.0,100000.0,,1641700000.0,579200000.0,-100000.0,579100000.0,3187500000.0,275300000.0,275900000.0,277400000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q3TTM,2014-03-30,2015-03-28,,1.7,1.7,1.35,1.69,,213523000.0,465939000.0,465939000.0,,465939000.0,1396381000.0,4323690000.0,-6000.0,2248295000.0,1396381000.0,2927309000.0,-454000.0,,2248295000.0,679014000.0,448000.0,679462000.0,4323690000.0,275300000.0,275900000.0,277400000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q2,2014-09-28,2014-12-27,2016-02-03 16:25:07+00:00,0.67,0.67,0.3375,0.66,,92300000.0,183500000.0,183500000.0,,183500000.0,379400000.0,1219400000.0,,564600000.0,379400000.0,840000000.0,-400000.0,,564600000.0,275400000.0,400000.0,275800000.0,1219400000.0,273900000.0,275600000.0,276500000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q2YTD,2014-06-29,2014-12-27,,1.1,1.1,0.68,1.09,,153700000.0,302600000.0,302600000.0,,302600000.0,702800000.0,2258200000.0,,1100200000.0,702800000.0,1555400000.0,-1100000.0,,1100200000.0,455200000.0,1100000.0,456300000.0,2258200000.0,273900000.0,275600000.0,276500000.0
Tapestry Inc,TPR,549300LJNVY5SW3VTN33,1116132,2015.0,Q2TTM,2013-12-29,2014-12-27,,2.07,2.07,1.35,2.05,,248863000.0,568579000.0,568579000.0,,568579000.0,1450868000.0,4494016000.0,-6000.0,2225425000.0,1450868000.0,3043148000.0,275000.0,,2225425000.0,817723000.0,-281000.0,817442000.0,4494016000.0,273900000.0,275600000.0,276500000.0
