company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Level 3 Communications Inc,LVLT,,794323,2011.0,Q3YTD,2011-01-01,2011-09-30,,-5.02,-5.02,612000000.0,-5.02,,36000000.0,-593000000.0,-592000000.0,-1000000.0,-593000000.0,1046000000.0,2754000000.0,5000000.0,,,1089000000.0,1046000000.0,1708000000.0,568000000.0,,1701000000.0,7000000.0,-563000000.0,-556000000.0,2754000000.0,118300000.0,118067000.0,118300000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q3TTM,2010-10-01,2011-09-30,,-5.46,-5.46,819000000.0,-5.46,,-57000000.0,-645000000.0,-643000000.0,-2000000.0,-645000000.0,1355000000.0,3615000000.0,10000000.0,,,1436000000.0,1355000000.0,2260000000.0,716000000.0,1000000.0,2255000000.0,5000000.0,-705000000.0,-700000000.0,3615000000.0,118300000.0,118067000.0,118300000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:36:59+00:00,-1.75,-1.75,203000000.0,-1.75,,6000000.0,-207000000.0,-208000000.0,1000000.0,-207000000.0,342000000.0,927000000.0,-1000000.0,,0.0,375000000.0,342000000.0,585000000.0,208000000.0,0.0,578000000.0,7000000.0,-209000000.0,-202000000.0,927000000.0,118300000.0,118067000.0,118300000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q2YTD,2011-01-01,2011-06-30,,-3.4,-3.4,409000000.0,-3.4,,30000000.0,-386000000.0,-384000000.0,-2000000.0,-386000000.0,704000000.0,1827000000.0,6000000.0,,,714000000.0,704000000.0,1123000000.0,360000000.0,,1123000000.0,,-354000000.0,-354000000.0,1827000000.0,113800000.0,113589000.0,113800000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q2TTM,2010-07-01,2011-06-30,,-5.29,-5.29,831000000.0,-5.29,,-62000000.0,-601000000.0,-598000000.0,-3000000.0,-601000000.0,1381000000.0,3600000000.0,10000000.0,,1000000.0,1406000000.0,1381000000.0,2219000000.0,652000000.0,1000000.0,2238000000.0,-19000000.0,-641000000.0,-660000000.0,3600000000.0,113800000.0,113589000.0,113800000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q2,2011-04-01,2011-06-30,2012-08-06 17:00:28+00:00,-1.59,-1.59,206000000.0,-1.59,,3000000.0,-181000000.0,-180000000.0,-1000000.0,-181000000.0,347000000.0,913000000.0,3000000.0,,0.0,357000000.0,347000000.0,566000000.0,183000000.0,0.0,563000000.0,3000000.0,-180000000.0,-177000000.0,913000000.0,113800000.0,113589000.0,113800000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q1TTM,2010-04-01,2011-03-31,,-5.26,-5.26,848000000.0,-5.26,,-65000000.0,-589000000.0,-587000000.0,-2000000.0,-589000000.0,1408000000.0,3595000000.0,16000000.0,,2000000.0,1387000000.0,1408000000.0,2187000000.0,619000000.0,1000000.0,2237000000.0,-50000000.0,-602000000.0,-652000000.0,3595000000.0,112000000.0,112079000.0,112079000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:24:44+00:00,-1.83,-1.83,203000000.0,-1.83,,27000000.0,-205000000.0,-204000000.0,-1000000.0,-205000000.0,357000000.0,914000000.0,3000000.0,,0.0,357000000.0,357000000.0,557000000.0,177000000.0,0.0,560000000.0,-3000000.0,-174000000.0,-177000000.0,914000000.0,112000000.0,112079000.0,112079000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q4,2012-10-01,2012-12-31,,-0.26,-0.26,186000000.0,-0.26,,13000000.0,-56000000.0,-56000000.0,,-56000000.0,1904000000.0,1614000000.0,-6000000.0,,,-664000000.0,1904000000.0,-290000000.0,225000000.0,,-478000000.0,188000000.0,-231000000.0,-43000000.0,1614000000.0,215300000.0,215356000.0,215356000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 16:24:01+00:00,-1.96,-1.96,749000000.0,-1.96,,48000000.0,-422000000.0,-422000000.0,,-422000000.0,3851000000.0,6376000000.0,-58000000.0,,,1201000000.0,3851000000.0,2525000000.0,893000000.0,2000000.0,1950000000.0,575000000.0,-949000000.0,-374000000.0,6376000000.0,215300000.0,215356000.0,215356000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 16:18:38+00:00,-0.76,-0.76,185000000.0,-0.76,,13000000.0,-166000000.0,-166000000.0,,-166000000.0,642000000.0,1590000000.0,-54000000.0,,,625000000.0,642000000.0,948000000.0,237000000.0,0.0,810000000.0,138000000.0,-291000000.0,-153000000.0,1590000000.0,217301000.0,218400000.0,218400000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q3YTD,2012-01-01,2012-09-30,,-1.68,-1.68,563000000.0,-1.68,,35000000.0,-366000000.0,-366000000.0,,-366000000.0,1947000000.0,4762000000.0,-52000000.0,,,1865000000.0,1947000000.0,2815000000.0,668000000.0,2000000.0,2428000000.0,387000000.0,-718000000.0,-331000000.0,4762000000.0,217301000.0,218400000.0,218400000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q3TTM,2011-10-01,2012-09-30,,-2.42,-2.42,756000000.0,-2.42,,40000000.0,-529000000.0,-601000000.0,72000000.0,-529000000.0,2607000000.0,6341000000.0,-80000000.0,,,2546000000.0,2607000000.0,3734000000.0,916000000.0,3000000.0,3302000000.0,432000000.0,-993000000.0,-561000000.0,6341000000.0,217301000.0,218400000.0,218400000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 16:29:04+00:00,-0.29,-0.29,191000000.0,-0.29,,8000000.0,-62000000.0,-62000000.0,,-62000000.0,648000000.0,1586000000.0,-7000000.0,,,614000000.0,648000000.0,938000000.0,181000000.0,1000000.0,805000000.0,133000000.0,-187000000.0,-54000000.0,1586000000.0,216399000.0,213800000.0,213800000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q2YTD,2012-01-01,2012-06-30,,-0.94,-0.94,378000000.0,-0.94,,22000000.0,-200000000.0,-200000000.0,,-200000000.0,1305000000.0,3172000000.0,2000000.0,,,1240000000.0,1305000000.0,1867000000.0,431000000.0,2000000.0,1618000000.0,249000000.0,-427000000.0,-178000000.0,3172000000.0,216399000.0,213800000.0,213800000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2.67,-2.67,774000000.0,-2.67,,33000000.0,-570000000.0,-643000000.0,73000000.0,-570000000.0,2307000000.0,5678000000.0,-27000000.0,,,2296000000.0,2307000000.0,3371000000.0,887000000.0,3000000.0,3070000000.0,301000000.0,-911000000.0,-610000000.0,5678000000.0,216399000.0,213800000.0,213800000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:44:52+00:00,-0.66,-0.66,187000000.0,-0.66,,14000000.0,-138000000.0,-138000000.0,,-138000000.0,657000000.0,1586000000.0,9000000.0,,,626000000.0,657000000.0,929000000.0,250000000.0,1000000.0,813000000.0,116000000.0,-240000000.0,-124000000.0,1586000000.0,209759000.0,209100000.0,209100000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q1TTM,2011-04-01,2012-03-31,,-3.3,-3.3,789000000.0,-3.3,,28000000.0,-689000000.0,-761000000.0,72000000.0,-689000000.0,2006000000.0,5005000000.0,-17000000.0,,,2039000000.0,2006000000.0,2999000000.0,889000000.0,2000000.0,2828000000.0,171000000.0,-904000000.0,-733000000.0,5005000000.0,209759000.0,209100000.0,209100000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q4,2013-10-01,2013-12-31,,0.06,0.06,204000000.0,0.06,,-1000000.0,14000000.0,14000000.0,,14000000.0,1518000000.0,1602000000.0,9000000.0,,,-339000000.0,1518000000.0,84000000.0,215000000.0,,-135000000.0,219000000.0,-206000000.0,13000000.0,1602000000.0,222400000.0,222368000.0,222368000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 16:24:01+00:00,-0.49,-0.49,800000000.0,-0.49,,38000000.0,-109000000.0,-109000000.0,,-109000000.0,3685000000.0,6313000000.0,-4000000.0,,,1162000000.0,3685000000.0,2628000000.0,733000000.0,0.0,1962000000.0,666000000.0,-737000000.0,-71000000.0,6313000000.0,222400000.0,222368000.0,222368000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q3YTD,2013-01-01,2013-09-30,,-0.55,-0.55,596000000.0,-0.55,,39000000.0,-123000000.0,-123000000.0,,-123000000.0,2167000000.0,4711000000.0,-13000000.0,,,1501000000.0,2167000000.0,2544000000.0,518000000.0,,2097000000.0,447000000.0,-531000000.0,-84000000.0,4711000000.0,233300000.0,222679000.0,222679000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q3TTM,2012-10-01,2013-09-30,,-0.8,-0.8,782000000.0,-0.8,,52000000.0,-179000000.0,-179000000.0,,-179000000.0,4071000000.0,6325000000.0,-19000000.0,,,837000000.0,4071000000.0,2254000000.0,743000000.0,,1619000000.0,635000000.0,-762000000.0,-127000000.0,6325000000.0,233300000.0,222679000.0,222679000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 16:16:23+00:00,-0.09,-0.09,203000000.0,-0.09,,14000000.0,-21000000.0,-21000000.0,,-21000000.0,922000000.0,1569000000.0,23000000.0,,,292000000.0,922000000.0,647000000.0,182000000.0,0.0,495000000.0,152000000.0,-159000000.0,-7000000.0,1569000000.0,233300000.0,222679000.0,222679000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q2YTD,2013-01-01,2013-06-30,,-0.46,-0.46,393000000.0,-0.46,,25000000.0,-102000000.0,-102000000.0,,-102000000.0,1245000000.0,3142000000.0,-36000000.0,,,1209000000.0,1245000000.0,1897000000.0,336000000.0,,1602000000.0,295000000.0,-372000000.0,-77000000.0,3142000000.0,218200000.0,221609000.0,221609000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q2TTM,2012-07-01,2013-06-30,,-1.46,-1.46,764000000.0,-1.46,,51000000.0,-324000000.0,-324000000.0,,-324000000.0,3791000000.0,6346000000.0,-96000000.0,,,1170000000.0,3791000000.0,2555000000.0,798000000.0,,1934000000.0,621000000.0,-894000000.0,-273000000.0,6346000000.0,218200000.0,221609000.0,221609000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 16:12:31+00:00,-0.11,-0.11,199000000.0,-0.11,,11000000.0,-24000000.0,-24000000.0,,-24000000.0,616000000.0,1565000000.0,14000000.0,,,610000000.0,616000000.0,949000000.0,167000000.0,,809000000.0,140000000.0,-153000000.0,-13000000.0,1565000000.0,218200000.0,221609000.0,221609000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q1TTM,2012-04-01,2013-03-31,,-1.65,-1.65,756000000.0,-1.65,,48000000.0,-362000000.0,-362000000.0,,-362000000.0,3823000000.0,6367000000.0,-117000000.0,,,1174000000.0,3823000000.0,2544000000.0,812000000.0,1000000.0,1930000000.0,614000000.0,-928000000.0,-314000000.0,6367000000.0,216700000.0,219268000.0,219268000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:17:43+00:00,-0.36,-0.36,194000000.0,-0.36,,14000000.0,-78000000.0,-78000000.0,,-78000000.0,629000000.0,1577000000.0,-50000000.0,,,599000000.0,629000000.0,948000000.0,169000000.0,0.0,793000000.0,155000000.0,-219000000.0,-64000000.0,1577000000.0,216700000.0,219268000.0,219268000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:32:06+00:00,1.23,1.23,808000000.0,1.21,,-76000000.0,314000000.0,314000000.0,,314000000.0,3775000000.0,6777000000.0,-69000000.0,,,1181000000.0,3775000000.0,3002000000.0,707000000.0,1000000.0,1989000000.0,1013000000.0,-775000000.0,238000000.0,6777000000.0,255300000.0,254428000.0,258483000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q4,2014-10-01,2014-12-31,,0.18,0.18,250000000.0,0.18,,-103000000.0,66000000.0,66000000.0,,66000000.0,1040000000.0,1914000000.0,-20000000.0,,,393000000.0,1040000000.0,874000000.0,248000000.0,,643000000.0,231000000.0,-268000000.0,-37000000.0,1914000000.0,255300000.0,254428000.0,258483000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 16:16:29+00:00,0.36,0.36,187000000.0,0.35,,8000000.0,85000000.0,85000000.0,,85000000.0,914000000.0,1629000000.0,-11000000.0,,,266000000.0,914000000.0,715000000.0,159000000.0,1000000.0,453000000.0,262000000.0,-169000000.0,93000000.0,1629000000.0,236100000.0,238265000.0,242464000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.05,1.05,558000000.0,1.03,,27000000.0,248000000.0,248000000.0,,248000000.0,2735000000.0,4863000000.0,-49000000.0,,,788000000.0,2735000000.0,2128000000.0,459000000.0,1000000.0,1346000000.0,782000000.0,-507000000.0,275000000.0,4863000000.0,236100000.0,238265000.0,242464000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.1,1.1,762000000.0,1.1,,26000000.0,262000000.0,262000000.0,,262000000.0,4253000000.0,6465000000.0,-40000000.0,,,449000000.0,4253000000.0,2212000000.0,674000000.0,1000000.0,1211000000.0,1001000000.0,-713000000.0,288000000.0,6465000000.0,236100000.0,238265000.0,242464000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.69,0.69,371000000.0,0.68,,19000000.0,163000000.0,163000000.0,,163000000.0,1821000000.0,3234000000.0,-38000000.0,,,522000000.0,1821000000.0,1413000000.0,300000000.0,,893000000.0,520000000.0,-338000000.0,182000000.0,3234000000.0,242900000.0,237376000.0,241406000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q2TTM,2013-07-01,2014-06-30,,0.66,0.66,778000000.0,0.66,,32000000.0,156000000.0,156000000.0,,156000000.0,4261000000.0,6405000000.0,-6000000.0,,,475000000.0,4261000000.0,2144000000.0,697000000.0,,1253000000.0,891000000.0,-703000000.0,188000000.0,6405000000.0,242900000.0,237376000.0,241406000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:33:32+00:00,0.21,0.21,187000000.0,0.21,,12000000.0,51000000.0,51000000.0,,51000000.0,915000000.0,1625000000.0,-44000000.0,,,267000000.0,915000000.0,710000000.0,149000000.0,0.0,454000000.0,256000000.0,-193000000.0,63000000.0,1625000000.0,242900000.0,237376000.0,241406000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q1TTM,2013-04-01,2014-03-31,,0.34,0.34,790000000.0,0.34,,31000000.0,81000000.0,81000000.0,,81000000.0,3962000000.0,6345000000.0,52000000.0,,,818000000.0,3962000000.0,2383000000.0,715000000.0,,1608000000.0,775000000.0,-663000000.0,112000000.0,6345000000.0,233300000.0,235635000.0,239294000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:15:50+00:00,0.48,0.48,184000000.0,0.47,,7000000.0,112000000.0,112000000.0,,112000000.0,906000000.0,1609000000.0,6000000.0,,,255000000.0,906000000.0,703000000.0,151000000.0,0.0,439000000.0,264000000.0,-145000000.0,119000000.0,1609000000.0,233300000.0,235635000.0,239294000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,FY,2015-01-01,2015-12-31,2017-02-24 16:32:06+00:00,9.71,9.71,1166000000.0,9.58,,-3150000000.0,3433000000.0,3433000000.0,,3433000000.0,4265000000.0,8229000000.0,-18000000.0,,,1467000000.0,4265000000.0,3964000000.0,860000000.0,-170000000.0,2633000000.0,1331000000.0,-1048000000.0,283000000.0,8229000000.0,353600000.0,353385000.0,358593000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q4,2015-10-01,2015-12-31,,9.4,9.4,294000000.0,9.27,,-3189000000.0,3323000000.0,3323000000.0,,3323000000.0,1052000000.0,2053000000.0,3000000.0,,,369000000.0,1052000000.0,1001000000.0,207000000.0,,663000000.0,338000000.0,-204000000.0,134000000.0,2053000000.0,353600000.0,353385000.0,358593000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q3,2015-07-01,2015-09-30,2016-11-07 16:33:03+00:00,0.0,0.0,296000000.0,0.0,,16000000.0,1000000.0,1000000.0,,1000000.0,1075000000.0,2062000000.0,6000000.0,,,364000000.0,1075000000.0,987000000.0,145000000.0,-171000000.0,660000000.0,327000000.0,-310000000.0,17000000.0,2062000000.0,,355791000.0,358714000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.31,0.31,872000000.0,0.31,,39000000.0,110000000.0,110000000.0,,110000000.0,3213000000.0,6176000000.0,-21000000.0,,,1098000000.0,3213000000.0,2963000000.0,653000000.0,-170000000.0,1970000000.0,993000000.0,-844000000.0,149000000.0,6176000000.0,,355791000.0,358714000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.49,0.49,1122000000.0,0.49,,-64000000.0,176000000.0,176000000.0,,176000000.0,4253000000.0,8090000000.0,-41000000.0,,,1491000000.0,4253000000.0,3837000000.0,901000000.0,-170000000.0,2613000000.0,1224000000.0,-1112000000.0,112000000.0,8090000000.0,,355791000.0,358714000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 16:16:45+00:00,-0.04,-0.04,288000000.0,-0.04,,18000000.0,-13000000.0,-13000000.0,,-13000000.0,1059000000.0,2061000000.0,-17000000.0,,,364000000.0,1059000000.0,1002000000.0,328000000.0,0.0,652000000.0,350000000.0,-345000000.0,5000000.0,2061000000.0,325000000.0,354471000.0,354471000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.31,0.31,576000000.0,0.31,,23000000.0,109000000.0,109000000.0,,109000000.0,2138000000.0,4114000000.0,-27000000.0,,,734000000.0,2138000000.0,1976000000.0,508000000.0,1000000.0,1310000000.0,666000000.0,-534000000.0,132000000.0,4114000000.0,325000000.0,354471000.0,354471000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.85,0.85,1013000000.0,0.84,,-72000000.0,260000000.0,260000000.0,,260000000.0,4092000000.0,7657000000.0,-58000000.0,,,1393000000.0,4092000000.0,3565000000.0,915000000.0,2000000.0,2406000000.0,1159000000.0,-971000000.0,188000000.0,7657000000.0,325000000.0,354471000.0,354471000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:16:38+00:00,0.35,0.35,288000000.0,0.35,,5000000.0,122000000.0,122000000.0,,122000000.0,1079000000.0,2053000000.0,-10000000.0,,,370000000.0,1079000000.0,974000000.0,180000000.0,1000000.0,658000000.0,316000000.0,-189000000.0,127000000.0,2053000000.0,348600000.0,346874000.0,350832000.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.1,1.1,912000000.0,1.09,,-78000000.0,324000000.0,324000000.0,,324000000.0,3948000000.0,7221000000.0,-85000000.0,,,1296000000.0,3948000000.0,3273000000.0,736000000.0,2000000.0,2208000000.0,1065000000.0,-819000000.0,246000000.0,7221000000.0,348600000.0,346874000.0,350832000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q4,2016-10-01,2016-12-31,,1.05,1.05,311000000.0,1.05,,23000000.0,222000000.0,222000000.0,,222000000.0,1029000000.0,2027000000.0,29000000.0,,,345000000.0,1029000000.0,998000000.0,127000000.0,1000000.0,656000000.0,342000000.0,-97000000.0,245000000.0,2027000000.0,358200000.0,358559000.0,361472000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,FY,2016-01-01,2016-12-31,2017-02-24 16:32:06+00:00,1.89,1.89,1250000000.0,1.87,,165000000.0,677000000.0,677000000.0,,677000000.0,4071000000.0,8172000000.0,-20000000.0,,,1407000000.0,4071000000.0,4101000000.0,586000000.0,4000000.0,2657000000.0,1444000000.0,-602000000.0,842000000.0,8172000000.0,358200000.0,358559000.0,361472000.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q3,2016-07-01,2016-09-30,2017-11-09 10:45:06+00:00,0.4,0.4,319000000.0,0.39,,74000000.0,143000000.0,143000000.0,,143000000.0,1012000000.0,2033000000.0,1000000.0,,,348000000.0,1012000000.0,1021000000.0,139000000.0,1000000.0,667000000.0,354000000.0,-137000000.0,217000000.0,2033000000.0,357500000.0,359561000.0,361907000.0
