company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Level 3 Communications Inc,LVLT,,794323,2012.0,Q2,,2012-06-30,2012-08-06 17:00:28+00:00,698000000.0,689000000.0,,-94000000.0,733000000.0,,13943000000.0,250000000.0,,140000000.0,2497000000.0,,308000000.0,8190000000.0,49000000.0,8076000000.0,868000000.0,,,,167000000.0,119000000.0,,225000000.0,,420000000.0,1021000000.0,,,8000000.0,-12635000000.0,222000000.0,,12947000000.0,1214000000.0,1597000000.0,1654000000.0,1214000000.0,1214000000.0,11733000000.0,12947000000.0,3274000000.0,10079000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q1,,2012-03-31,2012-05-08 16:24:44+00:00,724000000.0,683000000.0,,-38000000.0,748000000.0,,13920000000.0,259000000.0,,115000000.0,2497000000.0,,333000000.0,8199000000.0,52000000.0,8164000000.0,884000000.0,,,,164000000.0,145000000.0,,165000000.0,,425000000.0,1047000000.0,,,8000000.0,-12573000000.0,227000000.0,,13074000000.0,1309000000.0,1603000000.0,1635000000.0,1309000000.0,1309000000.0,11765000000.0,13074000000.0,3307000000.0,10130000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2013.0,FY,,2013-12-31,2015-02-27 16:24:01+00:00,625000000.0,673000000.0,,36000000.0,631000000.0,0.0,14341000000.0,253000000.0,,209000000.0,2577000000.0,,205000000.0,8331000000.0,23000000.0,8240000000.0,906000000.0,,,,143000000.0,168000000.0,,160000000.0,,375000000.0,780000000.0,,,7000000.0,-12966000000.0,31000000.0,,12874000000.0,1411000000.0,1454000000.0,1446000000.0,1411000000.0,1411000000.0,11463000000.0,12874000000.0,3180000000.0,10017000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q3,,2013-09-30,2013-11-05 16:18:38+00:00,633000000.0,738000000.0,,5000000.0,507000000.0,0.0,14122000000.0,219000000.0,,212000000.0,2567000000.0,,223000000.0,8537000000.0,23000000.0,8230000000.0,896000000.0,,,,187000000.0,175000000.0,,170000000.0,,370000000.0,842000000.0,,,7000000.0,-12980000000.0,21000000.0,,12852000000.0,1147000000.0,1439000000.0,1430000000.0,1147000000.0,1147000000.0,11705000000.0,12852000000.0,3183000000.0,10275000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q2,,2013-06-30,2013-08-06 16:29:04+00:00,688000000.0,721000000.0,,-37000000.0,596000000.0,0.0,14104000000.0,226000000.0,,177000000.0,2565000000.0,,232000000.0,8506000000.0,27000000.0,8171000000.0,906000000.0,,,,179000000.0,190000000.0,,192000000.0,,367000000.0,842000000.0,,,7000000.0,-12959000000.0,30000000.0,,12865000000.0,1108000000.0,1503000000.0,1503000000.0,1108000000.0,1108000000.0,11757000000.0,12865000000.0,3191000000.0,10254000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q1,,2013-03-31,2013-05-07 16:44:52+00:00,730000000.0,731000000.0,,-26000000.0,610000000.0,0.0,14069000000.0,236000000.0,,129000000.0,2557000000.0,,249000000.0,8508000000.0,33000000.0,8144000000.0,893000000.0,,,,167000000.0,176000000.0,,179000000.0,,384000000.0,885000000.0,,,7000000.0,-12935000000.0,38000000.0,,12882000000.0,1108000000.0,1515000000.0,1488000000.0,1108000000.0,1108000000.0,11774000000.0,12882000000.0,3223000000.0,10286000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2014.0,FY,,2014-12-31,2015-11-06 16:16:29+00:00,664000000.0,737000000.0,,-147000000.0,580000000.0,0.0,19162000000.0,287000000.0,,273000000.0,7689000000.0,,1414000000.0,10984000000.0,20000000.0,9860000000.0,921000000.0,,,,165000000.0,167000000.0,,174000000.0,,475000000.0,765000000.0,,,7000000.0,-12652000000.0,349000000.0,,20947000000.0,6363000000.0,1489000000.0,1914000000.0,6363000000.0,6363000000.0,14584000000.0,20947000000.0,9598000000.0,12670000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q3,,2014-09-30,2014-11-07 16:16:23+00:00,607000000.0,678000000.0,,-82000000.0,729000000.0,0.0,14448000000.0,244000000.0,,165000000.0,2570000000.0,,154000000.0,8856000000.0,21000000.0,8268000000.0,877000000.0,,,,173000000.0,151000000.0,,184000000.0,,370000000.0,749000000.0,,,1020000000.0,-12718000000.0,502000000.0,,13983000000.0,1648000000.0,2600000000.0,1853000000.0,1648000000.0,1648000000.0,12335000000.0,13983000000.0,3115000000.0,10482000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q2,,2014-06-30,2014-08-08 16:12:31+00:00,613000000.0,722000000.0,,55000000.0,637000000.0,0.0,14427000000.0,258000000.0,,145000000.0,2578000000.0,,169000000.0,7855000000.0,23000000.0,8355000000.0,885000000.0,,,,174000000.0,139000000.0,,166000000.0,,364000000.0,785000000.0,,,6000000.0,-12803000000.0,503000000.0,,13028000000.0,1679000000.0,1539000000.0,1824000000.0,1679000000.0,1679000000.0,11349000000.0,13028000000.0,3134000000.0,9525000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q1,,2014-03-31,2014-05-08 16:17:43+00:00,561000000.0,699000000.0,,42000000.0,607000000.0,0.0,14410000000.0,262000000.0,,114000000.0,2575000000.0,,186000000.0,7856000000.0,22000000.0,8260000000.0,901000000.0,,,,159000000.0,142000000.0,,174000000.0,,374000000.0,778000000.0,,,7000000.0,-12854000000.0,503000000.0,,12889000000.0,1598000000.0,1472000000.0,1756000000.0,1598000000.0,1598000000.0,11291000000.0,12889000000.0,3157000000.0,9535000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2015.0,FY,,2015-12-31,2017-02-24 16:32:06+00:00,629000000.0,757000000.0,,-301000000.0,854000000.0,0.0,19646000000.0,267000000.0,,218000000.0,7749000000.0,,1127000000.0,10866000000.0,42000000.0,9878000000.0,977000000.0,3441000000.0,,,111000000.0,179000000.0,,108000000.0,,50000000.0,632000000.0,,,8000000.0,-9219000000.0,15000000.0,,24017000000.0,10126000000.0,1730000000.0,1416000000.0,10126000000.0,10126000000.0,13891000000.0,24017000000.0,12409000000.0,12475000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q3,,2015-09-30,2015-11-06 16:16:29+00:00,630000000.0,810000000.0,,-275000000.0,691000000.0,0.0,19597000000.0,273000000.0,,230000000.0,7753000000.0,,1182000000.0,10997000000.0,44000000.0,9812000000.0,942000000.0,,,,155000000.0,184000000.0,,137000000.0,,429000000.0,694000000.0,,,7000000.0,-12542000000.0,16000000.0,,20883000000.0,6780000000.0,1663000000.0,1470000000.0,6780000000.0,6780000000.0,14103000000.0,20883000000.0,9408000000.0,12633000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q2,,2015-06-30,2015-08-06 16:33:32+00:00,637000000.0,756000000.0,,-203000000.0,549000000.0,0.0,19563000000.0,280000000.0,,202000000.0,7747000000.0,,1240000000.0,11001000000.0,43000000.0,9900000000.0,892000000.0,,,,190000000.0,179000000.0,,125000000.0,,451000000.0,734000000.0,,,8000000.0,-12543000000.0,17000000.0,,20884000000.0,6817000000.0,1503000000.0,1440000000.0,6817000000.0,6817000000.0,14067000000.0,20884000000.0,9481000000.0,12627000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2015.0,Q1,,2015-03-31,2015-05-08 16:15:50+00:00,629000000.0,743000000.0,,-288000000.0,1114000000.0,0.0,19535000000.0,300000000.0,,177000000.0,7740000000.0,,1298000000.0,10990000000.0,19000000.0,9744000000.0,895000000.0,,,,188000000.0,150000000.0,,187000000.0,,450000000.0,748000000.0,,,7000000.0,-12530000000.0,510000000.0,,21303000000.0,6717000000.0,2052000000.0,1953000000.0,6717000000.0,6717000000.0,14586000000.0,21303000000.0,9507000000.0,12633000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2016.0,FY,,2016-12-31,2018-03-01 17:04:54+00:00,706000000.0,712000000.0,11249000000.0,-387000000.0,1819000000.0,0.0,19804000000.0,266000000.0,116000000.0,195000000.0,7729000000.0,21388000000.0,915000000.0,10877000000.0,31000000.0,10139000000.0,1001000000.0,3370000000.0,248000000.0,0.0,115000000.0,52000000.0,0.0,129000000.0,0.0,51000000.0,374000000.0,,,7000000.0,-8500000000.0,7000000.0,,24888000000.0,10917000000.0,2653000000.0,1471000000.0,10917000000.0,10917000000.0,13971000000.0,24888000000.0,12096000000.0,12500000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q3,,2016-09-30,2016-11-07 16:33:03+00:00,728000000.0,749000000.0,,-293000000.0,1569000000.0,0.0,19767000000.0,263000000.0,,194000000.0,7736000000.0,,967000000.0,10875000000.0,31000000.0,10167000000.0,1010000000.0,3339000000.0,,,131000000.0,180000000.0,,135000000.0,,49000000.0,630000000.0,,,8000000.0,-8750000000.0,7000000.0,,24746000000.0,10724000000.0,2457000000.0,1507000000.0,10724000000.0,10724000000.0,14022000000.0,24746000000.0,12122000000.0,12515000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q2,,2016-06-30,2016-08-05 16:16:45+00:00,762000000.0,839000000.0,,-278000000.0,1291000000.0,0.0,19724000000.0,268000000.0,,160000000.0,7739000000.0,,1020000000.0,10871000000.0,31000000.0,10073000000.0,1027000000.0,3343000000.0,,,140000000.0,171000000.0,,131000000.0,,50000000.0,637000000.0,,,8000000.0,-8946000000.0,7000000.0,,24534000000.0,10500000000.0,2278000000.0,1499000000.0,10500000000.0,10500000000.0,14034000000.0,24534000000.0,12183000000.0,12535000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2016.0,Q1,,2016-03-31,2016-05-06 16:16:38+00:00,680000000.0,807000000.0,,-256000000.0,1004000000.0,0.0,19693000000.0,283000000.0,,146000000.0,7746000000.0,,1074000000.0,10870000000.0,41000000.0,9974000000.0,1012000000.0,3365000000.0,,,141000000.0,166000000.0,,131000000.0,,50000000.0,628000000.0,,,837000000.0,-9095000000.0,781000000.0,,25039000000.0,10342000000.0,2789000000.0,2187000000.0,10342000000.0,10342000000.0,14697000000.0,25039000000.0,12276000000.0,12510000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2017.0,FY,,2017-12-31,2018-08-09 16:30:21+00:00,736000000.0,761000000.0,,18000000.0,297000000.0,0.0,,260000000.0,100000000.0,136000000.0,10837000000.0,,9223000000.0,10882000000.0,29000000.0,9412000000.0,1099000000.0,426000000.0,212000000.0,1825000000.0,117000000.0,57000000.0,140000000.0,109000000.0,19254000000.0,63000000.0,264000000.0,,,5000000.0,,8000000.0,,33135000000.0,19272000000.0,3145000000.0,1406000000.0,19272000000.0,19272000000.0,13863000000.0,33135000000.0,20578000000.0,12457000000.0,
Level 3 Communications Inc,LVLT,,794323,2017.0,Q3,,2017-09-30,2017-11-09 10:45:06+00:00,704000000.0,750000000.0,,-281000000.0,2252000000.0,0.0,19925000000.0,276000000.0,,247000000.0,7741000000.0,,761000000.0,10586000000.0,29000000.0,10485000000.0,1132000000.0,3162000000.0,,,136000000.0,139000000.0,,95000000.0,,52000000.0,637000000.0,,,5000000.0,-8094000000.0,7000000.0,,25373000000.0,11550000000.0,3143000000.0,1468000000.0,11550000000.0,11550000000.0,13823000000.0,25373000000.0,11745000000.0,12355000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2017.0,Q2,,2017-06-30,2017-08-04 16:18:50+00:00,693000000.0,707000000.0,,-325000000.0,1056000000.0,0.0,19891000000.0,262000000.0,,178000000.0,7737000000.0,,809000000.0,10584000000.0,29000000.0,10392000000.0,1058000000.0,3235000000.0,,,141000000.0,162000000.0,,97000000.0,,49000000.0,632000000.0,,,5000000.0,-8251000000.0,306000000.0,1127000000.0,25287000000.0,11315000000.0,3036000000.0,1698000000.0,11315000000.0,11315000000.0,13972000000.0,25287000000.0,11859000000.0,12274000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2017.0,Q1,,2017-03-31,2017-05-05 16:17:01+00:00,750000000.0,712000000.0,,-366000000.0,1947000000.0,0.0,19852000000.0,275000000.0,,148000000.0,7731000000.0,,861000000.0,10581000000.0,31000000.0,10285000000.0,1044000000.0,3305000000.0,,,141000000.0,153000000.0,,101000000.0,,51000000.0,631000000.0,,,7000000.0,-8405000000.0,307000000.0,,25071000000.0,11081000000.0,2807000000.0,1734000000.0,11081000000.0,11081000000.0,13990000000.0,25071000000.0,11979000000.0,12256000000.0,0.0
Level 3 Communications Inc,LVLT,,794323,2018.0,FY,,2018-12-31,2020-03-05 16:27:08+00:00,972000000.0,712000000.0,,-171000000.0,243000000.0,0.0,18048000000.0,310000000.0,130000000.0,233000000.0,11119000000.0,,7977000000.0,10838000000.0,25000000.0,9453000000.0,1181000000.0,,202000000.0,1825000000.0,234000000.0,78000000.0,,95000000.0,,699000000.0,369000000.0,,,4000000.0,,6000000.0,,32291000000.0,17877000000.0,3018000000.0,1824000000.0,17877000000.0,17877000000.0,14414000000.0,32291000000.0,19820000000.0,12590000000.0,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q2,,2018-06-30,2018-08-09 16:30:21+00:00,687000000.0,748000000.0,,-139000000.0,282000000.0,0.0,,285000000.0,81000000.0,199000000.0,11078000000.0,,8386000000.0,10857000000.0,25000000.0,9396000000.0,1138000000.0,483000000.0,202000000.0,1825000000.0,201000000.0,45000000.0,15000000.0,94000000.0,18749000000.0,108000000.0,341000000.0,,,5000000.0,,13000000.0,,32552000000.0,18610000000.0,3076000000.0,1404000000.0,18610000000.0,18610000000.0,13942000000.0,32552000000.0,20080000000.0,12538000000.0,
Level 3 Communications Inc,LVLT,,794323,2018.0,Q1,,2018-03-31,2018-05-10 17:21:01+00:00,773000000.0,729000000.0,,96000000.0,259000000.0,0.0,,275000000.0,87000000.0,163000000.0,11141000000.0,,8596000000.0,10872000000.0,29000000.0,9542000000.0,1112000000.0,458000000.0,209000000.0,1825000000.0,183000000.0,67000000.0,140000000.0,95000000.0,18924000000.0,96000000.0,321000000.0,,,5000000.0,,9000000.0,,33003000000.0,19020000000.0,3141000000.0,1469000000.0,19020000000.0,19020000000.0,13983000000.0,33003000000.0,20320000000.0,12514000000.0,
Level 3 Communications Inc,LVLT,,794323,2019.0,FY,,2019-12-31,2020-05-08 17:15:34+00:00,1323000000.0,667000000.0,,-179000000.0,316000000.0,0.0,13724000000.0,309000000.0,152000000.0,240000000.0,7415000000.0,,7334000000.0,10356000000.0,,9936000000.0,1343000000.0,,241000000.0,1590000000.0,266000000.0,326000000.0,,85000000.0,,1571000000.0,1167000000.0,,,3000000.0,,11000000.0,,29098000000.0,13545000000.0,2842000000.0,2446000000.0,13545000000.0,13545000000.0,15553000000.0,29098000000.0,16320000000.0,13107000000.0,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q3,,2019-09-30,2019-11-08 16:25:00+00:00,1305000000.0,718000000.0,,-286000000.0,1224000000.0,0.0,,296000000.0,113000000.0,216000000.0,7389000000.0,,7484000000.0,10995000000.0,,9719000000.0,1264000000.0,,225000000.0,1590000000.0,294000000.0,315000000.0,,78000000.0,13978000000.0,1671000000.0,1186000000.0,,,3000000.0,,407000000.0,,30092000000.0,13692000000.0,3829000000.0,2730000000.0,13692000000.0,13692000000.0,16400000000.0,30092000000.0,16544000000.0,13670000000.0,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q2,,2019-06-30,2019-08-09 16:23:51+00:00,1235000000.0,771000000.0,,-176000000.0,228000000.0,0.0,,297000000.0,117000000.0,197000000.0,7408000000.0,,7651000000.0,10820000000.0,,9654000000.0,1236000000.0,,257000000.0,1825000000.0,311000000.0,336000000.0,,91000000.0,14008000000.0,1832000000.0,1258000000.0,,,3000000.0,,7000000.0,,29683000000.0,13832000000.0,3138000000.0,2280000000.0,13832000000.0,13832000000.0,15851000000.0,29683000000.0,16891000000.0,13571000000.0,
Level 3 Communications Inc,LVLT,,794323,2019.0,Q1,,2019-03-31,2019-05-13 17:17:51+00:00,1019000000.0,699000000.0,,-168000000.0,217000000.0,0.0,,310000000.0,105000000.0,151000000.0,7412000000.0,,7820000000.0,10828000000.0,,9487000000.0,1175000000.0,,253000000.0,1825000000.0,282000000.0,386000000.0,,94000000.0,14238000000.0,1928000000.0,1274000000.0,,,2000000.0,,7000000.0,,29672000000.0,14070000000.0,3025000000.0,2072000000.0,14070000000.0,14070000000.0,15602000000.0,29672000000.0,17160000000.0,13530000000.0,
Level 3 Communications Inc,LVLT,,794323,2020.0,Q1,,2020-03-31,2020-05-08 17:15:34+00:00,1560000000.0,737000000.0,,-407000000.0,239000000.0,0.0,13524000000.0,316000000.0,131000000.0,130000000.0,7355000000.0,,7605000000.0,10353000000.0,,9923000000.0,1338000000.0,,212000000.0,1468000000.0,323000000.0,344000000.0,,78000000.0,,1079000000.0,1143000000.0,,,3000000.0,,10000000.0,,28732000000.0,13117000000.0,2770000000.0,2569000000.0,13117000000.0,13117000000.0,15615000000.0,28732000000.0,16039000000.0,13046000000.0,
