company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Level 3 Communications Inc,LVLT,,794323,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 16:13:26+00:00,,42000000.0,-1000000.0,412000000.0,663000000.0,,-7000000.0,-85000000.0,783000000.0,-146000000.0,-314000000.0,149000000.0,-146000000.0,-314000000.0,149000000.0,-318000000.0,-570000000.0,-570000000.0,,99000000.0,,,,,,-319000000.0,-929000000.0,4000000.0,1000000.0
Level 3 Communications Inc,LVLT,,794323,2010.0,Q2TTM,2009-07-01,2010-06-30,,,54000000.0,,526000000.0,904000000.0,,-12000000.0,31000000.0,884000000.0,-180000000.0,-329000000.0,327000000.0,-180000000.0,-329000000.0,327000000.0,-188000000.0,-759000000.0,-765000000.0,6000000.0,103000000.0,,,6000000.0,,,-336000000.0,-1064000000.0,6000000.0,1000000.0
Level 3 Communications Inc,LVLT,,794323,2010.0,Q2,2010-04-01,2010-06-30,,,14000000.0,1000000.0,121000000.0,223000000.0,,-6000000.0,-1000000.0,,-176000000.0,-100000000.0,85000000.0,-176000000.0,-100000000.0,85000000.0,-197000000.0,-169000000.0,-169000000.0,,18000000.0,,,,,,-104000000.0,-176000000.0,4000000.0,
Level 3 Communications Inc,LVLT,,794323,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-03 18:12:23+00:00,,28000000.0,-1000000.0,262000000.0,448000000.0,,-12000000.0,-71000000.0,613000000.0,-277000000.0,-182000000.0,77000000.0,-277000000.0,-182000000.0,77000000.0,-394000000.0,-407000000.0,-407000000.0,,79000000.0,,,,,,-186000000.0,-890000000.0,4000000.0,
Level 3 Communications Inc,LVLT,,794323,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 16:15:53+00:00,,14000000.0,-2000000.0,141000000.0,225000000.0,,-6000000.0,-70000000.0,613000000.0,-101000000.0,-82000000.0,-8000000.0,-101000000.0,-82000000.0,-8000000.0,-197000000.0,-238000000.0,-238000000.0,,61000000.0,,,,,,-82000000.0,-714000000.0,,
Level 3 Communications Inc,LVLT,,794323,2011.0,Q4,2011-10-01,2011-12-31,,,11000000.0,6000000.0,162000000.0,193000000.0,146000000.0,-1000000.0,129000000.0,1113000000.0,207000000.0,7000000.0,189000000.0,207000000.0,7000000.0,189000000.0,457000000.0,-163000000.0,-235000000.0,72000000.0,91000000.0,,,55000000.0,,9000000.0,-148000000.0,-906000000.0,,
Level 3 Communications Inc,LVLT,,794323,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:20:48+00:00,,56000000.0,7000000.0,576000000.0,805000000.0,146000000.0,0.0,130000000.0,1878000000.0,261000000.0,-398000000.0,388000000.0,261000000.0,-398000000.0,388000000.0,302000000.0,-756000000.0,-827000000.0,71000000.0,224000000.0,0.0,0.0,51000000.0,,-54000000.0,-494000000.0,-1617000000.0,,4000000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q3TTM,2010-10-01,2011-09-30,,,60000000.0,1000000.0,525000000.0,819000000.0,,,8000000.0,790000000.0,78000000.0,-519000000.0,389000000.0,78000000.0,-519000000.0,389000000.0,-57000000.0,-645000000.0,-643000000.0,-2000000.0,145000000.0,,,-5000000.0,,-63000000.0,-462000000.0,-712000000.0,-1000000.0,7000000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q3,2011-07-01,2011-09-30,,,18000000.0,,147000000.0,203000000.0,,-2000000.0,-2000000.0,-1000000.0,-50000000.0,-138000000.0,67000000.0,-50000000.0,-138000000.0,67000000.0,-123000000.0,-207000000.0,-208000000.0,1000000.0,56000000.0,,,,,-29000000.0,-109000000.0,-49000000.0,,
Level 3 Communications Inc,LVLT,,794323,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:36:59+00:00,,45000000.0,1000000.0,414000000.0,612000000.0,,1000000.0,1000000.0,765000000.0,54000000.0,-405000000.0,199000000.0,54000000.0,-405000000.0,199000000.0,-155000000.0,-593000000.0,-592000000.0,-1000000.0,133000000.0,0.0,0.0,-4000000.0,,-63000000.0,-346000000.0,-711000000.0,,4000000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q2TTM,2010-07-01,2011-06-30,,,56000000.0,1000000.0,528000000.0,831000000.0,,7000000.0,-4000000.0,961000000.0,259000000.0,-513000000.0,394000000.0,259000000.0,-513000000.0,394000000.0,142000000.0,-601000000.0,-598000000.0,-3000000.0,109000000.0,,,-5000000.0,,-34000000.0,-486000000.0,-702000000.0,-1000000.0,8000000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q2,2011-04-01,2011-06-30,,,14000000.0,1000000.0,111000000.0,206000000.0,,,59000000.0,-6000000.0,-470000000.0,-153000000.0,131000000.0,-470000000.0,-153000000.0,131000000.0,-495000000.0,-181000000.0,-180000000.0,-1000000.0,32000000.0,,,-3000000.0,,-33000000.0,-122000000.0,-464000000.0,,2000000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-06 17:00:28+00:00,,27000000.0,1000000.0,267000000.0,409000000.0,,3000000.0,3000000.0,766000000.0,104000000.0,-267000000.0,132000000.0,104000000.0,-267000000.0,132000000.0,-32000000.0,-386000000.0,-384000000.0,-2000000.0,77000000.0,0.0,,-4000000.0,,-34000000.0,-237000000.0,-662000000.0,,4000000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q1TTM,2010-04-01,2011-03-31,,,56000000.0,1000000.0,538000000.0,848000000.0,,1000000.0,-64000000.0,967000000.0,553000000.0,-460000000.0,348000000.0,553000000.0,-460000000.0,348000000.0,440000000.0,-589000000.0,-587000000.0,-2000000.0,95000000.0,,,-2000000.0,,-1000000.0,-468000000.0,-414000000.0,3000000.0,6000000.0
Level 3 Communications Inc,LVLT,,794323,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 16:24:44+00:00,,13000000.0,0.0,156000000.0,203000000.0,,3000000.0,-56000000.0,772000000.0,574000000.0,-114000000.0,1000000.0,574000000.0,-114000000.0,1000000.0,463000000.0,-205000000.0,-204000000.0,-1000000.0,45000000.0,0.0,,-1000000.0,,-1000000.0,-115000000.0,-198000000.0,,2000000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q4,2012-10-01,2012-12-31,,,13000000.0,7000000.0,123000000.0,186000000.0,,,212000000.0,1187000000.0,-27000000.0,-187000000.0,400000000.0,-27000000.0,-187000000.0,400000000.0,186000000.0,-56000000.0,-56000000.0,,45000000.0,,11000000.0,,,,-198000000.0,-1214000000.0,5000000.0,-5000000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,FY,2012-01-01,2012-12-31,2014-02-27 16:20:48+00:00,0.0,46000000.0,32000000.0,695000000.0,749000000.0,,1000000.0,-112000000.0,4504000000.0,207000000.0,-725000000.0,578000000.0,207000000.0,-725000000.0,578000000.0,61000000.0,-422000000.0,-422000000.0,0.0,317000000.0,5000000.0,-2000000.0,0.0,,,-743000000.0,-4302000000.0,20000000.0,
Level 3 Communications Inc,LVLT,,794323,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 16:18:38+00:00,,33000000.0,25000000.0,572000000.0,563000000.0,,1000000.0,-324000000.0,3317000000.0,234000000.0,-538000000.0,178000000.0,234000000.0,-538000000.0,178000000.0,-125000000.0,-366000000.0,-366000000.0,,272000000.0,5000000.0,-13000000.0,,,,-545000000.0,-3088000000.0,15000000.0,5000000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q3TTM,2011-10-01,2012-09-30,,,44000000.0,31000000.0,734000000.0,756000000.0,146000000.0,,-195000000.0,4430000000.0,441000000.0,-531000000.0,367000000.0,441000000.0,-531000000.0,367000000.0,332000000.0,-529000000.0,-601000000.0,72000000.0,363000000.0,5000000.0,-13000000.0,55000000.0,,9000000.0,-693000000.0,-3994000000.0,15000000.0,5000000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q3,2012-07-01,2012-09-30,,,12000000.0,6000000.0,234000000.0,185000000.0,,3000000.0,-119000000.0,2437000000.0,216000000.0,-229000000.0,70000000.0,216000000.0,-229000000.0,70000000.0,60000000.0,-166000000.0,-166000000.0,,158000000.0,4000000.0,-13000000.0,,,,-227000000.0,-2225000000.0,11000000.0,
Level 3 Communications Inc,LVLT,,794323,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 16:29:04+00:00,,21000000.0,19000000.0,338000000.0,378000000.0,,-2000000.0,-205000000.0,880000000.0,18000000.0,-309000000.0,108000000.0,18000000.0,-309000000.0,108000000.0,-185000000.0,-200000000.0,-200000000.0,,114000000.0,1000000.0,0.0,,,,-318000000.0,-863000000.0,4000000.0,5000000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q2TTM,2011-07-01,2012-06-30,,,50000000.0,25000000.0,647000000.0,774000000.0,146000000.0,-5000000.0,-78000000.0,1992000000.0,175000000.0,-440000000.0,364000000.0,175000000.0,-440000000.0,364000000.0,149000000.0,-570000000.0,-643000000.0,73000000.0,261000000.0,1000000.0,,55000000.0,,-20000000.0,-575000000.0,-1818000000.0,4000000.0,5000000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q2,2012-04-01,2012-06-30,,,11000000.0,10000000.0,110000000.0,191000000.0,,-5000000.0,14000000.0,,-16000000.0,-177000000.0,183000000.0,-16000000.0,-177000000.0,183000000.0,-15000000.0,-62000000.0,-62000000.0,,29000000.0,,,,,,-180000000.0,-16000000.0,3000000.0,
Level 3 Communications Inc,LVLT,,794323,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:44:52+00:00,,10000000.0,9000000.0,228000000.0,187000000.0,,3000000.0,-219000000.0,880000000.0,34000000.0,-132000000.0,-75000000.0,34000000.0,-132000000.0,-75000000.0,-170000000.0,-138000000.0,-138000000.0,,85000000.0,1000000.0,,,,,-138000000.0,-847000000.0,1000000.0,5000000.0
Level 3 Communications Inc,LVLT,,794323,2012.0,Q1TTM,2011-04-01,2012-03-31,,,53000000.0,16000000.0,648000000.0,789000000.0,146000000.0,,-33000000.0,1986000000.0,-279000000.0,-416000000.0,312000000.0,-279000000.0,-416000000.0,312000000.0,-331000000.0,-689000000.0,-761000000.0,72000000.0,264000000.0,1000000.0,,52000000.0,,-53000000.0,-517000000.0,-2266000000.0,1000000.0,7000000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 16:24:52+00:00,0.0,36000000.0,33000000.0,674000000.0,800000000.0,0.0,-22000000.0,-171000000.0,1502000000.0,-294000000.0,-745000000.0,713000000.0,-294000000.0,-745000000.0,713000000.0,-348000000.0,-109000000.0,-109000000.0,,157000000.0,,2000000.0,,,,-760000000.0,-1796000000.0,13000000.0,
Level 3 Communications Inc,LVLT,,794323,2013.0,Q4,2013-10-01,2013-12-31,,,9000000.0,9000000.0,161000000.0,204000000.0,,1000000.0,133000000.0,912000000.0,-74000000.0,-189000000.0,386000000.0,-74000000.0,-189000000.0,386000000.0,124000000.0,14000000.0,14000000.0,,26000000.0,,16000000.0,,,,-189000000.0,-986000000.0,,-16000000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q3TTM,2012-10-01,2013-09-30,,,40000000.0,31000000.0,636000000.0,782000000.0,,-23000000.0,-92000000.0,1777000000.0,-247000000.0,-743000000.0,727000000.0,-247000000.0,-743000000.0,727000000.0,-286000000.0,-179000000.0,-179000000.0,,176000000.0,,-3000000.0,,,,-769000000.0,-2024000000.0,18000000.0,11000000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q3,2013-07-01,2013-09-30,,,9000000.0,4000000.0,178000000.0,203000000.0,,1000000.0,-134000000.0,590000000.0,-21000000.0,-173000000.0,104000000.0,-21000000.0,-173000000.0,104000000.0,-89000000.0,-21000000.0,-21000000.0,,47000000.0,,,,,,-194000000.0,-611000000.0,5000000.0,16000000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:16:23+00:00,,27000000.0,24000000.0,513000000.0,596000000.0,,-23000000.0,-304000000.0,590000000.0,-220000000.0,-556000000.0,327000000.0,-220000000.0,-556000000.0,327000000.0,-472000000.0,-123000000.0,-123000000.0,,131000000.0,,-14000000.0,,,,-571000000.0,-810000000.0,13000000.0,16000000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 16:12:31+00:00,,18000000.0,20000000.0,335000000.0,393000000.0,,-24000000.0,-170000000.0,,-199000000.0,-383000000.0,223000000.0,-199000000.0,-383000000.0,223000000.0,-383000000.0,-102000000.0,-102000000.0,,84000000.0,,-14000000.0,,,,-377000000.0,-199000000.0,8000000.0,
Level 3 Communications Inc,LVLT,,794323,2013.0,Q2TTM,2012-07-01,2013-06-30,,,43000000.0,33000000.0,692000000.0,764000000.0,,-21000000.0,-77000000.0,3624000000.0,-10000000.0,-799000000.0,693000000.0,-10000000.0,-799000000.0,693000000.0,-137000000.0,-324000000.0,-324000000.0,,287000000.0,4000000.0,-16000000.0,,,,-802000000.0,-3638000000.0,24000000.0,-5000000.0
Level 3 Communications Inc,LVLT,,794323,2013.0,Q2,2013-04-01,2013-06-30,,,9000000.0,11000000.0,145000000.0,199000000.0,,,-15000000.0,,-13000000.0,-217000000.0,216000000.0,-13000000.0,-217000000.0,216000000.0,-14000000.0,-24000000.0,-24000000.0,,47000000.0,,-14000000.0,,,,-208000000.0,-13000000.0,5000000.0,
Level 3 Communications Inc,LVLT,,794323,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:17:43+00:00,,9000000.0,9000000.0,190000000.0,194000000.0,,-24000000.0,-155000000.0,0.0,-186000000.0,-166000000.0,7000000.0,-186000000.0,-166000000.0,7000000.0,-369000000.0,-78000000.0,-78000000.0,,37000000.0,,,,,,-169000000.0,-186000000.0,3000000.0,
Level 3 Communications Inc,LVLT,,794323,2013.0,Q1TTM,2012-04-01,2013-03-31,,,45000000.0,32000000.0,657000000.0,756000000.0,,-26000000.0,-48000000.0,3624000000.0,-13000000.0,-759000000.0,660000000.0,-13000000.0,-759000000.0,660000000.0,-138000000.0,-362000000.0,-362000000.0,,269000000.0,4000000.0,-2000000.0,,,,-774000000.0,-3641000000.0,22000000.0,-5000000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:32:06+00:00,-167000000.0,36000000.0,44000000.0,598000000.0,808000000.0,,-44000000.0,-123000000.0,589000000.0,-82000000.0,-1086000000.0,1161000000.0,-82000000.0,-1086000000.0,1161000000.0,-51000000.0,314000000.0,314000000.0,,126000000.0,,1000000.0,,,-10000000.0,-910000000.0,-671000000.0,,
Level 3 Communications Inc,LVLT,,794323,2014.0,Q4,2014-10-01,2014-12-31,,-167000000.0,9000000.0,10000000.0,190000000.0,250000000.0,,-3000000.0,-19000000.0,589000000.0,-73000000.0,-469000000.0,396000000.0,-73000000.0,-469000000.0,396000000.0,-149000000.0,66000000.0,66000000.0,,90000000.0,,,,,,-302000000.0,-662000000.0,,
Level 3 Communications Inc,LVLT,,794323,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 16:16:29+00:00,,27000000.0,34000000.0,408000000.0,558000000.0,0.0,-41000000.0,-104000000.0,,-9000000.0,-617000000.0,765000000.0,-9000000.0,-617000000.0,765000000.0,98000000.0,248000000.0,248000000.0,,36000000.0,,1000000.0,,,-10000000.0,-608000000.0,-9000000.0,,
Level 3 Communications Inc,LVLT,,794323,2014.0,Q3TTM,2013-10-01,2014-09-30,,,36000000.0,43000000.0,569000000.0,762000000.0,,-40000000.0,29000000.0,912000000.0,-83000000.0,-806000000.0,1151000000.0,-83000000.0,-806000000.0,1151000000.0,222000000.0,262000000.0,262000000.0,,62000000.0,,17000000.0,,,-10000000.0,-797000000.0,-995000000.0,,-16000000.0
Level 3 Communications Inc,LVLT,,794323,2014.0,Q3,2014-07-01,2014-09-30,,,10000000.0,10000000.0,131000000.0,187000000.0,,-11000000.0,24000000.0,,-3000000.0,-215000000.0,321000000.0,-3000000.0,-215000000.0,321000000.0,92000000.0,85000000.0,85000000.0,,15000000.0,,1000000.0,,,-10000000.0,-204000000.0,-3000000.0,-2000000.0,
Level 3 Communications Inc,LVLT,,794323,2014.0,Q2TTM,2013-07-01,2014-06-30,,,35000000.0,37000000.0,616000000.0,778000000.0,,-28000000.0,-129000000.0,1502000000.0,-101000000.0,-764000000.0,934000000.0,-101000000.0,-764000000.0,934000000.0,41000000.0,156000000.0,156000000.0,,94000000.0,,16000000.0,,,,-787000000.0,-1603000000.0,7000000.0,
Level 3 Communications Inc,LVLT,,794323,2014.0,Q2,2014-04-01,2014-06-30,,,8000000.0,13000000.0,149000000.0,187000000.0,,-30000000.0,40000000.0,,-3000000.0,-240000000.0,303000000.0,-3000000.0,-240000000.0,303000000.0,30000000.0,51000000.0,51000000.0,,17000000.0,,,,,,-241000000.0,-3000000.0,1000000.0,
Level 3 Communications Inc,LVLT,,794323,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 16:33:32+00:00,,17000000.0,24000000.0,277000000.0,371000000.0,,-30000000.0,-128000000.0,0.0,-6000000.0,-402000000.0,444000000.0,-6000000.0,-402000000.0,444000000.0,6000000.0,163000000.0,163000000.0,,21000000.0,,0.0,,,,-404000000.0,-6000000.0,2000000.0,
Level 3 Communications Inc,LVLT,,794323,2014.0,Q1TTM,2013-04-01,2014-03-31,,,36000000.0,35000000.0,612000000.0,790000000.0,,2000000.0,-184000000.0,1502000000.0,-111000000.0,-741000000.0,847000000.0,-111000000.0,-741000000.0,847000000.0,-3000000.0,81000000.0,81000000.0,,124000000.0,,2000000.0,,,,-754000000.0,-1613000000.0,11000000.0,
Level 3 Communications Inc,LVLT,,794323,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:15:50+00:00,,9000000.0,11000000.0,128000000.0,184000000.0,,0.0,-168000000.0,0.0,-3000000.0,-162000000.0,141000000.0,-3000000.0,-162000000.0,141000000.0,-24000000.0,112000000.0,112000000.0,,4000000.0,,0.0,,,,-163000000.0,-3000000.0,1000000.0,
Level 3 Communications Inc,LVLT,,794323,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 17:04:54+00:00,-83000000.0,24000000.0,50000000.0,668000000.0,1082000000.0,,,-3214000000.0,4832000000.0,-219000000.0,-1322000000.0,1855000000.0,-219000000.0,-1322000000.0,1855000000.0,314000000.0,3433000000.0,3433000000.0,,530000000.0,,-10000000.0,,0.0,0.0,-1229000000.0,-5051000000.0,0.0,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q4,2015-10-01,2015-12-31,,,6000000.0,10000000.0,173000000.0,210000000.0,,16000000.0,-3086000000.0,885000000.0,-64000000.0,-305000000.0,556000000.0,-64000000.0,-305000000.0,556000000.0,203000000.0,3323000000.0,3323000000.0,,103000000.0,,1000000.0,,,24000000.0,-330000000.0,-949000000.0,,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 16:33:03+00:00,-83000000.0,18000000.0,40000000.0,495000000.0,872000000.0,,-16000000.0,-128000000.0,3947000000.0,-155000000.0,-1017000000.0,1299000000.0,-155000000.0,-1017000000.0,1299000000.0,111000000.0,110000000.0,110000000.0,,427000000.0,,-11000000.0,,,-24000000.0,-899000000.0,-4102000000.0,,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q3TTM,2014-10-01,2015-09-30,,-250000000.0,27000000.0,50000000.0,685000000.0,1122000000.0,,-19000000.0,-147000000.0,4536000000.0,-228000000.0,-1486000000.0,1695000000.0,-228000000.0,-1486000000.0,1695000000.0,-38000000.0,176000000.0,176000000.0,,517000000.0,,-11000000.0,,,-24000000.0,-1201000000.0,-4764000000.0,,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q3,2015-07-01,2015-09-30,,-83000000.0,5000000.0,11000000.0,129000000.0,296000000.0,,-4000000.0,68000000.0,-1000000.0,-5000000.0,-424000000.0,575000000.0,-5000000.0,-424000000.0,575000000.0,142000000.0,1000000.0,1000000.0,,205000000.0,,-13000000.0,,,,-328000000.0,-4000000.0,,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-05 16:16:45+00:00,,13000000.0,29000000.0,366000000.0,576000000.0,,-12000000.0,-196000000.0,3948000000.0,-150000000.0,-593000000.0,724000000.0,-150000000.0,-593000000.0,724000000.0,-31000000.0,109000000.0,109000000.0,,222000000.0,,2000000.0,,,-24000000.0,-571000000.0,-4098000000.0,,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q2TTM,2014-07-01,2015-06-30,,-167000000.0,32000000.0,49000000.0,687000000.0,1013000000.0,,-26000000.0,-191000000.0,4537000000.0,-226000000.0,-1277000000.0,1441000000.0,-226000000.0,-1277000000.0,1441000000.0,-88000000.0,260000000.0,260000000.0,,327000000.0,,3000000.0,,,-34000000.0,-1077000000.0,-4763000000.0,-2000000.0,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q2,2015-04-01,2015-06-30,,,6000000.0,22000000.0,219000000.0,288000000.0,,-3000000.0,-54000000.0,3456000000.0,-640000000.0,-341000000.0,419000000.0,-640000000.0,-341000000.0,419000000.0,-565000000.0,-13000000.0,-13000000.0,,192000000.0,,1000000.0,,,-24000000.0,-317000000.0,-4096000000.0,-1000000.0,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 16:16:38+00:00,,7000000.0,7000000.0,147000000.0,288000000.0,,-9000000.0,-142000000.0,492000000.0,490000000.0,-252000000.0,305000000.0,490000000.0,-252000000.0,305000000.0,534000000.0,122000000.0,122000000.0,,30000000.0,,1000000.0,,,,-254000000.0,-2000000.0,1000000.0,
Level 3 Communications Inc,LVLT,,794323,2015.0,Q1TTM,2014-04-01,2015-03-31,,-167000000.0,34000000.0,40000000.0,617000000.0,912000000.0,,-53000000.0,-97000000.0,1081000000.0,411000000.0,-1176000000.0,1325000000.0,411000000.0,-1176000000.0,1325000000.0,507000000.0,324000000.0,324000000.0,,152000000.0,,2000000.0,,,-10000000.0,-1001000000.0,-670000000.0,,
