company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,premiumsearned,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 14:16:44+00:00,1.68,1.68,0.37200000000000005,1.64,,,357300000.0,3080100000.0,48500000.0,71300000.0,157600000.0,886500000.0,886500000.0,,673600000.0,212900000.0,-22800000.0,242500000.0,262400000.0,,,,,,,1346900000.0,808700000.0,,,,,0.0,1137600000.0,71300000.0,48500000.0,2884600000.0,4151200000.0,1243800000.0,4128400000.0,401000000.0,401000000.0,410700000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 16:03:08+00:00,1.24,1.24,0.52,1.21,,,236000000.0,2617800000.0,37200000.0,76900000.0,148200000.0,421000000.0,421000000.0,,481700000.0,-60700000.0,-39700000.0,214300000.0,-11200000.0,,,,0.0,,,1141500000.0,649900000.0,,,,,,1055800000.0,76900000.0,37200000.0,2559800000.0,3256500000.0,657000000.0,3216800000.0,388500000.0,388500000.0,398100000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2008.0,Q3,2008-07-01,2008-09-30,2009-10-30 13:00:19+00:00,0.34,0.34,0.1,0.33,,,49200000.0,664900000.0,8000000.0,18300000.0,34800000.0,136100000.0,136100000.0,,131800000.0,4300000.0,-10300000.0,50500000.0,10800000.0,,,,,,,282600000.0,151900000.0,,,,,,264100000.0,18300000.0,8000000.0,632000000.0,827600000.0,185300000.0,817300000.0,387600000.0,387600000.0,399400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2008.0,Q2,2008-04-01,2008-06-30,2009-07-31 10:23:48+00:00,0.42,0.42,0.1,0.41,,,77200000.0,736800000.0,10500000.0,19300000.0,38200000.0,202800000.0,202800000.0,,162800000.0,40000000.0,-8800000.0,55700000.0,49900000.0,,,,,,,318800000.0,197700000.0,,,,,,282900000.0,19300000.0,10500000.0,695600000.0,984400000.0,280000000.0,975600000.0,387600000.0,387600000.0,397100000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q4,2009-10-01,2009-12-31,,0.27,0.27,0.1,0.26,,,48200000.0,611800000.0,2100000.0,15200000.0,-13200000.0,134200000.0,134200000.0,,110900000.0,23300000.0,-13100000.0,54800000.0,35000000.0,,,,,,,288800000.0,136000000.0,,,,,9800000.0,247100000.0,15200000.0,2100000.0,587300000.0,782800000.0,182400000.0,769700000.0,418800000.0,418800000.0,424300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,FY,2009-01-01,2009-12-31,2012-10-30 16:42:56+00:00,0.77,0.77,0.4075,0.76,,,148200000.0,2120200000.0,9800000.0,64500000.0,65300000.0,209300000.0,209300000.0,,322500000.0,-113200000.0,-54700000.0,212300000.0,-79900000.0,,,,0.0,,,903800000.0,514900000.0,,,,,10800000.0,950800000.0,64500000.0,9800000.0,2143000000.0,2555200000.0,357500000.0,2500500000.0,418800000.0,418800000.0,424300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q3YTD,2009-01-01,2009-09-30,,0.5,0.5,0.31,0.5,,,100000000.0,1508400000.0,7700000.0,49300000.0,78500000.0,75100000.0,75100000.0,,211600000.0,-136500000.0,-41600000.0,157500000.0,-114900000.0,,,,,,,615000000.0,378900000.0,,,,,1000000.0,703700000.0,49300000.0,7700000.0,1555700000.0,1772400000.0,175100000.0,1730800000.0,438300000.0,438300000.0,438300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q3,2009-07-01,2009-09-30,2010-11-02 15:03:19+00:00,0.24,0.24,0.1025,0.24,,,43700000.0,570300000.0,1700000.0,16900000.0,27700000.0,104700000.0,104700000.0,,105200000.0,-500000.0,-15200000.0,63000000.0,10000000.0,,,,,,,223600000.0,137500000.0,,,,,1000000.0,238900000.0,16900000.0,1700000.0,554200000.0,717800000.0,148400000.0,702600000.0,438300000.0,438300000.0,438300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q2YTD,2009-01-01,2009-06-30,,0.26,0.26,0.2,0.26,,,56300000.0,938100000.0,6000000.0,32400000.0,50800000.0,-29600000.0,-29600000.0,,106400000.0,-136000000.0,-26400000.0,94500000.0,-124900000.0,,,,,,,391400000.0,241400000.0,,,,,,464800000.0,32400000.0,6000000.0,1001500000.0,1054600000.0,26700000.0,1028200000.0,420600000.0,420600000.0,420600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q2,2009-04-01,2009-06-30,2010-08-02 17:23:19+00:00,0.18,0.18,0.1025,0.18,,,36000000.0,501600000.0,1200000.0,16500000.0,23900000.0,28200000.0,28200000.0,,75700000.0,-47500000.0,-15300000.0,48600000.0,-40900000.0,,,,0.0,,,213200000.0,133500000.0,,,,,0.0,229000000.0,16500000.0,1200000.0,514700000.0,594200000.0,64200000.0,578900000.0,420600000.0,420600000.0,420600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 14:38:32+00:00,0.08,0.08,0.1,0.08,,,20300000.0,436500000.0,4800000.0,15900000.0,26900000.0,-57800000.0,-57800000.0,,30700000.0,-88500000.0,-11100000.0,45900000.0,-84000000.0,,,,,,,178200000.0,107900000.0,,,,,,235800000.0,15900000.0,4800000.0,486800000.0,460400000.0,-37500000.0,449300000.0,383800000.0,383800000.0,383800000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q4,2010-10-01,2010-12-31,,0.38,0.38,0.11,0.39,,,55700000.0,773700000.0,68600000.0,16000000.0,13000000.0,156700000.0,156700000.0,,175200000.0,-18500000.0,16000000.0,65600000.0,-14700000.0,,,,36600000.0,,,411800000.0,267200000.0,,,,,26700000.0,312700000.0,52600000.0,68600000.0,829800000.0,1026200000.0,212400000.0,1042200000.0,461100000.0,461100000.0,461100000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 13:22:43+00:00,1.01,1.01,0.4325,1.01,,,197000000.0,2720900000.0,251300000.0,58600000.0,78500000.0,636800000.0,636800000.0,,465700000.0,171100000.0,74100000.0,238400000.0,154200000.0,,,,118600000.0,,,1316000000.0,782400000.0,,,,,150000000.0,1114900000.0,177200000.0,251300000.0,2897800000.0,3657500000.0,833800000.0,3731600000.0,461100000.0,461100000.0,461100000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.63,0.63,0.32,0.62,,,141300000.0,1947200000.0,182700000.0,42600000.0,65500000.0,480100000.0,480100000.0,,290500000.0,189600000.0,58100000.0,172800000.0,168900000.0,,,,82000000.0,,,904200000.0,515200000.0,,,,,123300000.0,802200000.0,124600000.0,182700000.0,2068000000.0,2631300000.0,621400000.0,2689400000.0,483400000.0,483400000.0,483400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q3TTM,2009-10-01,2010-09-30,,0.9,0.9,0.43,0.88,,,189500000.0,2559000000.0,184800000.0,57800000.0,52300000.0,614300000.0,614300000.0,,401400000.0,212900000.0,45000000.0,227600000.0,203900000.0,,,,82000000.0,,,1193000000.0,651200000.0,,,,,133100000.0,1049300000.0,139800000.0,184800000.0,2655300000.0,3414100000.0,803800000.0,3459100000.0,483400000.0,483400000.0,483400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q3,2010-07-01,2010-09-30,2011-10-28 11:53:07+00:00,0.32,0.32,0.11,0.32,,,54500000.0,725800000.0,73700000.0,16100000.0,19600000.0,27400000.0,27400000.0,,154700000.0,-127300000.0,22000000.0,63500000.0,-137600000.0,,,,35600000.0,,,356200000.0,241900000.0,,,,,26800000.0,304100000.0,51700000.0,73700000.0,770200000.0,830100000.0,81900000.0,852100000.0,483400000.0,483400000.0,483400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.31,0.31,0.21,0.3,,,86800000.0,1221400000.0,109000000.0,26500000.0,45900000.0,452700000.0,452700000.0,,135800000.0,316900000.0,36100000.0,109300000.0,306500000.0,,,,46400000.0,,,548000000.0,273300000.0,,,,,96500000.0,498100000.0,72900000.0,109000000.0,1297800000.0,1801200000.0,539500000.0,1837300000.0,453300000.0,453300000.0,453300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q2TTM,2009-07-01,2010-06-30,,0.82,0.82,0.42,0.8,,,178700000.0,2403500000.0,112800000.0,58600000.0,60400000.0,691600000.0,691600000.0,,351900000.0,339700000.0,7800000.0,227100000.0,351500000.0,,,,46400000.0,,,1060400000.0,546800000.0,,,,,107300000.0,984100000.0,105000000.0,112800000.0,2439300000.0,3301800000.0,870300000.0,3309600000.0,453300000.0,453300000.0,453300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q2,2010-04-01,2010-06-30,2011-07-29 13:39:35+00:00,0.09,0.09,0.11,0.09,,,36700000.0,627900000.0,54900000.0,14100000.0,17600000.0,238200000.0,238200000.0,,40800000.0,197400000.0,15200000.0,55800000.0,197600000.0,,,,25600000.0,,,302400000.0,149800000.0,,,,,79300000.0,260500000.0,39700000.0,54900000.0,715600000.0,975300000.0,274900000.0,990500000.0,453300000.0,453300000.0,453300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q1TTM,2009-04-01,2010-03-31,,0.91,0.91,0.41,0.89,,,178000000.0,2277200000.0,59100000.0,61000000.0,66700000.0,481600000.0,481600000.0,,386800000.0,94800000.0,-22700000.0,219900000.0,113000000.0,,,,20800000.0,,,971200000.0,530500000.0,,,,,28000000.0,952600000.0,81800000.0,59100000.0,2238400000.0,2920700000.0,659600000.0,2898000000.0,431800000.0,431800000.0,452400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 10:39:25+00:00,0.22,0.22,0.1025,0.21,,,50100000.0,593500000.0,54100000.0,12400000.0,28300000.0,214500000.0,214500000.0,,95000000.0,119500000.0,20900000.0,53500000.0,108900000.0,,,,20800000.0,,,245600000.0,123500000.0,,,,,17200000.0,237600000.0,33200000.0,54100000.0,582200000.0,825900000.0,264600000.0,846800000.0,431800000.0,431800000.0,452400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 11:52:12+00:00,1.58,1.58,0.4775,1.57,,,280000000.0,3040700000.0,318200000.0,61800000.0,85300000.0,622000000.0,612100000.0,9900000.0,729700000.0,-107700000.0,69400000.0,242900000.0,-108400000.0,,,,187000000.0,,,1561900000.0,990600000.0,29400000.0,,,,,1180700000.0,248800000.0,318200000.0,3100200000.0,3922900000.0,892100000.0,3992300000.0,461800000.0,461800000.0,464800000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q4,2011-10-01,2011-12-31,,0.45,0.45,0.12,0.44,,,69900000.0,649800000.0,76300000.0,14300000.0,20400000.0,309900000.0,300000000.0,9900000.0,202300000.0,107600000.0,10200000.0,54300000.0,109300000.0,,,,51800000.0,,,360400000.0,292200000.0,29400000.0,,,,-23900000.0,251000000.0,66100000.0,76300000.0,691600000.0,1051300000.0,369900000.0,1061500000.0,461800000.0,461800000.0,464800000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.13,1.13,0.36,1.13,,,210100000.0,2390900000.0,241900000.0,47500000.0,64900000.0,312100000.0,312100000.0,,527400000.0,-215300000.0,59200000.0,188600000.0,-217700000.0,,,,135200000.0,,,1201500000.0,698400000.0,,,,,23900000.0,929700000.0,182700000.0,241900000.0,2408600000.0,2871600000.0,522200000.0,2930800000.0,463600000.0,463600000.0,463600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.51,1.51,0.47,1.52,,,265800000.0,3164600000.0,310500000.0,63500000.0,77900000.0,468800000.0,468800000.0,,702600000.0,-233800000.0,75200000.0,254200000.0,-232400000.0,,,,171800000.0,,,1613300000.0,965600000.0,,,,,50600000.0,1242400000.0,235300000.0,310500000.0,3238400000.0,3897800000.0,734600000.0,3973000000.0,463600000.0,463600000.0,463600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q3,2011-07-01,2011-09-30,2012-11-01 16:54:33+00:00,0.36,0.36,0.1225,0.36,,,59100000.0,779500000.0,83400000.0,15300000.0,13100000.0,83400000.0,83400000.0,,166900000.0,-83500000.0,19400000.0,62700000.0,-85000000.0,,,,48700000.0,,,384000000.0,198600000.0,,,,,4700000.0,305500000.0,64000000.0,83400000.0,770000000.0,893100000.0,142500000.0,912500000.0,463600000.0,463600000.0,463600000.0
