company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,cashinterestreceived,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q2TTM,2008-07-01,2009-06-30,,-43400000.0,447800000.0,-140600000.0,21000000.0,66600000.0,,-35800000.0,441800000.0,-60600000.0,-190800000.0,-2000000.0,454500000.0,-190800000.0,-2000000.0,454500000.0,261700000.0,77200000.0,77200000.0,346500000.0,-81700000.0,-157700000.0,-107000000.0,-53000000.0,-232200000.0,-100400000.0,200900000.0,500000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q2,2009-04-01,2009-06-30,,,15700000.0,-41600000.0,1100000.0,16700000.0,,72000000.0,441800000.0,,285800000.0,500000.0,177200000.0,285800000.0,500000.0,177200000.0,463500000.0,28200000.0,28200000.0,60300000.0,-7200000.0,-41300000.0,-6400000.0,-11800000.0,-107500000.0,,18700000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-02 17:23:19+00:00,,31200000.0,-31900000.0,6300000.0,32700000.0,,-222800000.0,441800000.0,,224200000.0,-2100000.0,-2800000.0,224200000.0,-2100000.0,-2800000.0,219300000.0,-29600000.0,-29600000.0,216900000.0,-22400000.0,-80200000.0,-40300000.0,-17100000.0,-115000000.0,,55000000.0,300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 14:38:32+00:00,,15500000.0,9700000.0,5200000.0,16000000.0,,-294800000.0,,,-61600000.0,-2600000.0,-180000000.0,-61600000.0,-2600000.0,-180000000.0,-244200000.0,-57800000.0,-57800000.0,156600000.0,-15200000.0,-38900000.0,-33900000.0,-5300000.0,-7500000.0,,36300000.0,300000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q4,2010-10-01,2010-12-31,,-26300000.0,-52900000.0,-15700000.0,2500000.0,31300000.0,,-26500000.0,,-78500000.0,-235400000.0,306600000.0,3700000.0,-235400000.0,306600000.0,3700000.0,74900000.0,156700000.0,156700000.0,-157800000.0,1200000.0,-51600000.0,-621100000.0,-32200000.0,-42000000.0,-64500000.0,986200000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 13:22:43+00:00,-26300000.0,-172300000.0,-50600000.0,7700000.0,96700000.0,,19700000.0,,570000000.0,-65900000.0,-337800000.0,379200000.0,-65900000.0,-337800000.0,379200000.0,-24500000.0,636800000.0,636800000.0,-374000000.0,-38500000.0,-197900000.0,-3220600000.0,-89600000.0,-207300000.0,-192200000.0,2998700000.0,0.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q3TTM,2009-10-01,2010-09-30,,-34200000.0,-265700000.0,-53400000.0,7600000.0,90300000.0,,95500000.0,,648500000.0,-134600000.0,-707000000.0,576800000.0,-134600000.0,-707000000.0,576800000.0,-264800000.0,614300000.0,614300000.0,-223300000.0,-4900000.0,-191000000.0,-2639400000.0,-73600000.0,-459500000.0,-127700000.0,2039800000.0,400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q3,2010-07-01,2010-09-30,,,-198900000.0,-13300000.0,2000000.0,26300000.0,,241600000.0,,-1500000.0,-264800000.0,-85300000.0,438900000.0,-264800000.0,-85300000.0,438900000.0,88800000.0,27400000.0,27400000.0,143600000.0,-20100000.0,-52600000.0,-740400000.0,-21700000.0,-62900000.0,-127700000.0,676800000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 11:53:07+00:00,0.0,-119400000.0,-34900000.0,5200000.0,65400000.0,,46200000.0,,648500000.0,169500000.0,-644400000.0,375500000.0,169500000.0,-644400000.0,375500000.0,-99400000.0,480100000.0,480100000.0,-216200000.0,-39700000.0,-146300000.0,-2599500000.0,-57400000.0,-165300000.0,-127700000.0,2012500000.0,0.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q2TTM,2009-07-01,2010-06-30,,-34200000.0,-40100000.0,-50100000.0,7400000.0,84000000.0,,-135900000.0,,650000000.0,109400000.0,-659400000.0,302100000.0,109400000.0,-659400000.0,302100000.0,-247900000.0,691600000.0,691600000.0,-337600000.0,38400000.0,-182400000.0,-1967000000.0,-58100000.0,-396600000.0,,1393400000.0,6500000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q2,2010-04-01,2010-06-30,,,44700000.0,-12000000.0,1600000.0,20800000.0,,65100000.0,,650000000.0,543600000.0,-693200000.0,113600000.0,543600000.0,-693200000.0,113600000.0,-36000000.0,238200000.0,238200000.0,-210500000.0,-3400000.0,-48900000.0,-1501900000.0,-20200000.0,-54100000.0,,828900000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-29 13:39:35+00:00,,79500000.0,-21600000.0,3200000.0,39100000.0,,-195400000.0,,650000000.0,434300000.0,-559100000.0,-63400000.0,434300000.0,-559100000.0,-63400000.0,-188200000.0,452700000.0,452700000.0,-359800000.0,-19600000.0,-93700000.0,-1859100000.0,-35700000.0,-102400000.0,,1335700000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q1TTM,2009-04-01,2010-03-31,,-34200000.0,-69100000.0,-79700000.0,6900000.0,79900000.0,,-129000000.0,441800000.0,,-148400000.0,34300000.0,365700000.0,-148400000.0,34300000.0,365700000.0,251600000.0,481600000.0,481600000.0,-66800000.0,34600000.0,-174800000.0,-471500000.0,-49700000.0,-450000000.0,,583200000.0,6500000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 10:39:25+00:00,,34800000.0,-9600000.0,1600000.0,18300000.0,,-260500000.0,,,-109300000.0,134100000.0,-177000000.0,-109300000.0,134100000.0,-177000000.0,-152200000.0,214500000.0,214500000.0,-149300000.0,-16200000.0,-44800000.0,-357200000.0,-15500000.0,-48300000.0,,506800000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q4,2011-10-01,2011-12-31,,-11400000.0,-62100000.0,-14400000.0,6300000.0,22100000.0,,214800000.0,,-74000000.0,-346800000.0,-5700000.0,322800000.0,-346800000.0,-5700000.0,322800000.0,-29700000.0,309900000.0,309900000.0,-224000000.0,-4000000.0,-55900000.0,-438600000.0,-46400000.0,-109400000.0,-103500000.0,490700000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 11:52:12+00:00,-16800000.0,-199800000.0,-53500000.0,14500000.0,117400000.0,0.0,-217800000.0,,0.0,-1322100000.0,348100000.0,964800000.0,-1322100000.0,348100000.0,964800000.0,-9200000.0,622000000.0,622000000.0,443200000.0,-120400000.0,-220900000.0,-3181100000.0,-107000000.0,-544300000.0,-436500000.0,3640400000.0,12600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q3TTM,2010-10-01,2011-09-30,,-31700000.0,-190600000.0,-54800000.0,10700000.0,126600000.0,,-459100000.0,,-4500000.0,-1210700000.0,660400000.0,645700000.0,-1210700000.0,660400000.0,645700000.0,95400000.0,468800000.0,468800000.0,509400000.0,-115200000.0,-216600000.0,-3363600000.0,-92800000.0,-476900000.0,-397500000.0,4135900000.0,12600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q3,2011-07-01,2011-09-30,,,-27800000.0,-11900000.0,3700000.0,35300000.0,,-63000000.0,,-194000000.0,-465800000.0,123900000.0,496000000.0,-465800000.0,123900000.0,496000000.0,154100000.0,83400000.0,83400000.0,440300000.0,-26700000.0,-56500000.0,-562900000.0,-19900000.0,-188600000.0,,694100000.0,12600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-01 16:54:33+00:00,-5400000.0,-137700000.0,-39100000.0,8200000.0,95300000.0,,-432600000.0,,74000000.0,-975300000.0,353800000.0,642000000.0,-975300000.0,353800000.0,642000000.0,20500000.0,312100000.0,312100000.0,667200000.0,-116400000.0,-165000000.0,-2742500000.0,-60600000.0,-434900000.0,-333000000.0,3149700000.0,12600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q2TTM,2010-07-01,2011-06-30,,-31700000.0,-361700000.0,-56200000.0,9000000.0,117600000.0,,-154500000.0,,188000000.0,-1009700000.0,451200000.0,588600000.0,-1009700000.0,451200000.0,588600000.0,30100000.0,412800000.0,412800000.0,212700000.0,-108600000.0,-212700000.0,-3541100000.0,-94600000.0,-351200000.0,-525200000.0,4118600000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q2,2011-04-01,2011-06-30,,-300000.0,-68200000.0,-15200000.0,3100000.0,32100000.0,,-47700000.0,,251000000.0,-300700000.0,196500000.0,251100000.0,-300700000.0,196500000.0,251100000.0,146900000.0,129400000.0,129400000.0,137300000.0,-67300000.0,-56900000.0,-1313100000.0,-19900000.0,-147600000.0,-279900000.0,1529800000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-10-30 18:41:59+00:00,-5400000.0,-109900000.0,-27200000.0,4500000.0,60000000.0,,-369600000.0,,268000000.0,-509500000.0,229900000.0,146000000.0,-509500000.0,229900000.0,146000000.0,-133600000.0,228700000.0,228700000.0,226900000.0,-89700000.0,-108500000.0,-2179600000.0,-40700000.0,-246300000.0,-333000000.0,2455600000.0,0.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q1TTM,2010-04-01,2011-03-31,,-31400000.0,-248800000.0,-53000000.0,7500000.0,106300000.0,,-41700000.0,,587000000.0,-165400000.0,-438500000.0,451100000.0,-165400000.0,-438500000.0,451100000.0,-152800000.0,521600000.0,521600000.0,-135100000.0,-44700000.0,-204700000.0,-3729900000.0,-94900000.0,-257700000.0,-245300000.0,3417700000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 14:10:29+00:00,-5100000.0,-41700000.0,-12000000.0,1400000.0,27900000.0,,-321900000.0,,17000000.0,-208800000.0,33400000.0,-105100000.0,-208800000.0,33400000.0,-105100000.0,-280500000.0,99300000.0,99300000.0,89600000.0,-22400000.0,-51600000.0,-866500000.0,-20800000.0,-98700000.0,-53100000.0,925800000.0,0.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q4,2012-10-01,2012-12-31,,-31600000.0,-60000000.0,-13800000.0,1600000.0,22500000.0,,72000000.0,,1006900000.0,-428500000.0,-117900000.0,501600000.0,-428500000.0,-117900000.0,501600000.0,-44800000.0,128000000.0,128000000.0,279100000.0,-149600000.0,-77500000.0,-963400000.0,-30900000.0,-1133300000.0,-75000000.0,908000000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 12:00:39+00:00,-37200000.0,-214400000.0,-52800000.0,5100000.0,95000000.0,0.0,-7400000.0,,1477800000.0,-645900000.0,-82400000.0,819300000.0,-645900000.0,-82400000.0,819300000.0,91000000.0,587300000.0,587300000.0,144400000.0,-221300000.0,-289000000.0,-3463900000.0,-99300000.0,-1348400000.0,-265000000.0,3501000000.0,17000000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q3TTM,2011-10-01,2012-09-30,,-17000000.0,-216500000.0,-53400000.0,9800000.0,94600000.0,,135400000.0,,396900000.0,-564200000.0,29800000.0,640500000.0,-564200000.0,29800000.0,640500000.0,106100000.0,769200000.0,769200000.0,-358700000.0,-75700000.0,-267400000.0,-2939100000.0,-114800000.0,-324500000.0,-293500000.0,3083700000.0,17000000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q3,2012-07-01,2012-09-30,,,-58200000.0,-12600000.0,1000000.0,21600000.0,,98700000.0,,53200000.0,-144300000.0,222400000.0,70500000.0,-144300000.0,222400000.0,70500000.0,148600000.0,156900000.0,156900000.0,-206700000.0,-79700000.0,-77800000.0,-785000000.0,-31200000.0,,-40000000.0,1022200000.0,16400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-06 07:12:18+00:00,-5600000.0,-154400000.0,-39000000.0,3500000.0,72500000.0,,-79400000.0,,470900000.0,-217400000.0,35500000.0,317700000.0,-217400000.0,35500000.0,317700000.0,135800000.0,459300000.0,459300000.0,-134700000.0,-71700000.0,-211500000.0,-2500500000.0,-68400000.0,-215100000.0,-190000000.0,2593000000.0,17000000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q2TTM,2011-07-01,2012-06-30,,-17000000.0,-186100000.0,-52700000.0,12500000.0,108300000.0,,-26300000.0,,149700000.0,-885700000.0,-68700000.0,1066000000.0,-885700000.0,-68700000.0,1066000000.0,111600000.0,695700000.0,695700000.0,288300000.0,-22700000.0,-246100000.0,-2717000000.0,-103500000.0,-513100000.0,-253500000.0,2755600000.0,13200000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q2,2012-04-01,2012-06-30,,-500000.0,-62000000.0,-14800000.0,1300000.0,26600000.0,,69300000.0,,127300000.0,-252100000.0,-22200000.0,405500000.0,-252100000.0,-22200000.0,405500000.0,131200000.0,227600000.0,227600000.0,82000000.0,-11300000.0,-78000000.0,-966200000.0,-18800000.0,-215100000.0,-75000000.0,963300000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 11:59:44+00:00,-5600000.0,-96200000.0,-26400000.0,2500000.0,50900000.0,,-178100000.0,,417700000.0,-73100000.0,-186900000.0,247200000.0,-73100000.0,-186900000.0,247200000.0,-12800000.0,302400000.0,302400000.0,72000000.0,8000000.0,-133700000.0,-1715500000.0,-37200000.0,-215100000.0,-150000000.0,1570800000.0,600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q1TTM,2011-04-01,2012-03-31,,-16800000.0,-192300000.0,-53100000.0,14300000.0,113800000.0,,-143300000.0,,273400000.0,-934300000.0,150000000.0,911600000.0,-934300000.0,150000000.0,911600000.0,127300000.0,597500000.0,597500000.0,343600000.0,-78700000.0,-225000000.0,-3063900000.0,-104600000.0,-445600000.0,-458400000.0,3322100000.0,13200000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 14:36:41+00:00,-5100000.0,-34200000.0,-11600000.0,1200000.0,24300000.0,,-247400000.0,,290400000.0,179000000.0,-164700000.0,-158300000.0,179000000.0,-164700000.0,-158300000.0,-144000000.0,74800000.0,74800000.0,-10000000.0,19300000.0,-55700000.0,-749300000.0,-18400000.0,,-75000000.0,607500000.0,600000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 11:33:01+00:00,-1900000.0,268900000.0,32400000.0,5400000.0,88400000.0,137000000.0,51500000.0,,2346900000.0,-59300000.0,-239900000.0,780200000.0,-59300000.0,-239900000.0,780200000.0,481000000.0,982800000.0,982800000.0,-342500000.0,-94700000.0,-379700000.0,-4953300000.0,-88200000.0,-1461300000.0,-470500000.0,4666500000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q4,2013-10-01,2013-12-31,,-700000.0,451900000.0,52900000.0,1800000.0,22400000.0,137000000.0,74300000.0,,1278100000.0,176200000.0,-221000000.0,190300000.0,176200000.0,-221000000.0,190300000.0,145500000.0,330800000.0,330800000.0,-237200000.0,6100000.0,-100500000.0,-1170300000.0,-21200000.0,-657500000.0,-350000000.0,834200000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q3TTM,2012-10-01,2013-09-30,,-32800000.0,-243000000.0,-34300000.0,5200000.0,88500000.0,,49200000.0,,2075700000.0,-664000000.0,-136800000.0,1091500000.0,-664000000.0,-136800000.0,1091500000.0,290700000.0,780000000.0,780000000.0,173800000.0,-250400000.0,-356700000.0,-4746400000.0,-97900000.0,-1937100000.0,-195500000.0,4740300000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q3,2013-07-01,2013-09-30,,,-41100000.0,-4100000.0,1600000.0,21800000.0,,155100000.0,,399900000.0,-174700000.0,59500000.0,334300000.0,-174700000.0,59500000.0,334300000.0,219100000.0,248700000.0,248700000.0,-91300000.0,-34700000.0,-100800000.0,-1088900000.0,-26700000.0,-439100000.0,,1175100000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 13:39:03+00:00,-1200000.0,-183000000.0,-20500000.0,3600000.0,66000000.0,0.0,-22800000.0,,1068800000.0,-235500000.0,-18900000.0,589900000.0,-235500000.0,-18900000.0,589900000.0,335500000.0,652000000.0,652000000.0,-105300000.0,-100800000.0,-279200000.0,-3783000000.0,-67000000.0,-803800000.0,-120500000.0,3832300000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q2TTM,2012-07-01,2013-06-30,,-32800000.0,-260100000.0,-42800000.0,4600000.0,88300000.0,,-7200000.0,,1729000000.0,-633600000.0,26100000.0,827700000.0,-633600000.0,26100000.0,827700000.0,220200000.0,688200000.0,688200000.0,58400000.0,-295400000.0,-333700000.0,-4442500000.0,-102400000.0,-1498000000.0,-235500000.0,4587400000.0,16400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q2,2013-04-01,2013-06-30,,-1200000.0,-100600000.0,-13800000.0,700000.0,21900000.0,,74900000.0,,-64600000.0,-479600000.0,-224800000.0,740200000.0,-479600000.0,-224800000.0,740200000.0,35800000.0,203700000.0,203700000.0,439700000.0,-25600000.0,-101200000.0,-1600900000.0,-22200000.0,-212700000.0,-75500000.0,1399500000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 08:48:44+00:00,-1200000.0,-141900000.0,-16400000.0,2000000.0,44200000.0,0.0,-177900000.0,,668900000.0,-60800000.0,-78400000.0,255600000.0,-60800000.0,-78400000.0,255600000.0,116400000.0,403300000.0,403300000.0,-14000000.0,-66100000.0,-178400000.0,-2694100000.0,-40300000.0,-364700000.0,-120500000.0,2657200000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q1TTM,2012-04-01,2013-03-31,,-32100000.0,-221500000.0,-43800000.0,5200000.0,93000000.0,,-12800000.0,,1920900000.0,-406100000.0,228700000.0,493000000.0,-406100000.0,228700000.0,493000000.0,315600000.0,712100000.0,712100000.0,-299300000.0,-281100000.0,-310500000.0,-3807800000.0,-99000000.0,-1500400000.0,-235000000.0,4151200000.0,16400000.0
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 15:50:27+00:00,,-41300000.0,-2600000.0,1300000.0,22300000.0,,-252800000.0,,733500000.0,418800000.0,146400000.0,-484600000.0,418800000.0,146400000.0,-484600000.0,80600000.0,199600000.0,199600000.0,-453700000.0,-40500000.0,-77200000.0,-1093200000.0,-18100000.0,-152000000.0,-45000000.0,1257700000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 12:11:17+00:00,,405600000.0,60700000.0,8100000.0,89400000.0,60800000.0,-98600000.0,,1996300000.0,862500000.0,-1827200000.0,1200400000.0,862500000.0,-1827200000.0,1200400000.0,235700000.0,1001100000.0,1001100000.0,208500000.0,281600000.0,-424000000.0,-6486300000.0,-133200000.0,-721800000.0,-269600000.0,4731500000.0,
Invesco Ltd,IVZ,ECPGFXU8A2SHKVVGJI15,914208,2014.0,Q4,2014-10-01,2014-12-31,,,153200000.0,20600000.0,3500000.0,22000000.0,,20500000.0,,656700000.0,386400000.0,-377600000.0,183000000.0,386400000.0,-377600000.0,183000000.0,191800000.0,225900000.0,225900000.0,-85400000.0,104500000.0,-108300000.0,-1494900000.0,-46500000.0,-216500000.0,-50000000.0,1163800000.0,
