company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 17:30:06+00:00,,7.32,7.32,,8298000000.0,7.22,1007000000.0,442000000.0,11381000000.0,11978000000.0,11978000000.0,,11891000000.0,87000000.0,134112000000.0,187437000000.0,,18990000000.0,,2172000000.0,341000000.0,4588000000.0,2306000000.0,153102000000.0,34335000000.0,1253000000.0,5087000000.0,16982000000.0,17353000000.0,6006000000.0,23359000000.0,187437000000.0,1624500000.0,1623994000.0,1645919000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2008.0,FY,2008-01-01,2008-12-31,2010-02-25 17:30:06+00:00,,-11.16,-11.16,,9012000000.0,-11.16,1337000000.0,34539000000.0,13405000000.0,-16928000000.0,-16928000000.0,,-16998000000.0,70000000.0,180481000000.0,246182000000.0,,20637000000.0,,-117000000.0,418000000.0,0.0,2229000000.0,201118000000.0,45064000000.0,935000000.0,,47535000000.0,-2471000000.0,-1052000000.0,-3523000000.0,246182000000.0,1523100000.0,1523432000.0,1523432000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2008.0,Q3,2008-07-01,2008-09-30,2009-11-03 17:29:13+00:00,,3.43,3.43,0.47,2361000000.0,3.39,267000000.0,57000000.0,4279000000.0,5203000000.0,5203000000.0,,5188000000.0,15000000.0,52667000000.0,70044000000.0,,5619000000.0,,61000000.0,114000000.0,0.0,513000000.0,58286000000.0,11758000000.0,239000000.0,1214000000.0,3312000000.0,8446000000.0,1036000000.0,9482000000.0,70044000000.0,1512500000.0,1510897000.0,1528187000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2008.0,Q2,2008-04-01,2008-06-30,2009-08-04 17:30:34+00:00,,3.54,3.54,0.47,2178000000.0,3.5,288000000.0,19000000.0,4356000000.0,5456000000.0,5439000000.0,,5439000000.0,,54325000000.0,71411000000.0,,5796000000.0,-17000000.0,130000000.0,96000000.0,0.0,629000000.0,60121000000.0,11290000000.0,210000000.0,1812000000.0,3210000000.0,8080000000.0,1732000000.0,9812000000.0,71411000000.0,1536400000.0,1534975000.0,1555447000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q4,2009-10-01,2009-12-31,,,0.55,0.55,-1.41,2391000000.0,0.53,328000000.0,476000000.0,1419000000.0,842000000.0,842000000.0,,813000000.0,45000000.0,32744000000.0,40665000000.0,-16000000.0,4145000000.0,,252000000.0,114000000.0,-211000000.0,452000000.0,36889000000.0,3776000000.0,375000000.0,2158000000.0,3550000000.0,226000000.0,2035000000.0,2261000000.0,40665000000.0,1491200000.0,1487650000.0,1497608000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,FY,2009-01-01,2009-12-31,2012-02-21 17:28:08+00:00,,2.96,2.96,,9295000000.0,2.94,1182000000.0,535000000.0,5090000000.0,4492000000.0,4492000000.0,,4414000000.0,78000000.0,112772000000.0,149341000000.0,,15529000000.0,,404000000.0,422000000.0,-160000000.0,1830000000.0,128301000000.0,21040000000.0,1289000000.0,2531000000.0,13104000000.0,7936000000.0,1646000000.0,9582000000.0,149341000000.0,1491200000.0,1487650000.0,1497608000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q3,2009-07-01,2009-09-30,2009-11-03 17:29:13+00:00,,1.0,1.0,0.47,2327000000.0,1.0,386000000.0,56000000.0,1427000000.0,1520000000.0,1520000000.0,,1503000000.0,17000000.0,30542000000.0,41305000000.0,,4205000000.0,,17000000.0,96000000.0,0.0,427000000.0,34747000000.0,6558000000.0,336000000.0,,3292000000.0,3266000000.0,-319000000.0,2947000000.0,41305000000.0,1503000000.0,1488352000.0,1498204000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q3YTD,2009-01-01,2009-09-30,,,2.41,2.41,1.41,6904000000.0,2.41,854000000.0,59000000.0,3671000000.0,3650000000.0,3650000000.0,,3601000000.0,33000000.0,80028000000.0,108676000000.0,16000000.0,11384000000.0,,152000000.0,308000000.0,51000000.0,1378000000.0,91412000000.0,17264000000.0,914000000.0,373000000.0,9554000000.0,7710000000.0,-389000000.0,7321000000.0,108676000000.0,1503000000.0,1488352000.0,1498204000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q2,2009-04-01,2009-06-30,2009-08-04 17:30:34+00:00,,0.87,0.87,0.47,2347000000.0,0.87,243000000.0,0.0,1068000000.0,1314000000.0,1314000000.0,,1298000000.0,,27182000000.0,36630000000.0,16000000.0,3715000000.0,,142000000.0,108000000.0,51000000.0,476000000.0,30897000000.0,5733000000.0,268000000.0,,3225000000.0,2508000000.0,-126000000.0,2382000000.0,36630000000.0,1492000000.0,1486496000.0,1495700000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q2YTD,2009-01-01,2009-06-30,,,1.41,1.41,0.94,4577000000.0,1.41,468000000.0,3000000.0,2244000000.0,2130000000.0,2130000000.0,,2098000000.0,16000000.0,49486000000.0,67371000000.0,16000000.0,7179000000.0,,135000000.0,212000000.0,51000000.0,951000000.0,56665000000.0,10706000000.0,578000000.0,373000000.0,6262000000.0,4444000000.0,-70000000.0,4374000000.0,67371000000.0,1492000000.0,1486496000.0,1495700000.0
