company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 17:30:06+00:00,8298000000.0,-9000000.0,1522000000.0,285000000.0,935000000.0,-15340000000.0,-8562000000.0,24550000000.0,,,,-15340000000.0,-8562000000.0,24550000000.0,639000000.0,11978000000.0,11978000000.0,,2752000000.0,,-343000000.0,-2661000000.0,,-11791000000.0,-6898000000.0,-7001000000.0,,3572000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2008.0,FY,2008-01-01,2008-12-31,2010-02-25 17:30:06+00:00,9012000000.0,21000000.0,-1447000000.0,198000000.0,7657000000.0,-5764000000.0,-17616000000.0,22658000000.0,,,,-5764000000.0,-17616000000.0,22658000000.0,-701000000.0,-16928000000.0,-16928000000.0,,32021000000.0,,-157000000.0,-2854000000.0,,-19099000000.0,-2516000000.0,-8249000000.0,,1640000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2008.0,Q4,2008-10-01,2008-12-31,,2264000000.0,243000000.0,-1684000000.0,16000000.0,5393000000.0,3732000000.0,-7458000000.0,3122000000.0,,,,3732000000.0,-7458000000.0,3122000000.0,-361000000.0,-31745000000.0,-31745000000.0,,34287000000.0,,195000000.0,-695000000.0,,-8564000000.0,-233000000.0,-749000000.0,,911000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2008.0,Q3,2008-07-01,2008-09-30,,2361000000.0,-242000000.0,405000000.0,-3000000.0,199000000.0,-3208000000.0,-3736000000.0,7515000000.0,,,,-3208000000.0,-3736000000.0,7515000000.0,329000000.0,5203000000.0,5203000000.0,,-454000000.0,,-209000000.0,-710000000.0,,-3815000000.0,-202000000.0,-2492000000.0,,288000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-03 17:29:13+00:00,6748000000.0,-222000000.0,237000000.0,182000000.0,2264000000.0,-9496000000.0,-10158000000.0,19536000000.0,,,,-9496000000.0,-10158000000.0,19536000000.0,-340000000.0,14817000000.0,14817000000.0,,-2266000000.0,,-352000000.0,-2159000000.0,,-10535000000.0,-2283000000.0,-7500000000.0,,729000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-04 17:30:34+00:00,4387000000.0,20000000.0,-168000000.0,185000000.0,2065000000.0,-6288000000.0,-6422000000.0,12021000000.0,,,,-6288000000.0,-6422000000.0,12021000000.0,-669000000.0,9614000000.0,9614000000.0,,-1812000000.0,,-143000000.0,-1449000000.0,,-6720000000.0,-2081000000.0,-5008000000.0,,441000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q4,2009-10-01,2009-12-31,,2391000000.0,,584000000.0,13000000.0,36000000.0,-2687000000.0,-2506000000.0,5094000000.0,,,,-2687000000.0,-2506000000.0,5094000000.0,-99000000.0,802000000.0,802000000.0,,1317000000.0,,-153000000.0,-742000000.0,,-2685000000.0,-2005000000.0,11000000.0,,332000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,FY,2009-01-01,2009-12-31,2012-02-21 17:28:08+00:00,9295000000.0,98000000.0,-1457000000.0,13000000.0,9087000000.0,-2855000000.0,-9935000000.0,12479000000.0,,,,-2855000000.0,-9935000000.0,12479000000.0,-213000000.0,4492000000.0,4492000000.0,,149000000.0,,-344000000.0,-2832000000.0,,-10861000000.0,-9123000000.0,,,1270000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q3YTD,2009-01-01,2009-09-30,2009-11-03 17:29:13+00:00,6904000000.0,98000000.0,-2041000000.0,,9051000000.0,-168000000.0,-7429000000.0,7385000000.0,,,,-168000000.0,-7429000000.0,7385000000.0,-114000000.0,3690000000.0,3690000000.0,,-1168000000.0,,-191000000.0,-2090000000.0,,-8176000000.0,-7118000000.0,-11000000.0,,938000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q3TTM,2008-10-01,2009-09-30,,9168000000.0,341000000.0,-3725000000.0,16000000.0,14444000000.0,3564000000.0,-14887000000.0,10507000000.0,,,,3564000000.0,-14887000000.0,10507000000.0,-475000000.0,-28055000000.0,-28055000000.0,,33119000000.0,,4000000.0,-2785000000.0,,-16740000000.0,-7351000000.0,-760000000.0,,1849000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q3,2009-07-01,2009-09-30,,2327000000.0,9000000.0,-195000000.0,,22000000.0,-1268000000.0,-1921000000.0,2933000000.0,,,,-1268000000.0,-1921000000.0,2933000000.0,-247000000.0,1520000000.0,1520000000.0,,-719000000.0,,-29000000.0,-697000000.0,,-2598000000.0,-603000000.0,10000000.0,,706000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-08-04 17:30:34+00:00,4577000000.0,89000000.0,-1846000000.0,,9029000000.0,1100000000.0,-5508000000.0,4452000000.0,,,,1100000000.0,-5508000000.0,4452000000.0,133000000.0,2170000000.0,2170000000.0,,-449000000.0,,-162000000.0,-1393000000.0,,-5578000000.0,-6515000000.0,-21000000.0,,232000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q2TTM,2008-07-01,2009-06-30,,9202000000.0,90000000.0,-3125000000.0,13000000.0,14621000000.0,1624000000.0,-16702000000.0,15089000000.0,,,,1624000000.0,-16702000000.0,15089000000.0,101000000.0,-24372000000.0,-24372000000.0,,33384000000.0,,-176000000.0,-2798000000.0,,-17957000000.0,-6950000000.0,-3262000000.0,,1431000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q2,2009-04-01,2009-06-30,,2347000000.0,12000000.0,-776000000.0,,2996000000.0,89000000.0,-2582000000.0,2567000000.0,,,,89000000.0,-2582000000.0,2567000000.0,86000000.0,1354000000.0,1354000000.0,,-358000000.0,,-56000000.0,-697000000.0,,-2672000000.0,-2210000000.0,,,146000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2009.0,Q1,2009-01-01,2009-03-31,2010-05-04 17:02:17+00:00,2230000000.0,77000000.0,-1070000000.0,,6033000000.0,1011000000.0,-2926000000.0,1885000000.0,,,,1011000000.0,-2926000000.0,1885000000.0,47000000.0,816000000.0,816000000.0,,-91000000.0,,-106000000.0,-696000000.0,,-2906000000.0,-4305000000.0,-21000000.0,,86000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2010.0,Q4,2010-10-01,2010-12-31,,1160000000.0,-122000000.0,1824000000.0,74000000.0,22000000.0,-3463000000.0,604000000.0,3159000000.0,-29000000.0,-1723000000.0,3032000000.0,-3492000000.0,-1119000000.0,6191000000.0,1458000000.0,2053000000.0,941000000.0,1112000000.0,-766000000.0,1258000000.0,296000000.0,-799000000.0,-118000000.0,-2146000000.0,-152000000.0,-3866000000.0,95000000.0,2477000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 17:09:15+00:00,8004000000.0,21000000.0,658000000.0,133000000.0,118000000.0,-12790000000.0,6388000000.0,14013000000.0,-29000000.0,-1723000000.0,3032000000.0,-12819000000.0,4665000000.0,17045000000.0,8912000000.0,11417000000.0,10305000000.0,1112000000.0,-4954000000.0,,218000000.0,-3175000000.0,-118000000.0,-8517000000.0,-6000000000.0,-3866000000.0,95000000.0,14710000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-11-02 17:23:58+00:00,6844000000.0,143000000.0,-1166000000.0,59000000.0,96000000.0,-9327000000.0,5784000000.0,10854000000.0,,,,-9327000000.0,5784000000.0,10854000000.0,7454000000.0,9364000000.0,9364000000.0,,-4188000000.0,-1258000000.0,-78000000.0,-2376000000.0,,-6371000000.0,-5848000000.0,,,12233000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2010.0,Q3TTM,2009-10-01,2010-09-30,,9235000000.0,143000000.0,-582000000.0,72000000.0,132000000.0,-12014000000.0,3278000000.0,15948000000.0,,,,-12014000000.0,3278000000.0,15948000000.0,7355000000.0,10166000000.0,10166000000.0,,-2871000000.0,-1258000000.0,-231000000.0,-3118000000.0,,-9056000000.0,-7853000000.0,11000000.0,,12565000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2010.0,Q3,2010-07-01,2010-09-30,,2246000000.0,123000000.0,262000000.0,24000000.0,31000000.0,-4687000000.0,4101000000.0,4339000000.0,,,,-4687000000.0,4101000000.0,4339000000.0,3876000000.0,3069000000.0,3069000000.0,,-1238000000.0,-868000000.0,102000000.0,-816000000.0,,-2291000000.0,-3058000000.0,,,6290000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2010.0,Q2YTD,2010-01-01,2010-06-30,2010-08-04 18:18:23+00:00,4598000000.0,20000000.0,-1428000000.0,35000000.0,65000000.0,-4640000000.0,1683000000.0,6515000000.0,,,,-4640000000.0,1683000000.0,6515000000.0,3578000000.0,6295000000.0,6295000000.0,,-2950000000.0,-390000000.0,-180000000.0,-1560000000.0,,-4080000000.0,-2790000000.0,,,5943000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2010.0,Q2TTM,2009-07-01,2010-06-30,,9316000000.0,29000000.0,-1039000000.0,48000000.0,123000000.0,-8595000000.0,-2744000000.0,14542000000.0,,,,-8595000000.0,-2744000000.0,14542000000.0,3232000000.0,8617000000.0,8617000000.0,,-2352000000.0,-390000000.0,-362000000.0,-2999000000.0,,-9363000000.0,-5398000000.0,21000000.0,,6981000000.0
ConocoPhillips,COP,WPTL2Z3FIYTHSP5V2253,1163165,2010.0,Q2,2010-04-01,2010-06-30,,2280000000.0,16000000.0,-414000000.0,26000000.0,-297000000.0,-4066000000.0,3840000000.0,3475000000.0,,,,-4066000000.0,3840000000.0,3475000000.0,3265000000.0,4183000000.0,4183000000.0,,-2574000000.0,-390000000.0,38000000.0,-816000000.0,,-2009000000.0,-2589000000.0,,,5811000000.0
