company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q3TTM,2010-01-01,2010-12-31,,-26405000.0,24770000.0,221456000.0,,-234645000.0,15107000.0,1366952000.0,-21814000.0,-253467000.0,276737000.0,-21814000.0,-253467000.0,276737000.0,1456000.0,227239000.0,227239000.0,37917000.0,32881000.0,-1592000.0,-78639000.0,-241676000.0,-1358115000.0,,16206000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q3,2010-10-01,2010-12-31,,-13759000.0,6230000.0,56131000.0,,-17217000.0,3641000.0,140188000.0,-50007000.0,-73312000.0,104982000.0,-50007000.0,-73312000.0,104982000.0,-18337000.0,55831000.0,55831000.0,4007000.0,3854000.0,-549000.0,-21025000.0,-63185000.0,-176665000.0,,4181000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q3YTD,2010-04-01,2010-12-31,2012-02-08 13:53:04+00:00,-20695000.0,18643000.0,166610000.0,,-308610000.0,11015000.0,902545000.0,91249000.0,-191660000.0,88425000.0,91249000.0,-191660000.0,88425000.0,-11986000.0,187195000.0,187195000.0,24587000.0,21197000.0,-1072000.0,-60340000.0,-180522000.0,-783168000.0,0.0,10629000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q2TTM,2009-10-01,2010-09-30,,-83720000.0,24351000.0,218967000.0,,-223483000.0,15043000.0,1601345000.0,36768000.0,-308659000.0,283720000.0,36768000.0,-308659000.0,283720000.0,11829000.0,218274000.0,218274000.0,45611000.0,32607000.0,-1358000.0,-72401000.0,-238800000.0,-1539826000.0,,15219000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q2,2010-07-01,2010-09-30,,-4462000.0,6211000.0,56214000.0,,-22077000.0,3794000.0,347273000.0,-60028000.0,-58157000.0,113647000.0,-60028000.0,-58157000.0,113647000.0,-4538000.0,66565000.0,66565000.0,6734000.0,10159000.0,-589000.0,-20943000.0,-56216000.0,-400311000.0,,3110000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q2YTD,2010-04-01,2010-09-30,2011-11-08 15:40:46+00:00,-6936000.0,12413000.0,110479000.0,,-291393000.0,7374000.0,762357000.0,141256000.0,-118348000.0,-16557000.0,141256000.0,-118348000.0,-16557000.0,6351000.0,131364000.0,131364000.0,20580000.0,17343000.0,-523000.0,-39315000.0,-117337000.0,-606503000.0,,6448000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q1TTM,2009-07-01,2010-06-30,,-80388000.0,23617000.0,215400000.0,,-185113000.0,15120000.0,1776359000.0,3948000.0,-313374000.0,307584000.0,3948000.0,-313374000.0,307584000.0,-1842000.0,206249000.0,206249000.0,47431000.0,26410000.0,-1643000.0,-66197000.0,-246637000.0,-1747744000.0,,15294000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q1,2010-04-01,2010-06-30,2011-08-08 15:26:41+00:00,-2474000.0,6202000.0,54265000.0,,-269316000.0,3580000.0,415084000.0,201284000.0,-60191000.0,-130204000.0,201284000.0,-60191000.0,-130204000.0,10889000.0,64799000.0,64799000.0,13846000.0,7184000.0,66000.0,-18372000.0,-61121000.0,-206192000.0,,3338000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q4,2012-01-01,2012-03-31,,-63145000.0,6368000.0,62852000.0,4166000.0,1849000.0,3895000.0,-12381000.0,-14030000.0,-152452000.0,165355000.0,-14030000.0,-152452000.0,165355000.0,-1127000.0,87968000.0,87968000.0,6318000.0,20331000.0,-357000.0,-24504000.0,-93116000.0,-1371000.0,,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,FY,2011-04-01,2012-03-31,2014-05-29 17:18:47+00:00,-160115000.0,25209000.0,245076000.0,16365000.0,-107358000.0,15256000.0,1462738000.0,-16867000.0,-502094000.0,506406000.0,-16867000.0,-502094000.0,506406000.0,-12555000.0,313374000.0,313374000.0,30105000.0,54135000.0,-1830000.0,-95323000.0,-356514000.0,-1153673000.0,-300000000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q3TTM,2011-01-01,2011-12-31,,-97461000.0,25333000.0,240997000.0,28043000.0,-54885000.0,15343000.0,1991711000.0,-97403000.0,-419749000.0,527927000.0,-97403000.0,-419749000.0,527927000.0,10775000.0,288475000.0,288475000.0,28007000.0,39968000.0,-796000.0,-94276000.0,-338906000.0,-1450149000.0,-600000000.0,-10629000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q3,2011-10-01,2011-12-31,,-3027000.0,6437000.0,61575000.0,3812000.0,-5520000.0,3980000.0,412036000.0,-33879000.0,-96831000.0,139799000.0,-33879000.0,-96831000.0,139799000.0,9089000.0,72558000.0,72558000.0,4749000.0,18220000.0,-1030000.0,-24345000.0,-96586000.0,-443770000.0,,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q3YTD,2011-04-01,2011-12-31,2013-02-08 13:42:48+00:00,-96970000.0,18841000.0,182224000.0,12199000.0,-109207000.0,11361000.0,1475119000.0,-2837000.0,-349642000.0,341051000.0,-2837000.0,-349642000.0,341051000.0,-11428000.0,225406000.0,225406000.0,23787000.0,33804000.0,-1473000.0,-70819000.0,-263398000.0,-1152302000.0,-300000000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q2TTM,2010-10-01,2011-09-30,,-108193000.0,25126000.0,235553000.0,24231000.0,-66582000.0,15004000.0,1719863000.0,-113531000.0,-396230000.0,493110000.0,-113531000.0,-396230000.0,493110000.0,-16651000.0,271748000.0,271748000.0,27265000.0,25602000.0,-315000.0,-90956000.0,-305505000.0,-1183044000.0,-600000000.0,-6448000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q2,2011-07-01,2011-09-30,,-784000.0,6255000.0,60382000.0,1711000.0,-61177000.0,3854000.0,239568000.0,-28349000.0,-86432000.0,90947000.0,-28349000.0,-86432000.0,90947000.0,-23834000.0,77854000.0,77854000.0,7633000.0,2948000.0,1002000.0,-24204000.0,-88361000.0,-250515000.0,,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q2YTD,2011-04-01,2011-09-30,2012-11-07 14:16:28+00:00,-93943000.0,12404000.0,120649000.0,8387000.0,-103687000.0,7381000.0,1063083000.0,31042000.0,-252811000.0,201252000.0,31042000.0,-252811000.0,201252000.0,-20517000.0,152848000.0,152848000.0,19038000.0,15584000.0,-443000.0,-46474000.0,-166812000.0,-708532000.0,-300000000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q1TTM,2010-07-01,2011-06-30,,-111871000.0,25082000.0,231385000.0,22520000.0,-27482000.0,14944000.0,1827568000.0,-145210000.0,-367955000.0,515810000.0,-145210000.0,-367955000.0,515810000.0,2645000.0,260459000.0,260459000.0,26366000.0,32813000.0,-1906000.0,-87695000.0,-273360000.0,-1332840000.0,-600000000.0,-3338000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q1,2011-04-01,2011-06-30,2012-08-08 15:04:38+00:00,-93159000.0,6149000.0,60267000.0,6676000.0,-42510000.0,3527000.0,823515000.0,59391000.0,-166379000.0,110305000.0,59391000.0,-166379000.0,110305000.0,3317000.0,74994000.0,74994000.0,11405000.0,12636000.0,-1445000.0,-22270000.0,-78451000.0,-458017000.0,-300000000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q4,2013-01-01,2013-03-31,,-2891000.0,7328000.0,66802000.0,7975000.0,-17945000.0,4307000.0,602460000.0,-49483000.0,-75947000.0,145210000.0,-49483000.0,-75947000.0,145210000.0,19780000.0,86141000.0,86141000.0,2884000.0,23603000.0,382000.0,-29547000.0,-81413000.0,-280596000.0,-369710000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,FY,2012-04-01,2013-03-31,2015-05-27 17:18:18+00:00,-97521000.0,27278000.0,261622000.0,31413000.0,-99915000.0,17088000.0,862832000.0,-115686000.0,-392859000.0,550268000.0,-115686000.0,-392859000.0,550268000.0,41723000.0,340874000.0,340874000.0,20409000.0,135046000.0,-1286000.0,-122202000.0,-325465000.0,-416577000.0,-591873000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q3TTM,2012-01-01,2012-12-31,,-157775000.0,26318000.0,257672000.0,27604000.0,-80121000.0,16676000.0,247991000.0,-80233000.0,-469364000.0,570413000.0,-80233000.0,-469364000.0,570413000.0,20816000.0,342701000.0,342701000.0,23843000.0,131774000.0,-2025000.0,-117159000.0,-337168000.0,-137352000.0,-222163000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q3,2012-10-01,2012-12-31,,-75978000.0,6614000.0,65804000.0,3237000.0,-18749000.0,4269000.0,248791000.0,33050000.0,-155420000.0,141109000.0,33050000.0,-155420000.0,141109000.0,18739000.0,82915000.0,82915000.0,4525000.0,92656000.0,-826000.0,-31021000.0,-81853000.0,-59482000.0,-222163000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q3YTD,2012-04-01,2012-12-31,2014-02-10 15:12:47+00:00,-94630000.0,19950000.0,194820000.0,23438000.0,-81970000.0,12781000.0,260372000.0,-66203000.0,-316912000.0,405058000.0,-66203000.0,-316912000.0,405058000.0,21943000.0,254733000.0,254733000.0,17525000.0,111443000.0,-1668000.0,-92655000.0,-244052000.0,-135981000.0,-222163000.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q2TTM,2011-10-01,2012-09-30,,-84824000.0,26141000.0,253443000.0,28179000.0,-66892000.0,16387000.0,411236000.0,-147162000.0,-410775000.0,569103000.0,-147162000.0,-410775000.0,569103000.0,11166000.0,332344000.0,332344000.0,24067000.0,57338000.0,-2229000.0,-110483000.0,-351901000.0,-521640000.0,,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q2,2012-07-01,2012-09-30,,-15835000.0,6718000.0,64649000.0,2480000.0,-41803000.0,4301000.0,5081000.0,-29875000.0,-93479000.0,116326000.0,-29875000.0,-93479000.0,116326000.0,-7028000.0,81020000.0,81020000.0,5742000.0,7870000.0,-68000.0,-30855000.0,-80056000.0,-16272000.0,,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q2YTD,2012-04-01,2012-09-30,2013-11-07 13:24:10+00:00,-18652000.0,13336000.0,129016000.0,20201000.0,-63221000.0,8512000.0,11581000.0,-99253000.0,-161492000.0,263949000.0,-99253000.0,-161492000.0,263949000.0,3204000.0,171818000.0,171818000.0,13000000.0,18787000.0,-842000.0,-61634000.0,-162199000.0,-76499000.0,0.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q1TTM,2011-07-01,2012-06-30,,-69773000.0,25678000.0,249176000.0,27410000.0,-86266000.0,15940000.0,645723000.0,-145636000.0,-403728000.0,543724000.0,-145636000.0,-403728000.0,543724000.0,-5640000.0,329178000.0,329178000.0,25958000.0,52416000.0,-1159000.0,-103832000.0,-360206000.0,-755883000.0,,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q1,2012-04-01,2012-06-30,2013-08-07 17:17:54+00:00,-2817000.0,6618000.0,64367000.0,17721000.0,-21418000.0,4211000.0,6500000.0,-69378000.0,-68013000.0,147623000.0,-69378000.0,-68013000.0,147623000.0,10232000.0,90798000.0,90798000.0,7258000.0,10917000.0,-774000.0,-30779000.0,-82143000.0,-60227000.0,0.0,
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,FY,2013-04-01,2014-03-31,2016-05-10 17:01:37+00:00,-203529000.0,29845000.0,275461000.0,,51923000.0,17313000.0,523213000.0,-218101000.0,-543584000.0,744860000.0,-218101000.0,-543584000.0,744860000.0,-16825000.0,350784000.0,350784000.0,36847000.0,35224000.0,-951000.0,-141461000.0,-354587000.0,-644263000.0,-8127000.0,15483000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q4,2014-01-01,2014-03-31,,-23948000.0,7704000.0,70039000.0,,20475000.0,4339000.0,-52260000.0,-66665000.0,-116997000.0,190998000.0,-66665000.0,-116997000.0,190998000.0,7336000.0,88357000.0,88357000.0,4423000.0,17647000.0,6000.0,-35525000.0,-97111000.0,-866000.0,,4056000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q3TTM,2013-01-01,2013-12-31,,-182472000.0,29469000.0,272224000.0,7975000.0,13503000.0,17281000.0,1177933000.0,-200919000.0,-502534000.0,699072000.0,-200919000.0,-502534000.0,699072000.0,-4381000.0,348568000.0,348568000.0,35308000.0,41180000.0,-575000.0,-135483000.0,-338889000.0,-923993000.0,-377837000.0,11427000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q3,2013-10-01,2013-12-31,,-163836000.0,7665000.0,69905000.0,,-948000.0,4177000.0,570807000.0,26074000.0,-247782000.0,172668000.0,26074000.0,-247782000.0,172668000.0,-49040000.0,82759000.0,82759000.0,13287000.0,10055000.0,912000.0,-35431000.0,-88993000.0,-523534000.0,,4135000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q3YTD,2013-04-01,2013-12-31,2015-02-06 11:28:48+00:00,-179581000.0,22141000.0,205422000.0,,31448000.0,12974000.0,575473000.0,-151436000.0,-426587000.0,553862000.0,-151436000.0,-426587000.0,553862000.0,-24161000.0,262427000.0,262427000.0,32424000.0,17577000.0,-957000.0,-105936000.0,-257476000.0,-643397000.0,-8127000.0,11427000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q2TTM,2012-10-01,2013-09-30,,-94614000.0,28418000.0,268123000.0,11212000.0,-4298000.0,17373000.0,855917000.0,-193943000.0,-410172000.0,667513000.0,-193943000.0,-410172000.0,667513000.0,63398000.0,348724000.0,348724000.0,26546000.0,123781000.0,-2313000.0,-131073000.0,-331749000.0,-459941000.0,-600000000.0,7292000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q2,2013-07-01,2013-09-30,,-10602000.0,7247000.0,68487000.0,,34036000.0,4399000.0,-47856000.0,-75551000.0,-94655000.0,210495000.0,-75551000.0,-94655000.0,210495000.0,40289000.0,94982000.0,94982000.0,5743000.0,3511000.0,-862000.0,-35303000.0,-86485000.0,-302000.0,,3294000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q2YTD,2013-04-01,2013-09-30,2014-11-05 16:38:57+00:00,-15745000.0,14476000.0,135517000.0,,32396000.0,8797000.0,4666000.0,-177510000.0,-178805000.0,381194000.0,-177510000.0,-178805000.0,381194000.0,24879000.0,179668000.0,179668000.0,19137000.0,7522000.0,-1869000.0,-70505000.0,-168483000.0,-119863000.0,-8127000.0,7292000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q1TTM,2012-07-01,2013-06-30,,-99847000.0,27889000.0,264285000.0,13692000.0,-80137000.0,17275000.0,908854000.0,-148267000.0,-408996000.0,573344000.0,-148267000.0,-408996000.0,573344000.0,16081000.0,334762000.0,334762000.0,26545000.0,128140000.0,-1519000.0,-126625000.0,-325320000.0,-475911000.0,-600000000.0,3998000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q1,2013-04-01,2013-06-30,2014-08-06 13:22:34+00:00,-5143000.0,7229000.0,67030000.0,,-1640000.0,4398000.0,52522000.0,-101959000.0,-84150000.0,170699000.0,-101959000.0,-84150000.0,170699000.0,-15410000.0,84686000.0,84686000.0,13394000.0,4011000.0,-1007000.0,-35202000.0,-81998000.0,-119561000.0,-8127000.0,3998000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,FY,2014-04-01,2015-03-31,2016-05-10 17:01:37+00:00,-51382000.0,31348000.0,297710000.0,,-5997000.0,17940000.0,317423000.0,-240111000.0,-496763000.0,718037000.0,-240111000.0,-496763000.0,718037000.0,-18837000.0,368086000.0,368086000.0,26890000.0,73171000.0,325000.0,-164517000.0,-468789000.0,-484128000.0,0.0,23083000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q4,2015-01-01,2015-03-31,,-6217000.0,7655000.0,76359000.0,,28690000.0,4636000.0,-23484000.0,-96216000.0,-130001000.0,203353000.0,-96216000.0,-130001000.0,203353000.0,-22864000.0,87723000.0,87723000.0,2926000.0,36616000.0,9000.0,-41437000.0,-129884000.0,-72547000.0,,6091000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q3YTD,2014-04-01,2014-12-31,2016-02-05 17:05:29+00:00,-45165000.0,23693000.0,221351000.0,,-34687000.0,13304000.0,340907000.0,-143895000.0,-366762000.0,514684000.0,-143895000.0,-366762000.0,514684000.0,4027000.0,280363000.0,280363000.0,23964000.0,36555000.0,316000.0,-123080000.0,-338905000.0,-411581000.0,0.0,16992000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q3TTM,2014-01-01,2014-12-31,,-69113000.0,31397000.0,291390000.0,,-14212000.0,17643000.0,288647000.0,-210560000.0,-483759000.0,705682000.0,-210560000.0,-483759000.0,705682000.0,11363000.0,368720000.0,368720000.0,28387000.0,54202000.0,322000.0,-158605000.0,-436016000.0,-412447000.0,,21048000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q3,2014-10-01,2014-12-31,,-15331000.0,8036000.0,75556000.0,,-8494000.0,4310000.0,-10459000.0,-37484000.0,-127406000.0,172766000.0,-37484000.0,-127406000.0,172766000.0,7876000.0,93199000.0,93199000.0,4469000.0,15229000.0,-400000.0,-41138000.0,-118033000.0,-5426000.0,,6358000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q2YTD,2014-04-01,2014-09-30,2015-11-04 17:04:15+00:00,-29834000.0,15657000.0,145795000.0,,-26193000.0,8994000.0,351366000.0,-106411000.0,-239356000.0,341918000.0,-106411000.0,-239356000.0,341918000.0,-3849000.0,187164000.0,187164000.0,19495000.0,21326000.0,716000.0,-81942000.0,-220872000.0,-406155000.0,0.0,10634000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q2TTM,2013-10-01,2014-09-30,,-217618000.0,31026000.0,285739000.0,,-6666000.0,17510000.0,869913000.0,-147002000.0,-604135000.0,705584000.0,-147002000.0,-604135000.0,705584000.0,-45553000.0,358280000.0,358280000.0,37205000.0,49028000.0,1634000.0,-152898000.0,-406976000.0,-930555000.0,,18825000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q2,2014-07-01,2014-09-30,,-6371000.0,7905000.0,73160000.0,,-40055000.0,4392000.0,50838000.0,-44894000.0,-111652000.0,144946000.0,-44894000.0,-111652000.0,144946000.0,-11600000.0,98312000.0,98312000.0,5624000.0,9358000.0,1829000.0,-41028000.0,-112292000.0,-68454000.0,,5182000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q1TTM,2013-07-01,2014-06-30,,-221849000.0,30368000.0,281066000.0,,67425000.0,17517000.0,771219000.0,-177659000.0,-587138000.0,771133000.0,-177659000.0,-587138000.0,771133000.0,6336000.0,354950000.0,354950000.0,37324000.0,43181000.0,-1057000.0,-147173000.0,-381169000.0,-862403000.0,,16937000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q1,2014-04-01,2014-06-30,2015-08-05 17:19:57+00:00,-23463000.0,7752000.0,72635000.0,,13862000.0,4602000.0,300528000.0,-61517000.0,-127704000.0,196972000.0,-61517000.0,-127704000.0,196972000.0,7751000.0,88852000.0,88852000.0,13871000.0,11968000.0,-1113000.0,-40914000.0,-108580000.0,-337701000.0,0.0,5452000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,Q4,2016-01-01,2016-03-31,,-1375000.0,8690000.0,81286000.0,,62682000.0,5322000.0,-115092000.0,-137578000.0,-84901000.0,231411000.0,-137578000.0,-84901000.0,231411000.0,8932000.0,77367000.0,77367000.0,1386000.0,18011000.0,776000.0,-43543000.0,-90148000.0,-2276000.0,,5846000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,FY,2015-04-01,2016-03-31,2016-05-10 17:01:37+00:00,-101704000.0,34195000.0,318552000.0,,30964000.0,19615000.0,528415000.0,-208324000.0,-530526000.0,743935000.0,-208324000.0,-530526000.0,743935000.0,5085000.0,337500000.0,337500000.0,22724000.0,63461000.0,2556000.0,-175384000.0,-456899000.0,-269725000.0,-374706000.0,25521000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,Q3TTM,2015-01-01,2015-12-31,,-106546000.0,33160000.0,313625000.0,,-3028000.0,18929000.0,620023000.0,-166962000.0,-575626000.0,715877000.0,-166962000.0,-575626000.0,715877000.0,-26711000.0,347856000.0,347856000.0,24264000.0,82066000.0,1789000.0,-173278000.0,-496635000.0,-339996000.0,-374706000.0,25766000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,Q3,2015-10-01,2015-12-31,,-2185000.0,8769000.0,79940000.0,,-25841000.0,4679000.0,-54777000.0,-63133000.0,-88927000.0,140863000.0,-63133000.0,-88927000.0,140863000.0,-11197000.0,73864000.0,73864000.0,4131000.0,35391000.0,1017000.0,-43326000.0,-96769000.0,-5100000.0,,9010000.0
