company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q3,2010-10-01,2010-12-31,2012-02-08 13:53:04+00:00,6230000.0,0.66,0.66,,56131000.0,0.65,35100000.0,55831000.0,55831000.0,55831000.0,458217000.0,1034464000.0,1036000.0,17558000.0,0.0,387962000.0,458217000.0,576247000.0,0.0,-18471000.0,467881000.0,108366000.0,-17435000.0,90931000.0,1034464000.0,84600000.0,84057000.0,85850000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q2YTD,2010-04-01,2010-09-30,,12413000.0,1.58,1.58,,110479000.0,1.54,81888000.0,131364000.0,131364000.0,131364000.0,951274000.0,2114319000.0,242000.0,8474000.0,,787163000.0,951274000.0,1163045000.0,31506000.0,,918529000.0,244516000.0,-31264000.0,213252000.0,2114319000.0,83200000.0,83704000.0,85566000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q2TTM,2009-10-01,2010-09-30,,24351000.0,2.63,2.63,0.76,218967000.0,2.57,130171000.0,218274000.0,218274000.0,218274000.0,1815119000.0,4042390000.0,-1925000.0,31909000.0,,1525710000.0,1815119000.0,2227271000.0,12654000.0,-63310000.0,1800937000.0,426334000.0,-77889000.0,348445000.0,4042390000.0,83200000.0,83704000.0,85566000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q2,2010-07-01,2010-09-30,2011-11-08 15:40:46+00:00,6211000.0,0.8,0.8,,56214000.0,0.78,40806000.0,66565000.0,66565000.0,66565000.0,476172000.0,1061663000.0,852000.0,4687000.0,0.0,396614000.0,476172000.0,585491000.0,15246000.0,,463726000.0,121765000.0,-14394000.0,107371000.0,1061663000.0,83200000.0,83704000.0,85566000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q1TTM,2009-07-01,2010-06-30,,23617000.0,2.5,2.5,0.76,215400000.0,2.44,124546000.0,206249000.0,206249000.0,206249000.0,1764083000.0,3945818000.0,-4519000.0,27222000.0,,1501110000.0,1764083000.0,2181735000.0,15762000.0,-63310000.0,1767349000.0,414386000.0,-83591000.0,330795000.0,3945818000.0,83100000.0,83457000.0,85281000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2011.0,Q1,2010-04-01,2010-06-30,2011-08-08 15:26:41+00:00,6202000.0,0.78,0.78,,54265000.0,0.76,41082000.0,64799000.0,64799000.0,64799000.0,475102000.0,1052656000.0,-610000.0,3787000.0,0.0,390549000.0,475102000.0,577554000.0,16260000.0,,454803000.0,122751000.0,-16870000.0,105881000.0,1052656000.0,83100000.0,83457000.0,85281000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q4,2012-01-01,2012-03-31,,6368000.0,1.14,1.14,1.25,62852000.0,1.12,42026000.0,87968000.0,87968000.0,87968000.0,572148000.0,1241149000.0,758000.0,,6187000.0,447836000.0,572148000.0,669001000.0,,-16522000.0,523243000.0,145758000.0,-15764000.0,129994000.0,1241149000.0,76600000.0,76586000.0,78324000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,FY,2011-04-01,2012-03-31,2014-05-29 17:18:47+00:00,25209000.0,4.09,4.09,1.25,245076000.0,4.0,178792000.0,313374000.0,313374000.0,313374000.0,2175430000.0,4746283000.0,2282000.0,-7870000.0,24448000.0,1727769000.0,2175430000.0,2570853000.0,0.0,-66337000.0,2014632000.0,556221000.0,-64055000.0,492166000.0,4746283000.0,76600000.0,76586000.0,78324000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q3YTD,2011-04-01,2011-12-31,,18841000.0,2.95,2.95,,182224000.0,2.88,136766000.0,225406000.0,225406000.0,225406000.0,1603282000.0,3505134000.0,1524000.0,-7870000.0,18261000.0,1279933000.0,1603282000.0,1901852000.0,,-49815000.0,1491389000.0,410463000.0,-48291000.0,362172000.0,3505134000.0,75600000.0,75940000.0,77705000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q3TTM,2011-01-01,2011-12-31,,25333000.0,3.71,3.71,1.01,240997000.0,3.63,176447000.0,288475000.0,288475000.0,288475000.0,2107071000.0,4607818000.0,2204000.0,10504000.0,18261000.0,1678880000.0,2107071000.0,2500747000.0,-27344000.0,-91398000.0,1973975000.0,526772000.0,-61850000.0,464922000.0,4607818000.0,75600000.0,75940000.0,77705000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q3,2011-10-01,2011-12-31,2013-02-08 13:42:48+00:00,6437000.0,0.96,0.96,,61575000.0,0.93,44095000.0,72558000.0,72558000.0,72558000.0,520409000.0,1153751000.0,1375000.0,-1170000.0,2431000.0,433050000.0,520409000.0,633342000.0,,-15741000.0,502323000.0,131019000.0,-14366000.0,116653000.0,1153751000.0,75600000.0,75940000.0,77705000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q2YTD,2011-04-01,2011-09-30,,12404000.0,1.99,1.99,,120649000.0,1.95,92671000.0,152848000.0,152848000.0,152848000.0,1082873000.0,2351383000.0,149000.0,-6700000.0,15830000.0,846883000.0,1082873000.0,1268510000.0,,-34074000.0,989066000.0,279444000.0,-33925000.0,245519000.0,2351383000.0,75600000.0,75630000.0,77262000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q2TTM,2010-10-01,2011-09-30,,25126000.0,3.41,3.41,1.01,235553000.0,3.35,167452000.0,271748000.0,271748000.0,271748000.0,2044879000.0,4488531000.0,1865000.0,29232000.0,15830000.0,1633792000.0,2044879000.0,2443652000.0,-27344000.0,-94128000.0,1939533000.0,504119000.0,-64919000.0,439200000.0,4488531000.0,75600000.0,75630000.0,77262000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q2,2011-07-01,2011-09-30,2012-11-07 14:16:28+00:00,6255000.0,1.03,1.03,,60382000.0,1.01,46316000.0,77854000.0,77854000.0,77854000.0,552334000.0,1187083000.0,-581000.0,0.0,2500000.0,423437000.0,552334000.0,634749000.0,,-17424000.0,492574000.0,142175000.0,-18005000.0,124170000.0,1187083000.0,75600000.0,75630000.0,77262000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q1TTM,2010-07-01,2011-06-30,,25082000.0,3.18,3.18,1.01,231385000.0,3.12,161942000.0,260459000.0,260459000.0,260459000.0,1968717000.0,4363111000.0,3298000.0,33919000.0,13330000.0,1606969000.0,1968717000.0,2394394000.0,-12098000.0,-76704000.0,1910685000.0,483709000.0,-61308000.0,422401000.0,4363111000.0,78100000.0,78346000.0,80097000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2012.0,Q1,2011-04-01,2011-06-30,2012-08-08 15:04:38+00:00,6149000.0,0.96,0.96,,60267000.0,0.94,46355000.0,74994000.0,74994000.0,74994000.0,530539000.0,1164300000.0,730000.0,-6700000.0,13330000.0,423446000.0,530539000.0,633761000.0,,-16650000.0,496492000.0,137269000.0,-15920000.0,121349000.0,1164300000.0,78100000.0,78346000.0,80097000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q4,2013-01-01,2013-03-31,,7328000.0,1.15,1.15,1.6,66802000.0,1.12,50894000.0,86141000.0,86141000.0,86141000.0,575120000.0,1262923000.0,4165000.0,,1663000.0,459748000.0,575120000.0,687803000.0,,-19392000.0,535541000.0,152262000.0,-15227000.0,137035000.0,1262923000.0,76600000.0,76651000.0,78307000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,FY,2012-04-01,2013-03-31,2015-05-27 17:18:18+00:00,27278000.0,4.45,4.45,1.6,261622000.0,4.35,202543000.0,340874000.0,340874000.0,340874000.0,2235567000.0,4957497000.0,14494000.0,,8089000.0,1828524000.0,2235567000.0,2721930000.0,0.0,-67494000.0,2125513000.0,596417000.0,-53000000.0,543417000.0,4957497000.0,76600000.0,76651000.0,78307000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q3YTD,2012-04-01,2012-12-31,,19950000.0,3.3,3.3,,194820000.0,3.23,151649000.0,254733000.0,254733000.0,254733000.0,1660447000.0,3694574000.0,10329000.0,,6426000.0,1368776000.0,1660447000.0,2034127000.0,,-48102000.0,1589972000.0,444155000.0,-37773000.0,406382000.0,3694574000.0,77500000.0,77417000.0,78944000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q3TTM,2012-01-01,2012-12-31,,26318000.0,4.44,4.44,1.25,257672000.0,4.35,193675000.0,342701000.0,342701000.0,342701000.0,2232595000.0,4935723000.0,11087000.0,,12613000.0,1816612000.0,2232595000.0,2703128000.0,,-64624000.0,2113215000.0,589913000.0,-53537000.0,536376000.0,4935723000.0,77500000.0,77417000.0,78944000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q3,2012-10-01,2012-12-31,2014-02-10 15:12:47+00:00,6614000.0,1.07,1.07,,65804000.0,1.05,48697000.0,82915000.0,82915000.0,82915000.0,530565000.0,1207708000.0,805000.0,,-1729000.0,459175000.0,530565000.0,677143000.0,0.0,-16472000.0,529864000.0,147279000.0,-15667000.0,131612000.0,1207708000.0,77500000.0,77417000.0,78944000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q2YTD,2012-04-01,2012-09-30,,13336000.0,2.23,2.23,,129016000.0,2.18,102952000.0,171818000.0,171818000.0,171818000.0,1129882000.0,2486866000.0,9524000.0,,8155000.0,909601000.0,1129882000.0,1356984000.0,,-31630000.0,1060108000.0,296876000.0,-22106000.0,274770000.0,2486866000.0,77200000.0,77078000.0,78892000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q2TTM,2011-10-01,2012-09-30,,26141000.0,4.33,4.33,1.25,253443000.0,4.23,189073000.0,332344000.0,332344000.0,332344000.0,2222439000.0,4881766000.0,11657000.0,-1170000.0,16773000.0,1790487000.0,2222439000.0,2659327000.0,,-63893000.0,2085674000.0,573653000.0,-52236000.0,521417000.0,4881766000.0,77200000.0,77078000.0,78892000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q2,2012-07-01,2012-09-30,2013-11-07 13:24:10+00:00,6718000.0,1.05,1.05,,64649000.0,1.03,49447000.0,81020000.0,81020000.0,81020000.0,556521000.0,1229610000.0,1161000.0,,2443000.0,454093000.0,556521000.0,673089000.0,,-15880000.0,527903000.0,145186000.0,-14719000.0,130467000.0,1229610000.0,77200000.0,77078000.0,78892000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q1TTM,2011-07-01,2012-06-30,,25678000.0,4.31,4.31,1.25,249176000.0,4.21,185942000.0,329178000.0,329178000.0,329178000.0,2218252000.0,4839239000.0,9915000.0,-1170000.0,16830000.0,1759831000.0,2218252000.0,2620987000.0,,-65437000.0,2050345000.0,570642000.0,-55522000.0,515120000.0,4839239000.0,76900000.0,76833000.0,78799000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2013.0,Q1,2012-04-01,2012-06-30,2013-08-07 17:17:54+00:00,6618000.0,1.18,1.18,,64367000.0,1.15,53505000.0,90798000.0,90798000.0,90798000.0,573361000.0,1257256000.0,8363000.0,,5712000.0,455508000.0,573361000.0,683895000.0,,-15750000.0,532205000.0,151690000.0,-7387000.0,144303000.0,1257256000.0,76900000.0,76833000.0,78799000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,FY,2013-04-01,2014-03-31,2016-05-10 17:01:37+00:00,29845000.0,4.76,4.76,1.92,275461000.0,4.68,201121000.0,350784000.0,350784000.0,350784000.0,2247574000.0,5072537000.0,4219000.0,0.0,,1889123000.0,2247574000.0,2824963000.0,9150000.0,-73698000.0,2194429000.0,630534000.0,-78629000.0,551905000.0,5072537000.0,73700000.0,73623000.0,74910000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q4,2014-01-01,2014-03-31,,7704000.0,1.19,1.19,0.48,70039000.0,1.17,46192000.0,88357000.0,88357000.0,88357000.0,571349000.0,1267830000.0,340000.0,,,468506000.0,571349000.0,696481000.0,,-16023000.0,546249000.0,150232000.0,-15683000.0,134549000.0,1267830000.0,73700000.0,73623000.0,74910000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q3YTD,2013-04-01,2013-12-31,,22141000.0,3.57,3.57,1.44,205422000.0,3.51,154929000.0,262427000.0,262427000.0,262427000.0,1676225000.0,3804707000.0,3879000.0,,,1420617000.0,1676225000.0,2128482000.0,9150000.0,-57675000.0,1648180000.0,480302000.0,-62946000.0,417356000.0,3804707000.0,73900000.0,73767000.0,75094000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q3TTM,2013-01-01,2013-12-31,,29469000.0,4.72,4.72,3.04,272224000.0,4.63,205823000.0,348568000.0,348568000.0,348568000.0,2251345000.0,5067630000.0,8044000.0,,1663000.0,1880365000.0,2251345000.0,2816285000.0,9150000.0,-77067000.0,2183721000.0,632564000.0,-78173000.0,554391000.0,5067630000.0,73900000.0,73767000.0,75094000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q3,2013-10-01,2013-12-31,2015-02-06 11:28:48+00:00,7665000.0,1.12,1.12,0.48,69905000.0,1.1,49086000.0,82759000.0,82759000.0,82759000.0,537670000.0,1242846000.0,2292000.0,,,472687000.0,537670000.0,705176000.0,9150000.0,-16216000.0,550257000.0,154919000.0,-23074000.0,131845000.0,1242846000.0,73900000.0,73767000.0,75094000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q2YTD,2013-04-01,2013-09-30,,14476000.0,2.45,2.45,0.96,135517000.0,2.41,105843000.0,179668000.0,179668000.0,179668000.0,1138555000.0,2561861000.0,1587000.0,,,947930000.0,1138555000.0,1423306000.0,,-41459000.0,1097923000.0,325383000.0,-39872000.0,285511000.0,2561861000.0,73600000.0,73507000.0,74815000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q2TTM,2012-10-01,2013-09-30,,28418000.0,4.67,4.67,2.56,268123000.0,4.58,205434000.0,348724000.0,348724000.0,348724000.0,2244240000.0,5032492000.0,6557000.0,,-66000.0,1866853000.0,2244240000.0,2788252000.0,,-77323000.0,2163328000.0,624924000.0,-70766000.0,554158000.0,5032492000.0,73600000.0,73507000.0,74815000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q2,2013-07-01,2013-09-30,2014-11-05 16:38:57+00:00,7247000.0,1.29,1.29,0.48,68487000.0,1.27,54596000.0,94982000.0,94982000.0,94982000.0,563012000.0,1281970000.0,1474000.0,,,474455000.0,563012000.0,718958000.0,,-20665000.0,550189000.0,168769000.0,-19191000.0,149578000.0,1281970000.0,73600000.0,73507000.0,74815000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q1TTM,2012-07-01,2013-06-30,,27889000.0,4.43,4.43,2.08,264285000.0,4.34,200285000.0,334762000.0,334762000.0,334762000.0,2237749000.0,4980132000.0,6244000.0,,2377000.0,1846491000.0,2237749000.0,2742383000.0,,-72538000.0,2141042000.0,601341000.0,-66294000.0,535047000.0,4980132000.0,73000000.0,73231000.0,74536000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2014.0,Q1,2013-04-01,2013-06-30,2014-08-06 13:22:34+00:00,7229000.0,1.16,1.16,0.48,67030000.0,1.14,51247000.0,84686000.0,84686000.0,84686000.0,575543000.0,1279891000.0,113000.0,,,473475000.0,575543000.0,704348000.0,,-20794000.0,547734000.0,156614000.0,-20681000.0,135933000.0,1279891000.0,73000000.0,73231000.0,74536000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,FY,2014-04-01,2015-03-31,2016-05-10 17:01:37+00:00,31348000.0,4.93,4.93,2.2,297710000.0,4.85,216035000.0,368086000.0,368086000.0,368086000.0,2355875000.0,5304885000.0,5075000.0,0.0,,1978674000.0,2355875000.0,2949010000.0,0.0,-62232000.0,2307732000.0,641278000.0,-57157000.0,584121000.0,5304885000.0,74700000.0,74702000.0,75851000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q4,2015-01-01,2015-03-31,,7655000.0,1.16,1.16,0.55,76359000.0,1.14,49312000.0,87723000.0,87723000.0,87723000.0,583002000.0,1301723000.0,3363000.0,,,487177000.0,583002000.0,718721000.0,,-13858000.0,571191000.0,147530000.0,-10495000.0,137035000.0,1301723000.0,74700000.0,74702000.0,75851000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q3,2014-10-01,2014-12-31,2016-02-05 17:05:29+00:00,8036000.0,1.25,1.25,0.55,75556000.0,1.23,55776000.0,93199000.0,93199000.0,93199000.0,588933000.0,1331820000.0,-238000.0,,0.0,496409000.0,588933000.0,742887000.0,,-13673000.0,580001000.0,162886000.0,-13911000.0,148975000.0,1331820000.0,74600000.0,74767000.0,75954000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q3YTD,2014-04-01,2014-12-31,,23693000.0,3.77,3.77,1.65,221351000.0,3.71,166723000.0,280363000.0,280363000.0,280363000.0,1772873000.0,4003162000.0,1712000.0,,,1491497000.0,1772873000.0,2230289000.0,,-48374000.0,1736541000.0,493748000.0,-46662000.0,447086000.0,4003162000.0,74600000.0,74767000.0,75954000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q3TTM,2014-01-01,2014-12-31,,31397000.0,4.96,4.96,2.13,291390000.0,4.88,212915000.0,368720000.0,368720000.0,368720000.0,2344222000.0,5270992000.0,2052000.0,,,1960003000.0,2344222000.0,2926770000.0,,-64397000.0,2282790000.0,643980000.0,-62345000.0,581635000.0,5270992000.0,74600000.0,74767000.0,75954000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q2,2014-07-01,2014-09-30,2015-11-04 17:04:15+00:00,7905000.0,1.32,1.32,0.55,73160000.0,1.3,58988000.0,98312000.0,98312000.0,98312000.0,600534000.0,1357755000.0,81000.0,,,500375000.0,600534000.0,757221000.0,,-18562000.0,581440000.0,175781000.0,-18481000.0,157300000.0,1357755000.0,74500000.0,74561000.0,75754000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q2YTD,2014-04-01,2014-09-30,,15657000.0,2.52,2.52,1.1,145795000.0,2.48,110947000.0,187164000.0,187164000.0,187164000.0,1183940000.0,2671342000.0,1950000.0,,,995088000.0,1183940000.0,1487402000.0,,-34701000.0,1156540000.0,330862000.0,-32751000.0,298111000.0,2671342000.0,74500000.0,74561000.0,75754000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q2TTM,2013-10-01,2014-09-30,,31026000.0,4.83,4.83,2.06,285739000.0,4.75,206225000.0,358280000.0,358280000.0,358280000.0,2292959000.0,5182018000.0,4582000.0,,,1936281000.0,2292959000.0,2889059000.0,9150000.0,-66940000.0,2253046000.0,636013000.0,-71508000.0,564505000.0,5182018000.0,74500000.0,74561000.0,75754000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q1TTM,2013-07-01,2014-06-30,,30368000.0,4.8,4.8,1.99,281066000.0,4.72,201833000.0,354950000.0,354950000.0,354950000.0,2255437000.0,5106233000.0,5975000.0,,,1910361000.0,2255437000.0,2850796000.0,9150000.0,-69043000.0,2221795000.0,629001000.0,-72218000.0,556783000.0,5106233000.0,74000000.0,74272000.0,75483000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2015.0,Q1,2014-04-01,2014-06-30,2015-08-05 17:19:57+00:00,7752000.0,1.2,1.2,0.55,72635000.0,1.18,51959000.0,88852000.0,88852000.0,88852000.0,583406000.0,1313587000.0,1869000.0,,,494713000.0,583406000.0,730181000.0,,-16139000.0,575100000.0,155081000.0,-14270000.0,140811000.0,1313587000.0,74000000.0,74272000.0,75483000.0
Airgas Inc ,ARG,T9G0YDC6WFXHBPA02M60,804212,2016.0,Q4,2016-01-01,2016-03-31,,8690000.0,1.08,1.08,0.6,81286000.0,1.06,42627000.0,77367000.0,77367000.0,77367000.0,549677000.0,1294084000.0,3224000.0,35967000.0,-21393000.0,507456000.0,549677000.0,744407000.0,,-15631000.0,612006000.0,132401000.0,-12407000.0,119994000.0,1294084000.0,73400000.0,73422000.0,74377000.0
