company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2008.0,FY,2007-10-29,2008-10-26,2010-12-21 15:05:51+00:00,-27225000.0,11553000.0,114636000.0,,,-175017000.0,,161301000.0,-112368000.0,-154225000.0,271622000.0,-112368000.0,-154225000.0,271622000.0,5029000.0,288635000.0,288635000.0,31815000.0,21467000.0,,-95531000.0,-156573000.0,-125890000.0,-130054000.0,-69551000.0,152278000.0,3185000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2009.0,Q4,2009-07-27,2009-10-25,,,2629000.0,30435000.0,,,81936000.0,,494000.0,-111505000.0,-24988000.0,226645000.0,-111505000.0,-24988000.0,226645000.0,90152000.0,104606000.0,104606000.0,7039000.0,-2232000.0,,-25496000.0,,-25932000.0,-60000000.0,-24271000.0,-751000.0,1695000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2009.0,FY,2008-10-27,2009-10-25,2011-12-21 16:38:13+00:00,-701000.0,10364000.0,116774000.0,,,86722000.0,,756000.0,-243066000.0,-85228000.0,558768000.0,-243066000.0,-85228000.0,558768000.0,230474000.0,345978000.0,345978000.0,-1070000.0,-4299000.0,0.0,-101376000.0,-2371000.0,-96961000.0,-100000000.0,-38147000.0,9802000.0,5003000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2009.0,Q3YTD,2008-10-27,2009-07-26,2010-09-03 09:10:13+00:00,-701000.0,7735000.0,86339000.0,,,4786000.0,,262000.0,-131561000.0,-60240000.0,332123000.0,-131561000.0,-60240000.0,332123000.0,140322000.0,241372000.0,241372000.0,-8109000.0,-2067000.0,,-75880000.0,-2371000.0,-71029000.0,-40000000.0,-13876000.0,10553000.0,3308000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2010.0,FY,2009-10-26,2010-10-31,2012-12-19 08:55:47+00:00,-28104000.0,10532000.0,115059000.0,,1303000.0,-36254000.0,,,-145766000.0,-258476000.0,485532000.0,-145766000.0,-258476000.0,485532000.0,82593000.0,399776000.0,399776000.0,-3581000.0,33182000.0,,-109374000.0,-145464000.0,-89823000.0,,-69574000.0,,4915000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2010.0,Q4,2010-07-26,2010-10-31,,-126000.0,2746000.0,30727000.0,,1303000.0,64278000.0,,-122000.0,-35311000.0,-88974000.0,213910000.0,-35311000.0,-88974000.0,213910000.0,90928000.0,122608000.0,122608000.0,-6449000.0,9159000.0,,-27945000.0,-64494000.0,-26069000.0,,-16403000.0,,1715000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2010.0,Q3TTM,2009-07-27,2010-07-25,,-27978000.0,10415000.0,114767000.0,,,-18596000.0,,616000.0,-221960000.0,-194490000.0,498267000.0,-221960000.0,-194490000.0,498267000.0,81817000.0,381774000.0,381774000.0,9907000.0,21791000.0,,-106925000.0,-80970000.0,-89686000.0,-60000000.0,-77442000.0,-751000.0,4895000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2010.0,Q3,2010-04-26,2010-07-25,,166000.0,2576000.0,28071000.0,,,-25484000.0,,-208000.0,-48090000.0,-22458000.0,92284000.0,-48090000.0,-22458000.0,92284000.0,21736000.0,86364000.0,86364000.0,757000.0,3492000.0,,-28029000.0,175000.0,-23630000.0,,-23345000.0,,831000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2010.0,Q3YTD,2009-10-26,2010-07-25,2011-09-09 17:21:19+00:00,-27978000.0,7786000.0,84332000.0,,,-100532000.0,,122000.0,-110455000.0,-169502000.0,271622000.0,-110455000.0,-169502000.0,271622000.0,-8335000.0,277168000.0,277168000.0,2868000.0,24023000.0,,-81429000.0,-80970000.0,-63754000.0,0.0,-53171000.0,,3200000.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2010.0,Q2,2010-01-25,2010-04-25,,-27760000.0,2751000.0,27870000.0,,,-46667000.0,,290000.0,-30871000.0,-128443000.0,65403000.0,-30871000.0,-128443000.0,65403000.0,-93911000.0,78535000.0,78535000.0,2914000.0,10611000.0,,-28027000.0,-80580000.0,-21513000.0,,-13745000.0,,1410000.0
