company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2012.0,Q1,,2012-01-29,2012-03-09 12:45:26+00:00,308721000.0,422505000.0,160312000.0,1361272000.0,-185336000.0,548618000.0,,69485000.0,40875000.0,171927000.0,42751000.0,78226000.0,630875000.0,2269554000.0,129620000.0,250000000.0,292901000.0,882828000.0,908282000.0,4208000.0,66077000.0,,475061000.0,8960000.0,142582000.0,81541000.0,12952000.0,2912503000.0,,76383000.0,4270294000.0,2727167000.0,2021731000.0,724586000.0,2734898000.0,2739106000.0,1531188000.0,4270294000.0,1340281000.0,806602000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2013.0,FY,,2013-10-27,2014-12-17 12:12:17+00:00,387284000.0,551500000.0,112297000.0,1505529000.0,-149214000.0,434014000.0,,73543000.0,8637000.0,230280000.0,45511000.0,162535000.0,934472000.0,2460862000.0,378093000.0,250000000.0,270609000.0,967977000.0,955333000.0,5539000.0,25086000.0,,481230000.0,7379000.0,142339000.0,84062000.0,13000000.0,3452529000.0,,,4915880000.0,3303315000.0,2047413000.0,784009000.0,3311040000.0,3316579000.0,1599301000.0,4915880000.0,1913134000.0,815292000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2013.0,Q3,,2013-07-28,2013-09-06 08:09:33+00:00,369887000.0,514398000.0,145469000.0,1485578000.0,-325565000.0,329496000.0,,79370000.0,6128000.0,219761000.0,48239000.0,49000.0,934472000.0,2434599000.0,380410000.0,250000000.0,269221000.0,1003736000.0,949021000.0,8349000.0,137542000.0,,589659000.0,9723000.0,138944000.0,78222000.0,14867000.0,3363363000.0,,,4761249000.0,3037798000.0,1951590000.0,789484000.0,3045535000.0,3053884000.0,1707365000.0,4761249000.0,1860638000.0,917881000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2013.0,Q2,,2013-04-28,2013-06-07 07:51:06+00:00,315040000.0,462239000.0,142406000.0,1465290000.0,-325172000.0,262748000.0,26671000.0,88465000.0,6881000.0,197966000.0,45601000.0,49000.0,932114000.0,2423049000.0,382816000.0,250000000.0,284043000.0,998931000.0,957759000.0,7973000.0,137618000.0,,612451000.0,7920000.0,140902000.0,79464000.0,12037000.0,3300597000.0,,,4667641000.0,3002096000.0,1832340000.0,707894000.0,3009859000.0,3017832000.0,1649809000.0,4667641000.0,1877542000.0,941915000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2013.0,Q1,,2013-01-27,2013-03-08 08:09:54+00:00,324367000.0,466536000.0,156361000.0,1439955000.0,-324458000.0,887677000.0,23494000.0,70402000.0,35082000.0,173700000.0,47876000.0,49000.0,630875000.0,2356149000.0,120882000.0,250000000.0,280886000.0,953682000.0,916194000.0,6814000.0,141233000.0,,613009000.0,8272000.0,132866000.0,88483000.0,13276000.0,3220347000.0,,,4622830000.0,2919383000.0,2399845000.0,737386000.0,2927138000.0,2933952000.0,1688878000.0,4622830000.0,1306791000.0,951492000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2014.0,FY,,2014-10-26,2015-12-16 14:45:31+00:00,484042000.0,609526000.0,166397000.0,1580465000.0,-207700000.0,334174000.0,,112531000.0,5507000.0,245280000.0,53466000.0,130284000.0,1226406000.0,2582232000.0,554890000.0,250000000.0,264451000.0,1054552000.0,1001767000.0,6378000.0,,24002000.0,502693000.0,6738000.0,145050000.0,112176000.0,15250000.0,3805654000.0,,,5455619000.0,3597954000.0,2132771000.0,954692000.0,3605678000.0,3612056000.0,1843563000.0,5455619000.0,2321081000.0,888871000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2014.0,Q3,,2014-07-27,2014-09-05 08:08:07+00:00,358016000.0,536505000.0,144809000.0,1559858000.0,-151771000.0,530977000.0,,78363000.0,4464000.0,221792000.0,56018000.0,199770000.0,962577000.0,2538008000.0,373716000.0,250000000.0,263136000.0,1076892000.0,978150000.0,8277000.0,22812000.0,,487375000.0,9164000.0,143231000.0,86379000.0,13140000.0,3715339000.0,,,5188433000.0,3563568000.0,2245041000.0,785099000.0,3571303000.0,3579580000.0,1608853000.0,5188433000.0,1965242000.0,823754000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2014.0,Q2,,2014-04-27,2014-06-06 08:19:21+00:00,339354000.0,515161000.0,152446000.0,1550563000.0,-142318000.0,499330000.0,37000.0,86352000.0,4067000.0,202708000.0,53419000.0,170351000.0,962204000.0,2526810000.0,376058000.0,250000000.0,267706000.0,1053501000.0,976247000.0,7228000.0,17912000.0,,485473000.0,5975000.0,142734000.0,85213000.0,12293000.0,3640464000.0,,,5085824000.0,3498183000.0,2172612000.0,751994000.0,3505916000.0,3513144000.0,1572680000.0,5085824000.0,1936965000.0,820686000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2014.0,Q1,,2014-01-26,2014-03-07 12:32:36+00:00,354832000.0,505024000.0,163320000.0,1528011000.0,-150986000.0,639844000.0,7794000.0,73543000.0,67361000.0,183092000.0,55920000.0,166494000.0,962102000.0,2495532000.0,378361000.0,250000000.0,258128000.0,924500000.0,967521000.0,6677000.0,23323000.0,,483449000.0,10034000.0,144408000.0,84765000.0,13888000.0,3553213000.0,,,5067170000.0,3410021000.0,2166833000.0,824525000.0,3417754000.0,3424431000.0,1642739000.0,5067170000.0,1932816000.0,818214000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2015.0,FY,,2015-10-25,2016-12-21 13:07:21+00:00,495317000.0,605689000.0,190930000.0,1634160000.0,-225668000.0,347239000.0,,93034000.0,6764000.0,269318000.0,66696000.0,132861000.0,1699484000.0,2645899000.0,827219000.0,250000000.0,258998000.0,993265000.0,1011739000.0,3195000.0,,64096000.0,509261000.0,9422000.0,146498000.0,101056000.0,14383000.0,4216125000.0,185000000.0,,6139831000.0,3990457000.0,2063032000.0,1214025000.0,3998198000.0,4001393000.0,2138438000.0,6139831000.0,3065060000.0,924413000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2015.0,Q3,,2015-07-26,2015-09-04 08:23:21+00:00,393795000.0,549056000.0,189358000.0,1626957000.0,-191843000.0,349169000.0,10318000.0,96873000.0,6812000.0,235912000.0,69230000.0,166743000.0,1978907000.0,2628767000.0,548967000.0,250000000.0,245618000.0,984452000.0,1001810000.0,3226000.0,,40582000.0,508667000.0,6850000.0,145260000.0,110713000.0,17376000.0,4106566000.0,350000000.0,,6091081000.0,3925041000.0,2003776000.0,1245107000.0,3932786000.0,3936012000.0,2155069000.0,6091081000.0,3085495000.0,909962000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2015.0,Q2,,2015-04-26,2015-06-05 09:43:48+00:00,385855000.0,578726000.0,196181000.0,1614451000.0,-199757000.0,624395000.0,6879000.0,115592000.0,5792000.0,215799000.0,66555000.0,139457000.0,1228933000.0,2604519000.0,550854000.0,250000000.0,264054000.0,963481000.0,990068000.0,3183000.0,,43832000.0,506742000.0,5691000.0,147201000.0,108427000.0,14546000.0,4025770000.0,,,5622998000.0,3832892000.0,2302431000.0,870182000.0,3840632000.0,3843815000.0,1779183000.0,5622998000.0,2330499000.0,909001000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2015.0,Q1,,2015-01-25,2015-03-06 09:13:58+00:00,407419000.0,578238000.0,214445000.0,1592603000.0,-200037000.0,527097000.0,7550000.0,86853000.0,61020000.0,185352000.0,69068000.0,134876000.0,1225449000.0,2589840000.0,552820000.0,250000000.0,255777000.0,1016788000.0,997237000.0,5526000.0,,29863000.0,504649000.0,7821000.0,147133000.0,105491000.0,29534000.0,3911548000.0,,,5559623000.0,3719061000.0,2246331000.0,937304000.0,3726790000.0,3732316000.0,1827307000.0,5559623000.0,2316055000.0,890003000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,FY,,2016-10-30,2017-12-20 11:45:48+00:00,481826000.0,591310000.0,201728000.0,1661866000.0,-296303000.0,415143000.0,,18282000.0,4331000.0,288045000.0,77266000.0,68901000.0,1834497000.0,2767315000.0,903258000.0,250000000.0,239590000.0,985683000.0,1105449000.0,3400000.0,6223000.0,,522356000.0,5719000.0,182237000.0,93109000.0,13775000.0,4736567000.0,,,6370067000.0,4440264000.0,2029912000.0,1053196000.0,4448006000.0,4451406000.0,1918661000.0,6370067000.0,3234706000.0,865465000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q3,,2016-07-24,2016-09-02 10:47:50+00:00,414691000.0,564922000.0,228927000.0,1642537000.0,-224361000.0,379597000.0,,7015000.0,7198000.0,252924000.0,79987000.0,170858000.0,1921971000.0,2695455000.0,815236000.0,250000000.0,257061000.0,1034307000.0,1052918000.0,3196000.0,13875000.0,,516055000.0,8432000.0,146273000.0,99568000.0,15832000.0,4607360000.0,145000000.0,,6388297000.0,4382999000.0,2010105000.0,1128727000.0,4390751000.0,4393947000.0,1994350000.0,6388297000.0,3325274000.0,865623000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q2,,2016-04-24,2016-06-03 15:33:47+00:00,389418000.0,548497000.0,227587000.0,1682791000.0,-225666000.0,379881000.0,11287000.0,,10096000.0,232979000.0,77304000.0,140990000.0,1698370000.0,2731721000.0,823130000.0,250000000.0,254949000.0,1027440000.0,1048930000.0,3156000.0,23164000.0,,513842000.0,5356000.0,145730000.0,99480000.0,13908000.0,4513097000.0,,,6110345000.0,4298718000.0,1975082000.0,937384000.0,4306483000.0,4309639000.0,1800706000.0,6110345000.0,3086333000.0,863322000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2016.0,Q1,,2016-01-24,2016-03-04 12:06:35+00:00,411031000.0,554738000.0,237510000.0,1659462000.0,-227739000.0,375215000.0,5676000.0,,89859000.0,201971000.0,79727000.0,136917000.0,1699361000.0,2673465000.0,825069000.0,250000000.0,253589000.0,994826000.0,1014003000.0,3225000.0,20992000.0,,511615000.0,7484000.0,144875000.0,95663000.0,13820000.0,4374596000.0,,,6040889000.0,4152533000.0,1946083000.0,1020098000.0,4160288000.0,4163513000.0,1877376000.0,6040889000.0,3080803000.0,857278000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,FY,,2017-10-29,2018-12-07 13:50:30+00:00,552714000.0,618351000.0,178539000.0,1573454000.0,-248075000.0,444122000.0,13670000.0,22346000.0,525000.0,236147000.0,90287000.0,171990000.0,2119813000.0,2776705000.0,1027014000.0,250000000.0,242369000.0,921022000.0,1203251000.0,3790000.0,,98410000.0,530249000.0,4538000.0,184948000.0,99340000.0,16144000.0,5162571000.0,,,6975908000.0,4928166000.0,2026523000.0,1058212000.0,4935907000.0,4939697000.0,2036211000.0,6975908000.0,3746134000.0,977999000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q3,,2017-07-30,2017-09-08 12:14:14+00:00,421170000.0,549011000.0,148435000.0,1567678000.0,-291964000.0,633341000.0,,,1990000.0,213169000.0,93007000.0,98893000.0,1822671000.0,2621774000.0,882717000.0,250000000.0,248129000.0,1013214000.0,1054096000.0,3467000.0,,9571000.0,529107000.0,4433000.0,184364000.0,88336000.0,17096000.0,5033945000.0,,,6507965000.0,4741981000.0,2217095000.0,877771000.0,4749713000.0,4753180000.0,1754785000.0,6507965000.0,3236774000.0,877014000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q2,,2017-04-30,2017-06-09 09:59:41+00:00,372361000.0,525322000.0,163750000.0,1545435000.0,-299151000.0,548901000.0,,42026000.0,1666000.0,196348000.0,90462000.0,78168000.0,1822671000.0,2589001000.0,884739000.0,250000000.0,246840000.0,988408000.0,1043566000.0,3324000.0,,7520000.0,526992000.0,5242000.0,183932000.0,90180000.0,15892000.0,4974512000.0,,,6385707000.0,4675361000.0,2125791000.0,824587000.0,4683104000.0,4686428000.0,1699279000.0,6385707000.0,3216350000.0,874692000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2017.0,Q1,,2017-01-29,2017-03-10 09:53:08+00:00,387711000.0,530851000.0,194009000.0,1522572000.0,-302140000.0,609821000.0,,,65016000.0,180050000.0,92976000.0,73535000.0,1822671000.0,2557847000.0,886797000.0,250000000.0,243868000.0,958130000.0,1035275000.0,3316000.0,,6236000.0,524752000.0,5428000.0,184666000.0,90351000.0,15356000.0,4866374000.0,,,6366398000.0,4564234000.0,2119586000.0,919762000.0,4571981000.0,4575297000.0,1791101000.0,6366398000.0,3211537000.0,871339000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,FY,,2018-10-28,2019-12-06 14:57:28+00:00,618830000.0,600438000.0,167185000.0,1689217000.0,-243498000.0,459136000.0,114353000.0,3995000.0,2490000.0,249330000.0,101079000.0,195153000.0,2714116000.0,3201817000.0,1207219000.0,624840000.0,273153000.0,963527000.0,1512600000.0,4007000.0,,197093000.0,477557000.0,6662000.0,189951000.0,99070000.0,16342000.0,5729956000.0,,0.0,8142292000.0,5600811000.0,2050100000.0,1138914000.0,5600811000.0,5604818000.0,2537474000.0,8142292000.0,4579592000.0,1398560000.0,
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q3,,2018-07-29,2018-09-07 15:04:17+00:00,488978000.0,559181000.0,178079000.0,1663305000.0,-259208000.0,268982000.0,27975000.0,4641000.0,2372000.0,228642000.0,103760000.0,190050000.0,2734575000.0,3073615000.0,1236897000.0,624801000.0,276462000.0,1001044000.0,1410310000.0,4167000.0,,139192000.0,534698000.0,5920000.0,192769000.0,104083000.0,14542000.0,5615053000.0,95000000.0,,7895373000.0,5383820000.0,1854310000.0,1096831000.0,5391601000.0,5395768000.0,2499605000.0,7895373000.0,4630753000.0,1402774000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q2,,2018-04-29,2018-06-08 12:25:24+00:00,465572000.0,551392000.0,190633000.0,1633366000.0,-235753000.0,261571000.0,10971000.0,2930000.0,1432000.0,205834000.0,99990000.0,184030000.0,2731956000.0,2987219000.0,1251296000.0,624763000.0,265579000.0,1011215000.0,1353853000.0,4428000.0,,125425000.0,535282000.0,5138000.0,192255000.0,104185000.0,18534000.0,5504221000.0,185000000.0,,7829749000.0,5279439000.0,1850780000.0,1148461000.0,5287205000.0,5291633000.0,2538116000.0,7829749000.0,4625116000.0,1389655000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2018.0,Q1,,2018-01-28,2018-03-09 09:13:15+00:00,532847000.0,569099000.0,199782000.0,1599700000.0,-242176000.0,385775000.0,19242000.0,176000.0,46235000.0,187421000.0,102229000.0,178010000.0,2957463000.0,2892766000.0,1023322000.0,624726000.0,262147000.0,973221000.0,1293066000.0,4043000.0,,114688000.0,532652000.0,4417000.0,196571000.0,107894000.0,15581000.0,5366501000.0,255000000.0,,7858848000.0,5143567000.0,1948269000.0,1323514000.0,5151331000.0,5155374000.0,2703474000.0,7858848000.0,4617513000.0,1379960000.0,0.0
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,FY,,2019-10-27,2020-06-02 12:59:24+00:00,590033000.0,574396000.0,158336000.0,1726217000.0,-399500000.0,672901000.0,192751000.0,19924000.0,6208000.0,237787000.0,112685000.0,135915000.0,2481645000.0,3355328000.0,1033862000.0,250000000.0,289157000.0,1042362000.0,1629111000.0,4077000.0,,176574000.0,536490000.0,14457000.0,177901000.0,115356000.0,22637000.0,6128207000.0,0.0,14736000.0,8109004000.0,5921458000.0,2361413000.0,1105049000.0,5921458000.0,5925535000.0,2183469000.0,8109004000.0,4118480000.0,1078420000.0,
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q3,,2019-07-28,2019-09-03 14:30:55+00:00,513372000.0,528583000.0,191030000.0,1698907000.0,-275195000.0,560199000.0,177961000.0,667000.0,34377000.0,218564000.0,115744000.0,210012000.0,2487289000.0,3215293000.0,1038127000.0,250000000.0,279265000.0,1108514000.0,1516386000.0,4264000.0,,145154000.0,492860000.0,11335000.0,177529000.0,102140000.0,22606000.0,5984305000.0,,14064000.0,7954576000.0,5887071000.0,2245968000.0,1073087000.0,5887071000.0,5891335000.0,2063241000.0,7954576000.0,4192222000.0,990154000.0,
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q2,,2019-04-28,2019-06-04 12:55:54+00:00,523673000.0,537447000.0,185396000.0,1677640000.0,-278135000.0,639327000.0,171834000.0,293000.0,22154000.0,207655000.0,112798000.0,205229000.0,2486635000.0,3172207000.0,1040392000.0,250000000.0,276478000.0,1030574000.0,1494567000.0,4448000.0,,142428000.0,488479000.0,12132000.0,181777000.0,101378000.0,24219000.0,6003637000.0,,6675000.0,7935745000.0,5897336000.0,2250667000.0,1051676000.0,5897336000.0,5901784000.0,2033961000.0,7935745000.0,4190511000.0,982285000.0,
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2019.0,Q1,,2019-01-27,2019-03-05 17:24:42+00:00,505617000.0,565060000.0,189699000.0,1646578000.0,-292342000.0,512689000.0,130196000.0,147000.0,63791000.0,185457000.0,116370000.0,200448000.0,2716750000.0,3130259000.0,1204991000.0,250000000.0,277837000.0,994428000.0,1483681000.0,4070000.0,,179669000.0,484004000.0,4761000.0,171005000.0,100134000.0,23601000.0,5856029000.0,374878000.0,,8155398000.0,5693883000.0,2100686000.0,1435812000.0,5701709000.0,5705779000.0,2449619000.0,8155398000.0,4571031000.0,1013807000.0,
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2020.0,Q2,,2020-04-26,2020-06-02 12:59:24+00:00,502133000.0,536009000.0,179138000.0,646763000.0,-447908000.0,606073000.0,273024000.0,342000.0,54765000.0,204667000.0,125595000.0,147878000.0,2682839000.0,2396928000.0,1023936000.0,56861000.0,303194000.0,1048992000.0,1750165000.0,4140000.0,,165253000.0,542753000.0,16410000.0,238273000.0,139517000.0,24229000.0,6336946000.0,258295000.0,16841000.0,8395181000.0,6162062000.0,2248896000.0,1324595000.0,6162061000.0,6166201000.0,2228979000.0,8395181000.0,4396120000.0,904384000.0,
Hormel Foods Corp,HRL,MSD54751OJP1FS2ND863,48465,2020.0,Q1,,2020-01-26,2020-03-03 11:08:03+00:00,490042000.0,562483000.0,174795000.0,624983000.0,-393278000.0,724419000.0,238402000.0,187000.0,30489000.0,192049000.0,127452000.0,141892000.0,2484088000.0,2320210000.0,1031804000.0,308972000.0,290777000.0,1057277000.0,1695228000.0,4281000.0,,176113000.0,539972000.0,10976000.0,251353000.0,145923000.0,24817000.0,6246641000.0,8259000.0,14808000.0,8290109000.0,6091765000.0,2394967000.0,1023085000.0,6091765000.0,6096046000.0,2194065000.0,8290109000.0,4199914000.0,1170980000.0,
