company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Rite Aid Corp,RAD,,84129,2011.0,Q1,2010-02-28,2010-05-29,2011-07-06 09:43:00+00:00,-5377000.0,1314000.0,77133000.0,127500000.0,426044000.0,93000.0,,-258720000.0,-36559000.0,519567000.0,-258720000.0,-36559000.0,519567000.0,224288000.0,-73684000.0,-73684000.0,,39707000.0,,,,,-35212000.0,-258813000.0,,,4030000.0
Rite Aid Corp,RAD,,84129,2012.0,Q4,2011-11-27,2012-03-03,,-7043000.0,-2911000.0,-340423000.0,107201000.0,-132403000.0,348000.0,426000000.0,69639000.0,-66324000.0,10496000.0,69639000.0,-66324000.0,10496000.0,13811000.0,-161250000.0,-161250000.0,,196948000.0,,-2428000.0,,,-68866000.0,-356709000.0,,,12013000.0
Rite Aid Corp,RAD,,84129,2012.0,FY,2011-02-27,2012-03-03,2014-04-23 14:01:11+00:00,-35133000.0,,,440582000.0,-134983000.0,914000.0,930285000.0,25801000.0,-221169000.0,266537000.0,25801000.0,-221169000.0,266537000.0,71169000.0,-368571000.0,-368571000.0,,329509000.0,,,,,-215004000.0,-905398000.0,,,28968000.0
Rite Aid Corp,RAD,,84129,2012.0,Q3YTD,2011-02-27,2011-11-26,2011-12-29 08:46:05+00:00,-28090000.0,2911000.0,340423000.0,333381000.0,-2580000.0,566000.0,504285000.0,-43838000.0,-154845000.0,256041000.0,-43838000.0,-154845000.0,256041000.0,57358000.0,-207321000.0,-207321000.0,,132561000.0,,2428000.0,,,-146138000.0,-548689000.0,,,16955000.0
Rite Aid Corp,RAD,,84129,2012.0,Q3TTM,2010-11-28,2011-11-26,,-36252000.0,-5117000.0,26808000.0,459929000.0,-141882000.0,691000.0,504285000.0,50278000.0,-208334000.0,184488000.0,50278000.0,-208334000.0,184488000.0,26432000.0,-413014000.0,-413014000.0,,279455000.0,19666000.0,2428000.0,,,-204042000.0,-474364000.0,,-17266000.0,46798000.0
Rite Aid Corp,RAD,,84129,2012.0,Q3,2011-08-28,2011-11-26,,-11643000.0,803000.0,94788000.0,107579000.0,-94570000.0,62000.0,118000000.0,125604000.0,-57475000.0,1982000.0,125604000.0,-57475000.0,1982000.0,70111000.0,-51985000.0,-51985000.0,,40958000.0,,2428000.0,,,-55852000.0,7542000.0,,,7592000.0
Rite Aid Corp,RAD,,84129,2012.0,Q2YTD,2011-02-27,2011-08-27,2011-10-05 09:12:11+00:00,-16447000.0,2108000.0,245635000.0,225802000.0,91990000.0,504000.0,386285000.0,-169442000.0,-97370000.0,254059000.0,-169442000.0,-97370000.0,254059000.0,-12753000.0,-155336000.0,-155336000.0,,91603000.0,,,,,-90286000.0,-556231000.0,,,9363000.0
Rite Aid Corp,RAD,,84129,2012.0,Q2TTM,2010-08-29,2011-08-27,,-30458000.0,-5187000.0,27529000.0,477335000.0,-156777000.0,730000.0,386285000.0,-9921000.0,-180227000.0,136099000.0,-9921000.0,-180227000.0,136099000.0,-54049000.0,-440100000.0,-440100000.0,,255641000.0,19572000.0,,,,-180054000.0,-416508000.0,,-8921000.0,39206000.0
Rite Aid Corp,RAD,,84129,2012.0,Q2,2011-05-29,2011-08-27,,-8375000.0,1023000.0,150407000.0,108712000.0,-181032000.0,447000.0,386285000.0,27967000.0,-48966000.0,-131275000.0,27967000.0,-48966000.0,-131275000.0,-152274000.0,-92254000.0,-92254000.0,,33299000.0,-338496000.0,,,,-41531000.0,-20269000.0,,,940000.0
Rite Aid Corp,RAD,,84129,2012.0,Q1,2011-02-27,2011-05-28,2011-07-06 09:43:00+00:00,-8072000.0,1085000.0,95228000.0,117090000.0,273022000.0,57000.0,,-197409000.0,-48404000.0,385334000.0,-197409000.0,-48404000.0,385334000.0,139521000.0,-63082000.0,-63082000.0,,58304000.0,338496000.0,,,,-48755000.0,-535962000.0,,,8423000.0
Rite Aid Corp,RAD,,84129,2012.0,Q1TTM,2010-05-30,2011-05-28,,-26928000.0,-229000.0,18095000.0,495136000.0,-2208000.0,190000.0,650000000.0,-190339000.0,-168522000.0,261616000.0,-190339000.0,-168522000.0,261616000.0,-97245000.0,-544822000.0,-544822000.0,,313510000.0,338496000.0,,,,-175830000.0,-1179025000.0,,,34236000.0
Rite Aid Corp,RAD,,84129,2013.0,Q4,2012-12-02,2013-03-02,,-21475000.0,-3515000.0,-311026000.0,102951000.0,3134000.0,543000.0,2160000000.0,-252990000.0,-101550000.0,220351000.0,-252990000.0,-101550000.0,220351000.0,-134189000.0,123087000.0,123087000.0,,-8821000.0,11069000.0,,,,-82651000.0,-2424602000.0,,6355000.0,-3779000.0
Rite Aid Corp,RAD,,84129,2013.0,FY,2012-03-04,2013-03-02,2015-04-23 15:52:55+00:00,-67134000.0,,,414111000.0,222952000.0,1646000.0,2586263000.0,-506116000.0,-346305000.0,819588000.0,-506116000.0,-346305000.0,819588000.0,-32833000.0,118105000.0,118105000.0,,64420000.0,,,,,-315846000.0,-3094025000.0,,6355000.0,30320000.0
Rite Aid Corp,RAD,,84129,2013.0,Q3YTD,2012-03-04,2012-12-01,2013-01-08 14:53:12+00:00,-45659000.0,3515000.0,311026000.0,311160000.0,219818000.0,1103000.0,426263000.0,-253126000.0,-244755000.0,599237000.0,-253126000.0,-244755000.0,599237000.0,101356000.0,-4982000.0,-4982000.0,,73241000.0,-11069000.0,,,,-233195000.0,-669423000.0,,,34099000.0
Rite Aid Corp,RAD,,84129,2013.0,Q3TTM,2011-11-27,2012-12-01,,-52702000.0,604000.0,-29397000.0,418361000.0,87415000.0,1451000.0,852263000.0,-183487000.0,-311079000.0,609733000.0,-183487000.0,-311079000.0,609733000.0,115167000.0,-166232000.0,-166232000.0,,270189000.0,-11069000.0,-2428000.0,,,-302061000.0,-1026132000.0,,,46112000.0
Rite Aid Corp,RAD,,84129,2013.0,Q3,2012-09-02,2012-12-01,,-25692000.0,1274000.0,118523000.0,102790000.0,91536000.0,99000.0,,-2777000.0,-96427000.0,268520000.0,-2777000.0,-96427000.0,268520000.0,169316000.0,61871000.0,61871000.0,,12323000.0,,-3950000.0,,,-84984000.0,-2876000.0,,,18199000.0
Rite Aid Corp,RAD,,84129,2013.0,Q2YTD,2012-03-04,2012-09-01,2012-10-02 12:30:46+00:00,-19967000.0,2241000.0,192503000.0,208370000.0,128282000.0,1004000.0,426263000.0,-250349000.0,-148328000.0,330717000.0,-250349000.0,-148328000.0,330717000.0,-67960000.0,-66853000.0,-66853000.0,,60918000.0,-11069000.0,3950000.0,,,-148211000.0,-666547000.0,,,15900000.0
Rite Aid Corp,RAD,,84129,2013.0,Q2TTM,2011-08-28,2012-09-01,,-38653000.0,133000.0,-53132000.0,423150000.0,-98691000.0,1414000.0,970263000.0,-55106000.0,-272127000.0,343195000.0,-55106000.0,-272127000.0,343195000.0,15962000.0,-280088000.0,-280088000.0,,298824000.0,-11069000.0,3950000.0,,,-272929000.0,-1015714000.0,,,35505000.0
Rite Aid Corp,RAD,,84129,2013.0,Q2,2012-06-03,2012-09-01,,-11009000.0,1531000.0,128308000.0,101999000.0,-114396000.0,470000.0,,-14910000.0,-72653000.0,-32886000.0,-14910000.0,-72653000.0,-32886000.0,-120449000.0,-38765000.0,-38765000.0,,18276000.0,,3950000.0,,,-70211000.0,-15380000.0,,,4617000.0
Rite Aid Corp,RAD,,84129,2013.0,Q1,2012-03-04,2012-06-02,2012-07-03 09:14:14+00:00,-8958000.0,710000.0,64195000.0,106371000.0,242678000.0,534000.0,426263000.0,-235439000.0,-75675000.0,363603000.0,-235439000.0,-75675000.0,363603000.0,52489000.0,-28088000.0,-28088000.0,,42642000.0,-11069000.0,,,,-78000000.0,-651167000.0,,,11283000.0
Rite Aid Corp,RAD,,84129,2013.0,Q1TTM,2011-05-29,2012-06-02,,-36019000.0,-375000.0,-31033000.0,429863000.0,-165327000.0,1391000.0,1356548000.0,-12229000.0,-248440000.0,244806000.0,-12229000.0,-248440000.0,244806000.0,-15863000.0,-333577000.0,-333577000.0,,313847000.0,-349565000.0,,,,-244249000.0,-1020603000.0,,,31828000.0
Rite Aid Corp,RAD,,84129,2014.0,Q4,2013-12-01,2014-03-01,,-22748000.0,-2283000.0,-313302000.0,102060000.0,-2468000.0,8336000.0,,-152850000.0,-78084000.0,194128000.0,-152850000.0,-78084000.0,194128000.0,-36806000.0,55377000.0,55377000.0,,39159000.0,26665000.0,9006000.0,,,-78601000.0,-187851000.0,,3989000.0,10270000.0
Rite Aid Corp,RAD,,84129,2014.0,FY,2013-03-03,2014-03-01,2015-04-23 15:52:55+00:00,-87353000.0,,,403741000.0,-123793000.0,33217000.0,1310000000.0,-320168000.0,-364924000.0,702046000.0,-320168000.0,-364924000.0,702046000.0,16954000.0,249414000.0,249414000.0,,172684000.0,26665000.0,23894000.0,,,-333870000.0,-1669016000.0,-21034000.0,3989000.0,28416000.0
Rite Aid Corp,RAD,,84129,2014.0,Q3YTD,2013-03-03,2013-11-30,2014-01-08 12:30:42+00:00,-64605000.0,2283000.0,313302000.0,301681000.0,-121325000.0,24881000.0,1310000000.0,-167318000.0,-286840000.0,507918000.0,-167318000.0,-286840000.0,507918000.0,53760000.0,194037000.0,194037000.0,,133525000.0,,14888000.0,,,-255269000.0,-1481165000.0,-21034000.0,,18146000.0
Rite Aid Corp,RAD,,84129,2014.0,Q3TTM,2012-12-02,2013-11-30,,-86080000.0,-1232000.0,2276000.0,404632000.0,-118191000.0,25424000.0,3470000000.0,-420308000.0,-388390000.0,728269000.0,-420308000.0,-388390000.0,728269000.0,-80429000.0,317124000.0,317124000.0,,124704000.0,11069000.0,14888000.0,,,-337920000.0,-3905767000.0,-21034000.0,6355000.0,14367000.0
Rite Aid Corp,RAD,,84129,2014.0,Q3,2013-09-01,2013-11-30,,-28954000.0,1882000.0,94062000.0,101188000.0,58291000.0,12618000.0,-12000000.0,-110935000.0,-94026000.0,244006000.0,-110935000.0,-94026000.0,244006000.0,39045000.0,71548000.0,71548000.0,,12979000.0,,14888000.0,,,-84419000.0,-90519000.0,-21034000.0,,4459000.0
Rite Aid Corp,RAD,,84129,2014.0,Q2YTD,2013-03-03,2013-08-31,2013-10-03 11:24:52+00:00,-35651000.0,401000.0,219240000.0,200493000.0,-179616000.0,12263000.0,1322000000.0,-56383000.0,-192814000.0,263912000.0,-56383000.0,-192814000.0,263912000.0,14715000.0,122489000.0,122489000.0,,120546000.0,,,,,-170850000.0,-1390646000.0,,,13687000.0
Rite Aid Corp,RAD,,84129,2014.0,Q2TTM,2012-09-02,2013-08-31,,-82818000.0,-1840000.0,26737000.0,406234000.0,-84946000.0,12905000.0,3482000000.0,-312150000.0,-390791000.0,752783000.0,-312150000.0,-390791000.0,752783000.0,49842000.0,307447000.0,307447000.0,,124048000.0,11069000.0,-3950000.0,,,-338485000.0,-3818124000.0,,6355000.0,28107000.0
Rite Aid Corp,RAD,,84129,2014.0,Q2,2013-06-02,2013-08-31,,-23865000.0,1574000.0,130332000.0,99247000.0,-151123000.0,5519000.0,1322000000.0,66521000.0,-110721000.0,79465000.0,66521000.0,-110721000.0,79465000.0,35265000.0,32827000.0,32827000.0,,98514000.0,123000000.0,-3989000.0,,,-89944000.0,-1383998000.0,,,7077000.0
Rite Aid Corp,RAD,,84129,2014.0,Q1,2013-03-03,2013-06-01,2013-07-05 09:34:47+00:00,-11786000.0,-1173000.0,88908000.0,101246000.0,-28493000.0,6744000.0,,-122904000.0,-82093000.0,184447000.0,-122904000.0,-82093000.0,184447000.0,-20550000.0,89662000.0,89662000.0,,22032000.0,-123000000.0,3989000.0,,,-80906000.0,-6648000.0,,,6610000.0
Rite Aid Corp,RAD,,84129,2014.0,Q1TTM,2012-06-03,2013-06-01,,-69962000.0,-1883000.0,24713000.0,408986000.0,-48219000.0,7856000.0,2160000000.0,-393581000.0,-352723000.0,640432000.0,-393581000.0,-352723000.0,640432000.0,-105872000.0,235855000.0,235855000.0,,43810000.0,-111931000.0,3989000.0,,,-318752000.0,-2449506000.0,,6355000.0,25647000.0
Rite Aid Corp,RAD,,84129,2015.0,FY,2014-03-02,2015-02-28,2017-05-03 16:12:00+00:00,-182351000.0,,,416628000.0,-1896470000.0,24117000.0,2478374000.0,-85781000.0,-593685000.0,648959000.0,-85781000.0,-593685000.0,648959000.0,-30507000.0,2109173000.0,2109173000.0,,19628000.0,41563000.0,,,,-426828000.0,-2629835000.0,,,15494000.0
Rite Aid Corp,RAD,,84129,2015.0,Q4,2014-11-30,2015-02-28,,-32949000.0,-5336000.0,-284134000.0,107425000.0,-1756535000.0,8594000.0,946081000.0,-162151000.0,-129904000.0,175000000.0,-162151000.0,-129904000.0,175000000.0,-117055000.0,1835032000.0,1835032000.0,,-10922000.0,13916000.0,,,,-101890000.0,-1130742000.0,,,4935000.0
Rite Aid Corp,RAD,,84129,2015.0,Q3YTD,2014-03-02,2014-11-29,2016-01-06 15:02:17+00:00,-149402000.0,5336000.0,284134000.0,309203000.0,-139935000.0,15523000.0,1532293000.0,76370000.0,-463781000.0,473959000.0,76370000.0,-463781000.0,473959000.0,86548000.0,274141000.0,274141000.0,,30550000.0,27647000.0,,,,-324938000.0,-1499093000.0,,,10559000.0
Rite Aid Corp,RAD,,84129,2015.0,Q3TTM,2013-12-01,2014-11-29,,-172150000.0,3053000.0,-29168000.0,411263000.0,-142403000.0,23859000.0,1532293000.0,-76480000.0,-541865000.0,668087000.0,-76480000.0,-541865000.0,668087000.0,49742000.0,329518000.0,329518000.0,,69709000.0,54312000.0,9006000.0,,,-403539000.0,-1686944000.0,,3989000.0,20829000.0
Rite Aid Corp,RAD,,84129,2015.0,Q3,2014-08-31,2014-11-29,,-39586000.0,1218000.0,91815000.0,104614000.0,-132485000.0,732000.0,375000000.0,101902000.0,-166434000.0,111728000.0,101902000.0,-166434000.0,111728000.0,47196000.0,104846000.0,104846000.0,,34753000.0,589000.0,,,,-131305000.0,-274419000.0,,,4457000.0
Rite Aid Corp,RAD,,84129,2015.0,Q2YTD,2014-03-02,2014-08-30,2015-10-06 14:36:27+00:00,-109816000.0,4118000.0,192319000.0,204589000.0,-7450000.0,14791000.0,1157293000.0,-25532000.0,-297347000.0,362231000.0,-25532000.0,-297347000.0,362231000.0,39352000.0,169295000.0,169295000.0,,-4203000.0,27058000.0,,,,-193633000.0,-1224674000.0,,,6102000.0
Rite Aid Corp,RAD,,84129,2015.0,Q2TTM,2013-09-01,2014-08-30,,-161518000.0,3717000.0,-26921000.0,407837000.0,48373000.0,35745000.0,1145293000.0,-289317000.0,-469457000.0,800365000.0,-289317000.0,-469457000.0,800365000.0,41591000.0,296220000.0,296220000.0,,47935000.0,53723000.0,23894000.0,,,-356653000.0,-1503044000.0,-21034000.0,3989000.0,20831000.0
Rite Aid Corp,RAD,,84129,2015.0,Q2,2014-06-01,2014-08-30,,-24924000.0,3323000.0,101735000.0,101484000.0,-102990000.0,3887000.0,5000000.0,17258000.0,-119986000.0,122483000.0,17258000.0,-119986000.0,122483000.0,19755000.0,127849000.0,127849000.0,,-3860000.0,16536000.0,,,,-99291000.0,-8165000.0,,,4229000.0
Rite Aid Corp,RAD,,84129,2015.0,Q1TTM,2013-06-02,2014-05-31,,-160459000.0,1968000.0,1676000.0,405600000.0,240000.0,37377000.0,2462293000.0,-240054000.0,-460192000.0,757347000.0,-240054000.0,-460192000.0,757347000.0,57101000.0,201198000.0,201198000.0,,150309000.0,160187000.0,19905000.0,,,-347306000.0,-2878877000.0,-21034000.0,3989000.0,23679000.0
Rite Aid Corp,RAD,,84129,2015.0,Q1,2014-03-02,2014-05-31,2015-06-22 15:46:42+00:00,-84892000.0,795000.0,90584000.0,103105000.0,95540000.0,10904000.0,1152293000.0,-42790000.0,-177361000.0,239748000.0,-42790000.0,-177361000.0,239748000.0,19597000.0,41446000.0,41446000.0,,-343000.0,10522000.0,,,,-94342000.0,-1216509000.0,,,1873000.0
Rite Aid Corp,RAD,,84129,2016.0,FY,2015-03-01,2016-02-27,2018-04-26 13:19:23+00:00,-1868251000.0,,,361134000.0,151089000.0,11376000.0,2175000000.0,1400745000.0,-2222724000.0,710343000.0,1400745000.0,-2222724000.0,710343000.0,8572000.0,165465000.0,102088000.0,63377000.0,96032000.0,5378000.0,,120208000.0,,-391199000.0,-791009000.0,,26953000.0,9773000.0
Rite Aid Corp,RAD,,84129,2016.0,Q4,2015-11-29,2016-02-27,,7738000.0,-5808000.0,-239869000.0,-12648000.0,36760000.0,2751000.0,-280000000.0,-321701000.0,58906000.0,40806000.0,-321701000.0,58906000.0,40806000.0,-101781000.0,65617000.0,2240000.0,63377000.0,14454000.0,-16058000.0,,120208000.0,,23139000.0,-28394000.0,,26953000.0,1076000.0
Rite Aid Corp,RAD,,84129,2016.0,Q3YTD,2015-03-01,2015-11-28,2017-01-05 14:27:17+00:00,-1875989000.0,5808000.0,239869000.0,373782000.0,114329000.0,8625000.0,2455000000.0,1722446000.0,-2281630000.0,669537000.0,1722446000.0,-2281630000.0,669537000.0,110353000.0,99848000.0,99848000.0,,81578000.0,21436000.0,,,,-414338000.0,-762615000.0,,,8697000.0
Rite Aid Corp,RAD,,84129,2016.0,Q3TTM,2014-11-30,2015-11-28,,-1908938000.0,472000.0,-44265000.0,481207000.0,-1642206000.0,17219000.0,3401081000.0,1560295000.0,-2411534000.0,844537000.0,1560295000.0,-2411534000.0,844537000.0,-6702000.0,1934880000.0,1934880000.0,,70656000.0,35352000.0,,,,-516228000.0,-1893357000.0,,,13632000.0
Rite Aid Corp,RAD,,84129,2016.0,Q3,2015-08-30,2015-11-28,,-52956000.0,2654000.0,69816000.0,136434000.0,105899000.0,520000.0,-73000000.0,-61365000.0,-192995000.0,327965000.0,-61365000.0,-192995000.0,327965000.0,73605000.0,59543000.0,59543000.0,,26089000.0,567000.0,,,,-142655000.0,10548000.0,,,2616000.0
Rite Aid Corp,RAD,,84129,2016.0,Q2YTD,2015-03-01,2015-08-29,2016-10-04 13:43:39+00:00,-1823033000.0,3154000.0,170053000.0,237348000.0,8430000.0,8105000.0,2528000000.0,1783811000.0,-2088635000.0,341572000.0,1783811000.0,-2088635000.0,341572000.0,36748000.0,40305000.0,40305000.0,,55489000.0,20869000.0,,,,-271683000.0,-773163000.0,,,6081000.0
Rite Aid Corp,RAD,,84129,2016.0,Q2TTM,2014-08-31,2015-08-29,,-1895568000.0,-964000.0,-22266000.0,449387000.0,-1880590000.0,17431000.0,3849081000.0,1723562000.0,-2384973000.0,628300000.0,1723562000.0,-2384973000.0,628300000.0,-33111000.0,1980183000.0,1980183000.0,,79320000.0,35374000.0,,,,-504878000.0,-2178324000.0,,,15473000.0
Rite Aid Corp,RAD,,84129,2016.0,Q2,2015-05-31,2015-08-29,,-1808740000.0,2162000.0,97859000.0,127699000.0,-215322000.0,4727000.0,728000000.0,192924000.0,-1936143000.0,-26263000.0,192924000.0,-1936143000.0,-26263000.0,-1769482000.0,21469000.0,21469000.0,,39891000.0,18049000.0,,,,-130646000.0,-557852000.0,,,3243000.0
Rite Aid Corp,RAD,,84129,2016.0,Q1,2015-03-01,2015-05-30,2016-07-05 16:18:23+00:00,-14293000.0,992000.0,72194000.0,109649000.0,223752000.0,3378000.0,1800000000.0,1590887000.0,-152492000.0,367835000.0,1590887000.0,-152492000.0,367835000.0,1806230000.0,18836000.0,18836000.0,,15598000.0,2820000.0,,,,-141037000.0,-215311000.0,,,2838000.0
Rite Aid Corp,RAD,,84129,2016.0,Q1TTM,2014-06-01,2015-05-30,,-111752000.0,197000.0,-18390000.0,423172000.0,-1768258000.0,16591000.0,3126081000.0,1547896000.0,-568816000.0,777046000.0,1547896000.0,-568816000.0,777046000.0,1756126000.0,2086563000.0,2086563000.0,,35569000.0,33861000.0,,,,-473523000.0,-1628637000.0,,,16459000.0
Rite Aid Corp,RAD,,84129,2017.0,FY,2016-02-28,2017-03-04,2019-04-25 13:13:17+00:00,-39648000.0,,,407366000.0,-286766000.0,6951000.0,373080000.0,357732000.0,-276945000.0,183027000.0,357732000.0,-276945000.0,183027000.0,120939000.0,4053000.0,4080000.0,-27000.0,58347000.0,-5711000.0,,-142875000.0,,-254149000.0,-16588000.0,,,16852000.0
Rite Aid Corp,RAD,,84129,2017.0,Q4,2016-11-27,2017-03-04,,-3662000.0,,,102906000.0,-48382000.0,2539000.0,62395000.0,57808000.0,-53453000.0,9779000.0,57808000.0,-53453000.0,9779000.0,25382000.0,-21142000.0,-25054000.0,3912000.0,-19691000.0,-3266000.0,,11248000.0,,-56426000.0,-3860000.0,,,6635000.0
Rite Aid Corp,RAD,,84129,2017.0,Q3YTD,2016-02-28,2016-11-26,2018-01-11 10:01:18+00:00,-35986000.0,,,304460000.0,-238384000.0,4412000.0,310685000.0,299924000.0,-223492000.0,173248000.0,299924000.0,-223492000.0,173248000.0,95557000.0,25195000.0,29134000.0,-3939000.0,78038000.0,-2445000.0,,-154123000.0,,-197723000.0,-12728000.0,,,10217000.0
Rite Aid Corp,RAD,,84129,2017.0,Q3TTM,2015-11-29,2016-11-26,,-28248000.0,-5808000.0,-239869000.0,291812000.0,-201624000.0,7163000.0,30685000.0,-21777000.0,-164586000.0,214054000.0,-21777000.0,-164586000.0,214054000.0,-6224000.0,90812000.0,31374000.0,59438000.0,92492000.0,-18503000.0,,-33915000.0,,-174584000.0,-41122000.0,,26953000.0,11293000.0
