company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Rite Aid Corp,RAD,,84129,2011.0,Q1,2010-02-28,2010-05-29,2011-07-06 09:43:00+00:00,-0.09,-0.09,-0.09,13457000.0,7141000.0,-73684000.0,-73684000.0,,-75994000.0,4682632000.0,6394336000.0,,237000.0,2310000.0,,1622934000.0,4682632000.0,1711704000.0,141619000.0,1636628000.0,75076000.0,-141619000.0,-66543000.0,6394336000.0,844400000.0,844400000.0,844400000.0
Rite Aid Corp,RAD,,84129,2012.0,Q4,2011-11-27,2012-03-03,,-0.19,-0.19,-0.19,56305000.0,-24219000.0,-161250000.0,-161250000.0,,-163810000.0,5364679000.0,7146754000.0,22434000.0,32685000.0,2560000.0,4924000.0,1758325000.0,5364679000.0,1782075000.0,137739000.0,1852239000.0,-70164000.0,-115305000.0,-185469000.0,7146754000.0,885819000.0,885819000.0,885819000.0
Rite Aid Corp,RAD,,84129,2012.0,FY,2011-02-27,2012-03-03,2014-04-23 14:01:11+00:00,-0.43,-0.43,-0.43,100053000.0,-23686000.0,-368571000.0,-368571000.0,,-378592000.0,19327887000.0,26121222000.0,,24873000.0,10021000.0,,6531411000.0,19327887000.0,6793335000.0,529255000.0,6656337000.0,136998000.0,-529255000.0,-392257000.0,26121222000.0,885819000.0,885819000.0,885819000.0
Rite Aid Corp,RAD,,84129,2012.0,Q3,2011-08-28,2011-11-26,2011-12-29 08:46:05+00:00,-0.06,-0.06,-0.06,11540000.0,972000.0,-51985000.0,-51985000.0,,-54509000.0,4641204000.0,6312584000.0,,-2172000.0,2524000.0,,1583098000.0,4641204000.0,1671380000.0,129927000.0,1592466000.0,78914000.0,-129927000.0,-51013000.0,6312584000.0,886629000.0,886629000.0,886629000.0
Rite Aid Corp,RAD,,84129,2012.0,Q3YTD,2011-02-27,2011-11-26,,-0.24,-0.24,-0.24,43748000.0,533000.0,-207321000.0,-207321000.0,,-214782000.0,13963208000.0,18974468000.0,-22434000.0,-7812000.0,7461000.0,-4924000.0,4773086000.0,13963208000.0,5011260000.0,391516000.0,4804098000.0,207162000.0,-413950000.0,-206788000.0,18974468000.0,886629000.0,886629000.0,886629000.0
Rite Aid Corp,RAD,,84129,2012.0,Q3TTM,2010-11-28,2011-11-26,,-0.47,-0.47,-0.47,197821000.0,2021000.0,-413014000.0,-413014000.0,,-422889000.0,18718687000.0,25430934000.0,-22434000.0,-19250000.0,9875000.0,-4924000.0,6403139000.0,18718687000.0,6712247000.0,524020000.0,6576786000.0,135461000.0,-546454000.0,-410993000.0,25430934000.0,886629000.0,886629000.0,886629000.0
Rite Aid Corp,RAD,,84129,2012.0,Q2,2011-05-29,2011-08-27,2011-10-05 09:12:11+00:00,-0.11,-0.11,-0.11,15118000.0,-2712000.0,-92254000.0,-92254000.0,,-94741000.0,4622130000.0,6271091000.0,,-848000.0,2487000.0,-4924000.0,1603752000.0,4622130000.0,1648961000.0,130829000.0,1613098000.0,35863000.0,-130829000.0,-94966000.0,6271091000.0,885621000.0,885621000.0,885621000.0
Rite Aid Corp,RAD,,84129,2012.0,Q2YTD,2011-02-27,2011-08-27,,-0.18,-0.18,-0.18,32208000.0,-439000.0,-155336000.0,-155336000.0,,-160273000.0,9322004000.0,12661884000.0,-22434000.0,-5640000.0,4937000.0,-4924000.0,3189988000.0,9322004000.0,3339880000.0,261589000.0,3211632000.0,128248000.0,-284023000.0,-155775000.0,12661884000.0,885621000.0,885621000.0,885621000.0
Rite Aid Corp,RAD,,84129,2012.0,Q2TTM,2010-08-29,2011-08-27,,-0.5,-0.5,-0.5,203284000.0,-564000.0,-440100000.0,-440100000.0,,-449831000.0,18638683000.0,25320703000.0,-22434000.0,-24128000.0,9731000.0,-4924000.0,6398183000.0,18638683000.0,6682020000.0,527835000.0,6572415000.0,109605000.0,-550269000.0,-440664000.0,25320703000.0,885621000.0,885621000.0,885621000.0
Rite Aid Corp,RAD,,84129,2012.0,Q1,2011-02-27,2011-05-28,2011-07-06 09:43:00+00:00,-0.07,-0.07,-0.07,17090000.0,2273000.0,-63082000.0,-63082000.0,,-65532000.0,4699874000.0,6390793000.0,-22434000.0,-4792000.0,2450000.0,,1586236000.0,4699874000.0,1690919000.0,130760000.0,1598534000.0,92385000.0,-153194000.0,-60809000.0,6390793000.0,936200000.0,936200000.0,936200000.0
Rite Aid Corp,RAD,,84129,2012.0,Q1TTM,2010-05-30,2011-05-28,,-0.62,-0.62,-0.62,214526000.0,4974000.0,-544822000.0,-544822000.0,,-554410000.0,18539645000.0,25211364000.0,-22434000.0,16750000.0,9588000.0,,6421135000.0,18539645000.0,6671719000.0,536722000.0,6652411000.0,19308000.0,-559156000.0,-539848000.0,25211364000.0,936200000.0,936200000.0,936200000.0
Rite Aid Corp,RAD,,84129,2013.0,Q4,2012-12-02,2013-03-02,,0.13,0.13,0.13,36567000.0,-46782000.0,123087000.0,123087000.0,,120371000.0,4407482000.0,6455245000.0,,142993000.0,2716000.0,-17842000.0,1682332000.0,4407482000.0,2047763000.0,127408000.0,1844050000.0,203713000.0,-127408000.0,76305000.0,6455245000.0,889562000.0,889562000.0,889562000.0
Rite Aid Corp,RAD,,84129,2013.0,FY,2012-03-04,2013-03-02,2015-04-23 15:52:55+00:00,0.12,0.12,0.12,70859000.0,-110600000.0,118105000.0,118105000.0,,107475000.0,18073987000.0,25392263000.0,,123726000.0,10630000.0,,6600765000.0,18073987000.0,7318276000.0,515421000.0,6795350000.0,522926000.0,-515421000.0,7505000.0,25392263000.0,889562000.0,889562000.0,889562000.0
Rite Aid Corp,RAD,,84129,2013.0,Q3,2012-09-02,2012-12-01,2013-01-08 14:53:12+00:00,0.07,0.07,0.07,14366000.0,777000.0,61871000.0,61871000.0,,59194000.0,4426526000.0,6237847000.0,,-6262000.0,2677000.0,,1612198000.0,4426526000.0,1811321000.0,128371000.0,1620302000.0,191019000.0,-128371000.0,62648000.0,6237847000.0,845600000.0,845600000.0,845600000.0
Rite Aid Corp,RAD,,84129,2013.0,Q3YTD,2012-03-04,2012-12-01,,-0.01,-0.01,-0.01,34292000.0,-63818000.0,-4982000.0,-4982000.0,,-12896000.0,13666505000.0,18937018000.0,,-19267000.0,7914000.0,17842000.0,4918433000.0,13666505000.0,5270513000.0,388013000.0,4951300000.0,319213000.0,-388013000.0,-68800000.0,18937018000.0,845600000.0,845600000.0,845600000.0
Rite Aid Corp,RAD,,84129,2013.0,Q3TTM,2011-11-27,2012-12-01,,-0.2,-0.2,-0.2,90597000.0,-88037000.0,-166232000.0,-166232000.0,,-176706000.0,19031184000.0,26083772000.0,22434000.0,13418000.0,10474000.0,22766000.0,6676758000.0,19031184000.0,7052588000.0,525752000.0,6803539000.0,249049000.0,-503318000.0,-254269000.0,26083772000.0,845600000.0,845600000.0,845600000.0
Rite Aid Corp,RAD,,84129,2013.0,Q2,2012-06-03,2012-09-01,2012-10-02 12:30:46+00:00,-0.05,-0.05,-0.05,7783000.0,-2866000.0,-38765000.0,-38765000.0,,-41403000.0,4520463000.0,6230884000.0,,-2954000.0,2638000.0,,1618169000.0,4520463000.0,1710421000.0,129054000.0,1622998000.0,87423000.0,-129054000.0,-41631000.0,6230884000.0,828100000.0,828100000.0,828100000.0
Rite Aid Corp,RAD,,84129,2013.0,Q2YTD,2012-03-04,2012-09-01,,-0.08,-0.08,-0.08,19926000.0,-64595000.0,-66853000.0,-66853000.0,,-72090000.0,9239979000.0,12699171000.0,,-13005000.0,5237000.0,17842000.0,3306235000.0,9239979000.0,3459192000.0,259642000.0,3330998000.0,128194000.0,-259642000.0,-131448000.0,12699171000.0,828100000.0,828100000.0,828100000.0
Rite Aid Corp,RAD,,84129,2013.0,Q2TTM,2011-08-28,2012-09-01,,-0.33,-0.33,-0.33,87771000.0,-87842000.0,-280088000.0,-280088000.0,,-290409000.0,19245862000.0,26158509000.0,22434000.0,17508000.0,10321000.0,22766000.0,6647658000.0,19245862000.0,6912647000.0,527308000.0,6775703000.0,136944000.0,-504874000.0,-367930000.0,26158509000.0,828100000.0,828100000.0,828100000.0
Rite Aid Corp,RAD,,84129,2013.0,Q1,2012-03-04,2012-06-02,2012-07-03 09:14:14+00:00,-0.03,-0.03,-0.03,12143000.0,-61729000.0,-28088000.0,-28088000.0,,-30687000.0,4719516000.0,6468287000.0,,-10051000.0,2599000.0,17842000.0,1688066000.0,4719516000.0,1748771000.0,130588000.0,1708000000.0,40771000.0,-130588000.0,-89817000.0,6468287000.0,1022900000.0,1022900000.0,1022900000.0
Rite Aid Corp,RAD,,84129,2013.0,Q1TTM,2011-05-29,2012-06-02,,-0.39,-0.39,-0.39,95106000.0,-87688000.0,-333577000.0,-333577000.0,,-343747000.0,19347529000.0,26198716000.0,22434000.0,19614000.0,10170000.0,17842000.0,6633241000.0,19347529000.0,6851187000.0,529083000.0,6765803000.0,85384000.0,-506649000.0,-421265000.0,26198716000.0,1022900000.0,1022900000.0,1022900000.0
Rite Aid Corp,RAD,,84129,2014.0,Q4,2013-12-01,2014-03-01,,0.05,0.05,0.07,17270000.0,-6006000.0,55377000.0,55377000.0,,55377000.0,4711743000.0,6597459000.0,62172000.0,62584000.0,,,1716671000.0,4711743000.0,1885716000.0,101992000.0,1796525000.0,89191000.0,-39820000.0,49371000.0,6597459000.0,922199000.0,922199000.0,922199000.0
Rite Aid Corp,RAD,,84129,2014.0,FY,2013-03-03,2014-03-01,2015-04-23 15:52:55+00:00,0.23,0.23,0.23,41304000.0,804000.0,249414000.0,249414000.0,,215416000.0,18202679000.0,25526413000.0,,46459000.0,33998000.0,,6561162000.0,18202679000.0,7323734000.0,424591000.0,6648925000.0,674809000.0,-424591000.0,250218000.0,25526413000.0,922199000.0,922199000.0,922199000.0
Rite Aid Corp,RAD,,84129,2014.0,Q3,2013-09-01,2013-11-30,2014-01-08 12:30:42+00:00,0.05,0.05,0.04,1672000.0,1388000.0,71548000.0,71548000.0,,43105000.0,4557066000.0,6357732000.0,,-9060000.0,28443000.0,,1632299000.0,4557066000.0,1800666000.0,102819000.0,1624911000.0,175755000.0,-102819000.0,72936000.0,6357732000.0,862100000.0,862100000.0,1077600000.0
Rite Aid Corp,RAD,,84129,2014.0,Q3YTD,2013-03-03,2013-11-30,,0.18,0.18,0.16,24034000.0,6810000.0,194037000.0,194037000.0,,160039000.0,13490936000.0,18928954000.0,-62172000.0,-16125000.0,33998000.0,,4844491000.0,13490936000.0,5438018000.0,322599000.0,4852400000.0,585618000.0,-384771000.0,200847000.0,18928954000.0,862100000.0,862100000.0,1077600000.0
Rite Aid Corp,RAD,,84129,2014.0,Q3TTM,2012-12-02,2013-11-30,,0.31,0.31,0.29,60601000.0,-39972000.0,317124000.0,317124000.0,,280410000.0,17898418000.0,25384199000.0,-62172000.0,126868000.0,36714000.0,-17842000.0,6526823000.0,17898418000.0,7485781000.0,450007000.0,6696450000.0,789331000.0,-512179000.0,277152000.0,25384199000.0,862100000.0,862100000.0,1077600000.0
Rite Aid Corp,RAD,,84129,2014.0,Q2,2013-06-02,2013-08-31,2013-10-03 11:24:52+00:00,0.03,0.03,0.03,11390000.0,2210000.0,32827000.0,32827000.0,,30029000.0,4461804000.0,6278165000.0,-62172000.0,-1885000.0,2798000.0,,1602931000.0,4461804000.0,1816361000.0,106716000.0,1612436000.0,203925000.0,-168888000.0,35037000.0,6278165000.0,1001000000.0,1001000000.0,1001000000.0
Rite Aid Corp,RAD,,84129,2014.0,Q2YTD,2013-03-03,2013-08-31,,0.13,0.13,0.12,22362000.0,5422000.0,122489000.0,122489000.0,,116934000.0,8933870000.0,12571222000.0,-62172000.0,-7065000.0,5555000.0,,3212192000.0,8933870000.0,3637352000.0,219780000.0,3227489000.0,409863000.0,-281952000.0,127911000.0,12571222000.0,1001000000.0,1001000000.0,1001000000.0
Rite Aid Corp,RAD,,84129,2014.0,Q2TTM,2012-09-02,2013-08-31,,0.33,0.33,0.32,73295000.0,-40583000.0,307447000.0,307447000.0,,296499000.0,17767878000.0,25264314000.0,-62172000.0,129666000.0,10948000.0,-17842000.0,6506722000.0,17767878000.0,7496436000.0,475559000.0,6691841000.0,804595000.0,-537731000.0,266864000.0,25264314000.0,1001000000.0,1001000000.0,1001000000.0
Rite Aid Corp,RAD,,84129,2014.0,Q1,2013-03-03,2013-06-01,2013-07-05 09:34:47+00:00,0.1,0.1,0.09,10972000.0,3212000.0,89662000.0,89662000.0,,86905000.0,4472066000.0,6293057000.0,,-5180000.0,2757000.0,,1609261000.0,4472066000.0,1820991000.0,113064000.0,1615053000.0,205938000.0,-113064000.0,92874000.0,6293057000.0,893871000.0,893871000.0,965600000.0
Rite Aid Corp,RAD,,84129,2014.0,Q1TTM,2012-06-03,2013-06-01,,0.25,0.25,0.24,69688000.0,-45659000.0,235855000.0,235855000.0,,225067000.0,17826537000.0,25217033000.0,,128597000.0,10788000.0,-17842000.0,6521960000.0,17826537000.0,7390496000.0,497897000.0,6702403000.0,688093000.0,-497897000.0,190196000.0,25217033000.0,893871000.0,893871000.0,965600000.0
Rite Aid Corp,RAD,,84129,2015.0,FY,2014-03-02,2015-02-28,2017-05-03 16:12:00+00:00,2.17,2.17,2.08,41945000.0,-1682353000.0,2109173000.0,2109173000.0,,2109173000.0,18951645000.0,26528377000.0,,14713000.0,,,6695642000.0,18951645000.0,7576732000.0,397612000.0,6752300000.0,824432000.0,-397612000.0,426820000.0,26528377000.0,971102000.0,971102000.0,971102000.0
Rite Aid Corp,RAD,,84129,2015.0,Q4,2014-11-30,2015-02-28,,1.89,1.89,1.81,21284000.0,-1715965000.0,1835032000.0,1835032000.0,,1835032000.0,4892068000.0,6847929000.0,,-1259000.0,,,1718327000.0,4892068000.0,1955861000.0,98442000.0,1738352000.0,217509000.0,-98442000.0,119067000.0,6847929000.0,971102000.0,971102000.0,971102000.0
Rite Aid Corp,RAD,,84129,2015.0,Q3,2014-08-31,2014-11-29,2016-01-06 15:02:17+00:00,0.11,0.11,0.1,8702000.0,1871000.0,104846000.0,104846000.0,,104846000.0,4769020000.0,6692333000.0,,18057000.0,,,1692437000.0,4769020000.0,1923313000.0,97400000.0,1719196000.0,204117000.0,-97400000.0,106717000.0,6692333000.0,972688000.0,972688000.0,1048500000.0
Rite Aid Corp,RAD,,84129,2015.0,Q3YTD,2014-03-02,2014-11-29,,0.28,0.28,0.27,20661000.0,33612000.0,274141000.0,274141000.0,,274141000.0,14059577000.0,19680448000.0,,15972000.0,,,4977315000.0,14059577000.0,5620871000.0,299170000.0,5013948000.0,606923000.0,-299170000.0,307753000.0,19680448000.0,972688000.0,972688000.0,1048500000.0
Rite Aid Corp,RAD,,84129,2015.0,Q3TTM,2013-12-01,2014-11-29,,0.33,0.33,0.34,37931000.0,27606000.0,329518000.0,329518000.0,,329518000.0,18771320000.0,26277907000.0,62172000.0,78556000.0,,,6693986000.0,18771320000.0,7506587000.0,401162000.0,6810473000.0,696114000.0,-338990000.0,357124000.0,26277907000.0,972688000.0,972688000.0,1048500000.0
Rite Aid Corp,RAD,,84129,2015.0,Q2,2014-06-01,2014-08-30,2015-10-06 14:36:27+00:00,0.13,0.13,0.13,7111000.0,19860000.0,127849000.0,127849000.0,,127849000.0,4628005000.0,6522584000.0,,-1715000.0,,,1640524000.0,4628005000.0,1894579000.0,100950000.0,1645920000.0,248659000.0,-100950000.0,147709000.0,6522584000.0,970664000.0,970664000.0,970664000.0
Rite Aid Corp,RAD,,84129,2015.0,Q2YTD,2014-03-02,2014-08-30,,0.17,0.17,0.17,11959000.0,31741000.0,169295000.0,169295000.0,,169295000.0,9290557000.0,12988115000.0,,-2085000.0,,,3284878000.0,9290557000.0,3697558000.0,201770000.0,3294752000.0,402806000.0,-201770000.0,201036000.0,12988115000.0,970664000.0,970664000.0,970664000.0
Rite Aid Corp,RAD,,84129,2015.0,Q1TTM,2013-06-02,2014-05-31,,0.17,0.17,0.18,35180000.0,9473000.0,201198000.0,201198000.0,,169957000.0,18393165000.0,25698887000.0,,51269000.0,31241000.0,,6596255000.0,18393165000.0,7305722000.0,412347000.0,6682704000.0,623018000.0,-412347000.0,210671000.0,25698887000.0,1036200000.0,1036200000.0,1036200000.0
Rite Aid Corp,RAD,,84129,2015.0,Q1,2014-03-02,2014-05-31,2015-06-22 15:46:42+00:00,0.04,0.04,0.04,4848000.0,11881000.0,41446000.0,41446000.0,,41446000.0,4662552000.0,6465531000.0,,-370000.0,,,1644354000.0,4662552000.0,1802979000.0,100820000.0,1648832000.0,154147000.0,-100820000.0,53327000.0,6465531000.0,1036200000.0,1036200000.0,1036200000.0
Rite Aid Corp,RAD,,84129,2016.0,FY,2015-03-01,2016-02-27,2018-04-26 13:19:23+00:00,0.16,0.16,0.16,40477000.0,49512000.0,165465000.0,102088000.0,63377000.0,165465000.0,15778258000.0,20770237000.0,,32599000.0,,,4581171000.0,15778258000.0,4991979000.0,186132000.0,4654247000.0,337732000.0,-186132000.0,151600000.0,20770237000.0,1024377000.0,1024377000.0,1024377000.0
Rite Aid Corp,RAD,,84129,2016.0,Q4,2015-11-29,2016-02-27,,0.06,0.06,0.06,18807000.0,-27860000.0,65617000.0,2240000.0,63377000.0,65617000.0,-903563000.0,-1696284000.0,,-4257000.0,,,-621887000.0,-903563000.0,-792721000.0,-159764000.0,-607337000.0,-185384000.0,159764000.0,-25620000.0,-1696284000.0,1024377000.0,1024377000.0,1024377000.0
Rite Aid Corp,RAD,,84129,2016.0,Q3,2015-08-30,2015-11-28,2017-01-05 14:27:17+00:00,0.06,0.06,0.06,7011000.0,48468000.0,59543000.0,59543000.0,,59543000.0,6151305000.0,8154184000.0,,3331000.0,,,1777647000.0,6151305000.0,2002879000.0,106879000.0,1787989000.0,214890000.0,-106879000.0,108011000.0,8154184000.0,1039867000.0,1039867000.0,1039867000.0
Rite Aid Corp,RAD,,84129,2016.0,Q3YTD,2015-03-01,2015-11-28,,0.1,0.1,0.1,21670000.0,77372000.0,99848000.0,99848000.0,,99848000.0,16681821000.0,22466521000.0,,36856000.0,,,5203058000.0,16681821000.0,5784700000.0,345896000.0,5261584000.0,523116000.0,-345896000.0,177220000.0,22466521000.0,1039867000.0,1039867000.0,1039867000.0
Rite Aid Corp,RAD,,84129,2016.0,Q3TTM,2014-11-30,2015-11-28,,1.99,1.99,1.91,42954000.0,-1638593000.0,1934880000.0,1934880000.0,,1934880000.0,21573889000.0,29314450000.0,,35597000.0,,,6921385000.0,21573889000.0,7740561000.0,444338000.0,6999936000.0,740625000.0,-444338000.0,296287000.0,29314450000.0,1039867000.0,1039867000.0,1039867000.0
Rite Aid Corp,RAD,,84129,2016.0,Q2,2015-05-31,2015-08-29,2016-10-04 13:43:39+00:00,0.02,0.02,0.02,9637000.0,16463000.0,21469000.0,21469000.0,,21469000.0,5742485000.0,7664776000.0,,33486000.0,,,1725826000.0,5742485000.0,1922291000.0,115410000.0,1768949000.0,153342000.0,-115410000.0,37932000.0,7664776000.0,1029793000.0,1029793000.0,1029793000.0
Rite Aid Corp,RAD,,84129,2016.0,Q2YTD,2015-03-01,2015-08-29,,0.04,0.04,0.04,14659000.0,28904000.0,40305000.0,40305000.0,,40305000.0,10530516000.0,14312337000.0,,33525000.0,,,3425411000.0,10530516000.0,3781821000.0,239017000.0,3473595000.0,308226000.0,-239017000.0,69209000.0,14312337000.0,1029793000.0,1029793000.0,1029793000.0
Rite Aid Corp,RAD,,84129,2016.0,Q2TTM,2014-08-31,2015-08-29,,2.04,2.04,1.95,44645000.0,-1685190000.0,1980183000.0,1980183000.0,,1980183000.0,20191604000.0,27852599000.0,,50323000.0,,,6836175000.0,20191604000.0,7660995000.0,434859000.0,6931143000.0,729852000.0,-434859000.0,294993000.0,27852599000.0,1029793000.0,1029793000.0,1029793000.0
Rite Aid Corp,RAD,,84129,2016.0,Q1,2015-03-01,2015-05-30,2016-07-05 16:18:23+00:00,0.02,0.02,0.02,5022000.0,12441000.0,18836000.0,18836000.0,,18836000.0,4788031000.0,6647561000.0,,39000.0,,,1699585000.0,4788031000.0,1859530000.0,123607000.0,1704646000.0,154884000.0,-123607000.0,31277000.0,6647561000.0,986691000.0,986691000.0,986691000.0
Rite Aid Corp,RAD,,84129,2016.0,Q1TTM,2014-06-01,2015-05-30,,2.15,2.15,2.06,42119000.0,-1681793000.0,2086563000.0,2086563000.0,,2086563000.0,19077124000.0,26710407000.0,,15122000.0,,,6750873000.0,19077124000.0,7633283000.0,420399000.0,6808114000.0,825169000.0,-420399000.0,404770000.0,26710407000.0,986691000.0,986691000.0,986691000.0
Rite Aid Corp,RAD,,84129,2017.0,FY,2016-02-28,2017-03-04,2019-04-25 13:13:17+00:00,0.08,0.08,0.08,45778000.0,44438000.0,4053000.0,4080000.0,-27000.0,4053000.0,17862833000.0,22927540000.0,,-6649000.0,,,4776995000.0,17862833000.0,5064707000.0,200065000.0,4816124000.0,248583000.0,-200065000.0,48518000.0,22927540000.0,52221000.0,52221000.0,52221000.0
Rite Aid Corp,RAD,,84129,2017.0,Q4,2016-11-27,2017-03-04,,-0.4,-0.4,-0.4,25565000.0,44501000.0,-21142000.0,-29715000.0,8573000.0,-21142000.0,1035630000.0,1044442000.0,,-7654000.0,,,36855000.0,1035630000.0,8812000.0,-60740000.0,54766000.0,-45954000.0,60740000.0,14786000.0,1044442000.0,52221000.0,52221000.0,52221000.0
Rite Aid Corp,RAD,,84129,2017.0,Q3,2016-08-28,2016-11-26,2018-01-11 10:01:18+00:00,0.01,0.01,0.01,7199000.0,-4682000.0,15010000.0,23610000.0,-8600000.0,15010000.0,4424259000.0,5669111000.0,,-225000.0,,,1168646000.0,4424259000.0,1244852000.0,50304000.0,1175620000.0,69232000.0,-50304000.0,18928000.0,5669111000.0,1501000000.0,1501000000.0,1501000000.0
Rite Aid Corp,RAD,,84129,2017.0,Q3YTD,2016-02-28,2016-11-26,,0.02,0.02,0.02,20213000.0,-63000.0,25195000.0,33795000.0,-8600000.0,25195000.0,16827203000.0,21883098000.0,,1005000.0,,,4740140000.0,16827203000.0,5055895000.0,260805000.0,4761358000.0,294537000.0,-260805000.0,33732000.0,21883098000.0,1501000000.0,1501000000.0,1501000000.0
Rite Aid Corp,RAD,,84129,2017.0,Q3TTM,2015-11-29,2016-11-26,,0.06,0.06,0.06,39020000.0,-27923000.0,90812000.0,36035000.0,54777000.0,90812000.0,15923640000.0,20186814000.0,,-3252000.0,,,4118253000.0,15923640000.0,4263174000.0,101041000.0,4154021000.0,109153000.0,-101041000.0,8112000.0,20186814000.0,1501000000.0,1501000000.0,1501000000.0
