company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-30 13:31:45+00:00,63000000.0,27000000.0,495000000.0,779000000.0,-174000000.0,1688000000.0,1462000000.0,568000000.0,-1478000000.0,857000000.0,,,,568000000.0,-1478000000.0,857000000.0,-53000000.0,680000000.0,680000000.0,,-491000000.0,,-1718000000.0,,-365000000.0,-443000000.0,-11000000.0,-2217000000.0,,454000000.0,240000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 16:15:15+00:00,-51000000.0,,,382000000.0,-154000000.0,48000000.0,975000000.0,709000000.0,-727000000.0,317000000.0,,,,709000000.0,-727000000.0,317000000.0,299000000.0,363000000.0,363000000.0,,-223000000.0,,-989000000.0,,-170000000.0,-179000000.0,,-144000000.0,,269000000.0,172000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q4,2010-10-01,2010-12-31,,5000000.0,-268000000.0,958000000.0,404000000.0,791000000.0,28000000.0,2332000000.0,-1277000000.0,-5724000000.0,1761000000.0,,,,-1277000000.0,-5724000000.0,1761000000.0,-5240000000.0,1218000000.0,1218000000.0,,-657000000.0,,-2519000000.0,,-1431000000.0,-1859000000.0,-155000000.0,-2206000000.0,,-1202000000.0,11000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,FY,2010-01-01,2010-12-31,2013-02-26 14:40:37+00:00,118000000.0,-268000000.0,958000000.0,1641000000.0,555000000.0,93000000.0,2605000000.0,-335000000.0,-2523000000.0,2662000000.0,,,,-335000000.0,-2523000000.0,2662000000.0,-196000000.0,1218000000.0,1218000000.0,,-870000000.0,,-2450000000.0,,-827000000.0,-1922000000.0,-155000000.0,-2206000000.0,0.0,1817000000.0,187000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q3TTM,2009-10-01,2010-09-30,,118000000.0,-98000000.0,924000000.0,1634000000.0,-79000000.0,87000000.0,2825000000.0,814000000.0,-1365000000.0,1232000000.0,,,,814000000.0,-1365000000.0,1232000000.0,681000000.0,1365000000.0,239000000.0,,-680000000.0,,-3085000000.0,,-723000000.0,-916000000.0,-104000000.0,-1375000000.0,,2614000000.0,126000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q3,2010-07-01,2010-09-30,,44000000.0,,,424000000.0,-256000000.0,23000000.0,174000000.0,401000000.0,1345000000.0,-187000000.0,,,,401000000.0,1345000000.0,-187000000.0,1559000000.0,,,,-399000000.0,,28000000.0,,204000000.0,-32000000.0,,,,1332000000.0,17000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 11:33:06+00:00,270000000.0,-243000000.0,814840000.0,1237000000.0,70000000.0,65000000.0,2619000000.0,473000000.0,-1575000000.0,1702000000.0,,,,473000000.0,-1575000000.0,1702000000.0,600000000.0,1040000000.0,1040000000.0,,-915000000.0,,-1717000000.0,,-604000000.0,-1542000000.0,-16000000.0,-1607000000.0,,1540000000.0,160000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q2TTM,2009-07-01,2010-06-30,,52000000.0,-125000000.0,429000000.0,1631000000.0,318000000.0,82000000.0,1189000000.0,493000000.0,418000000.0,2706000000.0,,,,493000000.0,418000000.0,2706000000.0,3617000000.0,685000000.0,685000000.0,,20000000.0,,-1242000000.0,,4000000.0,-441000000.0,-93000000.0,-782000000.0,,1997000000.0,197000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q2,2010-04-01,2010-06-30,,39000000.0,,,405000000.0,4000000.0,16000000.0,75000000.0,310000000.0,679000000.0,606000000.0,,,,310000000.0,679000000.0,606000000.0,1595000000.0,,,,158000000.0,,3000000.0,,202000000.0,-31000000.0,,17000000.0,,687000000.0,20000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-29 14:53:58+00:00,123000000.0,174000000.0,530615000.0,813000000.0,-584000000.0,42000000.0,2556000000.0,758000000.0,-992000000.0,582000000.0,,,,758000000.0,-992000000.0,582000000.0,348000000.0,483000000.0,483000000.0,,-253000000.0,,-1169000000.0,,-400000000.0,-838000000.0,-12000000.0,-1440000000.0,,880000000.0,147000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q1TTM,2009-04-01,2010-03-31,,127000000.0,-98000000.0,924000000.0,1623000000.0,294000000.0,1706000000.0,1601000000.0,42000000.0,-1012000000.0,2640000000.0,,,,42000000.0,-1012000000.0,2640000000.0,1670000000.0,1002000000.0,1002000000.0,,-406000000.0,,-1974000000.0,,-393000000.0,-674000000.0,-104000000.0,-2872000000.0,,1495000000.0,245000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 13:03:39+00:00,-23000000.0,-2000000.0,271000000.0,408000000.0,-605000000.0,26000000.0,1607000000.0,756000000.0,-430000000.0,2000000.0,,,,756000000.0,-430000000.0,2000000.0,328000000.0,346000000.0,346000000.0,,-124000000.0,,-679000000.0,,-198000000.0,-445000000.0,0.0,-679000000.0,,555000000.0,139000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q4,2011-10-01,2011-12-31,,-159000000.0,1000000.0,184000000.0,397000000.0,329000000.0,22000000.0,692000000.0,148000000.0,-923000000.0,450000000.0,,,,148000000.0,-923000000.0,450000000.0,-325000000.0,311000000.0,311000000.0,,-428000000.0,,-855000000.0,,-230000000.0,-297000000.0,-9000000.0,-272000000.0,-64000000.0,231000000.0,7000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,FY,2011-01-01,2011-12-31,2014-02-25 14:26:50+00:00,122000000.0,-118000000.0,900000000.0,1655000000.0,1487000000.0,92000000.0,2565000000.0,-971000000.0,-2890000000.0,3788000000.0,,,,-971000000.0,-2890000000.0,3788000000.0,-73000000.0,1949000000.0,1949000000.0,,-1425000000.0,0.0,-2846000000.0,,-900000000.0,-1321000000.0,-233000000.0,-2664000000.0,-64000000.0,1387000000.0,123000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q3TTM,2010-10-01,2011-09-30,,129000000.0,-144000000.0,859160000.0,1662000000.0,1643000000.0,98000000.0,1859000000.0,-1927000000.0,-2915000000.0,4298000000.0,,,,-1927000000.0,-2915000000.0,4298000000.0,-544000000.0,1816000000.0,1816000000.0,,-952000000.0,,-2724000000.0,,-893000000.0,-1404000000.0,-363000000.0,-2991000000.0,,1433000000.0,143000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q3,2011-07-01,2011-09-30,,147000000.0,-134000000.0,274000000.0,445000000.0,712000000.0,21000000.0,-124000000.0,-790000000.0,-687000000.0,1606000000.0,,,,-790000000.0,-687000000.0,1606000000.0,129000000.0,930000000.0,930000000.0,,-628000000.0,,-763000000.0,,-223000000.0,-379000000.0,,-464000000.0,,433000000.0,22000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-26 10:49:17+00:00,281000000.0,-119000000.0,716000000.0,1258000000.0,1158000000.0,70000000.0,1873000000.0,-1119000000.0,-1967000000.0,3338000000.0,,,,-1119000000.0,-1967000000.0,3338000000.0,252000000.0,1638000000.0,1638000000.0,,-997000000.0,,-1991000000.0,,-670000000.0,-1024000000.0,-224000000.0,-2392000000.0,,1156000000.0,116000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q2TTM,2010-07-01,2011-06-30,,129000000.0,-427000000.0,869385000.0,1641000000.0,1585000000.0,100000000.0,2046000000.0,-1422000000.0,-2811000000.0,3812000000.0,,,,-1422000000.0,-2811000000.0,3812000000.0,-421000000.0,1443000000.0,1443000000.0,,-986000000.0,,-2509000000.0,,-874000000.0,-1729000000.0,-367000000.0,-2694000000.0,,1660000000.0,134000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q2,2011-04-01,2011-06-30,,152000000.0,13000000.0,192000000.0,410000000.0,74000000.0,18000000.0,421000000.0,-443000000.0,-667000000.0,902000000.0,,,,-443000000.0,-667000000.0,902000000.0,-208000000.0,353000000.0,353000000.0,,-87000000.0,,-659000000.0,,-223000000.0,-191000000.0,-8000000.0,-659000000.0,,166000000.0,25000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-27 10:45:05+00:00,134000000.0,15000000.0,442000000.0,813000000.0,446000000.0,49000000.0,1997000000.0,-329000000.0,-1280000000.0,1732000000.0,,,,-329000000.0,-1280000000.0,1732000000.0,123000000.0,708000000.0,708000000.0,,-369000000.0,,-1228000000.0,,-447000000.0,-645000000.0,-224000000.0,-1928000000.0,,723000000.0,94000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q1TTM,2010-04-01,2011-03-31,,123000000.0,-264000000.0,937000000.0,1636000000.0,1532000000.0,98000000.0,2574000000.0,-977000000.0,-2706000000.0,3490000000.0,,,,-977000000.0,-2706000000.0,3490000000.0,-193000000.0,1227000000.0,1227000000.0,,-1028000000.0,,-2340000000.0,,-853000000.0,-1931000000.0,-371000000.0,-2796000000.0,,1819000000.0,117000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 13:01:54+00:00,-18000000.0,2000000.0,250000000.0,403000000.0,372000000.0,31000000.0,1576000000.0,114000000.0,-613000000.0,830000000.0,,,,114000000.0,-613000000.0,830000000.0,331000000.0,355000000.0,355000000.0,,-282000000.0,,-569000000.0,,-224000000.0,-454000000.0,-216000000.0,-1269000000.0,,557000000.0,69000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q4,2012-10-01,2012-12-31,,-164000000.0,-38000000.0,233000000.0,429000000.0,365000000.0,19000000.0,1260000000.0,54000000.0,-1110000000.0,892000000.0,,,,54000000.0,-1110000000.0,892000000.0,-164000000.0,21000000.0,21000000.0,,241000000.0,,-1051000000.0,,-229000000.0,-329000000.0,-5000000.0,-996000000.0,,270000000.0,5000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 17:19:29+00:00,117000000.0,-82000000.0,931000000.0,1782000000.0,420000000.0,83000000.0,2886000000.0,-355000000.0,-3391000000.0,3804000000.0,,,,-355000000.0,-3391000000.0,3804000000.0,58000000.0,1262000000.0,1262000000.0,,223000000.0,0.0,-3229000000.0,,-916000000.0,-1074000000.0,-94000000.0,-2408000000.0,,988000000.0,18000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q3TTM,2011-10-01,2012-09-30,,122000000.0,-43000000.0,882000000.0,1750000000.0,384000000.0,86000000.0,2318000000.0,-261000000.0,-3204000000.0,3362000000.0,,,,-261000000.0,-3204000000.0,3362000000.0,-103000000.0,1552000000.0,1552000000.0,,-446000000.0,,-3033000000.0,,-917000000.0,-1042000000.0,-98000000.0,-1684000000.0,-64000000.0,949000000.0,20000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q3,2012-07-01,2012-09-30,,149000000.0,-2000000.0,254000000.0,470000000.0,131000000.0,14000000.0,339000000.0,-302000000.0,-751000000.0,1199000000.0,,,,-302000000.0,-751000000.0,1199000000.0,146000000.0,488000000.0,488000000.0,,-39000000.0,,-758000000.0,,-229000000.0,-198000000.0,-1000000.0,-426000000.0,,201000000.0,5000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-25 13:02:08+00:00,281000000.0,-44000000.0,698000000.0,1353000000.0,55000000.0,64000000.0,1626000000.0,-409000000.0,-2281000000.0,2912000000.0,,,,-409000000.0,-2281000000.0,2912000000.0,222000000.0,1241000000.0,1241000000.0,,-18000000.0,,-2178000000.0,,-687000000.0,-745000000.0,-89000000.0,-1412000000.0,,718000000.0,13000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q2TTM,2011-07-01,2012-06-30,,120000000.0,-175000000.0,902000000.0,1725000000.0,965000000.0,93000000.0,1855000000.0,-749000000.0,-3140000000.0,3769000000.0,,,,-749000000.0,-3140000000.0,3769000000.0,-120000000.0,1994000000.0,1994000000.0,,-1035000000.0,,-3038000000.0,,-911000000.0,-1223000000.0,-97000000.0,-1722000000.0,-64000000.0,1181000000.0,37000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q2,2012-04-01,2012-06-30,,147000000.0,23000000.0,179000000.0,460000000.0,-75000000.0,19000000.0,130000000.0,-88000000.0,-738000000.0,837000000.0,,,,-88000000.0,-738000000.0,837000000.0,11000000.0,363000000.0,363000000.0,,-58000000.0,,-645000000.0,,-229000000.0,-194000000.0,-3000000.0,-8000000.0,,104000000.0,
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-26 11:44:52+00:00,132000000.0,-42000000.0,444000000.0,883000000.0,-76000000.0,50000000.0,1287000000.0,-107000000.0,-1530000000.0,1713000000.0,,,,-107000000.0,-1530000000.0,1713000000.0,76000000.0,753000000.0,753000000.0,,21000000.0,,-1420000000.0,,-458000000.0,-547000000.0,-88000000.0,-986000000.0,,517000000.0,8000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q1TTM,2011-04-01,2012-03-31,,125000000.0,-185000000.0,915000000.0,1675000000.0,1114000000.0,92000000.0,2146000000.0,-1104000000.0,-3069000000.0,3834000000.0,,,,-1104000000.0,-3069000000.0,3834000000.0,-339000000.0,1984000000.0,1984000000.0,,-1064000000.0,,-3052000000.0,,-905000000.0,-1220000000.0,-102000000.0,-2373000000.0,-64000000.0,1243000000.0,62000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q1,2012-01-01,2012-03-31,2013-04-26 11:53:58+00:00,-15000000.0,-65000000.0,265000000.0,423000000.0,-1000000.0,31000000.0,1157000000.0,-19000000.0,-792000000.0,876000000.0,,,,-19000000.0,-792000000.0,876000000.0,65000000.0,390000000.0,390000000.0,,79000000.0,,-775000000.0,,-229000000.0,-353000000.0,-85000000.0,-978000000.0,,413000000.0,8000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,FY,2013-01-01,2013-12-31,2014-02-25 14:26:50+00:00,261629000.0,,,,,84000000.0,273785000.0,1535776000.0,3831264000.0,691893000.0,,,,1535776000.0,3831264000.0,691893000.0,6058933000.0,,,,430264000.0,220200000.0,144000000.0,,957791000.0,,0.0,,0.0,3564404000.0,122860000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q4,2013-10-01,2013-12-31,,-30371000.0,64000000.0,-702000000.0,-1310000000.0,-164000000.0,23000000.0,-2076215000.0,2187776000.0,6351264000.0,-2348107000.0,,,,2187776000.0,6351264000.0,-2348107000.0,6190933000.0,-1137000000.0,-1137000000.0,,293264000.0,220200000.0,2667000000.0,,1666791000.0,693000000.0,6000000.0,2354000000.0,,2876404000.0,108860000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q3TTM,2012-10-01,2013-09-30,,128000000.0,-102000000.0,935000000.0,1739000000.0,529000000.0,80000000.0,3610000000.0,-598000000.0,-3630000000.0,3932000000.0,,,,-598000000.0,-3630000000.0,3932000000.0,-296000000.0,1158000000.0,1158000000.0,,378000000.0,,-3574000000.0,,-938000000.0,-1022000000.0,-11000000.0,-3350000000.0,,958000000.0,19000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q3,2013-07-01,2013-09-30,,161000000.0,-54000000.0,247000000.0,447000000.0,365000000.0,20000000.0,831000000.0,-617000000.0,-877000000.0,1524000000.0,,,,-617000000.0,-877000000.0,1524000000.0,30000000.0,434000000.0,434000000.0,,117000000.0,,-873000000.0,,-240000000.0,-270000000.0,-2000000.0,-1228000000.0,,265000000.0,3000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-23 17:28:03+00:00,292000000.0,-64000000.0,702000000.0,1310000000.0,164000000.0,61000000.0,2350000000.0,-652000000.0,-2520000000.0,3040000000.0,,,,-652000000.0,-2520000000.0,3040000000.0,-132000000.0,1137000000.0,1137000000.0,,137000000.0,,-2523000000.0,,-709000000.0,-693000000.0,-6000000.0,-2354000000.0,,688000000.0,14000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q2TTM,2012-07-01,2013-06-30,,116000000.0,-50000000.0,942000000.0,1762000000.0,295000000.0,74000000.0,3118000000.0,-283000000.0,-3504000000.0,3607000000.0,,,,-283000000.0,-3504000000.0,3607000000.0,-180000000.0,1212000000.0,1212000000.0,,222000000.0,,-3459000000.0,,-927000000.0,-950000000.0,-10000000.0,-2548000000.0,,894000000.0,21000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q2,2013-04-01,2013-06-30,,148000000.0,9000000.0,202000000.0,443000000.0,-228000000.0,26000000.0,494000000.0,49000000.0,-871000000.0,760000000.0,,,,49000000.0,-871000000.0,760000000.0,-62000000.0,339000000.0,339000000.0,,58000000.0,,-833000000.0,,-239000000.0,-227000000.0,-2000000.0,-232000000.0,,180000000.0,11000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-25 13:26:48+00:00,131000000.0,-10000000.0,455000000.0,863000000.0,-201000000.0,41000000.0,1519000000.0,-35000000.0,-1643000000.0,1516000000.0,,,,-35000000.0,-1643000000.0,1516000000.0,-162000000.0,703000000.0,703000000.0,,20000000.0,,-1650000000.0,,-469000000.0,-423000000.0,-4000000.0,-1126000000.0,,423000000.0,11000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q1TTM,2012-04-01,2013-03-31,,115000000.0,-36000000.0,919000000.0,1779000000.0,448000000.0,67000000.0,2754000000.0,-420000000.0,-3371000000.0,3684000000.0,,,,-420000000.0,-3371000000.0,3684000000.0,-107000000.0,1236000000.0,1236000000.0,,106000000.0,,-3271000000.0,,-917000000.0,-917000000.0,-11000000.0,-2324000000.0,,818000000.0,10000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 13:07:17+00:00,-17000000.0,-19000000.0,253000000.0,420000000.0,27000000.0,15000000.0,1025000000.0,-84000000.0,-772000000.0,756000000.0,,,,-84000000.0,-772000000.0,756000000.0,-100000000.0,364000000.0,364000000.0,,-38000000.0,,-817000000.0,,-230000000.0,-196000000.0,-2000000.0,-894000000.0,,243000000.0,
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 18:59:56+00:00,102400000.0,117300000.0,838500000.0,1897600000.0,1343200000.0,73600000.0,2661700000.0,-150900000.0,-4405900000.0,4602400000.0,-11600000.0,-100000.0,11100000.0,-162500000.0,-4406000000.0,4613500000.0,45000000.0,1638000000.0,1590500000.0,47500000.0,-331300000.0,,-4253800000.0,,-997600000.0,-1119100000.0,-64800000.0,-1888600000.0,,1031800000.0,
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q4,2014-10-01,2014-12-31,,-231600000.0,8300000.0,189500000.0,479600000.0,476200000.0,10600000.0,927700000.0,409100000.0,-1326900000.0,887400000.0,-3600000.0,1900000.0,1100000.0,405500000.0,-1325000000.0,888500000.0,-31000000.0,192000000.0,160500000.0,31500000.0,2700000.0,,-1227800000.0,,-261600000.0,-328100000.0,-19800000.0,-267600000.0,,248800000.0,
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-22 16:59:57+00:00,334000000.0,109000000.0,649000000.0,1418000000.0,867000000.0,63000000.0,1734000000.0,-560000000.0,-3079000000.0,3715000000.0,-8000000.0,-2000000.0,10000000.0,-568000000.0,-3081000000.0,3725000000.0,76000000.0,1446000000.0,1430000000.0,16000000.0,-334000000.0,,-3026000000.0,,-736000000.0,-791000000.0,-45000000.0,-1621000000.0,,783000000.0,
