company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,customerdeposits,employeebenefitassets,goodwill,grossppe,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2011.0,Q1,,2011-03-31,2011-05-03 13:03:39+00:00,884000000.0,1749000000.0,18330000000.0,-373000000.0,4617000000.0,625000000.0,,9179000000.0,301000000.0,669000000.0,275000000.0,,76000000.0,54096000000.0,15631000000.0,1328000000.0,35766000000.0,,,7490000000.0,1863000000.0,,490000000.0,1039000000.0,,268000000.0,,9929000000.0,1131000000.0,,,,60000000.0,,4973000000.0,2854000000.0,296000000.0,50560000000.0,13779000000.0,4789000000.0,5989000000.0,13779000000.0,13779000000.0,36721000000.0,50560000000.0,10005000000.0,30732000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,FY,,2012-12-31,2014-02-25 14:26:50+00:00,1169000000.0,1871000000.0,18691000000.0,-337000000.0,5240000000.0,279000000.0,0.0,9338000000.0,,747000000.0,316000000.0,,91000000.0,57454000000.0,15586000000.0,1519000000.0,38763000000.0,0.0,,9252000000.0,1075000000.0,,355000000.0,1123000000.0,,316000000.0,,10924000000.0,1154000000.0,,,241000000.0,,,6236000000.0,3152000000.0,324000000.0,54367000000.0,15237000000.0,4589000000.0,6823000000.0,15237000000.0,15237000000.0,39130000000.0,54367000000.0,11015000000.0,32307000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q3,,2012-09-30,2012-10-26 10:49:17+00:00,988000000.0,1855000000.0,19326000000.0,-454000000.0,5124000000.0,443000000.0,0.0,9316000000.0,49000000.0,512000000.0,295000000.0,,90000000.0,57459000000.0,14955000000.0,1462000000.0,38133000000.0,0.0,,8905000000.0,1611000000.0,,352000000.0,1187000000.0,,325000000.0,,10972000000.0,1147000000.0,,,209000000.0,,,6444000000.0,3488000000.0,278000000.0,53843000000.0,15306000000.0,4648000000.0,6795000000.0,15306000000.0,15306000000.0,38537000000.0,53843000000.0,11062000000.0,31742000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q2,,2012-06-30,2012-07-27 10:45:05+00:00,906000000.0,1762000000.0,18956000000.0,-475000000.0,5138000000.0,297000000.0,0.0,9297000000.0,46000000.0,617000000.0,293000000.0,,90000000.0,56784000000.0,15319000000.0,1494000000.0,37828000000.0,1000000.0,,8627000000.0,1729000000.0,,408000000.0,1035000000.0,,365000000.0,,11020000000.0,1193000000.0,,,179000000.0,,,6185000000.0,3191000000.0,297000000.0,53421000000.0,15007000000.0,4483000000.0,6407000000.0,15007000000.0,15008000000.0,38413000000.0,53421000000.0,11110000000.0,32006000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2012.0,Q1,,2012-03-31,2012-04-27 13:01:54+00:00,978000000.0,1670000000.0,18791000000.0,-472000000.0,4969000000.0,286000000.0,0.0,9278000000.0,47000000.0,679000000.0,301000000.0,,90000000.0,56223000000.0,15340000000.0,1418000000.0,37432000000.0,1000000.0,,8493000000.0,1739000000.0,,391000000.0,1038000000.0,,316000000.0,,11166000000.0,1162000000.0,,,185000000.0,,,6050000000.0,3030000000.0,217000000.0,52902000000.0,14856000000.0,4214000000.0,6342000000.0,14856000000.0,14857000000.0,38045000000.0,52902000000.0,11256000000.0,31703000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,FY,,2013-12-31,2015-02-20 17:19:29+00:00,1266000000.0,1860000000.0,19288000000.0,-128304000.0,5529000000.0,118000000.0,0.0,9434000000.0,,822000000.0,299000000.0,,91000000.0,60285000000.0,16828000000.0,1423000000.0,40997000000.0,1000000.0,,10300000000.0,415000000.0,,310000000.0,1055000000.0,,364000000.0,,11016000000.0,1144000000.0,,,246000000.0,,,6766000000.0,2306000000.0,353000000.0,56414000000.0,16071696000.0,4310000000.0,6112000000.0,16085000000.0,16086000000.0,40328000000.0,56414000000.0,11107000000.0,34216000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q3,,2013-09-30,2013-10-25 13:02:08+00:00,1044000000.0,1856000000.0,19174000000.0,-306000000.0,5376000000.0,147000000.0,0.0,9404000000.0,,590000000.0,298000000.0,,91000000.0,59044000000.0,16202000000.0,1440000000.0,39870000000.0,1000000.0,,9871000000.0,986000000.0,,324000000.0,943000000.0,,233000000.0,,10685000000.0,1073000000.0,,,262000000.0,,,6664000000.0,2584000000.0,288000000.0,54963000000.0,15762000000.0,4317000000.0,5692000000.0,15762000000.0,15763000000.0,39200000000.0,54963000000.0,10776000000.0,33508000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q2,,2013-06-30,2013-07-26 11:44:52+00:00,987000000.0,1931000000.0,18932000000.0,-313000000.0,5319000000.0,117000000.0,0.0,9380000000.0,,680000000.0,297000000.0,,91000000.0,58357000000.0,15799000000.0,1574000000.0,39425000000.0,0.0,,9691000000.0,1044000000.0,,365000000.0,934000000.0,,264000000.0,,10841000000.0,1070000000.0,,,337000000.0,,,6470000000.0,3357000000.0,298000000.0,54979000000.0,15537000000.0,4622000000.0,6519000000.0,15537000000.0,15537000000.0,39442000000.0,54979000000.0,10932000000.0,32923000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2013.0,Q1,,2013-03-31,2013-04-26 11:53:58+00:00,1004000000.0,1869000000.0,18945000000.0,-306000000.0,5352000000.0,179000000.0,0.0,9357000000.0,,727000000.0,299000000.0,,91000000.0,58075000000.0,15899000000.0,1520000000.0,39130000000.0,0.0,,9556000000.0,1049000000.0,,327000000.0,905000000.0,,259000000.0,,10932000000.0,1098000000.0,,,241000000.0,,,6370000000.0,2981000000.0,261000000.0,54550000000.0,15421000000.0,4397000000.0,6175000000.0,15421000000.0,15421000000.0,39129000000.0,54550000000.0,11023000000.0,32954000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,FY,,2014-12-31,2016-02-23 18:04:17+00:00,1258200000.0,1835200000.0,19970800000.0,-103100000.0,5843100000.0,162500000.0,0.0,9516700000.0,,863500000.0,323900000.0,,52500000.0,63605900000.0,16012000000.0,1316600000.0,43635100000.0,4300000.0,,10892200000.0,629500000.0,,399700000.0,1296300000.0,103300000.0,378300000.0,,10857300000.0,1026700000.0,521600000.0,350000000.0,275200000.0,,,7406600000.0,3846400000.0,385600000.0,59544600000.0,16820200000.0,4478100000.0,7966600000.0,16820200000.0,16824500000.0,42720100000.0,59544600000.0,11431400000.0,34753500000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q3,,2014-09-30,2014-10-23 17:28:03+00:00,1259000000.0,1855000000.0,20059000000.0,-105000000.0,5760000000.0,194000000.0,0.0,9503000000.0,,769000000.0,315000000.0,,91000000.0,63123000000.0,15677000000.0,1205000000.0,43064000000.0,4000000.0,,10506000000.0,414000000.0,,362000000.0,1179000000.0,,272000000.0,,10659000000.0,1239000000.0,,,177000000.0,,,7470000000.0,3663000000.0,318000000.0,57925000000.0,16868000000.0,4111000000.0,7457000000.0,16868000000.0,16872000000.0,41053000000.0,57925000000.0,10750000000.0,33596000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q2,,2014-06-30,2014-07-25 13:26:48+00:00,1228000000.0,1926000000.0,19792000000.0,-104000000.0,5748000000.0,190000000.0,0.0,9463000000.0,,692000000.0,306000000.0,,91000000.0,62065000000.0,15601000000.0,1219000000.0,42273000000.0,4000000.0,,10463000000.0,411000000.0,,382000000.0,1070000000.0,,298000000.0,,10933000000.0,1212000000.0,,,229000000.0,,,7222000000.0,4006000000.0,377000000.0,57620000000.0,16581000000.0,4323000000.0,7600000000.0,16581000000.0,16585000000.0,41035000000.0,57620000000.0,11024000000.0,33435000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2014.0,Q1,,2014-03-31,2014-04-25 13:07:17+00:00,1213000000.0,1943000000.0,19564000000.0,-109000000.0,5618000000.0,292000000.0,0.0,9449000000.0,,803000000.0,302000000.0,,91000000.0,61094000000.0,16475000000.0,1214000000.0,41530000000.0,3000000.0,,10446000000.0,456000000.0,,417000000.0,977000000.0,,280000000.0,,11082000000.0,1105000000.0,,,159000000.0,,,7076000000.0,2944000000.0,310000000.0,57038000000.0,16416000000.0,4335000000.0,6519000000.0,16416000000.0,16419000000.0,40619000000.0,57038000000.0,11173000000.0,34100000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,FY,,2015-12-31,2016-07-28 16:49:45+00:00,1418000000.0,1640500000.0,19348200000.0,-136500000.0,5542600000.0,180100000.0,0.0,9620500000.0,58900000.0,979100000.0,346600000.0,,52500000.0,65481400000.0,17740900000.0,1339400000.0,46133200000.0,13200000.0,,11733200000.0,583300000.0,,356900000.0,1392200000.0,,340800000.0,,11426300000.0,1069700000.0,,,113500000.0,,,8398300000.0,2631800000.0,386800000.0,61683100000.0,17882300000.0,4072400000.0,7108500000.0,17891700000.0,17904900000.0,43778200000.0,61683100000.0,11478800000.0,36669700000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q3,,2015-09-30,2015-10-22 16:59:57+00:00,1274000000.0,1853000000.0,19588000000.0,-106149000.0,5706000000.0,178000000.0,0.0,9604000000.0,,748000000.0,335000000.0,,53000000.0,65129000000.0,17600000000.0,1105000000.0,45238000000.0,10000000.0,,11425000000.0,535000000.0,,333000000.0,1309000000.0,608000000.0,784000000.0,,11270483000.0,1066000000.0,0.0,0.0,156000000.0,,,8204000000.0,2608000000.0,315000000.0,61099000000.0,17701851000.0,4548000000.0,7058000000.0,17699000000.0,17709000000.0,43390000000.0,61099000000.0,11323483000.0,36332000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q2,,2015-06-30,2015-07-23 17:01:32+00:00,1236000000.0,1920000000.0,19589000000.0,-102000000.0,5888000000.0,195000000.0,0.0,9591000000.0,,749000000.0,335000000.0,,91000000.0,64602000000.0,17761000000.0,1160000000.0,45013000000.0,8000000.0,,11426000000.0,509000000.0,,384000000.0,1137000000.0,,271000000.0,,11609000000.0,1262000000.0,,,210000000.0,,,7945000000.0,2922000000.0,356000000.0,60938000000.0,17434000000.0,4225000000.0,6650000000.0,17434000000.0,17442000000.0,43496000000.0,60938000000.0,11700000000.0,36846000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2015.0,Q1,,2015-03-31,2015-04-23 16:27:27+00:00,1283000000.0,1889000000.0,20496000000.0,-110139000.0,5880000000.0,196201000.0,0.0,9568000000.0,,846000000.0,335000000.0,,91000000.0,65517000000.0,16778000000.0,1192000000.0,44810000000.0,7000000.0,,11188000000.0,598000000.0,,404000000.0,1083000000.0,,275000000.0,,11021000000.0,1218000000.0,,,148000000.0,,,7776000000.0,3306000000.0,293000000.0,60038000000.0,17233861000.0,4116000000.0,7128000000.0,17241000000.0,17248000000.0,42790000000.0,60038000000.0,11112000000.0,35662000000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,FY,,2016-12-31,2018-02-22 17:53:21+00:00,1688500000.0,1916700000.0,16397300000.0,-156300000.0,5581900000.0,210500000.0,0.0,9660900000.0,,1048000000.0,343200000.0,,52500000.0,62036600000.0,17378400000.0,967300000.0,45639300000.0,23100000.0,,11884400000.0,614100000.0,,331000000.0,1356200000.0,1951200000.0,471100000.0,,11742000000.0,1090800000.0,,,325500000.0,,193000000.0,7892400000.0,4591000000.0,138700000.0,63467700000.0,17397000000.0,6033900000.0,9498000000.0,17397000000.0,17420100000.0,46047600000.0,63467700000.0,11794500000.0,36549600000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q3,,2016-09-30,2016-11-01 17:40:07+00:00,1340300000.0,1880000000.0,16337600000.0,-145800000.0,5745500000.0,212200000.0,0.0,9658300000.0,214900000.0,666200000.0,341600000.0,,52500000.0,60599800000.0,17319900000.0,1024800000.0,44262200000.0,21100000.0,,11815100000.0,497000000.0,,274700000.0,1099100000.0,1915300000.0,469100000.0,,11178100000.0,942100000.0,,,148100000.0,,,7809400000.0,3863100000.0,279200000.0,61442000000.0,17321900000.0,5949200000.0,7779400000.0,17321900000.0,17343000000.0,44099000000.0,61442000000.0,11230600000.0,36319600000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q2,,2016-06-30,2016-07-28 16:49:45+00:00,1242300000.0,1815200000.0,19646200000.0,-117900000.0,5667900000.0,246800000.0,0.0,9652700000.0,272700000.0,814000000.0,335800000.0,,52500000.0,67082400000.0,17537400000.0,1362000000.0,47436200000.0,18700000.0,,12402500000.0,496600000.0,,290100000.0,1124300000.0,,286900000.0,,11389500000.0,937900000.0,,,145200000.0,,,8851400000.0,4066600000.0,306900000.0,63317100000.0,18386200000.0,4438900000.0,7869900000.0,18386200000.0,18404900000.0,44912200000.0,63317100000.0,11442000000.0,37042300000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2016.0,Q1,,2016-03-31,2016-04-28 17:29:19+00:00,1219500000.0,1650000000.0,19597300000.0,-133800000.0,5589600000.0,190400000.0,0.0,9635500000.0,226100000.0,899500000.0,358100000.0,,52500000.0,66430200000.0,17749300000.0,1351900000.0,46832900000.0,15200000.0,,12133800000.0,569900000.0,,327400000.0,1159900000.0,,330600000.0,,11454800000.0,1080300000.0,,,136000000.0,,,8624800000.0,3254300000.0,264500000.0,62486500000.0,18126500000.0,4146300000.0,7221900000.0,18126500000.0,18141700000.0,44344800000.0,62486500000.0,11507300000.0,37122900000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2017.0,FY,,2017-12-31,2019-02-21 16:27:59+00:00,2065300000.0,1891000000.0,17167000000.0,-67800000.0,10347800000.0,214600000.0,0.0,9728100000.0,,1115500000.0,357000000.0,,52500000.0,67428500000.0,19419600000.0,953200000.0,50261500000.0,26600000.0,,6813900000.0,398100000.0,,524200000.0,1094800000.0,,246400000.0,,10162000000.0,1152900000.0,,,310400000.0,0.0,198000000.0,8626700000.0,3392300000.0,161700000.0,64729100000.0,18287000000.0,4253100000.0,8271300000.0,18287000000.0,18313600000.0,46403600000.0,64729100000.0,10214500000.0,38132300000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2017.0,Q3,,2017-09-30,2017-10-26 17:59:43+00:00,1537000000.0,1740900000.0,17121700000.0,-175400000.0,5878900000.0,343900000.0,0.0,9712500000.0,,716500000.0,346600000.0,,52500000.0,65438200000.0,18362400000.0,916500000.0,48316500000.0,36400000.0,,12628200000.0,468900000.0,,405300000.0,1023300000.0,0.0,280000000.0,,11528100000.0,1189700000.0,,,350500000.0,,,8532000000.0,3418600000.0,310700000.0,63964900000.0,18069100000.0,4067800000.0,7322000000.0,18069100000.0,18105500000.0,45850100000.0,63964900000.0,11580600000.0,38528100000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2017.0,Q2,,2017-06-30,2017-07-27 17:30:40+00:00,1268400000.0,1661800000.0,16907600000.0,-161600000.0,5819800000.0,172400000.0,0.0,9709300000.0,,891500000.0,344000000.0,,52500000.0,64134800000.0,16796900000.0,982200000.0,47227200000.0,25400000.0,,12288500000.0,462800000.0,,450600000.0,1047500000.0,0.0,234100000.0,,11650400000.0,1123900000.0,,,224400000.0,,,8276400000.0,4606700000.0,317600000.0,62739100000.0,17824100000.0,3809000000.0,8392200000.0,17824100000.0,17849500000.0,44884100000.0,62739100000.0,11702900000.0,36491900000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2017.0,Q1,,2017-03-31,2017-04-27 17:44:02+00:00,1116900000.0,1711200000.0,16674200000.0,-171000000.0,5737400000.0,175000000.0,0.0,9663800000.0,,1078500000.0,342000000.0,,52500000.0,62910500000.0,16722200000.0,955300000.0,46236300000.0,24600000.0,,11981600000.0,586200000.0,,349200000.0,1076200000.0,9700000.0,250700000.0,,11823100000.0,1073100000.0,,,141000000.0,,,8194300000.0,4050200000.0,275000000.0,61728300000.0,17687100000.0,3616400000.0,7914500000.0,17687100000.0,17711700000.0,44015000000.0,61728300000.0,11875600000.0,36100500000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2018.0,FY,,2018-12-31,2020-02-20 08:52:40+00:00,1874300000.0,1926500000.0,17986100000.0,-120400000.0,10828000000.0,234100000.0,0.0,9823500000.0,,1218000000.0,412200000.0,,52500000.0,73085200000.0,21648200000.0,921100000.0,55099100000.0,31000000.0,,7086500000.0,377100000.0,,454300000.0,1245500000.0,,290300000.0,,9537300000.0,1046000000.0,,,208800000.0,69400000.0,210000000.0,9325300000.0,3608500000.0,159100000.0,68802800000.0,19028400000.0,4113900000.0,8648800000.0,19028400000.0,19059400000.0,49634600000.0,68802800000.0,9589800000.0,40985800000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2018.0,Q3,,2018-09-30,2018-10-25 17:16:31+00:00,1579900000.0,2118100000.0,17841600000.0,-86000000.0,10618600000.0,788300000.0,0.0,9809100000.0,,774100000.0,372500000.0,,52500000.0,71197300000.0,20869800000.0,847900000.0,53355700000.0,30000000.0,,7110400000.0,350700000.0,,438200000.0,1186200000.0,,366700000.0,,9516800000.0,1094400000.0,,,186600000.0,70000000.0,149200000.0,9293700000.0,4146800000.0,164100000.0,67617400000.0,19016800000.0,4692400000.0,8426200000.0,19016800000.0,19046800000.0,48470100000.0,67617400000.0,9569300000.0,40043900000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2018.0,Q2,,2018-06-30,2018-07-26 07:28:21+00:00,1635400000.0,2270700000.0,17571400000.0,-94800000.0,10649900000.0,211200000.0,0.0,9794000000.0,,943900000.0,369000000.0,,52500000.0,70012900000.0,19750600000.0,915600000.0,52441500000.0,29100000.0,,7085300000.0,329400000.0,,590300000.0,992800000.0,,246600000.0,,9806000000.0,1151200000.0,,,243100000.0,70400000.0,176100000.0,9023100000.0,4870600000.0,163100000.0,66870100000.0,18722300000.0,4570100000.0,9058300000.0,18722300000.0,18751400000.0,48024700000.0,66870100000.0,9858500000.0,38966400000.0
American Electric Power Company Inc,AEP,1B4S6S7G0TW5EE83BO58,4904,2018.0,Q1,,2018-03-31,2018-04-26 17:24:57+00:00,1449600000.0,1851500000.0,17431200000.0,-95400000.0,10328200000.0,183400000.0,0.0,9777200000.0,,1081400000.0,365500000.0,,52500000.0,68779300000.0,18844900000.0,922800000.0,51365100000.0,28300000.0,,6943900000.0,330900000.0,,596100000.0,1017100000.0,,282900000.0,,10056900000.0,1090900000.0,,,280200000.0,70700000.0,133100000.0,8801500000.0,5274900000.0,167900000.0,65609500000.0,18483300000.0,4135000000.0,9471400000.0,18483300000.0,18511600000.0,47010200000.0,65609500000.0,10109400000.0,37538800000.0
