company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q2,2010-04-01,2010-06-30,,,70000000.0,,1000000.0,-12000000.0,21000000.0,-1000000.0,-45000000.0,-210000000.0,206000000.0,-45000000.0,-210000000.0,206000000.0,-48000000.0,148000000.0,148000000.0,,-171000000.0,-32000000.0,,-46000000.0,,-33000000.0,7000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q1,2010-01-01,2010-03-31,2010-04-26 17:30:30+00:00,,69000000.0,,,-395000000.0,12000000.0,2000000.0,-38000000.0,-47000000.0,-225000000.0,-38000000.0,-47000000.0,-225000000.0,-310000000.0,101000000.0,101000000.0,,-18000000.0,-32000000.0,,-33000000.0,,-20000000.0,4000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q1TTM,2009-04-01,2010-03-31,,,276000000.0,,-1000000.0,-239000000.0,24000000.0,247000000.0,1000000.0,-308000000.0,451000000.0,1000000.0,-308000000.0,451000000.0,143000000.0,235000000.0,235000000.0,179000000.0,-31000000.0,-128000000.0,-48000000.0,-239000000.0,-101000000.0,-41000000.0,10000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q4,2011-10-01,2011-12-31,,-156000000.0,69000000.0,,,173000000.0,2000000.0,,-97000000.0,-126000000.0,352000000.0,-97000000.0,-126000000.0,352000000.0,129000000.0,51000000.0,51000000.0,59000000.0,156000000.0,-39000000.0,,-126000000.0,-36000000.0,-24000000.0,-651000000.0,651000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:45:42+00:00,-156000000.0,273000000.0,,1000000.0,-284000000.0,69000000.0,1000000.0,-423000000.0,-142000000.0,625000000.0,-423000000.0,-142000000.0,625000000.0,61000000.0,647000000.0,647000000.0,-11000000.0,29000000.0,-139000000.0,-200000000.0,-466000000.0,-38000000.0,-316000000.0,0.0,651000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-11-01 10:56:38+00:00,,204000000.0,,1000000.0,-457000000.0,67000000.0,1000000.0,-326000000.0,-16000000.0,273000000.0,-326000000.0,-16000000.0,273000000.0,-68000000.0,596000000.0,596000000.0,-70000000.0,-127000000.0,-100000000.0,-200000000.0,-340000000.0,-2000000.0,-292000000.0,651000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q3TTM,2010-10-01,2011-09-30,,-190000000.0,272000000.0,,1000000.0,-427000000.0,144000000.0,498000000.0,-611000000.0,-135000000.0,551000000.0,-611000000.0,-135000000.0,551000000.0,-194000000.0,604000000.0,604000000.0,102000000.0,54000000.0,-131000000.0,-200000000.0,-452000000.0,-618000000.0,-504000000.0,653000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q3,2011-07-01,2011-09-30,,,69000000.0,,1000000.0,-22000000.0,-8000000.0,,-156000000.0,-243000000.0,212000000.0,-156000000.0,-243000000.0,212000000.0,-186000000.0,165000000.0,165000000.0,,-121000000.0,-33000000.0,,-129000000.0,,-115000000.0,7000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-08-02 17:29:48+00:00,,135000000.0,,0.0,-435000000.0,75000000.0,1000000.0,-170000000.0,227000000.0,61000000.0,-170000000.0,227000000.0,61000000.0,118000000.0,431000000.0,431000000.0,-70000000.0,-6000000.0,-67000000.0,-200000000.0,-211000000.0,-2000000.0,-177000000.0,644000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q2TTM,2010-07-01,2011-06-30,,-190000000.0,276000000.0,,,-332000000.0,160000000.0,498000000.0,-498000000.0,42000000.0,655000000.0,-498000000.0,42000000.0,655000000.0,199000000.0,609000000.0,609000000.0,102000000.0,168000000.0,-130000000.0,-200000000.0,-382000000.0,-622000000.0,-404000000.0,646000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q2,2011-04-01,2011-06-30,,,67000000.0,,,-53000000.0,5000000.0,,-133000000.0,-80000000.0,207000000.0,-133000000.0,-80000000.0,207000000.0,-6000000.0,211000000.0,211000000.0,-18000000.0,5000000.0,-33000000.0,,-112000000.0,-2000000.0,-103000000.0,27000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 14:03:29+00:00,,68000000.0,,,-382000000.0,70000000.0,1000000.0,-37000000.0,307000000.0,-146000000.0,-37000000.0,307000000.0,-146000000.0,124000000.0,220000000.0,220000000.0,-52000000.0,-11000000.0,-34000000.0,-200000000.0,-99000000.0,,-74000000.0,617000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q1TTM,2010-04-01,2011-03-31,,-190000000.0,279000000.0,,1000000.0,-291000000.0,176000000.0,497000000.0,-410000000.0,-88000000.0,654000000.0,-410000000.0,-88000000.0,654000000.0,157000000.0,546000000.0,546000000.0,120000000.0,-8000000.0,-129000000.0,-200000000.0,-316000000.0,-620000000.0,-334000000.0,626000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 11:58:08+00:00,-2669000000.0,360000000.0,,2000000.0,102000000.0,56000000.0,3511000000.0,1504000000.0,-2962000000.0,1128000000.0,1504000000.0,-2962000000.0,1128000000.0,-328000000.0,444000000.0,444000000.0,222000000.0,-30000000.0,-196000000.0,,-470000000.0,-1867000000.0,0.0,200000000.0,7000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q4,2012-10-01,2012-12-31,,-2669000000.0,108000000.0,,,59000000.0,28000000.0,,-261000000.0,-167000000.0,440000000.0,-261000000.0,-167000000.0,440000000.0,12000000.0,-47000000.0,-47000000.0,320000000.0,2671000000.0,-89000000.0,,-169000000.0,-200000000.0,,-7000000.0,7000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-31 16:42:47+00:00,,252000000.0,,2000000.0,43000000.0,28000000.0,3511000000.0,1765000000.0,-2795000000.0,688000000.0,1765000000.0,-2795000000.0,688000000.0,-340000000.0,491000000.0,491000000.0,-98000000.0,-2701000000.0,-107000000.0,0.0,-301000000.0,-1667000000.0,0.0,207000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q3TTM,2011-10-01,2012-09-30,,-156000000.0,321000000.0,,2000000.0,216000000.0,30000000.0,3511000000.0,1668000000.0,-2921000000.0,1040000000.0,1668000000.0,-2921000000.0,1040000000.0,-211000000.0,542000000.0,542000000.0,-39000000.0,-2545000000.0,-146000000.0,,-427000000.0,-1703000000.0,-24000000.0,-444000000.0,651000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q3,2012-07-01,2012-09-30,,,112000000.0,,2000000.0,156000000.0,14000000.0,1200000000.0,-342000000.0,-2776000000.0,353000000.0,-342000000.0,-2776000000.0,353000000.0,-2763000000.0,154000000.0,154000000.0,-69000000.0,-2656000000.0,-36000000.0,,-121000000.0,-1520000000.0,,1000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-08-02 15:28:59+00:00,,140000000.0,,0.0,-113000000.0,14000000.0,2311000000.0,2107000000.0,-19000000.0,335000000.0,2107000000.0,-19000000.0,335000000.0,2423000000.0,337000000.0,337000000.0,-29000000.0,-45000000.0,-71000000.0,0.0,-180000000.0,-147000000.0,0.0,206000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q2TTM,2011-07-01,2012-06-30,,-156000000.0,278000000.0,,1000000.0,38000000.0,8000000.0,2311000000.0,1854000000.0,-388000000.0,899000000.0,1854000000.0,-388000000.0,899000000.0,2366000000.0,553000000.0,553000000.0,30000000.0,-10000000.0,-143000000.0,,-435000000.0,-183000000.0,-139000000.0,-438000000.0,651000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q2,2012-04-01,2012-06-30,,,71000000.0,,,-17000000.0,-6000000.0,2311000000.0,2124000000.0,,316000000.0,2124000000.0,-9000000.0,316000000.0,2431000000.0,179000000.0,179000000.0,83000000.0,0.0,-35000000.0,,0.0,-146000000.0,,0.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q1,2012-01-01,2012-03-31,2012-05-10 11:38:54+00:00,,69000000.0,,0.0,-96000000.0,20000000.0,,-17000000.0,,19000000.0,-17000000.0,-10000000.0,19000000.0,-8000000.0,158000000.0,158000000.0,-112000000.0,-35000000.0,-36000000.0,0.0,-91000000.0,-1000000.0,0.0,126000000.0,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q1TTM,2011-04-01,2012-03-31,,0.0,274000000.0,,1000000.0,2000000.0,19000000.0,,-403000000.0,,790000000.0,-403000000.0,-459000000.0,790000000.0,-71000000.0,585000000.0,585000000.0,-71000000.0,0.0,-141000000.0,,0.0,-39000000.0,-242000000.0,0.0,0.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 11:58:08+00:00,0.0,433000000.0,,7000000.0,114000000.0,59000000.0,575000000.0,-859000000.0,-457000000.0,1297000000.0,-859000000.0,-457000000.0,1297000000.0,-12000000.0,1172000000.0,1172000000.0,-422000000.0,0.0,-150000000.0,,-488000000.0,-1105000000.0,-238000000.0,0.0,31000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q4,2013-10-01,2013-12-31,,,107000000.0,,3000000.0,299000000.0,4000000.0,125000000.0,-342000000.0,-149000000.0,503000000.0,-342000000.0,-149000000.0,503000000.0,15000000.0,349000000.0,349000000.0,-252000000.0,,-46000000.0,,-174000000.0,-300000000.0,-125000000.0,,25000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-28 17:06:27+00:00,0.0,326000000.0,,4000000.0,-185000000.0,55000000.0,450000000.0,-517000000.0,-308000000.0,794000000.0,-517000000.0,-308000000.0,794000000.0,-27000000.0,823000000.0,823000000.0,-170000000.0,0.0,-104000000.0,,-314000000.0,-805000000.0,-113000000.0,0.0,6000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q3TTM,2012-10-01,2013-09-30,,-2669000000.0,434000000.0,,4000000.0,-126000000.0,83000000.0,450000000.0,-778000000.0,-475000000.0,1234000000.0,-778000000.0,-475000000.0,1234000000.0,-15000000.0,776000000.0,776000000.0,150000000.0,2671000000.0,-193000000.0,,-483000000.0,-1005000000.0,-113000000.0,-7000000.0,13000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q3,2013-07-01,2013-09-30,,,108000000.0,,5000000.0,135000000.0,8000000.0,,-327000000.0,-117000000.0,427000000.0,-327000000.0,-117000000.0,427000000.0,-12000000.0,309000000.0,309000000.0,-125000000.0,8000000.0,-50000000.0,,-126000000.0,-250000000.0,-35000000.0,,1000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-05 15:23:27+00:00,0.0,218000000.0,,-1000000.0,-320000000.0,47000000.0,450000000.0,-190000000.0,-191000000.0,367000000.0,-190000000.0,-191000000.0,367000000.0,-15000000.0,514000000.0,514000000.0,-45000000.0,-8000000.0,-54000000.0,,-188000000.0,-555000000.0,-78000000.0,0.0,5000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q2TTM,2012-07-01,2013-06-30,,-2669000000.0,438000000.0,,1000000.0,-105000000.0,89000000.0,1650000000.0,-793000000.0,-3134000000.0,1160000000.0,-793000000.0,-3134000000.0,1160000000.0,-2766000000.0,621000000.0,621000000.0,206000000.0,7000000.0,-179000000.0,,-478000000.0,-2275000000.0,-78000000.0,-6000000.0,12000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q2,2013-04-01,2013-06-30,,,108000000.0,,2000000.0,-49000000.0,1000000.0,250000000.0,-200000000.0,-108000000.0,362000000.0,-200000000.0,-108000000.0,362000000.0,56000000.0,266000000.0,266000000.0,37000000.0,-8000000.0,-50000000.0,,-100000000.0,-355000000.0,-46000000.0,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q1,2013-01-01,2013-03-31,2013-04-30 15:28:28+00:00,0.0,110000000.0,,-3000000.0,-271000000.0,46000000.0,200000000.0,10000000.0,-83000000.0,5000000.0,10000000.0,-83000000.0,5000000.0,-71000000.0,248000000.0,248000000.0,-82000000.0,0.0,-4000000.0,,-88000000.0,-200000000.0,-32000000.0,0.0,5000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q1TTM,2012-04-01,2013-03-31,,-2669000000.0,401000000.0,,-1000000.0,-73000000.0,82000000.0,3711000000.0,1531000000.0,-3045000000.0,1114000000.0,1531000000.0,-3035000000.0,1114000000.0,-391000000.0,534000000.0,534000000.0,252000000.0,5000000.0,-164000000.0,,-467000000.0,-2066000000.0,-32000000.0,74000000.0,12000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 14:41:34+00:00,-3509000000.0,450000000.0,,-4000000.0,24000000.0,18000000.0,3565000000.0,2639000000.0,-4091000000.0,1433000000.0,2639000000.0,-4091000000.0,1433000000.0,-23000000.0,757000000.0,757000000.0,202000000.0,-2000000.0,-219000000.0,,-593000000.0,-315000000.0,-410000000.0,,13000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q4,2014-10-01,2014-12-31,,-3184000000.0,122000000.0,,1000000.0,104000000.0,-4000000.0,2950000000.0,2890000000.0,-3373000000.0,484000000.0,2890000000.0,-3373000000.0,484000000.0,2000000.0,17000000.0,17000000.0,241000000.0,-4000000.0,-51000000.0,,-185000000.0,-5000000.0,,,
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 12:09:18+00:00,-325000000.0,328000000.0,,-5000000.0,-80000000.0,22000000.0,615000000.0,-251000000.0,-718000000.0,949000000.0,-251000000.0,-718000000.0,949000000.0,-25000000.0,740000000.0,740000000.0,-39000000.0,2000000.0,-168000000.0,,-408000000.0,-310000000.0,-410000000.0,,13000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q3TTM,2013-10-01,2014-09-30,,-325000000.0,435000000.0,,-2000000.0,219000000.0,26000000.0,740000000.0,-593000000.0,-867000000.0,1452000000.0,-593000000.0,-867000000.0,1452000000.0,-10000000.0,1089000000.0,1089000000.0,-291000000.0,2000000.0,-214000000.0,,-582000000.0,-610000000.0,-535000000.0,,38000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q3,2014-07-01,2014-09-30,,-42000000.0,111000000.0,,-7000000.0,181000000.0,-8000000.0,-26000000.0,-322000000.0,-194000000.0,560000000.0,-322000000.0,-194000000.0,560000000.0,37000000.0,212000000.0,212000000.0,56000000.0,,-53000000.0,,-153000000.0,-185000000.0,-50000000.0,,1000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 15:06:12+00:00,-283000000.0,217000000.0,,2000000.0,-261000000.0,30000000.0,641000000.0,71000000.0,-524000000.0,389000000.0,71000000.0,-524000000.0,389000000.0,-62000000.0,528000000.0,528000000.0,-95000000.0,2000000.0,-115000000.0,,-255000000.0,-125000000.0,-360000000.0,,12000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q2TTM,2013-07-01,2014-06-30,,-283000000.0,432000000.0,,10000000.0,173000000.0,42000000.0,766000000.0,-598000000.0,-790000000.0,1319000000.0,-598000000.0,-790000000.0,1319000000.0,-59000000.0,1186000000.0,1186000000.0,-472000000.0,10000000.0,-211000000.0,,-555000000.0,-675000000.0,-520000000.0,,38000000.0
