company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2009.0,Q1,2009-01-01,2009-03-31,2010-04-26 17:30:30+00:00,0.03,0.03,,0.03,0.0,2000000.0,2000000.0,,2000000.0,,950000000.0,1129000000.0,,-4000000.0,,34000000.0,26000000.0,94000000.0,950000000.0,179000000.0,19000000.0,,154000000.0,25000000.0,-23000000.0,2000000.0,1129000000.0,66700000.0,66700000.0,66700000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q4,2010-10-01,2010-12-31,,0.04,0.04,0.21,0.04,-12000000.0,8000000.0,-1000000.0,9000000.0,6000000.0,2000000.0,536000000.0,825000000.0,,1000000.0,,37000000.0,26000000.0,101000000.0,536000000.0,289000000.0,139000000.0,,164000000.0,125000000.0,-138000000.0,-13000000.0,825000000.0,144200000.0,144200000.0,144200000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:46:34+00:00,3.04,2.95,0.895,2.88,202000000.0,427000000.0,418000000.0,9000000.0,425000000.0,2000000.0,4383000000.0,5842000000.0,,-10000000.0,,152000000.0,29000000.0,434000000.0,4383000000.0,1459000000.0,214000000.0,,615000000.0,844000000.0,-224000000.0,620000000.0,5842000000.0,144200000.0,144200000.0,144200000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q3,2010-07-01,2010-09-30,2010-11-01 16:49:34+00:00,2.37,2.37,,2.33,88000000.0,170000000.0,170000000.0,,170000000.0,,1284000000.0,1729000000.0,,3000000.0,,43000000.0,0.0,122000000.0,1284000000.0,445000000.0,25000000.0,,165000000.0,280000000.0,-22000000.0,258000000.0,1729000000.0,71700000.0,71700000.0,73000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q3YTD,2010-01-01,2010-09-30,,5.84,5.84,1.34,5.84,214000000.0,419000000.0,419000000.0,,419000000.0,,3847000000.0,5017000000.0,,-11000000.0,,115000000.0,3000000.0,333000000.0,3847000000.0,1170000000.0,75000000.0,,451000000.0,719000000.0,-86000000.0,633000000.0,5017000000.0,71700000.0,71700000.0,73000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q3TTM,2009-10-01,2010-09-30,,5.4,5.4,1.79,5.4,204000000.0,387000000.0,405000000.0,-18000000.0,387000000.0,,4259000000.0,5694000000.0,,-13000000.0,,138000000.0,176000000.0,404000000.0,4259000000.0,1435000000.0,95000000.0,,718000000.0,717000000.0,-108000000.0,609000000.0,5694000000.0,71700000.0,71700000.0,73000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q2,2010-04-01,2010-06-30,2010-08-03 15:41:07+00:00,2.05,2.05,,2.02,76000000.0,148000000.0,148000000.0,,148000000.0,,1320000000.0,1724000000.0,,-8000000.0,,36000000.0,3000000.0,108000000.0,1320000000.0,404000000.0,25000000.0,,147000000.0,257000000.0,-33000000.0,224000000.0,1724000000.0,72200000.0,72200000.0,73300000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q2YTD,2010-01-01,2010-06-30,,3.45,3.45,0.89,3.45,126000000.0,249000000.0,249000000.0,,249000000.0,,2563000000.0,3288000000.0,,-14000000.0,,72000000.0,3000000.0,211000000.0,2563000000.0,725000000.0,50000000.0,,286000000.0,439000000.0,-64000000.0,375000000.0,3288000000.0,72200000.0,72200000.0,73300000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q2TTM,2009-07-01,2010-06-30,,4.4,4.4,1.77,4.4,185000000.0,318000000.0,336000000.0,-18000000.0,318000000.0,,3984000000.0,5302000000.0,,-18000000.0,,128000000.0,176000000.0,386000000.0,3984000000.0,1318000000.0,89000000.0,,690000000.0,628000000.0,-107000000.0,521000000.0,5302000000.0,72200000.0,72200000.0,73300000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q1,2010-01-01,2010-03-31,2010-04-26 17:30:30+00:00,1.39,1.39,,1.37,50000000.0,101000000.0,101000000.0,,101000000.0,,1243000000.0,1564000000.0,,-6000000.0,,36000000.0,0.0,103000000.0,1243000000.0,321000000.0,25000000.0,,139000000.0,182000000.0,-31000000.0,151000000.0,1564000000.0,72700000.0,72700000.0,73700000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2010.0,Q1TTM,2009-04-01,2010-03-31,,3.23,3.23,1.76,3.23,150000000.0,235000000.0,253000000.0,-18000000.0,235000000.0,,3657000000.0,4831000000.0,,-15000000.0,,126000000.0,170000000.0,376000000.0,3657000000.0,1174000000.0,84000000.0,,672000000.0,502000000.0,-99000000.0,403000000.0,4831000000.0,72700000.0,72700000.0,73700000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q4,2011-10-01,2011-12-31,,0.36,0.36,0.28,0.36,16000000.0,59000000.0,50000000.0,9000000.0,50000000.0,9000000.0,1470000000.0,1723000000.0,,6000000.0,,43000000.0,,131000000.0,1470000000.0,253000000.0,19000000.0,,174000000.0,79000000.0,-13000000.0,66000000.0,1723000000.0,139700000.0,139700000.0,139700000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:45:42+00:00,4.63,4.63,0.99,4.52,274000000.0,647000000.0,607000000.0,40000000.0,646000000.0,1000000.0,5609000000.0,7178000000.0,,20000000.0,,159000000.0,-8000000.0,481000000.0,5609000000.0,1569000000.0,76000000.0,,632000000.0,937000000.0,-56000000.0,881000000.0,7178000000.0,139700000.0,139700000.0,139700000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q3,2011-07-01,2011-09-30,2011-11-01 10:56:38+00:00,1.19,1.19,0.26,1.16,73000000.0,165000000.0,165000000.0,0.0,165000000.0,,1392000000.0,1812000000.0,,2000000.0,,41000000.0,7000000.0,116000000.0,1392000000.0,420000000.0,20000000.0,,164000000.0,256000000.0,-18000000.0,238000000.0,1812000000.0,139100000.0,139100000.0,139100000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q3YTD,2011-01-01,2011-09-30,,4.28,4.28,0.72,4.28,258000000.0,588000000.0,557000000.0,31000000.0,596000000.0,-8000000.0,4139000000.0,5455000000.0,,14000000.0,,116000000.0,-8000000.0,350000000.0,4139000000.0,1316000000.0,57000000.0,,458000000.0,858000000.0,-43000000.0,815000000.0,5455000000.0,139100000.0,139100000.0,139100000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q3TTM,2010-10-01,2011-09-30,,4.33,4.33,0.94,4.33,246000000.0,596000000.0,556000000.0,40000000.0,602000000.0,-6000000.0,4675000000.0,6280000000.0,,15000000.0,,153000000.0,18000000.0,451000000.0,4675000000.0,1605000000.0,196000000.0,,622000000.0,983000000.0,-181000000.0,802000000.0,6280000000.0,139100000.0,139100000.0,139100000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q2,2011-04-01,2011-06-30,2011-08-02 17:29:48+00:00,2.98,2.98,0.47,2.91,96000000.0,211000000.0,210000000.0,1000000.0,211000000.0,,1422000000.0,1885000000.0,,6000000.0,,39000000.0,-15000000.0,121000000.0,1422000000.0,463000000.0,18000000.0,,145000000.0,318000000.0,-12000000.0,306000000.0,1885000000.0,70800000.0,70800000.0,72500000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q2YTD,2011-01-01,2011-06-30,,6.09,6.09,0.95,6.09,185000000.0,423000000.0,392000000.0,31000000.0,431000000.0,-8000000.0,2747000000.0,3643000000.0,,12000000.0,,75000000.0,-15000000.0,234000000.0,2747000000.0,896000000.0,37000000.0,,294000000.0,602000000.0,-25000000.0,577000000.0,3643000000.0,70800000.0,70800000.0,72500000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q2TTM,2010-07-01,2011-06-30,,8.57,8.57,1.84,8.57,261000000.0,601000000.0,561000000.0,40000000.0,607000000.0,-6000000.0,4567000000.0,6197000000.0,,16000000.0,,155000000.0,11000000.0,457000000.0,4567000000.0,1630000000.0,201000000.0,,623000000.0,1007000000.0,-185000000.0,822000000.0,6197000000.0,70800000.0,70800000.0,72500000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q1,2011-01-01,2011-03-31,2011-05-03 14:03:29+00:00,3.11,3.11,,3.04,89000000.0,212000000.0,182000000.0,30000000.0,220000000.0,-8000000.0,1325000000.0,1758000000.0,,6000000.0,,36000000.0,,113000000.0,1325000000.0,433000000.0,19000000.0,,149000000.0,284000000.0,-13000000.0,271000000.0,1758000000.0,70700000.0,70700000.0,72400000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2011.0,Q1TTM,2010-04-01,2011-03-31,,7.69,7.69,1.82,7.69,241000000.0,538000000.0,499000000.0,39000000.0,544000000.0,-6000000.0,4465000000.0,6036000000.0,,2000000.0,,152000000.0,29000000.0,444000000.0,4465000000.0,1571000000.0,208000000.0,,625000000.0,946000000.0,-206000000.0,740000000.0,6036000000.0,70700000.0,70700000.0,72400000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 11:58:08+00:00,3.0,3.0,1.08,2.93,206000000.0,444000000.0,443000000.0,1000000.0,437000000.0,7000000.0,6340000000.0,8102000000.0,,-8000000.0,,198000000.0,120000000.0,644000000.0,6340000000.0,1762000000.0,143000000.0,,962000000.0,800000000.0,-151000000.0,649000000.0,8102000000.0,145500000.0,145500000.0,145500000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q4,2012-10-01,2012-12-31,,-0.37,-0.37,0.61,-0.37,-34000000.0,-47000000.0,-47000000.0,,-54000000.0,7000000.0,1844000000.0,2169000000.0,,11000000.0,,62000000.0,83000000.0,224000000.0,1844000000.0,325000000.0,48000000.0,,369000000.0,-44000000.0,-37000000.0,-81000000.0,2169000000.0,145500000.0,145500000.0,145500000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q3,2012-07-01,2012-09-30,2012-10-31 16:42:47+00:00,0.93,1.01,0.26,0.99,64000000.0,154000000.0,154000000.0,0.0,154000000.0,,1734000000.0,2259000000.0,,3000000.0,,52000000.0,37000000.0,173000000.0,1734000000.0,525000000.0,48000000.0,,262000000.0,263000000.0,-45000000.0,218000000.0,2259000000.0,165600000.0,152900000.0,152900000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.21,3.21,0.7,3.21,240000000.0,491000000.0,490000000.0,1000000.0,491000000.0,,4496000000.0,5933000000.0,,-19000000.0,,136000000.0,37000000.0,420000000.0,4496000000.0,1437000000.0,95000000.0,,593000000.0,844000000.0,-114000000.0,730000000.0,5933000000.0,165600000.0,152900000.0,152900000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.54,3.54,0.95,3.54,256000000.0,550000000.0,540000000.0,10000000.0,541000000.0,9000000.0,5966000000.0,7656000000.0,,-13000000.0,,179000000.0,37000000.0,551000000.0,5966000000.0,1690000000.0,114000000.0,,767000000.0,923000000.0,-127000000.0,796000000.0,7656000000.0,165600000.0,152900000.0,152900000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q2,2012-04-01,2012-06-30,2012-08-02 15:28:59+00:00,0.09,1.3,0.26,1.27,91000000.0,179000000.0,177000000.0,2000000.0,179000000.0,,1372000000.0,1853000000.0,,-21000000.0,,43000000.0,0.0,121000000.0,1372000000.0,481000000.0,28000000.0,,164000000.0,317000000.0,-49000000.0,268000000.0,1853000000.0,1988900000.0,138100000.0,138100000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.44,2.44,0.51,2.44,176000000.0,337000000.0,336000000.0,1000000.0,337000000.0,,2762000000.0,3674000000.0,,-22000000.0,,84000000.0,,247000000.0,2762000000.0,912000000.0,47000000.0,,331000000.0,581000000.0,-69000000.0,512000000.0,3674000000.0,1988900000.0,138100000.0,138100000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q2TTM,2011-07-01,2012-06-30,,4.0,4.0,1.04,4.0,265000000.0,561000000.0,551000000.0,10000000.0,552000000.0,9000000.0,5624000000.0,7209000000.0,,-14000000.0,,168000000.0,7000000.0,494000000.0,5624000000.0,1585000000.0,86000000.0,,669000000.0,916000000.0,-100000000.0,816000000.0,7209000000.0,1988900000.0,138100000.0,138100000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q1,2012-01-01,2012-03-31,2012-05-10 11:38:54+00:00,1.15,1.15,0.26,1.12,85000000.0,158000000.0,159000000.0,-1000000.0,158000000.0,,1390000000.0,1821000000.0,,-1000000.0,,41000000.0,,126000000.0,1390000000.0,431000000.0,19000000.0,,167000000.0,264000000.0,-20000000.0,244000000.0,1821000000.0,137300000.0,137300000.0,137300000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2012.0,Q1TTM,2011-04-01,2012-03-31,,4.25,4.25,1.03,4.25,270000000.0,593000000.0,584000000.0,9000000.0,584000000.0,9000000.0,5674000000.0,7241000000.0,,13000000.0,,164000000.0,-8000000.0,494000000.0,5674000000.0,1567000000.0,76000000.0,,650000000.0,917000000.0,-63000000.0,854000000.0,7241000000.0,137300000.0,137300000.0,137300000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 11:58:08+00:00,7.57,7.57,1.25,7.44,507000000.0,1172000000.0,1172000000.0,0.0,1165000000.0,7000000.0,6574000000.0,9350000000.0,,-3000000.0,,193000000.0,76000000.0,645000000.0,6574000000.0,2776000000.0,180000000.0,,914000000.0,1862000000.0,-183000000.0,1679000000.0,9350000000.0,154000000.0,154000000.0,154000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q4,2013-10-01,2013-12-31,,2.25,2.25,0.3,2.25,169000000.0,349000000.0,349000000.0,,346000000.0,3000000.0,1471000000.0,2265000000.0,,-1000000.0,,45000000.0,52000000.0,135000000.0,1471000000.0,794000000.0,43000000.0,,232000000.0,562000000.0,-44000000.0,518000000.0,2265000000.0,154000000.0,154000000.0,154000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q3,2013-07-01,2013-09-30,2013-10-28 17:06:27+00:00,2.0,2.0,0.3,1.97,125000000.0,309000000.0,309000000.0,0.0,308000000.0,1000000.0,1649000000.0,2338000000.0,,-1000000.0,,48000000.0,3000000.0,159000000.0,1649000000.0,689000000.0,44000000.0,,210000000.0,479000000.0,-45000000.0,434000000.0,2338000000.0,154000000.0,154000000.0,154000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q3YTD,2013-01-01,2013-09-30,,5.32,5.32,0.68,5.32,338000000.0,823000000.0,823000000.0,,819000000.0,4000000.0,5103000000.0,7085000000.0,,-2000000.0,,148000000.0,24000000.0,510000000.0,5103000000.0,1982000000.0,137000000.0,,682000000.0,1300000000.0,-139000000.0,1161000000.0,7085000000.0,154000000.0,154000000.0,154000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q3TTM,2012-10-01,2013-09-30,,4.97,4.97,1.25,4.97,304000000.0,776000000.0,776000000.0,,765000000.0,11000000.0,6947000000.0,9254000000.0,,9000000.0,,210000000.0,107000000.0,734000000.0,6947000000.0,2307000000.0,185000000.0,,1051000000.0,1256000000.0,-176000000.0,1080000000.0,9254000000.0,154000000.0,154000000.0,154000000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q2,2013-04-01,2013-06-30,2013-08-05 15:23:27+00:00,1.71,1.71,0.3,1.69,116000000.0,266000000.0,266000000.0,0.0,264000000.0,2000000.0,1763000000.0,2440000000.0,,0.0,,51000000.0,18000000.0,180000000.0,1763000000.0,677000000.0,46000000.0,,249000000.0,428000000.0,-46000000.0,382000000.0,2440000000.0,154400000.0,154400000.0,154400000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q2YTD,2013-01-01,2013-06-30,,3.31,3.31,0.35,3.31,213000000.0,514000000.0,514000000.0,,511000000.0,3000000.0,3454000000.0,4747000000.0,,-1000000.0,,100000000.0,21000000.0,351000000.0,3454000000.0,1293000000.0,93000000.0,,472000000.0,821000000.0,-94000000.0,727000000.0,4747000000.0,154400000.0,154400000.0,154400000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.96,3.96,1.16,3.96,243000000.0,621000000.0,621000000.0,,611000000.0,10000000.0,7032000000.0,9175000000.0,,13000000.0,,214000000.0,141000000.0,748000000.0,7032000000.0,2143000000.0,189000000.0,,1103000000.0,1040000000.0,-176000000.0,864000000.0,9175000000.0,154400000.0,154400000.0,154400000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q1,2013-01-01,2013-03-31,2014-04-29 16:04:48+00:00,1.6,1.6,0.3,1.57,97000000.0,248000000.0,248000000.0,,247000000.0,1000000.0,1691000000.0,2307000000.0,,-1000000.0,,49000000.0,3000000.0,171000000.0,1691000000.0,616000000.0,47000000.0,,223000000.0,393000000.0,-48000000.0,345000000.0,2307000000.0,154400000.0,154400000.0,154400000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.41,3.41,1.06,3.41,218000000.0,534000000.0,532000000.0,2000000.0,526000000.0,8000000.0,6641000000.0,8588000000.0,,-8000000.0,,206000000.0,123000000.0,689000000.0,6641000000.0,1947000000.0,171000000.0,,1018000000.0,929000000.0,-179000000.0,750000000.0,8588000000.0,154400000.0,154400000.0,154400000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 14:41:34+00:00,5.03,5.03,1.45,4.97,235000000.0,757000000.0,755000000.0,2000000.0,751000000.0,6000000.0,7306000000.0,9527000000.0,,15000000.0,,227000000.0,77000000.0,755000000.0,7306000000.0,2221000000.0,187000000.0,,1059000000.0,1162000000.0,-172000000.0,990000000.0,9527000000.0,149500000.0,149500000.0,149500000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q4,2014-10-01,2014-12-31,,0.12,0.12,0.4,0.13,-46000000.0,17000000.0,17000000.0,,16000000.0,1000000.0,2016000000.0,2349000000.0,,-1000000.0,,62000000.0,,244000000.0,2016000000.0,333000000.0,55000000.0,,306000000.0,27000000.0,-56000000.0,-29000000.0,2349000000.0,149500000.0,149500000.0,149500000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q3,2014-07-01,2014-09-30,2015-11-03 12:09:18+00:00,1.41,1.41,0.35,1.39,86000000.0,212000000.0,212000000.0,0.0,210000000.0,2000000.0,1777000000.0,2413000000.0,,5000000.0,,56000000.0,71000000.0,171000000.0,1777000000.0,636000000.0,45000000.0,,298000000.0,338000000.0,-40000000.0,298000000.0,2413000000.0,148700000.0,148700000.0,148700000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q3YTD,2014-01-01,2014-09-30,,4.91,4.91,1.05,4.84,281000000.0,740000000.0,738000000.0,2000000.0,735000000.0,5000000.0,5290000000.0,7178000000.0,,16000000.0,,165000000.0,77000000.0,511000000.0,5290000000.0,1888000000.0,132000000.0,,753000000.0,1135000000.0,-116000000.0,1019000000.0,7178000000.0,148700000.0,148700000.0,148700000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q3TTM,2013-10-01,2014-09-30,,7.27,7.27,1.44,7.27,450000000.0,1089000000.0,1087000000.0,2000000.0,1081000000.0,8000000.0,6761000000.0,9443000000.0,,15000000.0,,210000000.0,129000000.0,646000000.0,6761000000.0,2682000000.0,175000000.0,,985000000.0,1697000000.0,-160000000.0,1537000000.0,9443000000.0,148700000.0,148700000.0,148700000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 15:06:12+00:00,1.96,1.96,0.35,1.93,107000000.0,294000000.0,292000000.0,2000000.0,292000000.0,2000000.0,1803000000.0,2460000000.0,,8000000.0,,56000000.0,-7000000.0,172000000.0,1803000000.0,657000000.0,45000000.0,,221000000.0,436000000.0,-37000000.0,399000000.0,2460000000.0,149500000.0,149500000.0,149500000.0
Eastman Chemical Co,EMN,FDPVHDGJ1IQZFK9KH630,915389,2014.0,Q2YTD,2014-01-01,2014-06-30,,3.5,3.5,0.7,3.45,195000000.0,528000000.0,526000000.0,2000000.0,525000000.0,3000000.0,3513000000.0,4765000000.0,,11000000.0,,109000000.0,6000000.0,340000000.0,3513000000.0,1252000000.0,87000000.0,,455000000.0,797000000.0,-76000000.0,721000000.0,4765000000.0,149500000.0,149500000.0,149500000.0
