id,company_id,name,code,currency,ticker,composite_ticker,figi,composite_figi,share_class_figi
sec_zo23o6,com_jyRlXM,FBR Asset Investment Corp,EQS,USD,FB,FB:US,BBG002HHB701,BBG000BLCCQ2,BBG001S89TH8
sec_ybnbVy,com_0gNqyJ,"AT&T, Inc.",EQS,USD,T,T:US,BBG000BSJLV4,BBG000BSJK37,BBG001S5VWH2
sec_genvkW,com_0gNqyJ,AT&T Corp.,EQS,USD,T,T:US,BBG002GLN452,BBG000BTVX24,BBG001S5WJW3
sec_4zrxLg,com_5ydJXK,AMGEN Inc.,EQS,USD,AMGN,AMGN:US,BBG000BBSCX9,BBG000BBS2Y0,BBG001S5NNL6
sec_X6QNvg,com_ByKvzb,Merck & Co Inc,EQS,USD,MRK,MRK:US,BBG000BPD257,BBG000BPD168,BBG001S5TC52
sec_XL4L9B,com_ByKvzb,Schering-Plough Corp.,EQS,USD,SGP,SGP:US,BBG002GPSWW6,BBG000BSVZM9,BBG001S5V242
sec_ogDm2X,com_mgwYzQ,Amazon.com Inc.,EQS,USD,AMZN,AMZN:US,BBG000BVQ4Z3,BBG000BVPV84,BBG001S5PQL7
sec_yRKoMg,com_Qz8bgb,Schlumberger Ltd.,EQS,USD,SLB,SLB:US,BBG000BT4384,BBG000BT41Q8,BBG001S5W4C8
sec_yRvGNy,com_bXZPyM,"Gilead Sciences, Inc.",EQS,USD,GILD,GILD:US,BBG000CKHQT4,BBG000CKGBP2,BBG001S6Y1X7
sec_Dzoxly,com_9Xa6zB,Comcast Corp,EQS,USD,CMCSA,CMCSA:US,BBG000BFTG15,BBG000BFT2L4,BBG001S5PXL2
sec_nzJJBz,com_9Xa6zB,Comcast Corp,EQS,USD,CMCSK,CMCSK:US,BBG000BFTX27,BBG000BFTJ91,BBG001S5PXM1
sec_zqkakg,com_RzmAze,Philip Morris International Inc,EQS,USD,PM,PM:US,BBG000J2XPB0,BBG000J2XL74,BBG001STP9N1
sec_bzq2Ay,com_2gB0zb,"Cisco Systems, Inc.",EQS,USD,CSCO,CSCO:US,BBG000C3JBN9,BBG000C3J3C9,BBG001S6HC62
sec_XWBdqg,com_NXnVXV,"Qualcomm, Inc.",EQS,USD,QCOM,QCOM:US,BBG000CGCDW3,BBG000CGC1X8,BBG001S6VS70
sec_XGrJ5g,com_Eg46z4,"Home Depot, Inc.",EQS,USD,HD,HD:US,BBG000BKZDM1,BBG000BKZB36,BBG001S5RTW7
sec_2zvQRX,com_2z9lXV,Conoco Phillips,EQS,USD,COP,COP:US,BBG000BQQJR0,BBG000BQQH30,BBG001S5TZM2
sec_gxMlNX,com_Dg2ey6,McDonald`s Corp,EQS,USD,MCD,MCD:US,BBG000BNT1L9,BBG000BNSZP1,BBG001S5T110
sec_yKoEVy,com_EgA5gQ,3M Co.,EQS,USD,MMM,MMM:US,BBG000BP5522,BBG000BP52R2,BBG001S5T7X2
sec_BgkP0X,com_ogD5XN,CVS Health Corp,EQS,USD,CVS,CVS:US,BBG000BGRZP7,BBG000BGRY34,BBG001S5QBD8
sec_z8QM3y,com_ozMdXL,Union Pacific Corp.,EQS,USD,UNP,UNP:US,BBG000BW3413,BBG000BW3299,BBG001S5X2M0
sec_RzmAze,com_5X7Ng0,Abbvie Inc,EQS,USD,ABBV,ABBV:US,BBG003P7K0B5,BBG0025Y4RY4,BBG0025Y4RZ3
sec_gYoENz,com_qgeNXo,Altria Group Inc.,EQS,USD,MO,MO:US,BBG000BP6MW1,BBG000BP6LJ8,BBG001S5T8T5
sec_NgYvYX,com_4zr6zB,Bristol-Myers Squibb Co.,EQS,USD,BMY,BMY:US,BBG000DQLWT2,BBG000DQLV23,BBG001S8N8J6
sec_gQnQv9,com_4zr6zB,Bristol-Myers Squibb Co.,PRF,USD,BMYMP,BMYMP:US,BBG000002XP6,,
sec_XWO52X,com_0yb7gR,Danaher Corp.,EQS,USD,DHR,DHR:US,BBG000BH3LR0,BBG000BH3JF8,BBG001S5QGT0
sec_ybWOBg,com_Wy1PzB,Twenty-First Century Fox Inc,EQS,USD,FOXA,FOXA:US,BBG000DWZSS4,BBG000DWYF03,BBG001S91FN7
sec_gPvaDl,com_Wy1PzB,"Fox Entertainment Group, Inc.",EQS,USD,FOX,FOX:US,BBG002GXJLL5,BBG000CGSSL5,BBG001SC6GG1
sec_zvr2bN,com_Wy1PzB,Twenty-First Century Fox Inc,DR,USD,NZCFF,NZCFF:US,BBG000LMG2T4,BBG000LMG2T4,BBG001S89HY5
sec_zJnl3m,com_Wy1PzB,Twenty-First Century Fox Inc,DR,USD,TFOXL,TFOXL:US,BBG004TP9406,BBG004TP9406,BBG001S62CY7
sec_ybYkNz,com_xgQ9gb,Occidental Petroleum Corp.,EQS,USD,OXY,OXY:US,BBG000BQQ4P5,BBG000BQQ2S6,BBG001S5TZG9
sec_zqR6Qy,com_Kz5Nyr,Eaton Corporation plc,EQS,USD,ETN,ETN:US,BBG000BJ3QG7,BBG000BJ3PD2,BBG001S5QZ45
sec_RzmoLg,com_NX6GGz,Activision Blizzard Inc,EQS,USD,ATVI,ATVI:US,BBG000CVWRL9,BBG000CVWGS6,BBG001S6C009
sec_ybneVy,com_2zvxNg,"Skyworks Solutions, Inc.",EQS,USD,SWKS,SWKS:US,BBG000KLDQZ0,BBG000KLB4Q1,BBG001SCYWS2
sec_rg0rNz,com_0XLJDy,AES Corp.,EQS,USD,AES,AES:US,BBG000C23NG0,BBG000C23KJ3,BBG001S6B1L5
sec_XLRNNy,com_VXWOJX,News Corp,EQS,USD,NWS,NWS:US,BBG004PLW2S7,BBG0035M2ZB7,BBG0035M2ZC6
sec_XWM9jy,com_VXWOJX,News Corp,EQS,USD,NWSA,NWSA:US,BBG004PLVW57,BBG0035LY913,BBG0035LY922
sec_gVbmRg,com_qzEbBy,General Electric Co.,EQS,USD,GE,GE:US,BBG000BK6PH2,BBG000BK6MB5,BBG001S5PVD5
sec_gkx15o,com_qzEbBy,General Electric Co.,PRF,USD,GE4317671,GE4317671:US,BBG00BLT4LH9,,
sec_gD78J9,com_dXOrKg,Raytheon Technologies Corporation,EQS,USD,RTX,RTX:US,BBG000BW8TX8,BBG000BW8S60,BBG001S5X5Q9
sec_z8Bjeg,com_bzqRpy,"Nike, Inc.",EQS,USD,NKE,NKE:US,BBG000C5HTN7,BBG000C5HS04,BBG001S6NTK2
sec_XWOP0X,com_AXGrAg,Honeywell International Inc,EQS,USD,HON,HON:US,BBG000H559K2,BBG000H556T9,BBG001S5X1N1
sec_zo28V4,com_AXGrAg,Honeywell International Inc,WIS,USD,HON WI,HON WI:US,BBG00DS9ZXP3,BBG00DS9ZXK8,BBG00DS9ZY99
sec_gQkwPK,com_AXGrAg,Honeywell International Inc,WIS,USD,HONw,HONw:US,BBG00LXQZK15,BBG00LXQZJX3,BBG00LXQZKN1
sec_0gNn0g,com_PypRZX,Biogen Inc,EQS,USD,BIIB,BIIB:US,BBG000C18861,BBG000C17X76,BBG001S67826
sec_z9mn6D,com_PypRZX,Biogen Inc,WIS,USD,BIIB V,BIIB V:US,BBG00FQY3R00,BBG00FQY3QG5,BBG00FQY3R64
sec_XGZQ5g,com_xgxYWX,Lilly(Eli) & Co,EQS,USD,LLY,LLY:US,BBG000BNBG44,BBG000BNBDC2,BBG001S5STL8
sec_gYnObX,com_kylwdz,HP Inc,EQS,USD,HPQ,HPQ:US,BBG000KHWXF5,BBG000KHWT55,BBG001S6W7N7
sec_gxM7NX,com_wy3rDz,Medtronic Plc,EQS,USD,MDT,MDT:US,BBG000BNWJ36,BBG000BNWG87,BBG001S5T2S9
sec_0XLJDy,com_jyRvly,Abbott Laboratories,EQS,USD,ABT,ABT:US,BBG000B9ZZG4,BBG000B9ZXB4,BBG001S5N9M6
sec_zmqdJz,com_0gN8qz,EBay Inc.,EQS,USD,EBAY,EBAY:US,BBG000C441Y3,BBG000C43RR5,BBG001S9B9J5
sec_bXZ0oy,com_5ydKJz,Cerner Corp.,EQS,USD,CERN,CERN:US,BBG000BFDXQ8,BBG000BFDLV8,BBG001S5PNR8
sec_xgQPby,com_ByKkvy,CSX Corp.,EQS,USD,CSX,CSX:US,BBG000BGK1N1,BBG000BGJRC8,BBG001S5Q7Q3
sec_jyR31g,com_mgwWYg,Cummins Inc.,EQS,USD,CMI,CMI:US,BBG000BGPXY4,BBG000BGPTV6,BBG001S5Q9M3
sec_gVbqkg,com_9Xal6g,Hershey Company,EQS,USD,HSY,HSY:US,BBG000BLHVZ5,BBG000BLHRS2,BBG001S5S148
sec_ylKL18,com_9Xal6g,Hershey Company,EQS,USD,HSYFB,HSYFB:US,BBG000FW2TZ8,BBG000FW2TZ8,BBG001SC02N0
sec_gYoV4z,com_RzmqAz,Las Vegas Sands Corp,EQS,USD,LVS,LVS:US,BBG000JWDCN2,BBG000JWD753,BBG001SJCGP9
sec_ylkadz,com_2gB70X,L Brands Inc,EQS,USD,LB,LB:US,BBG000BNGW17,BBG000BNGTQ7,BBG001S5SWL1
sec_g2KWvL,com_2gB70X,"Labarge, Inc.",EQS,USD,LB,LB:US,BBG000BN2X65,BBG000BN2WZ5,BBG001S5SQ61
sec_gw2Way,com_NXnlVy,Packaging Corp Of America,EQS,USD,PKG,PKG:US,BBG000BB8WD9,BBG000BB8SW7,BBG001S5V741
sec_ylnKbX,com_Dg25ey,Whirlpool Corp.,EQS,USD,WHR,WHR:US,BBG000BWSW50,BBG000BWSV34,BBG001S5XFS5
sec_NgYQGg,com_5X7KNX,Caterpillar Inc.,EQS,USD,CAT,CAT:US,BBG000BF0LJ6,BBG000BF0K17,BBG001S5PJ06
sec_ydddLO,com_5X7KNX,Cathedral Energy Services Ltd.,EQS,USD,CAT,CAT:US,BBG000JHH2F2,BBG000JHH2F2,BBG001SG3WS7
sec_2zvjYz,com_4zrJ6z,Colgate-Palmolive Co.,EQS,USD,CL,CL:US,BBG000BFR0Y6,BBG000BFQYY3,BBG001S5PVM5
sec_zJ5x0a,com_0ybW7g,Booking Holdings Inc,EQS,USD,BKNG,BKNG:US,BBG000BLC4L5,BBG000BLBVN4,BBG001S89N72
sec_zvL9Kg,com_Wy1EPy,Walgreens Boots Alliance Inc,EQS,USD,WBA,WBA:US,BBG000BWLX00,BBG000BWLMJ4,BBG001S5XBY7
sec_XaLR5g,com_xgQ89y,Lockheed Martin Corp.,EQS,USD,LMT,LMT:US,BBG000C1BXJ8,BBG000C1BW00,BBG001S7PS57
sec_zEMWoz,com_rg03my,Mondelez International Inc.,EQS,USD,MDLZ,MDLZ:US,BBG000D4M6H0,BBG000D4LWF6,BBG001SHHZJ3
sec_xgxQaX,com_pgVB6g,Costco Wholesale Corp,EQS,USD,COST,COST:US,BBG000F6HLL1,BBG000F6H8W8,BBG001S9KRQ7
sec_gPravz,com_NX6QGg,Starbucks Corp.,EQS,USD,SBUX,SBUX:US,BBG000CTRNT1,BBG000CTQBF3,BBG001S72KH6
sec_X6Gdwz,com_2zvNNz,Duke Energy Corp.,EQS,USD,DUK,DUK:US,BBG000BHGGD2,BBG000BHGDH5,BBG001S5QNR7
sec_gVdkn5,com_0XLRDy,Dow Inc,EQS,USD,DOW,DOW:US,BBG00LXXHZT7,BBG00BN96922,BBG00BN96931
sec_zom9eg,com_NgPVvz,"Lowe`s Cos., Inc.",EQS,USD,LOW,LOW:US,BBG000BNDQS4,BBG000BNDN65,BBG001S5SVL3
sec_gwWaAg,com_qzEMBz,Ford Motor Co.,EQS,USD,F,F:US,BBG000BQPFG1,BBG000BQPC32,BBG001S5TZ33
sec_XWnOG2,com_qzEMBz,Ford Motor Co.,WAR,USD,F.WS,F.WS:US,BBG000RDFQK5,BBG000RDFN22,
sec_zJ2Gwz,com_dXOeKy,Texas Instruments Inc.,EQS,USD,TXN,TXN:US,BBG000BVVPD4,BBG000BVV7G1,BBG001S5WYZ7
sec_gYnqVX,com_Dzomng,"EOG Resources, Inc.",EQS,USD,EOG,EOG:US,BBG000BZ9367,BBG000BZ9223,BBG001S5ZB93
sec_XGrR1g,com_nzJBNz,General Motors Company,EQS,USD,GM,GM:US,BBG0014WFHK6,BBG000NDYB67,BBG001SM1DK6
sec_g0D8Eq,com_nzJBNz,Motors Liquidation Co,EQS,USD,GM,GM:US,BBG000BKGDS6,BBG000BKGCP1,BBG001S5RLM5
sec_gYlJV4,com_nzJBNz,General Motors Company,WAR,USD,GM.WS.A,GM.WS.A:US,BBG001KFMJ05,BBG001KFMHW4,
sec_gPM6On,com_nzJBNz,General Motors Company,WAR,USD,GM.WS.B,GM.WS.B:US,BBG001KFMC91,BBG001KFMC55,
sec_z9rmKO,com_nzJBNz,General Motors Company,WAR,USD,GM.WS.C,GM.WS.C:US,BBG004Y750S2,BBG004Y750M8,
sec_gPQOEX,com_bzqapz,Fedex Corp,EQS,USD,FDX,FDX:US,BBG000BJF3F6,BBG000BJF1Z8,BBG001S5R3M5
sec_y1p0xz,com_pgVB2g,Thermo Fisher Scientific Inc.,EQS,USD,TMO,TMO:US,BBG000BVDPD4,BBG000BVDLH9,BBG001S5WS08
sec_zJbJ6z,com_NX6Qag,Halliburton Co.,EQS,USD,HAL,HAL:US,BBG000BKTJ63,BBG000BKTFN2,BBG001S5RS59
sec_zqdopX,com_2zvNvz,Visa Inc,EQS,USD,V,V:US,BBG000PSL0X0,BBG000PSKYX7,BBG001SRCFY3
sec_yl0048,com_2zvNvz,Vivendi,DR,USD,V,V:US,BBG002GSJR60,BBG000BP8ZC2,BBG001SCMNF9
sec_gwdjaX,com_VXWM6y,Mckesson Corporation,EQS,USD,MCK,MCK:US,BBG000DYGRD9,BBG000DYGNW7,BBG001S8F8P8
sec_X7KbQX,com_NgYoVz,General Dynamics Corp.,EQS,USD,GD,GD:US,BBG000BK69Z8,BBG000BK67C7,BBG001S5RHP1
sec_gYn2VX,com_qzEMWz,Emerson Electric Co.,EQS,USD,EMR,EMR:US,BBG000BHXD68,BBG000BHX7N2,BBG001S5QVT7
sec_zomV5g,com_dXOeGy,NextEra Energy Inc,EQS,USD,NEE,NEE:US,BBG000BJSF01,BBG000BJSBJ0,BBG001S5RB29
sec_zqkQbg,com_Dzomeg,"TJX Companies, Inc.",EQS,USD,TJX,TJX:US,BBG000BV8G95,BBG000BV8DN6,BBG001S5WQ93
sec_ypxKvy,com_nzJB6z,Phillips 66,EQS,USD,PSX,PSX:US,BBG002VX6CQ7,BBG00286S4N9,BBG00286S4P7
sec_ylkJxz,com_bzqaBz,Kimberly-Clark Corp.,EQS,USD,KMB,KMB:US,BBG000BMW672,BBG000BMW2Z0,BBG001S5SLZ0
sec_XLrBxy,com_AXGZ5g,Williams Cos Inc,EQS,USD,WMB,WMB:US,BBG000BWVH31,BBG000BWVCP8,BBG001S5XH10
sec_zqkWkg,com_PypOLz,Southern Company,EQS,USD,SO,SO:US,BBG000BT9GG1,BBG000BT9DW0,BBG001S5W777
sec_5ydoqz,com_xgxM8X,Dominion Energy Inc,EQS,USD,D,D:US,BBG000BGVYS2,BBG000BGVW60,BBG001S5QCP3
sec_yd9vOg,com_agjl7z,Kinder Morgan Inc,EQS,USD,KMI,KMI:US,BBG0019JZ8D6,BBG0019JZ882,BBG001TG2YZ5
sec_zm2PPY,com_agjl7z,"Kinder Morgan, Inc. (KS)",EQS,USD,KMI,KMI:US,BBG0019JZ4X3,BBG000C0H6Z5,BBG001S630B7
sec_zo059N,com_agjl7z,Kinder Morgan Inc,WAR,USD,KMI.WS,KMI.WS:US,BBG002NCJY26,BBG002NCJXX4,
sec_zJ25lz,com_kylk4z,"Regeneron Pharmaceuticals, Inc.",EQS,USD,REGN,REGN:US,BBG000C75K91,BBG000C734W3,BBG001S6PX49
sec_ypxl1y,com_wy3QVX,Target Corp,EQS,USD,TGT,TGT:US,BBG000H8TYR8,BBG000H8TVT2,BBG001SC0K41
sec_Wy1JZg,com_jyR87X,Baxter International Inc.,EQS,USD,BAX,BAX:US,BBG000BCVLK7,BBG000BCVJ77,BBG001S5P1K3
sec_9XaaDX,com_0gNQvy,Salesforce.Com Inc,EQS,USD,CRM,CRM:US,BBG000BN2GH0,BBG000BN2DC2,BBG001SDLP09
sec_wy3kAy,com_5yd9Lg,Alexion Pharmaceuticals Inc.,EQS,USD,ALXN,ALXN:US,BBG000G32HL2,BBG000G30YX4,BBG001S8QH49
sec_NgPVaz,com_ByKoxy,Automatic Data Processing Inc.,EQS,USD,ADP,ADP:US,BBG000JG1MT2,BBG000JG0547,BBG001S82KF6
sec_gAG9pz,com_bXZjoX,"Illinois Tool Works, Inc.",EQS,USD,ITW,ITW:US,BBG000BMBNV1,BBG000BMBL90,BBG001S5SDX0
sec_XnbAZX,com_9XaL5g,Micron Technology Inc.,EQS,USD,MU,MU:US,BBG000C60FN3,BBG000C5Z1S3,BBG001S6P675
sec_gNQxMy,com_2gBbwg,Norfolk Southern Corp.,EQS,USD,NSC,NSC:US,BBG000BQ5GM4,BBG000BQ5DS5,BBG001S5TQJ6
sec_NgPVvz,com_NXnbRX,Adobe Inc.,EQS,USD,ADBE,ADBE:US,BBG000BB5BP5,BBG000BB5006,BBG001S5NCQ5
sec_2gBjOg,com_2z9QBz,"Delta Air Lines, Inc.",EQS,USD,DAL,DAL:US,BBG000R7Z2D7,BBG000R7Z112,BBG001SPT759
sec_gkKeYg,com_EgADay,Stryker Corp.,EQS,USD,SYK,SYK:US,BBG000DN7RP0,BBG000DN7P92,BBG001S8FR03
sec_X6G6wz,com_ogDbDz,"Ecolab, Inc.",EQS,USD,ECL,ECL:US,BBG000BHL0C2,BBG000BHKYH4,BBG001S5QRB5
sec_yKoeGy,com_5X7Aly,National Oilwell Varco Inc.,EQS,USD,NOV,NOV:US,BBG000BJXC48,BBG000BJX8C8,BBG001S6HFR2
sec_gwWAwg,com_0ybnNy,"General Mills, Inc.",EQS,USD,GIS,GIS:US,BBG000BKCHJ1,BBG000BKCFC2,BBG001S5RKR2
sec_VXWv5g,com_Wy1pVz,Deere & Co.,EQS,USD,DE,DE:US,BBG000BH1QM6,BBG000BH1NH9,BBG001S5QFF7
sec_g2o9oX,com_xgQMDg,Yum Brands Inc.,EQS,USD,YUM,YUM:US,BBG000BH3J68,BBG000BH3GZ2,BBG001S7JQ30
sec_X6YYov,com_xgQMDg,Yum Brands Inc.,WIS,USD,YUMw,YUMw:US,BBG00DX9YTC1,BBG00DX9YT77,BBG00DX9YTQ6
sec_nzJW6y,com_rg0rNz,Carnival Corp.,EQS,USD,CCL,CCL:US,BBG000BF6PR2,BBG000BF6LY3,BBG001S5PL01
sec_XLJvxy,com_Kz5rmy,Exelon Corp.,EQS,USD,EXC,EXC:US,BBG000J6XW17,BBG000J6XT05,BBG001SBJMT2
sec_zrJRkz,com_pgVP2z,HCA Healthcare Inc,EQS,USD,HCA,HCA:US,BBG000QW7X64,BBG000QW7VC1,BBG001T8NTY2
sec_XLJWBy,com_NX6day,Freeport-McMoRan Inc,EQS,USD,FCX,FCX:US,BBG000BJDCQ6,BBG000BJDB15,BBG001S5R3F3
sec_X6DnQ6,com_NX6day,Freeport-McMoRan Inc,EQS,USD,FCX A,FCX A:US,BBG002GLVWG9,BBG000DPR802,BBG001S71456
sec_2zvNvz,com_NgYWVz,Archer Daniels Midland Co.,EQS,USD,ADM,ADM:US,BBG000BB7059,BBG000BB6WG8,BBG001S5ND74
sec_kylb3X,com_NgPraz,Apache Corp.,EQS,USD,APA,APA:US,BBG000BC2FG7,BBG000BC2C10,BBG001S5NS17
sec_zqdRpX,com_qzEjWy,VF Corp.,EQS,USD,VFC,VFC:US,BBG000BWCLX0,BBG000BWCKB6,BBG001S5X749
sec_dXOKXo,com_dXOpGz,American Airlines Group Inc,EQS,USD,AAL,AAL:US,BBG005P7Q8V5,BBG005P7Q881,BBG005P7Q907
sec_z88mez,com_DzobeX,Dish Network Corp,EQS,USD,DISH,DISH:US,BBG000C2YW76,BBG000C2YHG9,BBG001S7TPQ6
sec_zoqLLN,com_nzJ26z,CBS Corp.,EQS,USD,VIAC,VIAC:US,BBG000C49H91,BBG000C496P7,BBG001S6L063
sec_X6GYGz,com_bzqkBg,"Estee Lauder Cos., Inc.",EQS,USD,EL,EL:US,BBG000FKJVN4,BBG000FKJRC5,BBG001S8L5H6
sec_dXOWOX,com_AXGM5y,Cognizant Technology Solutions Corp.,EQS,USD,CTSH,CTSH:US,BBG000BBF443,BBG000BBDV81,BBG001S5STN6
sec_4zr2kz,com_xgx08g,American Electric Power Company Inc.,EQS,USD,AEP,AEP:US,BBG000BB9NG5,BBG000BB9KF2,BBG001S5NFD2
sec_5ydOjz,com_agj57y,Air Products & Chemicals Inc.,EQS,USD,APD,APD:US,BBG000BC4LR0,BBG000BC4JJ4,BBG001S5NSB6
sec_gkd9QX,com_kylR4X,Northrop Grumman Corp.,EQS,USD,NOC,NOC:US,BBG000BQ2F03,BBG000BQ2C28,BBG001S5TP26
sec_zompNg,com_wy3oVy,Kroger Co.,EQS,USD,KR,KR:US,BBG000BMYBX0,BBG000BMY992,BBG001S5SN40
sec_zqkAkg,com_jyRK7g,Sempra Energy,EQS,USD,SRE,SRE:US,BBG000C2ZGQ9,BBG000C2ZCH8,BBG001SBVZ73
sec_gVnn82,com_jyRK7g,Sempra Energy,PRF,USD,SREpA,SREpA:US,BBG00JNGWJ28,,
sec_zopel6,com_jyRK7g,Sempra Energy,PRF,USD,SREpB,SREpB:US,BBG00LDRDY46,,
sec_XOp6Oz,com_0gNZvg,Pioneer Natural Resources Co.,EQS,USD,PXD,PXD:US,BBG000BXRQN2,BBG000BXRPH1,BBG001S7V1J4
sec_gYWW2z,com_5ydPLy,"PPG Industries, Inc.",EQS,USD,PPG,PPG:US,BBG000BRJ952,BBG000BRJ809,BBG001S5VC13
sec_g0wBKy,com_ByK1xX,Illumina Inc,EQS,USD,ILMN,ILMN:US,BBG000DSQ5M9,BBG000DSMS70,BBG001SF4NY1
sec_bzqWpg,com_mgw2Qy,"Cardinal Health, Inc.",EQS,USD,CAH,CAH:US,BBG000D89CS1,BBG000D898T9,BBG001S7PC34
sec_gwNN2y,com_bXZMog,"Vertex Pharmaceuticals, Inc.",EQS,USD,VRTX,VRTX:US,BBG000C1SD31,BBG000C1S2X2,BBG001S68LJ8
sec_5yd1ag,com_9Xa25z,Applied Materials Inc.,EQS,USD,AMAT,AMAT:US,BBG000BBPST2,BBG000BBPFB9,BBG001S5NMM7
sec_z5dO9m,com_RzmYOz,Twitter Inc,EQS,USD,TWTR,TWTR:US,BBG0058P50C5,BBG000H6HNW3,BBG001T35PT7
sec_zJb0qz,com_2gBmwy,"Corning, Inc.",EQS,USD,GLW,GLW:US,BBG000BKG0Z6,BBG000BKFZM4,BBG001S5RLH1
sec_gYJoVX,com_NXnwRz,Valero Energy Corp.,EQS,USD,VLO,VLO:US,BBG000BBGKP3,BBG000BBGGQ1,BBG001S5X8K9
sec_XLJNdy,com_Eg4q9X,Hess Corporation,EQS,USD,HES,HES:US,BBG000BBD2Z5,BBG000BBD070,BBG001S5NHS2
sec_X7mdPy,com_Dg2oBX,Marathon Petroleum Corp,EQS,USD,MPC,MPC:US,BBG001QSXK51,BBG001DCCGR8,BBG001S169P1
sec_XOerOy,com_EgA9ag,Intuit Inc,EQS,USD,INTU,INTU:US,BBG000BH5QS6,BBG000BH5DV1,BBG001S6TWR2
sec_zqRkqy,com_ozMr9y,Devon Energy Corp.,EQS,USD,DVN,DVN:US,BBG000BBVMM5,BBG000BBVJZ8,BBG001S63VG4
sec_xgx9KX,com_5X7llz,"Becton, Dickinson And Co.",EQS,USD,BDX,BDX:US,BBG000BD00Y0,BBG000BCZYD3,BBG001S5P374
sec_gjxE2w,com_5X7llz,"Becton, Dickinson And Co.",PRF,USD,BDXA,BDXA:US,BBG00GP1LR01,,
sec_gxYpEX,com_qgejEX,Hilton Worldwide Holdings Inc,EQS,USD,HLT,HLT:US,BBG0058KMJP2,BBG0058KMH30,BBG0058KMH49
sec_z8wD7p,com_qgejEX,Park Hotels & Resorts Inc.,EQS,USD,HLT,HLT:US,BBG009BNZ1Q8,BBG000BL6888,BBG001S5RXK1
sec_z9d0Pj,com_qgejEX,Hilton Worldwide Holdings Inc,WIS,USD,HLT WI,HLT WI:US,BBG00FGXBXR2,BBG00FGXBXM7,BBG00FGXBYF3
sec_gej9GX,com_xgQvDX,S&P Global Inc,EQS,USD,SPGI,SPGI:US,BBG000BP1RM6,BBG000BP1Q11,BBG001S5T5M8
sec_z5GkOg,com_Kz5Amz,Southwest Airlines Co,EQS,USD,LUV,LUV:US,BBG000BNJK47,BBG000BNJHS8,BBG001S5SXC9
sec_dXOWdX,com_pgVO2X,CenturyLink Inc,EQS,USD,CTL,CTL:US,BBG000BGLXZ7,BBG000BGLRN3,BBG001S5Q8G2
sec_gYoYZz,com_NX65ag,Marathon Oil Corporation,EQS,USD,MRO,MRO:US,BBG000C8H839,BBG000C8H633,BBG001S69V69
