company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2018.0,Q1TTM,2016-07-01,2017-06-30,,,,2649000.0,5252000.0,,,-368000.0,17009000.0,,,3304000.0,1132000.0,8895000.0,3304000.0,1132000.0,8895000.0,836018000.0,,,-8114000.0,-11105000.0,,823055000.0,14409000.0,,,,,1132000.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2019.0,Q4,2019-01-01,2019-03-31,,,-1591000.0,-29785000.0,-69748000.0,-54031000.0,,16470000.0,-94384000.0,-6029000.0,-125500000.0,309181000.0,26928000.0,-443989000.0,309181000.0,26928000.0,-443989000.0,-91410000.0,149050000.0,149050000.0,-443033000.0,326265000.0,,,114445000.0,,38062000.0,,,-11134000.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2019.0,Q3TTM,2018-01-01,2018-12-31,,,1591000.0,-190871000.0,2266000.0,54031000.0,,-16470000.0,8095000.0,6029000.0,125500000.0,-356392000.0,-39493000.0,468167000.0,-356392000.0,-39493000.0,468167000.0,55812000.0,187802000.0,187802000.0,216648000.0,-456679000.0,,,-31242000.0,,-38062000.0,,,-1431000.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2019.0,Q3,2018-10-01,2018-12-31,,,1591000.0,30542000.0,69748000.0,54031000.0,,-16470000.0,14385000.0,6029000.0,125500000.0,-309181000.0,-26928000.0,443989000.0,-309181000.0,-26928000.0,443989000.0,91410000.0,-141892000.0,-141892000.0,515874000.0,-356080000.0,,,-84630000.0,,-38062000.0,,,11134000.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2019.0,Q2YTD,2018-04-01,2018-09-30,2019-11-08 14:22:58+00:00,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2019.0,Q2TTM,2017-10-01,2018-09-30,,,,-211920000.0,-56670000.0,,,,-649000.0,,,-19624000.0,-8173000.0,25656000.0,-19624000.0,-8173000.0,25656000.0,-2141000.0,329694000.0,329694000.0,-303389000.0,-73012000.0,,,53388000.0,,,,,-8173000.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2019.0,Q1,2018-04-01,2018-06-30,2019-08-06 16:57:33+00:00,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2019.0,Q1TTM,2017-07-01,2018-06-30,,,,-212775000.0,-11094000.0,,,,-8157000.0,,,-26179000.0,-2132000.0,30731000.0,-26179000.0,-2132000.0,30731000.0,2420000.0,329694000.0,329694000.0,-290806000.0,-63654000.0,,,37475000.0,,,,,-2132000.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2020.0,Q2YTD,2019-04-01,2019-09-30,2019-11-08 14:22:58+00:00,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2020.0,Q2TTM,2018-10-01,2019-09-30,,,,757000.0,,,,,-79999000.0,,,,,,,,,,7158000.0,7158000.0,72841000.0,-29815000.0,,,29815000.0,,,,,
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2020.0,Q2,2019-07-01,2019-09-30,,,,,,,,,-2320000.0,,,,,,,,,,-55092000.0,-55092000.0,57412000.0,14063000.0,,,-14063000.0,,,,,
Legg Mason Inc,LM,OWUNCC6U1ZJXMZKFBJ36,704051,2020.0,Q1TTM,2018-07-01,2019-06-30,,,,757000.0,,,,,-77679000.0,,,,,,,,,,62250000.0,62250000.0,15429000.0,-43878000.0,,,43878000.0,,,,,
