company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2010.0,Q3TTM,2009-04-01,2010-03-31,,-286000000.0,2636000000.0,106000000.0,-18153000000.0,1542000000.0,6571000000.0,-6494000000.0,-15052000000.0,22310000000.0,-6494000000.0,-15052000000.0,22310000000.0,870000000.0,17287000000.0,17287000000.0,20540000000.0,42000000.0,-4606000000.0,-41169000000.0,-2086000000.0,-2591000000.0,-7452000000.0,28489000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2010.0,Q3,2010-01-01,2010-03-31,,-143000000.0,694000000.0,-30000000.0,2294000000.0,422000000.0,851000000.0,-2726000000.0,-5904000000.0,7393000000.0,-2726000000.0,-5904000000.0,7393000000.0,-1267000000.0,4006000000.0,4006000000.0,399000000.0,14000000.0,-1139000000.0,-11217000000.0,-408000000.0,-851000000.0,-2023000000.0,5864000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2010.0,Q3YTD,2009-07-01,2010-03-31,2011-04-28 16:09:30+00:00,-245000000.0,1955000000.0,-2000000.0,1223000000.0,1399000000.0,2592000000.0,-9193000000.0,-7195000000.0,18469000000.0,-9193000000.0,-7195000000.0,18469000000.0,2079000000.0,14242000000.0,14242000000.0,1049000000.0,38000000.0,-3448000000.0,-25994000000.0,-1219000000.0,-2344000000.0,-7430000000.0,20263000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2010.0,Q2TTM,2009-01-01,2009-12-31,,-143000000.0,2606000000.0,100000000.0,-12311000000.0,1232000000.0,5719000000.0,-4828000000.0,-15157000000.0,20961000000.0,-4828000000.0,-15157000000.0,20961000000.0,1076000000.0,16258000000.0,16258000000.0,14408000000.0,30000000.0,-4622000000.0,-39571000000.0,-2310000000.0,-1740000000.0,-5447000000.0,26867000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2010.0,Q2,2009-10-01,2009-12-31,,-63000000.0,615000000.0,-1000000.0,-2590000000.0,729000000.0,668000000.0,-4277000000.0,-92000000.0,4969000000.0,-4277000000.0,-92000000.0,4969000000.0,599000000.0,6662000000.0,6662000000.0,282000000.0,15000000.0,-1152000000.0,-4287000000.0,-376000000.0,-670000000.0,-3867000000.0,4634000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2010.0,Q2YTD,2009-07-01,2009-12-31,2011-01-27 16:00:33+00:00,-102000000.0,1261000000.0,28000000.0,-1071000000.0,977000000.0,1741000000.0,-6467000000.0,-1291000000.0,11076000000.0,-6467000000.0,-1291000000.0,11076000000.0,3346000000.0,10236000000.0,10236000000.0,650000000.0,24000000.0,-2309000000.0,-14777000000.0,-811000000.0,-1493000000.0,-5407000000.0,14399000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2010.0,Q1TTM,2008-10-01,2009-09-30,,-530000000.0,2623000000.0,18000000.0,-2935000000.0,599000000.0,5072000000.0,-4409000000.0,-17564000000.0,21774000000.0,-4409000000.0,-17564000000.0,21774000000.0,-181000000.0,13770000000.0,13770000000.0,8316000000.0,17000000.0,-4627000000.0,-42481000000.0,-2776000000.0,-1070000000.0,-4400000000.0,28223000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2010.0,Q1,2009-07-01,2009-09-30,2010-10-28 16:36:15+00:00,-39000000.0,646000000.0,29000000.0,1519000000.0,248000000.0,1073000000.0,-2190000000.0,-1199000000.0,6107000000.0,-2190000000.0,-1199000000.0,6107000000.0,2747000000.0,3574000000.0,3574000000.0,368000000.0,9000000.0,-1157000000.0,-10490000000.0,-435000000.0,-823000000.0,-1540000000.0,9765000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q4,2011-04-01,2011-06-30,,-2000000.0,689000000.0,20000000.0,-1177000000.0,180000000.0,,-2423000000.0,-950000000.0,5942000000.0,-2423000000.0,-950000000.0,5942000000.0,2589000000.0,5874000000.0,5874000000.0,556000000.0,3000000.0,-1350000000.0,-8286000000.0,-642000000.0,,-1256000000.0,7980000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,FY,2010-07-01,2011-06-30,2013-07-30 16:14:49+00:00,-71000000.0,2766000000.0,103000000.0,-709000000.0,2422000000.0,6960000000.0,-8376000000.0,-14616000000.0,26994000000.0,-8376000000.0,-14616000000.0,26994000000.0,4105000000.0,23150000000.0,23150000000.0,1787000000.0,17000000.0,-5180000000.0,-35993000000.0,-2355000000.0,-1040000000.0,-11555000000.0,23803000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q3TTM,2010-04-01,2011-03-31,,-69000000.0,2795000000.0,46000000.0,247000000.0,3154000000.0,8545000000.0,-10051000000.0,-17785000000.0,26656000000.0,-10051000000.0,-17785000000.0,26656000000.0,-1134000000.0,21794000000.0,21794000000.0,1820000000.0,21000000.0,-4960000000.0,-33383000000.0,-2471000000.0,-2673000000.0,-14138000000.0,18138000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q3,2011-01-01,2011-03-31,,,720000000.0,28000000.0,2306000000.0,1405000000.0,2239000000.0,1437000000.0,-7139000000.0,8672000000.0,1437000000.0,-7139000000.0,8672000000.0,2998000000.0,5232000000.0,5232000000.0,414000000.0,5000000.0,-1349000000.0,-14394000000.0,-658000000.0,-15000000.0,-848000000.0,7913000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q3YTD,2010-07-01,2011-03-31,2012-04-19 16:06:08+00:00,-69000000.0,2077000000.0,83000000.0,468000000.0,2242000000.0,6960000000.0,-5953000000.0,-13666000000.0,21052000000.0,-5953000000.0,-13666000000.0,21052000000.0,1516000000.0,17276000000.0,17276000000.0,1231000000.0,14000000.0,-3830000000.0,-27707000000.0,-1713000000.0,-1040000000.0,-10299000000.0,15823000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q2TTM,2010-01-01,2010-12-31,,-212000000.0,2769000000.0,-12000000.0,235000000.0,2171000000.0,7157000000.0,-14214000000.0,-16550000000.0,25377000000.0,-14214000000.0,-16550000000.0,25377000000.0,-5399000000.0,20568000000.0,20568000000.0,1805000000.0,30000000.0,-4750000000.0,-30206000000.0,-2221000000.0,-3509000000.0,-15313000000.0,16089000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q2,2010-10-01,2010-12-31,,-69000000.0,663000000.0,-3000000.0,-3434000000.0,660000000.0,-814000000.0,-6751000000.0,-1570000000.0,4186000000.0,-6751000000.0,-1570000000.0,4186000000.0,-4138000000.0,6634000000.0,6634000000.0,323000000.0,4000000.0,-1363000000.0,-5896000000.0,-491000000.0,-186000000.0,-5052000000.0,4886000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q2YTD,2010-07-01,2010-12-31,2012-01-27 15:04:25+00:00,-69000000.0,1357000000.0,55000000.0,-1838000000.0,837000000.0,4721000000.0,-7390000000.0,-6527000000.0,12380000000.0,-7390000000.0,-6527000000.0,12380000000.0,-1482000000.0,12044000000.0,12044000000.0,817000000.0,9000000.0,-2481000000.0,-13313000000.0,-1055000000.0,-1025000000.0,-9451000000.0,7910000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q1TTM,2009-10-01,2010-09-30,,-206000000.0,2721000000.0,-10000000.0,1079000000.0,2240000000.0,8639000000.0,-11740000000.0,-15072000000.0,26160000000.0,-11740000000.0,-15072000000.0,26160000000.0,-662000000.0,20596000000.0,20596000000.0,1764000000.0,41000000.0,-4539000000.0,-28597000000.0,-2106000000.0,-3993000000.0,-14128000000.0,15837000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2011.0,Q1,2010-07-01,2010-09-30,2011-10-20 16:08:23+00:00,0.0,694000000.0,58000000.0,1596000000.0,177000000.0,5535000000.0,-639000000.0,-4957000000.0,8194000000.0,-639000000.0,-4957000000.0,8194000000.0,2656000000.0,5410000000.0,5410000000.0,494000000.0,5000000.0,-1118000000.0,-7417000000.0,-564000000.0,-839000000.0,-4399000000.0,3024000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q4,2012-04-01,2012-06-30,,-526000000.0,797000000.0,-44000000.0,794000000.0,278000000.0,,-2421000000.0,-4662000000.0,7677000000.0,-2421000000.0,-4662000000.0,7677000000.0,550000000.0,-492000000.0,-492000000.0,6578000000.0,9000000.0,-1678000000.0,-12347000000.0,-622000000.0,,-1030000000.0,8833000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,FY,2011-07-01,2012-06-30,2014-07-31 17:16:52+00:00,-10112000000.0,2967000000.0,-104000000.0,3537000000.0,1913000000.0,0.0,-9408000000.0,-24786000000.0,31626000000.0,-9408000000.0,-24786000000.0,31626000000.0,-2672000000.0,16978000000.0,16978000000.0,8144000000.0,93000000.0,-6385000000.0,-57644000000.0,-2305000000.0,0.0,-5029000000.0,45275000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q3TTM,2011-04-01,2012-03-31,,-9588000000.0,2859000000.0,-40000000.0,1566000000.0,1815000000.0,,-9410000000.0,-21074000000.0,29891000000.0,-9410000000.0,-21074000000.0,29891000000.0,-633000000.0,23344000000.0,23344000000.0,2122000000.0,87000000.0,-6057000000.0,-53583000000.0,-2325000000.0,,-5255000000.0,44422000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q3,2012-01-01,2012-03-31,,-84000000.0,766000000.0,30000000.0,3071000000.0,1091000000.0,,-1605000000.0,-12241000000.0,9594000000.0,-1605000000.0,-12241000000.0,9594000000.0,-4222000000.0,5108000000.0,5108000000.0,649000000.0,10000000.0,-1683000000.0,-23593000000.0,-749000000.0,,-1023000000.0,12185000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q3YTD,2011-07-01,2012-03-31,2013-04-18 16:07:37+00:00,-9586000000.0,2170000000.0,-60000000.0,2743000000.0,1635000000.0,0.0,-6987000000.0,-20124000000.0,23949000000.0,-6987000000.0,-20124000000.0,23949000000.0,-3222000000.0,17470000000.0,17470000000.0,1566000000.0,84000000.0,-4707000000.0,-45297000000.0,-1683000000.0,0.0,-3999000000.0,36442000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q2TTM,2011-01-01,2011-12-31,,-9504000000.0,2813000000.0,-42000000.0,801000000.0,2129000000.0,2239000000.0,-6368000000.0,-15972000000.0,28969000000.0,-6368000000.0,-15972000000.0,28969000000.0,6587000000.0,23468000000.0,23468000000.0,1887000000.0,82000000.0,-5723000000.0,-44384000000.0,-2234000000.0,-15000000.0,-5080000000.0,40150000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q2,2011-10-01,2011-12-31,,-8627000000.0,678000000.0,-52000000.0,-1899000000.0,208000000.0,,-2513000000.0,-5568000000.0,5862000000.0,-2513000000.0,-5568000000.0,5862000000.0,-2271000000.0,6624000000.0,6624000000.0,459000000.0,4000000.0,-1683000000.0,-10339000000.0,-498000000.0,,-1042000000.0,13896000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q2YTD,2011-07-01,2011-12-31,2013-01-24 16:10:59+00:00,-9502000000.0,1404000000.0,-90000000.0,-328000000.0,544000000.0,0.0,-5382000000.0,-7883000000.0,14355000000.0,-5382000000.0,-7883000000.0,14355000000.0,1000000000.0,12362000000.0,12362000000.0,917000000.0,74000000.0,-3024000000.0,-21704000000.0,-934000000.0,0.0,-2976000000.0,24257000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q1,2011-07-01,2011-09-30,2012-10-18 16:04:23+00:00,-875000000.0,726000000.0,-38000000.0,1571000000.0,336000000.0,,-2869000000.0,-2315000000.0,8493000000.0,-2869000000.0,-2315000000.0,8493000000.0,3271000000.0,5738000000.0,5738000000.0,458000000.0,70000000.0,-1341000000.0,-11365000000.0,-436000000.0,,-1934000000.0,10361000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2012.0,Q1TTM,2010-10-01,2011-09-30,,-946000000.0,2798000000.0,7000000.0,-734000000.0,2581000000.0,1425000000.0,-10606000000.0,-11974000000.0,27293000000.0,-10606000000.0,-11974000000.0,27293000000.0,4720000000.0,23478000000.0,23478000000.0,1751000000.0,82000000.0,-5403000000.0,-39941000000.0,-2227000000.0,-201000000.0,-9090000000.0,31140000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q4,2013-04-01,2013-06-30,,-20000000.0,983000000.0,-31000000.0,-728000000.0,166000000.0,2651000000.0,-1469000000.0,-5839000000.0,5903000000.0,-1469000000.0,-5839000000.0,5903000000.0,-1436000000.0,4965000000.0,4965000000.0,683000000.0,17000000.0,-1921000000.0,-26943000000.0,-1794000000.0,-1340000000.0,-1042000000.0,22918000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,FY,2012-07-01,2013-06-30,2015-07-31 15:07:52+00:00,-1584000000.0,3755000000.0,-8000000.0,938000000.0,931000000.0,4883000000.0,-8148000000.0,-23811000000.0,28833000000.0,-8148000000.0,-23811000000.0,28833000000.0,-3134000000.0,21863000000.0,21863000000.0,2277000000.0,209000000.0,-7455000000.0,-75564000000.0,-4257000000.0,-1356000000.0,-5360000000.0,57594000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q3TTM,2012-04-01,2013-03-31,,-2090000000.0,3569000000.0,-21000000.0,2460000000.0,1043000000.0,2232000000.0,-9100000000.0,-22634000000.0,30607000000.0,-9100000000.0,-22634000000.0,30607000000.0,-1148000000.0,16406000000.0,16406000000.0,8172000000.0,201000000.0,-7212000000.0,-60968000000.0,-3085000000.0,-16000000.0,-5348000000.0,43509000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q3,2013-01-01,2013-03-31,,-108000000.0,1053000000.0,-39000000.0,2017000000.0,203000000.0,,-2744000000.0,-7660000000.0,9666000000.0,-2744000000.0,-7660000000.0,9666000000.0,-777000000.0,6055000000.0,6055000000.0,541000000.0,6000000.0,-1925000000.0,-17617000000.0,-930000000.0,,-1028000000.0,10995000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q3YTD,2012-07-01,2013-03-31,2014-04-24 16:06:04+00:00,-1564000000.0,2772000000.0,23000000.0,1666000000.0,765000000.0,2232000000.0,-6679000000.0,-17972000000.0,22930000000.0,-6679000000.0,-17972000000.0,22930000000.0,-1698000000.0,16898000000.0,16898000000.0,1594000000.0,192000000.0,-5534000000.0,-48621000000.0,-2463000000.0,-16000000.0,-4318000000.0,34676000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q2TTM,2012-01-01,2012-12-31,,-2066000000.0,3282000000.0,48000000.0,3514000000.0,1931000000.0,2232000000.0,-7961000000.0,-27215000000.0,30535000000.0,-7961000000.0,-27215000000.0,30535000000.0,-4593000000.0,15459000000.0,15459000000.0,8280000000.0,205000000.0,-6970000000.0,-66944000000.0,-2904000000.0,-16000000.0,-5343000000.0,44699000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q2,2012-10-01,2012-12-31,,-311000000.0,1009000000.0,15000000.0,-3222000000.0,145000000.0,2232000000.0,-1221000000.0,-2593000000.0,4780000000.0,-1221000000.0,-2593000000.0,4780000000.0,981000000.0,6377000000.0,6377000000.0,616000000.0,9000000.0,-1933000000.0,-10467000000.0,-930000000.0,-16000000.0,-1658000000.0,9115000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q2YTD,2012-07-01,2012-12-31,2014-01-23 16:08:44+00:00,-1456000000.0,1719000000.0,62000000.0,-351000000.0,562000000.0,2232000000.0,-3935000000.0,-10312000000.0,13264000000.0,-3935000000.0,-10312000000.0,13264000000.0,-921000000.0,10843000000.0,10843000000.0,1053000000.0,186000000.0,-3609000000.0,-31004000000.0,-1533000000.0,-16000000.0,-3290000000.0,23681000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q1TTM,2011-10-01,2012-09-30,,-10382000000.0,2951000000.0,-19000000.0,4837000000.0,1994000000.0,,-9253000000.0,-30190000000.0,31617000000.0,-9253000000.0,-30190000000.0,31617000000.0,-7845000000.0,15706000000.0,15706000000.0,8123000000.0,200000000.0,-6720000000.0,-66816000000.0,-2472000000.0,,-4727000000.0,49480000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2013.0,Q1,2012-07-01,2012-09-30,2013-10-24 16:08:05+00:00,-1145000000.0,710000000.0,47000000.0,2871000000.0,417000000.0,0.0,-2714000000.0,-7719000000.0,8484000000.0,-2714000000.0,-7719000000.0,8484000000.0,-1902000000.0,4466000000.0,4466000000.0,437000000.0,177000000.0,-1676000000.0,-20537000000.0,-603000000.0,0.0,-1632000000.0,14566000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,FY,2013-07-01,2014-06-30,2016-07-28 16:12:18+00:00,-5937000000.0,5212000000.0,-139000000.0,2879000000.0,607000000.0,10850000000.0,-8665000000.0,-18833000000.0,32502000000.0,-8665000000.0,-18833000000.0,32502000000.0,4865000000.0,22074000000.0,22074000000.0,2337000000.0,,-8879000000.0,-72777000000.0,-5485000000.0,-3927000000.0,-7316000000.0,65366000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,Q4,2014-04-01,2014-06-30,,-5626000000.0,1742000000.0,-198000000.0,2775000000.0,146000000.0,2000000000.0,-3580000000.0,-8910000000.0,9785000000.0,-3580000000.0,-8910000000.0,9785000000.0,-2903000000.0,4612000000.0,4612000000.0,656000000.0,-247000000.0,-2309000000.0,-23560000000.0,-1330000000.0,-2000000000.0,-1170000000.0,21606000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,Q3TTM,2013-04-01,2014-03-31,,-331000000.0,4453000000.0,28000000.0,-624000000.0,627000000.0,11501000000.0,-6554000000.0,-15762000000.0,28620000000.0,-6554000000.0,-15762000000.0,28620000000.0,6332000000.0,22427000000.0,22427000000.0,2364000000.0,264000000.0,-8491000000.0,-76160000000.0,-5949000000.0,-3267000000.0,-7188000000.0,66678000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,Q3,2014-01-01,2014-03-31,,-157000000.0,1255000000.0,2000000.0,2644000000.0,141000000.0,,-4304000000.0,-4284000000.0,10099000000.0,-4304000000.0,-4284000000.0,10099000000.0,1513000000.0,5660000000.0,5660000000.0,540000000.0,22000000.0,-2322000000.0,-21323000000.0,-1192000000.0,-300000000.0,-1845000000.0,18388000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,Q3YTD,2013-07-01,2014-03-31,2015-04-23 16:09:01+00:00,-311000000.0,3470000000.0,59000000.0,104000000.0,461000000.0,8850000000.0,-5085000000.0,-9923000000.0,22717000000.0,-5085000000.0,-9923000000.0,22717000000.0,7768000000.0,17462000000.0,17462000000.0,1681000000.0,247000000.0,-6570000000.0,-49217000000.0,-4155000000.0,-1927000000.0,-6146000000.0,43760000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,Q2TTM,2013-01-01,2013-12-31,,-282000000.0,4251000000.0,-13000000.0,-1251000000.0,689000000.0,11501000000.0,-4994000000.0,-19138000000.0,28187000000.0,-4994000000.0,-19138000000.0,28187000000.0,4042000000.0,22822000000.0,22822000000.0,2365000000.0,248000000.0,-8094000000.0,-72454000000.0,-5687000000.0,-2967000000.0,-6371000000.0,59285000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,Q2,2013-10-01,2013-12-31,,-139000000.0,1261000000.0,33000000.0,-4024000000.0,117000000.0,7550000000.0,2615000000.0,-1025000000.0,4413000000.0,2615000000.0,-1025000000.0,4413000000.0,6036000000.0,6558000000.0,6558000000.0,618000000.0,20000000.0,-2332000000.0,-13062000000.0,-1732000000.0,-627000000.0,-2113000000.0,13908000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,Q2YTD,2013-07-01,2013-12-31,2015-01-26 16:13:49+00:00,-154000000.0,2215000000.0,57000000.0,-2540000000.0,320000000.0,8850000000.0,-781000000.0,-5639000000.0,12618000000.0,-781000000.0,-5639000000.0,12618000000.0,6255000000.0,11802000000.0,11802000000.0,1141000000.0,225000000.0,-4248000000.0,-27894000000.0,-2963000000.0,-1627000000.0,-4301000000.0,25372000000.0
Microsoft Corp,MSFT,INR2EJN1ERAN0W5ZP974,789019,2014.0,Q1TTM,2012-10-01,2013-09-30,,-454000000.0,3999000000.0,-31000000.0,-449000000.0,717000000.0,6183000000.0,-8830000000.0,-20706000000.0,28554000000.0,-8830000000.0,-20706000000.0,28554000000.0,-1013000000.0,22641000000.0,22641000000.0,2363000000.0,237000000.0,-7695000000.0,-69859000000.0,-4885000000.0,-2356000000.0,-5916000000.0,54492000000.0
