company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q1,,2011-01-01,2011-02-08 17:16:24+00:00,7118000000.0,7028000000.0,18601000000.0,-1887000000.0,3039000000.0,,29271000000.0,2807000000.0,1052000000.0,24121000000.0,37087000000.0,9829000000.0,9933000000.0,2491000000.0,2249000000.0,18486000000.0,1942000000.0,2577000000.0,626000000.0,,,2029000000.0,5954000000.0,,,,34873000000.0,2822000000.0,70950000000.0,37797000000.0,13994000000.0,12747000000.0,37797000000.0,39739000000.0,31211000000.0,70950000000.0,38470000000.0,18464000000.0,0.0,-24460000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,FY,,2012-09-29,2013-11-20 17:13:03+00:00,6393000000.0,6540000000.0,20687000000.0,-3266000000.0,3387000000.0,0.0,31731000000.0,2806000000.0,765000000.0,25110000000.0,42199000000.0,9556000000.0,10697000000.0,2723000000.0,2213000000.0,21512000000.0,2199000000.0,2251000000.0,804000000.0,,,2288000000.0,7179000000.0,,,,42965000000.0,3614000000.0,74898000000.0,39759000000.0,13709000000.0,12813000000.0,39759000000.0,41958000000.0,32940000000.0,74898000000.0,39677000000.0,20127000000.0,0.0,-31671000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q3,,2012-06-30,2012-08-07 17:09:19+00:00,5516000000.0,5951000000.0,20254000000.0,-2443000000.0,4374000000.0,0.0,31427000000.0,3032000000.0,1482000000.0,25044000000.0,41198000000.0,9465000000.0,12454000000.0,2397000000.0,2206000000.0,20944000000.0,2067000000.0,3150000000.0,741000000.0,,,2687000000.0,6497000000.0,,,,41720000000.0,2569000000.0,75291000000.0,40006000000.0,14754000000.0,11117000000.0,40006000000.0,42073000000.0,33218000000.0,75291000000.0,39593000000.0,22101000000.0,0.0,-30698000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q2,,2012-03-31,2012-05-08 17:10:23+00:00,5908000000.0,6283000000.0,20173000000.0,-2481000000.0,3731000000.0,0.0,30948000000.0,3369000000.0,1468000000.0,25113000000.0,41015000000.0,9737000000.0,12582000000.0,2484000000.0,2467000000.0,20842000000.0,1863000000.0,3206000000.0,588000000.0,,,2520000000.0,6809000000.0,,,,39907000000.0,3447000000.0,75233000000.0,38049000000.0,14537000000.0,12724000000.0,38049000000.0,39912000000.0,35321000000.0,75233000000.0,39854000000.0,22597000000.0,0.0,-30325000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q1,,2011-12-31,2012-02-07 17:12:13+00:00,7671000000.0,6787000000.0,19761000000.0,-2574000000.0,3766000000.0,0.0,30525000000.0,2693000000.0,1489000000.0,24170000000.0,39521000000.0,9582000000.0,11226000000.0,2685000000.0,2403000000.0,19760000000.0,2166000000.0,2879000000.0,615000000.0,,,2620000000.0,6825000000.0,,,,38762000000.0,3160000000.0,73877000000.0,37257000000.0,15060000000.0,13524000000.0,37257000000.0,39423000000.0,34454000000.0,73877000000.0,39057000000.0,20930000000.0,0.0,-29456000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,FY,,2013-09-28,2014-11-19 16:44:47+00:00,6803000000.0,6967000000.0,22459000000.0,-1187000000.0,3931000000.0,0.0,33440000000.0,3389000000.0,485000000.0,27324000000.0,44839000000.0,12153000000.0,12776000000.0,2849000000.0,2121000000.0,22380000000.0,2721000000.0,4050000000.0,605000000.0,,,2426000000.0,4561000000.0,,,,47758000000.0,1512000000.0,81241000000.0,45429000000.0,14109000000.0,11704000000.0,45429000000.0,48150000000.0,33091000000.0,81241000000.0,44752000000.0,21387000000.0,0.0,-34582000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q3,,2013-06-29,2013-08-06 17:04:46+00:00,5658000000.0,6568000000.0,21981000000.0,-2884000000.0,3932000000.0,0.0,33245000000.0,3464000000.0,759000000.0,27342000000.0,43856000000.0,12216000000.0,12784000000.0,2683000000.0,2120000000.0,21875000000.0,2371000000.0,3485000000.0,826000000.0,,,2244000000.0,7048000000.0,,,,46364000000.0,2219000000.0,80565000000.0,43536000000.0,14205000000.0,11341000000.0,43536000000.0,45907000000.0,34658000000.0,80565000000.0,44485000000.0,23317000000.0,0.0,-33189000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q2,,2013-03-30,2013-05-07 17:06:19+00:00,6325000000.0,7154000000.0,21481000000.0,-2968000000.0,3952000000.0,0.0,32929000000.0,3572000000.0,758000000.0,27428000000.0,43131000000.0,12388000000.0,13381000000.0,2566000000.0,2308000000.0,21650000000.0,2055000000.0,3090000000.0,831000000.0,,,2323000000.0,7290000000.0,,,,44517000000.0,3556000000.0,81358000000.0,42089000000.0,15003000000.0,13453000000.0,42089000000.0,44144000000.0,37214000000.0,81358000000.0,44705000000.0,23761000000.0,0.0,-32389000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q1,,2012-12-29,2013-02-05 17:03:42+00:00,6767000000.0,7315000000.0,21186000000.0,-3128000000.0,3207000000.0,0.0,32662000000.0,2916000000.0,762000000.0,27433000000.0,42857000000.0,12343000000.0,12633000000.0,2622000000.0,2304000000.0,21671000000.0,2354000000.0,2854000000.0,734000000.0,,,2251000000.0,7287000000.0,,,,43022000000.0,4815000000.0,80642000000.0,41016000000.0,14322000000.0,14498000000.0,41016000000.0,43370000000.0,37272000000.0,80642000000.0,44649000000.0,22774000000.0,0.0,-31540000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2014.0,FY,,2014-09-27,2015-11-25 17:20:59+00:00,7595000000.0,7822000000.0,23722000000.0,-1968000000.0,3421000000.0,0.0,34301000000.0,3533000000.0,497000000.0,27881000000.0,47054000000.0,12759000000.0,12631000000.0,2696000000.0,2635000000.0,23332000000.0,3220000000.0,4098000000.0,794000000.0,,,2304000000.0,5942000000.0,,,,53734000000.0,2164000000.0,84141000000.0,44958000000.0,15169000000.0,13292000000.0,44958000000.0,48178000000.0,35963000000.0,84141000000.0,45640000000.0,22671000000.0,0.0,-41109000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2014.0,Q3,,2014-06-28,2014-08-05 17:03:13+00:00,6379000000.0,7543000000.0,23615000000.0,-1169000000.0,4090000000.0,0.0,34123000000.0,3756000000.0,480000000.0,27924000000.0,46628000000.0,12293000000.0,12920000000.0,2858000000.0,2520000000.0,23013000000.0,3092000000.0,4360000000.0,572000000.0,,,2430000000.0,4480000000.0,,,,52235000000.0,3216000000.0,83723000000.0,45520000000.0,15205000000.0,13351000000.0,45520000000.0,48612000000.0,35111000000.0,83723000000.0,45505000000.0,21760000000.0,0.0,-39669000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2014.0,Q2,,2014-03-29,2014-05-06 17:07:27+00:00,6581000000.0,7588000000.0,23294000000.0,-1206000000.0,4078000000.0,0.0,33942000000.0,3886000000.0,478000000.0,27350000000.0,45975000000.0,12329000000.0,10909000000.0,2750000000.0,2280000000.0,22681000000.0,2751000000.0,4228000000.0,622000000.0,,,2424000000.0,4641000000.0,,,,49989000000.0,4695000000.0,82580000000.0,44889000000.0,15046000000.0,15162000000.0,44889000000.0,47640000000.0,34940000000.0,82580000000.0,44853000000.0,19778000000.0,0.0,-37836000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2014.0,Q1,,2013-12-28,2014-02-05 17:05:42+00:00,8590000000.0,8013000000.0,22874000000.0,-1144000000.0,4397000000.0,0.0,33679000000.0,3419000000.0,484000000.0,27324000000.0,45441000000.0,12305000000.0,11714000000.0,2784000000.0,2226000000.0,22567000000.0,2972000000.0,3987000000.0,643000000.0,,,2423000000.0,4473000000.0,,,,48089000000.0,3687000000.0,83166000000.0,44324000000.0,15763000000.0,15696000000.0,44324000000.0,47296000000.0,35870000000.0,83166000000.0,44836000000.0,20174000000.0,0.0,-36300000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2015.0,FY,,2015-10-03,2016-11-23 16:48:43+00:00,7844000000.0,8019000000.0,24844000000.0,-2421000000.0,4269000000.0,0.0,35122000000.0,3927000000.0,767000000.0,27826000000.0,50023000000.0,13355000000.0,12773000000.0,2643000000.0,2741000000.0,25179000000.0,4130000000.0,4051000000.0,962000000.0,,,2421000000.0,6369000000.0,,,,59028000000.0,4563000000.0,88182000000.0,44525000000.0,16758000000.0,16334000000.0,44525000000.0,48655000000.0,39527000000.0,88182000000.0,46245000000.0,23193000000.0,0.0,-47204000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2015.0,Q3,,2015-06-27,2015-08-04 17:07:02+00:00,7794000000.0,8012000000.0,24473000000.0,-1904000000.0,4475000000.0,0.0,34930000000.0,3913000000.0,619000000.0,27848000000.0,48909000000.0,13012000000.0,12154000000.0,2694000000.0,2519000000.0,24436000000.0,3988000000.0,4113000000.0,887000000.0,,,2865000000.0,5767000000.0,,,,57425000000.0,3119000000.0,87367000000.0,46519000000.0,16512000000.0,14826000000.0,46519000000.0,50507000000.0,36860000000.0,87367000000.0,46419000000.0,22034000000.0,0.0,-43932000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2015.0,Q2,,2015-03-28,2015-05-05 09:46:36+00:00,6823000000.0,8161000000.0,24016000000.0,-1843000000.0,3745000000.0,0.0,34720000000.0,3816000000.0,496000000.0,27855000000.0,47778000000.0,13094000000.0,12186000000.0,2575000000.0,2246000000.0,23762000000.0,3699000000.0,4388000000.0,998000000.0,,,2783000000.0,5994000000.0,,,,56058000000.0,2771000000.0,85715000000.0,46038000000.0,15646000000.0,13410000000.0,46038000000.0,49737000000.0,35978000000.0,85715000000.0,46307000000.0,22568000000.0,0.0,-42897000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2015.0,Q1,,2014-12-27,2015-02-03 17:11:13+00:00,9069000000.0,8591000000.0,24045000000.0,-1880000000.0,5077000000.0,0.0,34488000000.0,3359000000.0,452000000.0,27849000000.0,47705000000.0,13041000000.0,12167000000.0,2642000000.0,2188000000.0,23660000000.0,3628000000.0,4414000000.0,932000000.0,,,2603000000.0,5857000000.0,,,,53969000000.0,4376000000.0,87035000000.0,44165000000.0,17240000000.0,16804000000.0,44165000000.0,47793000000.0,39242000000.0,87035000000.0,46135000000.0,22438000000.0,0.0,-42412000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2016.0,FY,,2016-10-01,2017-11-22 17:01:00+00:00,9130000000.0,9065000000.0,26849000000.0,-3979000000.0,4610000000.0,0.0,35859000000.0,4025000000.0,,27810000000.0,54198000000.0,13288000000.0,16483000000.0,4280000000.0,2598000000.0,27349000000.0,4058000000.0,3679000000.0,693000000.0,,,2340000000.0,7706000000.0,,,0.0,66088000000.0,3687000000.0,92033000000.0,43265000000.0,16966000000.0,16842000000.0,43265000000.0,47323000000.0,44710000000.0,92033000000.0,47718000000.0,27868000000.0,0.0,-54703000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2016.0,Q3,,2016-07-02,2016-08-09 17:07:27+00:00,8719000000.0,8958000000.0,26275000000.0,-2699000000.0,5227000000.0,0.0,35683000000.0,4041000000.0,0.0,27802000000.0,53140000000.0,13086000000.0,15129000000.0,3228000000.0,2585000000.0,26865000000.0,3953000000.0,4076000000.0,847000000.0,,,2316000000.0,5491000000.0,,,,64321000000.0,5312000000.0,90914000000.0,44193000000.0,17617000000.0,18072000000.0,44193000000.0,48146000000.0,42768000000.0,90914000000.0,46432000000.0,24696000000.0,0.0,-53112000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2016.0,Q2,,2016-04-02,2016-05-10 17:08:16+00:00,7252000000.0,8874000000.0,25857000000.0,-2599000000.0,5015000000.0,0.0,35448000000.0,4066000000.0,0.0,27817000000.0,52278000000.0,13536000000.0,15367000000.0,3247000000.0,2329000000.0,26421000000.0,3886000000.0,4044000000.0,781000000.0,,,2244000000.0,5770000000.0,,,,62870000000.0,5755000000.0,90264000000.0,44124000000.0,16999000000.0,17073000000.0,44124000000.0,48010000000.0,42254000000.0,90264000000.0,46844000000.0,25181000000.0,0.0,-51595000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2016.0,Q1,,2016-01-02,2016-02-09 16:34:40+00:00,9320000000.0,10298000000.0,25179000000.0,-2469000000.0,4301000000.0,0.0,35249000000.0,3526000000.0,0.0,27818000000.0,50666000000.0,13434000000.0,12965000000.0,3268000000.0,2245000000.0,25487000000.0,4240000000.0,3874000000.0,924000000.0,,,2346000000.0,6288000000.0,,,,60734000000.0,5950000000.0,90121000000.0,43958000000.0,17768000000.0,18796000000.0,43958000000.0,48198000000.0,41923000000.0,90121000000.0,46866000000.0,23127000000.0,0.0,-49556000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2017.0,FY,,2017-09-30,2018-11-21 17:05:57+00:00,8855000000.0,8633000000.0,29037000000.0,-3528000000.0,4017000000.0,0.0,36248000000.0,4568000000.0,,31426000000.0,57443000000.0,14476000000.0,19119000000.0,3202000000.0,2651000000.0,28406000000.0,3689000000.0,4480000000.0,588000000.0,,,2390000000.0,6443000000.0,,,1148000000.0,72606000000.0,6172000000.0,95789000000.0,41315000000.0,15889000000.0,19595000000.0,41315000000.0,45004000000.0,49637000000.0,95789000000.0,51494000000.0,30042000000.0,0.0,-64011000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2017.0,Q3,,2017-07-01,2017-08-08 17:03:22+00:00,9374000000.0,9636000000.0,28335000000.0,-3864000000.0,4336000000.0,0.0,36119000000.0,4382000000.0,,27835000000.0,56068000000.0,13595000000.0,18849000000.0,4141000000.0,2514000000.0,27733000000.0,3520000000.0,4177000000.0,665000000.0,,,2297000000.0,6581000000.0,,,,70863000000.0,3338000000.0,92752000000.0,42531000000.0,17151000000.0,17094000000.0,42531000000.0,46051000000.0,46701000000.0,92752000000.0,47868000000.0,29607000000.0,0.0,-60587000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2017.0,Q2,,2017-04-01,2017-05-09 17:02:42+00:00,8077000000.0,9293000000.0,27646000000.0,-3880000000.0,3800000000.0,0.0,36100000000.0,4423000000.0,,27831000000.0,55045000000.0,13819000000.0,16788000000.0,4155000000.0,2437000000.0,27399000000.0,3483000000.0,4006000000.0,740000000.0,,,2333000000.0,6381000000.0,,,,69708000000.0,4865000000.0,91807000000.0,43784000000.0,16270000000.0,17365000000.0,43784000000.0,47267000000.0,44540000000.0,91807000000.0,48138000000.0,27175000000.0,0.0,-58144000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2017.0,Q1,,2016-12-31,2017-02-07 17:02:41+00:00,9979000000.0,9878000000.0,26996000000.0,-3855000000.0,3736000000.0,0.0,35906000000.0,3640000000.0,,27793000000.0,54050000000.0,13464000000.0,14792000000.0,4220000000.0,2120000000.0,27054000000.0,3967000000.0,3888000000.0,931000000.0,,,2380000000.0,6402000000.0,,,,67327000000.0,5698000000.0,91576000000.0,43210000000.0,16665000000.0,19317000000.0,43210000000.0,47177000000.0,44399000000.0,91576000000.0,47857000000.0,25082000000.0,0.0,-56168000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2018.0,FY,,2018-09-29,2019-11-20 17:18:30+00:00,9479000000.0,9334000000.0,30764000000.0,-3097000000.0,4150000000.0,0.0,36779000000.0,4591000000.0,,31269000000.0,60304000000.0,14700000000.0,17084000000.0,2899000000.0,2706000000.0,29540000000.0,4059000000.0,3109000000.0,635000000.0,,,3365000000.0,6590000000.0,,,1123000000.0,82679000000.0,3790000000.0,98598000000.0,48773000000.0,16825000000.0,17860000000.0,48773000000.0,52832000000.0,44643000000.0,98598000000.0,52233000000.0,26783000000.0,0.0,-67588000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2018.0,Q3,,2018-06-30,2018-08-07 17:08:49+00:00,9763000000.0,10071000000.0,30611000000.0,-3262000000.0,4326000000.0,0.0,36574000000.0,4459000000.0,,31306000000.0,59984000000.0,14576000000.0,17681000000.0,3155000000.0,2563000000.0,29373000000.0,3983000000.0,3222000000.0,769000000.0,,,2653000000.0,6467000000.0,,,1137000000.0,80364000000.0,5992000000.0,98792000000.0,46088000000.0,17729000000.0,20214000000.0,46088000000.0,50071000000.0,47584000000.0,98792000000.0,51690000000.0,27370000000.0,0.0,-67588000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2018.0,Q2,,2018-03-31,2018-05-08 17:05:11+00:00,9022000000.0,9678000000.0,30435000000.0,-3345000000.0,4179000000.0,0.0,36411000000.0,4788000000.0,,31350000000.0,59635000000.0,15036000000.0,18766000000.0,3148000000.0,2415000000.0,29200000000.0,3500000000.0,2949000000.0,536000000.0,,,2401000000.0,6699000000.0,,,1150000000.0,78704000000.0,5918000000.0,97943000000.0,45151000000.0,16808000000.0,19728000000.0,45151000000.0,48651000000.0,48142000000.0,97943000000.0,51935000000.0,28414000000.0,0.0,-66619000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2018.0,Q1,,2017-12-30,2018-02-06 17:31:28+00:00,9574000000.0,9886000000.0,29647000000.0,-3404000000.0,4677000000.0,0.0,36254000000.0,4292000000.0,,31430000000.0,58231000000.0,14867000000.0,20082000000.0,3206000000.0,2153000000.0,28584000000.0,3794000000.0,2826000000.0,558000000.0,,,2373000000.0,6726000000.0,,,1142000000.0,75763000000.0,6009000000.0,97734000000.0,43289000000.0,17274000000.0,19875000000.0,43289000000.0,47083000000.0,49509000000.0,97734000000.0,51876000000.0,29634000000.0,0.0,-65324000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2019.0,FY,,2019-09-28,2020-02-04 17:02:50+00:00,17762000000.0,15481000000.0,32415000000.0,-6617000000.0,5418000000.0,0.0,53907000000.0,4722000000.0,,80293000000.0,64018000000.0,23215000000.0,38129000000.0,3224000000.0,6246000000.0,31603000000.0,5012000000.0,7902000000.0,979000000.0,,,27525000000.0,13760000000.0,,,8963000000.0,42494000000.0,8857000000.0,193984000000.0,88877000000.0,28124000000.0,31341000000.0,88877000000.0,93889000000.0,91132000000.0,193984000000.0,134257000000.0,59791000000.0,0.0,-907000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2019.0,Q3,,2019-06-29,2019-08-06 17:23:33+00:00,17647000000.0,15673000000.0,32088000000.0,-3721000000.0,6728000000.0,0.0,53718000000.0,4730000000.0,,77801000000.0,63480000000.0,47666000000.0,36311000000.0,3872000000.0,6042000000.0,31392000000.0,5884000000.0,10404000000.0,1035000000.0,1892000000.0,293000000.0,4783000000.0,10561000000.0,12591000000.0,2353000000.0,8897000000.0,41382000000.0,21923000000.0,209475000000.0,90472000000.0,31370000000.0,44593000000.0,90472000000.0,96356000000.0,104222000000.0,209475000000.0,146713000000.0,59629000000.0,0.0,-907000000.0
