company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,FY,2009-10-04,2010-10-02,2012-11-21 17:19:24+00:00,-2493000000.0,,2170000000.0,393000000.0,1713000000.0,170000000.0,-87000000.0,105000000.0,,1190000000.0,-2663000000.0,-4523000000.0,6578000000.0,,,,-2663000000.0,-4523000000.0,6578000000.0,-695000000.0,4313000000.0,4313000000.0,,447000000.0,1133000000.0,-90000000.0,-653000000.0,-2110000000.0,-1664000000.0,-2669000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,Q3YTD,2009-10-04,2010-07-03,2010-08-10 17:03:26+00:00,-2280000000.0,,,,1279000000.0,170000000.0,,-634000000.0,,1346000000.0,-1375000000.0,-3463000000.0,4372000000.0,,,,-1375000000.0,-3463000000.0,4372000000.0,-466000000.0,3347000000.0,3347000000.0,,380000000.0,,-40000000.0,-653000000.0,-1313000000.0,-579000000.0,-1489000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,Q3TTM,2009-06-28,2010-07-03,,-1946000000.0,,1609000000.0,485000000.0,1704000000.0,170000000.0,,-294000000.0,,1312000000.0,-2775000000.0,-3767000000.0,6365000000.0,,,,-2775000000.0,-3767000000.0,6365000000.0,-177000000.0,4544000000.0,4544000000.0,,411000000.0,,-98000000.0,-653000000.0,-1939000000.0,-1911000000.0,-1523000000.0,46000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,Q3,2010-04-04,2010-07-03,,-19000000.0,,,,432000000.0,55000000.0,,-260000000.0,,63000000.0,-1522000000.0,-485000000.0,1883000000.0,,,,-1522000000.0,-485000000.0,1883000000.0,-124000000.0,1505000000.0,1505000000.0,,206000000.0,,-15000000.0,,-506000000.0,-336000000.0,-1249000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,Q2YTD,2009-10-04,2010-04-03,2010-05-11 17:03:04+00:00,-2261000000.0,,,,847000000.0,115000000.0,,-374000000.0,,1283000000.0,147000000.0,-2978000000.0,2489000000.0,,,,147000000.0,-2978000000.0,2489000000.0,-342000000.0,1842000000.0,1842000000.0,,174000000.0,,-25000000.0,-653000000.0,-807000000.0,-243000000.0,-240000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,Q2TTM,2009-03-29,2010-04-03,,-2291000000.0,,1609000000.0,485000000.0,1676000000.0,115000000.0,,-105000000.0,,1294000000.0,-2015000000.0,-4020000000.0,5741000000.0,,,,-2015000000.0,-4020000000.0,5741000000.0,-294000000.0,3947000000.0,3947000000.0,,223000000.0,,-79000000.0,-653000000.0,-1811000000.0,-2382000000.0,-274000000.0,46000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,Q2,2010-01-03,2010-04-03,,-7000000.0,,,,424000000.0,78000000.0,,58000000.0,,-233000000.0,-1265000000.0,-438000000.0,1574000000.0,,,,-1265000000.0,-438000000.0,1574000000.0,-129000000.0,998000000.0,998000000.0,,94000000.0,,-9000000.0,-653000000.0,-500000000.0,-164000000.0,-215000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,Q1,2009-10-04,2010-01-02,2010-02-09 17:05:58+00:00,-2254000000.0,,,,423000000.0,37000000.0,,-432000000.0,,1516000000.0,1412000000.0,-2540000000.0,915000000.0,,,,1412000000.0,-2540000000.0,915000000.0,-213000000.0,844000000.0,844000000.0,,80000000.0,,-16000000.0,,-307000000.0,-79000000.0,-25000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2010.0,Q1TTM,2008-12-28,2010-01-02,,-2285000000.0,,1609000000.0,485000000.0,1658000000.0,37000000.0,,348000000.0,,1483000000.0,-2516000000.0,-4047000000.0,5972000000.0,,,,-2516000000.0,-4047000000.0,5972000000.0,-591000000.0,3602000000.0,3602000000.0,,364000000.0,,-76000000.0,-648000000.0,-1769000000.0,-3292000000.0,-59000000.0,46000000.0
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q4,2011-07-03,2011-10-01,,-12000000.0,,2341000000.0,377000000.0,462000000.0,,-118000000.0,65000000.0,,1182000000.0,-1201000000.0,-1119000000.0,2104000000.0,,,,-1201000000.0,-1119000000.0,2104000000.0,-334000000.0,1251000000.0,1251000000.0,,326000000.0,628000000.0,-109000000.0,,-998000000.0,-1047000000.0,-1964000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,FY,2010-10-03,2011-10-01,2013-11-20 17:13:03+00:00,-184000000.0,,2341000000.0,377000000.0,1841000000.0,564000000.0,-12000000.0,-680000000.0,,2743000000.0,-3233000000.0,-3286000000.0,6994000000.0,,,,-3233000000.0,-3286000000.0,6994000000.0,463000000.0,5258000000.0,5258000000.0,,575000000.0,1128000000.0,-107000000.0,-756000000.0,-3559000000.0,-1355000000.0,-4993000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q3YTD,2010-10-03,2011-07-02,2011-08-09 17:00:55+00:00,-172000000.0,,,,1379000000.0,564000000.0,106000000.0,-745000000.0,,1561000000.0,-2032000000.0,-2167000000.0,4890000000.0,,,,-2032000000.0,-2167000000.0,4890000000.0,797000000.0,4007000000.0,4007000000.0,,249000000.0,500000000.0,2000000.0,-756000000.0,-2561000000.0,-308000000.0,-3029000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q3TTM,2010-07-04,2011-07-02,,-385000000.0,,2170000000.0,393000000.0,1813000000.0,564000000.0,19000000.0,-6000000.0,,1405000000.0,-3320000000.0,-3227000000.0,7096000000.0,,,,-3320000000.0,-3227000000.0,7096000000.0,568000000.0,4973000000.0,4973000000.0,,316000000.0,1633000000.0,-48000000.0,-756000000.0,-3358000000.0,-1393000000.0,-4209000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q3,2011-04-03,2011-07-02,,-1000000.0,,,,476000000.0,-2000000.0,39000000.0,-455000000.0,,337000000.0,-825000000.0,-611000000.0,1822000000.0,,,,-825000000.0,-611000000.0,1822000000.0,425000000.0,1663000000.0,1663000000.0,,138000000.0,500000000.0,108000000.0,,-716000000.0,-235000000.0,-1427000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q2YTD,2010-10-03,2011-04-02,2011-05-10 17:10:18+00:00,-171000000.0,,,,903000000.0,566000000.0,67000000.0,-290000000.0,,1224000000.0,-1207000000.0,-1556000000.0,3068000000.0,,,,-1207000000.0,-1556000000.0,3068000000.0,372000000.0,2344000000.0,2344000000.0,,111000000.0,,-106000000.0,-756000000.0,-1845000000.0,-73000000.0,-1602000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q2TTM,2010-04-04,2011-04-02,,-403000000.0,,2170000000.0,393000000.0,1769000000.0,621000000.0,-20000000.0,189000000.0,,1131000000.0,-4017000000.0,-3101000000.0,7157000000.0,,,,-4017000000.0,-3101000000.0,7157000000.0,19000000.0,4815000000.0,4815000000.0,,384000000.0,1133000000.0,-171000000.0,-756000000.0,-3148000000.0,-1494000000.0,-4031000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q2,2011-01-02,2011-04-02,,-8000000.0,,,,456000000.0,10000000.0,87000000.0,535000000.0,,286000000.0,-1306000000.0,-675000000.0,1949000000.0,,,,-1306000000.0,-675000000.0,1949000000.0,55000000.0,1010000000.0,1010000000.0,,-52000000.0,,-45000000.0,-756000000.0,-632000000.0,-31000000.0,-805000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q1,2010-10-03,2011-01-01,2011-02-08 17:16:24+00:00,-163000000.0,,,,447000000.0,556000000.0,-20000000.0,-825000000.0,,938000000.0,99000000.0,-881000000.0,1119000000.0,,,,99000000.0,-881000000.0,1119000000.0,317000000.0,1334000000.0,1334000000.0,,163000000.0,,-61000000.0,,-1213000000.0,-42000000.0,-797000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2011.0,Q1TTM,2010-01-03,2011-01-01,,-402000000.0,,2170000000.0,393000000.0,1737000000.0,689000000.0,-107000000.0,-288000000.0,,612000000.0,-3976000000.0,-2864000000.0,6782000000.0,,,,-3976000000.0,-2864000000.0,6782000000.0,-165000000.0,4803000000.0,4803000000.0,,530000000.0,1133000000.0,-135000000.0,-653000000.0,-3016000000.0,-1627000000.0,-3441000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q4,2012-07-01,2012-09-29,,-351000000.0,,2630000000.0,718000000.0,492000000.0,95000000.0,72000000.0,-217000000.0,,995000000.0,-1305000000.0,-1289000000.0,1535000000.0,,,,-1305000000.0,-1289000000.0,1535000000.0,-987000000.0,1390000000.0,1390000000.0,,-130000000.0,164000000.0,-100000000.0,,-933000000.0,-1491000000.0,-973000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,FY,2011-10-02,2012-09-29,2014-11-19 16:44:47+00:00,-1088000000.0,,2630000000.0,718000000.0,1987000000.0,110000000.0,-20000000.0,-440000000.0,,4246000000.0,-2985000000.0,-4759000000.0,7966000000.0,,,,-2985000000.0,-4759000000.0,7966000000.0,202000000.0,6173000000.0,6173000000.0,,246000000.0,1008000000.0,3000000.0,-1076000000.0,-3784000000.0,-4148000000.0,-3015000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q3YTD,2011-10-02,2012-06-30,2012-08-07 17:09:19+00:00,-737000000.0,,,,1495000000.0,15000000.0,-92000000.0,-223000000.0,,3251000000.0,-1680000000.0,-3470000000.0,6431000000.0,,,,-1680000000.0,-3470000000.0,6431000000.0,1189000000.0,4783000000.0,4783000000.0,,376000000.0,844000000.0,103000000.0,-1076000000.0,-2851000000.0,-2657000000.0,-2042000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q3TTM,2011-07-03,2012-06-30,,-749000000.0,,2341000000.0,377000000.0,1957000000.0,15000000.0,-210000000.0,-158000000.0,,4433000000.0,-2881000000.0,-4589000000.0,8535000000.0,,,,-2881000000.0,-4589000000.0,8535000000.0,855000000.0,6034000000.0,6034000000.0,,702000000.0,1472000000.0,-6000000.0,-1076000000.0,-3849000000.0,-3704000000.0,-4006000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q3,2012-04-01,2012-06-30,,-11000000.0,,,,522000000.0,,-99000000.0,23000000.0,,2870000000.0,-1454000000.0,-689000000.0,2885000000.0,,,,-1454000000.0,-689000000.0,2885000000.0,643000000.0,2036000000.0,2036000000.0,,304000000.0,-2839000000.0,62000000.0,,-740000000.0,-1112000000.0,-373000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q2YTD,2011-10-02,2012-03-31,2012-05-08 17:10:23+00:00,-726000000.0,,,,973000000.0,15000000.0,7000000.0,-246000000.0,,381000000.0,-226000000.0,-2781000000.0,3546000000.0,,,,-226000000.0,-2781000000.0,3546000000.0,546000000.0,2747000000.0,2747000000.0,,72000000.0,3683000000.0,41000000.0,-1076000000.0,-2111000000.0,-1545000000.0,-1669000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q2TTM,2011-04-03,2012-03-31,,-739000000.0,,2341000000.0,377000000.0,1911000000.0,13000000.0,-72000000.0,-636000000.0,,1900000000.0,-2252000000.0,-4511000000.0,7472000000.0,,,,-2252000000.0,-4511000000.0,7472000000.0,637000000.0,5661000000.0,5661000000.0,,536000000.0,4811000000.0,40000000.0,-1076000000.0,-3825000000.0,-2827000000.0,-5060000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q2,2012-01-01,2012-03-31,,-365000000.0,,,,488000000.0,15000000.0,52000000.0,290000000.0,,381000000.0,-96000000.0,-1803000000.0,1812000000.0,,,,-96000000.0,-1803000000.0,1812000000.0,-35000000.0,1226000000.0,1226000000.0,,-192000000.0,1979000000.0,24000000.0,-1076000000.0,-1477000000.0,-511000000.0,-869000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q1,2011-10-02,2011-12-31,2012-02-07 17:12:13+00:00,-361000000.0,,,,485000000.0,,-45000000.0,-536000000.0,,,-130000000.0,-978000000.0,1734000000.0,,,,-130000000.0,-978000000.0,1734000000.0,581000000.0,1521000000.0,1521000000.0,,264000000.0,1704000000.0,17000000.0,,-634000000.0,-1034000000.0,-800000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2012.0,Q1TTM,2011-01-02,2011-12-31,,-382000000.0,,2341000000.0,377000000.0,1879000000.0,8000000.0,-37000000.0,-391000000.0,,1805000000.0,-3462000000.0,-3383000000.0,7609000000.0,,,,-3462000000.0,-3383000000.0,7609000000.0,727000000.0,5445000000.0,5445000000.0,,676000000.0,2832000000.0,-29000000.0,-756000000.0,-2980000000.0,-2347000000.0,-4996000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q4,2013-06-30,2013-09-28,,-133000000.0,,2531000000.0,316000000.0,559000000.0,134000000.0,56000000.0,858000000.0,,262000000.0,-1778000000.0,-1014000000.0,2735000000.0,,,,-1778000000.0,-1014000000.0,2735000000.0,-1000000.0,1543000000.0,1543000000.0,,-225000000.0,69000000.0,-28000000.0,,-987000000.0,-716000000.0,-1393000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,FY,2012-09-30,2013-09-28,2014-11-19 16:44:47+00:00,-2443000000.0,,2531000000.0,316000000.0,2192000000.0,479000000.0,-18000000.0,541000000.0,,4162000000.0,-4214000000.0,-4676000000.0,9452000000.0,,,,-4214000000.0,-4676000000.0,9452000000.0,544000000.0,6636000000.0,6636000000.0,,83000000.0,587000000.0,84000000.0,-1324000000.0,-2796000000.0,-3552000000.0,-4087000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q3YTD,2012-09-30,2013-06-29,2013-08-06 17:04:46+00:00,-2310000000.0,,,,1633000000.0,345000000.0,-74000000.0,-317000000.0,,3900000000.0,-2436000000.0,-3662000000.0,6717000000.0,,,,-2436000000.0,-3662000000.0,6717000000.0,545000000.0,5093000000.0,5093000000.0,,308000000.0,518000000.0,112000000.0,-1324000000.0,-1809000000.0,-2836000000.0,-2694000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q3TTM,2012-07-01,2013-06-29,,-2661000000.0,,2630000000.0,718000000.0,2125000000.0,440000000.0,-2000000.0,-534000000.0,,4895000000.0,-3741000000.0,-4951000000.0,8252000000.0,,,,-3741000000.0,-4951000000.0,8252000000.0,-442000000.0,6483000000.0,6483000000.0,,178000000.0,682000000.0,12000000.0,-1324000000.0,-2742000000.0,-4327000000.0,-3667000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q3,2013-03-31,2013-06-29,,,,,,569000000.0,,-15000000.0,656000000.0,,-307000000.0,-2746000000.0,-672000000.0,3413000000.0,,,,-2746000000.0,-672000000.0,3413000000.0,-20000000.0,2034000000.0,2034000000.0,,154000000.0,164000000.0,18000000.0,,-690000000.0,-1803000000.0,-800000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q2YTD,2012-09-30,2013-03-30,2013-05-07 17:06:19+00:00,-2310000000.0,,,,1064000000.0,345000000.0,-59000000.0,-973000000.0,,4207000000.0,310000000.0,-2990000000.0,3304000000.0,,,,310000000.0,-2990000000.0,3304000000.0,565000000.0,3059000000.0,3059000000.0,,154000000.0,354000000.0,94000000.0,-1324000000.0,-1119000000.0,-1033000000.0,-1894000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q2TTM,2012-04-01,2013-03-30,,-2672000000.0,,2630000000.0,718000000.0,2078000000.0,440000000.0,-86000000.0,-1167000000.0,,8072000000.0,-2449000000.0,-4968000000.0,7724000000.0,,,,-2449000000.0,-4968000000.0,7724000000.0,221000000.0,6485000000.0,6485000000.0,,328000000.0,-2321000000.0,56000000.0,-1324000000.0,-2792000000.0,-3636000000.0,-3240000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q2,2012-12-30,2013-03-30,,-45000000.0,,,,550000000.0,10000000.0,-64000000.0,-116000000.0,,75000000.0,-826000000.0,-525000000.0,2160000000.0,,,,-826000000.0,-525000000.0,2160000000.0,745000000.0,1621000000.0,1621000000.0,,105000000.0,230000000.0,84000000.0,-24000000.0,-574000000.0,-257000000.0,-850000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q1,2012-09-30,2012-12-29,2013-02-05 17:03:42+00:00,-2265000000.0,,,,514000000.0,335000000.0,5000000.0,-857000000.0,,4132000000.0,1136000000.0,-2465000000.0,1144000000.0,,,,1136000000.0,-2465000000.0,1144000000.0,-180000000.0,1438000000.0,1438000000.0,,49000000.0,124000000.0,10000000.0,-1300000000.0,-545000000.0,-776000000.0,-1044000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2013.0,Q1TTM,2012-01-01,2012-12-29,,-2992000000.0,,2630000000.0,718000000.0,2016000000.0,445000000.0,30000000.0,-761000000.0,,8378000000.0,-1719000000.0,-6246000000.0,7376000000.0,,,,-1719000000.0,-6246000000.0,7376000000.0,-559000000.0,6090000000.0,6090000000.0,,31000000.0,-572000000.0,-4000000.0,-2376000000.0,-3695000000.0,-3890000000.0,-3259000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2014.0,FY,2013-09-29,2014-09-27,2016-11-23 16:48:43+00:00,-402000000.0,,3483000000.0,310000000.0,2288000000.0,395000000.0,-235000000.0,-485000000.0,608000000.0,2281000000.0,-6710000000.0,-3345000000.0,9780000000.0,,,,-6710000000.0,-3345000000.0,9780000000.0,-510000000.0,8004000000.0,8004000000.0,,-27000000.0,404000000.0,-27000000.0,-1508000000.0,-3311000000.0,-1968000000.0,-6527000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2014.0,Q4,2014-06-29,2014-09-27,,,,3483000000.0,310000000.0,590000000.0,13000000.0,-101000000.0,800000000.0,,-1152000000.0,-2620000000.0,-1053000000.0,3105000000.0,,,,-2620000000.0,-1053000000.0,3105000000.0,-669000000.0,1625000000.0,1625000000.0,,90000000.0,56000000.0,-3000000.0,,-1063000000.0,-84000000.0,-1440000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2014.0,Q3TTM,2013-06-30,2014-06-28,,-535000000.0,,2531000000.0,316000000.0,2257000000.0,516000000.0,-78000000.0,-427000000.0,608000000.0,3695000000.0,-5868000000.0,-3306000000.0,9410000000.0,,,,-5868000000.0,-3306000000.0,9410000000.0,158000000.0,7922000000.0,7922000000.0,,-342000000.0,417000000.0,-52000000.0,-1508000000.0,-3235000000.0,-2600000000.0,-6480000000.0,
"Walt Disney Co, The",DIS,7260JQNI6SCF9FIV2392,1744489,2014.0,Q3,2014-03-30,2014-06-28,,-389000000.0,,,,557000000.0,16000000.0,9000000.0,-90000000.0,608000000.0,320000000.0,-1652000000.0,-1281000000.0,2936000000.0,,,,-1652000000.0,-1281000000.0,2936000000.0,12000000.0,2419000000.0,2419000000.0,,50000000.0,53000000.0,-19000000.0,,-889000000.0,-800000000.0,-1833000000.0,
