company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q4,2011-10-01,2011-12-31,,16268000.0,0.36,0.36,,4478000.0,0.37,25642000.0,,44486000.0,44486000.0,,44486000.0,69121000.0,226134000.0,1427000.0,,125000.0,54509000.0,69121000.0,157013000.0,13267000.0,335000.0,75380000.0,81633000.0,-11505000.0,70128000.0,226134000.0,121300000.0,120717000.0,122276000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 17:25:37+00:00,65805000.0,1.43,1.43,,19425000.0,1.41,89959000.0,,173454000.0,173454000.0,,173454000.0,277147000.0,900941000.0,-3614000.0,,3594000.0,212972000.0,277147000.0,623794000.0,55819000.0,848000.0,301796000.0,321998000.0,-58585000.0,263413000.0,900941000.0,121300000.0,120717000.0,122276000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q3TTM,2010-09-01,2011-09-30,,66231000.0,1.31,1.31,,20477000.0,1.29,85130000.0,,159234000.0,159234000.0,,159234000.0,277157000.0,888125000.0,-7315000.0,,5412000.0,207763000.0,277157000.0,610968000.0,60047000.0,641000.0,299883000.0,311085000.0,-66721000.0,244364000.0,888125000.0,121400000.0,120831000.0,122303000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q3YTD,2011-01-01,2011-09-30,,49537000.0,1.07,1.07,,14947000.0,1.04,64317000.0,,128968000.0,128968000.0,,128968000.0,208026000.0,674807000.0,-5041000.0,,3469000.0,158463000.0,208026000.0,466781000.0,42552000.0,513000.0,226416000.0,240365000.0,-47080000.0,193285000.0,674807000.0,121400000.0,120831000.0,122303000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 16:50:48+00:00,16422000.0,0.41,0.41,,4669000.0,0.4,20512000.0,,49787000.0,49787000.0,,49787000.0,68968000.0,225026000.0,983000.0,,-1002000.0,53724000.0,68968000.0,156058000.0,13113000.0,184000.0,73813000.0,82245000.0,-11946000.0,70299000.0,225026000.0,121400000.0,120831000.0,122303000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q2TTM,2010-06-01,2011-06-30,,66159000.0,0.99,0.99,,20742000.0,0.97,74923000.0,,119766000.0,119766000.0,,119766000.0,277930000.0,865832000.0,-8822000.0,,13367000.0,217345000.0,277930000.0,587902000.0,67349000.0,571000.0,317613000.0,270289000.0,-75600000.0,194689000.0,865832000.0,120200000.0,120592000.0,122235000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q2YTD,2011-01-01,2011-06-30,,33115000.0,0.66,0.66,,10278000.0,0.64,43805000.0,,79181000.0,79181000.0,,79181000.0,139058000.0,449781000.0,-6024000.0,,4471000.0,104739000.0,139058000.0,310723000.0,29439000.0,329000.0,152603000.0,158120000.0,-35134000.0,122986000.0,449781000.0,120200000.0,120592000.0,122235000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 15:40:38+00:00,16423000.0,0.38,0.38,,5168000.0,0.37,23982000.0,,45660000.0,45660000.0,,45660000.0,68840000.0,226483000.0,-383000.0,,40000.0,53321000.0,68840000.0,157643000.0,12852000.0,186000.0,74952000.0,82691000.0,-13049000.0,69642000.0,226483000.0,120200000.0,120592000.0,122235000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q1TTM,2010-03-01,2011-03-31,,54013000.0,0.84,0.84,,19130000.0,0.82,64825000.0,,98173000.0,98173000.0,,98173000.0,239553000.0,764519000.0,-8537000.0,,13327000.0,204201000.0,239553000.0,524966000.0,63488000.0,728000.0,290671000.0,234295000.0,-71297000.0,162998000.0,764519000.0,119700000.0,120282000.0,122013000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2011.0,Q1,2011-01-01,2011-03-31,2012-05-04 17:19:52+00:00,16692000.0,0.28,0.28,,5110000.0,0.27,19823000.0,,33521000.0,33521000.0,,33521000.0,70218000.0,223298000.0,-5641000.0,,4431000.0,51418000.0,70218000.0,153080000.0,16587000.0,143000.0,77651000.0,75429000.0,-22085000.0,53344000.0,223298000.0,119700000.0,120282000.0,122013000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q4,2012-10-01,2012-12-31,,2140000.0,0.44,0.44,,2873000.0,0.44,24702000.0,,54452000.0,35005000.0,19447000.0,54452000.0,16398000.0,123929000.0,265000.0,,26000.0,35894000.0,16398000.0,107531000.0,7151000.0,-13000.0,40933000.0,66606000.0,-6899000.0,59707000.0,123929000.0,122800000.0,122023000.0,123204000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 13:20:26+00:00,50017000.0,1.5,1.5,,16584000.0,1.48,96010000.0,,184238000.0,164791000.0,19447000.0,184238000.0,230282000.0,826990000.0,-1732000.0,,33000.0,211905000.0,230282000.0,596708000.0,56401000.0,699000.0,278539000.0,318235000.0,-57434000.0,260801000.0,826990000.0,122800000.0,122023000.0,123204000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q3TTM,2011-10-01,2012-09-30,,64145000.0,1.42,1.42,,18189000.0,1.41,96950000.0,,174272000.0,174272000.0,,174272000.0,283005000.0,929195000.0,-570000.0,,132000.0,230520000.0,283005000.0,646190000.0,62517000.0,1047000.0,312986000.0,333262000.0,-62040000.0,271222000.0,929195000.0,123800000.0,122261000.0,123450000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q3YTD,2012-01-01,2012-09-30,,47877000.0,1.06,1.06,,13711000.0,1.04,71308000.0,,129786000.0,129786000.0,,129786000.0,213884000.0,703061000.0,-1997000.0,,7000.0,176011000.0,213884000.0,489177000.0,49250000.0,712000.0,237606000.0,251629000.0,-50535000.0,201094000.0,703061000.0,123800000.0,122261000.0,123450000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 16:43:58+00:00,15959000.0,0.39,0.39,,4633000.0,0.39,27320000.0,,48274000.0,48274000.0,,48274000.0,68350000.0,235444000.0,-873000.0,,,62973000.0,68350000.0,167094000.0,7314000.0,252000.0,83565000.0,83529000.0,-7935000.0,75594000.0,235444000.0,123800000.0,122261000.0,123450000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q2TTM,2011-07-01,2012-06-30,,64608000.0,1.44,1.44,,18225000.0,1.42,90142000.0,,175785000.0,175785000.0,,175785000.0,283623000.0,918777000.0,1286000.0,,-870000.0,221271000.0,283623000.0,635154000.0,68316000.0,979000.0,303234000.0,331978000.0,-66051000.0,265927000.0,918777000.0,121100000.0,122030000.0,123295000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q2YTD,2012-01-01,2012-06-30,,31918000.0,0.67,0.67,,9078000.0,0.65,43988000.0,,81512000.0,81512000.0,,81512000.0,145534000.0,467617000.0,-1124000.0,,7000.0,113038000.0,145534000.0,322083000.0,41936000.0,460000.0,154041000.0,168100000.0,-42600000.0,125500000.0,467617000.0,121100000.0,122030000.0,123295000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 16:13:47+00:00,15959000.0,0.31,0.31,,4662000.0,0.3,19715000.0,,37546000.0,37546000.0,,37546000.0,73243000.0,238565000.0,-516000.0,,-22000.0,57602000.0,73243000.0,165322000.0,29581000.0,237000.0,78201000.0,87121000.0,-29860000.0,57261000.0,238565000.0,121100000.0,122030000.0,123295000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q1TTM,2011-04-01,2012-03-31,,65072000.0,1.51,1.51,,18731000.0,1.49,94409000.0,,183899000.0,183899000.0,,183899000.0,279220000.0,906695000.0,1419000.0,,-808000.0,216990000.0,279220000.0,627475000.0,51587000.0,928000.0,299985000.0,327548000.0,-49240000.0,278308000.0,906695000.0,122100000.0,121754000.0,123113000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2012.0,Q1,2012-01-01,2012-03-31,2013-05-10 16:38:02+00:00,15959000.0,0.36,0.36,,4416000.0,0.35,24273000.0,,43966000.0,43966000.0,,43966000.0,72291000.0,229052000.0,-608000.0,,29000.0,55436000.0,72291000.0,156761000.0,12355000.0,223000.0,75840000.0,80979000.0,-12740000.0,68239000.0,229052000.0,122100000.0,121754000.0,123113000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:06:29+00:00,44798000.0,1.85,1.85,,20384000.0,1.83,112918000.0,137693000.0,222557000.0,199910000.0,22647000.0,222557000.0,240697000.0,913364000.0,-2136000.0,61003000.0,,68458000.0,240697000.0,672667000.0,26256000.0,889000.0,332336000.0,340331000.0,-27503000.0,312828000.0,913364000.0,120300000.0,120100000.0,121074000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q4,2013-10-01,2013-12-31,,11217000.0,0.4,0.4,,5570000.0,0.39,36119000.0,137693000.0,47257000.0,40875000.0,6382000.0,47257000.0,37550000.0,236864000.0,21000.0,61003000.0,,-99816000.0,37550000.0,199314000.0,6913000.0,239000.0,115667000.0,83647000.0,-6653000.0,76994000.0,236864000.0,120300000.0,120100000.0,121074000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q3TTM,2012-10-01,2013-09-30,,35721000.0,1.89,1.89,,17687000.0,1.88,101501000.0,,229752000.0,194040000.0,35712000.0,229752000.0,219545000.0,800429000.0,-1892000.0,,26000.0,204168000.0,219545000.0,580884000.0,26494000.0,637000.0,257602000.0,323290000.0,-27749000.0,295541000.0,800429000.0,120200000.0,119607000.0,120578000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q3YTD,2013-01-01,2013-09-30,,33581000.0,1.45,1.45,,14814000.0,1.44,76799000.0,,175300000.0,159035000.0,16265000.0,175300000.0,203147000.0,676500000.0,-2157000.0,,,168274000.0,203147000.0,473353000.0,19343000.0,650000.0,216669000.0,256684000.0,-20850000.0,235834000.0,676500000.0,120200000.0,119607000.0,120578000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 16:24:22+00:00,11193000.0,0.46,0.46,,5443000.0,0.46,27804000.0,,55310000.0,49936000.0,5374000.0,55310000.0,68151000.0,228608000.0,-563000.0,,,59917000.0,68151000.0,160457000.0,5828000.0,227000.0,76553000.0,83904000.0,-6164000.0,77740000.0,228608000.0,120200000.0,119607000.0,120578000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q2TTM,2012-07-01,2013-06-30,,40487000.0,1.82,1.82,,16877000.0,1.81,101017000.0,,222716000.0,192378000.0,30338000.0,222716000.0,219744000.0,807265000.0,-2202000.0,,26000.0,207224000.0,219744000.0,587521000.0,27980000.0,662000.0,264614000.0,322915000.0,-29520000.0,293395000.0,807265000.0,122100000.0,121149000.0,122069000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q2YTD,2013-01-01,2013-06-30,,22388000.0,0.99,0.99,,9371000.0,0.98,48995000.0,,119990000.0,109099000.0,10891000.0,119990000.0,134996000.0,447892000.0,-1594000.0,,,108357000.0,134996000.0,312896000.0,13515000.0,423000.0,140116000.0,172780000.0,-14686000.0,158094000.0,447892000.0,122100000.0,121149000.0,122069000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q2,2013-04-01,2013-06-30,2014-08-06 16:28:29+00:00,11222000.0,0.5,0.5,,4774000.0,0.5,27763000.0,,61053000.0,56141000.0,4912000.0,61053000.0,69696000.0,228423000.0,328000.0,,,52842000.0,69696000.0,158727000.0,6499000.0,186000.0,68838000.0,89889000.0,-5985000.0,83904000.0,228423000.0,122100000.0,121149000.0,122069000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q1TTM,2012-04-01,2013-03-31,,45224000.0,1.63,1.63,,16765000.0,1.61,92969000.0,,199209000.0,173783000.0,25426000.0,199209000.0,223291000.0,817407000.0,-3046000.0,,4000.0,211984000.0,223291000.0,594116000.0,51062000.0,713000.0,273977000.0,320147000.0,-53395000.0,266752000.0,817407000.0,120300000.0,120746000.0,121702000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 15:37:47+00:00,11166000.0,0.49,0.49,,4597000.0,0.48,21232000.0,,58937000.0,52958000.0,5979000.0,58937000.0,65300000.0,219469000.0,-1922000.0,,,55515000.0,65300000.0,154169000.0,7016000.0,237000.0,71278000.0,82891000.0,-8701000.0,74190000.0,219469000.0,120300000.0,120746000.0,121702000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 12:14:24+00:00,45877000.0,2.45,2.45,0.18,25711000.0,2.43,109396000.0,163839000.0,284113000.0,198942000.0,85171000.0,284113000.0,276623000.0,996680000.0,2141000.0,71095000.0,,76369000.0,276623000.0,720057000.0,31820000.0,851000.0,382891000.0,337166000.0,-28828000.0,308338000.0,996680000.0,116000000.0,115737000.0,116706000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q4,2014-10-01,2014-12-31,,11591000.0,0.41,0.41,0.18,7620000.0,0.4,27459000.0,122437000.0,44340000.0,43269000.0,1071000.0,44340000.0,54610000.0,251105000.0,1199000.0,52074000.0,,-82321000.0,54610000.0,196495000.0,15791000.0,226000.0,111401000.0,85094000.0,-14366000.0,70728000.0,251105000.0,116000000.0,115737000.0,116706000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q3TTM,2013-10-01,2014-09-30,,45503000.0,2.44,2.44,,23661000.0,2.42,118056000.0,179095000.0,287030000.0,196548000.0,90482000.0,287030000.0,259563000.0,982439000.0,963000.0,80024000.0,,58874000.0,259563000.0,722876000.0,22942000.0,864000.0,387157000.0,335719000.0,-21115000.0,314604000.0,982439000.0,117500000.0,116251000.0,117163000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 10:53:48+00:00,11574000.0,0.44,0.44,,6342000.0,0.44,28272000.0,41402000.0,51714000.0,51724000.0,-10000.0,51714000.0,69770000.0,251661000.0,1287000.0,19021000.0,,19516000.0,69770000.0,181891000.0,5604000.0,277000.0,97855000.0,84036000.0,-4040000.0,79996000.0,251661000.0,117500000.0,116251000.0,117163000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q3YTD,2014-01-01,2014-09-30,,34286000.0,2.04,2.04,,18091000.0,2.03,81937000.0,41402000.0,239773000.0,155673000.0,84100000.0,239773000.0,222013000.0,745575000.0,942000.0,19021000.0,,158690000.0,222013000.0,523562000.0,16029000.0,625000.0,271490000.0,252072000.0,-14462000.0,237610000.0,745575000.0,117500000.0,116251000.0,117163000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q2TTM,2013-07-01,2014-06-30,,45122000.0,2.46,2.46,,22762000.0,2.44,117588000.0,137693000.0,290626000.0,194760000.0,95866000.0,290626000.0,257944000.0,959386000.0,-887000.0,61003000.0,,99275000.0,257944000.0,701442000.0,23166000.0,814000.0,365855000.0,335587000.0,-23239000.0,312348000.0,959386000.0,117000000.0,116702000.0,117664000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 11:27:30+00:00,11442000.0,0.92,0.92,,5921000.0,0.91,27280000.0,,107660000.0,56803000.0,50857000.0,107660000.0,76816000.0,254226000.0,726000.0,,,71516000.0,76816000.0,177410000.0,5366000.0,192000.0,88879000.0,88531000.0,-4448000.0,84083000.0,254226000.0,117000000.0,116702000.0,117664000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q2YTD,2014-01-01,2014-06-30,,22712000.0,1.6,1.6,,11749000.0,1.59,53665000.0,,188059000.0,103949000.0,84110000.0,188059000.0,152243000.0,493914000.0,-345000.0,,,139174000.0,152243000.0,341671000.0,10425000.0,348000.0,173635000.0,168036000.0,-10422000.0,157614000.0,493914000.0,117000000.0,116702000.0,117664000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q1TTM,2013-04-01,2014-03-31,,44902000.0,2.04,2.04,,21615000.0,2.03,118071000.0,137693000.0,244019000.0,194098000.0,49921000.0,244019000.0,250824000.0,933583000.0,-1285000.0,61003000.0,,80601000.0,250824000.0,682759000.0,24299000.0,808000.0,345814000.0,336945000.0,-24776000.0,312169000.0,933583000.0,118200000.0,117582000.0,118597000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 15:41:13+00:00,11270000.0,0.68,0.68,,5828000.0,0.68,26385000.0,,80399000.0,47146000.0,33253000.0,80399000.0,75427000.0,239688000.0,-1071000.0,,,67658000.0,75427000.0,164261000.0,5059000.0,156000.0,84756000.0,79505000.0,-5974000.0,73531000.0,239688000.0,118200000.0,117582000.0,118597000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 10:45:53+00:00,46910000.0,2.05,2.05,0.8,30889000.0,2.03,119516000.0,162294000.0,223648000.0,230038000.0,-6390000.0,223648000.0,267695000.0,1075013000.0,6877000.0,77320000.0,,86007000.0,267695000.0,807318000.0,62387000.0,1166000.0,403420000.0,403898000.0,-54344000.0,349554000.0,1075013000.0,109100000.0,109124000.0,109926000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q4,2015-10-01,2015-12-31,,11803000.0,0.57,0.57,0.22,7568000.0,0.55,25437000.0,39809000.0,59406000.0,59999000.0,-593000.0,59406000.0,64804000.0,272893000.0,297000.0,17776000.0,,23590000.0,64804000.0,208089000.0,22896000.0,492000.0,100546000.0,107543000.0,-22107000.0,85436000.0,272893000.0,109100000.0,109124000.0,109926000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 12:45:38+00:00,11710000.0,0.59,0.59,0.22,8049000.0,0.59,34644000.0,38809000.0,64398000.0,64398000.0,,64398000.0,65593000.0,268771000.0,6922000.0,15548000.0,,19960000.0,65593000.0,203178000.0,17267000.0,285000.0,94076000.0,109102000.0,-10060000.0,99042000.0,268771000.0,109100000.0,108773000.0,109440000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q3YTD,2015-01-01,2015-09-30,,35107000.0,1.48,1.48,0.58,23321000.0,1.48,94079000.0,122485000.0,164242000.0,170039000.0,-5797000.0,164242000.0,202891000.0,802120000.0,6580000.0,59544000.0,,62417000.0,202891000.0,599229000.0,39491000.0,674000.0,302874000.0,296355000.0,-32237000.0,264118000.0,802120000.0,109100000.0,108773000.0,109440000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q3TTM,2014-10-01,2015-09-30,,46698000.0,1.89,1.89,0.76,30941000.0,1.88,121538000.0,244922000.0,208582000.0,213308000.0,-4726000.0,208582000.0,257501000.0,1053225000.0,7779000.0,111618000.0,,-19904000.0,257501000.0,795724000.0,55282000.0,900000.0,414275000.0,381449000.0,-46603000.0,334846000.0,1053225000.0,109100000.0,108773000.0,109440000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 14:28:44+00:00,11695000.0,0.5,0.5,0.18,8065000.0,0.5,31399000.0,42028000.0,56017000.0,56017000.0,,56017000.0,67394000.0,270580000.0,-164000.0,20807000.0,,22080000.0,67394000.0,203186000.0,11116000.0,185000.0,104675000.0,98511000.0,-11095000.0,87416000.0,270580000.0,112000000.0,112143000.0,112931000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q2YTD,2015-01-01,2015-06-30,,23397000.0,0.89,0.89,0.36,15272000.0,0.89,59435000.0,83676000.0,99844000.0,105641000.0,-5797000.0,99844000.0,137298000.0,533349000.0,-342000.0,43996000.0,,42457000.0,137298000.0,396051000.0,22224000.0,389000.0,208798000.0,187253000.0,-22177000.0,165076000.0,533349000.0,112000000.0,112143000.0,112931000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q2TTM,2014-07-01,2015-06-30,,46562000.0,1.74,1.74,0.54,29234000.0,1.73,115166000.0,247515000.0,195898000.0,200634000.0,-4736000.0,195898000.0,261678000.0,1036115000.0,2144000.0,115091000.0,,-20348000.0,261678000.0,774437000.0,43619000.0,892000.0,418054000.0,356383000.0,-40583000.0,315800000.0,1036115000.0,112000000.0,112143000.0,112931000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 12:38:32+00:00,11702000.0,0.39,0.39,0.18,7207000.0,0.39,28036000.0,41648000.0,43827000.0,49624000.0,-5797000.0,43827000.0,69904000.0,262769000.0,-178000.0,23189000.0,,20377000.0,69904000.0,192865000.0,11108000.0,204000.0,104123000.0,88742000.0,-11082000.0,77660000.0,262769000.0,112400000.0,112520000.0,113522000.0
MSCI Inc,MSCI,549300HTIN2PD78UB763,1408198,2015.0,Q1TTM,2014-04-01,2015-03-31,,46309000.0,2.16,2.16,0.36,27090000.0,2.14,111047000.0,205487000.0,247541000.0,201420000.0,46121000.0,247541000.0,271100000.0,1019761000.0,3034000.0,94284000.0,,29088000.0,271100000.0,748661000.0,37869000.0,899000.0,402258000.0,346403000.0,-33936000.0,312467000.0,1019761000.0,112400000.0,112520000.0,113522000.0
