company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,currentandfuturebenefits,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,premiumsearned,propertyliabilityinsuranceclaims,restructuringcharge,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Chubb Ltd,CB,,896159,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:04:22+00:00,2183000000.0,6.81,6.81,,,6.76,814000000.0,,2174000000.0,2174000000.0,2174000000.0,,421000000.0,,,1665000000.0,340000000.0,13000000.0,1309000000.0,11215000000.0,6499000000.0,,,10331000000.0,13314000000.0,2988000000.0,13314000000.0,319200000.0,319200000.0,321600000.0
Chubb Ltd,CB,,896159,2010.0,Q4,2010-10-01,2010-12-31,,648000000.0,2.88,2.88,0.32,90000000.0,2.87,-266000000.0,62000000.0,978000000.0,1371000000.0,978000000.0,-62000000.0,837000000.0,-16000000.0,-393000000.0,,517000000.0,,,3572000000.0,1971000000.0,,62000000.0,3226000000.0,4409000000.0,1105000000.0,4347000000.0,339685143.0,339685143.0,339685143.0
Chubb Ltd,CB,,896159,2010.0,Q3,2010-07-01,2010-09-30,2011-11-07 16:18:11+00:00,774000000.0,1.82,1.82,0.37,,1.8,212000000.0,,572000000.0,572000000.0,572000000.0,,54000000.0,,,412000000.0,82000000.0,3000000.0,105000000.0,2798000000.0,1522000000.0,,,2483000000.0,3267000000.0,784000000.0,3267000000.0,314300000.0,314300000.0,317800000.0
Chubb Ltd,CB,,896159,2010.0,Q3YTD,2010-01-01,2010-09-30,,1697000000.0,6.2,6.2,0.99,267000000.0,6.17,266000000.0,162000000.0,2107000000.0,2267000000.0,2107000000.0,-162000000.0,1665000000.0,26000000.0,-160000000.0,,1356000000.0,,,9932000000.0,5608000000.0,,162000000.0,8928000000.0,11597000000.0,2533000000.0,11435000000.0,340218717.0,340218717.0,340218717.0
Chubb Ltd,CB,,896159,2010.0,Q3TTM,2009-10-01,2010-09-30,,2256000000.0,9.04,9.04,1.33,336000000.0,8.99,-54000000.0,218000000.0,3060000000.0,3748000000.0,3060000000.0,-218000000.0,2550000000.0,-15000000.0,-688000000.0,,1842000000.0,,,13319000000.0,7508000000.0,,218000000.0,11942000000.0,15869000000.0,3694000000.0,15651000000.0,340218717.0,340218717.0,340218717.0
Chubb Ltd,CB,,896159,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 15:16:33+00:00,765000000.0,1.6,1.6,0.37,,1.59,184000000.0,,518000000.0,518000000.0,518000000.0,,90000000.0,,,426000000.0,84000000.0,3000000.0,107000000.0,2799000000.0,1660000000.0,,,2616000000.0,3318000000.0,702000000.0,3318000000.0,323800000.0,323800000.0,325800000.0
Chubb Ltd,CB,,896159,2010.0,Q2YTD,2010-01-01,2010-06-30,,1090000000.0,4.22,4.22,0.67,174000000.0,4.2,266000000.0,104000000.0,1432000000.0,1432000000.0,1432000000.0,-104000000.0,1199000000.0,1000000.0,,,923000000.0,,,6510000000.0,3721000000.0,,104000000.0,5908000000.0,7709000000.0,1698000000.0,7605000000.0,339975261.0,339975261.0,339975261.0
Chubb Ltd,CB,,896159,2010.0,Q2TTM,2009-07-01,2010-06-30,,2216000000.0,8.52,8.52,1.32,322000000.0,8.48,40000000.0,220000000.0,2879000000.0,3407000000.0,2879000000.0,-220000000.0,2372000000.0,-91000000.0,-528000000.0,,1860000000.0,,,13290000000.0,7506000000.0,,220000000.0,11904000000.0,15662000000.0,3447000000.0,15442000000.0,339975261.0,339975261.0,339975261.0
Chubb Ltd,CB,,896159,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 15:43:25+00:00,740000000.0,1.39,1.39,0.37,,1.39,184000000.0,,464000000.0,464000000.0,464000000.0,,127000000.0,,,410000000.0,90000000.0,4000000.0,115000000.0,2782000000.0,1730000000.0,,,2675000000.0,3323000000.0,648000000.0,3323000000.0,333800000.0,333800000.0,333800000.0
Chubb Ltd,CB,,896159,2010.0,Q1TTM,2009-04-01,2010-03-31,,2203000000.0,8.11,8.11,1.29,313000000.0,8.08,-1000000.0,224000000.0,2737000000.0,3265000000.0,2737000000.0,-224000000.0,2126000000.0,-67000000.0,-528000000.0,,1851000000.0,,,13323000000.0,7527000000.0,,224000000.0,11894000000.0,15449000000.0,3264000000.0,15225000000.0,338478484.0,338478484.0,338478484.0
Chubb Ltd,CB,,896159,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:08:18+00:00,2330000000.0,5.8,5.8,,,5.76,521000000.0,,1678000000.0,1678000000.0,1678000000.0,,287000000.0,,,1644000000.0,337000000.0,9000000.0,1312000000.0,11644000000.0,7407000000.0,,,11386000000.0,13584000000.0,2199000000.0,13584000000.0,289300000.0,289300000.0,291300000.0
Chubb Ltd,CB,,896159,2011.0,Q4,2011-10-01,2011-12-31,,632000000.0,2.17,2.17,0.23,119000000.0,2.16,,63000000.0,735000000.0,855000000.0,735000000.0,-63000000.0,648000000.0,7000000.0,-120000000.0,,531000000.0,,,3831000000.0,2286000000.0,,63000000.0,3568000000.0,4479000000.0,855000000.0,4416000000.0,338159409.0,338159409.0,338159409.0
Chubb Ltd,CB,,896159,2011.0,Q3,2011-07-01,2011-09-30,2012-11-08 16:19:05+00:00,602000000.0,1.04,1.04,0.39,,1.04,68000000.0,,298000000.0,298000000.0,298000000.0,,70000000.0,,,415000000.0,83000000.0,2000000.0,315000000.0,2932000000.0,2054000000.0,,,3054000000.0,3419000000.0,366000000.0,3419000000.0,286500000.0,286500000.0,286500000.0
Chubb Ltd,CB,,896159,2011.0,Q3YTD,2011-01-01,2011-09-30,,1840000000.0,2.38,2.38,0.99,282000000.0,2.36,,187000000.0,805000000.0,1187000000.0,805000000.0,-187000000.0,799000000.0,-88000000.0,-382000000.0,,1537000000.0,,,11556000000.0,7234000000.0,,187000000.0,10893000000.0,12355000000.0,1187000000.0,12168000000.0,338385734.0,338385734.0,338385734.0
Chubb Ltd,CB,,896159,2011.0,Q3TTM,2010-10-01,2011-09-30,,2488000000.0,5.26,5.26,1.31,372000000.0,5.23,-266000000.0,249000000.0,1783000000.0,2558000000.0,1783000000.0,-249000000.0,1636000000.0,-104000000.0,-775000000.0,,2054000000.0,,,15128000000.0,9205000000.0,,249000000.0,14119000000.0,16764000000.0,2292000000.0,16515000000.0,338385734.0,338385734.0,338385734.0
Chubb Ltd,CB,,896159,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 15:21:37+00:00,583000000.0,1.43,1.43,0.39,,1.42,127000000.0,,419000000.0,419000000.0,419000000.0,,69000000.0,,,416000000.0,87000000.0,2000000.0,337000000.0,2913000000.0,1847000000.0,,,2854000000.0,3400000000.0,546000000.0,3400000000.0,293000000.0,293000000.0,295100000.0
Chubb Ltd,CB,,896159,2011.0,Q2YTD,2011-01-01,2011-06-30,,1171000000.0,2.49,2.49,0.68,199000000.0,2.47,,125000000.0,844000000.0,1061000000.0,844000000.0,-125000000.0,995000000.0,1000000.0,-217000000.0,,1017000000.0,,,7066000000.0,4489000000.0,,125000000.0,6876000000.0,8061000000.0,1061000000.0,7936000000.0,338920580.0,338920580.0,338920580.0
Chubb Ltd,CB,,896159,2011.0,Q2TTM,2010-07-01,2011-06-30,,2426000000.0,7.35,7.35,1.32,382000000.0,7.31,-266000000.0,245000000.0,2497000000.0,3267000000.0,2497000000.0,-245000000.0,2298000000.0,10000000.0,-770000000.0,,1967000000.0,,,14060000000.0,8347000000.0,,245000000.0,13122000000.0,16358000000.0,3001000000.0,16113000000.0,338920580.0,338920580.0,338920580.0
Chubb Ltd,CB,,896159,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 16:08:36+00:00,540000000.0,1.71,1.71,0.39,,1.7,176000000.0,,509000000.0,509000000.0,509000000.0,,160000000.0,,,404000000.0,88000000.0,2000000.0,342000000.0,2854000000.0,1765000000.0,,,2735000000.0,3420000000.0,685000000.0,3420000000.0,297700000.0,297700000.0,299400000.0
Chubb Ltd,CB,,896159,2011.0,Q1TTM,2010-04-01,2011-03-31,,2350000000.0,7.59,7.59,1.31,361000000.0,7.55,-124000000.0,235000000.0,2580000000.0,3229000000.0,2580000000.0,-235000000.0,2329000000.0,19000000.0,-649000000.0,,1912000000.0,,,13536000000.0,7921000000.0,,235000000.0,12544000000.0,15865000000.0,3105000000.0,15630000000.0,337088217.0,337088217.0,337088217.0
Chubb Ltd,CB,,896159,2012.0,Q4,2012-10-01,2012-12-31,,636000000.0,2.25,2.25,0.49,142000000.0,2.23,,63000000.0,765000000.0,630000000.0,765000000.0,-63000000.0,839000000.0,20000000.0,135000000.0,,553000000.0,,,3848000000.0,2683000000.0,,63000000.0,4014000000.0,4687000000.0,630000000.0,4624000000.0,339843438.0,339843438.0,339843438.0
Chubb Ltd,CB,,896159,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 15:45:00+00:00,2446000000.0,7.96,7.96,,521000000.0,7.89,,250000000.0,2706000000.0,2976000000.0,2706000000.0,-250000000.0,2259000000.0,6000000.0,-270000000.0,,2096000000.0,,,15677000000.0,9653000000.0,,250000000.0,14716000000.0,17936000000.0,2976000000.0,17686000000.0,339900000.0,339900000.0,343000000.0
Chubb Ltd,CB,,896159,2012.0,Q3,2012-07-01,2012-09-30,2013-11-07 16:03:51+00:00,620000000.0,1.99,1.99,0.41,,1.98,194000000.0,,533000000.0,533000000.0,533000000.0,,-2000000.0,,,383000000.0,77000000.0,2000000.0,341000000.0,2977000000.0,1597000000.0,,,2635000000.0,3360000000.0,727000000.0,3360000000.0,267800000.0,267800000.0,269200000.0
Chubb Ltd,CB,,896159,2012.0,Q3YTD,2012-01-01,2012-09-30,,1810000000.0,5.71,5.71,1.57,379000000.0,5.66,,187000000.0,1941000000.0,2346000000.0,1941000000.0,-187000000.0,1420000000.0,-14000000.0,-405000000.0,,1543000000.0,,,11829000000.0,6970000000.0,,187000000.0,10702000000.0,13249000000.0,2346000000.0,13062000000.0,340207037.0,340207037.0,340207037.0
Chubb Ltd,CB,,896159,2012.0,Q3TTM,2011-10-01,2012-09-30,,2442000000.0,7.88,7.88,1.8,498000000.0,7.82,,250000000.0,2676000000.0,3201000000.0,2676000000.0,-250000000.0,2068000000.0,-7000000.0,-525000000.0,,2074000000.0,,,15660000000.0,9256000000.0,,250000000.0,14270000000.0,17728000000.0,3201000000.0,17478000000.0,340207037.0,340207037.0,340207037.0
Chubb Ltd,CB,,896159,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 14:43:46+00:00,607000000.0,1.49,1.49,0.41,,1.48,123000000.0,,404000000.0,404000000.0,404000000.0,,46000000.0,,,390000000.0,78000000.0,3000000.0,351000000.0,2983000000.0,1860000000.0,,,2896000000.0,3422000000.0,527000000.0,3422000000.0,271100000.0,271100000.0,273000000.0
Chubb Ltd,CB,,896159,2012.0,Q2YTD,2012-01-01,2012-06-30,,1201000000.0,3.83,3.83,1.08,249000000.0,3.8,,124000000.0,1301000000.0,1559000000.0,1301000000.0,-124000000.0,947000000.0,-31000000.0,-258000000.0,,1024000000.0,,,7164000000.0,3923000000.0,,124000000.0,6397000000.0,8111000000.0,1559000000.0,7987000000.0,339766067.0,339766067.0,339766067.0
Chubb Ltd,CB,,896159,2012.0,Q2TTM,2011-07-01,2012-06-30,,2502000000.0,5.89,5.89,1.62,451000000.0,5.85,,249000000.0,1997000000.0,2540000000.0,1997000000.0,-249000000.0,1399000000.0,-113000000.0,-543000000.0,,2075000000.0,,,15485000000.0,8954000000.0,,249000000.0,13982000000.0,16884000000.0,2540000000.0,16635000000.0,339766067.0,339766067.0,339766067.0
Chubb Ltd,CB,,896159,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:22:02+00:00,576000000.0,1.85,1.85,0.41,,1.83,173000000.0,,506000000.0,506000000.0,506000000.0,,55000000.0,,,401000000.0,82000000.0,2000000.0,366000000.0,2951000000.0,1707000000.0,,,2731000000.0,3409000000.0,679000000.0,3409000000.0,273500000.0,273500000.0,276500000.0
Chubb Ltd,CB,,896159,2012.0,Q1TTM,2011-04-01,2012-03-31,,2495000000.0,6.68,6.68,1.48,457000000.0,6.63,,249000000.0,2263000000.0,2779000000.0,2263000000.0,-249000000.0,1752000000.0,-91000000.0,-516000000.0,,2079000000.0,,,15459000000.0,9061000000.0,,249000000.0,14092000000.0,17211000000.0,2779000000.0,16962000000.0,338567341.0,338567341.0,338567341.0
Chubb Ltd,CB,,896159,2013.0,Q4,2013-10-01,2013-12-31,,797000000.0,2.93,2.93,1.34,136000000.0,2.9,,275000000.0,998000000.0,1086000000.0,998000000.0,-275000000.0,711000000.0,102000000.0,-88000000.0,,365000000.0,,,4363000000.0,2517000000.0,,275000000.0,3815000000.0,5074000000.0,1086000000.0,4799000000.0,340906490.0,340906490.0,340906490.0
Chubb Ltd,CB,,896159,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:40:22+00:00,2754000000.0,11.02,11.02,,515000000.0,10.92,,275000000.0,3758000000.0,4238000000.0,3758000000.0,-275000000.0,2648000000.0,80000000.0,-480000000.0,,2211000000.0,,,16613000000.0,9348000000.0,0.0,275000000.0,14828000000.0,19261000000.0,4238000000.0,18986000000.0,341000000.0,341000000.0,344100000.0
Chubb Ltd,CB,,896159,2013.0,Q3,2013-07-01,2013-09-30,2014-11-06 16:50:25+00:00,619000000.0,2.11,2.11,0.44,,2.1,198000000.0,,541000000.0,541000000.0,541000000.0,,18000000.0,,,358000000.0,77000000.0,,368000000.0,3027000000.0,1600000000.0,,,2664000000.0,3403000000.0,739000000.0,3403000000.0,256400000.0,256400000.0,257600000.0
Chubb Ltd,CB,,896159,2013.0,Q3YTD,2013-01-01,2013-09-30,,1957000000.0,8.09,8.09,0.51,379000000.0,8.02,,,2760000000.0,3152000000.0,2760000000.0,,1937000000.0,-22000000.0,-392000000.0,,1846000000.0,,,12250000000.0,6831000000.0,,,11013000000.0,14187000000.0,3152000000.0,14187000000.0,340888648.0,340888648.0,340888648.0
Chubb Ltd,CB,,896159,2013.0,Q3TTM,2012-10-01,2013-09-30,,2593000000.0,10.34,10.34,1.0,521000000.0,10.25,,63000000.0,3525000000.0,3782000000.0,3525000000.0,-63000000.0,2776000000.0,-2000000.0,-257000000.0,,2399000000.0,,,16098000000.0,9514000000.0,,63000000.0,15027000000.0,18874000000.0,3782000000.0,18811000000.0,340888648.0,340888648.0,340888648.0
Chubb Ltd,CB,,896159,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:30:19+00:00,617000000.0,2.22,2.22,0.44,,2.21,217000000.0,,579000000.0,579000000.0,579000000.0,,179000000.0,,,368000000.0,86000000.0,9000000.0,358000000.0,2995000000.0,1694000000.0,,,2755000000.0,3551000000.0,796000000.0,3551000000.0,260800000.0,260800000.0,262000000.0
Chubb Ltd,CB,,896159,2013.0,Q2YTD,2013-01-01,2013-06-30,,1279000000.0,5.41,5.41,0.51,241000000.0,5.36,,,1844000000.0,2081000000.0,1844000000.0,,1375000000.0,-27000000.0,-237000000.0,,1211000000.0,,,7640000000.0,4176000000.0,,,6907000000.0,9015000000.0,2081000000.0,9015000000.0,341047290.0,341047290.0,341047290.0
Chubb Ltd,CB,,896159,2013.0,Q2TTM,2012-07-01,2013-06-30,,2524000000.0,9.54,9.54,1.49,513000000.0,9.45,,126000000.0,3249000000.0,3498000000.0,3249000000.0,-126000000.0,2687000000.0,10000000.0,-249000000.0,,2283000000.0,,,16153000000.0,9906000000.0,,126000000.0,15226000000.0,18840000000.0,3498000000.0,18714000000.0,341047290.0,341047290.0,341047290.0
Chubb Ltd,CB,,896159,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:24:54+00:00,587000000.0,2.49,2.49,0.44,,2.48,260000000.0,,656000000.0,656000000.0,656000000.0,,138000000.0,,,372000000.0,87000000.0,3000000.0,359000000.0,3004000000.0,1568000000.0,,,2601000000.0,3517000000.0,916000000.0,3517000000.0,263500000.0,263500000.0,264500000.0
Chubb Ltd,CB,,896159,2013.0,Q1TTM,2012-04-01,2013-03-31,,2478000000.0,7.89,7.89,1.47,505000000.0,7.82,,188000000.0,2686000000.0,2968000000.0,2686000000.0,-188000000.0,2192000000.0,13000000.0,-282000000.0,,2160000000.0,,,15869000000.0,9775000000.0,,188000000.0,14918000000.0,18061000000.0,2968000000.0,17873000000.0,340778142.0,340778142.0,340778142.0
Chubb Ltd,CB,,896159,2014.0,Q4,2014-10-01,2014-12-31,,845000000.0,1.69,1.69,0.65,134000000.0,1.68,,280000000.0,555000000.0,787000000.0,555000000.0,-280000000.0,367000000.0,-88000000.0,-232000000.0,,377000000.0,190000000.0,,4370000000.0,2416000000.0,,280000000.0,3772000000.0,4927000000.0,787000000.0,4647000000.0,335609899.0,335609899.0,335609899.0
Chubb Ltd,CB,,896159,2014.0,FY,2014-01-01,2014-12-31,2016-02-26 17:40:22+00:00,3183000000.0,8.5,8.5,,517000000.0,8.42,,280000000.0,2853000000.0,3487000000.0,2853000000.0,-280000000.0,1745000000.0,190000000.0,-634000000.0,,2245000000.0,,,17426000000.0,9649000000.0,0.0,280000000.0,15594000000.0,19171000000.0,3487000000.0,18891000000.0,335600000.0,335600000.0,338800000.0
Chubb Ltd,CB,,896159,2014.0,Q3,2014-07-01,2014-09-30,2015-11-06 16:08:22+00:00,644000000.0,2.47,2.47,0.5,,2.47,224000000.0,,594000000.0,594000000.0,594000000.0,,110000000.0,,,344000000.0,76000000.0,1000000.0,357000000.0,3119000000.0,1679000000.0,,,2756000000.0,3574000000.0,818000000.0,3574000000.0,240500000.0,240500000.0,240500000.0
Chubb Ltd,CB,,896159,2014.0,Q3YTD,2014-01-01,2014-09-30,,2338000000.0,6.81,6.81,2.05,383000000.0,6.74,,,2298000000.0,2700000000.0,2298000000.0,,1378000000.0,88000000.0,-402000000.0,,1868000000.0,,,13056000000.0,7233000000.0,,,11822000000.0,14434000000.0,2700000000.0,14434000000.0,334472324.0,334472324.0,334472324.0
Chubb Ltd,CB,,896159,2014.0,Q3TTM,2013-10-01,2014-09-30,,3135000000.0,9.74,9.74,3.39,519000000.0,9.64,,275000000.0,3296000000.0,3786000000.0,3296000000.0,-275000000.0,2089000000.0,190000000.0,-490000000.0,,2233000000.0,,,17419000000.0,9750000000.0,,275000000.0,15637000000.0,19508000000.0,3786000000.0,19233000000.0,334472324.0,334472324.0,334472324.0
Chubb Ltd,CB,,896159,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 17:03:54+00:00,630000000.0,2.03,2.03,0.5,,2.03,179000000.0,,499000000.0,499000000.0,499000000.0,,125000000.0,,,351000000.0,76000000.0,2000000.0,366000000.0,3064000000.0,1792000000.0,,,2864000000.0,3542000000.0,678000000.0,3542000000.0,245800000.0,245800000.0,245800000.0
Chubb Ltd,CB,,896159,2014.0,Q2YTD,2014-01-01,2014-06-30,,1486000000.0,4.46,4.46,1.4,258000000.0,4.42,,,1513000000.0,1739000000.0,1513000000.0,,932000000.0,42000000.0,-226000000.0,,1244000000.0,,,8302000000.0,4549000000.0,,,7537000000.0,9234000000.0,1739000000.0,9234000000.0,337846228.0,337846228.0,337846228.0
Chubb Ltd,CB,,896159,2014.0,Q2TTM,2013-07-01,2014-06-30,,2961000000.0,10.07,10.07,2.74,532000000.0,9.98,,275000000.0,3427000000.0,3896000000.0,3427000000.0,-275000000.0,2205000000.0,149000000.0,-469000000.0,,2244000000.0,,,17275000000.0,9721000000.0,,275000000.0,15458000000.0,19480000000.0,3896000000.0,19205000000.0,337846228.0,337846228.0,337846228.0
Chubb Ltd,CB,,896159,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:50:23+00:00,622000000.0,1.81,1.81,0.5,,1.8,154000000.0,,449000000.0,449000000.0,449000000.0,,116000000.0,,,358000000.0,80000000.0,3000000.0,356000000.0,3029000000.0,1845000000.0,,,2903000000.0,3506000000.0,603000000.0,3506000000.0,248100000.0,248100000.0,249400000.0
Chubb Ltd,CB,,896159,2014.0,Q1TTM,2013-04-01,2014-03-31,,2868000000.0,10.38,10.38,2.6,498000000.0,10.29,,275000000.0,3539000000.0,3990000000.0,3539000000.0,-275000000.0,2360000000.0,87000000.0,-451000000.0,,2243000000.0,,,17010000000.0,9583000000.0,,275000000.0,15192000000.0,19370000000.0,3990000000.0,19095000000.0,338869562.0,338869562.0,338869562.0
Chubb Ltd,CB,,896159,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 15:38:08+00:00,3112000000.0,8.71,8.71,,543000000.0,8.62,,300000000.0,2834000000.0,3296000000.0,2834000000.0,-300000000.0,1774000000.0,,-462000000.0,,2270000000.0,51000000.0,,17213000000.0,9484000000.0,33000000.0,300000000.0,15442000000.0,19038000000.0,3296000000.0,18738000000.0,325400000.0,325400000.0,328800000.0
Chubb Ltd,CB,,896159,2015.0,Q4,2015-10-01,2015-12-31,,1171000000.0,2.34,2.34,-1.71,543000000.0,2.28,-537000000.0,300000000.0,1364000000.0,1826000000.0,1364000000.0,-300000000.0,1661000000.0,,-462000000.0,-1001000000.0,2003000000.0,45000000.0,-1049000000.0,7809000000.0,4224000000.0,33000000.0,300000000.0,6925000000.0,8514000000.0,1289000000.0,8214000000.0,325400000.0,325400000.0,328800000.0
Chubb Ltd,CB,,896159,2015.0,Q3,2015-07-01,2015-09-30,2015-11-06 16:08:22+00:00,663000000.0,2.62,2.62,0.57,,2.6,246000000.0,,601000000.0,601000000.0,601000000.0,,82000000.0,,,328000000.0,86000000.0,2000000.0,349000000.0,3166000000.0,1633000000.0,,,2731000000.0,3578000000.0,847000000.0,3578000000.0,229400000.0,229400000.0,231200000.0
Chubb Ltd,CB,,896159,2015.0,Q3YTD,2015-01-01,2015-09-30,,2341000000.0,6.6,6.6,0.65,384000000.0,6.53,395000000.0,,2151000000.0,2151000000.0,2151000000.0,,1302000000.0,35000000.0,,,1907000000.0,26000000.0,,13006000000.0,7182000000.0,9000000.0,,11823000000.0,14334000000.0,2546000000.0,14334000000.0,324210936.0,324210936.0,324210936.0
