company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Chubb Ltd,CB,,896159,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:04:22+00:00,154000000.0,,,63000000.0,,366000000.0,,,-2379000000.0,67000000.0,2331000000.0,-2379000000.0,67000000.0,2331000000.0,19000000.0,22000000.0,2174000000.0,2174000000.0,-426000000.0,74000000.0,-24000000.0,-472000000.0,-5338000000.0,-54000000.0,,-2003000000.0,,5483000000.0
Chubb Ltd,CB,,896159,2010.0,Q4,2010-10-01,2010-12-31,,42000000.0,138000000.0,74000000.0,,13000000.0,56000000.0,21000000.0,1824000000.0,1014000000.0,-1513000000.0,771000000.0,1014000000.0,-1513000000.0,771000000.0,285000000.0,,978000000.0,978000000.0,-305000000.0,,,-112000000.0,-9243000000.0,,-484000000.0,-235000000.0,,7730000000.0
Chubb Ltd,CB,,896159,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-07 16:18:11+00:00,116000000.0,,,47000000.0,,432000000.0,,,-1789000000.0,-63000000.0,1878000000.0,-1789000000.0,-63000000.0,1878000000.0,26000000.0,23000000.0,1554000000.0,1554000000.0,-271000000.0,54000000.0,112000000.0,-357000000.0,-4168000000.0,-38000000.0,,-1509000000.0,,4031000000.0
Chubb Ltd,CB,,896159,2010.0,Q3TTM,2009-10-01,2010-09-30,,130000000.0,834000000.0,358000000.0,,-5000000.0,1088000000.0,66000000.0,175000000.0,-573000000.0,-3455000000.0,3778000000.0,-573000000.0,-3455000000.0,3778000000.0,-255000000.0,,3060000000.0,3060000000.0,-500000000.0,-11000000.0,,-428000000.0,-31541000000.0,,-375000000.0,,,28086000000.0
Chubb Ltd,CB,,896159,2010.0,Q3,2010-07-01,2010-09-30,,42000000.0,40000000.0,29000000.0,,27000000.0,317000000.0,41000000.0,,-91000000.0,-1201000000.0,1084000000.0,-91000000.0,-1201000000.0,1084000000.0,-181000000.0,,675000000.0,675000000.0,50000000.0,-19000000.0,,-113000000.0,-7199000000.0,,,,,5998000000.0
Chubb Ltd,CB,,896159,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 15:16:33+00:00,89000000.0,,,31000000.0,,114000000.0,,,-1160000000.0,160000000.0,999000000.0,-1160000000.0,160000000.0,999000000.0,-1000000.0,24000000.0,982000000.0,982000000.0,-217000000.0,31000000.0,118000000.0,-239000000.0,-2784000000.0,-25000000.0,,-976000000.0,,2851000000.0
Chubb Ltd,CB,,896159,2010.0,Q2TTM,2009-07-01,2010-06-30,,100000000.0,794000000.0,329000000.0,,-17000000.0,1052000000.0,25000000.0,175000000.0,-597000000.0,-3076000000.0,3704000000.0,-597000000.0,-3076000000.0,3704000000.0,14000000.0,,2879000000.0,2879000000.0,-327000000.0,13000000.0,,-419000000.0,-32210000000.0,,-391000000.0,,,29134000000.0
Chubb Ltd,CB,,896159,2010.0,Q2,2010-04-01,2010-06-30,,31000000.0,181000000.0,72000000.0,,-27000000.0,169000000.0,,175000000.0,-98000000.0,-801000000.0,868000000.0,-98000000.0,-801000000.0,868000000.0,-58000000.0,,677000000.0,677000000.0,-9000000.0,7000000.0,,-105000000.0,-8936000000.0,,-175000000.0,,,8135000000.0
Chubb Ltd,CB,,896159,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 15:43:25+00:00,46000000.0,,,16000000.0,,222000000.0,,,-420000000.0,-201000000.0,621000000.0,-420000000.0,-201000000.0,621000000.0,0.0,25000000.0,464000000.0,464000000.0,-127000000.0,24000000.0,-20000000.0,-118000000.0,-1828000000.0,-13000000.0,,-351000000.0,,1660000000.0
Chubb Ltd,CB,,896159,2010.0,Q1TTM,2009-04-01,2010-03-31,,81000000.0,613000000.0,257000000.0,,9000000.0,871000000.0,25000000.0,500000000.0,-329000000.0,-3394000000.0,3596000000.0,-329000000.0,-3394000000.0,3596000000.0,-118000000.0,,2737000000.0,2737000000.0,-93000000.0,14000000.0,,-402000000.0,-36814000000.0,,-466000000.0,,,33420000000.0
Chubb Ltd,CB,,896159,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 16:08:18+00:00,147000000.0,,,58000000.0,,283000000.0,,,-2470000000.0,580000000.0,1878000000.0,-2470000000.0,580000000.0,1878000000.0,-12000000.0,7000000.0,1678000000.0,1678000000.0,-288000000.0,80000000.0,8000000.0,-450000000.0,-5109000000.0,-52000000.0,-400000000.0,-1707000000.0,,5733000000.0
Chubb Ltd,CB,,896159,2011.0,Q4,2011-10-01,2011-12-31,,47000000.0,154000000.0,83000000.0,,-31000000.0,-227000000.0,57000000.0,1253000000.0,-87000000.0,-506000000.0,472000000.0,-87000000.0,-506000000.0,472000000.0,-152000000.0,,735000000.0,735000000.0,-83000000.0,,,-117000000.0,-5529000000.0,,-1253000000.0,-27000000.0,,5023000000.0
Chubb Ltd,CB,,896159,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:19:05+00:00,111000000.0,,,41000000.0,,612000000.0,,,-1596000000.0,-109000000.0,1690000000.0,-1596000000.0,-109000000.0,1690000000.0,-15000000.0,8000000.0,1226000000.0,1226000000.0,-300000000.0,63000000.0,91000000.0,-340000000.0,-4105000000.0,-30000000.0,,-1327000000.0,,3935000000.0
Chubb Ltd,CB,,896159,2011.0,Q3TTM,2010-10-01,2011-09-30,,147000000.0,444000000.0,225000000.0,,17000000.0,1266000000.0,103000000.0,5809000000.0,536000000.0,-4043000000.0,3769000000.0,536000000.0,-4043000000.0,3769000000.0,279000000.0,,1783000000.0,1783000000.0,573000000.0,,,-454000000.0,-30096000000.0,,-4519000000.0,-403000000.0,,26053000000.0
Chubb Ltd,CB,,896159,2011.0,Q3,2011-07-01,2011-09-30,,42000000.0,41000000.0,39000000.0,,-8000000.0,172000000.0,6000000.0,674000000.0,-363000000.0,-631000000.0,935000000.0,-363000000.0,-631000000.0,935000000.0,-67000000.0,,-39000000.0,-39000000.0,760000000.0,,,-119000000.0,-6208000000.0,,-824000000.0,-100000000.0,,5577000000.0
Chubb Ltd,CB,,896159,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 15:21:37+00:00,75000000.0,,,29000000.0,,30000000.0,,,-1015000000.0,183000000.0,833000000.0,-1015000000.0,183000000.0,833000000.0,1000000.0,11000000.0,928000000.0,928000000.0,-229000000.0,56000000.0,200000000.0,-227000000.0,-2690000000.0,-19000000.0,,-855000000.0,,2692000000.0
Chubb Ltd,CB,,896159,2011.0,Q2TTM,2010-07-01,2011-06-30,,147000000.0,443000000.0,215000000.0,,52000000.0,1411000000.0,138000000.0,5135000000.0,808000000.0,-4613000000.0,3918000000.0,808000000.0,-4613000000.0,3918000000.0,165000000.0,,2497000000.0,2497000000.0,-137000000.0,-19000000.0,,-448000000.0,-31087000000.0,,-3695000000.0,-303000000.0,,26474000000.0
Chubb Ltd,CB,,896159,2011.0,Q2,2011-04-01,2011-06-30,,34000000.0,219000000.0,81000000.0,,4000000.0,359000000.0,33000000.0,1911000000.0,-78000000.0,-1268000000.0,1060000000.0,-78000000.0,-1268000000.0,1060000000.0,-282000000.0,,594000000.0,594000000.0,73000000.0,,,-111000000.0,-6932000000.0,,-1911000000.0,,,5664000000.0
Chubb Ltd,CB,,896159,2011.0,Q1,2011-01-01,2011-03-31,2012-05-07 16:08:36+00:00,38000000.0,,,14000000.0,,83000000.0,,,-456000000.0,-55000000.0,484000000.0,-456000000.0,-55000000.0,484000000.0,-27000000.0,12000000.0,509000000.0,509000000.0,-160000000.0,39000000.0,1000000.0,-112000000.0,-1441000000.0,-10000000.0,,-395000000.0,,1395000000.0
Chubb Ltd,CB,,896159,2011.0,Q1TTM,2010-04-01,2011-03-31,,144000000.0,405000000.0,206000000.0,,21000000.0,1221000000.0,105000000.0,3399000000.0,788000000.0,-4146000000.0,3726000000.0,788000000.0,-4146000000.0,3726000000.0,389000000.0,,2580000000.0,2580000000.0,-219000000.0,-12000000.0,,-442000000.0,-33091000000.0,,-1959000000.0,-303000000.0,,28945000000.0
Chubb Ltd,CB,,896159,2012.0,Q4,2012-10-01,2012-12-31,,59000000.0,115000000.0,84000000.0,,-9000000.0,418000000.0,53000000.0,850000000.0,-279000000.0,-757000000.0,970000000.0,-279000000.0,-757000000.0,970000000.0,-75000000.0,,765000000.0,765000000.0,-272000000.0,,,-331000000.0,-6636000000.0,,-851000000.0,,,5879000000.0
Chubb Ltd,CB,,896159,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 15:45:00+00:00,220000000.0,438000000.0,240000000.0,,-5000000.0,1147000000.0,126000000.0,2933000000.0,-550000000.0,-3439000000.0,3995000000.0,-550000000.0,-3439000000.0,3995000000.0,1000000.0,,2706000000.0,2706000000.0,-78000000.0,,,-815000000.0,-25418000000.0,,-2783000000.0,-11000000.0,,21979000000.0
Chubb Ltd,CB,,896159,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 16:03:51+00:00,121000000.0,,,39000000.0,,340000000.0,,,-1172000000.0,-673000000.0,1840000000.0,-1172000000.0,-673000000.0,1840000000.0,-5000000.0,-8000000.0,1443000000.0,1443000000.0,-103000000.0,68000000.0,136000000.0,-329000000.0,-5977000000.0,-31000000.0,,-903000000.0,,5199000000.0
Chubb Ltd,CB,,896159,2012.0,Q3TTM,2011-10-01,2012-09-30,,208000000.0,477000000.0,239000000.0,,-27000000.0,502000000.0,130000000.0,3336000000.0,-358000000.0,-3188000000.0,3497000000.0,-358000000.0,-3188000000.0,3497000000.0,-76000000.0,,2676000000.0,2676000000.0,111000000.0,,,-601000000.0,-24311000000.0,,-3185000000.0,-38000000.0,,21123000000.0
Chubb Ltd,CB,,896159,2012.0,Q3,2012-07-01,2012-09-30,,58000000.0,64000000.0,37000000.0,,11000000.0,884000000.0,18000000.0,551000000.0,-148000000.0,-1432000000.0,1642000000.0,-148000000.0,-1432000000.0,1642000000.0,73000000.0,,640000000.0,640000000.0,60000000.0,,,-166000000.0,-6448000000.0,,-551000000.0,,,5016000000.0
Chubb Ltd,CB,,896159,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 14:43:46+00:00,77000000.0,,,26000000.0,,-24000000.0,,,-783000000.0,-100000000.0,886000000.0,-783000000.0,-100000000.0,886000000.0,3000000.0,-6000000.0,910000000.0,910000000.0,-103000000.0,60000000.0,221000000.0,-219000000.0,-3664000000.0,-21000000.0,,-618000000.0,,3364000000.0
Chubb Ltd,CB,,896159,2012.0,Q2TTM,2011-07-01,2012-06-30,,192000000.0,454000000.0,241000000.0,,-46000000.0,-210000000.0,118000000.0,3459000000.0,-573000000.0,-2387000000.0,2790000000.0,-573000000.0,-2387000000.0,2790000000.0,-216000000.0,,1997000000.0,1997000000.0,811000000.0,,,-554000000.0,-24071000000.0,,-3458000000.0,-138000000.0,,21684000000.0
Chubb Ltd,CB,,896159,2012.0,Q2,2012-04-01,2012-06-30,,58000000.0,187000000.0,82000000.0,,-12000000.0,31000000.0,27000000.0,851000000.0,-262000000.0,-635000000.0,811000000.0,-262000000.0,-635000000.0,811000000.0,-98000000.0,,328000000.0,328000000.0,394000000.0,,,-159000000.0,-6477000000.0,,-981000000.0,,,5842000000.0
Chubb Ltd,CB,,896159,2012.0,Q1,2012-01-01,2012-03-31,2013-05-08 16:22:02+00:00,37000000.0,,,13000000.0,,-128000000.0,,,-381000000.0,21000000.0,372000000.0,-381000000.0,21000000.0,372000000.0,12000000.0,-2000000.0,506000000.0,506000000.0,-56000000.0,53000000.0,21000000.0,-107000000.0,-1741000000.0,-10000000.0,,-325000000.0,,1751000000.0
Chubb Ltd,CB,,896159,2012.0,Q1TTM,2011-04-01,2012-03-31,,168000000.0,486000000.0,240000000.0,,-30000000.0,118000000.0,124000000.0,4519000000.0,-389000000.0,-3020000000.0,3039000000.0,-389000000.0,-3020000000.0,3039000000.0,-400000000.0,,2263000000.0,2263000000.0,490000000.0,,,-506000000.0,-24526000000.0,,-4388000000.0,-138000000.0,,21506000000.0
Chubb Ltd,CB,,896159,2013.0,Q4,2013-10-01,2013-12-31,,61000000.0,68000000.0,84000000.0,,-11000000.0,381000000.0,23000000.0,851000000.0,-161000000.0,-1303000000.0,1286000000.0,-161000000.0,-1303000000.0,1286000000.0,-189000000.0,,998000000.0,998000000.0,-154000000.0,45000000.0,,-174000000.0,-5404000000.0,,-852000000.0,-54000000.0,,4101000000.0
Chubb Ltd,CB,,896159,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:40:22+00:00,268000000.0,218000000.0,253000000.0,,-7000000.0,500000000.0,135000000.0,3519000000.0,391000000.0,-4442000000.0,4022000000.0,391000000.0,-4442000000.0,4022000000.0,-36000000.0,,3758000000.0,3758000000.0,-504000000.0,113000000.0,,-517000000.0,-23950000000.0,,-2572000000.0,-287000000.0,,19508000000.0
Chubb Ltd,CB,,896159,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 16:50:25+00:00,138000000.0,,,42000000.0,,-300000000.0,,,-1541000000.0,216000000.0,1321000000.0,-1541000000.0,216000000.0,1321000000.0,-4000000.0,-5000000.0,1776000000.0,1776000000.0,-335000000.0,38000000.0,88000000.0,-337000000.0,-6562000000.0,-38000000.0,-275000000.0,-962000000.0,,6728000000.0
Chubb Ltd,CB,,896159,2013.0,Q3TTM,2012-10-01,2013-09-30,,266000000.0,265000000.0,253000000.0,,-5000000.0,537000000.0,165000000.0,3518000000.0,273000000.0,-3896000000.0,3706000000.0,273000000.0,-3896000000.0,3706000000.0,78000000.0,,3525000000.0,3525000000.0,-622000000.0,68000000.0,,-674000000.0,-25182000000.0,,-2571000000.0,-233000000.0,,21286000000.0
Chubb Ltd,CB,,896159,2013.0,Q3,2013-07-01,2013-09-30,,73000000.0,62000000.0,52000000.0,,30000000.0,-21000000.0,50000000.0,151000000.0,-106000000.0,-763000000.0,928000000.0,-106000000.0,-763000000.0,928000000.0,89000000.0,,916000000.0,916000000.0,-40000000.0,38000000.0,,-174000000.0,-5692000000.0,,-150000000.0,-21000000.0,,4929000000.0
Chubb Ltd,CB,,896159,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 16:30:19+00:00,91000000.0,,,28000000.0,,-473000000.0,,,-1100000000.0,553000000.0,564000000.0,-1100000000.0,553000000.0,564000000.0,17000000.0,-4000000.0,1235000000.0,1235000000.0,-317000000.0,36000000.0,165000000.0,-223000000.0,-4145000000.0,-25000000.0,-275000000.0,-634000000.0,,4558000000.0
Chubb Ltd,CB,,896159,2013.0,Q2TTM,2012-07-01,2013-06-30,,251000000.0,267000000.0,238000000.0,,-24000000.0,1442000000.0,133000000.0,3918000000.0,231000000.0,-4565000000.0,4420000000.0,231000000.0,-4565000000.0,4420000000.0,62000000.0,,3249000000.0,3249000000.0,-522000000.0,30000000.0,,-666000000.0,-25938000000.0,,-2972000000.0,-212000000.0,,21373000000.0
Chubb Ltd,CB,,896159,2013.0,Q2,2013-04-01,2013-06-30,,68000000.0,45000000.0,86000000.0,,-6000000.0,40000000.0,41000000.0,911000000.0,-155000000.0,-910000000.0,895000000.0,-155000000.0,-910000000.0,895000000.0,-176000000.0,,891000000.0,891000000.0,-104000000.0,30000000.0,,-167000000.0,-6086000000.0,,-912000000.0,-58000000.0,,5176000000.0
Chubb Ltd,CB,,896159,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:24:54+00:00,44000000.0,,,14000000.0,,-277000000.0,,,-387000000.0,93000000.0,299000000.0,-387000000.0,93000000.0,299000000.0,5000000.0,-4000000.0,656000000.0,656000000.0,-138000000.0,34000000.0,-244000000.0,-108000000.0,-1945000000.0,-15000000.0,,-309000000.0,,2297000000.0
Chubb Ltd,CB,,896159,2013.0,Q1TTM,2012-04-01,2013-03-31,,241000000.0,409000000.0,234000000.0,,-30000000.0,1433000000.0,119000000.0,3858000000.0,124000000.0,-4290000000.0,4336000000.0,124000000.0,-4290000000.0,4336000000.0,140000000.0,,2686000000.0,2686000000.0,-24000000.0,,,-658000000.0,-26329000000.0,,-3041000000.0,-154000000.0,,22039000000.0
Chubb Ltd,CB,,896159,2014.0,Q4,2014-10-01,2014-12-31,,29000000.0,99000000.0,78000000.0,,-72000000.0,480000000.0,33000000.0,151000000.0,-537000000.0,-816000000.0,1274000000.0,-537000000.0,-816000000.0,1274000000.0,-151000000.0,,555000000.0,555000000.0,210000000.0,67000000.0,,-216000000.0,-4197000000.0,,-150000000.0,-422000000.0,,3381000000.0
Chubb Ltd,CB,,896159,2014.0,FY,2014-01-01,2014-12-31,2016-02-26 17:40:22+00:00,188000000.0,349000000.0,264000000.0,,-139000000.0,948000000.0,127000000.0,2677000000.0,-1777000000.0,-2504000000.0,4496000000.0,-1777000000.0,-2504000000.0,4496000000.0,76000000.0,,2853000000.0,2853000000.0,507000000.0,188000000.0,,-862000000.0,-17944000000.0,,-2478000000.0,-1429000000.0,,15440000000.0
Chubb Ltd,CB,,896159,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 16:08:22+00:00,143000000.0,,,41000000.0,,478000000.0,,,-1550000000.0,-364000000.0,1919000000.0,-1550000000.0,-364000000.0,1919000000.0,5000000.0,-2000000.0,1542000000.0,1542000000.0,-285000000.0,18000000.0,457000000.0,-356000000.0,-7626000000.0,-44000000.0,,-1210000000.0,,6849000000.0
Chubb Ltd,CB,,896159,2014.0,Q3TTM,2013-10-01,2014-09-30,,220000000.0,318000000.0,270000000.0,,-78000000.0,849000000.0,117000000.0,3377000000.0,-1401000000.0,-2991000000.0,4508000000.0,-1401000000.0,-2991000000.0,4508000000.0,38000000.0,,3296000000.0,3296000000.0,143000000.0,166000000.0,,-820000000.0,-19151000000.0,,-3180000000.0,-1061000000.0,,16160000000.0
Chubb Ltd,CB,,896159,2014.0,Q3,2014-07-01,2014-09-30,,44000000.0,102000000.0,52000000.0,,-70000000.0,177000000.0,19000000.0,850000000.0,-615000000.0,-229000000.0,1126000000.0,-615000000.0,-229000000.0,1126000000.0,212000000.0,,785000000.0,785000000.0,120000000.0,35000000.0,,-218000000.0,-4824000000.0,,-851000000.0,-450000000.0,,4595000000.0
Chubb Ltd,CB,,896159,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 17:03:54+00:00,93000000.0,,,27000000.0,,-49000000.0,,,-994000000.0,219000000.0,778000000.0,-994000000.0,219000000.0,778000000.0,3000000.0,-1000000.0,948000000.0,948000000.0,-241000000.0,15000000.0,278000000.0,-234000000.0,-4984000000.0,-26000000.0,,-774000000.0,,4951000000.0
Chubb Ltd,CB,,896159,2014.0,Q2TTM,2013-07-01,2014-06-30,,249000000.0,278000000.0,270000000.0,,22000000.0,651000000.0,148000000.0,2678000000.0,-892000000.0,-3525000000.0,4310000000.0,-892000000.0,-3525000000.0,4310000000.0,-85000000.0,,3427000000.0,3427000000.0,-17000000.0,169000000.0,,-776000000.0,-20019000000.0,,-2479000000.0,-632000000.0,,16494000000.0
Chubb Ltd,CB,,896159,2014.0,Q2,2014-04-01,2014-06-30,,62000000.0,88000000.0,83000000.0,,10000000.0,-68000000.0,35000000.0,1250000000.0,-153000000.0,-956000000.0,846000000.0,-153000000.0,-956000000.0,846000000.0,-253000000.0,,779000000.0,779000000.0,73000000.0,49000000.0,,-214000000.0,-4423000000.0,,-1051000000.0,-222000000.0,,3467000000.0
Chubb Ltd,CB,,896159,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 16:50:23+00:00,46000000.0,,,14000000.0,,-21000000.0,,,-512000000.0,145000000.0,372000000.0,-512000000.0,145000000.0,372000000.0,5000000.0,-1000000.0,449000000.0,449000000.0,-116000000.0,14000000.0,105000000.0,-110000000.0,-1902000000.0,-10000000.0,,-415000000.0,,1952000000.0
Chubb Ltd,CB,,896159,2014.0,Q1TTM,2013-04-01,2014-03-31,,255000000.0,235000000.0,273000000.0,,6000000.0,759000000.0,154000000.0,2339000000.0,-894000000.0,-3479000000.0,4359000000.0,-894000000.0,-3479000000.0,4359000000.0,-8000000.0,,3539000000.0,3539000000.0,-194000000.0,150000000.0,,-729000000.0,-21682000000.0,,-2340000000.0,-468000000.0,,18203000000.0
