company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netrealizedcapitalgains,nonoperatingincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q3TTM,2008-10-01,2009-09-30,,1.23,1.23,,1.22,,287900000.0,864700000.0,864700000.0,864700000.0,,-145800000.0,875200000.0,3762800000.0,4186000000.0,3762800000.0,5061200000.0,1152600000.0,5061200000.0,696200000.0,698400000.0,701600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q3,2009-07-01,2009-09-30,2010-11-05 16:25:27+00:00,0.26,0.26,,0.26,,65500000.0,181000000.0,181000000.0,181000000.0,,-35000000.0,237600000.0,1032600000.0,1076500000.0,1032600000.0,1314100000.0,246500000.0,1314100000.0,696200000.0,698400000.0,701600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q2YTD,2009-01-01,2009-06-30,,0.63,0.63,,0.63,,156800000.0,444100000.0,444100000.0,444100000.0,,-81700000.0,422300000.0,1772900000.0,2033200000.0,1772900000.0,2455500000.0,600900000.0,2455500000.0,710300000.0,700600000.0,702700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q2TTM,2008-07-01,2009-06-30,,1.3,1.3,,1.29,,314600000.0,924500000.0,924500000.0,924500000.0,,-153000000.0,876300000.0,3732400000.0,4248200000.0,3732400000.0,5124500000.0,1239100000.0,5124500000.0,710300000.0,700600000.0,702700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q2,2009-04-01,2009-06-30,2010-08-04 17:08:40+00:00,0.31,0.31,,0.31,,75500000.0,220200000.0,220200000.0,220200000.0,,-46000000.0,217200000.0,912600000.0,1037100000.0,912600000.0,1254300000.0,295700000.0,1254300000.0,710300000.0,700600000.0,702700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q1TTM,2008-04-01,2009-03-31,,1.3,1.3,,1.29,,315600000.0,935800000.0,935800000.0,935800000.0,,-135200000.0,891400000.0,3830700000.0,4325900000.0,3830700000.0,5217300000.0,1251400000.0,5217300000.0,699700000.0,707100000.0,708000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 17:04:19+00:00,0.32,0.32,,0.32,,81300000.0,223900000.0,223900000.0,223900000.0,,-35700000.0,205100000.0,860300000.0,996100000.0,860300000.0,1201200000.0,305200000.0,1201200000.0,699700000.0,707100000.0,708000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q4,2010-10-01,2010-12-31,,0.38,0.38,0.25,0.37,,45700000.0,242600000.0,242600000.0,242600000.0,,-33800000.0,268300000.0,1034900000.0,1088700000.0,1034900000.0,1357000000.0,288300000.0,1357000000.0,664200000.0,666500000.0,668900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:31:38+00:00,1.37,1.37,0.25,1.36,,235300000.0,909900000.0,909900000.0,909900000.0,,-154900000.0,1018800000.0,3892600000.0,4173900000.0,3892600000.0,5192700000.0,1145200000.0,5192700000.0,664200000.0,666500000.0,668900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.99,0.99,,0.99,,189600000.0,667300000.0,667300000.0,667300000.0,,-121100000.0,750500000.0,2857700000.0,3085200000.0,2857700000.0,3835700000.0,856900000.0,3835700000.0,662200000.0,659100000.0,661300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.31,1.31,,1.31,,250000000.0,891000000.0,891000000.0,891000000.0,,-155600000.0,1000900000.0,3853100000.0,4148800000.0,3853100000.0,5149700000.0,1141000000.0,5149700000.0,662200000.0,659100000.0,661300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q3,2010-07-01,2010-09-30,2011-11-03 16:28:52+00:00,0.36,0.36,,0.36,,70200000.0,238400000.0,238400000.0,238400000.0,,-42600000.0,263100000.0,978400000.0,1066500000.0,978400000.0,1329600000.0,308600000.0,1329600000.0,662200000.0,659100000.0,661300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.63,0.63,,0.63,,119400000.0,428900000.0,428900000.0,428900000.0,,-78500000.0,487400000.0,1879300000.0,2018700000.0,1879300000.0,2506100000.0,548300000.0,2506100000.0,669700000.0,669300000.0,671600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.21,1.21,,1.21,,245300000.0,833600000.0,833600000.0,833600000.0,,-148000000.0,975400000.0,3907300000.0,4158800000.0,3907300000.0,5134200000.0,1078900000.0,5134200000.0,669700000.0,669300000.0,671600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q2,2010-04-01,2010-06-30,2011-08-02 17:16:26+00:00,0.33,0.33,,0.33,,51300000.0,221000000.0,221000000.0,221000000.0,,-38700000.0,249300000.0,962400000.0,1024100000.0,962400000.0,1273400000.0,272300000.0,1273400000.0,669700000.0,669300000.0,671600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.19,1.19,,1.19,,269500000.0,832800000.0,832800000.0,832800000.0,,-155300000.0,943300000.0,3857500000.0,4171800000.0,3857500000.0,5115100000.0,1102300000.0,5115100000.0,693000000.0,681900000.0,684200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 16:49:25+00:00,0.3,0.3,,0.3,,68100000.0,207900000.0,207900000.0,207900000.0,,-39800000.0,238100000.0,916900000.0,994600000.0,916900000.0,1232700000.0,276000000.0,1232700000.0,693000000.0,681900000.0,684200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q4,2011-10-01,2011-12-31,,0.73,0.73,0.15,0.73,,-99700000.0,452300000.0,452300000.0,452300000.0,,-5800000.0,321700000.0,1072900000.0,1109600000.0,1072900000.0,1431300000.0,352600000.0,1431300000.0,629900000.0,630600000.0,634200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 16:20:08+00:00,1.85,1.85,0.31,1.84,,109200000.0,1165400000.0,1165400000.0,1165400000.0,,-110400000.0,1151200000.0,4106400000.0,4340200000.0,4106400000.0,5491400000.0,1274600000.0,5491400000.0,629900000.0,630600000.0,634200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.12,1.12,0.16,1.11,,208900000.0,713100000.0,713100000.0,713100000.0,,-104600000.0,829500000.0,3033500000.0,3230600000.0,3033500000.0,4060100000.0,922000000.0,4060100000.0,630800000.0,624900000.0,627100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.5,1.5,0.41,1.48,,254600000.0,955700000.0,955700000.0,955700000.0,,-138400000.0,1097800000.0,4068400000.0,4319300000.0,4068400000.0,5417100000.0,1210300000.0,5417100000.0,630800000.0,624900000.0,627100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q3,2011-07-01,2011-09-30,2012-11-06 16:52:36+00:00,0.38,0.38,0.08,0.38,,74200000.0,239700000.0,239700000.0,239700000.0,,-49100000.0,294200000.0,1047800000.0,1116600000.0,1047800000.0,1410800000.0,313900000.0,1410800000.0,630800000.0,624900000.0,627100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.74,0.74,0.08,0.73,,134700000.0,473400000.0,473400000.0,473400000.0,,-55500000.0,535300000.0,1985700000.0,2114000000.0,1985700000.0,2649300000.0,608100000.0,2649300000.0,626700000.0,631100000.0,635800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.48,1.48,0.33,1.46,,250600000.0,954400000.0,954400000.0,954400000.0,,-131900000.0,1066700000.0,3999000000.0,4269200000.0,3999000000.0,5335900000.0,1205000000.0,5335900000.0,626700000.0,631100000.0,635800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q2,2011-04-01,2011-06-30,2012-08-02 17:04:59+00:00,0.42,0.42,0.08,0.41,,70200000.0,263200000.0,263200000.0,263200000.0,,-17300000.0,279200000.0,1015600000.0,1087100000.0,1015600000.0,1366300000.0,333400000.0,1366300000.0,626700000.0,631100000.0,635800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.39,1.39,0.25,1.38,,231700000.0,912200000.0,912200000.0,912200000.0,,-153300000.0,1036800000.0,3945800000.0,4206200000.0,3945800000.0,5243000000.0,1143900000.0,5243000000.0,656900000.0,646900000.0,652100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 17:28:27+00:00,0.32,0.32,,0.32,,64500000.0,210200000.0,210200000.0,210200000.0,,-38200000.0,256100000.0,970100000.0,1026900000.0,970100000.0,1283000000.0,274700000.0,1283000000.0,656900000.0,646900000.0,652100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q4,2012-10-01,2012-12-31,,0.41,0.41,0.12,0.4,,6900000.0,237900000.0,237900000.0,237900000.0,,-41200000.0,337000000.0,1138700000.0,1087700000.0,1138700000.0,1424700000.0,244800000.0,1424700000.0,603500000.0,604900000.0,607400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:05:44+00:00,1.7,1.7,0.425,1.69,,142900000.0,1025900000.0,1025900000.0,1025900000.0,,-161200000.0,1332700000.0,4334800000.0,4332100000.0,4334800000.0,5664800000.0,1168800000.0,5664800000.0,603500000.0,604900000.0,607400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.29,1.29,0.3,1.29,,136000000.0,788000000.0,788000000.0,788000000.0,,-120000000.0,995700000.0,3196100000.0,3244400000.0,3196100000.0,4240100000.0,924000000.0,4240100000.0,598900000.0,601500000.0,604200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.02,2.02,0.45,2.02,,36300000.0,1240300000.0,1240300000.0,1240300000.0,,-125800000.0,1317400000.0,4269000000.0,4354000000.0,4269000000.0,5671400000.0,1276600000.0,5671400000.0,598900000.0,601500000.0,604200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q3,2012-07-01,2012-09-30,2013-11-04 16:06:31+00:00,0.45,0.45,0.1,0.45,,54300000.0,269500000.0,269500000.0,269500000.0,,-41800000.0,338500000.0,1056000000.0,1083100000.0,1056000000.0,1421600000.0,323800000.0,1421600000.0,598900000.0,601500000.0,604200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.84,0.84,0.2,0.84,,81700000.0,518500000.0,518500000.0,518500000.0,,-78200000.0,657200000.0,2140100000.0,2161300000.0,2140100000.0,2818500000.0,600200000.0,2818500000.0,616400000.0,610900000.0,613100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.95,1.95,0.43,1.95,,56200000.0,1210500000.0,1210500000.0,1210500000.0,,-133100000.0,1273100000.0,4260800000.0,4387500000.0,4260800000.0,5660600000.0,1266700000.0,5660600000.0,616400000.0,610900000.0,613100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q2,2012-04-01,2012-06-30,2013-08-07 16:09:09+00:00,0.44,0.44,0.1,0.44,,38900000.0,271200000.0,271200000.0,271200000.0,,-35800000.0,334600000.0,1079200000.0,1090500000.0,1079200000.0,1425100000.0,310100000.0,1425100000.0,616400000.0,610900000.0,613100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.93,1.93,0.41,1.92,,87500000.0,1202500000.0,1202500000.0,1202500000.0,,-114600000.0,1217700000.0,4197200000.0,4384100000.0,4197200000.0,5601800000.0,1290000000.0,5601800000.0,618300000.0,619100000.0,621900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:08:17+00:00,0.4,0.4,0.1,0.4,,42800000.0,247300000.0,247300000.0,247300000.0,,-42400000.0,322600000.0,1060900000.0,1070800000.0,1060900000.0,1393400000.0,290100000.0,1393400000.0,618300000.0,619100000.0,621900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 16:06:45+00:00,1.43,1.43,0.5,1.43,,128500000.0,798400000.0,798400000.0,798400000.0,-1300000.0,-179200000.0,1348000000.0,4434600000.0,4194000000.0,4434600000.0,5540700000.0,926900000.0,5540700000.0,558300000.0,556600000.0,559700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q4,2013-10-01,2013-12-31,,0.31,0.31,0.13,0.31,,19400000.0,173400000.0,173400000.0,173400000.0,-1300000.0,-44300000.0,349900000.0,1183500000.0,1072000000.0,1183500000.0,1420600000.0,192800000.0,1420600000.0,558300000.0,556600000.0,559700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.12,1.12,0.38,1.12,,109100000.0,625000000.0,625000000.0,625000000.0,,-134900000.0,998100000.0,3251100000.0,3122000000.0,3251100000.0,4120100000.0,734100000.0,4120100000.0,549700000.0,552100000.0,555800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.53,1.53,0.5,1.52,,116000000.0,862900000.0,862900000.0,862900000.0,,-176100000.0,1335100000.0,4389800000.0,4209700000.0,4389800000.0,5544800000.0,978900000.0,5544800000.0,549700000.0,552100000.0,555800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 16:05:03+00:00,0.39,0.39,0.125,0.39,,37300000.0,214400000.0,214400000.0,214400000.0,,-43600000.0,347700000.0,1113500000.0,1061100000.0,1113500000.0,1408800000.0,251700000.0,1408800000.0,549700000.0,552100000.0,555800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.73,0.73,0.25,0.73,,71800000.0,410600000.0,410600000.0,410600000.0,,-91300000.0,650400000.0,2137600000.0,2060900000.0,2137600000.0,2711300000.0,482400000.0,2711300000.0,551700000.0,555700000.0,558300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.59,1.59,0.48,1.58,,133000000.0,918000000.0,918000000.0,918000000.0,,-174300000.0,1325900000.0,4332300000.0,4231700000.0,4332300000.0,5557600000.0,1051000000.0,5557600000.0,551700000.0,555700000.0,558300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q2,2013-04-01,2013-06-30,2014-07-31 16:05:01+00:00,0.36,0.36,0.125,0.36,,33600000.0,198600000.0,198600000.0,198600000.0,,-44600000.0,338000000.0,1109100000.0,1047900000.0,1109100000.0,1385900000.0,232200000.0,1385900000.0,551700000.0,555700000.0,558300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.67,1.67,0.45,1.66,,138300000.0,990600000.0,990600000.0,990600000.0,,-165500000.0,1322500000.0,4302400000.0,4274300000.0,4302400000.0,5596800000.0,1128900000.0,5596800000.0,573000000.0,567600000.0,569700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:04:23+00:00,0.37,0.37,0.125,0.37,,38200000.0,212000000.0,212000000.0,212000000.0,,-46700000.0,312400000.0,1028500000.0,1013000000.0,1028500000.0,1325400000.0,250200000.0,1325400000.0,573000000.0,567600000.0,569700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:42:32+00:00,1.6,1.6,0.5,1.59,,115800000.0,852400000.0,852400000.0,852400000.0,-2200000.0,-170100000.0,1386300000.0,4466700000.0,4220900000.0,4466700000.0,5605000000.0,968200000.0,5605000000.0,532800000.0,533400000.0,536800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q4,2014-10-01,2014-12-31,,0.43,0.43,0.13,0.42,,14400000.0,221500000.0,221500000.0,221500000.0,-2700000.0,-37500000.0,352100000.0,1133800000.0,1057800000.0,1133800000.0,1407200000.0,235900000.0,1407200000.0,532800000.0,533400000.0,536800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.17,1.17,0.38,1.17,,101400000.0,630900000.0,630900000.0,630900000.0,500000.0,-132600000.0,1034200000.0,3332900000.0,3163100000.0,3332900000.0,4197800000.0,732300000.0,4197800000.0,532000000.0,527800000.0,531200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.48,1.48,0.5,1.48,,120800000.0,804300000.0,804300000.0,804300000.0,-800000.0,-176900000.0,1384100000.0,4516400000.0,4235100000.0,4516400000.0,5618400000.0,925100000.0,5618400000.0,532000000.0,527800000.0,531200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 16:05:21+00:00,0.44,0.44,0.125,0.44,,38700000.0,234100000.0,234100000.0,234100000.0,500000.0,-41800000.0,360600000.0,1126800000.0,1080300000.0,1126800000.0,1441400000.0,272800000.0,1441400000.0,532000000.0,527800000.0,531200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.73,0.73,0.25,0.73,,62700000.0,396800000.0,396800000.0,396800000.0,,-90800000.0,673600000.0,2206100000.0,2082800000.0,2206100000.0,2756400000.0,459500000.0,2756400000.0,538300000.0,537100000.0,539900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.43,1.43,0.5,1.43,,119400000.0,784600000.0,784600000.0,784600000.0,-1300000.0,-178700000.0,1371200000.0,4503100000.0,4215900000.0,4503100000.0,5585800000.0,904000000.0,5585800000.0,538300000.0,537100000.0,539900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:06:49+00:00,0.36,0.36,0.125,0.36,,38300000.0,193800000.0,193800000.0,193800000.0,,-46200000.0,344300000.0,1127300000.0,1061300000.0,1127300000.0,1405600000.0,232100000.0,1405600000.0,538300000.0,537100000.0,539900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.43,1.43,0.5,1.43,,114700000.0,789400000.0,789400000.0,789400000.0,-1300000.0,-177100000.0,1364900000.0,4484900000.0,4202500000.0,4484900000.0,5566100000.0,904100000.0,5566100000.0,548600000.0,545900000.0,549200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:05:33+00:00,0.37,0.37,0.125,0.37,,24400000.0,203000000.0,203000000.0,203000000.0,,-44600000.0,329300000.0,1078800000.0,1021500000.0,1078800000.0,1350800000.0,227400000.0,1350800000.0,548600000.0,545900000.0,549200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 16:09:08+00:00,1.63,1.63,0.62,1.62,0.0,104000000.0,837800000.0,837800000.0,837800000.0,,-167600000.0,5483700000.0,4374300000.0,,4374300000.0,5483700000.0,941800000.0,5483700000.0,514000000.0,512600000.0,516700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q4,2015-10-01,2015-12-31,,0.41,0.41,0.15,0.42,,24600000.0,212300000.0,212300000.0,212300000.0,-2400000.0,-42500000.0,4411300000.0,1098200000.0,-3031300000.0,1098200000.0,1377600000.0,236900000.0,1377600000.0,514000000.0,512600000.0,516700000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 16:06:57+00:00,0.46,0.46,0.155,0.45,,33100000.0,232300000.0,232300000.0,232300000.0,1400000.0,-40500000.0,372300000.0,1094700000.0,1026900000.0,1094700000.0,1400600000.0,265400000.0,1400600000.0,505000000.0,509600000.0,513200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.22,1.22,0.47,1.2,,79400000.0,625500000.0,625500000.0,625500000.0,2400000.0,-125100000.0,1072400000.0,3276100000.0,3031300000.0,3276100000.0,4106100000.0,704900000.0,4106100000.0,505000000.0,509600000.0,513200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.65,1.65,0.59,1.62,,93800000.0,847000000.0,847000000.0,847000000.0,-300000.0,-162600000.0,1424500000.0,4409900000.0,4089100000.0,4409900000.0,5513300000.0,940800000.0,5513300000.0,505000000.0,509600000.0,513200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 16:06:43+00:00,0.37,0.37,0.155,0.36,,17600000.0,189300000.0,189300000.0,189300000.0,0.0,-43900000.0,362100000.0,1132800000.0,1021500000.0,1132800000.0,1383600000.0,206900000.0,1383600000.0,511600000.0,515200000.0,519800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.76,0.76,0.31,0.75,,46300000.0,393200000.0,393200000.0,393200000.0,1000000.0,-84600000.0,700100000.0,2181400000.0,2004400000.0,2181400000.0,2705500000.0,439500000.0,2705500000.0,511600000.0,515200000.0,519800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.63,1.63,0.56,1.61,,99400000.0,848800000.0,848800000.0,848800000.0,-1200000.0,-163900000.0,1412800000.0,4442000000.0,4142500000.0,4442000000.0,5554100000.0,948200000.0,5554100000.0,511600000.0,515200000.0,519800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:07:04+00:00,0.39,0.39,0.155,0.39,,28700000.0,203900000.0,203900000.0,203900000.0,1000000.0,-40700000.0,338000000.0,1048600000.0,982900000.0,1048600000.0,1321900000.0,232600000.0,1321900000.0,522800000.0,521000000.0,525200000.0
