company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q3TTM,2008-10-01,2009-09-30,,92300000.0,183400000.0,184000000.0,56300000.0,,198600000.0,996600000.0,-431000000.0,-359800000.0,1286600000.0,-431000000.0,-359800000.0,1286600000.0,495800000.0,864700000.0,864700000.0,74700000.0,17000000.0,-28400000.0,-571700000.0,-63400000.0,-1081900000.0,-334300000.0,275300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q3,2009-07-01,2009-09-30,,24500000.0,27000000.0,21900000.0,14200000.0,,137800000.0,,-118300000.0,-390400000.0,351700000.0,-118300000.0,-390400000.0,351700000.0,-157000000.0,181000000.0,181000000.0,-5800000.0,6800000.0,,-382400000.0,-14300000.0,,-125100000.0,6300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 16:25:27+00:00,70400000.0,111300000.0,104900000.0,41100000.0,,182400000.0,496600000.0,-298700000.0,-329500000.0,958000000.0,-298700000.0,-329500000.0,958000000.0,329800000.0,625100000.0,625100000.0,39000000.0,12700000.0,0.0,-533100000.0,-48700000.0,-582800000.0,-225200000.0,252300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q2TTM,2008-07-01,2009-06-30,,128200000.0,197000000.0,166700000.0,19300000.0,,123500000.0,965800000.0,-1067100000.0,-325000000.0,1299900000.0,-1067100000.0,-325000000.0,1299900000.0,-92200000.0,924500000.0,924500000.0,104400000.0,92200000.0,-28400000.0,-533700000.0,-65500000.0,-1338100000.0,-758600000.0,274200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q2,2009-04-01,2009-06-30,,23500000.0,76300000.0,72200000.0,13600000.0,,-30500000.0,,1400000.0,21300000.0,249700000.0,1400000.0,21300000.0,249700000.0,272400000.0,220200000.0,220200000.0,22900000.0,1400000.0,,-3900000.0,-21800000.0,,,47000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-04 17:08:40+00:00,45900000.0,84300000.0,83000000.0,26900000.0,,44600000.0,496600000.0,-180400000.0,60900000.0,606300000.0,-180400000.0,60900000.0,606300000.0,486800000.0,444100000.0,444100000.0,44800000.0,5900000.0,0.0,-150700000.0,-34400000.0,-582800000.0,-100100000.0,246000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q1TTM,2008-04-01,2009-03-31,,104700000.0,213700000.0,172100000.0,42200000.0,,114700000.0,946800000.0,-1282100000.0,-395800000.0,1292500000.0,-1282100000.0,-395800000.0,1292500000.0,-385400000.0,935800000.0,935800000.0,95100000.0,243500000.0,-28400000.0,-564100000.0,-67100000.0,-1326800000.0,-1117200000.0,235400000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 17:04:19+00:00,22400000.0,8000000.0,10800000.0,13300000.0,,75100000.0,496600000.0,-181800000.0,39600000.0,356600000.0,-181800000.0,39600000.0,356600000.0,214400000.0,223900000.0,223900000.0,21900000.0,4500000.0,,-146800000.0,-12600000.0,-582800000.0,-100100000.0,199000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q4,2010-10-01,2010-12-31,,29900000.0,10400000.0,73200000.0,15500000.0,,-51000000.0,-100000.0,-132400000.0,8600000.0,284500000.0,-132400000.0,8600000.0,284500000.0,160700000.0,242600000.0,242600000.0,47500000.0,23100000.0,-85200000.0,-9900000.0,-18400000.0,,-70200000.0,36900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:31:38+00:00,114400000.0,365400000.0,175500000.0,61500000.0,,-157900000.0,247000000.0,-457600000.0,-64600000.0,994400000.0,-457600000.0,-64600000.0,994400000.0,472200000.0,909900000.0,909900000.0,66500000.0,42100000.0,-165300000.0,-39700000.0,-78700000.0,0.0,-581400000.0,53800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q3TTM,2009-10-01,2010-09-30,,112400000.0,406500000.0,147400000.0,60800000.0,,-129400000.0,247100000.0,-530900000.0,-67800000.0,970000000.0,-530900000.0,-67800000.0,970000000.0,371300000.0,891000000.0,891000000.0,35200000.0,29500000.0,-121300000.0,-39900000.0,-83200000.0,,-686200000.0,55300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q3,2010-07-01,2010-09-30,,29000000.0,13600000.0,24500000.0,15900000.0,,97200000.0,-400000.0,-87400000.0,-46500000.0,383800000.0,-87400000.0,-46500000.0,383800000.0,249900000.0,238400000.0,238400000.0,3300000.0,7100000.0,,-16800000.0,-29700000.0,,-94100000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-03 16:28:52+00:00,84500000.0,355000000.0,102300000.0,46000000.0,,-106900000.0,247100000.0,-325200000.0,-73200000.0,709900000.0,-325200000.0,-73200000.0,709900000.0,311500000.0,667300000.0,667300000.0,19000000.0,19000000.0,-80100000.0,-29800000.0,-60300000.0,,-511200000.0,16900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q2TTM,2009-07-01,2010-06-30,,107900000.0,419900000.0,144800000.0,59100000.0,,-88800000.0,247500000.0,-561800000.0,-411700000.0,937900000.0,-561800000.0,-411700000.0,937900000.0,-35600000.0,833600000.0,833600000.0,26100000.0,29200000.0,-121300000.0,-405500000.0,-67800000.0,,-717200000.0,61600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q2,2010-04-01,2010-06-30,,28200000.0,74600000.0,64100000.0,15400000.0,,-14400000.0,247500000.0,-5800000.0,-28900000.0,251700000.0,-5800000.0,-28900000.0,251700000.0,217000000.0,221000000.0,221000000.0,1500000.0,3300000.0,-39600000.0,-9300000.0,-19600000.0,,-217000000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-02 17:16:26+00:00,55500000.0,341400000.0,77800000.0,30100000.0,,-204100000.0,247500000.0,-237800000.0,-26700000.0,326100000.0,-237800000.0,-26700000.0,326100000.0,61600000.0,428900000.0,428900000.0,15700000.0,11900000.0,-80100000.0,-13000000.0,-30600000.0,,-417100000.0,16900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q1TTM,2009-04-01,2010-03-31,,103200000.0,421600000.0,152900000.0,57300000.0,,-104900000.0,,-554600000.0,-361500000.0,935900000.0,-554600000.0,-361500000.0,935900000.0,19800000.0,832800000.0,832800000.0,47500000.0,27300000.0,-81700000.0,-400100000.0,-70000000.0,,-500200000.0,108600000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2010.0,Q1,2010-01-01,2010-03-31,2011-05-04 16:49:25+00:00,27300000.0,266800000.0,13700000.0,14700000.0,,-189700000.0,0.0,-232000000.0,2200000.0,74400000.0,-232000000.0,2200000.0,74400000.0,-155400000.0,207900000.0,207900000.0,14200000.0,8600000.0,-40500000.0,-3700000.0,-11000000.0,,-200100000.0,16900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q4,2011-10-01,2011-12-31,,39500000.0,32500000.0,76300000.0,15900000.0,,-224100000.0,296500000.0,-493200000.0,-1099100000.0,292100000.0,-493200000.0,-1099100000.0,292100000.0,-1300200000.0,452300000.0,452300000.0,8500000.0,5800000.0,-99200000.0,-1102100000.0,-17800000.0,-696300000.0,,20800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 16:20:08+00:00,131600000.0,144900000.0,191300000.0,61000000.0,,-184200000.0,993300000.0,-601100000.0,-1360300000.0,1174900000.0,-601100000.0,-1360300000.0,1174900000.0,-786500000.0,1165400000.0,1165400000.0,1100000.0,100000000.0,-194200000.0,-1315300000.0,-65800000.0,-696300000.0,-803900000.0,20800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q3TTM,2010-10-01,2011-09-30,,122000000.0,122800000.0,188200000.0,60600000.0,,-11100000.0,696700000.0,-240300000.0,-252600000.0,1167300000.0,-240300000.0,-252600000.0,1167300000.0,674400000.0,955700000.0,955700000.0,40100000.0,117300000.0,-180200000.0,-223100000.0,-66400000.0,,-874100000.0,36900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q3,2011-07-01,2011-09-30,,31200000.0,18100000.0,14000000.0,14700000.0,,72500000.0,397800000.0,255000000.0,-50100000.0,376500000.0,255000000.0,-50100000.0,376500000.0,581400000.0,239700000.0,239700000.0,18400000.0,2600000.0,,-32700000.0,-17400000.0,,-145400000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 16:52:36+00:00,92100000.0,112400000.0,115000000.0,45100000.0,,39900000.0,696800000.0,-107900000.0,-261200000.0,882800000.0,-107900000.0,-261200000.0,882800000.0,513700000.0,713100000.0,713100000.0,-7400000.0,94200000.0,-95000000.0,-213200000.0,-48000000.0,0.0,-803900000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q2TTM,2010-07-01,2011-06-30,,119800000.0,118300000.0,198700000.0,61800000.0,,13600000.0,298500000.0,-582700000.0,-249000000.0,1174600000.0,-582700000.0,-249000000.0,1174600000.0,342900000.0,954400000.0,954400000.0,25000000.0,121800000.0,-180200000.0,-207200000.0,-78700000.0,,-822800000.0,36900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q2,2011-04-01,2011-06-30,,31200000.0,69700000.0,77400000.0,15400000.0,,-36500000.0,-500000.0,-191600000.0,-189200000.0,254700000.0,-191600000.0,-189200000.0,254700000.0,-126100000.0,263200000.0,263200000.0,-18600000.0,19300000.0,-50300000.0,-173400000.0,-15800000.0,,-160100000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 17:04:59+00:00,60900000.0,94300000.0,101000000.0,30400000.0,,-32600000.0,299000000.0,-362900000.0,-211100000.0,506300000.0,-362900000.0,-211100000.0,506300000.0,-67700000.0,473400000.0,473400000.0,-25800000.0,91600000.0,-95000000.0,-180500000.0,-30600000.0,0.0,-658500000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q1TTM,2010-04-01,2011-03-31,,116800000.0,123200000.0,185400000.0,61800000.0,,35700000.0,546500000.0,-396900000.0,-88700000.0,1171600000.0,-396900000.0,-88700000.0,1171600000.0,686000000.0,912200000.0,912200000.0,45100000.0,105800000.0,-169500000.0,-43100000.0,-82500000.0,,-879700000.0,36900000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 17:28:27+00:00,29700000.0,24600000.0,23600000.0,15000000.0,,3900000.0,299500000.0,-171300000.0,-21900000.0,251600000.0,-171300000.0,-21900000.0,251600000.0,58400000.0,210200000.0,210200000.0,-7200000.0,72300000.0,-44700000.0,-7100000.0,-14800000.0,0.0,-498400000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q4,2012-10-01,2012-12-31,,46300000.0,32000000.0,71000000.0,15700000.0,,21600000.0,742800000.0,112200000.0,-94400000.0,325700000.0,112200000.0,-94400000.0,325700000.0,343500000.0,237900000.0,237900000.0,4200000.0,1100000.0,-131900000.0,-57800000.0,-27300000.0,-150000000.0,-349800000.0,-9300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 16:05:44+00:00,184400000.0,257100000.0,181800000.0,61700000.0,,-128700000.0,742800000.0,-521500000.0,-258200000.0,1185300000.0,-521500000.0,-258200000.0,1185300000.0,405600000.0,1025900000.0,1025900000.0,42000000.0,53400000.0,-254200000.0,-174900000.0,-93300000.0,-297000000.0,-766500000.0,10000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q3TTM,2011-10-01,2012-09-30,,177600000.0,257600000.0,187100000.0,61900000.0,,-374400000.0,296500000.0,-1126900000.0,-1262900000.0,1151700000.0,-1126900000.0,-1262900000.0,1151700000.0,-1238100000.0,1240300000.0,1240300000.0,46300000.0,58100000.0,-221500000.0,-1219200000.0,-83800000.0,-843300000.0,-416700000.0,40100000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q3,2012-07-01,2012-09-30,,46500000.0,20200000.0,16300000.0,14700000.0,,46600000.0,-93000000.0,-347000000.0,-37700000.0,413900000.0,-347000000.0,-37700000.0,413900000.0,29200000.0,269500000.0,269500000.0,36600000.0,7300000.0,,-34000000.0,-23000000.0,-147000000.0,-114300000.0,19300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-04 16:06:31+00:00,138100000.0,225100000.0,110800000.0,46000000.0,,-150300000.0,0.0,-633700000.0,-163800000.0,859600000.0,-633700000.0,-163800000.0,859600000.0,62100000.0,788000000.0,788000000.0,37800000.0,52300000.0,-122300000.0,-117100000.0,-66000000.0,-147000000.0,-416700000.0,19300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q2TTM,2011-07-01,2012-06-30,,162300000.0,255500000.0,184800000.0,61900000.0,,-348500000.0,787300000.0,-524900000.0,-1275300000.0,1114300000.0,-524900000.0,-1275300000.0,1114300000.0,-685900000.0,1210500000.0,1210500000.0,28100000.0,53400000.0,-221500000.0,-1217900000.0,-78200000.0,-696300000.0,-447800000.0,20800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q2,2012-04-01,2012-06-30,,43000000.0,115400000.0,71400000.0,16000000.0,,-99100000.0,40000000.0,-172500000.0,-50300000.0,230700000.0,-172500000.0,-50300000.0,230700000.0,7900000.0,271200000.0,271200000.0,-400000.0,3800000.0,-60700000.0,-27300000.0,-23000000.0,,-155600000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-07 16:09:09+00:00,91600000.0,204900000.0,94500000.0,31300000.0,,-196900000.0,93000000.0,-286700000.0,-126100000.0,445700000.0,-286700000.0,-126100000.0,445700000.0,32900000.0,518500000.0,518500000.0,1200000.0,45000000.0,-122300000.0,-83100000.0,-43000000.0,,-302400000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q1TTM,2011-04-01,2012-03-31,,150500000.0,209800000.0,190800000.0,61300000.0,,-285900000.0,746800000.0,-544000000.0,-1414200000.0,1138300000.0,-544000000.0,-1414200000.0,1138300000.0,-819900000.0,1202500000.0,1202500000.0,9900000.0,68900000.0,-211100000.0,-1364000000.0,-71000000.0,-696300000.0,-452300000.0,20800000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:08:17+00:00,48600000.0,89500000.0,23100000.0,15300000.0,,-97800000.0,53000000.0,-114200000.0,-75800000.0,215000000.0,-114200000.0,-75800000.0,215000000.0,25000000.0,247300000.0,247300000.0,1600000.0,41200000.0,-61600000.0,-55800000.0,-20000000.0,,-146800000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 16:06:45+00:00,198600000.0,158000000.0,193700000.0,64200000.0,,124200000.0,497300000.0,-450700000.0,-341300000.0,1092800000.0,-450700000.0,-341300000.0,1088600000.0,296600000.0,798400000.0,798400000.0,-92600000.0,28900000.0,-277200000.0,-219300000.0,-122000000.0,-300000000.0,-399700000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q3TTM,2012-10-01,2013-09-30,,196700000.0,168000000.0,183300000.0,63200000.0,,-900000.0,992100000.0,-466300000.0,-360600000.0,1136600000.0,-466300000.0,-360600000.0,1136600000.0,309700000.0,862900000.0,862900000.0,14700000.0,22500000.0,-340500000.0,-226700000.0,-124600000.0,-450000000.0,-690400000.0,-9300000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q3,2013-07-01,2013-09-30,,52700000.0,53200000.0,14200000.0,15900000.0,,47500000.0,249300000.0,173400000.0,-159500000.0,333400000.0,173400000.0,-159500000.0,333400000.0,347300000.0,214400000.0,214400000.0,2900000.0,17500000.0,-69000000.0,-126800000.0,-32700000.0,,-24400000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 16:05:03+00:00,150400000.0,136000000.0,112300000.0,47500000.0,,-22500000.0,249300000.0,-578500000.0,-266200000.0,810900000.0,-578500000.0,-266200000.0,810900000.0,-33800000.0,625000000.0,625000000.0,10500000.0,21400000.0,-208600000.0,-168900000.0,-97300000.0,-300000000.0,-340600000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q2TTM,2012-07-01,2013-06-30,,190500000.0,135000000.0,185400000.0,62000000.0,,-1800000.0,649800000.0,-986700000.0,-238800000.0,1217100000.0,-986700000.0,-238800000.0,1217100000.0,-8400000.0,918000000.0,918000000.0,48400000.0,12300000.0,-271500000.0,-133900000.0,-114900000.0,-597000000.0,-780300000.0,10000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q2,2013-04-01,2013-06-30,,50200000.0,53200000.0,82100000.0,16200000.0,,-23100000.0,,-193100000.0,-68800000.0,240200000.0,-193100000.0,-68800000.0,240200000.0,-21700000.0,198600000.0,198600000.0,-1700000.0,2200000.0,-69300000.0,-30300000.0,-38500000.0,,-126000000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 16:05:01+00:00,97700000.0,82800000.0,98100000.0,31600000.0,,-70000000.0,,-751900000.0,-106700000.0,477500000.0,-751900000.0,-106700000.0,477500000.0,-381100000.0,410600000.0,410600000.0,7600000.0,3900000.0,-139600000.0,-42100000.0,-64600000.0,-300000000.0,-316200000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q1TTM,2012-04-01,2013-03-31,,183300000.0,197200000.0,174700000.0,61800000.0,,-77800000.0,689800000.0,-966100000.0,-220300000.0,1207600000.0,-966100000.0,-220300000.0,1207600000.0,21200000.0,990600000.0,990600000.0,49700000.0,13900000.0,-262900000.0,-130900000.0,-99400000.0,-597000000.0,-809900000.0,10000000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 16:04:23+00:00,47500000.0,29600000.0,16000000.0,15400000.0,,-46900000.0,,-558800000.0,-37900000.0,237300000.0,-558800000.0,-37900000.0,237300000.0,-359400000.0,212000000.0,212000000.0,9300000.0,1700000.0,-70300000.0,-11800000.0,-26100000.0,-300000000.0,-190200000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,FY,2014-01-01,2014-12-31,2017-02-22 16:42:32+00:00,205300000.0,179400000.0,170800000.0,66600000.0,,-101100000.0,0.0,-1246400000.0,-89400000.0,1045900000.0,-1246400000.0,-89400000.0,1045900000.0,-289900000.0,852400000.0,852400000.0,22700000.0,14200000.0,-265200000.0,-83700000.0,-105900000.0,-500000000.0,-495400000.0,100200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q4,2014-10-01,2014-12-31,,52400000.0,48100000.0,73200000.0,17100000.0,,-35600000.0,,-105100000.0,-49700000.0,270600000.0,-105100000.0,-49700000.0,270600000.0,115800000.0,221500000.0,221500000.0,15200000.0,5600000.0,-65300000.0,-24100000.0,-25600000.0,,-45400000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q3TTM,2013-10-01,2014-09-30,,201100000.0,153300000.0,179000000.0,66200000.0,,81200000.0,248000000.0,-1013500000.0,-114800000.0,1057200000.0,-1013500000.0,-114800000.0,1053000000.0,-75300000.0,804300000.0,804300000.0,-95600000.0,16100000.0,-268500000.0,-110000000.0,-105000000.0,-500000000.0,-509100000.0,100200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q3,2014-07-01,2014-09-30,,50300000.0,46400000.0,9900000.0,16500000.0,,48800000.0,-35000000.0,-229500000.0,-33000000.0,325200000.0,-229500000.0,-33000000.0,325200000.0,62700000.0,234100000.0,234100000.0,-24500000.0,3000000.0,-65500000.0,-4600000.0,-28400000.0,,-132000000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:05:21+00:00,152900000.0,131300000.0,97600000.0,49500000.0,,-65500000.0,,-1141300000.0,-39700000.0,775300000.0,-1141300000.0,-39700000.0,775300000.0,-405700000.0,630900000.0,630900000.0,7500000.0,8600000.0,-199900000.0,-59600000.0,-80300000.0,-500000000.0,-450000000.0,100200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q2TTM,2013-07-01,2014-06-30,,203500000.0,160100000.0,183300000.0,65600000.0,,79900000.0,532300000.0,-610600000.0,-241300000.0,1065400000.0,-610600000.0,-241300000.0,1061200000.0,209300000.0,784600000.0,784600000.0,-68200000.0,30600000.0,-272000000.0,-232200000.0,-109300000.0,-500000000.0,-401500000.0,100200000.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q2,2014-04-01,2014-06-30,,51700000.0,59000000.0,73500000.0,16700000.0,,-46200000.0,-95000000.0,-291500000.0,-51100000.0,253300000.0,-291500000.0,-51100000.0,253300000.0,-89300000.0,193800000.0,193800000.0,37300000.0,2600000.0,-66800000.0,-28200000.0,-22900000.0,,-132300000.0,
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-30 16:06:49+00:00,102600000.0,84900000.0,87700000.0,33000000.0,,-114300000.0,35000000.0,-911800000.0,-6700000.0,450100000.0,-911800000.0,-6700000.0,450100000.0,-468400000.0,396800000.0,396800000.0,32000000.0,5600000.0,-134400000.0,-55000000.0,-51900000.0,-500000000.0,-318000000.0,100200000.0
