company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,otherassets,otherlongtermliabilities,othershorttermpayables,retainedearnings,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2011.0,Q1,,2011-03-31,2011-05-04 16:49:25+00:00,-153400000.0,2215800000.0,,203500000.0,2159300000.0,421100000.0,3583300000.0,194100000.0,2897400000.0,3495600000.0,528500000.0,230200000.0,7887700000.0,280300000.0,280300000.0,280300000.0,7607400000.0,7887700000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,FY,,2012-12-31,2014-02-24 16:20:08+00:00,-152600000.0,1776500000.0,0.0,338500000.0,3179700000.0,878900000.0,4029200000.0,196100000.0,3434500000.0,3939700000.0,556200000.0,754700000.0,9465700000.0,940600000.0,940600000.0,940600000.0,8525100000.0,9465700000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q3,,2012-09-30,2012-11-06 16:52:36+00:00,-124500000.0,1433000000.0,0.0,330900000.0,3185700000.0,848500000.0,3433000000.0,196700000.0,3691200000.0,4196300000.0,579100000.0,940300000.0,9355100000.0,1146700000.0,1146700000.0,1146700000.0,8208400000.0,9355100000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q2,,2012-06-30,2012-08-02 17:04:59+00:00,-107000000.0,1403800000.0,0.0,317000000.0,3174100000.0,861600000.0,3673100000.0,196400000.0,3530100000.0,3944100000.0,496000000.0,842800000.0,9166000000.0,1052800000.0,1052800000.0,1052800000.0,8113200000.0,9166000000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2012.0,Q1,,2012-03-31,2012-05-01 17:28:27+00:00,-132500000.0,1395900000.0,0.0,305000000.0,3166300000.0,878300000.0,3633700000.0,196300000.0,3561000000.0,4098400000.0,498300000.0,794900000.0,9197800000.0,967400000.0,967400000.0,967400000.0,8230400000.0,9197800000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,FY,,2013-12-31,2015-02-20 16:05:44+00:00,-169000000.0,2073100000.0,0.0,396400000.0,3172000000.0,833800000.0,4213000000.0,209900000.0,3832500000.0,4164700000.0,638900000.0,877300000.0,10121300000.0,1104700000.0,1104700000.0,1104700000.0,9016600000.0,10121300000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q3,,2013-09-30,2013-11-04 16:06:31+00:00,-165300000.0,1742700000.0,0.0,383600000.0,3174500000.0,869600000.0,3968700000.0,208600000.0,3945500000.0,4322800000.0,599100000.0,832000000.0,9940900000.0,1050300000.0,1050300000.0,1050300000.0,8890600000.0,9940900000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q2,,2013-06-30,2013-08-07 16:09:09+00:00,-138300000.0,1395400000.0,0.0,359500000.0,3176300000.0,897600000.0,3717300000.0,203600000.0,3916500000.0,4402000000.0,541500000.0,707400000.0,9589400000.0,928600000.0,928600000.0,928600000.0,8660800000.0,9589400000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2013.0,Q1,,2013-03-31,2013-05-06 16:08:17+00:00,-133700000.0,1417100000.0,0.0,348500000.0,3178500000.0,863300000.0,3726800000.0,198700000.0,3704100000.0,4193100000.0,524200000.0,702800000.0,9361700000.0,917600000.0,917600000.0,917600000.0,8444100000.0,9361700000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,FY,,2014-12-31,2016-02-19 16:06:45+00:00,-118900000.0,1783200000.0,0.0,450600000.0,3169200000.0,748100000.0,3720400000.0,206400000.0,3983500000.0,4269200000.0,600400000.0,968700000.0,9890400000.0,1300400000.0,1300400000.0,1300400000.0,8590000000.0,9890400000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q3,,2014-09-30,2014-10-30 16:05:03+00:00,-110900000.0,1667400000.0,0.0,434400000.0,3169500000.0,768900000.0,3714200000.0,205700000.0,4035100000.0,4356600000.0,596100000.0,856200000.0,9846600000.0,1179700000.0,1179700000.0,1179700000.0,8666900000.0,9846600000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q2,,2014-06-30,2014-07-31 16:05:01+00:00,-162500000.0,1604700000.0,0.0,422600000.0,3170000000.0,799000000.0,3754100000.0,208500000.0,4092400000.0,4496700000.0,553600000.0,810100000.0,9874600000.0,1070200000.0,1070200000.0,1070200000.0,8804400000.0,9874600000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2014.0,Q1,,2014-03-31,2014-05-01 16:04:23+00:00,-170000000.0,1694000000.0,0.0,410600000.0,3170600000.0,833500000.0,3844100000.0,214000000.0,4010500000.0,4436400000.0,574400000.0,827100000.0,9922600000.0,1067700000.0,1067700000.0,1067700000.0,8854900000.0,9922600000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,FY,,2015-12-31,2017-02-22 16:42:32+00:00,-143900000.0,1315900000.0,0.0,571500000.0,3163800000.0,705000000.0,3215900000.0,231800000.0,4032700000.0,4221800000.0,606600000.0,977300000.0,9449200000.0,1404900000.0,1404900000.0,1404900000.0,8044300000.0,9449200000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q3,,2015-09-30,2015-10-29 16:05:21+00:00,-126300000.0,1414400000.0,0.0,561200000.0,3168000000.0,738100000.0,3483800000.0,224800000.0,4270600000.0,4336900000.0,648000000.0,912300000.0,9815900000.0,1347200000.0,1347200000.0,1347200000.0,8468700000.0,9815900000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q2,,2015-06-30,2015-07-30 16:06:49+00:00,-123500000.0,1630500000.0,0.0,546700000.0,3168300000.0,768300000.0,3725800000.0,201200000.0,4295500000.0,4442800000.0,587800000.0,884200000.0,10063800000.0,1307400000.0,1307400000.0,1307400000.0,8756400000.0,10063800000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2015.0,Q1,,2015-03-31,2015-04-30 16:05:33+00:00,-78100000.0,1755300000.0,0.0,496100000.0,3168800000.0,772000000.0,3728600000.0,202600000.0,4454300000.0,4694100000.0,580400000.0,931900000.0,10353000000.0,1349900000.0,1349900000.0,1349900000.0,9003100000.0,10353000000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,FY,,2016-12-31,2018-02-22 16:09:08+00:00,-162800000.0,877500000.0,0.0,645700000.0,3162000000.0,664200000.0,2786100000.0,220500000.0,4495400000.0,4601700000.0,1129600000.0,419300000.0,9419600000.0,902200000.0,902200000.0,902200000.0,8517400000.0,9419600000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q3,,2016-09-30,2016-11-01 16:06:57+00:00,-176900000.0,1280700000.0,0.0,633600000.0,3162300000.0,693400000.0,3224800000.0,224400000.0,4157900000.0,4348900000.0,557400000.0,930900000.0,9518700000.0,1387600000.0,1387600000.0,1387600000.0,8131100000.0,9518700000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q2,,2016-06-30,2016-08-03 16:06:43+00:00,-165000000.0,1162600000.0,0.0,602200000.0,3162400000.0,701500000.0,3228500000.0,221700000.0,4146700000.0,4339600000.0,512400000.0,877200000.0,9394900000.0,1314400000.0,1314400000.0,1314400000.0,8080500000.0,9394900000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2016.0,Q1,,2016-03-31,2016-05-03 16:07:04+00:00,-179100000.0,1160000000.0,0.0,590200000.0,3162700000.0,697100000.0,3225700000.0,226300000.0,4172200000.0,4374600000.0,579000000.0,827900000.0,9418300000.0,1239000000.0,1239000000.0,1239000000.0,8179300000.0,9418300000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,FY,,2017-12-31,2019-02-21 16:08:24+00:00,-227900000.0,838200000.0,0.0,702400000.0,2727900000.0,586300000.0,3033600000.0,214200000.0,4864800000.0,5970700000.0,718500000.0,-965900000.0,9231400000.0,-491400000.0,-491400000.0,-491400000.0,9722800000.0,9231400000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q3,,2017-09-30,2017-11-02 16:07:31+00:00,-228300000.0,1034700000.0,0.0,689800000.0,3161100000.0,601100000.0,3533400000.0,211900000.0,4864800000.0,5040300000.0,590500000.0,247900000.0,9873600000.0,709400000.0,709400000.0,709400000.0,9164200000.0,9873600000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q2,,2017-06-30,2017-08-03 16:05:46+00:00,-209400000.0,1059200000.0,0.0,676700000.0,3161700000.0,615900000.0,3627400000.0,215300000.0,4356100000.0,4595800000.0,523800000.0,193900000.0,9408200000.0,661200000.0,661200000.0,661200000.0,8747000000.0,9408200000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2017.0,Q1,,2017-03-31,2017-05-02 16:07:08+00:00,-173800000.0,1323300000.0,0.0,664400000.0,3162000000.0,649600000.0,3490900000.0,209300000.0,4141800000.0,4271100000.0,973700000.0,259700000.0,9486000000.0,750300000.0,750300000.0,750300000.0,8735700000.0,9486000000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,FY,,2018-12-31,2020-02-20 16:33:18+00:00,-231000000.0,973400000.0,0.0,760000000.0,2725000000.0,598200000.0,3433700000.0,270400000.0,4429800000.0,5308000000.0,564900000.0,-838800000.0,8996800000.0,-309800000.0,-309800000.0,-309800000.0,9306600000.0,8996800000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q3,,2018-09-30,2018-11-01 16:11:08+00:00,-246600000.0,767600000.0,0.0,748100000.0,2725000000.0,604500000.0,3295000000.0,266800000.0,4625700000.0,5516500000.0,593400000.0,-916800000.0,8989600000.0,-415300000.0,-415300000.0,-415300000.0,9404900000.0,8989600000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q2,,2018-06-30,2018-08-02 16:09:55+00:00,-248000000.0,938300000.0,0.0,736600000.0,2725000000.0,546500000.0,3331800000.0,241800000.0,4664000000.0,5647900000.0,587200000.0,-939900000.0,9115600000.0,-451300000.0,-451300000.0,-451300000.0,9566900000.0,9115600000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2018.0,Q1,,2018-03-31,2018-05-01 16:09:59+00:00,-276000000.0,934300000.0,0.0,720000000.0,2726700000.0,569200000.0,3143400000.0,215700000.0,4742100000.0,5826300000.0,594100000.0,-819800000.0,9188000000.0,-375800000.0,-375800000.0,-375800000.0,9563800000.0,9188000000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,FY,,2019-12-31,2020-05-05 16:19:32+00:00,-209000000.0,1450500000.0,0.0,845400000.0,2566600000.0,494900000.0,3229300000.0,186900000.0,4059600000.0,4966800000.0,601900000.0,-675900000.0,8758500000.0,-39500000.0,-39500000.0,-39500000.0,8798000000.0,8758500000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q3,,2019-09-30,2019-10-31 16:21:22+00:00,-183100000.0,1390900000.0,0.0,822800000.0,2566600000.0,514500000.0,3248000000.0,212200000.0,4119500000.0,5000700000.0,574700000.0,-659400000.0,8803700000.0,-19700000.0,-19700000.0,-19700000.0,8823400000.0,8803700000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q2,,2019-06-30,2019-08-01 16:20:45+00:00,-205700000.0,1210200000.0,0.0,805600000.0,2566600000.0,535500000.0,3080200000.0,224100000.0,4506900000.0,5465700000.0,467200000.0,-569700000.0,9043300000.0,30200000.0,30200000.0,30200000.0,9013100000.0,9043300000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2019.0,Q1,,2019-03-31,2019-05-07 16:22:49+00:00,-211600000.0,833100000.0,0.0,775400000.0,2568500000.0,562700000.0,3370300000.0,229000000.0,5238700000.0,5964600000.0,471300000.0,-938000000.0,9432000000.0,-374200000.0,-374200000.0,-374200000.0,9806200000.0,9432000000.0,0.0
Western Union Co,WU,28ID94QU1140NC23S047,1365135,2020.0,Q1,,2020-03-31,2020-05-05 16:19:32+00:00,-180300000.0,1072800000.0,0.0,858800000.0,2566600000.0,485100000.0,3070100000.0,173700000.0,4067200000.0,4953400000.0,491600000.0,-828200000.0,8365400000.0,-149700000.0,-149700000.0,-149700000.0,8515100000.0,8365400000.0,0.0
