company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2010.0,Q3YTD,2010-01-03,2010-10-02,2011-11-10 12:56:59+00:00,-866000.0,,30189000.0,,6637000.0,-166793000.0,0.0,0.0,-59059000.0,-33081000.0,42528000.0,-59059000.0,-33081000.0,42528000.0,-42975000.0,165159000.0,165159000.0,13973000.0,22821000.0,0.0,-4446000.0,-460000.0,-32064000.0,-302000.0,-77132000.0,230000.0,79000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2010.0,Q2TTM,2009-07-05,2010-07-03,,,,40920000.0,,-12745000.0,-43533000.0,,3596000.0,1106000.0,-38220000.0,220313000.0,1106000.0,-38220000.0,220313000.0,170454000.0,202561000.0,202561000.0,20365000.0,16951000.0,,-4363000.0,-671000.0,-38694000.0,-3921000.0,-11157000.0,1069000.0,76000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2010.0,Q2,2010-04-04,2010-07-03,,,,9929000.0,,-6905000.0,-53891000.0,,9000.0,-10031000.0,-14280000.0,15858000.0,-10031000.0,-14280000.0,15858000.0,-15358000.0,56559000.0,56559000.0,3261000.0,3156000.0,,-1885000.0,-152000.0,-14204000.0,-154000.0,-11157000.0,76000.0,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2010.0,Q2YTD,2010-01-03,2010-07-03,2011-08-11 15:20:48+00:00,,,20036000.0,,-18046000.0,-52649000.0,,46000.0,-3085000.0,-20148000.0,70648000.0,-3085000.0,-20148000.0,70648000.0,29369000.0,94255000.0,94255000.0,9006000.0,12519000.0,,-4272000.0,-302000.0,-19997000.0,-221000.0,-11157000.0,151000.0,0.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2010.0,Q1,2010-01-03,2010-04-03,2011-05-12 15:34:44+00:00,,,10107000.0,,-11141000.0,1242000.0,,37000.0,6946000.0,-5868000.0,54790000.0,6946000.0,-5868000.0,54790000.0,44727000.0,37696000.0,37696000.0,5745000.0,9363000.0,,-2387000.0,-150000.0,-5793000.0,-67000.0,0.0,75000.0,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q4,2011-10-02,2011-12-31,,,,14182000.0,,847000.0,25712000.0,,2000.0,-73255000.0,-39787000.0,168538000.0,-73255000.0,-39787000.0,168538000.0,56343000.0,122801000.0,122801000.0,5843000.0,579000.0,-654000.0,-5601000.0,,-47346000.0,-1783000.0,-66452000.0,8144000.0,69000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,FY,2011-01-02,2011-12-31,2014-02-26 16:15:13+00:00,,,51925000.0,,3367000.0,-117252000.0,7833000.0,12883000.0,-249857000.0,-110073000.0,251267000.0,-249857000.0,-110073000.0,251267000.0,-105296000.0,307402000.0,307402000.0,9192000.0,18520000.0,-7998000.0,-9373000.0,-222000.0,-131496000.0,-8838000.0,-270882000.0,8255000.0,21388000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q3TTM,2010-10-03,2011-10-01,,866000.0,,48114000.0,,-7558000.0,-98425000.0,7833000.0,14124000.0,-288127000.0,-84738000.0,249378000.0,-288127000.0,-84738000.0,249378000.0,-131045000.0,284332000.0,284332000.0,15357000.0,30491000.0,-8199000.0,-6913000.0,-390000.0,-98898000.0,-7142000.0,-326520000.0,195000.0,21688000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q3,2011-07-03,2011-10-01,,,,12683000.0,,618000.0,-91491000.0,7833000.0,2605000.0,-37947000.0,-54532000.0,-438000.0,-37947000.0,-54532000.0,-438000.0,-92299000.0,72505000.0,72505000.0,5865000.0,880000.0,-7344000.0,,,-47256000.0,-185000.0,-49080000.0,,68000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q3YTD,2011-01-02,2011-10-01,2012-11-08 14:30:48+00:00,,,37743000.0,,2520000.0,-142964000.0,7833000.0,12881000.0,-176602000.0,-70286000.0,82729000.0,-176602000.0,-70286000.0,82729000.0,-161639000.0,184601000.0,184601000.0,3349000.0,17941000.0,-7344000.0,-3772000.0,-222000.0,-84150000.0,-7055000.0,-204430000.0,111000.0,21319000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q2TTM,2010-07-04,2011-07-02,,,,45584000.0,,16507000.0,-121078000.0,,11473000.0,-306154000.0,-43139000.0,221696000.0,-306154000.0,-43139000.0,221696000.0,-111090000.0,282731000.0,282731000.0,14459000.0,39913000.0,-855000.0,-7087000.0,-548000.0,-63709000.0,-7038000.0,-343415000.0,274000.0,21699000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q2,2011-04-03,2011-07-02,,,,14084000.0,,-1048000.0,-39787000.0,,10276000.0,-48582000.0,-3691000.0,30035000.0,-48582000.0,-3691000.0,30035000.0,-23286000.0,54030000.0,54030000.0,1708000.0,8768000.0,,,-58000.0,-24913000.0,-6797000.0,-60829000.0,29000.0,21251000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q2YTD,2011-01-02,2011-07-02,2012-08-09 16:36:49+00:00,0.0,,25060000.0,,1902000.0,-51473000.0,,10276000.0,-138655000.0,-15754000.0,83167000.0,-138655000.0,-15754000.0,83167000.0,-69340000.0,112096000.0,112096000.0,-2516000.0,17061000.0,0.0,-3772000.0,-222000.0,-36894000.0,-6870000.0,-155350000.0,111000.0,21251000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q1TTM,2010-04-04,2011-04-02,,,,41429000.0,,10650000.0,-135182000.0,,1206000.0,-267603000.0,-53728000.0,207519000.0,-267603000.0,-53728000.0,207519000.0,-103162000.0,285260000.0,285260000.0,16012000.0,34301000.0,-855000.0,-8972000.0,-642000.0,-53000000.0,-395000.0,-293743000.0,321000.0,448000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2011.0,Q1,2011-01-02,2011-04-02,2012-05-10 13:12:15+00:00,,,10976000.0,,2950000.0,-11686000.0,,0.0,-90073000.0,-12063000.0,53132000.0,-90073000.0,-12063000.0,53132000.0,-46054000.0,58066000.0,58066000.0,-4224000.0,8293000.0,0.0,-3772000.0,-164000.0,-11981000.0,-73000.0,-94521000.0,82000.0,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q4,2012-09-30,2012-12-29,,,,18390000.0,,-897000.0,103492000.0,,155370000.0,-189567000.0,-58236000.0,283099000.0,-189567000.0,-58236000.0,283099000.0,34399000.0,152922000.0,152922000.0,8295000.0,-12780000.0,-169000.0,-3792000.0,,-58182000.0,-262703000.0,-65662000.0,,-21000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,FY,2012-01-01,2012-12-29,2015-02-20 14:07:08+00:00,-229151000.0,,65536000.0,,2883000.0,27475000.0,,554568000.0,-219592000.0,-345153000.0,451600000.0,-219592000.0,-345153000.0,451600000.0,-110262000.0,354259000.0,354259000.0,4330000.0,3722000.0,6734000.0,-8198000.0,0.0,-122872000.0,-498391000.0,-271293000.0,,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q3TTM,2011-10-02,2012-09-29,,-229151000.0,,61328000.0,,4627000.0,-50305000.0,,399200000.0,-103280000.0,-326704000.0,337039000.0,-103280000.0,-326704000.0,337039000.0,-88318000.0,324138000.0,324138000.0,1878000.0,17081000.0,6249000.0,-10007000.0,,-112036000.0,-237471000.0,-272083000.0,8144000.0,90000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q3,2012-07-01,2012-09-29,,-9000.0,,16867000.0,,2357000.0,-68529000.0,,181299000.0,-6939000.0,-23530000.0,32113000.0,-6939000.0,-23530000.0,32113000.0,4001000.0,79877000.0,79877000.0,3898000.0,2002000.0,6306000.0,-310000.0,,-29848000.0,-111331000.0,-78599000.0,,21000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-11-07 15:19:00+00:00,-229151000.0,,47146000.0,,3780000.0,-76017000.0,,399198000.0,-30025000.0,-286917000.0,168501000.0,-30025000.0,-286917000.0,168501000.0,-144661000.0,201337000.0,201337000.0,-3965000.0,16502000.0,6903000.0,-4406000.0,,-64690000.0,-235688000.0,-205631000.0,,21000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q2TTM,2011-07-03,2012-06-30,,-229142000.0,,57144000.0,,2888000.0,-73267000.0,7833000.0,220506000.0,-134288000.0,-357706000.0,304488000.0,-134288000.0,-357706000.0,304488000.0,-184618000.0,316766000.0,316766000.0,3845000.0,15959000.0,-7401000.0,-9697000.0,,-129444000.0,-126325000.0,-242564000.0,8144000.0,137000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q2,2012-04-01,2012-06-30,,-229142000.0,,15052000.0,,213000.0,23885000.0,,214000000.0,30430000.0,-253174000.0,100889000.0,30430000.0,-253174000.0,100889000.0,-121642000.0,60388000.0,60388000.0,1564000.0,247000.0,754000.0,-310000.0,,-24786000.0,-124353000.0,-59154000.0,,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 14:03:21+00:00,-229142000.0,,30279000.0,,1423000.0,-7488000.0,,217899000.0,-23086000.0,-263387000.0,136388000.0,-23086000.0,-263387000.0,136388000.0,-148662000.0,121460000.0,121460000.0,-7863000.0,14500000.0,597000.0,-4096000.0,,-34842000.0,-124357000.0,-127032000.0,,0.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q1TTM,2011-04-03,2012-03-31,,,,56176000.0,,1627000.0,-136939000.0,7833000.0,16782000.0,-213300000.0,-108223000.0,233634000.0,-213300000.0,-108223000.0,233634000.0,-86262000.0,310408000.0,310408000.0,3989000.0,24480000.0,-8155000.0,-9387000.0,-58000.0,-129571000.0,-8769000.0,-244239000.0,8173000.0,21388000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 14:20:25+00:00,0.0,,15227000.0,,1210000.0,-31373000.0,,3899000.0,-53516000.0,-10213000.0,35499000.0,-53516000.0,-10213000.0,35499000.0,-27020000.0,61072000.0,61072000.0,-9427000.0,14253000.0,-157000.0,-3786000.0,,-10056000.0,-4000.0,-67878000.0,,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,FY,2012-12-30,2013-12-28,2016-02-29 17:38:07+00:00,-15521000.0,,81936000.0,,2978000.0,-64925000.0,,1222116000.0,-148249000.0,-123168000.0,411682000.0,-148249000.0,-123168000.0,411682000.0,143243000.0,388048000.0,388048000.0,6623000.0,15996000.0,0.0,-10135000.0,0.0,-110052000.0,-793951000.0,-582254000.0,,2405000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q4,2013-09-29,2013-12-28,,-625000.0,,22297000.0,,-2117000.0,45946000.0,,262000000.0,-102602000.0,-35430000.0,231729000.0,-102602000.0,-35430000.0,231729000.0,91580000.0,151285000.0,151285000.0,12201000.0,2589000.0,-424000.0,-5456000.0,,-34759000.0,-239873000.0,-121841000.0,,378000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q3TTM,2012-09-30,2013-09-28,,-14896000.0,,78029000.0,,4198000.0,-7379000.0,,1115486000.0,-235214000.0,-145974000.0,463052000.0,-235214000.0,-145974000.0,463052000.0,86062000.0,389685000.0,389685000.0,2717000.0,627000.0,255000.0,-8471000.0,,-133475000.0,-816781000.0,-526075000.0,,2006000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q3,2013-06-30,2013-09-28,,,,20970000.0,,6059000.0,-97113000.0,,283616000.0,-84588000.0,-27131000.0,21251000.0,-84588000.0,-27131000.0,21251000.0,-84409000.0,92373000.0,92373000.0,5021000.0,2669000.0,26000.0,,,-27212000.0,-142330000.0,-228543000.0,,55000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q3YTD,2012-12-30,2013-09-28,2014-11-13 14:19:25+00:00,-14896000.0,,59639000.0,,5095000.0,-110871000.0,,960116000.0,-45647000.0,-87738000.0,179953000.0,-45647000.0,-87738000.0,179953000.0,51663000.0,236763000.0,236763000.0,-5578000.0,13407000.0,424000.0,-4679000.0,,-75293000.0,-554078000.0,-460413000.0,0.0,2027000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q2TTM,2012-07-01,2013-06-29,,-14905000.0,,73926000.0,,496000.0,21205000.0,,1013169000.0,-157565000.0,-142373000.0,473914000.0,-157565000.0,-142373000.0,473914000.0,174472000.0,377189000.0,377189000.0,1594000.0,-40000.0,6535000.0,-8781000.0,,-136111000.0,-785782000.0,-376131000.0,,1972000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q2,2013-03-31,2013-06-29,,269000.0,,19911000.0,,6119000.0,-14841000.0,,458402000.0,18680000.0,-25686000.0,72799000.0,18680000.0,-25686000.0,72799000.0,71912000.0,70410000.0,70410000.0,-2681000.0,4665000.0,-54000.0,-4675000.0,,-27873000.0,-269030000.0,-170682000.0,,1972000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q2YTD,2012-12-30,2013-06-29,2014-08-13 16:11:01+00:00,-14896000.0,,38669000.0,,-964000.0,-13758000.0,,676500000.0,38941000.0,-60607000.0,158702000.0,38941000.0,-60607000.0,158702000.0,136072000.0,144390000.0,144390000.0,-10599000.0,10738000.0,398000.0,-4679000.0,,-48081000.0,-411748000.0,-231870000.0,0.0,1972000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q1TTM,2012-04-01,2013-03-30,,-244316000.0,,69067000.0,,-5410000.0,59931000.0,,768767000.0,-145815000.0,-369861000.0,502004000.0,-145815000.0,-369861000.0,502004000.0,-19082000.0,367167000.0,367167000.0,5839000.0,-4458000.0,7343000.0,-4416000.0,,-133024000.0,-641105000.0,-264603000.0,,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2013.0,Q1,2012-12-30,2013-03-30,2014-05-15 11:33:12+00:00,-15165000.0,,18758000.0,,-7083000.0,1083000.0,,218098000.0,20261000.0,-34921000.0,85903000.0,20261000.0,-34921000.0,85903000.0,64160000.0,73980000.0,73980000.0,-7918000.0,6073000.0,452000.0,-4000.0,,-20208000.0,-142718000.0,-61188000.0,,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,FY,2013-12-29,2015-01-03,2017-03-01 16:18:18+00:00,0.0,,95931000.0,0.0,-3760000.0,-126596000.0,,961731000.0,-325181000.0,-103160000.0,387883000.0,-325181000.0,-103160000.0,387883000.0,-44218000.0,386611000.0,386611000.0,31937000.0,,0.0,-10317000.0,,-104182000.0,-838684000.0,-437911000.0,410000.0,612000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q4,2014-10-05,2015-01-03,,,,22454000.0,,3644000.0,-1213000.0,,324731000.0,-114258000.0,-21192000.0,189972000.0,-114258000.0,-21192000.0,189972000.0,58166000.0,156146000.0,156146000.0,12585000.0,-2807000.0,,-4925000.0,,-21804000.0,-314570000.0,-116687000.0,,612000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q3TTM,2013-09-29,2014-10-04,,-625000.0,,95774000.0,,-9521000.0,-79437000.0,,899000000.0,-313525000.0,-117398000.0,429640000.0,-313525000.0,-117398000.0,429640000.0,-10804000.0,381750000.0,381750000.0,31553000.0,5396000.0,-424000.0,-10848000.0,,-117137000.0,-763987000.0,-443065000.0,410000.0,378000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q3YTD,2013-12-29,2014-10-04,2015-11-12 17:04:25+00:00,0.0,,73477000.0,,-7404000.0,-125383000.0,,637000000.0,-210923000.0,-81968000.0,197911000.0,-210923000.0,-81968000.0,197911000.0,-102384000.0,230465000.0,230465000.0,19352000.0,2807000.0,0.0,-5392000.0,,-82378000.0,-524114000.0,-321224000.0,410000.0,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q3,2014-07-06,2014-10-04,,,,24499000.0,,-5685000.0,-96914000.0,,235200000.0,-58937000.0,-32340000.0,42415000.0,-58937000.0,-32340000.0,42415000.0,-54547000.0,106404000.0,106404000.0,8426000.0,349000.0,,,,-32340000.0,-160420000.0,-134066000.0,,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q2TTM,2013-06-30,2014-07-05,,-625000.0,,92245000.0,,2223000.0,-79636000.0,,947416000.0,-339176000.0,-112189000.0,408476000.0,-339176000.0,-112189000.0,408476000.0,-40666000.0,367719000.0,367719000.0,28148000.0,7716000.0,-398000.0,-10848000.0,,-112009000.0,-745897000.0,-537542000.0,410000.0,433000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q2YTD,2013-12-29,2014-07-05,2015-08-13 16:10:48+00:00,0.0,,48978000.0,,-1719000.0,-28469000.0,,401800000.0,-151986000.0,-49628000.0,155496000.0,-151986000.0,-49628000.0,155496000.0,-47837000.0,124061000.0,124061000.0,10926000.0,2458000.0,0.0,-5392000.0,,-50038000.0,-363694000.0,-187158000.0,410000.0,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q2,2014-04-06,2014-07-05,,,,25601000.0,,-1018000.0,-30140000.0,,205600000.0,-62321000.0,-25958000.0,58521000.0,-62321000.0,-25958000.0,58521000.0,-30776000.0,54900000.0,54900000.0,8160000.0,761000.0,,-1000.0,,-26368000.0,-201238000.0,-67443000.0,410000.0,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q1TTM,2013-03-31,2014-04-05,,-356000.0,,86555000.0,,9360000.0,-64337000.0,,1200218000.0,-258175000.0,-111917000.0,422754000.0,-258175000.0,-111917000.0,422754000.0,62022000.0,383229000.0,383229000.0,17307000.0,11620000.0,-452000.0,-15522000.0,,-113514000.0,-813689000.0,-640781000.0,,2405000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2014.0,Q1,2013-12-29,2014-04-05,2015-05-07 17:19:06+00:00,,,23377000.0,,-701000.0,1671000.0,,196200000.0,-89665000.0,-23670000.0,96975000.0,-89665000.0,-23670000.0,96975000.0,-17061000.0,69161000.0,69161000.0,2766000.0,1697000.0,,-5391000.0,,-23670000.0,-162456000.0,-119715000.0,,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2015.0,FY,2015-01-04,2016-01-02,2018-03-02 17:00:56+00:00,-220189000.0,,87662000.0,0.0,10100000.0,3360000.0,,2548650000.0,-64027000.0,-293830000.0,360771000.0,-64027000.0,-293830000.0,360771000.0,13014000.0,229902000.0,229902000.0,39847000.0,,5968000.0,-9883000.0,,-83497000.0,-2371512000.0,-231282000.0,3709000.0,179000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2015.0,Q4,2015-10-04,2016-01-02,,-215369000.0,,24241000.0,,5193000.0,105850000.0,,681100000.0,-2698000.0,-241070000.0,226281000.0,-2698000.0,-241070000.0,226281000.0,-12294000.0,72315000.0,72315000.0,23875000.0,-834000.0,,-2529000.0,,-29589000.0,-680373000.0,-62000.0,3709000.0,179000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2015.0,Q3YTD,2015-01-04,2015-10-03,2016-11-10 16:08:30+00:00,-4820000.0,,63421000.0,,4907000.0,-102490000.0,,1867550000.0,-61329000.0,-52760000.0,134490000.0,-61329000.0,-52760000.0,134490000.0,25308000.0,157587000.0,157587000.0,15972000.0,834000.0,5968000.0,-7354000.0,,-53908000.0,-1691139000.0,-231220000.0,0.0,0.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2015.0,Q3TTM,2014-10-05,2015-10-03,,-4820000.0,,85875000.0,,8551000.0,-103703000.0,,2192281000.0,-175587000.0,-73952000.0,324462000.0,-175587000.0,-73952000.0,324462000.0,83474000.0,313733000.0,313733000.0,28557000.0,-1973000.0,5968000.0,-12279000.0,,-75712000.0,-2005709000.0,-347907000.0,,612000.0
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2015.0,Q3,2015-07-05,2015-10-03,,,,19771000.0,,1130000.0,-114094000.0,,385385000.0,98630000.0,-20044000.0,-28011000.0,98630000.0,-20044000.0,-28011000.0,51705000.0,60129000.0,60129000.0,6183000.0,82000.0,,-2298000.0,,-20044000.0,-271978000.0,-12561000.0,,
Fossil Group Inc,FOSL,DDMY8YZ6L8UEMS1FDM73,883569,2015.0,Q2YTD,2015-01-04,2015-07-04,2016-08-11 16:28:36+00:00,-4820000.0,,43650000.0,,3777000.0,11604000.0,,1482165000.0,-159959000.0,-32716000.0,162501000.0,-159959000.0,-32716000.0,162501000.0,-26397000.0,97458000.0,97458000.0,9789000.0,752000.0,5968000.0,-5056000.0,0.0,-33864000.0,-1419161000.0,-218659000.0,,
